,dates,nzd0467-0000,nzd0467-0001,nzd0467-0002,nzd0467-0003,nzd0467-0004,nzd0467-0005,nzd0467-0006,nzd0467-0007,nzd0467-0008,nzd0467-0009,nzd0467-0010,nzd0467-0011,nzd0467-0012,nzd0467-0013,nzd0467-0014,nzd0467-0015,nzd0467-0016,nzd0467-0017,nzd0467-0018,nzd0467-0019,nzd0467-0020,nzd0467-0021,nzd0467-0022,nzd0467-0023,nzd0467-0024,nzd0467-0025,nzd0467-0026,nzd0467-0027,nzd0467-0028,nzd0467-0029,nzd0467-0030,nzd0467-0031,nzd0467-0032,nzd0467-0033,nzd0467-0034,nzd0467-0035,nzd0467-0036,nzd0467-0037,nzd0467-0038,nzd0467-0039,nzd0467-0040,nzd0467-0041,nzd0467-0042,nzd0467-0043,nzd0467-0044,nzd0467-0045,nzd0467-0046,nzd0467-0047,nzd0467-0048,nzd0467-0049,nzd0467-0050,nzd0467-0051,nzd0467-0052,nzd0467-0053,nzd0467-0054,nzd0467-0055,nzd0467-0056,nzd0467-0057,nzd0467-0058,nzd0467-0059,nzd0467-0060,nzd0467-0061,nzd0467-0062,nzd0467-0063,nzd0467-0064,nzd0467-0065,nzd0467-0066,nzd0467-0067,nzd0467-0068,nzd0467-0069,nzd0467-0070,nzd0467-0071,nzd0467-0072,nzd0467-0073,nzd0467-0074,nzd0467-0075,nzd0467-0076,nzd0467-0077,nzd0467-0078,nzd0467-0079,nzd0467-0080,nzd0467-0081,nzd0467-0082,nzd0467-0083,nzd0467-0084,nzd0467-0085,nzd0467-0086,nzd0467-0087,nzd0467-0088,nzd0467-0089,nzd0467-0090,nzd0467-0091,nzd0467-0092,nzd0467-0093,nzd0467-0094,nzd0467-0095,nzd0467-0096,nzd0467-0097,nzd0467-0098,nzd0467-0099,nzd0467-0100,nzd0467-0101,nzd0467-0102,nzd0467-0103,nzd0467-0104,nzd0467-0105,nzd0467-0106,nzd0467-0107,nzd0467-0108,nzd0467-0109,nzd0467-0110,nzd0467-0111,nzd0467-0112,nzd0467-0113,nzd0467-0114,nzd0467-0115,nzd0467-0116,nzd0467-0117,nzd0467-0118,nzd0467-0119,nzd0467-0120,nzd0467-0121,nzd0467-0122,nzd0467-0123,nzd0467-0124,nzd0467-0125,nzd0467-0126,nzd0467-0127,nzd0467-0128,nzd0467-0129,nzd0467-0130,nzd0467-0131,nzd0467-0132,nzd0467-0133,nzd0467-0134
0,1999-08-26 22:07:08+00:00,,,156.16145653566312,156.16025671503476,149.20212817641752,150.36228820329197,158.7027799934463,164.54792155312086,160.4810046899103,163.79091703568815,166.74951936226316,171.22748344862273,169.74839977517607,173.13176619593924,172.13447612410658,179.51233807741602,176.45766739418337,172.64747395223043,173.58678486946224,174.88360971817286,165.57245314194702,163.58140061998125,161.02063894015853,163.31585896100327,170.1847380985001,162.31064155320905,164.92768911809253,170.23907324450946,172.88492057917028,171.5163852212156,171.82654573904048,171.70677660224655,170.73191233917072,170.1791374601662,172.44300219163688,178.10162840314644,171.97164988505708,173.64085768282538,187.503046617177,191.94411621633148,192.1280099398246,193.96005806396352,183.07638649022627,179.65195628197804,,180.5134159818579,169.96534592161888,173.64282742557242,177.92735553892553,177.1051418199495,167.06166111538158,168.49612730968622,171.42609183350353,,172.3679669928432,169.65630677189017,165.03367563555076,,165.36485290269013,161.62163071368417,,,155.12837416160806,,,149.4781584692,150.33510234665968,154.18870803747333,150.39514352405956,152.37679806665938,148.51016598543134,149.9536893981083,146.78605418427588,146.01332848750823,151.793348177059,,157.5829075322281,,,,171.48302513579046,,,182.88705447515866,180.88222108531585,,,161.11874805590983,,150.04500101300647,149.33677536122931,,,163.62695222720757,168.38438059383992,,,171.59694622540695,164.21124530041848,,,165.99813786320058,,,,158.67559755311518,,,152.64210175300022,,,,161.43164698795997,155.93548022648116,132.9330859998216,,,,,,146.10426703564394,147.89035650002896,150.56256530122394,143.5375894113481,138.87810362617216,144.0930692894573,160.1115556089157,169.04360718041391,168.6947122810572,170.33402934803186,167.5595260797498,162.1825032789113,158.90881196073326,155.9652389804794,158.69077881959632
1,1999-09-27 22:07:12+00:00,185.40696470735625,,174.71246275074833,170.24946780121024,170.8945297086534,171.180375864693,169.79760062662584,168.6466335610848,174.2876405115123,170.75324036019174,173.7703746010188,176.59028653100563,181.74352179202717,187.42138478255464,183.05343261115337,182.33841734406553,185.69784894221897,179.1769036892817,181.9909782970749,177.42940041423697,184.7323165220802,181.6009184721163,178.98121265346307,184.85277623316247,183.57343376652705,185.50220875400333,184.29748878837714,186.94341401411086,183.55770429775237,188.16869552955913,181.86287337178868,180.97608143468693,178.62937883567366,177.69198185210774,184.82932208724029,181.08556092959407,186.90528004907264,192.55245248000318,192.6303618820941,192.21658967592924,188.96077490800272,190.65750358736588,187.9911354352458,194.1770926657004,,196.46002414653748,192.1004770610157,189.48794915809535,187.06697738302233,187.86356192732046,184.5683962055976,191.2365598626376,186.38784195744023,,,181.93455397723775,175.84576974347488,176.4266592909881,,171.4199310437742,165.04318013267923,,161.42038423130094,,,,158.7323256220855,153.13956663782508,157.66535628183672,157.5978849723469,153.48711520514786,148.1248591642415,154.36466285785872,152.64188459338743,,,169.03852284824939,,,,186.67214773590052,,,196.28253536493415,186.4000645850524,,,170.2826875188003,,,157.89432473975603,,163.99697433206566,,166.69433852372268,,180.1289557896217,180.9314715788004,,,,164.4718669942867,,169.26574726013826,,170.96474701469674,,,164.0472915318849,171.92139184989372,170.44203938217422,167.15879256974677,167.77754693780463,171.67848242242619,171.35225855534162,,170.40025176434,,,,157.50064515485602,163.9602402520725,174.55235786676855,173.4211610628939,177.2540940229143,178.91372530487192,176.91966890138252,180.2360212589783,184.1984206874286,179.5565634296978,177.1178367026576,177.9317168263236,180.68871010027078,176.21844957698482,172.32149774698684
2,1999-10-13 22:07:12+00:00,191.3635696298508,,181.60209758319448,181.8956804446831,177.38257233553176,183.15387803238443,182.89199211883692,189.65036139921267,190.31878099883536,190.5135678728549,190.11149841966045,187.1507945140581,190.6035294428191,193.27859694370628,198.43886027240094,194.23800742687126,198.453760884959,199.10315029012108,201.06847049811668,192.22813882763114,193.76757491258056,196.75732710470862,196.30668396242402,195.644072138013,195.62459253813597,197.35194464054862,204.9878721043642,200.2788251833918,201.9945803680827,199.9445021045403,201.23417423047724,204.9915381590249,203.910963453411,202.62095327901847,199.51603039331735,198.21294638639074,196.1977422759527,199.04131967273946,204.1048445062338,202.01761010464358,206.12422708411344,207.46700874186163,204.1604477196243,208.1787732721953,,207.8413885098642,206.22154877580587,197.4084670723174,200.77848246298822,203.33753670491384,203.63319550425652,195.98458038802886,198.5331270854338,,194.57798627056079,197.3601134168413,,,194.8242052812238,184.39950659719725,,,171.28586488243857,,,,162.64922626044347,167.31652134095546,164.0220761018753,165.69970644504133,159.70886146172046,165.84892761524821,162.85025532246843,170.25644426373424,,,174.548207373901,,,,193.56557969809762,197.781769315392,,203.168732447633,,,,189.39139510077274,,,166.07420969965688,,,,173.73161176243872,,,182.65554447283154,,,180.60319703595735,179.99849658504033,,,182.42699159496527,182.0471554652642,,,183.8757321032579,,,,181.9599191481969,,175.75152355250032,,175.20736422031393,,172.29670980948887,173.83913015327494,167.943333175098,179.19561052240672,180.01473432177517,186.55259325064097,183.37870205833272,186.4740269149901,188.13557401579394,189.9555195954664,193.0661408909033,193.10116736830807,194.96189924012793,197.08400441439645,194.83257051137232,194.34935573679752,191.37231650155843
3,1999-11-30 22:06:59+00:00,184.7498650513567,,181.14109164237735,183.03624481956314,179.5877894922799,182.41383897210372,189.01337968714253,191.8094155885286,190.21098816217457,192.86540691634022,189.6968149078442,189.976876949454,187.77918643692058,187.78387135813887,187.5762862160744,191.93478919752252,190.31039571131274,190.593328922121,189.41859152938306,191.87315310306278,199.4286128050853,203.4512020014448,199.47990944017633,199.56186726179894,201.0417589642939,200.99808493547746,199.88355977769066,200.75671135202265,198.54277806959777,192.85086212180718,192.30197567894353,191.33631304175427,194.83576617509863,190.59915932805308,199.12598281164784,197.97042432969167,196.66391356325718,199.75423119895837,204.58117293007703,205.89659900324597,205.92328961468368,205.47105772223566,199.69760351144353,198.63195919190517,200.26413260850086,202.09585621103602,,198.13925292659306,202.10491214693096,206.21506942486428,,,211.82919208257692,214.64754126132706,,207.01683040026774,,,,,,,195.60199486773516,,,179.80378309579294,185.78216952398677,170.65449446375135,166.11118056129095,167.12032287679165,161.99901727828419,157.8942911572536,159.79452366384183,158.32044840897626,,,172.34759393698886,,,,192.3154107903735,,,200.87498487832363,188.07293469154504,,,177.35715388978082,173.4798275855036,,158.4352202462614,,,,173.40019718778288,,,177.28490576615908,,,,176.91069046943284,,,,170.23342770999108,,170.02645920018014,179.4079482584434,,,180.41906703546735,180.88837423271403,174.44270336723181,177.29492951276507,,174.18441061294448,,,173.38907793522958,,,194.87981034579371,204.11596259639882,,,,,,,,,,,
4,1999-12-16 22:07:09+00:00,181.96242686468568,176.76152806452166,173.95351453549748,174.9795819345708,169.9045999112977,175.00408129552306,189.39613012919273,192.77787621775545,193.02827671397648,191.4260771583797,182.98238692221426,190.2084651316045,190.9159404342633,184.9199666599162,185.41232604104508,189.64843733513712,192.9833350971676,193.1384133929277,183.0664655943149,193.40702977068884,195.36637853424375,186.46629684162792,194.453880045472,195.67435769060393,197.43935101464365,193.51697977337935,198.30132264126226,199.4376769468831,191.4162785691878,190.25783806023796,191.89579474355415,188.4632376216498,188.25544993175941,189.40549113244734,200.66470114673467,192.69050876003888,194.81971734797997,202.6316440106715,199.4546298403462,201.8851923826391,210.21048026573357,207.37740116934714,202.8568433067538,203.62827782791558,210.69435480690382,206.7988583847628,,,197.0486738698073,,,,206.53356240185425,,,202.91674435376257,,,,182.0492308460743,174.24017113018442,,171.3505012274906,,168.94175444164875,,163.39154596957354,163.44432260752296,161.42458491478837,165.7479665285601,164.96226063108867,162.09124015457738,164.67389403369964,168.0692711275682,,,182.5682547926973,,,190.55384289265845,193.6177735267553,,,202.70568987601484,191.85427199115952,,,177.63194745012134,,,172.75038708086868,,,,177.05701907699685,,,184.08969036534342,,189.6003692478414,187.09769243999392,189.60375045037483,,,176.1981700910896,179.51535711587852,,,181.38519476650265,,,,180.3914422849976,177.04155779485518,178.0916862159376,,170.90276915520948,,,,181.4115586222273,189.64925048201457,184.85658814159305,190.6612275948356,188.38224347494244,192.1133087104592,191.22312022149083,189.07194378937612,189.9120977333568,190.02882180428747,188.63807152432923,189.1723786368898,193.7550705160341,190.5314650154458,195.26281334683807
5,2000-02-18 22:06:52+00:00,,185.93695625950016,187.42066864857537,184.30074587716683,186.53606266980682,189.0085531405088,189.31464468481184,192.2214403146561,196.84944983546882,193.39062689675336,195.77400682064115,189.36272227366396,192.02719057150753,200.80034698928858,204.015065998116,203.14158868496736,200.0352651970401,199.71754032326857,202.88190850719002,203.66465483428277,202.97772160485843,201.25554598563946,199.96042405676,199.94659625646753,200.774173211053,205.59606054943526,204.63151380017717,204.60791827022555,200.89740005010836,200.27407797125682,202.9664901897725,203.80918250778026,201.47675749888325,201.43099526172512,201.10131402203945,202.02005004869005,195.48544509218584,205.15949403265233,210.2791511458711,209.62021626847786,210.4157963355568,206.90704790540573,206.84258840238002,204.4776168541766,,212.27770459135863,211.473926537375,,211.6453570499167,,208.87262412218547,209.47699097178264,201.45928323892295,201.95214672235113,,199.29826962102712,,,190.52928958423792,190.2430444676635,188.21857471093082,,186.71275383769762,,,176.28659792091915,171.75883295583097,167.8252507185905,165.79094574466518,166.41106388962027,162.02760281720288,168.215652632075,161.9443491118609,175.93527610981477,,,185.5778651656969,,,,200.8179155081345,,,199.67746979145616,,,,192.63066166264136,,,190.67708544149326,206.54217822018802,,,190.695029849812,,,195.5652819836717,200.14248303284342,,,197.33795415881056,,,190.29730149934016,188.86261395662893,,,186.96436364476847,,,,182.00560169428178,182.99160974496618,,166.59163952227945,164.86729369054825,,,,171.09902134233386,191.88133408914487,197.89380142734836,186.56029465837528,183.8132615956443,194.280602570417,197.6678694810529,191.06123718959378,192.17777487929848,200.79139977399893,201.7528576658965,201.55666604650528,205.73215925304152,201.03299300546516,192.13113313302998
6,2000-05-08 22:06:20+00:00,,187.7658765193006,180.86610656068734,177.65304095236462,177.94920898615553,180.6142099999551,,,183.57650398582817,183.79385712155945,186.8767392561142,185.46639314956988,188.6061881690473,187.30183627135062,188.66719810197228,197.83497183778024,200.02074154746813,196.13233235045897,190.85364768455645,195.7588537971547,199.36456521383553,190.7891080758791,191.61324915943973,195.1499060765049,194.84545700859942,194.39796811271597,194.5395176604101,196.80712332688415,194.25078140296026,199.48761322283573,193.02683768897506,193.14234306627927,191.67586655616293,195.353266049235,193.5535933805186,193.07608769601546,195.25715978029874,197.26357558420824,203.82466648436477,209.01109955836907,207.6246233165097,205.79142937793142,203.2706080024303,,,210.11981712523118,205.15787610587216,197.2156100725282,198.98196422034457,202.23653010489397,205.7214336474459,201.45874841781287,197.9339552672845,,199.59453843403872,199.02989814888466,195.55947716545933,,,184.06425397824188,,,170.0152248792278,,,,162.818252161483,163.5481437815327,165.7368666150449,166.5733053734791,164.36272607712885,159.9660301298658,159.99621861982126,164.64783408033068,,,180.1475532232447,,,,191.64439787907352,,,203.49942691364464,,,,180.69575898474156,,,170.87970498342253,,,,181.24860942085408,,,185.8118259261138,,,,180.5573826371724,176.86947957057717,176.36692042941695,179.39283913373316,176.05567229647727,,,181.90091110038017,,,,177.476836691797,176.39224258058817,177.06101893933487,,172.4395346438066,,,,177.5175280292342,172.72436473873262,174.9027963084665,186.68576555453203,184.47643201900945,184.4479808365156,186.23364901028168,187.81159953927332,184.3719467153812,188.74959263450026,189.9561461361434,191.29307194673095,184.8342142330832,191.07592626365508,186.49617068277885
7,2000-07-11 22:05:41+00:00,161.35322235598596,,153.50830305952383,148.93202444599478,150.10685195353167,156.10073794301587,153.65264733823443,151.6833969498408,162.19014965876468,159.36053222388307,159.16197077380417,159.45370849192952,158.07482272954067,164.6864042312232,163.5660490567724,168.9571452513749,166.998040178518,167.42058661769536,167.38001466509118,169.74418099923267,169.51984995256143,168.50010095792027,169.3806519647302,168.03785546876392,169.88524470240182,176.25320053564357,170.74293771338594,164.3812329627318,173.248482999213,169.89405647514977,172.5274132841536,173.82530201784718,171.42061569766224,163.4073813483093,157.25442935803622,173.85452890096775,159.19362943889016,167.1699712801017,184.18108663708458,179.7417370892921,171.60402371033615,182.3130552832025,175.07458311938157,174.72677489294577,,180.13685681296226,180.23534053737683,185.88390647691807,179.50354246650852,178.7727175675403,178.31220582073158,179.25405126339948,179.4155750344852,,179.39884400673685,168.083056693311,163.61072145406,160.6821303428026,,157.55780700836587,,145.4465492892621,145.6527066065809,134.65784606399177,144.59795786950116,,138.621363387457,139.71032998507542,133.34528388611992,143.1777434367645,149.00305952144407,148.5472928040897,150.69129450767997,146.11061786963594,,153.4489889665876,159.56929548454153,,,,174.36747866680395,,,175.5825546871683,174.65320641308685,,135.13217137583814,161.82414581924218,152.51293708095588,,149.107513514866,,,148.6415805477043,154.6894532879503,,,166.10091286064386,162.3730014034972,,,162.20547705494653,,,,147.61295963365262,,146.52610328530267,,,153.37827478543562,148.71205980940206,,145.2107989025206,,,,,,,,,,,,,,152.18090340946497,163.6000738872345,162.40656418908878,158.74820955423766,163.9019909691107,158.30883838774108,161.80117853391556,166.590764720879
8,2000-07-27 22:05:24+00:00,186.63568610162176,186.75921500871289,188.66481663687287,181.027970467905,186.50625808277323,189.6751511694891,187.50901544600956,191.3440125076947,192.1917269629452,190.50898611394166,188.71160850665103,190.16815231372752,190.47236359430804,191.2602765597783,195.02333712231638,195.13147750189904,201.4726369270219,200.834396388071,205.89759250726303,203.08614212897362,203.91000010872287,202.58728878038323,203.39733472871478,199.40534154853887,200.45044091742355,199.9866821816676,198.33742799787547,200.8020212673222,195.3799237190036,200.72177170749976,203.06192257065504,205.27998013193135,201.17935299789292,206.14761102244321,201.48639777247925,200.0506724343629,197.63893089544516,199.14086982297553,202.7697224722418,201.00299770763448,209.63513142842882,204.50122298941045,209.98645326635219,209.17107794692274,215.22566973752745,208.931552932692,207.0759256405069,210.69206414659558,207.99153507099518,210.76279103776002,205.61243337514077,202.62429973248888,196.27194188192664,,200.95427087384732,195.98930276964742,190.98910603318276,,193.8271440507739,186.14761599897446,,,175.23467023770354,,167.33844428374277,,162.52846861554062,164.40804076486583,166.28385426222442,163.69533686642706,160.89918871849275,159.72852118984667,166.39265539807627,168.3088004185068,177.68841731786128,,185.1180989586165,,189.2151235790826,,203.00315287799933,,,207.49927929551393,,,,189.03711716227394,,,180.00985765897858,175.01135367955126,,,185.70364102628366,,,185.11642191562814,,186.0738616328268,,186.73348859207533,,,182.42289654597636,179.24276766805346,,,187.06559771313078,,,,182.39440768086544,178.24363227829247,180.10428267148686,,,178.54637206525814,,,175.0244594446678,178.26290985609288,180.81729307952784,189.87812055000188,186.82486653098601,187.90634849843372,186.6255631469019,185.38144552690943,184.5133492703006,190.9504932655778,193.0961944356068,200.94805410654192,191.69541518744086,194.76691604318816,196.17533213359306
9,2000-08-12 22:05:17+00:00,190.52098842121686,,173.95400247133952,172.97936972643808,177.97103061542794,175.31888318735494,180.284134048979,183.052526702709,184.73568253912325,184.55484786771868,181.6525792221713,186.4783497286879,184.24061357304083,188.44808386999298,192.67893482791786,200.31152301327822,196.64099391021423,196.86159118890674,198.6731544605001,199.05351711026725,197.94413878181845,199.0995006043185,197.2749751244443,198.52879728326948,200.77789887087098,203.86890768817383,196.677460518418,195.93746489161813,199.17188630213073,193.5918649933108,194.74154604267596,200.4583519507625,203.61042475970186,195.742047439208,195.2678333549865,198.67445192060026,195.65369231225407,199.1929381357672,204.3556362557897,206.39423904738445,209.26974244163068,209.0317981713379,213.30138629769334,215.6118419074791,213.20773729707224,210.92004823984053,207.46020701672992,206.6524024963604,206.8029774996149,206.5815236210449,203.94652905564823,203.0449488862365,202.13241930072215,,202.5494913609948,206.27388303732312,197.441617500465,,188.49502222657702,178.91954417580905,,,172.05037082438608,,161.48065168578773,,163.39436676417995,161.0768214957781,162.1432953295729,160.89431762064586,166.27737391528981,162.56766046468192,164.65109729533685,175.04026177730802,,,178.4258338389501,,183.60554755819726,,194.97362143794393,197.02042467489466,,209.13140558275197,208.22140453478943,196.67769669867755,,194.27845470294366,,,169.3604370880416,,,,178.931796549062,,,181.46745378449182,,,,187.25598058954856,,,179.60480741962576,180.31812190902366,,,181.10073270103229,,,,180.72688571821,175.08643104587674,180.91722702440947,,173.72599535144994,174.2260870125223,,,175.8950762846046,180.10407193573872,186.1063198954731,185.40052308349433,187.24340768755096,189.07839438000943,190.3332981207812,191.0175992877818,195.86694469387157,189.61830964785054,198.90036283867167,194.0960879141156,193.9142199217407,196.62148326599973,196.74111249238598
