,dates,mex0125-0000,mex0125-0001,mex0125-0002,mex0125-0003,mex0125-0004,mex0125-0005,mex0125-0006,mex0125-0007,mex0125-0008,mex0125-0009,mex0125-0010,mex0125-0011,mex0125-0012,mex0125-0013,mex0125-0014,mex0125-0015,mex0125-0016,mex0125-0017,mex0125-0018,mex0125-0019,mex0125-0020,mex0125-0021,mex0125-0022,mex0125-0023,mex0125-0024,mex0125-0025,mex0125-0026,mex0125-0027,mex0125-0028,mex0125-0029,mex0125-0030,mex0125-0031,mex0125-0032,mex0125-0033,mex0125-0034,mex0125-0035,mex0125-0036,mex0125-0037,mex0125-0038,mex0125-0039
0,1984-12-23 16:24:48+00:00,215.66136962509756,224.3251275220239,224.277962807865,236.42639228493425,226.94026393560605,222.8375311130977,214.07593441676696,213.02138373281613,217.0851363442044,227.43941449530075,215.15387521415653,224.32582831366582,228.8651245989298,238.5605449863504,240.82845555179966,237.21115948297722,216.86581870200837,228.31282735485811,229.40038254151864,236.10554804116566,227.5296903251149,219.45009091330002,212.64020388851256,225.33921340638997,231.32796876518344,224.46441612410788,230.55914781141433,229.30995543069196,219.84253738422353,222.6700164079854,220.27150071243057,219.2150652558493,220.66257567725907,215.0679848075653,229.14290083482354,225.29922218479868,222.84105448090406,216.59456666740402,223.25007802054944,226.6922414594274
1,1984-12-30 16:30:38+00:00,219.34296493161366,221.30735610320872,222.61857717364774,238.4549810425133,230.60494696100233,228.4527917586268,221.4137261740459,223.08312697005846,226.74004575853525,236.4656518289184,221.90240555405938,225.9447263274638,231.53180961112375,236.5957425975268,239.6587300908842,238.91656149446467,217.94015342734124,227.5171901892393,228.67603368277386,240.2842953034682,225.28314610955977,220.34976752361393,209.81859978009803,229.04118611920055,227.72940488965983,227.77389454952757,226.2624684754489,224.0072838663917,216.16359553696066,225.58076195598068,218.18007280170318,226.79957052049093,219.0649806626304,223.74574278313764,223.01707909143917,232.6523889317113,217.867846969762,212.27063748617942,215.4528926471106,224.3010683992888
2,1985-01-31 16:30:48+00:00,223.48549048423797,232.99410150266084,235.57088516873807,244.49856074566694,239.1612897592483,232.32894013952875,224.02508321885398,228.02213558575608,226.76587401314478,234.97394585607026,225.14655098026552,227.7380667967992,232.70248341518518,236.03381720908038,241.95296762197165,243.6742375469072,221.41267178932245,231.07096491011933,232.58084722316454,239.36558248063056,232.40948229563742,220.63580153099232,208.22625779406073,224.1968106902879,238.07302414488092,228.16256589413229,231.95681225606887,222.4672418406945,222.36326937116084,228.8953240206835,228.52746355909719,228.82820101359928,225.9871781013438,221.64307327509988,229.8288800793679,233.0610064251623,228.36487581069548,224.37139791938426,221.47645288307388,227.58336686586037
3,1985-10-30 16:29:10+00:00,222.41993714105246,224.61878916359646,216.57307255709026,234.25524560396076,220.564180885345,215.11861798921697,210.27321466471716,206.7615750465405,216.32202080399014,224.7020164737223,219.64613469458908,217.5913096914016,219.7357294628702,227.29844045960405,235.72271270169622,224.84999794972643,210.1197752829081,207.79555582854329,219.8003280882141,224.0053800127128,219.32913866644844,213.73577325027492,204.2619695130062,213.24479800042266,225.10283161227548,217.9605647420379,221.8816986478967,217.6487773344622,217.26351635516608,212.9952826659434,206.80384564943137,216.14235423920357,209.44015983258907,215.28445646628367,218.3951015698553,220.2747428554083,214.24056585965624,209.12595539843252,217.01995914716542,218.1840674169696
4,1986-01-27 16:21:44+00:00,216.80355525735163,218.5998979500994,225.5016636506783,231.21403651851597,228.11835109151716,220.34959325656325,213.43756543418576,214.13816383183232,215.67858756909828,223.51976848027445,215.291323625495,221.4928431327034,220.28532686688888,230.50989222265974,232.03381865637502,230.73851399579183,215.76071989770492,218.5798238012967,223.90353721281804,230.32875042643963,220.42969411059752,215.99757247397827,208.45399531431332,223.42565446559993,228.63432793483875,230.26554105580956,224.17127186210072,227.35434376197884,221.87717280739736,223.9509697886702,221.03980844889145,218.5824194209955,217.54778351486829,214.3427353614454,226.24477561087062,223.17466054578136,221.3357427672299,215.2686208663931,218.19198673322137,222.37453565055236
5,1986-03-16 16:20:40+00:00,221.45220177630017,219.55211154856224,227.56088462994532,239.9160596727783,234.5552737162625,222.93257105233735,220.24466369300842,214.9597310913651,225.60583838040333,222.45039517673374,222.67823114831936,222.24307463650663,224.88002972115106,231.1741092894208,241.8745439801403,228.46957653255276,209.99938843120427,216.70847848141955,228.24294041142514,233.54569416441086,224.70008701579283,214.13721685461297,203.06218405482522,222.21754479149956,224.81392305718282,225.27346299020573,219.9114456724411,221.32984534303614,206.92404208239248,221.81441370138242,214.57030066834074,219.68213612919106,208.8296370531713,208.52738289917983,223.83290168858588,222.81374508277378,216.87615304327687,208.6925907644162,211.85332810260132,219.98252352183388
6,1986-03-23 16:26:19+00:00,221.55028244947817,229.3104396319207,221.55998572493218,237.2389683467223,233.9538237387828,230.76833448001594,221.32024370615468,222.56430474511652,224.88403656290618,232.46575305206042,223.7272577007313,226.184519651144,230.83251445424355,237.8504376390934,240.80024711347556,239.1260066653481,221.3507225951739,226.4181979652684,235.99130258218688,241.65173305882985,236.2278389274043,223.83814750092358,209.01927417643054,227.43203633552497,236.55529641727773,232.37480974238161,229.52814103508177,224.25955218704124,218.19078272972504,226.72892313484505,226.38694752992623,231.2898803911803,222.78940643239196,225.43566062100882,228.90395836705179,232.88860200447465,220.2066599647855,217.09093977318184,218.9278119041721,228.84691511449762
7,1986-04-17 16:20:00+00:00,214.07666711172902,216.24830252575464,215.33846904383017,229.38474169148168,227.09965490674634,229.0403450483779,209.32648259316227,210.12080637927238,216.08445044996768,218.01652269842572,211.28061346607694,216.4673050809178,217.3830766138983,225.01145344739047,232.87057746081038,224.89758843729044,207.27783234473628,209.72522614661278,224.76222779403884,226.56380518380115,221.1697464298295,205.53346037108656,202.43397818861044,217.15396242047956,224.93826858267596,216.3203583658693,220.74312560405195,209.5536862281863,211.47413226335325,214.58153436860871,216.38982308017532,216.21044000893113,214.1225096364155,208.43459316507136,216.7425739161822,218.35697476960638,207.54911749061023,204.63067553328725,206.86641856879547,213.17632974686012
8,1986-04-24 16:25:36+00:00,218.56349394870148,218.6216373434192,224.12439018437516,236.7548768015726,230.58672933482666,217.73253559535465,206.59188099813684,206.96656677091497,215.03786026513507,216.01451509010073,211.83372473055002,213.8244735404349,214.23177401876788,224.32669834129646,235.5055646917724,224.4847578099333,205.61580036689963,210.71272695748507,223.65183979042348,227.80255005208028,221.39978345948032,208.08816336561884,202.18548010445542,220.03806450067182,225.3821741316649,217.1629441407454,216.44581609875058,205.7810792540787,206.15338371382552,212.94478127678877,212.12583594340202,214.54787706413867,212.49588780061282,210.30107540384057,219.38115867296077,217.75457552549807,210.56793025122485,207.49187776145735,206.0744426196867,214.1077871809029
9,1986-05-03 16:19:36+00:00,209.84412388902985,211.36751045688845,208.445474767108,220.79212647913678,214.83645218594705,212.7089685793919,203.3489577600926,206.31279321415525,213.28781769560936,218.63693105093665,213.5423132024006,210.4074784304358,213.58605129557603,214.45935253549368,228.5896754424445,221.09511370835327,206.50897411836772,204.07368235892363,220.94636639394483,219.37014182384132,217.54381043071487,203.5486514894046,199.5155773458381,208.62115892018184,218.39244125931666,213.1376130232492,211.497413545384,204.3839091850671,199.61441329038894,207.68589410097235,203.9896467221891,213.14118209032435,203.87256868315237,203.59491044393351,210.8427391122598,213.90792007189822,206.03606400609948,200.8363990599873,198.51003106562575,208.49913798604445
