,dates,mex0574-0000,mex0574-0001,mex0574-0002,mex0574-0003,mex0574-0004,mex0574-0005,mex0574-0006,mex0574-0007,mex0574-0008,mex0574-0009,mex0574-0010,mex0574-0011,mex0574-0012,mex0574-0013,mex0574-0014,mex0574-0015,mex0574-0016,mex0574-0017,mex0574-0018,mex0574-0019,mex0574-0020,mex0574-0021,mex0574-0022,mex0574-0023,mex0574-0024,mex0574-0025,mex0574-0026,mex0574-0027,mex0574-0028,mex0574-0029,mex0574-0030,mex0574-0031,mex0574-0032,mex0574-0033,mex0574-0034,mex0574-0035,mex0574-0036,mex0574-0037,mex0574-0038,mex0574-0039,mex0574-0040,mex0574-0041,mex0574-0042,mex0574-0043,mex0574-0044,mex0574-0045,mex0574-0046,mex0574-0047,mex0574-0048,mex0574-0049,mex0574-0050,mex0574-0051,mex0574-0052,mex0574-0053,mex0574-0054,mex0574-0055,mex0574-0056,mex0574-0057,mex0574-0058,mex0574-0059,mex0574-0060,mex0574-0061,mex0574-0062,mex0574-0063,mex0574-0064
0,1984-10-22 17:47:12+00:00,231.97873342974896,230.38307227054048,232.87620739421433,227.4175221664319,227.6157790840352,232.7584267204655,226.15256460739062,237.5481456391346,233.93451768633804,232.45183391535355,229.71291775276728,224.17254829141515,226.39883311004007,218.17707536833765,209.70353663967205,212.17753171334817,212.59404080056575,208.84445043210474,211.8302967823071,208.0845839186305,205.6919015714903,210.75465734072793,213.58052474711153,218.33143443768142,221.81436276766712,224.67461709180668,213.63316457673952,202.33199886188285,199.51178865290345,198.90551416499122,209.8919947851802,218.26421992690297,205.8626260405061,216.40077567316956,220.07292789172925,212.33470330739948,212.9644736281778,209.5506292401939,213.46623497127408,207.65917951568008,206.05708322177816,214.12283200732637,213.88318170894246,221.18116852384844,225.36600910229953,231.33884143037824,240.0297627589473,243.58652654428874,,255.66585619066933,249.27870435244253,255.35366900014398,252.35159619567662,,252.62219403313244,,,,,261.3412527501841,255.03870141277605,242.38858718795623,236.7377216733981,246.71544760526442,243.6158300023078
1,1984-11-23 17:47:03+00:00,224.5195002684535,222.79115418489584,222.14092742190618,217.63654768782575,219.30966780763055,218.00700723445397,216.76062848498066,225.0269400404752,224.13233683548708,228.49734574374074,222.24686442233025,223.57655947847533,237.589775117153,223.72559778175122,207.71171232661817,211.53174728217783,209.5014648113938,205.1626768024594,212.9675266066336,213.46035181240208,206.02036965438688,199.2907988643181,212.50878851339266,216.0159167414659,220.26509775915758,219.04276422622368,205.1953824597751,199.24175621741904,200.97303741534037,195.71407849909593,202.8679830350323,213.22087989216575,203.8997957123276,211.4358312777928,208.84406747035212,205.1612613699938,202.989125282037,198.62876069640407,209.71042047335644,205.7696786639632,203.53171275046418,205.6532571252831,202.1619075302789,202.88251061284063,199.59283040114835,205.09409055119568,209.60756297548096,212.68016803010516,221.38654254413947,225.12727400892453,226.21438517261325,225.53646855551276,229.08496265801307,220.66929154226494,223.73777660804788,,216.38194827136516,217.4589236224724,223.69614427283366,228.67170023381638,230.18938610441953,226.30507193519435,224.41263356634144,237.02914949552252,236.84815944569198
2,1986-04-03 17:42:51+00:00,237.73660418624019,233.52355461394006,226.54950596419354,230.73003616921164,230.16371318014035,235.87997883214163,238.09632565507,242.97473456306744,240.21187650605503,248.2237310473928,238.28964226908315,235.44486442815804,238.76684680995683,234.0672910946164,222.3689628295836,223.76611533957026,221.78121931610872,210.67026947929958,225.76721758502387,221.9487022129854,213.10130162493977,219.1238364520687,221.173901595867,224.51081380011303,236.0475419339889,232.88271813660867,222.89515527726388,201.66381231827492,201.61250571501836,199.14944085255664,207.64096270273706,225.94389043114973,223.09238719193772,216.24873436979487,216.01166658232978,208.17270099923633,206.96568887101716,202.85497407563383,207.600232024903,201.953263640868,206.75533549563866,203.0264566931852,196.5636835661648,210.73443186819622,217.08824303164616,207.67291839232286,219.4664157337927,222.69102490038557,228.74301176221581,232.37630826311192,220.03827144954897,228.12673958009665,244.669202342508,242.93928106373403,248.92020916215137,244.9693265628235,236.22231881349455,238.30510789174122,243.90820840796812,251.2765344599078,251.39319802388144,246.20653005704446,250.2696605399247,268.2071271812926,264.12752120751827
3,1986-04-19 17:42:29+00:00,241.1139430789286,241.7226188274241,232.99972753633185,233.8423726829412,243.79809972981064,256.22470874551914,240.6751752405282,252.2830536482251,246.8559892262048,252.11404595505905,241.40861949932847,237.28591434904027,243.46470254852366,237.43816448097945,228.01812976653542,226.89840373329426,221.04493717183394,223.10850267786154,233.94429960671212,230.54118283317308,217.41075763012444,217.02191766251084,218.83267413840986,226.99268939270266,238.53421114214794,243.59975312059512,232.22572596030147,212.8610408520522,216.37785940244174,215.52710425153052,217.66935660745816,232.01840923896725,233.2106609015866,234.65871113684813,225.30315901890168,215.83686046785112,221.41958056474047,214.92912136654192,213.28648039439918,209.13199395393428,211.30804475375706,215.18172535529382,226.03025099822668,222.35756463727546,223.64649088992454,223.24918018141918,231.83249322816042,239.66685295508864,234.80515848050175,240.94543013490744,221.79496672337552,236.11973758488745,242.53365995559525,242.27622242683276,251.3978964124432,252.40899991814945,250.37328355938484,245.12074271505847,250.69390508565007,261.4812926416487,267.80376774373997,257.09671175298195,254.59019532466377,266.8006425228993,263.5867139072337
4,1986-05-05 17:42:06+00:00,236.81991931535111,231.86776343198247,233.28380580823278,230.127164773977,232.84750699787898,242.05457549592106,235.26107991447634,247.22715386529694,250.41529671169516,257.97918823642607,250.61250882097974,237.58315763271042,239.0995917342535,229.3778736259873,217.19308957373283,218.43883204770177,213.62401188490398,208.7659479446503,217.52547418928185,215.5987425400185,202.3107760858543,199.9691056444169,211.37617778586926,220.46891441446306,221.61515179822243,223.412050871622,209.71644765753967,202.07589314922282,207.627937925963,206.20326866275187,219.21231001272218,220.67951878364516,213.59712093910503,217.51982900488554,213.50309117982778,214.66250777543658,208.96327485179572,205.81488648277067,209.73979822380167,205.0909964671656,202.23237419423373,206.4893457003673,215.1286159436447,214.856604345709,214.82619304635494,215.82152768640174,220.21162746025817,229.19133790375233,235.9306242696091,233.5251875425979,235.49433498559014,236.25755916668027,242.09134740891807,245.84334764158328,250.9083372481134,247.7431265532855,244.1499366556875,241.52842064185256,251.55959859150568,257.08686763021245,254.4763540663321,244.3393625193576,241.16642817839437,249.8852844991491,248.8688001009978
5,1986-09-10 17:37:51+00:00,247.03682495939108,239.29909763299707,233.67594234842912,226.07701996524418,222.83230842416626,227.8264883235757,222.36464476015936,240.00104002514735,261.1389703026894,284.51069863385356,289.83612794411255,278.2832369978702,260.51861092332825,241.1990790565561,218.66706634731207,212.93418547284244,210.9044256429315,211.62138773151378,221.1059600118683,214.245158182716,204.3826177485276,221.0274617792308,234.60174841520373,226.81994406106034,227.86137662668432,229.73462469369616,216.4397024287635,215.5522772588654,203.27737905661598,215.77484396040967,219.34856078422263,222.57117119209198,211.3468116083305,218.35073622012828,219.62033426935295,213.59345436417095,215.15150860712004,217.38426977780045,235.86166596077464,224.5656961680808,217.80735791148393,227.60105430135758,235.96439710666067,245.06536228814358,247.64914914960323,249.41758494207744,258.9924847922686,253.64354525674597,257.4057226512217,267.27466771688125,270.3666705166659,264.3792914204926,258.4306814245843,258.41807616592064,257.2125676648752,261.81416773678643,259.4107219929249,256.1239676919015,256.1183153560231,258.2495656888703,252.718143071702,238.23889796314106,229.37382886787339,232.77452920461667,227.8241013735293
6,1987-02-17 17:38:03+00:00,224.912133899901,223.73057010326696,218.83759683133118,221.31383918824807,219.7107142273572,231.5381107765132,232.17850746507315,231.74695287370292,229.28347264501934,232.7820901631319,225.73582276861032,222.43746335357352,234.0672591758294,221.70280754994113,209.27266059870013,208.66061998546567,217.03323377217404,212.95952350322824,217.75551820289928,211.91977115370514,207.00832938345954,202.43992774273542,211.97144820350195,214.09004838276297,222.43438826474377,226.37242736437463,220.55536693139294,208.54971549739304,205.8064397946428,203.68869669858736,207.02508790771228,217.63542048482563,206.40001013734542,214.15679886984614,214.03550295424046,209.41804209083438,209.15781836302105,214.2734984015512,213.2454891126448,208.1014320389299,208.65593620974042,211.07821262141084,202.72558824296897,202.83037567393163,212.09312998617796,206.97729762887167,205.10079611463084,210.71943958625414,221.22385959182972,230.33533260468306,227.9053198982896,228.0690053819371,230.08706859920497,229.50682112510898,226.50193963644142,222.12840081234603,219.00250440722044,211.63665141108243,215.89730957903356,217.79412521891467,227.8466698325586,224.79477454767274,223.5619477210209,231.53046438090175,236.04514149100353
7,1987-04-06 17:39:49+00:00,238.79494601407242,240.52931728235325,231.5425674066298,240.47677158832923,243.49930250070014,251.83354804143553,254.98418836127706,250.2003792525928,251.3436359939767,251.98449466205633,239.8306599151845,231.28183622876352,241.19191373313282,232.1055644915522,228.92126715376895,226.6498804847475,230.06350411329979,216.88476490678286,228.08496283900402,223.78185848778776,210.5109740572676,208.94748625900414,217.94677859341428,235.67764354753882,240.7922010655806,237.8426243445583,229.78015911531764,210.175525364261,208.68677051122273,208.94645907816377,221.1360258618037,231.68045290669667,226.7775333064967,224.03005726397538,225.04703611127425,223.77658423052364,221.5055493400713,212.7044860345506,223.43848791050482,207.41142751499729,212.34087851948826,218.07511490708112,210.97117194415674,216.5896430746984,219.17000427220614,222.18160050659665,215.91416532944285,217.97972565809246,233.64984710179044,237.16243179035146,229.63228276827815,238.23125350465872,242.66846018759344,244.89097446843627,237.09403474673985,234.2527718662803,232.69686897152226,228.897296770946,231.4414003773449,227.51675760800643,233.11673720197092,224.54836927629734,228.77212717197355,241.72405884596924,246.41850566461463
8,1987-04-22 17:40:20+00:00,242.49450987465264,243.1718795348509,239.45753157434558,241.08603699670027,247.51756364673906,253.56148076269182,244.1789474189552,255.56413845169556,253.9195049055488,256.2861623146346,239.88044369826304,243.31395487128628,243.95992194709942,239.35990929221154,225.44263734546595,228.65755789315998,219.83408138732514,215.52052049016496,223.2849526729819,219.08588928227573,208.6188774290317,216.2781831854211,222.61551797910448,234.49876828689366,243.59955727905822,240.29345539475602,231.87535863123082,214.93756551249035,214.78105883510574,212.1824984564225,219.76715545900294,233.5444345428936,228.0038303380393,221.15006889247138,227.60894394655864,219.981168821274,217.03805356586392,213.45935709045025,212.058559127047,206.3489422419473,218.10315659160423,212.29360979626782,213.84639742391477,197.71180472795518,217.1815689127718,222.51510364182937,215.56837918124276,222.8869852775479,235.79119983788055,233.198884916174,237.30135303412575,243.7806726771515,256.54285566859636,257.3246385362306,236.99043461554157,236.38818495391112,235.71104580048956,231.41538323158662,231.40482421919876,238.61133588757048,239.156147700132,235.59144627948217,232.81019650436681,245.4936464339786,241.95538826157951
9,1987-05-08 17:40:48+00:00,232.5439080088788,230.7609746640085,227.54788905067775,226.85483037669212,224.8523028558811,230.480551450169,232.4424001690038,242.96224412459512,247.16906783741643,252.61993464735338,249.26642964056424,234.97828771764338,222.66979891594465,214.46719272676987,202.78138739477512,207.82117393118745,209.79089132646902,203.55271170088417,209.2206902801404,205.5059633064304,198.0222848859296,202.0858623158105,211.24384256969813,216.6015742341246,219.23775583128028,219.42858349677732,207.39479859038744,199.3634487523093,201.19796656889744,199.53236809587568,207.80398520435102,211.586860202061,203.41445019358903,209.9396812326245,207.02611039416755,202.42482987245455,200.235126444265,205.85601544962492,205.4524255574432,200.03180416452741,207.1135739008665,206.54966436166052,209.22411302755515,189.47191060908207,218.17789012244123,220.28107189042973,216.0499319185728,209.4314691581321,227.43231376839722,240.10718457727012,243.2829596284103,241.66874200037464,241.28602784734045,239.74673849950173,235.33173824679545,230.0082026141877,230.64706592927408,223.50989178000904,223.68841120866662,230.38526752510273,228.94989693735582,221.31044676757344,220.54676874684435,226.99739039400887,227.6445981995444
