,dates,mex0156-0000,mex0156-0001,mex0156-0002,mex0156-0003,mex0156-0004,mex0156-0005,mex0156-0006,mex0156-0007,mex0156-0008,mex0156-0009,mex0156-0010,mex0156-0011,mex0156-0012,mex0156-0013,mex0156-0014,mex0156-0015,mex0156-0016,mex0156-0017,mex0156-0018,mex0156-0019,mex0156-0020,mex0156-0021,mex0156-0022,mex0156-0023,mex0156-0024,mex0156-0025,mex0156-0026,mex0156-0027,mex0156-0028,mex0156-0029,mex0156-0030,mex0156-0031,mex0156-0032,mex0156-0033,mex0156-0034,mex0156-0035,mex0156-0036,mex0156-0037,mex0156-0038,mex0156-0039,mex0156-0040,mex0156-0041,mex0156-0042,mex0156-0043,mex0156-0044,mex0156-0045,mex0156-0046,mex0156-0047,mex0156-0048,mex0156-0049,mex0156-0050,mex0156-0051,mex0156-0052,mex0156-0053,mex0156-0054,mex0156-0055,mex0156-0056,mex0156-0057,mex0156-0058,mex0156-0059,mex0156-0060,mex0156-0061,mex0156-0062,mex0156-0063,mex0156-0064,mex0156-0065,mex0156-0066,mex0156-0067,mex0156-0068,mex0156-0069,mex0156-0070,mex0156-0071,mex0156-0072,mex0156-0073,mex0156-0074,mex0156-0075,mex0156-0076,mex0156-0077,mex0156-0078,mex0156-0079,mex0156-0080,mex0156-0081,mex0156-0082,mex0156-0083,mex0156-0084,mex0156-0085,mex0156-0086,mex0156-0087,mex0156-0088,mex0156-0089,mex0156-0090,mex0156-0091,mex0156-0092,mex0156-0093,mex0156-0094,mex0156-0095,mex0156-0096,mex0156-0097,mex0156-0098,mex0156-0099,mex0156-0100,mex0156-0101,mex0156-0102,mex0156-0103,mex0156-0104,mex0156-0105,mex0156-0106,mex0156-0107,mex0156-0108,mex0156-0109,mex0156-0110,mex0156-0111,mex0156-0112,mex0156-0113,mex0156-0114,mex0156-0115,mex0156-0116,mex0156-0117,mex0156-0118,mex0156-0119,mex0156-0120,mex0156-0121,mex0156-0122,mex0156-0123,mex0156-0124,mex0156-0125,mex0156-0126,mex0156-0127
0,1986-01-25 16:33:44+00:00,226.97760394146474,219.77740469002984,217.481118541029,222.23787599945524,213.63365108530854,210.83318960802865,211.63451773871702,213.07936594587142,210.70373484398155,211.95275342363675,211.5807441495569,218.46644820148853,220.38705121644165,222.82659708185403,223.49910018464251,223.19527113822681,222.0582445199945,222.7312561398885,226.2027891426498,229.9568587427238,228.22968361463435,228.86883896693425,235.66693545109518,240.38971431658322,236.60493860954895,237.3123235133311,235.65705647676637,238.9414964696618,238.83579637043204,235.1262760193325,240.63425490506347,249.50883586334865,251.33741829697811,248.63766858755454,249.57052555935104,246.49746086032854,241.47335245838275,237.36037313989283,237.92042447810246,240.34106473296958,234.4257907472,237.1034626513345,239.02290601639604,235.60906576146346,236.66355814522956,232.4348892685506,232.93311059183304,234.57693333253286,230.92766812064093,231.1648269907135,235.61093919555017,240.29742916295805,237.41538110185894,241.07346497942606,236.05181782302367,236.6352266401285,243.42796304354042,243.13857117280094,242.96112008923984,244.2759398264594,242.10656358956507,241.8036909919503,241.89317091645253,243.7405654253442,238.98454123655677,237.89373980831425,239.81409327990758,237.94121070207095,237.97032510467693,239.9690613025151,249.59399179460434,244.24285505409563,243.93920001032205,246.07775832495415,245.11572265887497,249.74742670356568,248.7539617994138,246.29218555709406,246.94511520301234,252.32751310364142,249.92059647625035,250.21799681902894,248.13863027251932,247.8977788833811,253.07735638702906,255.9909739820989,253.82620411390133,251.76032792601723,246.39094396434632,248.44248480414495,249.74118390639433,250.87157631479582,252.39568835814356,251.5012206575764,247.5133629329544,249.51844418369137,248.90553438654055,245.50455572530524,249.0413882620597,245.79462368316973,245.26203175781137,241.01708570692068,243.76340851239317,246.8882492072309,248.45477576937347,247.78521878510088,242.93217311986817,246.1161655784531,247.7416988421387,245.98171473215916,240.51969169622856,251.66460317450068,247.38346137858298,243.88116036620536,250.3425548479591,251.32740117996167,247.00252083678583,251.13443571890394,248.63828560626843,244.31271121368792,237.31584741178335,232.8496749245594,235.9968228428863,242.49896055580683,241.19402116785494,240.51573153380426,236.0431170777752,235.32569737921472
1,1986-03-14 16:32:40+00:00,227.3240235574055,227.58912181054268,222.21427941160138,215.64684378294288,215.95780572740028,227.60272383029866,227.79951318832207,227.5743986536251,228.98877368422666,227.84435351396462,222.71279981484668,229.22647044535,226.16809615164655,235.51957174900937,231.90129904759937,234.99947030731744,233.20517250449402,237.73841505527878,234.0250252790423,230.96931748063417,235.3782080606407,247.48428447882083,246.9535673391199,247.29373465866303,247.5770326329871,246.2420016971381,241.28158416105634,247.33236901681454,248.31278281176984,247.38484047632056,243.25034776334994,244.10176088963843,247.9591120318368,249.01362145359548,245.1936893776213,247.66895959552284,243.72034162567348,241.51126379046127,239.00641388611967,231.3672816138215,223.71053708820196,231.22717701237684,235.90594778992798,224.66166667126626,226.50356907264504,226.6389199199293,235.57162311927777,232.5806634726976,223.9975797312148,226.60338788585386,242.13462752165316,242.07032727248978,245.07799193854902,238.5692191479862,245.13746723602472,242.18705057876105,246.97707625297141,249.9486590662137,247.62977147127827,243.72298769022805,244.94280237337125,253.33576216055206,245.12866742029985,249.4356353749336,250.703861726559,246.30519415667413,249.34105010030862,249.04231137564847,241.9430873158398,243.7475514557351,245.12280706151464,243.43877403748434,244.09547085662646,243.56209723558982,240.6605250399001,247.548552237942,249.52986320385202,245.61415483566395,241.55181305474355,245.76610726991055,250.29899579062885,262.65605657424675,264.53080865986533,261.27074934913037,249.7213525653023,258.6340091449674,260.59955979331727,260.0925696548418,255.40109899140077,253.19329258349023,247.08693407125773,256.5206294503379,262.26107599426075,255.8465012432875,251.07207669941124,253.11037814952638,248.0960626419853,244.13497221668456,252.14690470394876,250.43471651757343,242.0748901921876,250.9051524870534,247.00826736232128,246.43773072198627,248.68719238009075,244.0235011981366,248.90627565537636,248.59995683472278,252.43770255395313,246.45020849415698,248.5004666929921,252.80997869942146,251.71146874733546,247.49472595841615,244.69117717054482,250.6820807420429,252.59591696432392,252.506137539279,251.37759857760364,250.27861785105023,241.18922708786442,233.3697129387808,231.9121018444178,237.95921186524757,243.50586585278225,239.72138932096846,241.34571849163518,238.8545696748326
2,1986-04-15 16:32:00+00:00,229.80520403189774,227.56237321636038,230.3593058976524,226.3036134395829,220.90371384892114,217.87055058341477,214.72151980332234,213.10247305110855,221.0029522354563,217.4880281956173,222.46825437512678,215.64176054533272,224.96427871702153,222.32856687194533,223.29187946106686,223.94951079261398,226.14578424124957,236.72166235902813,230.10885788428538,235.69484689993303,240.54457071172305,239.6470266089992,243.02579290079535,247.3688965094171,247.19232652512,244.96588892984266,247.78602039579272,243.05564088243503,243.7547438285174,244.08461339505388,249.04022358376585,247.4297867829325,244.11422561688403,236.4749888865532,241.0857653169449,238.81546898362043,236.02776210279958,234.8685302721729,236.12083539801347,237.33820295675977,236.248459748793,236.6501141752053,236.5408351916671,238.75858586167448,233.46938351969095,229.96415952824447,227.55103620599442,230.91684083956642,224.65794508984513,228.63934797496395,229.23327315665028,233.14632159830336,229.8455640879148,235.0389253338301,233.9622314333484,247.87460662755504,249.17832275058115,250.0115877905892,237.35899886481772,239.7243515335037,236.11182169816655,244.14094141491512,245.34241053428389,246.1305853029233,239.381718260149,241.7955312211824,237.6694538375938,243.52170534479453,242.99904815681234,243.14174623516428,239.24961958573803,241.55169876324103,239.25448264810268,238.88732720040696,238.36657508526912,245.23026125482016,240.8150391236701,246.4231418744106,245.0509823289752,244.3798811361395,249.74859030331208,247.598095033509,245.70583265140718,247.35781141008,249.93192579744948,247.38589592509956,251.55131380345526,244.41288269120213,243.6458088162237,242.65332555024986,242.89881462047663,235.81433164456587,240.95317817357022,239.77012078467882,242.7230244422305,245.8287444878533,245.44861309702634,246.9159574130894,246.0253370114902,240.49949417190294,239.5165902164821,234.63046211749943,230.4710410427203,233.38859168722314,230.35394821800833,239.65807357461944,237.26733965389178,237.26550412672833,239.71181170799093,244.79702110708968,238.59407877364924,238.66935582410275,234.55736901616652,228.60255337380266,231.63374143181633,235.15196916680208,241.63037133927872,240.38930525282248,242.21247714993882,239.90408234708883,232.24069686039383,231.21309873291642,227.23984643040038,235.61168532849044,231.53067488450142,227.72557677503988,220.92848719895426,221.21636857547392
3,1986-05-01 16:31:37+00:00,227.4695863722515,224.66095285748062,222.92844980109857,219.8721973521626,217.73699690638972,215.27822251136803,214.05322291442457,208.1398442837301,213.23468598771467,211.69129476352194,217.48127489442956,216.7505776063381,216.37626711641184,212.242240032945,218.24455865465353,216.79298757665066,217.48258102924513,223.20419878175477,220.1249649939963,224.40873421680473,224.30747392866223,224.26543508410307,232.5941356645687,230.4231235173139,228.84275636622198,231.79696566207866,231.01707972324067,230.40370110912627,231.13623009373035,233.3220658415941,236.15762015381887,230.92153636708912,228.02416943091694,231.65624306087494,231.52326006223123,231.43052340468745,230.07082857414662,234.2105218707688,227.89771043191618,232.93091274800446,229.7163822089704,227.78526131273682,226.44030399532244,229.53607600711155,226.89547301667446,227.82759934776345,222.77697546630634,222.28727332913573,220.56334503584924,227.8146496872718,223.70277399592237,222.36051164763427,226.4398054366361,224.3828395334324,224.38967510855065,228.59350082074565,232.81677040088812,233.05442514077626,233.04972368157846,229.56746368240937,228.11955235612675,229.14489406641235,232.4823475342318,231.06362744156854,230.70799843950454,233.32809191390737,230.3238046395942,232.17284636207376,233.20530672072078,225.3781949282233,227.63646169717572,228.1835890922194,231.30679467626726,233.63267327357948,233.62147544381918,230.83012772244263,230.16143563539282,235.98529262035456,230.85589716413665,236.3161379175682,235.83956872132327,239.57172470821388,235.49174638069135,235.58541349608393,235.77808295355652,239.19424859550182,231.63040358163934,239.6477573436521,237.55435935557477,233.0189062683515,236.8905463246606,241.1754288964359,234.63670599162933,236.5348839142425,236.14031516831375,237.49628644800396,232.4731241278665,232.94368618284966,228.2160781220686,230.0640440238745,224.27606506780288,232.05245189297483,231.07098263961063,230.62610924866468,227.20396731568133,226.03335123723025,225.36040910101872,225.65595078167863,228.60885197876866,228.3287646527928,230.59813590774075,226.37637979281868,223.76633783512014,226.00950685389734,233.30151508326608,236.1516211159453,234.01585283702144,231.33843302481097,223.77843458081207,218.7586091213389,221.8837145330832,217.87884566530437,223.24300911543673,226.14216688170197,224.72832695066614,217.63636624359327,217.88601040328675,214.56501617398263
4,1986-10-08 16:26:23+00:00,201.7118656412474,210.30603175875052,213.33815897819576,210.43579769385056,206.5566599004192,206.93235769809357,201.55743777932923,195.67518372900614,195.74332040902812,199.9905929295258,200.41452716994553,206.69860246739643,205.91334150685333,209.43304652481828,213.75381405160306,215.68143940476796,215.81046439089116,215.68036041698383,216.37435735806022,220.18615264548612,217.84202493862796,220.94436157963935,221.6222611863082,217.3139057919489,215.37491353139865,223.23037510752062,223.98707229493488,223.3970793641624,221.63464925118865,222.7373571179868,221.82294539408755,230.2809172196297,226.81750822470335,221.78745893733344,222.01850960253907,226.47480553910054,222.6250047003557,215.992493116857,218.51261018991346,218.33266884581002,212.56827091798687,210.61281160350728,211.5678660614432,211.73592574889642,214.36660615259274,207.19200429827896,209.5533454482852,205.92091121074282,207.01438860311282,213.09080529015714,212.05153690301324,210.2863553394326,208.64273035527194,205.57227869295775,209.11797298822268,211.058082055042,217.10054718574378,221.15730067565923,214.7316940593018,215.27195082616493,217.58960451724397,214.26278642368655,221.64628262190854,222.03028952063707,222.78930635751027,227.09551752074051,216.20478552350713,213.5020002431857,215.71771895921898,220.38904580924458,227.24180706261964,225.2574891603902,221.65977192241172,223.27834663059338,222.42782932120025,229.25354719394176,224.1849475829876,227.34241946293508,219.972975742943,221.8100798045924,225.17579183896987,228.49616838620813,224.75818962283398,224.9710704326874,226.74416030458553,225.49639828663356,230.14056915435398,228.4070858478599,225.25158255765038,221.27423692479442,224.26591684552585,226.29617518746187,227.37581732827616,229.87288648527462,229.61522561537157,230.25500941538905,224.42539669324537,217.51754483080785,218.31784458487996,223.22652546855988,216.75637151216324,222.01956654325662,223.23537160166643,223.91030737626636,224.96233231294917,225.30356560257877,221.04872350064107,,,,223.81190965706864,232.45048603990756,227.13709053871673,230.80723568719804,228.89617921087205,229.25107850795297,231.61968668974237,234.93983064442858,229.5629618892084,228.39420570642628,231.7769027695449,232.6484719832624,234.85765158375045,233.82405301333708,234.29700247493915,242.43940030676828,243.39460012560542,251.17627181662482
5,1992-08-21 16:29:02+00:00,,,188.58794830053813,212.00067461544884,207.95480688950502,195.46936671889912,192.65817443041502,196.58668439184893,194.57234418466942,198.8731484337406,195.77813650589798,195.6139632403197,189.26530292642911,192.64666109349162,194.23481259285757,196.33096787585797,203.07265793970987,204.34212798925088,198.75152505670957,203.51882692229537,206.88563396832737,211.568258600665,210.457788896116,215.2371136952718,212.2939715437639,214.8669993427752,213.128271731781,219.38163181193124,214.29195426284375,215.2281732002244,215.08787023321145,215.8375459004985,210.67350180252555,206.61028035558866,211.89175187492793,202.88102749813004,212.82894561642246,211.44480235189314,209.93032073816437,206.7663144787371,211.3823485369487,207.89813771978322,205.50369649848847,209.82256720571098,210.50233552519623,205.61256954866548,204.14961179828592,204.8151642500077,203.26862598405256,204.55317253571667,207.20928377991402,201.0743028998121,204.58260301181485,203.30550393558644,207.66945644572692,216.9098007879657,215.16803174696724,208.3974483740217,208.33477257861455,214.175724088226,216.57354897698173,216.23696589723883,209.4228711795141,206.85688318140348,207.82611721633413,211.44652595807509,206.51913679982437,207.4871555602669,207.7261585145166,211.64858963337514,212.63805003408558,209.234038703291,204.75470731603926,205.6977894247675,206.04904326210215,194.8911299986777,200.84938232366858,205.0642950692445,215.60386656457615,210.51292705810005,223.21224266611708,219.75328160462587,218.11663834265454,215.45133098935753,222.7802542531303,218.30863296536143,217.4069025908483,214.22753306422538,213.37708810590308,215.89563159045656,213.67656436492396,213.2071298445803,212.9836958691484,208.8815063767624,214.36758711751614,219.4006441039233,217.4779664485731,226.9273196838588,220.84575996803957,222.63877059892658,218.0810733758339,223.7979809056925,222.75920851508846,217.8463459935349,220.37974468735538,227.68437932700215,218.63406245278503,229.62243409413531,220.4397594657091,225.54222711578876,224.51791337790806,227.31956587904935,232.61627256136686,224.99818116817426,221.1289006232082,223.1776665327759,230.91167403106095,232.16109302178475,239.841165954664,239.44830433503063,241.68923942148717,247.52657511835542,251.12227042959591,260.5283818044634,264.8789502694884,262.841428434818,275.2330562194807,279.1187532926612
6,1992-09-06 16:28:48+00:00,197.8835340293626,,149.94031022490122,206.39062960262373,203.22817759322544,200.01366373416616,195.2112706346053,198.97133074124443,201.37017933611554,200.02035306779152,206.951759651108,206.8695002514246,206.54562797875417,205.06856647819419,208.89035835567137,205.08602043966783,202.1075916247508,202.8820099636112,209.3880864447426,214.10194825292444,209.260675337294,213.48135258378247,211.71616697471532,210.07547878529837,215.62242342316353,213.38098274657864,214.81400945856444,207.72454227121108,213.40695679924832,216.15398374477562,219.23552518252092,216.61982781893948,214.63806671142927,210.18211967266322,214.19881389960594,202.85586377608968,214.18446422293908,207.54218426385123,217.00383509425407,214.09461787164742,215.21468626241045,211.71147815572306,207.95369270003056,211.1002388641333,213.35093823670417,216.09314910181584,207.73822409804023,209.36692203487297,205.83231256890917,208.31891785758876,211.51905728702224,210.14245805787087,212.6913095443194,216.62844147627305,213.59810961952985,204.67794839430732,213.1431969577603,223.67331007481818,228.82713324643444,225.72923786109675,215.289058563281,215.16386459636502,218.9859032230006,221.37291137484806,220.74613505137881,217.40676374715213,220.7270063272971,219.98420761035266,210.81097973014377,217.50565021351687,212.51674682281018,216.350434896504,215.5694208333082,218.6986211444159,214.4357350553693,210.41544205946167,212.6497366438835,223.4511861771073,227.02868182538043,225.9270034721953,231.69952294443442,226.85513560290272,225.70912101061913,224.0536282943603,226.90448965184032,231.6180883187693,230.27977634177543,225.27943292831384,223.88972995722347,221.05760887125518,217.3694658105319,221.99460394937725,226.689805997468,223.2281620221719,216.1099652896692,213.05036475885257,219.03168914330786,214.40492901780183,231.54729350099575,226.69628941460041,226.1136123172697,224.3447238210306,227.45649711701984,227.2353768558399,227.78171796601276,225.38631526914543,227.22870124144686,233.49971860238983,234.4608223737435,231.90223627992668,230.83542393815793,233.41231008093516,234.026161109849,235.80282884589403,236.34012981150744,239.36914788031976,236.44206214616136,237.97200265425863,239.7752167153752,241.92574561497554,238.38732287067273,261.35731494329013,269.31943315965424,278.3782591323312,275.0649689354307,285.42681630001414,293.5566614733307,294.7278447384039
7,1992-10-24 16:28:00+00:00,208.38756621830998,207.85301634292642,,,188.44822916824216,203.31633414901077,201.80961136835964,190.01551954310477,190.86712911827618,192.1169853633853,199.4898451522126,196.5480690192369,198.63736803340407,198.01569870701488,205.05469076724285,197.18252995334342,199.83525062860406,197.9435493182633,193.18904195193846,200.2843291443806,207.32264183109334,202.75292338878478,205.9990261114435,203.68505682809877,207.36046561469863,199.57056364098963,206.372300704061,205.43376486271498,207.18136989299825,211.21276117766325,207.70331576513414,208.49254871489455,207.5084844549599,209.07984755241324,206.2935984212416,206.53138970132625,209.81285409957985,204.45289404089786,204.36986757693393,204.31412166802943,204.18996897984314,203.65797650418057,201.04722198917338,204.49228864548314,199.59015628939517,197.69544039150173,192.79138957498634,193.40081982371467,193.85140957536356,188.06037652872175,197.08644288896585,194.27458971472007,203.13323309941904,200.96841125893624,206.60214837300902,205.45326404498883,208.26181566229303,200.28585380092895,202.43377197105946,200.92175879670663,208.3354194473689,205.9710634959646,204.60211942714852,196.09518861338717,196.29009528789155,204.2381459953369,205.0236036547908,214.39758457196479,212.3701478129915,213.53620434843418,211.84165237864477,208.3683724448611,211.18508667331068,211.8665886894147,209.10305217215307,213.28902079790953,206.99273726578653,213.75726190961018,214.60668995140924,215.3585390897244,216.32635530124583,210.7658850623698,212.8263573411395,214.33935412277157,207.22447460211134,209.10168166206898,212.07265235307813,218.47361334822955,214.7424243639075,209.1634839962514,215.1005916112175,214.56583021867246,213.1181122298451,209.05697578886375,210.63450379713188,207.91714545295517,204.7208187606761,209.70117973173942,211.56053975779247,212.06654280135385,207.0225099371944,207.65633390352676,211.8766489955467,211.8102424977066,212.42545399640426,202.7556560218868,215.83971887337617,213.88788111350436,225.8424430878145,224.47821668886849,216.86271539823377,218.72092113417287,223.8874806814266,222.2762921925886,223.32913457067463,224.75953249585615,229.9427821409826,234.81615661001638,225.8863331349448,240.39530960890113,228.48676561436034,247.03369161884717,243.9119057335763,250.25071555121517,251.31754059531673,,253.82139622391597,261.82352865926515
8,1993-01-12 16:28:11+00:00,227.2368479346075,,226.46384256141138,232.44810715825923,222.88774283229012,217.56889892471622,221.6273750314402,215.47705391733734,213.5890033817272,221.8391914951714,221.24985830014978,218.10903877720006,224.6940633636776,232.13170110469807,232.43392128607798,233.02986484283036,226.0604684802323,229.26240828309594,227.11482416009198,221.59605856336992,226.7430120304453,230.91777611814408,237.99110255868436,236.6309930324088,239.08659144194684,239.56812759760885,232.22189512918675,233.18337582003502,235.82413281779603,234.19653307944188,238.77086756829215,236.6837901386239,247.5556232319703,242.84631258989685,242.42004956807892,240.20385760667347,233.74734159340807,235.90005526764708,236.8385773769076,236.22252599154754,230.00413423674783,231.66106247345218,232.09129082379974,225.70567515947914,226.7772403105696,233.59814531092314,226.51768938437058,224.28399095516443,217.66996084064712,222.87723303880546,232.8862806958553,231.0961528702083,233.69101749001584,232.98192085142554,238.0394891686503,236.7528757304486,240.84583488014752,233.3924041023352,237.7862873964665,237.27441786994203,234.90680117561135,235.3754486655085,235.9893986964879,232.5852677212724,233.24376180278108,231.50889516985794,233.39990321600533,230.647846241482,226.2832975231882,222.57231400502673,234.21439170242473,237.88842176890216,239.65966117326894,244.46743609451917,238.12936529656733,241.16437365344203,242.37516938468505,242.49173742351346,241.88513422342425,248.31695859465378,244.54407798800403,245.89621104908707,242.54257907677402,239.9153008926332,246.29662090254766,251.55965969985976,247.8272254413012,244.9996811558473,234.89741850657168,230.00281109218972,244.40111461986695,247.24622508636082,241.5270150780169,243.85737953437223,248.9167028616325,246.65397057361176,248.49680955753115,246.54906650087517,249.06110120059725,250.57017019670837,244.88183662823616,247.93401329783114,245.9872179953009,245.61194238137517,246.69734825759917,255.24500388324878,258.908128885001,258.80367457842857,257.9864063719974,257.97994033175524,256.9343509945227,254.83482693557428,253.80073649389732,264.9349444019697,265.2087426584407,268.40326270367945,267.8030628140735,267.7063640872999,273.6051295930498,266.2075632120627,262.81998087680415,269.5038545661941,281.1589949184929,284.186352542858,294.1622992750319,290.824897401538,301.4395290957707,298.8465788040604
9,1993-02-13 16:28:31+00:00,229.60127681148512,,,216.08911959721146,228.12746310452474,217.00172620569992,220.05404335679617,218.30873554537024,220.6205669996146,214.9504610651072,222.88380601688942,220.75934962851463,223.96114672863564,227.54944149457103,225.26596111717464,223.3988693089915,222.29404234951565,223.70876576403924,226.99265753854152,220.7759359990592,232.4475711507178,230.7533965936078,230.30561510303895,229.61091846019616,233.20006486342194,227.29408231290208,237.64028870070766,240.0671794729333,236.42293172141368,240.42289123340316,238.29969061572217,239.75399018381802,235.89742468543753,237.6209742586771,233.072950310374,230.8060393663249,225.81424323372494,231.52900325669992,229.7986672826686,231.4281257505136,235.63617560977426,235.11204773041754,233.67401446423167,231.62904458531352,231.14523456216256,230.4563838847754,228.5651297957603,225.9298575067516,229.99427171975094,232.62576351428766,226.72327290560844,228.92453571574885,228.0030379187651,229.27907194593672,228.30411729325084,233.12891860295005,236.93701132452364,231.20862703179367,232.82454442229724,238.6137306145825,238.16277895493758,234.04696128969695,239.12958176872735,232.18476180255095,238.15073813367735,238.97308229071652,234.20139312388048,232.438877585178,230.27839814866576,238.18000052228774,228.486534294207,235.4096869280072,225.3487663825838,229.4380936639455,234.04980913032776,238.21427704013456,236.926826082299,239.65020251276366,239.30982457078454,237.5169061488486,245.66115491625052,249.06981282643375,253.4565032566765,248.3167853258435,242.02600228782887,247.48851056762584,237.17105450583105,241.03938286183762,240.20123414949597,243.6250259821083,242.34597137532347,246.72450650373355,245.97222355191676,243.49468444021528,240.43612692268857,238.6483485649982,236.64169298576624,245.21877447132053,242.9830062984565,246.00940796792702,245.47314748803814,255.3552600066622,243.4753613758071,247.78295366195567,250.42179413495202,254.38553198119678,249.24014109742066,254.0299285847168,254.23743539597083,254.5897118028025,259.10140527982855,256.18034430124385,259.85734225059286,257.746993259738,260.4009130974257,257.91696705695176,255.77653371787468,259.8621288942216,261.7718475983394,260.5503080332031,261.0663383149518,262.5788410465947,269.47193471332645,273.9266192235097,279.3960604222198,283.1319045642048,280.82742303511316,282.75996296108724
