,dates,mex0550-0000,mex0550-0001,mex0550-0002,mex0550-0003,mex0550-0004,mex0550-0005,mex0550-0006,mex0550-0007,mex0550-0008,mex0550-0009,mex0550-0010,mex0550-0011,mex0550-0012,mex0550-0013,mex0550-0014
0,1984-05-08 17:38:22+00:00,224.38303741271235,191.9692648108285,196.17510321859788,197.82346500767136,214.00800410258324,216.74479230162146,195.96184220171654,195.92392132996133,198.7294716254127,204.96759802226518,199.90022947836977,200.97920080903847,198.21504873134208,195.63014151761683,196.83440300705928
1,1984-10-22 17:47:12+00:00,207.45119803502482,197.13848736692185,195.5272572317758,197.54729811923957,203.69457380233578,199.16774631147536,190.7448785745867,196.43376462714613,194.27047702181738,198.52528707595133,199.93281751890353,203.17879089655304,199.90812906550468,197.4900469062143,210.3844482482862
2,1984-12-18 17:41:06+00:00,197.91866822108486,191.98080880354797,191.0126110407385,194.93351597486853,194.94789408111592,195.06477086417667,188.5587137963118,192.27236755535276,191.28835515343636,194.35276526202347,200.4069954287827,201.41421404100268,198.03579340404158,190.79527590439932,202.9079568608764
3,1985-01-03 17:41:15+00:00,197.40257295346677,189.59219058972243,185.26310296101093,190.66385490787465,201.06623386084502,201.64305431632584,189.65333402252108,194.17716903165262,200.15880803723306,197.0899141007336,198.00101155487883,200.23051220128946,193.2122284226195,185.07095982060045,199.40833362682673
4,1985-01-19 17:41:20+00:00,189.2083140414077,172.22147102246052,174.56764763358134,178.27225444283894,187.93482968800163,187.81862456025718,179.92951865303,182.05609380939984,186.17548461374813,178.68056755904195,183.61203441900824,188.99298919105362,182.32810522648668,177.16670083851992,190.25192099951835
5,1985-08-15 17:40:38+00:00,194.8183525266694,186.51102156531667,185.64725958718262,188.17665695355743,194.56947743284567,205.90961584635372,193.42145232537493,198.1389035436629,194.93599144392385,198.39988893806273,196.51093046601275,198.92651554957223,198.05192885102196,204.34073172575117,208.67383810588086
6,1985-10-02 17:40:05+00:00,206.523152938221,197.48982966027484,197.6783646211492,197.5562356352527,204.04695027651968,205.2430883351529,188.67766321362416,186.84494388841327,189.78741715503205,192.23801702181024,192.02117136854835,205.73348108186727,204.08345934381006,208.42842671239495,215.59463584733103
7,1985-10-18 17:39:54+00:00,207.1538904536818,194.73336629166008,196.76684231591236,199.2586984006282,203.74632001641496,202.4123986741168,185.60684802611289,190.13456704585548,191.4669003367612,203.59344670964026,206.3365213920013,208.53352245969793,208.9738180783259,212.61315569459202,218.23941827927828
8,1985-11-03 17:39:41+00:00,205.3217556478232,194.35263023455738,192.151346761771,196.6934286517458,203.16199528875663,195.98960290371602,186.52945909521802,186.8656640431405,189.55875878178023,192.7691619051355,204.5624971926558,206.94383595109284,200.64082797899556,205.89589976776278,220.35437292805162
9,1985-11-19 17:39:26+00:00,197.73499736758833,193.51614503440214,188.35803964167533,187.4558085983827,191.52208622539302,194.24807993948988,185.05757697597846,191.10959170237436,196.63153900915216,198.00855947500182,198.69073782360664,206.69031413717573,202.20515089126928,201.03803822055346,204.61097387996082
