dates,nzd0302-0000,nzd0302-0001,nzd0302-0002,nzd0302-0003,nzd0302-0004,nzd0302-0005,nzd0302-0006,nzd0302-0007,nzd0302-0008,nzd0302-0009,nzd0302-0010,nzd0302-0011,nzd0302-0012,nzd0302-0013,nzd0302-0014,nzd0302-0015,nzd0302-0016,nzd0302-0017,nzd0302-0018,nzd0302-0019,nzd0302-0020,nzd0302-0021,nzd0302-0022,nzd0302-0023,nzd0302-0024,nzd0302-0025,nzd0302-0026,nzd0302-0027,nzd0302-0028,nzd0302-0029,nzd0302-0030,nzd0302-0031,nzd0302-0032,nzd0302-0033,nzd0302-0034,nzd0302-0035,nzd0302-0036,nzd0302-0037,nzd0302-0038,nzd0302-0039,nzd0302-0040,nzd0302-0041,satname
2000-12-13 21:44:52+00:00,367.95,385.91,397.67,388.60,382.23,367.27,368.95,373.60,359.16,333.77,329.19,342.29,349.64,334.49,325.40,332.03,333.27,338.49,346.47,361.56,380.50,388.38,368.86,357.83,356.19,359.52,359.60,366.67,370.19,363.64,350.34,353.93,367.81,364.39,359.65,374.06,375.06,371.40,360.24,368.31,374.57,358.47,L7
2001-01-05 21:51:04+00:00,387.50,394.44,401.88,402.21,382.38,368.72,369.78,386.00,373.52,340.40,340.55,354.16,354.01,341.15,341.41,349.08,350.79,351.42,354.27,368.26,389.56,393.82,374.57,363.49,358.10,365.97,366.68,373.04,373.25,366.27,354.66,360.90,376.29,372.67,369.52,378.87,381.77,374.01,370.03,380.47,390.83,364.45,L7
2001-01-21 21:51:10+00:00,356.40,367.11,371.40,369.59,365.54,355.37,363.44,385.24,353.36,322.78,325.14,340.85,344.77,334.27,332.40,330.13,330.85,335.55,349.82,355.98,373.62,376.72,363.24,349.70,345.83,354.19,349.07,357.76,361.54,349.06,339.18,349.26,362.69,363.70,355.24,360.21,369.45,363.30,358.27,371.75,369.49,349.68,L7
2001-04-04 21:44:30+00:00,388.29,391.35,398.68,404.73,392.20,370.72,370.48,367.54,,328.71,327.59,350.04,359.88,337.61,334.67,338.60,333.42,335.30,343.71,360.19,386.07,392.15,371.03,359.55,356.74,361.69,361.79,368.51,370.75,364.49,352.14,358.76,374.18,373.61,368.73,366.47,380.16,369.66,360.16,375.82,384.28,369.22,L7
2001-04-20 21:44:34+00:00,396.53,392.19,401.81,410.63,388.44,375.29,373.47,384.08,387.06,344.33,342.56,357.60,365.20,358.47,336.17,336.61,336.45,348.43,357.47,364.74,394.03,394.69,372.44,362.86,360.77,366.70,366.15,371.69,378.55,375.71,357.85,363.62,375.37,377.85,371.65,379.59,380.60,376.03,361.37,380.91,388.32,372.30,L7
2001-04-27 21:50:43+00:00,381.36,396.94,409.86,397.62,391.62,376.55,374.56,376.06,362.13,341.18,336.91,356.22,357.15,338.05,329.90,333.47,331.51,346.26,351.22,367.53,387.78,394.14,379.42,361.54,359.41,363.80,363.07,370.63,380.35,368.70,360.03,357.97,370.26,370.33,370.32,380.51,383.31,372.53,364.91,375.23,387.23,374.65,L7
2001-05-13 21:50:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.32,363.86,358.50,365.56,370.36,358.89,L7
2001-05-22 21:44:18+00:00,350.49,358.60,372.22,363.31,368.55,363.59,365.54,368.20,344.59,329.09,326.55,342.32,345.68,332.72,324.01,322.52,321.27,329.36,343.35,366.29,380.85,380.69,368.54,353.87,354.66,358.35,357.09,369.73,374.81,359.52,349.21,356.67,368.44,371.69,363.80,372.42,376.48,367.12,353.69,364.99,371.92,362.45,L7
2001-06-07 21:44:06+00:00,354.57,370.65,389.08,386.97,381.74,366.63,355.38,357.34,346.28,322.67,327.38,349.56,352.88,330.55,,,,329.59,347.66,365.75,383.92,393.19,381.25,368.89,366.00,374.62,372.35,374.18,385.91,371.59,359.97,360.17,370.89,374.84,372.92,390.64,392.69,384.96,381.83,379.91,383.67,373.55,L7
2001-07-25 21:43:42+00:00,367.53,396.17,403.25,390.31,379.24,359.57,363.57,364.59,353.95,341.18,329.65,336.85,339.70,322.75,315.57,320.93,326.25,326.23,330.88,346.98,380.38,386.83,370.68,355.23,351.89,353.93,357.40,363.34,374.05,362.03,347.87,345.67,358.53,354.49,351.20,366.61,372.33,365.86,366.67,366.82,374.90,361.17,L7
2001-08-17 21:49:28+00:00,405.05,373.53,384.45,405.07,389.36,375.97,373.62,381.82,377.35,338.44,336.60,351.32,,,348.32,,,366.94,,,,,391.03,363.61,370.03,373.83,347.54,352.37,354.71,332.83,,317.76,326.79,324.77,314.81,,365.48,,339.67,344.10,357.86,364.58,L7
2001-08-26 21:43:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.88,L7
2001-09-18 21:49:05+00:00,358.99,368.06,377.29,370.90,375.68,374.39,370.94,381.01,371.58,341.37,331.89,342.35,347.92,329.51,328.71,330.58,337.76,339.95,330.95,347.99,372.76,379.28,374.63,361.54,356.63,360.07,367.53,368.61,381.20,368.75,354.31,354.32,363.28,359.95,357.59,372.45,378.58,369.96,361.80,367.79,378.35,359.99,L7
2001-10-04 21:48:54+00:00,366.51,380.60,385.15,383.27,382.14,375.39,381.50,387.80,378.49,351.11,344.76,356.46,357.97,338.63,339.65,344.94,347.24,344.92,342.27,356.18,383.91,389.97,383.74,365.87,364.71,371.55,374.16,377.29,386.18,377.97,362.47,361.76,375.52,372.22,371.21,386.27,388.31,377.70,374.08,382.62,390.57,370.46,L7
2001-10-29 21:42:45+00:00,393.84,,415.75,396.69,376.18,377.04,380.19,400.26,397.98,360.29,345.04,362.48,368.69,347.85,336.69,342.54,340.62,349.99,361.41,362.79,383.32,386.23,373.63,362.50,361.99,366.52,364.90,370.11,378.73,367.31,359.56,365.03,378.61,377.08,372.27,381.85,390.35,382.52,373.11,391.88,396.75,374.26,L7
2002-01-17 21:43:16+00:00,389.42,411.27,418.26,411.49,400.03,392.79,391.22,397.47,388.33,358.59,347.42,368.52,369.51,354.86,346.66,346.97,339.00,,,,,,,,,,,,390.75,383.59,374.10,369.84,385.37,379.23,379.23,397.79,393.47,388.57,374.12,389.46,394.42,379.01,L7
2002-02-18 21:43:18+00:00,372.19,389.74,401.76,389.77,384.14,373.35,375.02,379.61,375.03,352.87,343.07,345.87,353.62,334.18,322.84,330.69,328.52,332.84,342.09,361.11,384.47,391.91,376.37,359.07,361.88,364.98,365.80,370.93,379.62,371.41,354.50,351.65,369.57,366.58,362.62,374.33,381.35,376.24,372.27,375.59,387.67,373.05,L7
2002-02-25 21:49:35+00:00,,,,,,,408.05,398.07,402.95,389.99,368.54,367.28,367.52,357.18,343.58,355.81,366.69,368.51,349.08,386.93,403.73,429.78,385.03,369.00,360.79,368.75,366.16,371.60,377.15,382.39,363.80,354.08,368.21,372.23,377.65,383.69,398.25,387.99,387.20,395.98,405.60,,L7
2002-03-06 21:43:23+00:00,369.26,377.36,388.45,384.79,382.77,373.07,377.26,378.56,366.31,348.80,339.97,342.19,346.84,327.05,327.80,329.96,329.07,333.41,343.13,359.35,381.58,390.59,378.66,362.77,357.76,369.81,366.53,371.94,378.17,367.83,353.91,353.78,368.00,365.13,361.03,369.32,379.23,374.30,369.03,380.19,388.33,366.96,L7
2002-04-07 21:43:17+00:00,398.96,397.89,406.95,,380.40,386.47,389.17,380.16,376.39,363.25,351.86,362.02,361.77,342.39,329.79,324.96,325.70,330.78,344.20,365.41,390.56,388.14,377.91,376.04,367.83,373.69,373.49,377.99,377.80,359.09,353.86,360.86,371.03,368.13,366.85,390.10,395.75,390.71,377.17,386.57,389.83,370.42,L7
2002-04-14 21:49:26+00:00,376.53,385.18,390.98,379.26,380.58,372.05,376.99,370.99,366.91,357.11,349.13,357.35,356.42,332.24,326.05,330.43,329.82,332.99,344.52,369.72,387.47,392.89,379.78,370.75,372.03,375.22,374.10,378.88,380.39,367.74,351.00,359.02,370.97,366.23,366.82,378.64,389.30,389.00,381.89,383.09,387.09,367.00,L7
2002-05-09 21:43:16+00:00,371.38,368.51,393.97,374.86,371.23,376.92,384.35,390.27,367.36,343.91,325.26,339.57,344.89,317.38,315.43,312.81,305.14,306.89,330.47,349.96,389.10,392.78,374.63,365.80,363.76,372.51,363.80,371.65,379.21,364.32,345.83,343.27,356.51,360.68,359.26,372.23,381.91,368.94,361.60,368.36,387.42,372.52,L7
2002-06-10 21:43:00+00:00,,,,,,,,,,,,,,,,,308.77,312.06,329.77,345.50,374.04,390.51,372.46,364.49,367.83,368.03,362.54,364.73,371.30,354.16,337.14,345.24,350.96,350.33,360.70,369.54,376.20,369.86,362.00,368.65,374.22,363.73,L7
2002-07-19 21:48:57+00:00,,423.23,426.88,424.47,401.23,391.06,397.01,400.79,402.28,366.52,347.58,366.42,374.92,351.79,,,346.75,325.26,335.20,349.06,,403.15,388.21,376.44,371.36,373.36,378.50,380.80,388.36,384.33,369.90,353.56,359.63,367.23,356.03,385.12,388.40,377.77,368.35,372.76,388.63,375.84,L7
2002-08-29 21:42:27+00:00,366.72,389.16,398.05,390.49,383.56,368.45,370.12,372.75,362.60,338.62,335.97,341.89,338.41,325.21,319.09,319.06,325.55,325.68,335.78,359.87,383.85,390.66,376.14,365.54,360.50,362.62,360.68,368.37,376.28,367.74,349.16,348.32,362.08,363.34,359.98,373.21,373.38,367.25,359.21,360.42,382.75,374.39,L7
2002-09-05 21:48:38+00:00,,,,,,,407.33,398.89,405.99,359.15,349.37,364.19,370.86,358.21,333.65,332.99,325.64,345.97,340.71,374.85,409.97,,389.18,365.14,356.97,368.70,367.75,373.61,375.44,377.24,355.94,344.72,355.49,361.71,377.46,,,,,360.86,366.14,,L7
2002-09-14 21:42:19+00:00,369.10,382.01,394.90,384.98,380.83,369.62,370.04,379.51,367.31,345.46,336.07,345.57,348.76,329.59,319.85,320.13,321.86,331.91,337.08,355.61,379.64,389.42,381.40,364.06,362.33,362.37,362.71,370.58,381.23,372.27,357.50,356.63,366.05,365.32,362.43,367.76,379.95,366.53,356.63,358.23,369.59,368.51,L7
2002-09-30 21:42:11+00:00,369.01,379.22,395.59,385.70,386.91,376.46,374.73,378.03,369.26,338.16,336.51,340.17,339.73,326.89,317.63,320.55,321.54,327.25,337.32,358.54,383.90,394.28,379.81,367.10,361.48,371.39,368.74,376.67,383.50,370.63,351.46,353.47,362.85,368.61,362.73,375.30,375.50,368.48,355.35,359.66,374.51,366.21,L7
2002-10-23 21:48:27+00:00,375.46,388.83,395.45,390.60,384.81,378.84,381.66,385.25,372.84,347.84,339.32,352.44,351.48,333.35,321.92,323.69,323.37,321.94,331.76,365.17,394.55,390.76,383.11,366.73,364.59,369.23,372.44,370.29,380.77,368.11,348.48,355.29,364.39,369.58,364.96,381.13,384.05,376.72,365.14,364.83,379.24,364.81,L7
2002-12-10 21:48:53+00:00,,,,,,,,,,,,355.14,363.33,343.46,331.06,331.29,326.61,331.56,341.22,368.08,390.04,395.23,381.26,374.18,366.48,367.81,379.37,375.77,387.08,377.84,365.17,365.90,379.33,377.44,372.65,382.25,384.90,368.33,361.26,364.00,374.38,367.80,L7
2003-01-11 21:49:02+00:00,,,,,376.48,377.44,377.50,387.86,377.29,341.62,338.43,348.62,355.41,343.61,331.94,321.18,317.89,326.16,338.70,362.34,388.34,391.63,381.31,364.56,356.51,363.08,367.05,367.63,372.93,368.11,354.10,352.12,362.17,368.10,363.53,379.49,378.44,357.84,349.20,357.08,370.48,361.40,L7
2003-01-20 21:42:57+00:00,371.50,391.68,400.83,392.67,384.87,377.21,372.38,379.96,362.18,335.53,333.21,341.63,348.28,335.99,324.90,320.03,317.10,323.70,341.27,361.91,387.07,389.84,375.35,367.64,359.51,361.20,362.89,367.37,376.41,368.94,350.92,353.49,364.51,366.82,362.25,373.62,372.85,363.25,357.85,361.74,372.60,357.61,L7
2003-02-05 21:43:05+00:00,387.47,411.04,416.70,406.92,396.01,386.88,388.45,390.16,376.51,346.10,347.70,362.19,364.83,350.50,338.70,325.41,330.34,339.20,355.57,373.24,399.38,399.05,382.36,374.41,366.85,372.62,371.62,379.39,384.32,375.03,358.39,360.60,371.65,370.97,366.17,380.97,380.06,364.54,361.51,365.55,377.00,364.15,L7
2003-02-21 21:43:08+00:00,,,,,,,,,,,,,,,,,323.79,332.05,346.12,364.09,390.79,391.60,374.05,363.48,361.82,365.73,368.29,369.14,377.01,368.78,359.06,359.25,372.40,372.59,365.98,382.36,378.52,366.23,363.93,362.47,374.36,367.94,L7
2003-03-16 21:49:22+00:00,399.77,392.82,409.54,405.53,405.70,379.14,376.16,372.51,369.13,336.31,337.35,369.94,381.58,363.53,318.77,317.11,328.94,334.09,341.69,359.41,398.49,409.10,374.20,359.07,347.00,359.49,362.75,361.44,368.02,367.08,355.31,351.78,357.24,359.77,353.33,366.44,375.16,353.01,342.89,357.73,362.13,351.54,L7
2003-03-25 21:43:05+00:00,375.38,390.03,394.33,389.96,387.27,380.92,378.90,379.58,367.23,341.10,338.69,353.87,357.62,338.68,320.40,327.37,330.41,335.96,348.24,359.18,386.53,393.89,382.70,363.81,361.61,368.83,370.70,369.24,380.20,371.60,360.39,355.17,364.68,372.12,362.47,375.39,377.16,358.37,349.78,358.14,372.03,363.32,L7
2003-05-03 21:49:25+00:00,370.67,380.46,384.60,383.94,378.42,370.53,372.77,370.95,356.35,334.31,333.53,345.17,345.69,328.68,321.70,320.46,318.18,327.12,340.93,359.43,378.35,388.12,380.56,364.88,357.82,362.36,361.66,365.17,371.68,366.21,348.88,352.20,362.93,364.09,359.39,362.58,370.19,355.66,351.68,353.53,365.45,360.75,L7
2003-05-12 21:43:12+00:00,407.39,407.14,415.88,417.94,395.14,380.76,383.97,387.18,376.30,336.90,337.82,352.76,354.87,330.70,,,311.11,336.39,347.40,366.17,389.41,394.20,374.79,354.43,359.73,364.14,360.69,362.37,365.58,356.28,343.63,342.74,358.60,358.86,351.78,362.64,371.56,356.53,344.67,359.03,355.84,346.38,L7
2003-05-19 21:49:19+00:00,375.15,395.93,404.64,395.94,383.43,372.64,372.29,376.86,363.12,335.42,332.85,343.16,349.00,320.13,,,,,,364.91,384.95,390.62,380.49,359.13,363.58,365.67,363.99,369.98,380.33,370.02,352.61,349.35,362.93,367.42,358.94,377.67,374.99,358.88,360.39,358.30,367.35,360.88,L7
2003-07-30 21:37:21+00:00,355.31,362.92,372.93,369.94,370.09,362.29,364.26,361.92,356.57,334.47,323.21,330.95,340.07,325.86,308.50,311.71,315.68,316.80,333.43,348.80,369.46,387.23,375.83,362.47,357.86,364.34,366.46,351.32,358.92,353.61,338.64,337.35,347.00,348.89,348.14,357.44,365.49,353.75,347.74,346.58,362.24,352.27,L5
2003-08-15 21:37:36+00:00,356.71,378.78,388.08,381.34,368.33,361.88,368.20,370.81,358.66,328.88,325.94,335.88,331.01,317.05,311.00,312.81,316.83,320.93,332.00,356.95,378.32,389.10,370.72,363.33,354.75,345.85,349.01,349.37,360.20,356.65,345.03,342.07,355.92,365.52,358.80,369.59,371.93,361.57,357.76,339.19,356.59,345.33,L5
2003-08-16 21:42:52+00:00,,368.99,377.68,371.47,359.42,337.28,344.96,348.22,341.63,319.96,318.77,,,,,,295.18,295.80,313.25,335.66,355.91,363.93,349.82,341.39,,,,,358.30,349.59,338.80,336.95,351.46,351.09,341.61,350.87,358.58,353.60,347.64,,,,L7
2003-10-18 21:38:36+00:00,370.73,389.19,394.16,396.86,393.44,383.77,385.62,389.13,375.48,342.03,339.63,350.54,357.16,341.46,332.22,332.19,331.90,343.46,352.43,368.14,395.62,404.69,391.17,375.09,360.50,370.33,367.49,372.86,383.49,377.56,361.38,365.21,376.80,375.71,372.35,391.87,386.81,376.61,358.00,361.93,380.10,363.82,L5
2003-10-19 21:42:44+00:00,382.97,393.58,403.33,389.31,,,,,364.77,342.49,343.99,358.69,362.72,346.95,337.00,335.59,337.93,341.84,352.57,,,,386.57,367.69,364.22,380.55,373.81,378.59,388.14,380.39,363.98,360.81,,,,,,375.20,359.84,369.23,382.42,369.96,L7
2003-11-04 21:42:51+00:00,,,435.04,434.77,419.10,376.65,374.14,387.07,384.59,343.13,341.71,360.18,,,,,333.82,341.84,355.99,382.20,395.56,404.81,377.61,358.84,359.18,,,,,355.96,350.34,354.33,369.62,365.62,365.02,386.60,,371.07,364.35,379.61,,,L7
2003-11-19 21:39:02+00:00,392.09,398.90,417.84,400.91,387.60,362.76,365.32,383.99,360.43,323.44,324.06,343.13,368.45,352.06,328.56,331.91,334.42,338.34,348.42,353.12,378.30,384.40,367.21,350.29,346.79,375.35,372.58,373.86,383.92,374.56,357.16,357.22,368.36,353.29,351.83,362.90,367.66,356.36,345.24,376.64,384.83,365.54,L5
2003-11-28 21:32:58+00:00,392.45,423.13,430.00,406.14,387.03,369.04,372.43,376.32,362.42,337.77,341.37,362.31,363.37,341.76,331.53,335.67,336.02,334.33,340.81,365.53,390.80,395.15,378.56,362.76,370.65,373.68,369.26,376.68,388.35,376.65,363.22,353.44,363.15,365.86,356.93,377.26,374.51,366.81,369.78,373.19,383.93,370.55,L5
2003-12-06 21:43:10+00:00,,,,,359.50,353.07,360.69,372.30,360.22,322.81,321.57,338.43,351.59,339.00,,,,,,365.02,377.88,370.76,357.51,345.89,337.91,349.03,339.92,348.28,,,,,344.03,348.16,342.79,350.41,358.73,354.65,346.09,349.96,358.24,342.80,L7
2003-12-13 21:49:25+00:00,,,,,386.22,374.79,373.93,376.88,362.87,333.17,332.02,351.69,356.45,,,,,,,365.02,389.81,394.49,378.57,358.36,361.13,368.41,,,,,,,366.17,368.00,361.82,378.90,376.72,362.19,357.12,362.32,,,L7
2003-12-14 21:33:02+00:00,392.77,409.79,424.00,408.90,396.66,376.75,380.66,382.37,372.06,340.39,346.47,368.81,372.49,351.95,343.14,341.52,341.41,342.99,346.09,367.43,397.63,398.52,382.47,368.26,372.92,379.99,380.02,382.66,395.33,384.45,372.67,366.47,374.57,375.27,369.62,385.80,383.38,375.80,371.49,372.67,390.23,374.65,L5
2003-12-30 21:33:12+00:00,366.06,382.51,395.90,389.49,383.22,377.88,375.65,379.84,354.75,325.21,326.74,339.27,349.63,333.43,323.89,317.39,324.42,329.71,343.95,369.15,390.10,394.69,376.08,358.71,352.33,358.77,355.02,364.34,369.16,365.72,354.69,353.11,366.14,370.21,364.03,376.78,366.71,355.09,351.34,354.52,363.31,351.74,L5
2004-01-15 21:33:14+00:00,376.63,393.69,400.23,395.35,384.72,374.00,375.63,377.92,362.35,330.16,331.68,354.81,361.34,347.44,330.16,325.82,324.22,326.69,340.15,364.21,387.88,389.64,377.06,364.28,358.12,365.10,370.09,365.30,378.35,372.63,360.46,355.85,363.01,365.08,359.59,375.32,374.02,367.20,357.49,367.98,375.09,364.33,L5
2004-01-22 21:39:28+00:00,361.15,373.54,377.34,377.23,379.46,374.32,372.60,370.21,348.81,316.11,319.90,336.75,350.37,328.22,327.97,320.76,316.67,326.88,344.45,367.31,384.57,376.86,360.29,349.45,343.90,348.60,350.19,364.96,371.14,361.94,346.59,348.85,364.30,362.16,354.87,351.39,355.56,348.80,343.24,346.37,356.36,358.52,L5
2004-02-16 21:33:24+00:00,366.47,363.17,386.00,366.79,364.63,365.94,373.01,385.97,,321.64,326.97,348.15,350.22,331.69,317.46,306.50,304.93,319.45,341.29,358.07,374.23,379.00,367.45,359.00,351.99,353.97,352.98,355.64,361.80,348.60,335.49,345.69,353.93,357.13,353.02,359.86,362.60,363.38,353.29,351.41,361.88,355.87,L5
2004-02-24 21:43:33+00:00,,,,393.50,384.63,372.76,368.23,372.41,354.80,332.53,329.56,345.95,353.21,,,,,,336.44,355.46,379.93,381.25,368.87,351.93,350.52,355.32,357.22,,,,,351.59,362.48,361.45,358.71,372.92,372.77,363.50,359.07,355.70,368.91,,L7
2004-03-19 21:33:35+00:00,380.21,381.86,395.58,380.40,370.72,365.88,375.02,397.20,371.15,333.41,333.12,346.42,349.33,341.80,328.70,321.19,321.25,333.39,348.23,363.26,390.13,387.53,372.55,361.55,354.16,358.49,355.32,366.02,365.27,363.53,338.59,353.92,364.55,361.71,358.65,367.63,368.77,364.58,356.10,369.74,376.06,356.27,L5
