dates,nzd0302-0000,nzd0302-0001,nzd0302-0002,nzd0302-0003,nzd0302-0004,nzd0302-0005,nzd0302-0006,nzd0302-0007,nzd0302-0008,nzd0302-0009,nzd0302-0010,nzd0302-0011,nzd0302-0012,nzd0302-0013,nzd0302-0014,nzd0302-0015,nzd0302-0016,nzd0302-0017,nzd0302-0018,nzd0302-0019,nzd0302-0020,nzd0302-0021,nzd0302-0022,nzd0302-0023,nzd0302-0024,nzd0302-0025,nzd0302-0026,nzd0302-0027,nzd0302-0028,nzd0302-0029,nzd0302-0030,nzd0302-0031,nzd0302-0032,nzd0302-0033,nzd0302-0034,nzd0302-0035,nzd0302-0036,nzd0302-0037,nzd0302-0038,nzd0302-0039,nzd0302-0040,nzd0302-0041,satname
2000-08-07 21:45:32+00:00,373.58,387.91,390.22,390.91,383.69,368.94,373.85,376.68,363.15,338.27,335.78,351.40,355.23,332.97,324.91,328.61,330.45,338.07,341.71,360.40,381.95,383.43,374.45,359.30,354.61,360.42,363.23,364.66,375.07,367.13,356.02,355.52,367.52,368.66,365.42,375.69,382.57,375.32,363.89,371.90,383.96,367.18,L7
2000-08-14 21:51:44+00:00,370.05,382.37,387.10,385.63,381.19,367.57,372.59,375.28,360.90,335.99,333.82,348.66,352.53,330.42,323.25,325.86,327.91,335.23,340.93,359.40,380.78,382.24,373.68,358.05,353.28,359.87,361.77,364.14,374.42,365.62,354.03,353.80,365.69,367.10,364.05,374.20,381.15,373.64,362.19,370.14,382.08,365.59,L7
2000-09-15 21:51:13+00:00,368.24,382.56,387.11,384.23,380.26,366.88,371.67,372.89,360.28,335.08,332.79,348.46,352.28,330.09,322.32,324.55,327.37,334.37,339.29,359.13,380.79,381.96,373.07,357.65,353.38,359.74,361.70,363.78,374.68,366.10,354.10,353.44,364.82,366.09,363.35,373.17,380.55,372.09,360.83,368.75,381.47,365.53,L7
2000-10-26 21:44:46+00:00,371.07,384.74,389.56,387.82,381.45,370.57,373.97,377.57,361.63,336.48,334.04,349.39,354.80,333.39,322.58,325.18,329.18,335.34,340.42,360.16,381.58,383.37,372.98,357.62,354.13,360.44,361.81,363.99,373.13,365.71,353.13,352.25,365.20,365.22,362.34,372.98,380.63,372.91,362.33,370.58,382.11,365.96,L7
2000-12-13 21:44:52+00:00,370.95,386.97,390.49,388.31,380.13,369.13,373.44,374.38,358.65,333.25,332.00,347.77,355.50,332.85,322.76,325.77,330.28,336.74,339.65,359.59,383.60,384.20,372.05,357.91,354.02,359.50,361.18,363.33,371.22,365.91,352.86,351.78,364.35,363.31,360.10,370.28,376.17,370.03,358.38,369.11,380.78,364.44,L7
2001-01-05 21:51:04+00:00,373.32,387.91,392.11,390.30,380.46,369.07,372.98,375.83,360.78,334.14,333.07,348.57,355.32,334.04,325.09,328.68,332.84,338.57,341.48,360.68,384.34,385.58,372.36,358.61,354.53,360.31,361.87,364.55,371.48,365.95,353.08,352.92,365.85,364.48,361.28,371.35,376.87,370.53,359.84,370.53,382.03,364.44,L7
2001-01-21 21:51:10+00:00,367.64,383.64,387.45,384.61,376.71,366.64,371.92,377.87,360.12,331.46,331.82,346.87,352.14,333.20,327.45,330.76,333.32,338.72,343.48,362.26,383.87,384.74,371.70,357.50,353.51,359.42,360.19,363.83,370.56,363.24,349.60,352.78,366.26,365.42,361.95,370.46,376.53,370.05,360.33,371.71,380.34,361.27,L7
2001-04-04 21:44:30+00:00,378.20,387.76,395.27,395.61,382.43,368.17,369.83,382.01,362.01,334.09,332.44,348.83,356.65,340.82,331.66,335.88,338.39,340.78,348.75,362.88,383.54,388.86,370.00,357.59,355.39,361.19,359.85,366.32,368.97,361.20,348.33,355.31,370.96,367.56,361.90,369.92,377.54,371.58,364.61,376.30,381.27,362.16,L7
2001-04-20 21:44:34+00:00,381.25,388.50,396.36,398.12,383.43,369.36,370.44,382.36,368.28,335.80,334.12,350.30,358.08,343.76,332.41,336.00,338.07,342.05,350.20,363.19,385.29,389.83,370.41,358.47,356.29,362.11,360.90,367.21,370.57,363.62,349.92,356.69,371.70,369.28,363.52,371.53,378.05,372.32,364.07,377.07,382.44,363.85,L7
2001-04-27 21:50:43+00:00,379.67,387.99,396.88,395.56,383.73,368.99,370.11,378.75,367.05,335.19,333.66,350.19,355.11,340.67,333.32,336.65,336.05,342.57,350.49,363.04,385.26,389.98,371.59,359.16,356.17,361.98,361.06,368.05,372.44,364.64,352.37,357.41,371.10,370.43,365.85,373.29,378.39,371.15,362.50,375.41,382.45,364.80,L7
2001-05-13 21:50:33+00:00,379.67,387.99,396.88,395.56,383.73,368.99,370.11,378.75,367.05,335.19,333.66,350.19,355.11,340.67,333.32,336.65,336.05,342.57,350.49,363.04,385.26,389.98,371.59,359.16,356.17,361.98,361.06,368.05,372.44,364.64,352.37,357.41,371.10,370.43,365.85,373.29,377.38,370.11,361.93,374.01,380.73,363.95,L7
2001-05-22 21:44:18+00:00,375.50,383.79,393.36,390.96,381.57,368.22,369.46,377.25,363.30,334.32,332.64,349.07,353.76,339.54,331.99,334.63,333.94,340.69,349.47,363.51,384.63,388.66,371.16,358.41,355.96,361.46,360.49,368.29,372.78,363.91,351.92,357.30,370.72,370.61,365.56,373.16,377.27,369.74,360.90,372.88,379.62,363.76,L7
2001-06-07 21:44:06+00:00,372.89,382.15,392.83,390.46,381.59,368.02,367.70,374.76,360.87,332.87,331.98,349.13,353.65,338.41,331.99,334.63,333.94,339.30,349.25,363.79,384.54,389.22,372.42,359.72,357.21,363.11,361.98,369.03,374.42,364.87,352.92,357.66,370.74,371.13,366.48,375.35,378.98,371.43,363.22,373.66,380.07,364.85,L7
2001-07-25 21:43:42+00:00,373.13,384.32,395.82,392.26,383.63,368.72,367.17,369.63,358.80,334.53,331.77,348.77,353.41,336.69,328.06,330.43,329.78,335.86,345.71,361.91,385.50,390.28,373.89,360.32,358.25,363.18,362.97,369.68,377.40,367.01,354.51,357.14,369.61,370.47,366.44,376.04,379.56,371.43,363.88,372.75,380.10,367.46,L7
2001-08-17 21:49:28+00:00,377.69,382.78,394.19,394.09,384.45,369.76,368.09,371.38,361.89,335.09,332.46,349.13,353.41,336.69,331.44,330.43,329.78,340.30,345.71,361.91,385.50,390.28,376.34,360.79,359.93,364.70,360.77,367.21,374.16,362.12,354.51,351.52,363.49,363.94,359.06,376.04,377.80,371.43,360.85,369.17,377.32,367.10,L7
2001-08-26 21:43:13+00:00,377.69,382.78,394.19,394.09,384.45,369.76,368.09,371.38,361.89,335.09,332.46,349.13,353.41,336.69,331.44,330.43,329.78,340.30,345.71,361.91,385.50,390.28,376.34,360.79,359.93,364.70,360.77,367.21,374.16,362.12,354.51,351.52,363.49,363.94,359.06,376.04,377.80,371.43,360.85,369.17,377.32,362.97,L7
2001-09-18 21:49:05+00:00,375.35,380.94,392.08,391.19,383.35,370.34,368.44,372.58,363.28,335.87,332.39,348.28,352.63,335.67,331.05,330.45,331.11,340.26,343.61,359.92,383.68,388.71,376.13,360.89,359.52,364.12,361.62,367.38,375.04,362.95,354.48,351.87,363.47,363.44,358.88,375.53,377.88,371.25,360.96,369.01,377.43,362.67,L7
2001-10-04 21:48:54+00:00,372.63,379.59,390.39,388.51,382.10,370.92,369.82,375.11,365.18,338.67,334.54,349.09,352.36,335.81,331.76,331.51,333.41,341.46,343.40,359.35,383.38,388.40,377.72,361.68,360.51,365.36,363.16,368.48,376.97,364.64,355.96,352.24,363.63,363.27,359.19,378.36,378.79,372.25,362.50,369.77,378.13,362.79,L7
2001-10-29 21:42:45+00:00,371.00,374.60,389.60,385.22,378.98,370.37,370.11,377.29,367.17,340.59,334.55,348.76,352.14,333.67,332.16,332.30,334.63,341.00,342.75,357.66,380.86,386.03,377.64,361.64,360.84,365.55,363.00,367.95,376.51,362.86,355.57,351.63,363.15,362.15,357.69,378.37,379.44,373.14,363.67,370.46,378.05,361.69,L7
2002-01-17 21:43:16+00:00,380.22,385.93,397.36,392.95,383.77,375.86,376.84,385.49,377.95,348.50,339.23,353.00,356.76,338.72,335.93,337.19,338.17,345.61,341.38,353.49,380.09,385.58,378.74,361.75,361.05,365.18,362.31,366.34,377.60,365.41,359.66,352.40,364.68,361.29,357.72,380.99,381.42,376.92,364.91,373.78,382.14,362.76,L7
2002-02-18 21:43:18+00:00,376.19,387.42,399.64,390.42,383.63,378.59,379.77,389.23,382.28,352.85,342.44,355.14,359.54,341.01,334.91,339.14,338.63,341.93,344.18,357.02,381.12,386.85,377.09,362.25,361.30,365.78,368.10,371.74,383.30,373.81,360.99,360.52,374.47,371.01,368.58,382.54,386.41,379.00,371.08,381.47,389.55,364.44,L7
2002-02-25 21:49:35+00:00,376.19,387.42,399.64,390.42,383.63,378.59,384.49,390.70,385.73,359.04,346.79,357.16,360.87,343.70,336.35,341.92,343.31,347.24,345.16,363.00,385.64,395.43,378.68,363.60,361.20,366.37,367.71,371.71,382.27,375.24,361.46,359.45,373.43,371.21,370.09,382.73,388.39,380.50,373.76,383.89,392.23,371.35,L7
2002-03-06 21:43:23+00:00,375.04,385.41,397.78,389.48,383.49,377.67,383.45,388.97,382.95,357.57,345.81,355.02,358.87,341.32,335.13,340.21,341.27,344.94,344.82,362.39,384.96,394.63,378.68,363.46,360.63,366.95,367.51,371.75,381.69,374.18,360.38,358.64,372.65,370.35,368.80,380.81,387.08,379.61,373.09,383.36,391.67,370.62,L7
2002-04-07 21:43:17+00:00,384.73,394.06,406.23,395.68,384.70,380.54,386.82,389.02,384.50,362.30,349.32,358.06,361.32,343.92,334.56,338.49,338.27,343.11,347.98,367.12,388.73,397.33,378.32,365.88,362.05,368.75,367.38,372.51,380.37,371.94,359.95,359.21,373.46,371.40,369.94,382.85,389.73,383.39,375.48,386.61,393.77,372.74,L7
2002-04-14 21:49:26+00:00,383.37,392.29,403.69,392.40,384.02,379.13,385.41,386.45,381.99,361.56,349.29,357.96,360.62,342.25,333.34,337.34,337.06,341.42,347.40,367.55,388.52,396.59,378.56,366.69,363.71,369.83,368.50,373.57,380.37,371.34,358.68,359.18,373.11,370.66,369.50,382.25,389.67,384.19,376.40,386.11,392.81,371.78,L7
2002-05-09 21:43:16+00:00,379.62,388.32,400.06,388.03,383.19,379.11,386.01,385.02,377.61,359.22,346.46,354.69,357.22,337.90,330.31,333.09,331.99,334.24,342.25,365.41,389.48,397.68,378.73,367.24,364.01,370.83,368.31,373.83,380.44,370.91,356.71,356.07,369.95,368.32,367.64,380.87,388.47,382.25,374.75,382.75,391.48,371.49,L7
2002-06-10 21:43:00+00:00,379.62,388.32,400.06,388.03,383.19,379.11,386.01,385.02,377.61,359.22,346.46,354.69,357.22,337.90,330.31,333.09,329.09,331.07,340.47,362.57,387.28,396.66,377.83,366.85,364.55,370.43,367.49,372.53,379.30,368.82,354.27,354.72,367.58,366.07,366.77,379.46,386.93,380.70,373.16,380.99,389.32,370.38,L7
2002-07-19 21:48:57+00:00,377.66,390.32,401.50,390.63,383.39,378.82,386.84,385.49,379.60,360.35,346.49,354.39,358.00,337.46,327.58,330.78,330.06,330.34,339.81,360.88,387.28,397.47,379.13,368.05,365.41,370.79,368.87,373.56,379.00,368.91,353.74,352.68,364.36,364.57,363.87,377.87,386.30,379.35,372.44,378.90,388.60,369.93,L7
2002-08-29 21:42:27+00:00,376.57,390.22,400.88,390.77,383.30,378.00,382.48,382.25,373.64,353.04,341.63,351.57,353.88,332.68,323.63,323.44,324.40,323.87,337.58,356.98,384.43,392.67,378.26,368.83,365.87,370.75,368.52,373.48,378.79,366.46,351.54,352.01,362.74,363.01,361.52,376.88,383.45,376.83,368.46,374.29,385.47,370.12,L7
2002-09-05 21:48:38+00:00,378.40,392.79,403.37,392.27,383.40,378.99,387.50,385.64,380.26,354.76,343.19,355.24,357.88,337.87,324.80,324.05,323.91,325.66,337.24,359.20,389.17,393.02,379.76,369.17,365.75,370.59,368.69,373.72,378.40,367.80,351.83,350.71,360.95,362.52,363.87,378.14,384.16,377.26,368.37,371.53,382.30,370.65,L7
2002-09-14 21:42:19+00:00,376.54,391.00,401.95,390.81,382.97,377.43,385.00,384.77,378.41,353.43,342.18,353.86,356.58,336.69,323.98,323.40,323.65,326.44,337.22,358.75,387.80,392.51,379.96,368.53,365.33,369.56,367.95,373.33,378.75,368.36,352.54,351.45,361.59,362.87,363.69,376.66,383.56,375.72,366.69,369.87,380.71,370.34,L7
2002-09-30 21:42:11+00:00,375.28,389.31,401.05,389.96,383.53,377.29,383.72,383.92,377.26,351.52,341.47,352.15,354.47,335.46,323.07,322.99,323.42,326.53,337.23,358.72,387.32,392.73,379.95,368.37,364.90,369.77,368.03,373.70,379.28,368.61,352.42,351.68,361.73,363.51,363.58,376.49,382.55,374.82,365.27,368.73,380.02,369.83,L7
2002-10-23 21:48:27+00:00,370.33,388.49,400.81,391.85,384.76,376.89,383.61,386.50,378.23,348.52,338.58,350.04,352.72,334.63,321.26,321.54,322.33,324.62,334.76,357.32,387.86,393.08,380.62,366.91,363.60,368.53,367.15,372.09,379.51,369.85,351.93,350.06,359.75,363.35,362.94,374.90,379.91,370.79,361.18,364.22,377.81,369.43,L7
2002-12-10 21:48:53+00:00,370.07,392.49,402.17,395.25,387.47,376.89,383.48,385.87,380.05,349.29,340.80,352.26,355.36,338.36,323.87,324.62,327.33,329.94,337.01,361.60,390.32,393.92,382.73,368.46,363.39,367.93,370.03,373.73,381.81,374.02,356.80,353.98,364.26,367.60,365.18,377.46,381.03,370.85,360.99,362.97,376.46,369.59,L7
2003-01-11 21:49:02+00:00,370.07,392.49,402.17,395.25,385.64,376.98,382.63,386.15,379.65,348.20,340.46,351.80,355.36,339.01,325.02,324.13,326.15,329.47,337.22,361.69,390.04,393.59,382.55,367.97,362.53,367.32,369.65,372.97,380.70,373.28,356.46,353.75,364.00,367.67,364.97,377.75,380.66,368.99,359.31,362.23,375.72,368.42,L7
2003-01-20 21:42:57+00:00,370.36,386.18,396.96,388.89,382.91,374.67,379.11,383.18,373.92,343.77,338.41,348.71,352.03,337.04,325.00,323.62,322.44,329.27,337.98,363.30,389.67,391.69,380.95,366.87,361.05,365.80,367.70,371.29,379.20,371.36,354.09,353.74,364.61,367.62,365.75,376.11,378.44,366.91,357.81,360.85,373.71,365.82,L7
2003-02-05 21:43:05+00:00,373.21,390.32,400.25,391.89,384.78,376.41,380.28,384.05,374.25,344.06,339.57,350.20,353.45,338.53,326.53,323.81,323.32,330.37,339.93,364.40,390.75,392.61,381.10,367.71,361.69,366.56,368.14,372.19,379.77,371.77,354.57,354.50,365.39,367.99,365.80,376.72,378.64,366.62,358.27,361.37,374.08,365.61,L7
2003-02-21 21:43:08+00:00,373.21,390.32,400.25,391.89,384.78,376.41,380.28,384.05,374.25,344.06,339.57,350.20,353.45,338.53,326.53,323.81,323.37,330.54,340.55,364.37,390.75,392.50,380.40,367.28,361.70,366.48,368.15,371.88,379.50,371.47,355.02,354.98,366.09,368.45,365.81,377.34,378.63,366.57,358.90,361.48,374.11,365.87,L7
2003-03-16 21:49:22+00:00,380.64,392.72,403.62,396.28,389.13,379.33,378.48,382.30,371.20,340.93,338.75,352.88,357.81,342.48,326.42,322.75,323.70,329.49,341.71,364.10,391.57,395.19,378.93,367.15,360.53,366.32,369.14,370.96,378.75,370.56,355.36,356.49,366.82,369.24,363.95,377.69,378.69,364.80,357.14,361.63,373.09,362.68,L7
2003-03-25 21:43:05+00:00,379.77,392.27,402.07,395.23,388.86,379.56,378.54,381.91,370.63,340.95,338.74,353.00,357.78,342.00,325.66,323.33,324.44,330.21,342.43,363.55,391.01,395.04,379.35,366.78,360.65,366.60,369.32,370.77,378.92,370.68,355.92,356.34,366.58,369.56,363.79,377.44,378.52,364.09,356.32,361.24,372.97,362.75,L7
2003-05-03 21:49:25+00:00,380.96,393.21,401.20,395.80,388.12,378.69,377.69,380.17,368.12,339.16,338.15,353.79,359.53,343.49,326.78,323.26,324.16,331.23,344.22,363.46,389.87,394.81,378.97,366.50,359.70,365.14,368.04,369.39,377.21,370.45,356.53,356.31,366.86,368.99,363.22,375.39,377.16,360.90,354.76,360.03,371.05,361.81,L7
2003-05-12 21:43:12+00:00,385.36,395.53,403.65,399.49,389.13,378.98,378.59,381.17,369.28,338.84,338.10,353.67,358.95,341.89,326.78,323.26,322.71,331.80,344.57,363.76,389.82,394.74,378.51,365.16,359.70,365.03,367.22,368.61,375.91,368.87,355.09,354.81,365.95,367.86,361.95,373.97,376.54,360.42,353.64,359.92,369.36,360.10,L7
2003-05-19 21:49:19+00:00,383.90,395.59,403.79,398.99,388.41,378.19,377.80,380.63,368.51,338.41,337.45,352.50,357.85,339.48,326.78,323.26,322.71,331.80,344.57,363.88,389.34,394.33,378.71,364.56,360.09,365.09,366.90,368.75,376.36,368.99,354.85,354.26,365.64,367.82,361.65,374.34,376.38,360.26,354.32,359.76,369.16,360.18,L7
2003-07-30 21:37:21+00:00,381.59,391.48,399.80,395.74,388.01,376.17,376.69,377.02,366.46,337.80,335.88,351.15,356.24,336.87,321.61,320.41,322.64,331.66,344.77,361.90,387.17,394.23,378.12,362.71,359.53,365.40,365.77,366.01,373.26,366.08,352.11,351.06,362.18,364.34,358.27,370.69,374.14,358.37,352.82,357.67,367.05,358.40,L5
2003-08-15 21:37:36+00:00,377.20,386.87,395.71,392.08,384.05,372.59,373.79,374.26,363.91,335.34,332.77,347.39,351.41,332.09,316.07,317.89,320.71,329.05,341.40,359.87,384.54,392.98,376.67,361.32,358.02,362.05,362.94,362.25,370.24,363.78,350.44,348.74,360.21,363.66,357.35,369.26,373.12,358.00,352.36,354.37,364.50,356.05,L5
2003-08-16 21:42:52+00:00,377.20,384.63,393.46,389.51,380.98,368.18,370.19,371.00,361.12,333.42,331.02,347.39,351.41,332.09,316.07,317.89,317.51,324.89,337.88,357.18,381.36,389.75,373.68,359.11,358.02,362.05,362.94,362.25,368.92,362.20,349.15,347.43,359.24,362.26,355.60,367.22,371.51,357.51,351.83,354.37,364.50,356.05,L7
2003-10-18 21:38:36+00:00,372.66,383.34,391.14,388.20,378.32,367.02,370.30,372.15,361.16,333.14,330.25,343.08,346.30,327.31,318.36,319.29,314.81,323.42,336.57,357.15,378.86,388.27,374.77,360.10,359.04,362.12,361.55,361.85,368.36,361.42,347.00,346.55,359.38,361.65,355.86,367.52,371.36,359.51,352.55,353.09,364.60,354.90,L5
2003-10-19 21:42:44+00:00,374.13,384.62,392.66,388.34,378.32,367.02,370.30,372.15,361.61,334.31,331.97,345.31,348.65,330.12,322.08,322.55,318.12,326.05,338.86,357.15,378.86,388.27,376.24,361.05,359.78,364.75,363.30,364.24,370.83,363.79,349.12,348.34,359.38,361.65,355.86,367.52,371.36,361.48,353.47,355.40,367.14,357.06,L7
2003-11-04 21:42:51+00:00,374.71,385.22,398.97,394.70,384.14,367.90,370.49,374.46,365.14,335.41,332.99,347.45,349.14,330.36,322.18,323.07,320.35,328.15,341.01,360.40,381.32,390.65,375.88,360.30,359.97,365.15,363.58,364.08,370.71,362.51,349.30,348.60,360.33,361.87,356.66,370.95,371.56,363.40,355.05,359.12,367.42,356.44,L7
2003-11-19 21:39:02+00:00,371.56,382.06,398.44,392.09,383.00,364.11,367.08,373.52,363.16,333.49,331.04,346.56,351.88,336.68,323.46,324.84,323.68,328.43,341.16,357.48,378.86,389.03,374.13,359.87,357.22,367.28,365.87,365.20,372.16,364.05,350.76,350.56,361.53,360.02,356.29,369.88,370.09,364.02,354.37,362.20,373.24,359.38,L5
2003-11-28 21:32:58+00:00,375.04,387.93,402.38,393.84,383.57,364.81,367.85,373.92,363.07,334.02,332.34,348.81,353.80,337.52,324.80,326.65,325.22,329.17,341.11,358.63,380.57,389.90,374.69,360.23,359.14,368.35,366.43,367.11,374.47,365.62,352.32,350.92,361.76,360.85,356.38,370.93,370.83,364.37,356.29,363.77,375.02,361.24,L5
2003-12-06 21:43:10+00:00,375.04,387.93,402.38,393.84,380.56,363.34,366.95,373.72,362.75,332.78,331.14,347.51,353.48,337.73,324.80,326.65,325.22,329.17,341.11,359.43,380.23,387.51,372.78,358.64,356.48,365.59,362.65,364.42,374.47,365.62,352.32,350.92,359.54,359.27,354.68,368.37,369.10,363.29,355.16,362.04,372.62,358.61,L7
2003-12-13 21:49:25+00:00,375.04,387.93,402.38,393.84,381.19,364.61,367.73,374.07,362.76,332.81,331.23,347.98,353.85,337.73,324.80,326.65,325.22,329.17,341.11,360.05,381.30,388.28,373.36,358.61,357.00,365.94,362.65,364.42,374.47,365.62,352.32,350.92,360.28,360.24,355.48,369.54,370.05,363.18,355.36,362.07,372.62,358.61,L7
2003-12-14 21:33:02+00:00,377.58,390.66,404.78,395.52,382.74,365.83,369.02,374.90,363.61,333.50,332.61,350.06,355.92,339.51,327.42,328.77,327.02,330.70,341.67,360.79,382.93,389.31,374.19,359.49,358.59,367.50,364.82,366.70,377.08,367.71,354.58,352.65,361.71,361.74,356.89,371.16,371.53,364.33,356.82,363.13,374.82,360.62,L5
