,dates,chi0370-0000,chi0370-0001,chi0370-0002,chi0370-0003,chi0370-0004,chi0370-0005,chi0370-0006,chi0370-0007,chi0370-0008,chi0370-0009,chi0370-0010,chi0370-0011,chi0370-0012,chi0370-0013,chi0370-0014,chi0370-0015,chi0370-0016,chi0370-0017,chi0370-0018,chi0370-0019,chi0370-0020,chi0370-0021,chi0370-0022,chi0370-0023,chi0370-0024,chi0370-0025,chi0370-0026,chi0370-0027,chi0370-0028,chi0370-0029,chi0370-0030,chi0370-0031,chi0370-0032,chi0370-0033,chi0370-0034,chi0370-0035,chi0370-0036,chi0370-0037,chi0370-0038,chi0370-0039,chi0370-0040,chi0370-0041,chi0370-0042,chi0370-0043,chi0370-0044,chi0370-0045,chi0370-0046,chi0370-0047,chi0370-0048,chi0370-0049,chi0370-0050,chi0370-0051,chi0370-0052,chi0370-0053,chi0370-0054,chi0370-0055,chi0370-0056,chi0370-0057,chi0370-0058,chi0370-0059,chi0370-0060,chi0370-0061,chi0370-0062,chi0370-0063,chi0370-0064,chi0370-0065,chi0370-0066,chi0370-0067,chi0370-0068,chi0370-0069,chi0370-0070,chi0370-0071,chi0370-0072,chi0370-0073,chi0370-0074,chi0370-0075,chi0370-0076,chi0370-0077,chi0370-0078,chi0370-0079,chi0370-0080,chi0370-0081,chi0370-0082,chi0370-0083,chi0370-0084,chi0370-0085,chi0370-0086,chi0370-0087,chi0370-0088,chi0370-0089,chi0370-0090,chi0370-0091,chi0370-0092,chi0370-0093,chi0370-0094,chi0370-0095,chi0370-0096,chi0370-0097,chi0370-0098,chi0370-0099,chi0370-0100,chi0370-0101,chi0370-0102,chi0370-0103,chi0370-0104,chi0370-0105,chi0370-0106
0,1985-01-25 14:04:51+00:00,,,,215.0979368213964,,215.66244481952748,220.78496207753923,227.22057066304498,233.66673683250045,234.55974563194962,235.88198846105584,248.9066652233381,,284.5410797067827,293.62861669276026,303.7606262295117,305.86689393652915,289.0238226838504,286.3395132951632,285.75909233989177,283.5068645719292,287.26570297991805,286.7275320278282,294.3748639076762,298.66133887704717,294.5893220411662,292.28197140404984,299.86605430018415,308.5043238864911,312.72621013711546,319.1336943175439,315.8504265428253,324.7807333686168,318.2119402949367,308.91349235453714,317.33899069771866,312.12040513451984,306.5076818630063,305.0019368910938,305.5436416872775,309.4972605375522,307.2797322198879,330.6119143590723,349.0660165708102,362.8330387189993,372.5959498207217,377.7043528731438,382.43100452724366,389.3633165366496,394.8460673121471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.8798754944717,382.8649854234447,383.339654623795,377.11551111945664,383.7941770804929,382.1305724264561,386.14655838910386,383.9996253249567,378.27115353861114,382.2527648346146,382.3456300253942,384.22092608559154,389.2061790039196,379.6637353551812,380.3110267540336,383.03198716279746,389.3490931608318,376.80781316822373
1,1986-01-12 14:01:54+00:00,,,,,,,,,,,,,,,,,,261.1122008169669,263.6308506882794,269.5045100407841,286.0018045665821,290.9157672398021,298.2239497159728,310.62374550409226,307.72645328807243,308.1539473134004,314.5471452774682,311.47883665596834,317.61889245201127,316.12322422798144,320.5014840418584,305.3448572347878,306.33751086862975,317.0122481730276,315.0859362001446,312.6195898869521,322.84019438903624,319.26947480106367,316.4512068802834,315.2045502686211,316.61508084893785,326.3886098665969,336.7886115990368,337.72249481624516,337.58803680328606,348.146955652644,358.92970812832675,368.8280962430497,374.1436125209986,384.4689230928978,388.6745892394066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.6691348325413,393.42772063492396,380.67003619403346,370.57055753111297,374.3526717489277,371.2449251577352,375.4025790948362,371.2541247763119
2,1986-01-28 14:01:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,313.66011514303216,316.6909522429142,317.97179518741274,319.9466247322468,320.86612526673406,310.90417541802367,307.5596568926936,309.8366621406563,310.43114725593614,303.29722132663284,306.0694843969706,320.16063180294935,319.1835011056684,310.385854186553,315.70328704471655,329.5785372482213,340.2094952567331,354.3834779392732,348.0546300029791,362.9900667026093,371.821658470061,382.85221149292096,386.23787508934845,392.28843627835306,400.8087534323089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.44723989018354,388.59432722860385,381.62450573912815,378.21206947208026,378.27936681283256,376.9037341951927,374.93357888169334
3,1986-04-02 13:59:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.34711201067273,294.162784237794,316.3676449401761,351.11819893338185,362.3398999095845,355.70301714758784,359.8366395276155,369.6993489292994,369.8179830189507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.50723034392426,,,,,,,,,,,,,,,,,,,,
4,1986-05-04 13:59:02+00:00,,,,193.62971920806172,,,,,,,,,,,,,,260.0747077936608,264.3909864345432,261.3693365188948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.27683657811735,356.48260290836015,,,,,
5,1986-08-15 14:01:53+00:00,,114.2994089390977,203.9561174532015,217.37423427966363,208.7920871516164,210.86529915540254,213.4863160049704,220.42652830798494,243.091651387756,245.88321324371762,240.46664606297222,249.48765855920084,259.2220307263156,265.95338794749154,275.0591799484976,273.36824266532597,275.340589574362,282.69768301225736,283.7605876559465,285.63219295806806,299.1386709721697,304.88412231395466,307.65833949345875,307.4422976828471,299.562627571278,290.2176567351487,287.4768818536306,292.80127587543143,297.8022111335353,303.16699387397125,306.89799821336265,309.2100856370797,318.6889144733483,322.6916986007365,321.8295023250025,308.2599915142601,314.6555595576798,318.01990264193887,316.69838054081214,306.2159939338128,309.16381053379877,317.07109827443867,323.913995389893,340.0682183092343,350.2766621905128,358.24296309495963,358.15095933873386,356.039195153806,366.3554287895656,370.8815738908326,377.856635165437,396.20085596492765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.2389776361197,376.6574862936547,385.12420961374596,390.13031518134176,381.9174339335814,379.56861211753034,376.18520799835545,380.346371558689,381.26994645191735,383.8228180656117,380.5476959306039
6,1986-09-16 14:00:46+00:00,117.94459989714133,133.46488877989506,205.968031534852,202.73490284041821,208.98385244279677,216.83379360594054,210.4592422190409,226.61885966950052,231.56291413532188,249.416257961912,252.44867309272274,248.28861312535855,258.27701411466086,263.85753717328663,274.2846811197286,271.56967911184995,273.3638381777369,278.10698027727176,285.7492572946944,285.62932566496744,297.0184763340962,298.3076504347493,303.4045341963951,305.5803275517642,300.4176248670364,292.38720096693817,290.29557663040265,286.1012623287862,292.8945999031576,303.3565029783307,301.346502516199,303.3102391352417,307.65718173093205,305.22318021316795,302.60115127372393,303.13691804515423,303.7476978178733,306.61026461290595,292.3026599292874,285.1126410473755,291.15177327325483,295.0311883867795,301.85188439827647,316.0726976124962,328.06280433604854,343.34395851281846,349.81307845322794,360.8958211900201,364.4623868026149,371.7571296604347,376.244881243416,386.23753140826636,394.1995214443248,402.655353295003,398.26682313166884,401.44249860855246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.5907998917555,391.89606628578923,398.1484758118428,385.51906103674196,376.7869484499165,369.7965416248745,367.41459627506396,370.7703252810849,370.6583771795083,375.15400407244385,373.22234615052565,378.9829194238628,377.4363258308214,369.7512075152088,368.39100806630705,373.14096301134276,374.63248639461096,369.8014339608576
7,1986-09-25 13:54:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.00204064073114,337.35534774411843,,357.4078152347383,,370.4395672847096,,,,,,,,,,,,,257.0992676348713,,,256.7360632340298,,,,,,,,,,,,,,,,,,,,,,,,395.1294427874739,389.2963476234453,377.873543973717,364.7263311656025,355.4072238110507,356.8468295938881,358.74727040659474,354.0468696326484,,,,366.0679890578275,361.6623886406991,363.80307040794565,369.29915241200297,376.512273933866,365.4238526088614
8,1986-10-11 13:54:11+00:00,,,,,,,,,,,,,,,,,,,,,,,273.4942182039767,284.6872477144004,285.8734385407016,277.3118984886321,281.6197069658145,278.25047241134996,275.6849837945716,295.1744107052135,297.83359682499383,285.0611863750925,288.2699480118894,294.33270208063647,281.56909434165476,,,,,279.4761839891704,288.4678250873531,,,,,315.8548499599254,328.7450048078151,,353.61444466308575,,,,384.1870100409893,390.46346842051076,385.8790199724226,397.56759912886935,,,,,,,,278.09354459033545,,,234.90138196138372,,,,,,,,,,,,,,,,,,,,,,,,,393.6461596029034,379.75966069718623,369.13744063291114,,,355.0918076315274,349.5675948928983,354.17650137171717,358.27029212210925,368.29222670229944,367.7595085074772,364.1865057873838,360.99618589295454,355.9564950339037,362.45511455339226,365.7683629223544
9,1986-11-03 13:59:10+00:00,,,217.13246393218395,221.11414217747526,226.33430514721198,230.08642412114096,224.37055185777493,239.06492376940167,246.24824319010204,248.20635259806372,248.57750536467216,261.98773872471367,275.8141012215001,278.2591811244105,282.29385065998304,286.27100204598537,291.84295483751754,294.60057404541635,299.42639338645137,307.9200766327207,309.90180390061903,316.2587280546708,313.3473432909941,308.4070999899819,301.57314009520627,298.9179101709552,303.5073847567817,306.77061530642175,310.0699928693574,322.4302206182664,318.9696439035522,317.37067239189975,319.1913684368412,328.2613755814441,323.7838531366685,327.61584837404894,328.0304950089253,327.1281750796442,321.0873735781724,314.087496351277,320.254481516136,326.809758635156,344.7968494340678,345.9934377682007,336.433236654393,340.5478106567223,355.00566174798263,368.6129845386653,382.56487003514013,380.9191043957879,385.82225677657095,393.98491996479356,402.78555403261316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.4261137993694,399.08685430188103,402.4767109347774,396.5854807291313,394.14000422440245,399.83492091613664,398.5602945406143,,,,,,,
10,1986-11-12 13:53:02+00:00,120.37524685712876,,200.50941049851258,207.01203502668966,209.35409302235018,217.6581612426739,219.70583992839605,223.6283911139748,227.0473313722215,234.49664660387722,243.21739251082863,258.8542372418252,253.70205740532555,258.38956348879196,269.3131825369355,270.5697828040369,277.30229864610686,287.75179589577954,284.84462880880085,288.9953222327445,296.59555623879885,301.77631303033996,302.1701986884126,299.4574387270081,291.5144995953755,268.39200387165965,271.48428949982423,279.86873214979425,284.1249082451606,284.01633267096423,283.6616987920061,295.89550129451993,300.1804996404592,301.11265905529666,298.4103998225453,305.8766835780196,307.1435441203622,309.1592911059268,295.3026462219892,293.8877694191697,299.66195066390287,298.09061532475266,319.3445405800606,318.13200463177947,319.5396870213476,327.8650106198858,340.55062661380305,352.7773604581535,355.39728825914926,360.72453675740195,368.87081362036326,385.45114941586513,389.33604690935124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.8963792354879,383.2352791468769,372.1109977114045,369.14911204336664,365.1174597823447,365.74079492275905,362.8815287880948,369.0783387781753,381.78934442668617,387.6484565086041,382.87615949943006,382.8638409584173,382.90889359719847,375.63106812678075,385.53360109198394
