,dates,chi0370-0000,chi0370-0001,chi0370-0002,chi0370-0003,chi0370-0004,chi0370-0005,chi0370-0006,chi0370-0007,chi0370-0008,chi0370-0009,chi0370-0010,chi0370-0011,chi0370-0012,chi0370-0013,chi0370-0014,chi0370-0015,chi0370-0016,chi0370-0017,chi0370-0018,chi0370-0019,chi0370-0020,chi0370-0021,chi0370-0022,chi0370-0023,chi0370-0024,chi0370-0025,chi0370-0026,chi0370-0027,chi0370-0028,chi0370-0029,chi0370-0030,chi0370-0031,chi0370-0032,chi0370-0033,chi0370-0034,chi0370-0035,chi0370-0036,chi0370-0037,chi0370-0038,chi0370-0039,chi0370-0040,chi0370-0041,chi0370-0042,chi0370-0043,chi0370-0044,chi0370-0045,chi0370-0046,chi0370-0047,chi0370-0048,chi0370-0049,chi0370-0050,chi0370-0051,chi0370-0052,chi0370-0053,chi0370-0054,chi0370-0055,chi0370-0056,chi0370-0057,chi0370-0058,chi0370-0059,chi0370-0060,chi0370-0061,chi0370-0062,chi0370-0063,chi0370-0064,chi0370-0065,chi0370-0066,chi0370-0067,chi0370-0068,chi0370-0069,chi0370-0070,chi0370-0071,chi0370-0072,chi0370-0073,chi0370-0074,chi0370-0075,chi0370-0076,chi0370-0077,chi0370-0078,chi0370-0079,chi0370-0080,chi0370-0081,chi0370-0082,chi0370-0083,chi0370-0084,chi0370-0085,chi0370-0086,chi0370-0087,chi0370-0088,chi0370-0089,chi0370-0090,chi0370-0091,chi0370-0092,chi0370-0093,chi0370-0094,chi0370-0095,chi0370-0096,chi0370-0097,chi0370-0098,chi0370-0099,chi0370-0100,chi0370-0101,chi0370-0102,chi0370-0103,chi0370-0104,chi0370-0105,chi0370-0106
0,1985-01-25 14:04:51+00:00,,,,218.01160963928137,,218.99235661139602,222.57799150392998,230.13424348092997,235.4597662588912,237.3020259311355,238.6242687602417,252.01458289574876,,287.6489973791933,296.3708969919461,307.0905380213802,308.9748116089398,292.35373447571897,289.08179359434905,288.6727651577767,286.61478224433984,290.85176183269954,290.3135908806097,297.7047756995447,301.9912506689157,298.47421913167955,295.38988907646046,302.08599549476315,310.95794310155213,315.316141530791,321.7236257112195,318.44035793650085,327.11167162292475,320.66555950999776,311.13343354911615,320.2526635156036,314.7103365281954,309.24996216219216,307.2218780856728,307.57054451711053,311.43970908280886,309.0063531490049,332.21945798273293,351.1850513474538,364.77548726425596,374.14990865692704,379.9242940677228,384.5500393038873,391.6942547909576,397.43599870582267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.4874191181324,384.47252904710535,385.2044052272414,379.7054425131322,386.0141182750719,385.46048421832467,389.4764701809724,388.23769487824393,382.93303004722713,386.9146413432306,385.67554181726274,387.80698493837303,392.53609079578814,382.9936471470497,383.22469957191856,385.621918556473,391.3759959906648,378.4153567918844
1,1986-01-12 14:01:54+00:00,,,,,,,,,,,,,,,,,,260.7826649396645,263.3594682010892,269.21616614814457,285.6942377477666,290.5608824488611,297.8690649250318,310.2942096267899,307.3969174107701,307.769488789881,314.23957845865266,311.25914607110013,317.37607654242004,315.86691854563514,320.2451783595121,305.0885515524415,306.1068357545181,316.7694322634364,314.8662456152764,312.33124599431255,322.58388870668995,318.9980923138735,316.2315162954152,315.00396321287184,316.4228515871782,326.21773941169937,336.62952531344257,337.51279016705274,337.3958075415264,347.99317224323624,358.71001754345855,368.61839159385727,373.91293740688695,384.2126174105515,388.43177332981537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.33959895523896,393.07283584398294,380.3405003167311,370.2410216538106,374.0643278562882,370.98861947538893,375.2019920390869,371.0950384907177
2,1986-01-28 14:01:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,313.8366288087485,316.8170334327116,318.11114808139934,320.09371945367707,321.01321998816434,311.05127013945395,307.6920421419809,309.9760150346429,310.55722844573353,303.4627028882419,306.2165791184009,320.316379155052,319.3095822954658,310.50097179462887,315.81360808578927,329.6766003958415,340.3007954286553,354.50382816589797,348.1649510440518,363.07832353546746,371.94773965985837,382.97256171954575,386.3702603386357,392.43553099978334,400.9481063262955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.6509095044716,388.7834490132999,381.8136275238242,378.3775510336893,378.42646153426284,377.0188518032686,375.02487905361556
3,1986-04-02 13:59:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.1482546150768,295.76379988615315,317.8582457162346,353.0830817745499,364.14104251398857,357.1439312311111,361.89508821836296,371.66423177046744,371.9793541442356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.90166332797901,,,,,,,,,,,,,,,,,,,,
4,1986-05-04 13:59:02+00:00,,,,191.1860685323562,,,,,,,,,,,,,,257.28196416428307,262.09107991623216,258.9256858431893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.26926651571057,353.6898592789824,,,,,
5,1986-08-15 14:01:53+00:00,,113.62686012816104,203.32840522966063,216.78575407009404,208.16437492807555,210.19275034446588,213.12417433754297,219.83804809841536,242.72950972032856,245.3293495170639,239.9127823363185,248.85994633565997,258.633550516746,265.32567572395067,274.5053162218439,272.69569385438933,274.71287735082115,282.0251342013207,283.20672392929276,285.0437127484985,298.5109587486288,304.1598389790998,306.9340561586039,306.76974887191045,298.89007876034134,289.4330164557226,286.8491696300897,292.3529100014737,297.3066488517925,302.64390035435383,306.37490469374524,308.6869921174623,318.2181303056926,322.1961363189937,321.38113645104477,307.6715113046905,314.1324660380624,317.46603891528514,316.2500146668544,305.8066163967209,308.77149039408573,316.7223692613604,323.58931665357875,339.6402327022746,349.8843420507998,357.9291069831892,357.7025934647761,355.61120954684634,365.88464462190996,370.3584803712152,377.3610728836942,395.730071797272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.38300642220037,375.71591795834337,384.18264127843463,389.4577663704051,381.1931505987265,378.8960633065937,375.5126591874188,379.7578913491194,380.74685293229993,383.41344052851986,380.22301719428964
6,1986-09-16 14:00:46+00:00,105.86328176859553,123.10947324114152,196.30297703201535,193.67391424400887,199.31879793996012,206.478378067187,204.88324923663515,217.55787107309118,225.98692115291612,240.8882686947032,243.92068382551395,238.6235586225219,249.2160255182515,254.19248267044998,265.7566918525198,261.2142635730964,263.69878367490026,267.7515647385182,277.2212680274856,276.5683370685581,287.35342183125954,287.1556644699378,292.2525482315836,295.2249120130106,290.06220932828285,280.3058828383924,280.630522127566,279.1976519696172,285.26429371670764,295.3022908926335,293.2922904305018,295.2560270495445,300.4083908538046,297.592874026718,295.6975409145549,294.0759294487449,295.6934857321761,298.08227534569716,285.3990495701184,278.80934463248207,285.1111142089819,289.66171366298136,296.85271827611956,309.48288772419846,322.0221452717756,338.51143126140016,342.9094680940589,354.3060113017224,357.2135959254874,363.7029175747375,368.61457505696603,378.9887405311389,386.5692152578748,395.02504710855305,391.6770132433711,396.76585933298634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.5916337695986,386.8969001636323,392.3494431101408,377.46484895104476,369.8833380907475,359.44112608612096,357.0591807363104,357.5907055044895,356.16079542525335,360.6564223181889,362.8669306117721,367.8309334590513,367.0809102920678,359.39579197645526,359.3300194698977,365.08675092564556,368.3291899797175,364.8022678387007
7,1986-09-25 13:54:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.48805556279984,339.47822620421664,,359.63683761784137,,372.7859066353444,,,,,,,,,,,,,258.4501902912974,,,258.858941694128,,,,,,,,,,,,,,,,,,,,,,,,396.6666996034071,391.0795655299278,380.35023551049824,366.8492096257007,358.591541501198,360.0311472840354,362.8000383758731,358.50491439885457,,,,369.2523067479748,364.84670633084636,366.5893483868245,371.7758439487842,378.4505542669992,366.9611094247946
8,1986-10-11 13:54:11+00:00,,,,,,,,,,,,,,,,,,,,,,,277.30841729988765,288.2290040177463,289.4151948440475,281.4439475092023,284.92534618227063,280.6116432802472,278.29469896545805,297.9291100522603,300.5882961720406,287.8158857221393,290.74917742423156,296.9424172515229,283.930265210552,,,,,281.6320356520766,290.5338495976382,,,,,317.50766956815346,331.1061756767124,,356.0936740754279,,,,386.79672521187575,393.0731835913972,388.1328648927336,399.1671019755417,,,,,,,,279.5961078705428,,,237.26255283028098,,,,,,,,,,,,,,,,,,,,,,,,,395.6295431327771,382.514360044233,371.4986115018084,,,359.59949747214944,354.5260537175825,359.1349601964014,361.81204842545515,372.1064257982104,371.3012648108231,367.7282620907297,364.09522265838217,358.7111943809505,364.61096621629844,367.47817631017654
9,1986-11-03 13:59:10+00:00,,,211.98128945684473,216.28491610684472,221.18313067187276,224.56730861184894,221.3987204296946,234.23569769877113,243.27641176202172,243.661198649235,244.03235141584344,256.8365642493744,270.9848751508696,273.1080066490712,277.7486967111543,280.75188653669335,286.6917803621783,289.08145853612433,294.88123943762264,303.09085056209017,304.7506294252798,310.3150651985102,307.40368043483346,302.88798448068985,296.05402458591425,292.4789420767812,298.35621028144243,303.0912049668937,306.0032761783001,318.13757522215036,314.67699850743617,313.0780269957837,315.32798758033675,324.1946588903868,320.10444279714045,322.7866223034184,323.73784961280927,322.5830211308155,317.40796323864436,310.72803473692534,317.034997469049,323.94799503774533,342.1324488433751,342.4812733531967,333.213752607306,337.9722234190527,351.3262514084546,365.10082012366126,378.7014891786357,376.62645899967185,381.75554008551364,390.12153910828914,398.71883734155585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.74670345984134,393.567738792589,396.95759542548535,389.5611518991233,386.4132425113936,392.1081592031278,393.04117903132226,,,,,,,
