,dates,jap0357-0000,jap0357-0001,jap0357-0002,jap0357-0003,jap0357-0004
0,1984-07-02 01:16:26+00:00,216.45457810971882,213.0741374168083,223.04344470492327,233.02919591890773,203.11012852192837
1,1984-10-22 01:17:58+00:00,201.92074332755516,206.7139621736323,214.6422919305023,218.23283115723396,208.01794622672335
2,1986-09-26 01:08:08+00:00,200.79797024648164,208.3538462777518,233.32598874833067,233.03204041835912,215.88327344120427
3,1986-12-15 01:06:42+00:00,246.04507780905774,,245.6841292018155,250.67996054238995,238.67211151746727
4,1987-03-05 01:09:24+00:00,271.40194518610076,,277.11312226595504,275.5577515981599,276.3073872447312
5,1987-05-08 01:11:32+00:00,262.5838975068905,,266.26220517058,265.360516373558,252.20673677525562
6,1987-08-12 01:13:52+00:00,242.32297310223885,,251.87392284649658,246.6109778334173,219.30547096965972
7,1987-08-28 01:14:19+00:00,238.07856017308845,,,237.9397682533345,217.84591560231775
8,1988-12-20 01:18:15+00:00,225.06594754576497,214.77581954034483,216.93498549042803,219.33211131890465,218.5551691958881
9,1989-01-05 01:18:13+00:00,225.24438796697794,216.3610612850269,219.46670865244943,223.02776296076362,218.58967270626795
10,1989-01-21 01:17:54+00:00,213.4228138717269,202.4725402552355,216.26878433317444,223.4985017007358,215.96910659144135
11,1989-02-22 01:17:50+00:00,216.05668556367922,213.7401832352986,226.7862513201515,236.42414977924295,226.70373501121693
12,1989-03-10 01:17:25+00:00,218.4390912770204,219.40261957169554,228.19311838863229,225.81789690923097,219.0923965474858
13,1989-10-04 01:13:34+00:00,197.24760204748367,194.23920728512792,205.24759793369594,213.1982863190766,
14,1989-10-20 01:12:49+00:00,210.13440239921547,204.22915421152143,211.48996944695597,213.06283991842827,206.99172354586358
15,1990-01-08 01:10:34+00:00,222.6135074022648,219.11173581371514,225.60700744986477,221.50367761185333,218.97006952870518
16,1990-01-24 01:10:07+00:00,219.63445279875012,214.5968000704778,217.98474244332263,221.3297835282874,223.3717108183593
17,1990-03-13 01:08:33+00:00,234.18107017542818,,230.629684741607,234.65610013892666,225.1570740601343
18,1990-04-14 01:08:08+00:00,218.9694008236594,216.703954901235,230.93512286195477,220.92674020795334,197.50451356027588
19,1990-06-17 01:08:04+00:00,224.7300070762717,224.48363728432085,227.87665769943152,231.19690467904235,216.65404784105607
20,1990-09-21 01:07:42+00:00,217.2874981837503,214.82484354535816,232.39763024231684,229.62152445521934,179.75772234746032
21,1990-10-23 01:07:27+00:00,200.20518895346808,202.06731353312986,219.61535276314265,217.67294945154816,168.46192737563888
22,1990-11-08 01:07:24+00:00,204.43396272816315,210.5789450734848,214.33404553210306,219.25158289488385,204.5879618902444
23,1990-12-10 01:07:14+00:00,229.0104187642692,216.39341041318605,225.1125076232264,227.90618743991104,228.19591460655204
24,1990-12-26 01:07:34+00:00,213.8445146504607,208.52886841809757,218.53139028838237,223.65053266171165,230.0890399860595
25,1991-01-27 01:08:28+00:00,227.206296096215,219.0810038706067,221.77879215189742,228.97278203254018,237.70355359474783
26,1991-05-03 01:10:09+00:00,234.38320203682443,232.2889437964938,232.16681535058856,238.5775969401071,227.3342349582843
27,1991-07-22 01:11:20+00:00,241.75984133141964,,,234.5093762446455,234.205510436084
28,1991-09-08 01:11:45+00:00,196.38886453799037,200.09270920400976,201.29997784067078,197.891839315643,166.78636937904787
29,1991-11-11 01:12:07+00:00,206.16581409010092,197.5561992836775,202.51086034389695,197.87478711682115,198.58381652336098
30,1991-12-13 01:12:23+00:00,205.62042201572416,205.74412263226768,200.26221534713773,205.19327595233977,215.49576188287062
31,1991-12-29 01:12:15+00:00,212.93833810672677,207.22337400565593,206.66765284730636,218.54786202874885,221.42498933623352
32,1992-01-14 01:12:10+00:00,217.15851077029598,211.45974373230626,207.48147791994876,215.68334790099817,219.49248344941654
33,1992-07-24 01:10:48+00:00,208.6340993789546,212.33146869075958,211.86319142108317,214.38031581267475,218.2136423517866
34,1992-08-09 01:10:36+00:00,,,174.0738124591358,,205.55184927306792
35,1992-09-26 01:09:47+00:00,204.76400492984686,195.97828881375938,201.26975311845084,198.73816540674332,212.83415046069942
36,1992-10-28 01:09:17+00:00,,189.48511130947458,192.7702760015784,190.61439381593019,189.99794836522656
37,1992-11-29 01:09:02+00:00,226.93919150591304,197.15965870838653,206.5547456243034,203.37413755648538,213.162575246726
38,1992-12-15 01:09:13+00:00,217.0190356839833,210.63596004844362,204.25826516924351,208.60652799128823,207.76571295013315
39,1993-02-01 01:09:44+00:00,220.5621799591878,212.52301394590137,226.42718423308142,230.83564675758527,229.42952772155516
40,1993-02-17 01:09:52+00:00,213.1866969909097,212.81097463767262,209.96106096766587,215.7859916508026,213.50822733633194
41,1993-03-05 01:10:01+00:00,217.34868137086437,218.0116477401831,217.67335356220164,220.1703937632291,217.1531099874907
42,1993-06-09 01:10:27+00:00,216.51774787513585,211.93156489490482,214.56004932092907,220.08578879766682,
43,1993-08-12 01:10:19+00:00,208.12498408048063,218.43375075404325,228.5787873562277,220.7602951864925,204.47190154879036
44,1993-08-28 01:10:17+00:00,206.0620296403989,204.94128432671164,219.5351007086332,223.16995380638443,
45,1993-11-16 01:09:51+00:00,204.3287069029228,199.12700088448028,203.6759219659405,203.07059835191728,175.85959702608943
46,1993-12-18 01:09:41+00:00,221.29876067388741,210.88581481378537,215.73181316797752,220.26721873496822,212.8322384457982
47,1994-07-14 01:06:06+00:00,243.08558742393063,241.21771296949126,241.9934890007462,234.83845529072948,209.49298879357457
48,1994-08-31 01:04:51+00:00,209.07575937563502,204.83161658326833,213.4357585151111,224.53227362378877,246.7903513226324
49,1994-09-16 01:04:26+00:00,221.99099752258957,217.6157085742039,212.54989841146084,218.739572535218,220.46775466128986
50,1994-12-05 01:01:53+00:00,238.6522052142051,238.86008289618113,221.48854457806718,224.94201175009817,226.4386714560904
51,1995-02-07 00:59:36+00:00,237.2974857691765,231.3756912706819,235.76915417192652,224.8207756177339,227.98142515402287
52,1995-03-11 00:58:20+00:00,226.23345099712668,223.94441888339068,215.74834546079578,223.09634927355998,228.01196854066268
53,1995-08-02 00:51:57+00:00,254.53767810272748,239.75087098152085,238.2322536364093,231.25052302333842,221.94447183649135
54,1995-08-18 00:51:13+00:00,245.2950421792724,,,231.96234133245895,223.67481379135967
55,1995-10-21 00:47:59+00:00,218.3561349445268,205.81712886006605,212.58128928107286,217.6699273351,209.74651326414383
56,1995-11-22 00:47:36+00:00,224.84351721160098,211.87922211174148,228.02341348095388,223.96606161879396,215.21447565420084
57,1996-01-09 00:50:45+00:00,242.38964503601287,234.8519130061993,,247.3788151442665,232.0585099560433
58,1996-02-10 00:53:00+00:00,230.37475611319482,226.45088707244793,237.80927108486793,242.75266961054564,249.9013435284524
59,1996-02-26 00:54:05+00:00,220.43964546701923,209.8079667510351,213.65175137556923,221.65610446654594,220.08502505679436
60,1996-05-16 00:59:03+00:00,226.77902769566867,,,245.78733681189348,
