,dates,mex0335-0000,mex0335-0001,mex0335-0002,mex0335-0003,mex0335-0004,mex0335-0005,mex0335-0006,mex0335-0007,mex0335-0008,mex0335-0009,mex0335-0010,mex0335-0011,mex0335-0012,mex0335-0013,mex0335-0014,mex0335-0015
0,1986-03-10 16:56:16+00:00,,,,,,,,,185.98077062831368,178.3877241748936,170.56923735216498,174.8276340938516,163.87058615387636,158.1144548147955,,
1,1986-03-19 16:50:19+00:00,189.18058911047223,187.7436524685074,183.18163785943878,190.02520918702706,193.39488899256077,188.90267549064623,182.57261492738,178.64975894085393,193.87134763163812,174.60234441544702,176.65816485499644,193.41234999229127,180.87727204956826,187.7063825263749,195.55541805409146,204.19155961931025
2,1986-04-20 16:49:38+00:00,195.6597415981471,198.15679804890146,192.54105231969348,191.0768592093246,194.351867856792,192.54917185482907,192.30464494223912,185.37033744385732,195.90071125202365,186.17319419768094,179.54442899493634,185.60769233799223,184.86502397576962,185.12555423213132,188.0749027389645,196.54968914216522
3,1987-09-14 16:51:10+00:00,178.00634161434445,172.4623006316125,172.57285676779864,175.665797640763,187.7369188277202,182.7492661255969,174.68400720980935,169.0898307417849,183.79010462576565,177.28348891767286,171.6532175822154,175.1320163060555,177.08080969501503,179.96957315512222,178.01596671731775,172.47611170537658
4,1990-02-10 16:45:58+00:00,180.95282613604985,178.33209226336953,191.30231068613216,190.9925950895535,199.14588363008377,195.480437750845,196.94154593508102,190.65891342750376,197.68742341376995,187.67114239743648,189.3668386470206,182.36819207935784,190.65958370583365,190.0116562465637,193.84829800656172,182.42209403368233
5,1990-03-14 16:44:54+00:00,,,,,,,156.53444242371245,158.59408280172238,171.5061150470727,163.73418837385537,160.4022772254901,161.4257028866099,157.46768476628367,160.61670531122718,167.1265576758846,164.7002227409115
6,1990-04-06 16:50:11+00:00,188.10324363430226,179.22768268430116,182.29318873490436,181.65969688582305,182.6459572469675,187.75637367463557,181.4928504693371,177.3125905566605,186.08974040057797,193.33738960335148,173.56436431081337,185.18620119448315,178.1968863400314,178.88761673847995,178.1586052874489,181.65899555992812
7,1990-04-15 16:44:33+00:00,190.37615656142725,180.2513523399769,180.17791009297352,180.62936612196376,186.06450687143865,185.3220367700252,189.39714952157033,179.56160540819718,191.4071945806893,198.9117088078649,189.9618093628418,191.67847963157598,188.1491322717743,192.87658221545263,188.79014492584605,185.86737557802968
8,1990-05-24 16:50:16+00:00,,,,,,,,,,,,,,,,
9,1993-01-08 16:51:40+00:00,,,,,,,,,,,,,,,,
10,1993-01-17 16:45:59+00:00,192.01321133477154,188.64501209024556,187.35594913462216,184.2528535050775,181.33082015123853,176.2664007899457,196.4481141478724,190.2329898893152,207.6311486560701,181.96195889945017,191.9733583379874,193.07125637316756,191.35693102951257,192.0300627018273,196.2549300298831,190.0387239021872
11,1993-01-24 16:51:51+00:00,,,,,,,,174.7669104241587,186.4007301820775,183.9238893198069,171.22129148167144,171.9807958074528,154.4752339324416,156.06170952998667,152.90266311945766,148.2027800605096
12,1993-02-02 16:46:10+00:00,194.9372786355667,197.06890675589378,187.7952844083902,191.11056531242173,192.66957002340098,188.55138602106095,182.94459048716993,194.85828947932148,198.98710340409428,191.46084537281217,183.52539232640046,196.96647430668187,185.52356318930967,190.70080353970684,189.0585078631513,185.84738989015975
