,dates,nzd0243-0000,nzd0243-0001,nzd0243-0002,nzd0243-0003,nzd0243-0004,nzd0243-0005,nzd0243-0006,nzd0243-0007,nzd0243-0008,nzd0243-0009,nzd0243-0010,nzd0243-0011,nzd0243-0012,nzd0243-0013,nzd0243-0014,nzd0243-0015,nzd0243-0016,nzd0243-0017,nzd0243-0018,nzd0243-0019,nzd0243-0020,nzd0243-0021,nzd0243-0022,nzd0243-0023,nzd0243-0024,nzd0243-0025,nzd0243-0026,nzd0243-0027,nzd0243-0028,nzd0243-0029,nzd0243-0030,nzd0243-0031,nzd0243-0032,nzd0243-0033,nzd0243-0034
0,1999-08-21 21:46:33+00:00,127.68435985455298,125.10406972760097,127.75251084113634,139.84018802789274,140.8230263258953,144.385001108367,150.0644367644802,156.21919437193907,147.52398382387656,149.90541574460275,153.59089039727425,162.61811719435687,157.90327845646516,168.8051990180199,171.10445861724997,159.6087815971889,162.7696358765977,160.4695339464283,163.39667266475846,167.20767667494005,176.07949885482657,177.9838644236421,167.56135360374728,166.37684046730615,167.7689056651115,166.23390972069228,175.67451722243692,171.11111058352066,168.54579564903815,158.7638015975371,157.095891925,160.87207837239194,161.86714568924774,178.1828326186098,177.02450979722303
1,1999-09-06 21:46:35+00:00,132.15685182359098,127.98595043265638,130.41001656143533,146.0875028549062,149.7135368992698,148.3370262129848,158.6351718464428,159.06466479719654,157.82512870934846,149.77250082565732,154.25262892149638,166.76505462516175,161.9576726988886,165.1227264088763,162.22467060332858,159.6273790090199,170.16403261993415,166.37861790769523,170.97120594920915,169.61946724322084,177.22467620276117,184.44291479195937,174.39726195482578,168.96497305311306,170.8898925661228,170.15455926772216,173.96503552436943,171.57491597353152,165.6692307166929,160.48370867623493,154.24426158623646,156.81137945947793,159.32491998046174,177.85583460560946,173.31460024672225
2,1999-09-22 21:46:36+00:00,134.23504044865408,131.08594590788726,141.38649676216284,147.19825784699373,153.22189113789793,151.12861135889733,160.47091965293683,159.97228332765985,158.65339252641698,157.42609622160705,162.5791197361376,167.3179103446086,163.07571980405777,164.16579927137445,162.33897134360456,163.44058977188016,171.14731206789745,165.03635532179598,169.78092396656876,170.87964344187546,176.01146183964812,184.84477567090659,178.40915575315887,169.62353096287148,176.5483732071622,173.9703593813398,174.36766738287596,173.82794336272326,168.48160236165316,160.98912430376035,157.05159386643535,157.62545212523287,164.4990101941077,181.03689614045706,182.07535925977294
3,2000-04-01 21:46:10+00:00,136.47654787623725,129.3938765982199,126.14690938429612,137.9717953605391,138.2785822073206,140.81317470291594,152.0574009852496,153.53464620413962,151.92272447784848,154.4429546307844,150.79416277759535,151.8641832027161,158.52037878629775,164.98271467507985,167.6417572444303,167.7353848416188,163.35882901031397,162.76785479756109,169.35452486010078,166.65016937456502,171.109092564705,182.97100767019876,169.9478748586085,169.7187030522607,169.98369516426482,163.56287808454485,168.4052011158377,171.5626659413279,169.29277622676997,161.0010543062051,159.6321467085147,161.81870157204332,172.22760496411786,181.01025704414806,179.5116232226055
4,2000-05-19 21:45:43+00:00,138.28521049639323,133.81405896146936,130.06534147443907,127.23913141675027,138.27027659313723,141.21904153038253,150.43485809863688,147.50975256344086,145.74931766826208,147.90536249042233,148.81877677556372,150.21648622559175,156.4846190484252,168.0045309674829,163.78949384904988,159.01404049927157,156.28364785291632,166.58030068001315,160.24771152654762,161.92828475930537,168.4331080165141,177.18348190088523,167.5716632803277,166.31372086244488,158.50297945296822,159.52727215718028,165.38456948171535,166.52896427927914,162.96088338348108,160.12476513552835,158.47906046100385,167.15874761859362,162.5942842299429,179.18963746000043,175.25791684720832
5,2000-06-04 21:45:32+00:00,119.66671314457429,106.5094279563579,120.56989171217444,95.41650616588346,120.36186269596323,123.12867070802187,135.46169472309953,138.17548244797885,137.5217769724337,141.95693684003336,145.48997538845333,146.97765822337837,152.23528698355176,158.32892662611127,160.32499840377938,155.19654518656853,154.54267357615785,150.6366944418819,147.20984761836186,148.3850540277948,162.52020283159797,169.9811620439791,163.87174773156406,158.55549572561733,157.7035933622463,154.0857088614814,163.16924569161694,164.09336822028752,166.0318668566013,156.78891947620693,153.44773257832185,159.31498084161925,160.53763702389062,175.34479954053865,175.63176343809937
6,2000-08-07 21:44:45+00:00,136.25566790468878,120.46637485386738,121.07089979172602,130.58856958423874,129.47738608685705,127.2282468381737,141.83210939563898,140.4282076127284,138.23737277509628,141.0333958115709,148.22410709493417,152.86581467182617,157.63833706183868,163.0084503852288,162.90900309087408,155.26701569099126,156.75361197026342,152.56712684979243,151.97197554073682,160.72022558705982,165.35332594540668,172.05183628436515,164.5796541536264,161.14486751478861,158.77575609127427,160.4700802542244,165.23690614716867,168.0094188482824,165.99050932732266,158.7527091080731,156.53603636184164,161.94610353437145,163.004807699737,179.09398106426175,173.96826582247377
7,2001-01-14 21:44:09+00:00,,,,,,128.27089794392003,132.56538650698826,140.2460714463556,139.62945852577872,139.42687183363725,132.78411328307607,140.49084527751864,150.01782446562902,160.7229960018156,164.38144191294975,152.96129735528473,150.91747159969356,149.81313738078626,159.58552517174098,169.29105859488467,165.44624749875425,166.02888602998982,159.85523926036268,149.85868187739067,149.3407928772358,151.2387368165351,152.5968995425261,153.31947859325928,153.98284443979807,141.04040027386262,133.8842888402296,143.2771754254012,147.2809248064671,161.28455463583146,158.46074181698563
8,2001-04-04 21:43:43+00:00,141.21626131109207,134.40318499743918,139.3361858960791,147.6685380491224,144.01613946763518,145.35920867127817,155.90334670698667,159.03760024424687,158.79179693566647,156.51929438843663,158.1647898361164,156.11074194996093,168.54113030231144,166.8175398116846,171.33461364818618,169.0293500912278,176.81834374509435,167.84013865912362,165.44653273189317,169.99225999130473,172.349340948531,184.12129649815571,174.086303993848,171.09474169795536,168.62319499934074,173.30255507446077,174.66730020209798,170.355995661825,168.46406768899013,162.29056409745058,155.72970147058726,161.58844842855765,160.4930586125825,178.78489232343352,174.7278079062748
9,2001-04-20 21:43:46+00:00,147.38165587766244,138.30640741675356,146.876653930845,151.64789680941706,151.1085852388375,146.06902346829594,158.34465466511355,163.661400718312,162.02413125407878,156.68384947255362,161.776559939754,159.0455222404733,171.50884924861694,173.37301304313627,171.15640093115354,177.5573351738733,182.64343552330382,168.20104549982278,168.8750778742085,174.51204091623453,173.49285797857803,183.53096498558386,175.5059405360198,173.3517930043164,175.6561979509717,174.01731822402223,172.9280878023287,173.26692888999804,172.99344675587582,163.59696286419882,158.70615377082365,160.77638329040033,164.38615506133286,179.32551404221866,176.61688850301545
