dates,satname,sar2489-0000
1995-06-22 09:11:37+00:00,L5,
1995-08-02 09:03:58+00:00,L5,
1995-08-09 09:09:25+00:00,L5,
1995-08-25 09:08:41+00:00,L5,
1995-09-03 09:02:05+00:00,L5,
1995-09-10 09:07:55+00:00,L5,
1995-12-15 09:06:48+00:00,L5,
1995-12-31 09:07:58+00:00,L5,
1996-01-16 09:09:06+00:00,L5,
1996-02-17 09:11:19+00:00,L5,
1996-04-05 09:14:27+00:00,L5,
1996-05-23 09:17:17+00:00,L5,
1996-06-24 09:19:02+00:00,L5,
1996-07-10 09:19:52+00:00,L5,
1996-09-12 09:23:18+00:00,L5,
1996-10-30 09:25:47+00:00,L5,
1996-11-15 09:26:32+00:00,L5,
1996-12-17 09:28:03+00:00,L5,
1997-02-03 09:30:16+00:00,L5,
1997-03-23 09:32:13+00:00,L5,
1997-04-24 09:33:22+00:00,L5,
1997-05-10 09:33:55+00:00,L5,
1997-07-13 09:36:09+00:00,L5,
1997-08-14 09:37:12+00:00,L5,
1997-08-30 09:37:41+00:00,L5,
1997-09-15 09:38:08+00:00,L5,
1997-10-17 09:39:02+00:00,L5,
1997-11-02 09:39:28+00:00,L5,
1997-11-18 09:39:50+00:00,L5,
1998-02-06 09:41:42+00:00,L5,
1998-03-10 09:42:15+00:00,L5,
1998-03-26 09:42:29+00:00,L5,
1998-06-30 09:43:48+00:00,L5,
1998-07-16 09:44:00+00:00,L5,
1998-09-02 09:44:24+00:00,L5,
1998-09-18 09:44:32+00:00,L5,
1998-10-20 09:44:34+00:00,L5,
1998-12-23 09:44:47+00:00,L5,
1999-01-17 09:38:31+00:00,L5,
1999-01-24 09:44:47+00:00,L5,
1999-04-30 09:44:26+00:00,L5,
1999-05-25 09:37:45+00:00,L5,
1999-07-19 09:43:28+00:00,L5,
1999-08-12 09:58:37+00:00,L7,214.93
1999-08-20 09:43:15+00:00,L5,
1999-08-21 09:52:25+00:00,L7,222.27
1999-08-28 09:58:41+00:00,L7,221.03
1999-09-05 09:42:46+00:00,L5,
1999-09-22 09:52:29+00:00,L7,224.20
1999-09-29 09:58:45+00:00,L7,213.48
1999-09-30 09:36:28+00:00,L5,231.95
1999-10-07 09:42:21+00:00,L5,
1999-10-08 09:52:59+00:00,L7,222.50
1999-11-08 09:41:42+00:00,L5,
1999-11-09 09:52:52+00:00,L7,210.48
1999-12-02 09:58:32+00:00,L7,215.43
1999-12-11 09:52:29+00:00,L7,211.82
1999-12-18 09:58:40+00:00,L7,221.84
1999-12-27 09:52:45+00:00,L7,206.28
2000-01-03 09:58:33+00:00,L7,221.49
2000-01-27 09:40:13+00:00,L5,
2000-02-04 09:58:30+00:00,L7,215.36
2000-02-13 09:52:17+00:00,L7,216.67
2000-03-07 09:58:18+00:00,L7,227.93
2000-03-16 09:52:31+00:00,L7,213.46
2000-04-24 09:58:03+00:00,L7,207.02
2000-06-03 09:41:49+00:00,L5,
2000-06-28 09:36:14+00:00,L5,
2000-07-05 09:42:32+00:00,L5,
2000-07-13 09:57:13+00:00,L7,215.13
2000-08-07 09:50:38+00:00,L7,226.07
2000-08-30 09:56:38+00:00,L7,
2000-09-08 09:50:41+00:00,L7,203.45
2000-09-15 09:56:19+00:00,L7,223.28
2000-09-23 09:44:02+00:00,L5,
2000-09-24 09:50:24+00:00,L7,222.12
2000-10-17 09:55:53+00:00,L7,209.31
2000-10-26 09:50:15+00:00,L7,216.93
2000-11-11 09:49:53+00:00,L7,220.67
2000-11-19 09:38:37+00:00,L5,
2000-11-27 09:49:55+00:00,L7,210.18
2000-12-13 09:50:21+00:00,L7,211.12
2000-12-28 09:45:26+00:00,L5,
2001-01-14 09:50:02+00:00,L7,
2001-01-21 09:56:15+00:00,L7,232.32
2001-02-06 09:56:08+00:00,L7,222.23
2001-02-22 09:56:07+00:00,L7,207.34
2001-03-03 09:49:53+00:00,L7,214.71
2001-03-19 09:50:10+00:00,L7,219.85
2001-04-04 09:49:36+00:00,L7,222.84
2001-06-07 09:49:12+00:00,L7,216.90
2001-07-25 09:48:48+00:00,L7,221.67
2001-08-01 09:54:52+00:00,L7,213.98
2001-08-02 09:40:17+00:00,L5,
2001-08-10 09:48:30+00:00,L7,
2001-08-25 09:45:58+00:00,L5,
2001-09-02 09:54:23+00:00,L7,215.74
2001-09-03 09:40:07+00:00,L5,
2001-09-10 09:45:53+00:00,L5,
2001-09-11 09:48:07+00:00,L7,203.27
2001-09-18 09:54:11+00:00,L7,225.93
2001-10-04 09:53:59+00:00,L7,
2001-10-13 09:47:44+00:00,L7,220.98
2001-10-21 09:39:26+00:00,L5,
2001-10-29 09:48:14+00:00,L7,114.59
2001-11-05 09:54:07+00:00,L7,217.33
2001-11-13 09:45:18+00:00,L5,
2001-11-22 09:39:05+00:00,L5,
2001-11-30 09:48:05+00:00,L7,
2001-12-07 09:54:17+00:00,L7,216.20
2001-12-31 09:44:56+00:00,L5,
2002-01-17 09:48:21+00:00,L7,220.03
2002-02-02 09:48:47+00:00,L7,218.60
2002-02-09 09:54:38+00:00,L7,218.73
2002-02-10 09:38:36+00:00,L5,
2002-03-13 09:54:38+00:00,L7,230.24
2002-03-14 09:37:38+00:00,L5,
2002-03-22 09:48:45+00:00,L7,
2002-05-09 09:48:46+00:00,L7,232.28
2002-05-24 09:42:27+00:00,L5,
2002-06-17 09:54:14+00:00,L7,235.76
2002-08-04 09:53:55+00:00,L7,217.47
2002-08-20 09:53:52+00:00,L7,222.23
2002-08-29 09:47:32+00:00,L7,219.67
2002-09-05 09:53:43+00:00,L7,218.65
2002-09-21 09:53:30+00:00,L7,215.22
2002-10-07 09:53:26+00:00,L7,220.84
2002-10-16 09:47:17+00:00,L7,219.35
2002-10-23 09:53:32+00:00,L7,217.88
2002-12-19 09:48:14+00:00,L7,154.36
2002-12-26 09:54:05+00:00,L7,214.80
2003-01-27 09:54:14+00:00,L7,216.15
2003-02-05 09:48:10+00:00,L7,195.99
2003-02-12 09:54:24+00:00,L7,217.09
2003-03-16 09:54:27+00:00,L7,210.88
2003-04-01 09:54:27+00:00,L7,221.09
2003-04-26 09:48:18+00:00,L7,223.71
2003-07-14 09:42:07+00:00,L5,
2003-07-23 09:36:06+00:00,L5,
2003-07-30 09:42:25+00:00,L5,
2003-08-31 09:42:59+00:00,L5,
2003-09-01 09:48:17+00:00,L7,
2003-09-16 09:43:16+00:00,L5,
2003-09-25 09:37:12+00:00,L5,
2003-10-02 09:43:28+00:00,L5,
2003-10-10 09:53:47+00:00,L7,214.71
2003-11-04 09:48:20+00:00,L7,202.88
2003-12-13 09:54:30+00:00,L7,220.05
2003-12-22 09:48:48+00:00,L7,206.47
2003-12-29 09:54:38+00:00,L7,209.32
2004-01-06 09:44:30+00:00,L5,
2004-01-22 09:44:33+00:00,L5,
2004-01-30 09:54:48+00:00,L7,213.78
2004-02-08 09:48:40+00:00,L7,
2004-02-16 09:38:28+00:00,L5,
2004-02-23 09:44:42+00:00,L5,
2004-03-26 09:44:50+00:00,L5,
2004-05-13 09:46:14+00:00,L5,
2004-06-06 09:54:50+00:00,L7,
2004-07-16 09:48:04+00:00,L5,
2004-07-25 09:42:06+00:00,L5,
2004-09-11 09:43:41+00:00,L5,
2004-09-27 09:44:03+00:00,L5,
2004-11-05 09:50:39+00:00,L5,
2004-11-06 09:48:52+00:00,L7,
2004-11-13 09:54:40+00:00,L7,
2004-12-24 09:49:14+00:00,L7,
2005-01-17 09:45:41+00:00,L5,
2005-02-09 09:52:10+00:00,L5,
2005-02-25 09:52:27+00:00,L5,
2005-03-14 09:49:39+00:00,L7,227.27
2005-03-29 09:52:48+00:00,L5,
2005-04-22 09:55:16+00:00,L7,222.04
2005-05-16 09:53:02+00:00,L5,
2005-06-02 09:49:30+00:00,L7,218.25
2005-07-03 09:53:21+00:00,L5,
2005-07-28 09:47:51+00:00,L5,
2005-10-15 09:54:51+00:00,L7,
2005-10-16 09:47:59+00:00,L5,
2005-10-31 09:55:04+00:00,L7,222.42
2005-11-08 09:53:58+00:00,L5,
2005-11-09 09:49:23+00:00,L7,
2005-11-16 09:55:14+00:00,L7,210.95
2005-12-18 09:55:21+00:00,L7,213.30
2006-01-12 09:49:24+00:00,L7,228.67
2006-01-19 09:55:39+00:00,L7,207.99
2006-02-12 09:56:12+00:00,L5,
2006-03-09 09:50:34+00:00,L5,
2006-05-03 09:57:41+00:00,L5,
2006-06-13 09:52:30+00:00,L5,
2006-07-22 09:58:52+00:00,L5,
2006-07-30 09:55:25+00:00,L7,214.44
2006-08-15 09:55:24+00:00,L7,215.43
2006-08-23 09:59:15+00:00,L5,
2006-10-03 09:53:33+00:00,L5,
2006-10-10 09:59:49+00:00,L5,
2006-10-11 09:49:21+00:00,L7,
2006-11-03 09:55:31+00:00,L7,217.99
2006-11-19 09:55:43+00:00,L7,
2006-11-27 10:00:16+00:00,L5,
2006-12-06 09:54:10+00:00,L5,
2006-12-29 10:00:30+00:00,L5,
2007-01-06 09:55:57+00:00,L7,250.52
2007-01-23 09:54:52+00:00,L5,244.65
2007-03-04 09:50:03+00:00,L7,220.93
2007-05-31 09:54:15+00:00,L5,
2007-08-02 09:55:51+00:00,L7,221.24
2007-08-19 09:52:52+00:00,L5,
2007-09-20 09:53:00+00:00,L5,
2008-02-10 09:56:02+00:00,L7,198.61
2008-02-19 09:49:49+00:00,L7,227.48
2008-02-26 09:55:57+00:00,L7,221.13
2008-03-13 09:55:52+00:00,L7,208.03
2008-04-06 09:55:15+00:00,L5,
2008-04-15 09:49:15+00:00,L5,
2008-05-08 09:54:25+00:00,L5,
2008-06-09 09:53:35+00:00,L5,
2008-07-27 09:52:12+00:00,L5,
2008-08-04 09:54:58+00:00,L7,216.66
2008-08-13 09:48:43+00:00,L7,220.01
2008-08-28 09:51:18+00:00,L5,
2008-08-29 09:49:00+00:00,L7,229.66
2008-10-16 09:48:15+00:00,L7,217.62
2009-01-04 09:49:35+00:00,L7,
2009-02-12 09:55:37+00:00,L7,
2009-02-28 09:55:46+00:00,L7,
2009-03-08 09:52:07+00:00,L5,
2009-03-16 09:55:54+00:00,L7,214.50
2009-04-10 09:50:16+00:00,L7,223.12
2009-04-18 09:47:12+00:00,L5,
2009-05-03 09:56:09+00:00,L7,216.35
2009-05-11 09:53:25+00:00,L5,
2009-05-20 09:47:25+00:00,L5,
2009-07-14 09:54:33+00:00,L5,
2009-08-15 09:55:03+00:00,L5,
2009-08-31 09:55:17+00:00,L5,
2009-10-03 09:50:04+00:00,L7,214.10
2009-10-11 09:49:37+00:00,L5,
2009-10-26 09:56:03+00:00,L7,218.44
2009-11-04 09:50:25+00:00,L7,212.69
2009-11-11 09:56:18+00:00,L7,
2009-12-06 09:50:48+00:00,L7,
2010-02-23 09:56:40+00:00,L5,
2010-03-28 09:52:08+00:00,L7,212.22
2010-04-20 09:57:56+00:00,L7,221.26
2010-09-03 09:56:00+00:00,L5,
2010-11-06 09:55:32+00:00,L5,
2010-11-07 09:52:34+00:00,L7,
2010-12-17 09:49:49+00:00,L5,
2011-01-25 09:55:40+00:00,L5,
2011-02-26 09:55:41+00:00,L5,
2011-03-14 09:55:37+00:00,L5,
2011-03-30 09:55:33+00:00,L5,
2011-04-07 09:59:21+00:00,L7,248.41
2011-04-08 09:49:21+00:00,L5,
2011-05-17 09:55:18+00:00,L5,
2011-08-13 09:59:08+00:00,L7,222.92
2011-08-29 09:59:06+00:00,L7,214.62
2011-09-06 09:54:21+00:00,L5,
2011-09-14 09:59:00+00:00,L7,
2011-09-22 09:54:07+00:00,L5,
2011-09-30 09:58:59+00:00,L7,228.79
2011-10-09 09:53:10+00:00,L7,208.77
2011-11-10 09:53:28+00:00,L7,220.62
2011-11-17 09:59:20+00:00,L7,216.75
2011-12-03 09:59:29+00:00,L7,223.06
2011-12-19 09:59:36+00:00,L7,102.39
2012-02-14 09:53:41+00:00,L7,219.66
2012-03-08 09:59:49+00:00,L7,224.46
2012-04-09 09:59:47+00:00,L7,214.74
2012-04-25 10:00:02+00:00,L7,
2012-05-27 10:00:16+00:00,L7,
2012-08-15 10:00:52+00:00,L7,
2012-08-24 09:54:46+00:00,L7,
2012-09-09 09:55:21+00:00,L7,223.11
2012-09-16 10:01:10+00:00,L7,222.03
2012-10-02 10:01:21+00:00,L7,
2012-12-30 09:56:07+00:00,L7,228.39
2013-01-06 10:01:54+00:00,L7,219.18
2013-01-22 10:01:55+00:00,L7,199.45
2013-01-31 09:55:46+00:00,L7,
2013-02-16 09:56:09+00:00,L7,215.04
2013-05-07 09:55:50+00:00,L7,224.07
2013-05-14 10:01:36+00:00,L7,
2013-06-15 10:01:24+00:00,L7,
2013-07-01 10:01:15+00:00,L7,213.39
2013-08-02 10:00:59+00:00,L7,221.71
2013-08-18 10:01:03+00:00,L7,
2013-09-03 10:01:15+00:00,L7,220.59
2013-09-11 10:07:44+00:00,L8,
2013-09-27 10:07:36+00:00,L8,
2013-10-06 10:01:26+00:00,L8,
2013-10-22 10:01:21+00:00,L8,
2013-10-29 10:07:27+00:00,L8,
2013-11-06 10:01:52+00:00,L7,205.02
2013-11-14 10:07:26+00:00,L8,
2013-11-23 10:01:08+00:00,L8,
2013-12-16 10:07:15+00:00,L8,
2013-12-17 09:55:52+00:00,L7,
2014-01-09 10:02:10+00:00,L7,213.09
2014-01-10 10:01:12+00:00,L8,
2014-01-25 10:02:30+00:00,L7,
2014-03-06 10:06:18+00:00,L8,
2014-03-07 09:56:45+00:00,L7,222.07
2014-03-15 10:00:27+00:00,L8,
2014-03-22 10:06:07+00:00,L8,
2014-03-30 10:02:42+00:00,L7,
2014-04-08 09:56:32+00:00,L7,222.14
2014-04-24 09:56:45+00:00,L7,266.89
2014-05-10 09:57:13+00:00,L7,220.29
2014-05-17 10:03:04+00:00,L7,
2014-05-25 10:05:15+00:00,L8,
2014-06-02 10:03:08+00:00,L7,214.44
2014-06-18 10:03:08+00:00,L7,
2014-06-26 10:05:26+00:00,L8,
2014-07-13 09:57:04+00:00,L7,214.76
2014-07-28 10:05:39+00:00,L8,
2014-08-30 09:57:35+00:00,L7,
2014-09-06 10:03:23+00:00,L7,219.67
2014-09-15 09:57:37+00:00,L7,
2014-10-08 10:03:40+00:00,L7,226.11
2014-10-16 10:05:58+00:00,L8,
2014-10-24 10:03:49+00:00,L7,220.63
2014-11-01 10:05:55+00:00,L8,
2014-12-03 10:05:55+00:00,L8,
2014-12-19 10:05:52+00:00,L8,
2014-12-20 09:58:05+00:00,L7,209.55
2014-12-28 09:59:37+00:00,L8,
2015-01-04 10:05:46+00:00,L8,
2015-01-05 09:58:06+00:00,L7,219.60
2015-01-12 10:04:18+00:00,L7,207.69
2015-01-28 10:04:23+00:00,L7,
2015-01-29 09:59:30+00:00,L8,
2015-02-05 10:05:39+00:00,L8,
2015-02-14 09:59:45+00:00,L8,220.31
2015-03-17 10:04:43+00:00,L7,
2015-04-02 10:04:49+00:00,L7,211.59
2015-04-10 10:05:06+00:00,L8,
2015-04-19 09:59:20+00:00,L8,
2015-05-12 10:04:46+00:00,L8,
2015-06-14 09:59:10+00:00,L7,251.01
2015-06-30 09:59:12+00:00,L7,243.40
2015-07-15 10:05:17+00:00,L8,
2015-08-16 10:05:27+00:00,L8,
2015-08-17 09:59:24+00:00,L7,
2015-09-25 10:05:42+00:00,L7,221.89
2015-10-03 10:05:45+00:00,L8,
2015-10-11 10:05:51+00:00,L7,220.73
2015-10-19 10:05:46+00:00,L8,
2015-10-20 09:59:51+00:00,L7,
2015-11-20 10:05:52+00:00,L8,
2015-12-14 10:06:54+00:00,L7,218.26
2015-12-22 10:05:52+00:00,L8,
2015-12-31 10:00:04+00:00,L8,
2016-01-24 10:01:17+00:00,L7,
2016-02-08 10:05:44+00:00,L8,
2016-02-24 10:05:38+00:00,L8,
2016-02-25 10:01:27+00:00,L7,213.68
2016-03-12 10:02:01+00:00,L7,214.06
2016-03-19 10:07:51+00:00,L7,
2016-04-12 10:05:20+00:00,L8,
2016-04-20 10:08:02+00:00,L7,213.14
2016-05-22 10:08:10+00:00,L7,216.59
2016-07-25 10:08:20+00:00,L7,
2016-08-03 10:02:34+00:00,L7,222.38
2016-08-19 10:02:11+00:00,L7,226.36
2016-08-26 10:08:24+00:00,L7,224.02
2016-09-11 10:08:26+00:00,L7,225.94
2016-09-19 10:05:58+00:00,L8,
2016-09-27 10:08:29+00:00,L7,
2016-10-05 10:06:00+00:00,L8,
2016-10-21 10:06:05+00:00,L8,
2016-10-29 10:08:25+00:00,L7,
2016-11-22 10:06:04+00:00,L8,
2016-11-30 10:08:15+00:00,L7,
2016-12-08 10:06:02+00:00,L8,
2016-12-09 10:02:02+00:00,L7,219.36
2016-12-24 10:05:58+00:00,L8,
2017-01-01 10:08:01+00:00,L7,
2017-01-09 10:05:55+00:00,L8,
2017-02-10 10:05:41+00:00,L8,
2017-02-26 10:05:36+00:00,L8,
2017-02-27 10:02:01+00:00,L7,221.18
2017-03-06 10:07:51+00:00,L7,225.69
2017-03-30 10:05:19+00:00,L8,
2017-04-07 10:08:01+00:00,L7,218.83
2017-05-02 10:02:00+00:00,L7,
2017-05-09 10:08:12+00:00,L7,
2017-05-17 10:05:11+00:00,L8,
2017-07-28 10:08:23+00:00,L7,213.71
2017-08-06 10:02:11+00:00,L7,
2017-08-13 10:08:20+00:00,L7,215.46
2017-08-21 10:05:48+00:00,L8,
2017-08-29 10:08:21+00:00,L7,221.14
2017-09-07 10:02:33+00:00,L7,207.65
2017-09-14 10:08:19+00:00,L7,221.24
2017-09-22 10:05:54+00:00,L8,
2017-09-30 10:08:20+00:00,L7,
2017-10-01 10:00:11+00:00,L8,
2017-10-16 10:08:22+00:00,L7,251.90
2017-10-24 10:06:02+00:00,L8,
2017-11-01 10:08:22+00:00,L7,222.60
2017-11-17 10:08:19+00:00,L7,236.15
2017-12-19 10:08:03+00:00,L7,
2018-01-05 09:59:41+00:00,L8,
2018-01-20 10:07:37+00:00,L7,202.75
2018-01-28 10:05:39+00:00,L8,
2018-02-21 10:07:11+00:00,L7,
2018-03-02 10:00:55+00:00,L7,213.77
2018-03-09 10:07:01+00:00,L7,221.71
2018-03-26 09:59:27+00:00,L8,
2018-04-02 10:05:10+00:00,L8,
2018-04-19 10:00:13+00:00,L7,
2018-04-27 09:59:09+00:00,L8,
2018-06-22 09:59:07+00:00,L7,
2018-06-29 10:05:10+00:00,L7,
2018-08-09 09:58:38+00:00,L7,237.40
2018-08-16 10:04:17+00:00,L7,220.19
2018-08-24 10:05:14+00:00,L8,
2018-09-01 10:03:57+00:00,L7,
2018-09-26 09:57:37+00:00,L7,209.48
2018-10-03 10:03:13+00:00,L7,
2018-10-04 09:59:19+00:00,L8,
2018-10-12 09:57:13+00:00,L7,219.09
2018-10-19 10:02:50+00:00,L7,
2018-11-13 09:56:30+00:00,L7,226.06
2018-11-28 10:05:39+00:00,L8,
2018-12-15 09:55:16+00:00,L7,
2018-12-31 09:55:12+00:00,L7,218.39
2019-01-07 10:00:46+00:00,L7,235.63
2019-01-15 10:05:34+00:00,L8,
2019-01-16 09:54:18+00:00,L7,
2019-01-23 10:00:15+00:00,L7,196.64
2019-02-16 10:05:28+00:00,L8,
2019-02-24 09:59:17+00:00,L7,
2019-03-04 10:05:24+00:00,L8,
2019-03-05 09:53:13+00:00,L7,216.74
2019-03-12 09:58:46+00:00,L7,216.74
2019-03-20 10:05:19+00:00,L8,
2019-03-21 09:52:42+00:00,L7,210.39
2019-03-28 09:58:14+00:00,L7,217.88
2019-04-05 10:05:15+00:00,L8,
2019-04-14 09:59:01+00:00,L8,
2019-04-29 09:57:05+00:00,L7,
2019-05-31 09:55:53+00:00,L7,216.46
2019-06-16 09:55:18+00:00,L7,
2019-07-02 09:54:42+00:00,L7,
2019-07-11 09:48:10+00:00,L7,216.78
2019-07-18 09:54:05+00:00,L7,214.09
2019-08-19 09:52:46+00:00,L7,
2019-08-27 10:05:55+00:00,L8,
2019-09-04 09:52:05+00:00,L7,220.84
2019-09-12 10:05:59+00:00,L8,
2019-09-20 09:51:22+00:00,L7,
2019-09-29 09:44:49+00:00,L7,222.84
2019-10-06 09:50:42+00:00,L7,210.59
2019-10-14 10:06:07+00:00,L8,
2019-10-22 09:50:02+00:00,L7,215.15
2019-10-30 10:06:08+00:00,L8,
2019-11-07 09:49:19+00:00,L7,203.00
2019-11-08 10:00:19+00:00,L8,
2019-12-01 10:06:03+00:00,L8,235.16
2019-12-09 09:47:48+00:00,L7,
2019-12-25 09:46:59+00:00,L7,215.72
2020-01-02 10:05:57+00:00,L8,
2020-01-18 10:05:54+00:00,L8,
2020-01-26 09:45:22+00:00,L7,214.66
2020-02-11 09:44:33+00:00,L7,210.05
2020-02-19 10:05:45+00:00,L8,
2020-02-27 09:43:43+00:00,L7,
2020-03-07 09:37:27+00:00,L7,208.83
2020-03-22 10:05:32+00:00,L8,
2020-03-30 09:41:57+00:00,L7,218.89
2020-05-01 09:40:05+00:00,L7,218.53
2020-05-17 09:39:06+00:00,L7,
2020-06-10 10:05:20+00:00,L8,
2020-06-18 09:37:13+00:00,L7,215.98
2020-07-13 09:29:56+00:00,L7,221.51
2020-07-20 09:35:17+00:00,L7,214.78
2020-07-28 10:05:40+00:00,L8,
2020-07-29 09:28:33+00:00,L7,224.43
2020-08-05 09:34:17+00:00,L7,
2020-08-14 09:27:56+00:00,L7,221.15
2020-08-21 09:33:16+00:00,L7,213.58
2020-09-06 09:32:13+00:00,L7,220.54
2020-09-15 09:25:51+00:00,L7,221.13
2020-09-22 09:31:09+00:00,L7,
2020-09-30 10:06:03+00:00,L8,
2020-10-01 09:24:25+00:00,L7,217.97
2020-10-08 09:30:09+00:00,L7,224.32
2020-11-01 10:06:03+00:00,L8,
2020-11-09 09:28:02+00:00,L7,215.90
2020-11-17 10:06:02+00:00,L8,
2020-11-18 09:21:37+00:00,L7,214.61
2020-12-03 10:06:05+00:00,L8,
2020-12-20 09:18:51+00:00,L7,
2020-12-27 09:24:32+00:00,L7,
2020-12-28 10:00:15+00:00,L8,
2021-01-12 09:23:26+00:00,L7,215.09
2021-01-20 10:05:53+00:00,L8,223.15
2021-03-01 09:19:52+00:00,L7,221.54
2021-03-25 10:05:32+00:00,L8,
2021-04-02 09:17:19+00:00,L7,
2021-04-10 10:05:27+00:00,L8,
2021-04-27 09:09:25+00:00,L7,
2021-05-28 10:05:27+00:00,L8,
2021-05-29 09:06:20+00:00,L7,225.24
2021-06-21 09:10:37+00:00,L7,
2021-07-07 09:09:17+00:00,L7,221.47
2021-07-23 09:07:54+00:00,L7,
2021-08-08 09:06:30+00:00,L7,230.63
2021-09-02 08:58:32+00:00,L7,214.24
2021-09-10 10:00:13+00:00,L8,
