,dates,usa_CA_0102-0000,usa_CA_0102-0001,usa_CA_0102-0002,usa_CA_0102-0003,usa_CA_0102-0004,usa_CA_0102-0005,usa_CA_0102-0006,usa_CA_0102-0007,usa_CA_0102-0008,usa_CA_0102-0009,usa_CA_0102-0010,usa_CA_0102-0011,usa_CA_0102-0012,usa_CA_0102-0013,usa_CA_0102-0014,usa_CA_0102-0015,usa_CA_0102-0016,usa_CA_0102-0017,usa_CA_0102-0018,usa_CA_0102-0019,usa_CA_0102-0020,usa_CA_0102-0021
0,1984-04-18 18:01:41+00:00,221.79736701995358,223.0780091834357,226.1079674012982,224.58964342382552,206.16641708390065,212.6442920117427,204.06111881762163,209.57581986723457,214.22881470979138,219.68957529143333,209.14140587083975,216.9631696150499,206.42732689897377,202.4971619247689,215.79455438440638,214.31588557913574,207.95790136950328,207.6954237096678,204.8890017149913,205.40958934065725,211.44604146720886,224.9996238211256
1,1984-05-04 18:01:45+00:00,219.97618006639013,215.71757987063845,226.05604362229914,219.59980946190615,213.58507659385913,213.8664571879229,209.99978711524264,211.39067944202054,212.6631437443504,213.3818241871135,209.86530310659188,213.47096504671165,205.54831727219675,210.13627542203724,216.5583829671529,216.37374412320972,217.4109919351709,211.32443914504915,207.11367063576083,210.82887856645442,209.1810491745597,223.73958891356548
2,1984-05-20 18:02:16+00:00,224.28624139162994,217.13564111214032,222.5507056058401,220.42693941114385,218.862287224937,213.2537828918561,207.19919062380825,207.26721500401024,210.20226283616142,216.79281578554028,213.0864148750693,210.0986110587923,207.5157284668124,208.05557199271948,209.4457510063686,205.3226618790386,202.7679097601493,202.82129975182534,200.9705806102324,203.9158479989169,209.02848880037365,224.6138225712699
3,1984-06-21 18:02:54+00:00,223.29110123376108,222.57542690291797,226.4291078362906,226.53581848777384,216.03887000731484,206.33431554234195,201.98070884619565,205.52256136897887,212.80595303320482,219.47305956941898,220.7765406236302,213.58104899742023,211.5901506999671,210.01234481987538,214.07189321324924,212.3180326654275,207.56422407094712,213.71744533839416,221.24396201681495,220.27275782988298,217.99194296822873,230.7355896983261
4,1984-10-27 18:04:31+00:00,236.58637274457107,228.4325392201647,232.19092059523288,228.53285396743456,224.4870923853473,219.45596173520235,216.0043739506106,220.83524528097934,227.2156076584361,222.67023995651573,214.59160641786082,224.4832914161727,214.63784465134478,213.93830576422963,225.6033967454971,221.46554243804246,212.27635200172838,213.7272286300052,212.60307027770938,210.53456104654023,214.8633942243877,238.4629648086524
5,1984-11-12 18:04:23+00:00,229.61661958826562,222.48451854313137,227.02342472764758,218.92743715725663,217.23827068947872,212.77448637340154,213.2440377800323,214.43354450308027,225.01545769880892,213.52351161636454,211.74621711034828,211.5021925140387,208.4829079510075,212.4076821571567,219.05785367971396,219.8822372957476,210.7155482758497,208.35729064849141,214.48333210841577,214.55164671162106,218.72646561300934,231.79933757949334
6,1984-12-14 18:04:35+00:00,224.2955059890801,224.6622701977035,234.9541207293091,235.24529739710366,220.85436133717883,220.42727192226036,214.88955959132744,218.98890586211,227.02345434521285,223.58123652561807,226.13380436214183,223.7729415484446,221.34406098957143,216.4789290070964,224.74563210203277,219.8607659570959,214.54077374686372,217.2506547609616,221.56733349212243,219.12204821366134,225.63282535198013,231.6429968867424
7,1984-12-30 18:04:44+00:00,236.81914268061874,232.61397868723162,241.3307258845116,233.19569658345907,228.02075103692522,223.53746125499603,216.7134815432246,223.6437056230061,222.7256883537214,223.2548910056477,219.69228016420473,223.99454991582186,220.08219820890847,222.85212306649905,220.3955325014276,222.9292878532993,226.4766659471868,232.08796779091955,231.93230031091406,233.94762402832936,236.09341580727528,236.5907938259699
8,1985-01-15 18:04:51+00:00,228.87348754564837,224.78943436557566,234.40417287439163,233.97725446764684,225.44878264664848,223.33967299439342,223.0071888052785,221.5628623001022,227.44709199924105,227.1051101339318,227.20559815623,224.72554974741024,219.43579809191732,220.6438366297373,226.19369501840995,222.05577339492808,219.5711826847407,227.09271017047408,227.08791950089457,226.84450969693847,234.4054065507758,244.34134026616314
9,1985-01-31 18:04:55+00:00,234.74912472404066,227.62206108597874,234.5711049752884,231.6599919657423,218.7181202472042,213.53758131832137,223.90053555924422,222.46521679131067,225.4804241532122,228.38872625307408,227.86536522381505,226.14789285532484,219.78219023602773,221.40250469283154,226.5297944337304,227.1636897479533,224.93680612596972,228.9660948342899,229.32145496564215,228.8956052955154,235.83023144015337,243.9063996649332
