,dates,chi0317-0000,chi0317-0001,chi0317-0002,chi0317-0003,chi0317-0004,chi0317-0005,chi0317-0006,chi0317-0007,chi0317-0008,chi0317-0009,chi0317-0010,chi0317-0011,chi0317-0012,chi0317-0013,chi0317-0014
0,1985-01-25 14:04:03+00:00,185.66189158973378,192.51677960235503,195.34965243188893,206.02941471050036,201.78877880905898,198.71049018336117,204.33770633507947,217.53433071850634,198.3339533909775,200.65864272461113,211.4766986312271,205.25225464186437,209.52379575534653,204.47645967886402,204.09204352615748
1,1986-01-28 14:00:46+00:00,181.03117479716266,183.19708759853805,192.76225740624352,201.57091767940454,195.86261162749162,197.45016483309277,193.17114582720657,188.48883607097918,191.77390751266336,194.1286646193696,198.7330625485975,197.09985723284782,204.64528354554156,206.02738823001573,201.67569837426709
2,1986-02-04 14:06:47+00:00,197.50133692620594,195.9710727832414,198.4067819065098,205.54116119028046,197.2686898039772,200.39995843553837,196.55165931577721,200.97660289839285,203.39459376238975,210.42516914108703,209.86003842675942,214.76294195131462,206.88138048462807,204.57871338121967,208.82189441397117
3,1986-04-02 13:59:23+00:00,196.8153017745863,197.4942612978885,204.17833438336578,194.17277923416958,198.8752783110793,200.37393632507812,194.49338136842343,204.68701647212063,218.5011553388911,211.89585656637865,218.99290053168838,213.2319653216729,220.6938275108554,205.321411523119,197.4980705558482
4,1986-05-04 13:58:38+00:00,181.9429182369548,177.35713695150596,180.77007159482906,187.73066107877779,182.32090314291656,182.15574665031625,180.95774480134435,184.0923535762651,185.3423768829867,189.3931736410823,188.39339287379244,184.15608610570408,186.86814979618092,188.91326177841836,185.72732377222215
5,1986-06-05 13:57:43+00:00,192.8222788516433,185.36080014080855,196.50168998106287,193.6537354369609,182.15267292722828,187.74439447715918,180.58508612853592,184.71468831773186,189.16508272396797,200.05532249924846,199.25763959771774,,,,
6,1986-08-31 14:00:53+00:00,,169.3120090544022,175.77307832509197,179.57137425184342,175.58400819522035,180.53620536130606,177.90411791488856,183.68432221578877,182.60496879158435,187.72000485809696,201.1240366252645,,,,
7,1986-09-16 14:00:22+00:00,185.72019775412215,181.1613661426998,184.44401145593062,194.15663700430835,191.89036843481702,191.60443725991956,184.68253682194864,189.84256734237732,192.96109437559474,195.91606141145584,201.40184406622691,200.0495218751586,200.28663426492085,199.54326930908348,197.38010720544682
8,1986-11-03 13:58:46+00:00,195.74338248043253,192.23291399583402,200.19584555130956,204.32749303537133,190.9171738793364,201.55926966018615,194.59897301970918,201.35985152424573,197.61381635554434,209.66595559798537,213.65948736214372,206.17741078326588,206.6860958752728,203.96640363325733,200.64373045088385
9,1986-11-28 13:51:58+00:00,186.76304910893083,178.46696000062582,189.38797316341714,197.46078153282016,187.5641275390687,191.3394311625326,188.33388183615315,195.1240508249192,192.33448366287217,186.2180831022892,202.92065383982015,195.59459743772933,198.41063277133787,201.18187416012017,195.13375207107134
10,1986-12-14 13:52:25+00:00,187.22881721952587,188.45419847831718,191.2190592534082,207.45176871505387,202.52375343193754,200.4662638149225,195.90883628442467,203.07049181685747,199.00263522286815,199.53591141437093,205.45499313986213,204.84396570777048,202.87582563324457,203.05093696607318,204.5662103512706
11,1986-12-30 13:52:55+00:00,195.3452444400417,188.2636629555367,199.73663654271155,200.67614859257037,201.44979493210067,204.17471786218098,206.6826003112432,197.1682350006222,202.5701386947399,198.01229563941052,205.1716753859199,201.12544897771895,198.50426661827134,200.27094808012336,192.9255589698926
12,1987-01-31 13:53:53+00:00,192.48745531874093,192.84156099699885,193.64331819082793,192.7144909448529,193.8102050020862,192.0579335052894,193.19511425860978,194.1173636702948,194.78081923093063,191.74802458123725,204.4451421488569,197.53406802941174,197.79330791034425,194.75402369353077,195.60222389616177
13,1987-02-07 14:00:21+00:00,191.84988708795024,194.87640626649858,199.8221289639083,202.46636101368205,198.0623632723002,194.38625268594203,196.25314257265035,198.35180785161475,199.581856814601,202.9188228483157,208.04005245114828,212.4173105177012,203.30909737424338,202.9833665655254,195.64299247188657
