,dates,mex0303-0000,mex0303-0001,mex0303-0002,mex0303-0003,mex0303-0004,mex0303-0005,mex0303-0006,mex0303-0007,mex0303-0008,mex0303-0009,mex0303-0010,mex0303-0011,mex0303-0012,mex0303-0013,mex0303-0014,mex0303-0015,mex0303-0016,mex0303-0017,mex0303-0018,mex0303-0019,mex0303-0020,mex0303-0021,mex0303-0022,mex0303-0023,mex0303-0024
0,1985-09-24 16:53:30+00:00,195.4505388168322,193.84386510695907,191.09454097356468,190.10888903336792,181.78434730407366,182.33147720023806,179.93630438013653,186.8677257739888,182.85948831452887,177.6232615312061,173.49861260786008,163.34102543383807,163.7016259280633,168.3388865695624,170.538889630966,167.45488619271748,166.77507642403813,166.48990061086968,185.63687581034412,194.52872274995923,199.42301300732882,210.16980495036745,,,210.06296287514974
1,1986-03-19 16:50:19+00:00,226.42793746120842,216.83132610000703,205.1831084979384,193.36329789776607,186.3447190107701,187.73482835614334,185.95860091338918,177.31606158203462,170.30368583397262,171.99455414562834,172.9498928202882,175.71988012559564,178.7380091009838,170.15217882003486,177.8521031372773,181.3399391163396,180.3936527487656,178.64401820095304,183.92233660593917,182.10045514299705,183.83299930979967,183.3997157006424,175.82414931946323,161.90300438283145,170.10548582664845
2,1986-04-20 16:49:38+00:00,219.29439575244356,212.27030007117943,206.69289673861522,202.27680747436693,200.51401364280707,194.3703803174788,185.49143925321061,185.92998139793758,183.49045663424073,172.38168029510388,171.3621892802468,167.08023113272924,171.54891740230815,167.7804137747643,172.38121272182462,175.28825593206807,163.39212932168795,178.9255678718194,170.15577958618962,175.66909586388243,180.1113644512705,182.93448928766608,175.58440508645322,165.8341788917341,177.88451459127415
3,1987-09-14 16:51:10+00:00,190.5308671640617,184.6399043973591,182.10281509346225,177.34413455253696,175.47633214065212,174.72552290831612,171.56484614231363,176.3940544129714,168.57309372639637,163.4750341708716,158.34796333827595,157.7183377912486,158.16501210348457,160.59609234962954,152.82538397232946,148.69497450976206,155.5364991448298,163.3329332042863,177.48465087567027,187.47434442861578,189.02293625922243,197.54783365342746,203.91028176415935,201.29981242549485,202.4509966176676
4,1990-02-10 16:45:58+00:00,211.10763290898322,202.38227761519573,194.1870002904251,188.19464818816417,182.04596954280947,181.02409983409763,186.00880521867143,184.93789486756984,183.66527553706777,178.70188088131493,169.44362061295772,174.3861872035909,176.67817075127505,183.1807060491316,188.96520740244154,186.47883565705467,185.67246569988595,188.00570989077895,195.1355309605547,199.88742349632741,204.51657637134292,211.99693918690082,215.8490668259587,211.36942583278076,193.45866527829463
5,1990-04-15 16:44:33+00:00,219.31596702581345,218.04108344535948,214.48734536473785,197.54598941960876,208.9781730365413,202.410149353897,188.2568414845482,193.27218761918706,192.65692550688524,190.7523225792085,181.0442760228066,169.75598016753173,169.84348595589708,180.41577285837144,181.46583655057256,196.6684389117952,197.39162509372105,188.7073234682503,186.52230277731115,208.98482683210517,207.52402694852373,201.6949923408722,208.28371839075976,203.72084811556516,189.1473774883684
6,1992-08-26 16:46:43+00:00,174.24184050425774,,,166.6511351780941,167.87323056175256,170.9471288234639,172.3954611771248,178.34542189186584,171.51552702731374,168.4410573749361,168.97243637594005,163.2436480899438,162.46735959187333,161.66406367610134,161.55126214105678,161.37066060718843,169.95955310776452,179.04834615679647,176.4642791747906,184.2553609803477,188.46185340440968,196.121689797499,207.89284719155253,171.17834560699094,180.09600750342491
7,1993-01-17 16:45:59+00:00,213.6245419379792,205.37036123987534,203.17572180680338,200.7743507690086,196.1914989837942,199.05173251466402,204.52564060860874,196.91878131133637,187.41858819657787,191.72264752756453,193.19777481806358,197.92627133332647,196.35847855226268,191.9887645403057,193.69931108290842,204.60569747992554,204.59766679888855,213.61978068921715,217.0309950674167,223.39535258545118,226.39736402215425,229.9229924054535,236.12905669847913,229.63225999088343,221.45009227443916
8,1993-02-18 16:46:17+00:00,211.46269313881396,209.00429022651423,201.4593014881952,192.71044181267342,194.81206942604837,192.13006065655273,189.8180377689636,192.91929782807514,192.50930742061092,191.1056428991987,186.45295423364934,183.69107731493852,185.295203052787,189.48636347854784,186.60892774935874,185.6807556351802,192.87946774864326,200.7556753373628,203.6277511711658,207.37834819962623,203.25594875898375,209.46704731265703,217.25907504006696,210.49821365483882,199.67276687515073
9,1993-03-22 16:46:29+00:00,214.42726304026695,206.8953311538242,204.83646112414337,202.25320721159437,195.89404924661105,185.39289526242922,189.569493197829,194.28187053690215,173.1831241424729,172.8244435154952,175.33869169693975,181.38244882808632,176.90430412584726,176.95850917213383,182.44267739552004,182.1353857221128,178.91786917871138,184.4388325281795,193.00372640466907,199.89922233726207,194.80981985264907,201.25884816736584,208.0258061095289,183.4322904456373,176.66736780148838
10,1993-04-07 16:46:35+00:00,226.6313389113686,217.25991334300363,203.91417371660492,203.04769871002748,196.65736742742524,202.58036701602484,193.7691424699985,191.38747577193857,177.00604507624612,174.2921565300511,177.5230159984418,177.943747486588,182.48743887817415,177.1683054672976,176.35399171392154,184.83787490603805,185.81462024742402,190.69461439912925,189.20553129795002,189.76455520495975,190.6622453788242,192.9980994444785,196.88207560197515,179.1704923863432,187.99141774769592
11,1993-04-23 16:46:44+00:00,229.86531950836257,213.84965042340758,210.26492209799133,204.80062624616903,194.59828646156262,189.01985990038963,187.57616785096093,194.60755445597044,184.83355396814892,181.5409585287687,178.51422003510203,178.7356188894483,177.10194562289564,180.4335744021895,177.98998570373854,181.41903808351276,187.81645648220308,190.10312429807323,187.67131357346665,185.73510545170723,193.19360971037204,194.39254915918303,194.7498398540489,178.6590527338373,179.6314469313021
12,1993-05-09 16:46:47+00:00,218.26677137456502,217.9807667883635,198.0807467868853,195.0529497673278,188.84012781264727,200.2373641569064,190.84562536052624,184.79853922427583,184.26509553100914,186.99991967246876,177.12786009193442,174.51851244682956,177.7575302174411,173.84381230379742,176.4187170524371,188.93034181787758,184.80745437903965,169.11246329833236,174.87133189037098,175.17333899664118,191.0500968072273,194.39888631575695,193.44673631652444,164.72627212408088,168.92677646564172
13,1993-05-25 16:46:51+00:00,221.2100886179602,209.37787099992676,199.61229697326354,196.52312929899307,200.04356935976656,190.23463454288247,183.03366089967494,183.31144977046398,190.12527432757992,187.56525016310997,173.2147224567166,159.2209818117995,168.52913665474662,171.0529383271031,168.38016870321928,175.1319397556158,172.9648323865366,163.67418948558702,175.29416446054023,185.2642032100407,189.53070118571299,187.96912307158544,184.13251551559264,168.01310917609848,163.47150659867066
14,1993-06-26 16:46:46+00:00,211.1025733933196,210.1268139756043,217.3155408781157,214.51977534447946,199.62843026951094,193.3067494405282,196.77715855574215,194.3893595531502,193.0249489627052,184.7769180727413,182.5537128627564,184.22021695266673,176.6032787758697,166.27915163987086,164.46191835793485,173.53129111264923,175.2088861738634,175.84158969498642,188.95953986296965,189.16378377831842,182.3103529329976,173.23973288523473,194.0034511582633,198.41355454081298,186.2094623947432
15,1993-08-13 16:46:43+00:00,202.93644741254377,200.87762400961594,191.97573119209122,196.60763787192394,203.91741256642996,201.75200282075366,201.0169369797969,197.17558843593542,192.69278899362843,184.3800682530504,182.8494140083418,174.9749704606652,170.48229949006316,178.59113460567224,184.86122034132023,178.67339593793588,177.43372806945234,176.75504006373666,179.33596993198245,179.97368419888414,201.65027673744675,211.0154607140192,213.7969668408291,185.17276794104401,171.94779369466602
