,dates,per0015-0000,per0015-0001,per0015-0002,per0015-0003,per0015-0004,per0015-0005,per0015-0006,per0015-0007,per0015-0008,per0015-0009,per0015-0010,per0015-0011,per0015-0012,per0015-0013,per0015-0014,per0015-0015,per0015-0016,per0015-0017,per0015-0018,per0015-0019,per0015-0020,per0015-0021,per0015-0022,per0015-0023,per0015-0024,per0015-0025,per0015-0026,per0015-0027,per0015-0028,per0015-0029,per0015-0030,per0015-0031,per0015-0032,per0015-0033,per0015-0034,per0015-0035,per0015-0036,per0015-0037,per0015-0038,per0015-0039,per0015-0040,per0015-0041,per0015-0042,per0015-0043,per0015-0044,per0015-0045,per0015-0046,per0015-0047,per0015-0048,per0015-0049,per0015-0050,per0015-0051,per0015-0052,per0015-0053
0,1985-09-03 15:03:06+00:00,229.6128261593228,194.8565398119561,201.28542109273403,217.04039695309092,218.3284294699271,214.21366033348795,226.8583545463704,231.58187489356192,231.40000612895471,243.18485358276118,254.28755188394092,255.90172803770727,256.33818083245603,247.00381850251833,226.63037296116343,210.1656172055987,194.2265401784999,186.46934029979448,182.63911650625917,174.48611863564076,178.18267638261563,188.7606394963752,196.52084384680558,201.62049178945318,205.65929531375988,207.8633781435307,205.1692512346714,204.93909008157294,199.73826189736792,202.70517098125543,196.82319160434838,195.19817574370782,195.9701446561573,206.32823907361393,209.9198854945534,220.92458254987102,226.96497152760577,220.40220377688746,214.07081863061342,208.82601911108165,210.90510373038921,202.75126730035225,192.74283223875662,172.2001292121194,175.6318031809087,179.73597813839382,187.94124795776142,,,,,,,
1,1985-10-05 15:02:44+00:00,236.44516829764257,209.90512418522212,208.53852895982556,226.5678455153495,224.392033736988,215.8032130200218,225.96731251582602,228.92666925848553,230.75540392591805,242.6944480253108,256.0142617806751,259.34692622552683,253.5586035200328,233.46525754268708,220.16883020867522,208.8831796602569,191.41966932862795,184.25838307569518,183.5908575732882,176.5245447044712,181.69639612194723,189.13684977152332,197.52327177514283,202.39997193799863,205.41606704141174,209.33195669060655,204.72388214514004,204.6345569154661,199.99135121160975,204.21107582140755,193.05141446213256,194.74663093493754,197.3822355217909,205.86743186228227,209.5443886435724,218.88073168456182,229.55185148380494,220.27415349698776,214.59144784098362,215.34016118487529,212.86715760186112,203.71049704056213,196.6275280968486,175.2458095467067,187.90807109448764,189.18911414103164,198.27063135802337,206.11320515221024,207.19723846843277,206.6837566566539,209.58177205585855,210.97974782070452,217.714313456308,223.2674836845228
2,1985-12-08 15:01:45+00:00,208.9784869863997,183.55724675212454,169.03323302966913,192.59027551555687,205.2304362313074,202.41266780238143,207.67762268540008,217.01130951597764,229.5101558024399,240.05487474967907,240.67172279847827,236.67629439375358,,198.3153455463642,196.73976547518552,185.3899641020466,175.0695041697059,,,,,,,,,,,,186.01021530775103,185.20350299853138,186.3849125128728,,,,,,,,,,,,,161.87096519521333,163.52492321146548,176.11685489972876,178.39559773090065,184.19161248638173,188.5542193233699,194.82176301546286,192.7832440630267,194.96079456375824,199.15620233393398,192.25896037810847
3,1986-03-14 14:59:46+00:00,193.022457805688,190.61287873711225,201.6315549643691,217.82791599787674,218.58833473697382,218.07391938070054,230.77167983385493,234.6350893691137,245.0959798705479,248.89266727891356,246.7772142053221,240.7234780388941,228.8527741685537,212.26178594660863,197.01635012380012,192.37945573827255,184.19104931504128,182.6443668194536,186.9186424275969,189.28482256498026,190.5182675012736,186.64743663540298,189.03695660255292,187.67490116901837,182.0638139519109,183.6195904302225,186.80366395883814,191.80715786600032,193.51439218332038,196.25338112951655,196.13709750274361,200.1608216349322,205.65910787487596,213.16549936527613,219.20638671977417,213.78028426140227,208.9222410037075,203.97247464595856,202.13110012503356,192.17120290577745,187.02219900630203,181.25167366846273,181.02140961038998,175.99925843969413,177.6410399855841,181.35061950245682,181.72008095924073,178.02593466805354,172.72909882652277,172.7598768765284,168.6479173896672,162.65894250672386,165.218384636716,163.2152490621021
4,1986-05-17 14:58:17+00:00,197.36559867569753,195.15424135913213,213.05241268481592,225.74274850627236,228.81856359896952,225.94090176572723,249.0911878004759,251.1609640294128,250.0703346296246,256.80473019827303,256.9012712942319,252.75483822774197,242.1169836854863,225.81676617670746,219.69156091155457,205.15586901926315,192.55985153990872,186.2398551028274,182.193880577817,179.87683398619134,185.24236127035496,187.60787669856018,190.43810105547195,197.7655908516822,197.6835401610676,203.59709075597416,204.29909544409972,202.89184653169363,203.37019403475918,203.81024643315575,208.1065415094872,205.20053209832568,211.57796366420607,216.3518840742445,216.34666478063698,217.45539848845058,221.1334883138108,215.08303336707735,199.24529578602002,193.1604788283767,190.95382617999616,189.58079454187538,184.5370608394561,169.0098197252344,171.5551543614336,175.63904829564402,177.59288387507752,179.56144934970436,178.77452655150802,179.4660984842163,174.31385729935926,171.08606893643488,176.04273179128643,182.43164792594868
5,1986-07-04 14:56:48+00:00,212.6472946029427,204.82482110408552,216.5787985664465,225.49635274946047,229.6750121065671,233.56247935326752,249.06003915632408,258.0061898773885,262.4444290983316,272.03314517042946,269.6017402348927,269.605911411361,261.06514262522376,244.93108841807592,229.49729085872522,216.19482449822212,193.20955527796454,185.59130868953602,180.34142771368985,184.03894825105246,181.72734883340632,186.41730987366603,191.37186990538243,192.78854058590082,199.02328293305146,200.1900077353072,203.78565000796345,205.05448636397577,204.04591615317196,202.81687855287012,206.72671733311535,206.11007232822766,211.6343994282836,218.58078122857984,221.52932287176344,225.16042756590386,224.6240071897477,223.94232942149364,215.63409398441215,213.34496184463933,205.68232425247194,206.62771862939846,198.01593959533128,180.5631150518884,178.7434705490198,183.363824613333,186.35573771217722,189.65263730583453,193.13154512116049,193.5804823211528,184.33924094562897,191.29324469765797,199.3023816846427,214.39815132835955
6,1986-07-20 14:56:15+00:00,218.4998255036303,201.02852399356865,210.84896821434313,226.66789316503886,233.39524745614727,236.52678730050607,252.78098301092064,263.4017055741301,262.5650102774536,268.2013086633218,271.36262972580084,274.89185323864194,266.25526778616336,243.77245235565255,228.21784814773747,215.05910721875938,202.8831932781848,188.14761636738282,184.79802667694565,182.8145212466646,182.89067285920567,184.53641555181326,189.46934297047878,198.19291599651967,201.04046091286983,204.68122253050188,205.78208458754867,209.353712247251,210.45693968721235,208.83377221761788,211.96250907270226,212.62077013393656,215.22368953107946,215.4752460485852,221.951820754761,227.7062876824678,225.61455859221823,222.85194064811446,216.2275451424385,212.3707041074573,208.91926916898927,209.54959707134935,200.12093279711695,179.61648162855016,180.2703802325372,186.567463756017,194.77919066402055,193.23409517285168,189.6592280168358,189.52833655254597,190.24522337602474,194.71567621471857,202.9483163414173,217.43238163820934
7,1986-08-05 14:55:41+00:00,219.87795100279556,201.7637560737247,210.5618252517804,226.15132476138703,231.2900953666742,232.8034119646144,245.95664562277693,256.4799976730161,247.6724549318762,256.41577361702804,258.81458845168834,263.3986269335575,258.7689465076226,243.74780444888356,226.69447647277062,210.46767588103216,193.68958517220167,189.2627903929499,186.48276437304642,179.45756959740987,179.48422601299185,187.42028392277024,192.97285993231387,194.28737375452883,198.3761456067875,208.24774998854215,211.38015619622442,211.06302743653418,214.09790152896994,215.07297593919904,209.60479405053968,211.39647760966602,212.83182150853975,220.00523081963337,,,,,,,,,,172.18640198369897,175.41490796760877,180.632358164613,181.65747906641167,188.04394680049694,187.12066773901975,186.4255421176823,188.48601079085554,197.11718265054742,200.71039990422614,212.22554934176054
8,1986-09-06 14:54:29+00:00,222.13630191591028,204.12496198542698,207.92256650248208,225.20390611764887,228.8593423814263,232.8730110390136,240.85748067437817,245.28403128914448,244.28388493308773,249.93008729913953,255.89129156881538,260.77093664490553,255.6241227589922,243.65229389271207,226.81155146970565,212.082021982097,194.04925927018343,191.4188608534701,186.55965226074287,179.04715274045225,181.11260939512715,188.93117396883332,196.60973128732024,200.9847506176126,206.66711360361174,206.83145003265503,207.84584360835208,207.2589052638836,208.01314626537857,208.09267894024697,203.77496356885598,203.65565591572127,206.22400636031173,216.56937131667544,216.62839199984154,222.18900328955252,219.14400592170307,215.75040844409415,208.07834274303963,205.19265945600335,204.36450910929221,199.5915670626561,188.37645678828386,164.23943650774174,168.34182433741248,174.54383870559425,178.63399413640684,186.66767655244766,186.81145484036216,183.94400302435622,185.71522747893596,198.3893053652277,203.40541948331847,213.98807282461559
9,1986-10-08 14:53:29+00:00,219.67206401882282,204.2542062653956,196.37646928516068,214.51560056537477,214.26444401176929,219.74473978922111,232.67832917698027,239.19720058153462,238.50628250396886,250.6855995438285,256.0628529541687,255.10927310107186,250.11524483279646,239.52989533140902,224.83310174558343,196.3051614540237,184.79822445956054,174.75705744767956,169.90901955798935,166.3734661839706,169.17330791223773,180.61951014896388,186.91952211642615,191.76867398987605,193.24984991908997,202.55419121538435,194.9641622030454,184.73088690360518,183.860187396725,189.25876753967813,185.97333433079513,187.4725801849757,194.48259619906412,203.28847894304548,201.6036753170118,205.23737901688807,212.88842065634327,207.73557236215794,,,,174.30365184916096,164.6711201610606,150.93258022109987,155.75776581724003,166.96868703208142,171.72884105372236,180.2693039478825,176.37362439958545,171.7070834473443,172.74593961377295,176.03708701879813,188.39226700906235,196.36878067353786
