,dates,per0015-0000,per0015-0001,per0015-0002,per0015-0003,per0015-0004,per0015-0005,per0015-0006,per0015-0007,per0015-0008,per0015-0009,per0015-0010,per0015-0011,per0015-0012,per0015-0013,per0015-0014,per0015-0015,per0015-0016,per0015-0017,per0015-0018,per0015-0019,per0015-0020,per0015-0021,per0015-0022,per0015-0023,per0015-0024,per0015-0025,per0015-0026,per0015-0027,per0015-0028,per0015-0029,per0015-0030,per0015-0031,per0015-0032,per0015-0033,per0015-0034,per0015-0035,per0015-0036,per0015-0037,per0015-0038,per0015-0039,per0015-0040,per0015-0041,per0015-0042,per0015-0043,per0015-0044,per0015-0045,per0015-0046,per0015-0047,per0015-0048,per0015-0049,per0015-0050,per0015-0051,per0015-0052,per0015-0053
0,1985-09-03 15:03:06+00:00,231.14872913567717,196.17302807740273,203.4795682018117,219.3442514176225,221.03884648702308,216.30807348306212,229.162209010902,233.7760220026396,233.7038605934863,245.89527059985716,257.3593578366497,258.78154611837175,259.2179989131205,249.8836365831828,229.5101910418279,212.87603422269467,197.10635825916438,189.17975731689046,185.34953352335515,177.04595692956474,180.8930933997116,191.64045757703968,199.59264979951433,204.69229774216194,208.36971233085586,210.57379516062667,207.87966825176738,207.36420004423775,202.0421163618995,205.13028094392024,199.12704606887996,197.5020302082394,198.52998295008126,208.8880773675379,212.22373995908498,223.34969251253582,229.52480982152974,222.96204207081144,216.49592859327822,211.38585740500562,213.4649420243132,205.46168431744823,195.6226503194211,174.91054622921538,178.51162126157317,182.4463951554898,190.8210660384259,,,,,,,
1,1985-10-05 15:02:44+00:00,236.5274066255661,209.97561418058515,208.6560122854306,226.69120300723478,224.5371601980295,215.91535619446296,226.0906700077113,229.04415258409057,230.87876141780333,242.83957448635232,256.17873843652217,259.50112309038343,253.7128003848894,233.61945440754369,220.32302707353182,209.0283061212984,191.57386619348455,184.4035095367367,183.7359840343297,176.66160858434372,181.84152258298874,189.29104663637992,197.68774843098987,202.56444859384567,205.56119350245325,209.47708315164806,204.86900860618155,204.7644069069243,200.11470870349504,204.34092581286575,193.17477195401784,194.86998842682283,197.51929940166343,206.0044957421548,209.6677461354577,219.01058167602002,229.68891536367747,220.4112173768603,214.72129783244182,215.4772250647478,213.00422148173365,203.85562350160365,196.7817249617052,175.39093600774822,188.06226795934424,189.33424060207315,198.42482822287997,206.25833161325176,207.35143533328937,206.82082053652644,209.73596892071515,211.13394468556112,217.8685103211646,223.41261014556432
2,1985-12-08 15:01:45+00:00,208.7036731079558,183.32169199917263,168.64064177474927,192.178054697891,204.74547056346523,202.0379216045034,207.26540186773423,216.61871826105778,229.09793498477404,239.5699090818369,240.12209504159046,236.16101837167128,,197.8000695242819,196.22448945310322,184.90499843420443,174.5542281476236,,,,,,,,,,,,185.59799449008517,184.7695863483568,185.97269169520695,,,,,,,,,,,,,161.38599952737115,163.00964718938317,175.6318892318866,177.88032170881834,183.70664681853955,188.0389433012876,194.36373988472303,192.2679680409444,194.44551854167594,198.64092631185167,191.7739947102663
3,1986-03-14 14:59:46+00:00,194.39633606476488,191.79048867346387,203.5942381916218,219.88873338649208,221.01282578240364,219.94738973398722,232.83249722247027,236.5977725963664,247.15679725916323,251.31715832434338,249.5249707234759,243.29949977466327,231.4287959043229,214.83780768237781,199.5923718595693,194.80394678370237,186.76707105081047,185.06885786488343,189.3431334730267,191.57461966344175,192.94275854670343,189.22345837117217,191.7847131207067,190.42265768717215,184.48830499734072,186.04408147565232,189.22815500426796,193.9764393277007,195.57520957193572,198.42266259121692,198.19791489135895,202.22163902354754,207.94890497333745,215.45529646373762,221.2672041083895,215.94956572310264,211.212038102169,206.26227174442005,204.30038158673392,194.46100000423894,189.31199610476352,183.67616471389255,183.59743134615917,178.42374948512395,180.21706172135328,183.77511054788664,184.29610269500992,180.45042571348336,175.30512056229196,175.0496739749899,171.2239391254364,165.23496424249305,167.79440637248518,165.6397401075319
4,1986-05-17 14:58:17+00:00,194.36611674447124,192.58325684665246,208.76743849734981,221.24352560943294,223.52536019092315,221.85069913223685,244.59196490363647,246.8759898419467,245.57111173278517,251.51152679022667,250.90230743177935,247.1308096066927,236.49295506443704,220.1927375556582,214.0675322905053,199.86266561121678,186.93582291885946,180.94665169478102,176.90067716977063,174.87769743414754,179.9491578623086,181.9838480775109,184.4391371930194,191.76662698922965,192.39033675302124,198.3038873479278,199.00589203605335,198.1558224297574,198.87097113791975,199.07422233121952,203.60731861264776,200.70130920148625,206.57882711216226,211.3527475222007,211.84744188379756,212.71937438651435,216.134351761767,210.08389681503354,194.50927168408379,188.1613422763329,185.95468962795235,184.287591133829,178.91303221840684,163.71661631718803,165.93112574038435,170.34584488759765,171.96885525402826,174.268245941658,173.15049793045876,174.4669619321725,168.68982867831,165.46204031538562,170.41870317023717,177.13844451790231
5,1986-07-04 14:56:48+00:00,214.0748549041067,206.04844421936895,218.6181704252522,227.63769320120645,232.19423616744473,235.5091524912184,251.20137960807006,260.0455617361942,264.5857695500776,274.55236923130707,272.4568608372207,272.28258697604343,263.7418181899062,247.6077639827584,232.1739664234077,218.71404855909975,195.88623084264702,188.11053275041365,182.8606517745675,186.4182154196591,184.24657289428396,189.0939854383485,194.2269905077104,195.6436611882288,201.5425069939291,202.70923179618484,206.3048740688411,207.308528944761,206.18725660491793,205.07092113365536,208.86805778486132,208.25141277997363,214.01366659689023,220.96004839718648,223.67066332350942,227.4144701466891,227.00327435835433,226.32159659010028,217.88813656519739,215.72422901324597,208.0615914210786,209.1469426902761,200.69261516001376,183.08233911276602,181.4201461137023,185.88304867421064,189.0324132768597,192.17186136671216,195.80822068584297,195.95974948975945,187.01591651031146,193.96992026234045,201.9790572493252,216.91737538923718
6,1986-07-20 14:56:15+00:00,221.50414995944573,203.60365924141047,215.14086029407946,231.17437984876202,238.69699649582157,240.62359337661803,257.2874696946438,267.69359765386645,267.07149696117676,273.5030577029961,277.3712786374317,280.52496159329587,271.8883761408173,249.40556071030647,233.8509565023914,220.36085625843367,208.51630163283872,193.44936540705712,190.09977571661994,187.82172867302367,188.19242189887996,190.1695239064672,195.47799188210965,204.20156490815054,206.34220995254412,209.98297157017618,211.08383362722296,214.0973824406438,214.9634263709355,213.57744241101068,216.46899575642541,217.1272568176597,220.23089695743852,220.48245347494426,226.45830743848416,232.4499578758606,230.6217660185773,227.85914807447352,220.9712153358313,217.37791153381636,213.92647659534833,214.85134611102364,205.75404115177088,184.91823066822445,185.90348858719113,191.86921279569128,200.41229901867447,198.53584421252597,195.29233637148974,194.53554397890503,195.87833173067867,200.3487845693725,208.58142469607122,222.73413067788363
7,1986-08-05 14:55:41+00:00,222.97218415554005,204.41595591893426,214.9821583271297,230.7926744905038,236.7505068126939,237.02282080926602,250.5979953518937,260.9003307483654,252.31380466099296,261.8761850630477,265.0030547571773,269.20031409495346,264.57063366901855,249.54949161027952,232.49616363416658,215.92808732705188,199.49127233359764,194.72320183896963,191.94317581906614,184.61462485198405,184.94463745901157,193.2219710841662,199.16132623780288,200.47584006001784,203.83655705280722,213.70816143456187,216.84056764224414,215.9486587303413,218.7392512580867,219.95860723300615,214.24614377965645,216.0378273387828,217.98887676311392,225.16228607420754,,,,,,,,,,177.6468134297187,181.21659512900473,186.09276961063273,187.45916622780763,193.50435824651666,192.9223549004157,191.5825973722565,194.2876979522515,202.91886981194338,206.5120870656221,217.68596078778026
8,1986-09-06 14:54:29+00:00,225.95745624761668,207.4002371268896,213.3813584049198,230.9356376152085,235.60255590796703,238.08367603679505,246.5892121719378,250.7428231915822,250.01561643064736,256.67330082568026,263.5336002322282,267.93560101685506,262.7887871309417,250.8169582646616,233.97621584165518,218.82523550863772,201.21392364213295,198.16207438001084,193.3028657872836,185.41574329329626,187.85582292166788,196.09583834078285,204.25203995073306,208.62705928102542,213.41032713015247,213.57466355919576,214.5890571348928,213.29230684026214,213.7448777629382,214.1260805166255,209.5066950664156,209.3873874132809,212.59259691315575,222.93796186951946,222.36012349740116,228.22240486593105,225.51259647454708,222.11899899693816,214.11174431941816,211.56125000884737,210.73309966213623,206.33478058919684,195.5411211602334,170.98265003428247,175.506488709362,181.28705223213498,185.79865850835637,193.4108900789884,193.9761192123117,190.31259357720023,192.87989185088549,205.55396973717723,210.570083855268,220.7312863511563
9,1986-10-08 14:53:29+00:00,220.57716907116247,205.03001059597244,197.66947650278877,215.87325814388424,215.86168822178044,220.97897395150247,234.03598675548974,240.4902077991627,239.86394008247834,252.28284375383964,257.873063058848,256.8063450742087,251.8123168059333,241.22696730454587,226.53017371872028,197.90240566403486,186.4952964326974,176.3543016576907,171.5062637680005,167.8819746045367,170.7705521222489,182.31658212210073,188.72973222110545,193.57888409455535,194.84709412910112,204.1514354253955,196.56140641305655,186.1600001441415,185.21784497523447,190.68788078021444,187.3309919093046,188.83023776348517,195.99110461963022,204.79698736361158,202.96133289552128,206.66649225742438,214.39692907690937,209.24408078272404,,,,175.9008960591721,166.36819213419744,152.52982443111102,157.45483779037687,168.56593124209257,173.4259130268592,181.86654815789365,178.0706963727223,173.2155918679104,174.4430115869098,177.73415899193498,190.0893389821992,197.966024883549
