dates,satname,nzd0119-0000,nzd0119-0001,nzd0119-0002,nzd0119-0003,nzd0119-0004,nzd0119-0005,nzd0119-0006,nzd0119-0007,nzd0119-0008,nzd0119-0009,nzd0119-0010,nzd0119-0011,nzd0119-0012,nzd0119-0013,nzd0119-0014,nzd0119-0015,nzd0119-0016,nzd0119-0017,nzd0119-0018,nzd0119-0019,nzd0119-0020,nzd0119-0021,nzd0119-0022,nzd0119-0023,nzd0119-0024,nzd0119-0025,nzd0119-0026,nzd0119-0027,nzd0119-0028,nzd0119-0029,nzd0119-0030,nzd0119-0031,nzd0119-0032,nzd0119-0033,nzd0119-0034,nzd0119-0035,nzd0119-0036,nzd0119-0037,nzd0119-0038,nzd0119-0039,nzd0119-0040,nzd0119-0041,nzd0119-0042,nzd0119-0043,nzd0119-0044,nzd0119-0045,nzd0119-0046,nzd0119-0047,nzd0119-0048,nzd0119-0049,nzd0119-0050,nzd0119-0051,nzd0119-0052,nzd0119-0053,nzd0119-0054,nzd0119-0055,nzd0119-0056,nzd0119-0057,nzd0119-0058,nzd0119-0059,nzd0119-0060,nzd0119-0061,nzd0119-0062,nzd0119-0063,nzd0119-0064,nzd0119-0065,nzd0119-0066,nzd0119-0067,nzd0119-0068,nzd0119-0069,nzd0119-0070,nzd0119-0071,nzd0119-0072,nzd0119-0073,nzd0119-0074,nzd0119-0075,nzd0119-0076,nzd0119-0077,nzd0119-0078,nzd0119-0079,nzd0119-0080,nzd0119-0081,nzd0119-0082,nzd0119-0083,nzd0119-0084,nzd0119-0085,nzd0119-0086,nzd0119-0087,nzd0119-0088,nzd0119-0089,nzd0119-0090,nzd0119-0091,nzd0119-0092,nzd0119-0093,nzd0119-0094,nzd0119-0095,nzd0119-0096,nzd0119-0097,nzd0119-0098,nzd0119-0099,nzd0119-0100,nzd0119-0101,nzd0119-0102,nzd0119-0103,nzd0119-0104,nzd0119-0105,nzd0119-0106,nzd0119-0107,nzd0119-0108,nzd0119-0109,nzd0119-0110,nzd0119-0111,nzd0119-0112,nzd0119-0113,nzd0119-0114,nzd0119-0115,nzd0119-0116,nzd0119-0117,nzd0119-0118,nzd0119-0119,nzd0119-0120,nzd0119-0121,nzd0119-0122,nzd0119-0123,nzd0119-0124,nzd0119-0125,nzd0119-0126,nzd0119-0127,nzd0119-0128,nzd0119-0129,nzd0119-0130,nzd0119-0131,nzd0119-0132,nzd0119-0133,nzd0119-0134,nzd0119-0135,nzd0119-0136,nzd0119-0137,nzd0119-0138,nzd0119-0139,nzd0119-0140,nzd0119-0141,nzd0119-0142,nzd0119-0143,nzd0119-0144,nzd0119-0145,nzd0119-0146,nzd0119-0147,nzd0119-0148,nzd0119-0149,nzd0119-0150,nzd0119-0151,nzd0119-0152,nzd0119-0153,nzd0119-0154,nzd0119-0155,nzd0119-0156,nzd0119-0157,nzd0119-0158,nzd0119-0159,nzd0119-0160,nzd0119-0161,nzd0119-0162,nzd0119-0163,nzd0119-0164,nzd0119-0165,nzd0119-0166,nzd0119-0167,nzd0119-0168,nzd0119-0169,nzd0119-0170,nzd0119-0171,nzd0119-0172
2006-02-11 21:55:41+00:00,L7,343.29,330.32,344.41,352.65,350.18,356.26,357.92,,,,,,,,364.73,360.51,355.59,355.49,352.26,353.78,353.33,344.70,340.95,343.58,,,,,,,,362.94,360.46,357.32,348.94,346.62,348.54,346.09,350.50,351.79,358.08,,,,,,,,,346.51,348.98,340.14,343.14,349.01,355.62,349.02,345.65,347.65,344.65,,,,,,,,,367.61,356.29,355.34,357.59,354.60,348.80,356.29,358.15,356.90,356.10,348.35,346.11,,,,,,,,,360.07,357.35,359.95,362.13,362.94,361.07,361.80,369.49,370.94,368.45,364.55,363.15,,,,,,,,,365.09,355.46,359.56,357.90,361.76,358.58,353.77,360.64,361.22,357.21,351.66,352.33,347.50,,,,,,,,,355.32,359.75,360.32,351.29,337.94,,323.76,338.00,339.82,340.30,335.23,341.73,338.99,354.81,,,,,,,,,,354.63,354.73,359.19,358.49,360.40,358.32,356.42,360.61,365.09,364.08,368.55,364.96,358.45,359.90,356.95,357.52,,,,,,
2006-02-18 22:01:53+00:00,L7,,,,,338.77,340.74,341.99,345.55,353.10,351.68,354.27,354.67,354.44,351.53,353.42,,,,,,332.37,329.91,327.53,328.68,326.11,324.60,329.03,333.34,337.15,342.22,349.46,357.54,,,,,,340.09,336.42,336.28,339.63,340.09,339.48,343.79,343.05,343.34,342.11,341.02,338.62,336.91,,,,,,339.71,332.14,330.16,324.24,320.40,309.56,308.89,328.84,341.58,345.03,345.86,347.18,348.51,,,,,,,350.67,346.05,340.85,336.23,331.32,329.08,330.67,332.46,336.00,332.60,337.83,339.98,341.34,,,,,,,352.53,358.61,353.95,351.10,354.12,354.39,351.73,352.21,350.43,348.72,347.01,345.92,351.33,352.62,,,,,,,347.11,352.39,350.80,346.34,344.94,340.07,338.27,338.88,338.95,336.29,338.08,336.64,336.07,340.15,344.98,,,,,,,298.74,318.75,322.49,329.22,329.03,325.34,322.28,338.44,353.04,374.78,378.26,367.97,358.69,348.09,353.30,353.62,,,,,,,,,353.92,353.36,345.73,352.04,335.69,342.13,345.75,334.91,338.35,338.21,342.49,355.61,360.53,364.53,352.60
2006-02-19 21:56:15+00:00,L5,329.18,317.39,330.53,335.43,334.15,340.98,347.23,350.22,363.07,363.83,362.06,361.22,361.77,363.68,363.26,361.78,360.44,355.19,356.36,350.21,345.89,341.99,340.30,343.75,345.09,339.09,338.91,343.34,346.90,352.84,357.78,364.31,362.43,353.53,345.19,343.12,338.96,337.35,341.70,348.16,349.00,353.76,356.82,357.42,354.38,355.24,355.10,352.54,351.60,347.75,341.70,343.24,340.73,343.07,342.34,337.78,337.43,338.82,335.84,335.65,314.26,335.47,345.54,352.20,356.90,355.41,354.68,354.91,352.97,353.80,356.19,351.63,355.10,350.28,350.44,345.31,340.29,338.16,351.07,340.71,336.55,338.96,343.45,345.48,347.99,352.60,350.56,354.47,355.58,356.99,360.98,359.60,362.47,360.78,359.14,364.73,361.10,357.04,369.44,363.81,358.03,357.17,358.86,357.67,358.25,360.28,358.40,,,,,,,,,,,349.69,,,,,,,,,,,358.42,369.45,365.26,353.39,336.40,281.74,310.88,332.32,334.92,338.98,337.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.26
2006-04-08 21:57:12+00:00,L5,379.71,372.22,376.26,381.22,370.76,378.13,385.00,388.31,389.83,395.77,402.07,404.78,401.35,381.89,387.41,392.05,384.61,384.27,385.79,378.03,373.75,366.43,372.87,371.55,371.68,361.85,358.68,366.93,369.19,368.83,383.58,392.44,382.94,381.32,371.05,366.35,365.13,371.54,372.62,367.21,373.63,373.39,373.02,381.20,378.31,375.79,381.14,373.64,363.73,364.97,368.13,367.40,368.86,375.80,364.87,364.37,368.99,366.63,368.47,385.49,388.05,383.91,377.40,385.48,377.54,379.18,371.61,377.52,381.47,374.20,374.36,371.64,377.78,375.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.29,388.40,385.59,376.60,378.39,384.33,384.69,396.74,387.61,379.82,383.16,388.02,388.16,381.10,381.03,379.75,365.31,370.83,371.44,371.53,367.88,366.71,365.34,356.55,357.63,362.57,375.44,380.52,393.74,388.52,377.20,370.61,368.67,381.93,371.93,356.92,359.19,359.26,360.25,362.54,375.98,391.14,398.86,404.13,403.89,401.09,396.08,380.86,373.43,372.06,380.59,382.38,383.78,377.29,378.62,382.97,385.35,390.13,388.06,397.15,386.76,383.58,375.26,372.15,377.92,383.25,369.43,376.06,385.32,388.04,391.47,379.95
2006-05-02 21:55:41+00:00,L7,,,,89.56,,,,351.44,352.29,353.32,,,358.44,,,,,,,,337.56,333.54,,,,,,,340.24,348.81,,,,,,,,,332.39,,,,344.01,343.05,,345.70,341.15,340.24,,,,,,,,,,,,,,,,,,,348.92,,,,,141.32,150.02,,,345.06,331.70,332.02,327.33,322.88,326.20,332.89,336.02,337.20,332.02,336.44,341.89,,,,,,,,,365.02,350.33,344.71,344.08,345.71,346.45,347.12,350.54,350.02,350.81,348.57,346.79,,,,,,,,,,352.57,340.70,331.37,329.75,331.85,330.86,335.42,332.09,330.35,332.37,333.17,337.33,,,,,,,,,,,,,,,,,370.67,363.43,354.01,340.27,347.54,344.47,344.34,,,,,,,,,,335.00,345.59,330.97,340.82,336.67,330.27,334.22,328.23,329.91,353.70,363.74,362.98,353.57
2006-05-17 22:03:57+00:00,L5,344.52,336.67,343.13,341.98,345.02,353.90,353.07,365.54,371.19,367.11,360.34,371.86,380.13,380.57,377.24,369.95,363.84,361.28,361.08,360.74,360.39,355.48,346.22,348.52,346.21,343.54,344.62,353.52,361.42,364.91,371.83,377.37,368.67,362.47,360.02,352.43,357.33,358.51,357.08,354.11,356.64,361.58,363.12,365.86,,,364.16,,359.95,359.94,360.59,355.56,352.34,356.76,357.01,353.30,349.61,348.44,340.92,333.50,328.96,,368.48,369.01,363.05,370.37,371.53,369.51,364.88,362.36,360.67,362.33,364.96,366.05,369.56,356.91,354.55,355.97,351.72,346.33,349.93,356.29,356.37,353.54,358.52,362.69,357.70,356.91,364.20,366.23,374.81,375.41,370.00,370.22,374.47,374.19,372.45,365.99,362.51,365.20,364.41,373.66,371.11,371.20,375.07,365.50,365.19,370.04,365.47,366.71,372.80,367.55,374.48,370.46,358.47,365.15,367.30,357.05,350.25,349.15,349.56,358.41,357.59,354.91,353.22,349.19,357.38,354.96,363.16,370.61,362.42,354.89,347.83,,310.83,326.80,325.36,330.41,334.51,335.07,338.44,344.45,372.59,384.15,387.19,381.35,374.33,364.47,362.77,359.77,361.85,364.95,365.70,368.27,361.67,366.44,369.55,357.84,360.50,355.31,350.11,357.85,348.94,349.39,348.79,356.26,349.47,353.05,348.29,369.99,379.57,381.67,367.33
2006-05-26 21:57:54+00:00,L5,345.57,342.59,345.87,344.20,346.60,,,357.38,356.72,347.34,,379.35,412.03,422.83,418.50,419.46,382.50,403.91,,,399.07,365.30,358.41,375.58,,,,,,,,,,,,,,,,,,,487.50,484.90,,,,,632.33,,,,,,369.24,383.98,,,,,,,,,,,,,,,,,,,,,,,,,,341.62,,,,,,416.99,,439.98,,541.27,,552.57,,,,,,,,,,,,359.71,384.61,363.67,,,,,,,,,,373.57,351.34,340.03,348.40,381.92,,652.91,,,,,,,551.29,,,,275.62,295.92,303.03,296.12,162.65,,89.62,,,432.46,475.31,461.31,489.66,476.43,,,,366.29,,404.33,402.51,,,,,,,,,,,,,,,,,,
2006-06-19 21:55:36+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.50,380.87,382.08,368.52,362.59,,,,,,143.81,129.48,365.74,368.31,,,,,364.48,365.98,366.73,365.96,356.98,,,,,,,170.82,217.66,338.90,364.96,364.00,363.40,,,,368.19,364.20,361.56,364.48,,,,,,,,,369.18,354.72,358.80,359.90,354.08,351.91,360.09,371.17,370.88,374.62,374.32,375.50,377.70,,,,,,,,384.30,374.60,373.44,373.21,369.95,361.12,365.38,367.18,373.45,377.85,379.14,369.87,369.86,,,,,,,,,357.17,,354.94,354.50,,356.74,362.76,374.97,381.27,365.47,354.55,357.86,364.21,,,,,,,,,,389.72,389.48,384.84,382.13,367.29,368.66,371.56,368.83,374.73,376.83,371.38,365.41,367.11,370.71,369.05,,,,,,,,,,,,381.46,,386.77,371.94
2006-06-26 22:01:44+00:00,L7,345.75,336.72,345.62,341.22,,,,172.99,369.23,372.49,,358.65,364.52,364.82,368.27,369.99,363.17,358.45,355.71,353.27,349.82,,,,,,,,,,362.28,372.09,372.29,364.00,354.97,351.51,351.32,353.75,,112.59,,,150.98,363.84,,,,,351.09,349.74,343.36,,352.14,352.36,350.26,,,,,191.22,339.59,,357.63,366.87,366.65,362.18,358.57,357.74,358.78,354.54,352.70,355.64,358.65,358.86,,,,,,,368.40,347.04,345.17,347.37,350.91,357.02,359.63,358.10,362.86,362.16,371.55,369.92,368.39,367.07,,,,,,,366.20,365.23,359.75,358.44,360.97,362.54,366.76,369.11,366.01,367.04,368.68,368.67,367.71,365.55,,,,,,,350.24,351.33,344.68,344.61,346.27,,349.98,355.99,362.55,364.54,359.67,348.92,341.43,326.37,,,,,,,140.87,,,380.90,385.52,376.36,371.12,358.83,364.62,363.39,366.82,361.11,359.99,361.77,360.54,365.56,361.58,,,,,,,,,360.44,350.16,351.74,353.72,366.18,373.82,379.57,361.38
2006-06-27 21:58:24+00:00,L5,,,,,,,,357.74,362.50,363.09,,,359.37,358.85,,,,,,,,,,,,,,,,,351.35,361.03,367.37,364.61,356.67,352.54,351.33,350.31,351.04,,,,142.10,148.29,,,,,,,,,,,,,,,,,,,,,,354.70,352.96,351.92,345.55,351.16,350.93,351.75,354.50,349.76,349.52,350.66,345.67,349.05,347.62,343.02,341.63,335.82,331.77,336.26,341.69,346.08,348.47,344.28,349.90,361.25,366.80,366.69,368.90,365.03,364.19,363.29,361.56,364.24,364.64,359.48,357.44,353.76,347.38,348.73,349.93,351.26,354.98,354.58,350.93,363.32,363.43,362.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-04 22:04:41+00:00,L5,,,,,,,,371.28,373.19,370.76,,,,,,,,,,,,,,,,,,,,,369.37,376.66,374.57,,,,,,,,,,369.65,371.06,,,,,358.74,359.08,359.86,,,,,,347.72,344.29,347.34,347.15,341.65,351.35,364.17,372.12,377.67,374.40,373.23,370.54,364.09,359.47,362.77,367.97,367.82,363.45,362.25,365.84,367.95,367.46,362.45,366.43,358.72,358.93,356.60,362.28,360.66,365.66,365.97,370.01,368.73,376.60,390.62,377.86,380.86,379.05,375.98,376.69,384.05,377.78,374.62,374.65,366.64,359.79,361.00,362.66,365.58,372.87,378.81,373.86,366.17,368.21,372.60,373.38,381.58,362.47,362.73,378.17,369.91,363.34,367.74,366.60,356.50,350.03,333.87,340.12,,,,,,,,,,,,,,,,,,,,375.80,377.34,,,,372.02,371.00,360.32,357.04,360.71,360.59,,,,353.30,358.69,358.84,358.22,358.83,346.25,349.37,344.33,341.98,335.89,345.77,343.18,361.91,369.38,373.01,
2006-07-05 21:55:30+00:00,L7,,,,,,,,368.89,375.19,383.94,,,379.09,,,,,94.86,103.22,152.18,,,,,,,,,351.43,361.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.34,,,392.90,368.84,357.01,362.76,362.89,347.85,358.78,358.81,361.31,357.53,367.50,368.01,,,,,,,,,387.65,374.37,372.71,374.48,380.86,379.61,377.13,371.59,370.49,373.92,373.57,381.49,,,,,,,87.30,82.74,,,,,,,,110.01,137.76,359.44,355.80,359.21,362.94,,,,,,,198.15,179.79,181.92,367.94,351.52,341.81,,,,381.26,405.92,,,,345.66,331.54,,,,,,,,,,,360.61,372.35,371.48,375.48,365.53,387.70,377.62,359.23,347.03,360.31,368.79,366.68,368.06
2006-07-21 21:55:21+00:00,L7,394.20,,,370.36,,,,,,203.25,,394.93,378.70,389.34,384.26,385.18,388.76,377.33,377.58,369.26,369.93,,,,,101.26,98.98,130.90,,,383.08,387.73,389.04,,,356.69,362.75,370.88,,,,,150.98,151.39,,,,,364.00,364.70,365.29,,,,371.11,370.45,,,,,,,,,377.86,389.04,381.26,370.42,362.66,363.88,376.72,381.27,386.71,372.71,370.94,373.07,,,,,,,,,371.95,372.85,365.22,366.72,383.58,378.62,391.68,403.88,395.27,390.83,387.69,378.97,,,,,,,,,389.83,390.69,388.21,382.11,378.14,373.25,380.22,385.60,379.55,384.20,389.02,376.69,,,,,,,,,139.54,,,,,,,,,,,,,,,,,,85.18,116.79,174.43,,,,397.08,383.45,379.05,375.44,373.14,368.47,373.17,383.08,381.34,381.98,373.30,377.64,391.34,374.87,400.67,,,,,,,,,,
2006-07-28 22:01:30+00:00,L7,353.62,345.76,352.08,,,,161.61,365.71,369.52,367.21,,366.51,363.09,372.92,375.28,370.69,365.68,367.82,363.34,,,,,357.50,345.00,,,,,,376.24,382.89,376.60,367.41,357.21,,,,,,,358.30,364.03,367.14,,368.18,363.62,,359.11,357.78,352.95,347.20,344.04,,,,,,341.89,342.17,337.80,343.06,358.07,363.50,360.97,366.92,368.85,364.63,355.50,356.38,359.52,359.08,,,,,,362.42,352.58,348.65,345.36,352.40,350.04,347.03,357.54,361.27,356.02,357.26,362.72,364.84,369.77,370.02,,,,,,373.52,367.83,370.34,370.55,365.96,360.12,358.14,355.52,370.72,373.40,368.08,364.65,363.93,362.58,,,,,,,,356.74,354.67,352.80,348.80,344.10,344.46,341.93,346.57,351.93,354.24,359.69,364.47,360.72,354.02,,,,,,,,,,,,384.27,391.73,382.42,379.71,380.40,375.73,367.89,366.08,361.76,364.30,361.63,362.45,,,,,,,,356.20,358.90,359.45,357.16,355.95,353.44,351.85,365.28,371.53,380.38,366.30
2006-08-22 21:55:17+00:00,L7,371.03,,,373.34,365.37,,,,,,,,374.18,378.48,380.36,373.70,373.24,375.00,369.86,372.87,365.59,,,,,92.99,88.81,,,,377.32,382.09,376.75,,,360.72,354.55,356.62,,,,,,,132.12,,366.67,,352.04,353.83,354.92,356.66,356.16,359.09,355.17,348.35,,,,,,,,,,363.12,367.73,364.53,361.01,362.49,366.28,369.65,371.77,367.66,359.57,355.79,,,,,,,,,,353.88,350.97,355.57,368.17,372.50,370.90,377.12,374.41,373.81,377.16,378.09,,,,,,,,,380.46,368.90,367.38,370.43,370.85,370.26,368.63,371.23,368.50,371.79,369.40,370.81,367.61,,,,,,,,,352.29,353.85,358.59,363.01,371.48,361.38,361.42,358.53,,349.89,315.02,344.10,351.26,346.14,,,,,,,,,,378.84,371.49,370.94,363.92,369.78,366.90,363.81,368.96,374.56,371.28,372.83,375.08,374.15,372.18,374.07,,,,,,,,,,
2006-09-07 21:55:13+00:00,L7,362.15,348.90,355.70,,,,,,,365.33,361.21,365.08,362.37,367.28,373.10,368.90,363.03,358.94,354.22,,,,,,,,340.25,340.10,342.95,351.27,359.94,371.90,367.29,361.25,355.39,353.03,,,,,,,,,354.83,356.55,352.55,350.57,342.85,352.52,351.49,351.69,349.03,349.78,,,,,,190.57,229.19,324.03,359.87,363.99,363.32,358.26,351.45,350.22,351.65,351.43,353.75,357.02,362.21,357.74,,,,,,,,,345.14,347.21,352.37,349.14,346.64,346.04,355.48,360.13,368.22,367.99,365.73,,,,,,,,,,364.28,361.15,356.92,357.52,357.76,355.98,363.33,364.51,365.71,366.98,358.88,356.96,,,,,,,,,,341.41,339.98,338.38,340.57,339.84,349.17,360.84,353.48,353.27,350.43,341.84,335.42,,,,,,,,,,379.67,379.02,370.58,367.42,365.21,357.95,358.16,358.55,363.17,363.97,358.54,360.31,360.23,359.31,360.86,,,,,,,,,,,,,376.34,361.44
2006-12-11 22:06:52+00:00,L5,310.03,313.83,329.41,326.80,332.40,346.39,340.90,343.50,351.31,341.39,332.44,328.66,327.05,339.89,345.57,340.94,337.89,333.67,333.78,332.00,323.78,314.97,314.89,313.19,311.03,309.93,312.27,307.95,307.46,319.27,324.46,338.39,343.88,333.88,330.78,327.48,327.88,325.63,327.80,331.02,320.63,329.79,327.71,327.67,335.96,331.53,328.22,322.64,324.59,323.90,325.36,343.64,329.47,323.19,322.63,324.57,331.33,330.59,333.54,335.65,326.71,330.86,326.27,332.35,333.65,328.23,327.14,324.54,325.59,327.76,325.48,346.76,343.77,344.06,333.95,332.27,326.48,326.90,321.82,326.60,329.50,328.74,334.56,323.05,325.17,321.81,324.50,323.15,323.36,336.80,339.98,340.86,356.33,367.24,356.82,353.32,342.71,343.02,344.20,336.66,337.70,335.64,325.59,363.30,363.80,349.86,344.11,348.50,345.22,346.52,339.76,345.61,338.04,337.18,354.00,352.20,348.32,342.23,337.27,332.34,333.81,327.82,330.95,328.80,317.08,344.33,340.12,323.95,329.03,346.51,342.45,342.08,334.18,318.00,274.00,299.82,306.85,337.35,331.73,328.97,327.68,337.74,356.11,360.81,371.32,368.76,366.72,359.36,363.78,377.92,373.94,359.93,354.35,350.18,344.57,336.27,335.51,334.29,341.14,340.50,351.22,354.27,354.28,370.36,355.28,364.05,362.81,368.96,365.00,371.05,358.81,360.18,347.86
2007-02-13 22:06:47+00:00,L5,364.91,358.84,363.93,367.80,367.32,374.36,376.11,375.97,381.43,384.19,385.48,387.53,388.73,386.55,391.09,388.97,384.40,374.43,371.79,372.60,368.62,363.74,363.86,358.12,353.12,356.13,355.01,356.37,361.82,364.47,367.17,382.66,378.48,368.22,363.94,364.88,362.60,364.97,368.33,364.55,362.47,363.12,369.25,367.04,365.13,365.77,361.85,361.96,369.06,368.06,365.95,362.83,367.23,367.61,367.76,372.95,371.64,364.80,357.35,373.41,375.15,353.59,371.14,379.26,374.10,373.76,378.21,375.44,370.90,372.54,,,,,,,,,,,,358.85,361.10,361.91,361.23,372.15,372.50,378.88,380.61,377.85,377.34,377.61,385.05,381.32,383.11,381.03,376.04,376.83,379.90,378.26,372.50,371.65,372.48,375.92,379.81,388.02,383.56,373.62,375.77,378.45,380.53,384.49,382.12,379.57,376.11,370.26,365.99,360.40,363.33,358.42,354.90,351.55,345.24,353.30,351.30,360.41,368.39,372.35,377.53,387.54,382.51,377.05,370.38,,359.43,352.47,353.94,358.81,352.17,353.88,352.95,368.93,379.82,393.66,395.77,390.47,395.84,393.94,391.55,386.55,379.99,381.03,376.66,373.57,377.53,374.97,374.25,378.57,372.53,373.01,376.15,382.97,385.33,383.78,374.94,371.69,372.94,370.34,373.62,384.00,387.36,383.86,381.80
2007-03-18 21:56:09+00:00,L7,,346.65,350.86,360.66,362.13,365.96,369.16,373.49,380.81,385.21,,,,,,,383.89,380.45,376.62,372.34,362.73,362.15,359.46,359.24,360.70,360.36,,,,,,,,365.88,361.36,355.81,353.82,360.12,362.20,367.24,368.57,367.21,364.17,368.22,,,,,,,,,355.13,363.58,364.15,361.61,360.48,367.42,356.75,360.63,361.34,,,,,,,,,,375.88,362.73,364.88,359.89,355.35,357.05,355.94,364.43,357.69,355.43,357.92,356.83,,,,,,,,,379.37,367.54,369.12,369.68,370.86,366.42,368.94,371.99,373.25,375.10,369.40,370.99,,,,,,,,,,373.31,370.65,364.79,362.38,361.78,360.75,361.49,357.54,356.30,349.67,346.99,354.33,,,,,,,,,,356.28,,354.39,344.07,345.33,347.27,347.70,346.48,351.88,366.16,380.13,390.13,398.22,389.05,,,,,,,,,,363.71,369.87,369.43,367.44,368.42,371.62,382.89,373.87,371.92,375.86,367.78,367.72,369.65,376.21,376.94,377.45,379.22,
2007-05-05 21:56:03+00:00,L7,352.08,348.93,357.92,357.84,363.90,362.95,365.53,374.51,381.13,,,,,,,389.03,380.20,381.72,379.51,379.70,371.88,361.98,361.30,359.57,359.08,,,,,118.58,160.08,158.43,396.03,,,,,,359.25,356.15,358.45,362.60,,,,,,126.17,117.72,370.63,350.59,,,,,,349.65,353.21,348.16,342.66,,,,,,,,,373.90,367.04,362.24,360.53,358.68,365.31,351.97,354.62,351.81,354.12,353.93,353.83,,,,,,,,357.73,370.57,377.53,377.31,367.53,365.83,369.85,372.26,368.76,365.97,367.72,370.33,365.14,,,,,,,,361.97,364.93,369.54,365.90,371.65,372.97,367.47,363.81,366.16,364.63,361.66,359.25,348.33,,,,,,,,,376.97,372.86,363.39,358.16,357.88,,345.45,331.76,322.58,351.63,343.07,338.34,343.63,359.34,,,,,,,,,,374.43,375.83,369.49,370.38,366.47,366.98,369.05,369.66,367.88,373.79,377.71,375.16,369.48,369.07,361.41,,,,,,,
2007-05-12 22:02:11+00:00,L7,376.12,359.45,373.60,378.78,388.26,392.10,388.48,393.95,399.78,,,,,409.11,404.61,401.69,403.53,392.41,390.77,394.75,397.33,390.92,395.21,389.60,389.10,,,,86.73,,388.47,394.62,391.93,,,380.89,380.74,388.17,389.44,372.24,371.64,386.17,,160.46,127.78,,,,376.34,374.02,369.57,368.64,367.90,372.63,,,386.57,382.23,389.25,375.96,,,,,,403.65,398.63,392.17,391.29,384.90,384.34,375.79,389.89,393.45,372.19,368.03,378.54,376.21,,,,,,,379.53,388.07,379.33,370.21,372.57,383.88,399.95,384.71,386.48,390.35,391.00,385.62,383.24,399.52,,,,,,391.85,384.25,383.99,388.34,383.91,382.13,382.85,387.07,395.03,398.52,386.92,384.28,392.10,404.67,395.19,,,,,,357.87,360.78,366.23,367.86,370.46,390.52,384.72,384.23,382.62,375.18,,397.18,408.69,404.42,389.91,,,,,,,,397.59,394.23,398.65,399.08,390.98,389.39,396.98,394.82,398.82,388.63,387.17,391.37,386.04,384.75,391.36,397.22,407.35,,,,,,,,412.22,423.82,418.65,406.58
2007-05-28 22:02:04+00:00,L7,379.68,,,,,,,386.80,397.23,397.57,,402.20,399.86,405.19,409.99,409.02,405.72,,85.94,,,394.50,390.93,391.28,390.10,388.09,,,,,404.54,412.12,395.74,,,,,137.53,384.24,373.57,,,380.35,385.64,,393.52,,,384.32,383.95,373.47,,,,,,379.87,378.92,381.62,383.40,384.76,,396.29,407.70,401.93,398.20,396.10,395.75,396.89,,,,,,383.76,369.51,376.48,372.07,379.68,372.85,374.66,377.22,373.01,382.20,384.44,385.87,381.96,375.37,,,,,,,388.15,393.89,387.22,405.14,396.27,390.92,394.08,400.96,403.33,400.23,400.50,402.91,392.27,394.84,,,,,,386.22,384.72,391.50,399.07,385.60,383.16,378.41,366.72,373.46,370.17,362.41,366.65,375.60,372.73,383.95,,,,,,,,,,,,,,,393.85,426.92,434.12,407.58,408.52,402.06,405.99,402.55,,,,,,,,380.02,383.29,394.39,396.70,400.15,397.72,409.20,383.87,399.62,396.29,393.61,399.89,411.47,430.18,424.14,407.26
2007-06-22 21:55:53+00:00,L7,,130.87,,,,,,367.32,373.21,382.85,387.67,,,,,122.13,,,,,,,,,,353.80,351.68,351.54,,,,,180.88,170.18,,,,,,,,,368.59,372.02,369.93,,,,,,160.55,177.48,170.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.19,,,,,,,,,377.69,373.51,375.20,374.92,375.67,375.55,374.58,367.91,372.94,369.94,370.71,367.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-24 21:55:47+00:00,L7,354.66,351.90,,,,,,184.10,180.09,396.74,,,384.19,384.45,,380.96,377.41,373.76,,,,93.61,105.98,120.88,120.62,,,,,,372.75,373.79,365.03,361.30,369.53,,,,,,134.77,131.40,386.50,379.96,,,,,367.25,367.10,362.66,360.65,358.03,,,,,,,,,,,,,,,,,372.29,377.13,,,,,,,,,363.70,360.12,363.91,364.19,365.66,363.89,361.52,365.26,370.15,371.57,373.45,376.99,,,,,,,,,377.47,373.23,373.93,374.52,372.06,375.11,376.16,378.57,377.52,375.60,376.42,381.39,,,,,,,,,353.56,355.69,355.92,,354.40,355.61,356.37,361.44,365.26,370.02,375.62,370.05,360.25,,,,,,,,,,,,,,,,,,,,,,,375.12,,,,,,,,,,,379.34,376.58,376.16,375.75,388.38,394.97,386.84,376.66
