,dates,usa_CA_0004-0000,usa_CA_0004-0001,usa_CA_0004-0002,usa_CA_0004-0003,usa_CA_0004-0004,usa_CA_0004-0005,usa_CA_0004-0006,usa_CA_0004-0007,usa_CA_0004-0008,usa_CA_0004-0009,usa_CA_0004-0010,usa_CA_0004-0011,usa_CA_0004-0012,usa_CA_0004-0013,usa_CA_0004-0014,usa_CA_0004-0015,usa_CA_0004-0016,usa_CA_0004-0017,usa_CA_0004-0018,usa_CA_0004-0019,usa_CA_0004-0020,usa_CA_0004-0021,usa_CA_0004-0022,usa_CA_0004-0023,usa_CA_0004-0024,usa_CA_0004-0025,usa_CA_0004-0026,usa_CA_0004-0027,usa_CA_0004-0028,usa_CA_0004-0029,usa_CA_0004-0030,usa_CA_0004-0031,usa_CA_0004-0032,usa_CA_0004-0033,usa_CA_0004-0034,usa_CA_0004-0035,usa_CA_0004-0036,usa_CA_0004-0037,usa_CA_0004-0038,usa_CA_0004-0039,usa_CA_0004-0040
0,1984-03-23 17:50:13+00:00,210.2735952489787,205.7786078990207,210.79527131017835,220.2090546637845,217.11525933097067,218.00404421419185,219.23742228456575,234.98875369757081,227.75600434872467,213.34811038340325,228.39360338220985,221.13767326481428,222.4857128248185,217.7958886764649,207.17317043476692,203.40988238155927,200.7095167508952,193.97080497010103,200.06619395697567,202.42874845922097,199.84580211678235,207.3917850254295,203.04870657908748,194.8936391327311,201.9666405134955,200.75959447958314,197.48663254596767,202.2226516842445,208.37651059154072,191.16063059932202,195.32255832666544,193.15341377474851,191.5615652749123,199.79551482921457,210.5325360902834,202.403671504623,191.65995702487663,194.97337434697528,201.1740445139907,207.96992127133356,215.98813551791386
1,1984-05-06 17:49:52+00:00,206.5454952712043,214.26077004882205,220.42937633189402,208.25865458260813,215.06959879547537,217.0432572268103,224.84665681898358,215.73416057035547,220.48271939574647,222.84570210556933,223.2679261975147,223.6639765177369,218.74752551000824,217.68352966608592,206.27693935042362,199.41706491307886,196.80645526680115,193.66319186749325,194.73133007572753,194.97473926282782,190.4444773568794,198.50139242754852,203.01885342157686,197.4564923527293,189.3203396697735,197.3298477690428,204.77622816899185,201.1047200190789,201.33270459486175,191.16569824692527,190.77416830121888,194.1333885415608,196.67335222754295,207.10502064136125,193.70772701664617,198.12365331318588,203.73167725197902,185.27390036877313,195.2168697249964,207.20178883537812,211.141747559601
2,1984-06-23 17:50:58+00:00,228.40017601874075,227.57096102152872,220.86791567795996,220.96499499919435,228.7805729911806,232.42641585134734,240.48032116206605,237.50466251746968,234.65049436555503,234.16957498529737,231.69659786568448,230.13283084726578,231.71423176248743,226.77507207899126,220.88639842545007,219.24857513448566,212.2682454023158,210.51557661214764,210.9342346402515,210.38001661881378,210.21568535102458,212.18003299736264,209.76609547020553,211.99327953894172,210.36947044974522,212.41413745073558,218.75630869456845,213.63851942825613,215.36503424148395,215.19823408354102,215.86439982195046,217.04632109508773,217.96126761876437,220.4058687597916,215.4117413171454,209.88131684254216,213.205140248284,203.63849010931747,208.0018909725885,222.96123505515993,224.95244398296455
3,1985-04-23 17:52:47+00:00,234.70648091807027,235.2798977713322,240.14038515601294,232.44206921291521,232.57427268270527,223.55493239820657,234.48563701824273,220.86980756798025,220.8180448773834,219.46429855016837,215.8711625828515,207.96662337909478,210.2645009969874,211.90842855212637,205.4001189460819,206.93349744189246,204.3293699042635,206.39562145142222,211.1964770017247,209.7031020226875,209.34562366139986,211.5349781835297,207.81661360863893,202.72908354554642,206.1954923852129,207.10414040626517,208.09798487789325,210.08078519393857,202.72420536148942,203.842551487192,204.84227714118987,200.73598562788098,210.102982884649,210.69316888047632,204.2732906530592,208.79672142321908,209.8602510588545,203.52159068702224,204.4462461126073,209.04919228803095,211.5038119348261
4,1985-07-28 17:52:22+00:00,258.71901606708366,243.6159941849557,238.49543311797981,234.53047017821854,234.28694993943995,238.5549136002258,236.3264823228779,232.16343942607745,227.76739740285717,224.65063152984587,226.91882033248626,221.2848897622111,222.98497201447003,224.69602529537332,222.63806437518377,219.52514290790631,219.89103292605026,215.70885120884165,214.1883152741528,216.91172613675178,211.57903162145374,216.2759694425554,212.30550244638857,212.6210736182805,211.75443419585596,212.34548714386656,215.46260980209445,216.58614065192182,213.63868770791163,213.39666343356816,213.16038317964617,206.1371504881826,215.43613426599055,218.04608072332488,217.90332348434924,222.01359219991556,220.06414513219732,217.7819270851847,214.50946202491974,216.8133245705772,217.9797729039122
5,1985-08-13 17:52:13+00:00,264.8580197108328,253.99409238220653,247.08012417641106,241.68598476213776,236.7383375620558,236.6621800314595,236.1580956334886,237.65960839721765,231.82387443510095,229.70911040928144,227.18942411231478,230.85218177692047,219.90910309976135,223.48723736881954,216.41432338321601,216.42640418515674,216.14704260494725,220.0707413130941,219.75062023838123,221.44667438264406,218.79848372094807,224.90372379256004,222.1988786260847,218.15003811933482,216.26289065825983,213.80362205630956,223.01158845201724,223.56765851195485,221.6349260352984,217.36646549321532,216.35586473386468,217.0577474111383,221.01219442659345,224.7997467869631,223.36125454581713,229.4956638915067,217.66512167239495,223.33802262230688,225.59542615447543,230.43352409641975,224.58346444427434
6,1985-09-14 17:51:50+00:00,264.9951586017856,244.6445100512026,235.62217203714914,230.85073481856477,230.02879904002424,226.80070111946657,229.73130731934202,224.8251819533296,220.2616178767957,217.3718490592716,221.61308958991742,215.76970620096296,211.64639189197368,209.4379853768899,208.17917994277434,204.92634540319864,204.44952004811284,203.71943208837206,198.858359576601,208.86405783089162,209.68079785951213,209.53085912961728,209.5554476129259,209.88656887368282,203.41906518765856,206.2355027131932,214.23191234940748,213.91943018989,209.99721871007677,205.46193926067872,208.30748637241192,208.82846781922905,208.95575875843366,214.03084377522734,217.41874450203358,214.03567876718898,215.1301409525895,214.1789831692657,216.78049542670993,216.06074985478062,218.17826776436226
7,1985-11-01 17:51:17+00:00,228.23666283593587,231.6558850675207,229.31558156312585,224.54127978088835,217.2258322056488,217.041788363722,219.88943124983314,213.50460272358484,213.18230095387673,207.41447021569616,207.75122730451287,204.94627542773304,207.23954685023836,203.67882985883114,196.98759276649452,197.11133267593732,197.32676215818498,196.34675646092373,198.0238990225246,203.33884247110996,198.2990316173009,202.4217393037579,202.92810768151486,195.51510518128748,199.29159446764797,202.7679808764728,203.48722435407183,205.87102774428277,200.97689550548773,199.8538961112286,197.42864904059195,197.132774341573,202.19274126728246,204.79301193951895,204.42836128439973,208.71468467469305,206.1677893053013,202.4199381623097,206.96792535498474,212.8815611872798,210.05608239654265
8,1985-11-17 17:51:01+00:00,,,221.38630405826433,222.2706387825404,214.97890809659455,214.4122707009688,217.65810101032636,211.5105420573554,209.26942464771008,205.29743421131056,208.2285611550485,204.28938586919702,203.2646377968025,199.76392014216472,196.47797683739628,199.17182746256253,194.8819247380443,195.26432730529638,198.57065310096527,197.34207958882814,203.53452147598057,203.85940469696178,200.95916811763885,195.1163969263066,196.89017148688617,200.78973292077808,201.62461241540842,201.0659230757348,197.89595535086247,197.09970716124732,197.357719160618,196.28959542980766,200.7379982632456,201.10578350365134,203.16190473115157,207.74968130648196,204.28623277542732,203.29862020988102,205.2489570575869,206.3688754903219,208.95616438548006
9,1986-02-05 17:49:27+00:00,180.56564376932997,186.2513870734868,193.6833171780241,193.23925995944094,197.39406806894766,199.9417059003813,201.58085548869695,191.7285407979198,192.1375878518217,185.75258453271937,185.4891969724821,185.981550123055,183.25139361907299,179.20817116772142,176.57052294146325,177.24512219045255,175.86775599520018,177.27151163789915,174.28402783032698,176.85882875995614,176.67101966806752,178.59043518415254,175.38831258762139,165.93290722002683,164.55420600852528,162.662906094276,167.61869549969975,171.26987089609287,166.2630446619997,168.89457685635583,160.01700068371176,167.734267769726,166.8668035307766,173.89715315056046,166.6495213069851,171.15519744848234,173.7385399318112,158.8121743226967,166.20553254696068,170.41462559827318,171.40480964700623
