,dates,mex0302-0000,mex0302-0001,mex0302-0002,mex0302-0003,mex0302-0004,mex0302-0005,mex0302-0006,mex0302-0007,mex0302-0008,mex0302-0009,mex0302-0010,mex0302-0011,mex0302-0012,mex0302-0013,mex0302-0014,mex0302-0015,mex0302-0016,mex0302-0017,mex0302-0018,mex0302-0019,mex0302-0020,mex0302-0021,mex0302-0022
0,1985-09-24 16:53:30+00:00,,,,,209.22428209223176,205.23907270773236,213.86291861511285,212.09584527519365,224.5952454079304,234.21249772868208,264.7313672114136,,,,,,266.18111289463366,270.9722773108215,265.07246153324184,264.78476058639734,268.04948992323096,257.9480913759016,245.67115701018793
1,1986-03-19 16:50:19+00:00,218.8566770914373,231.2240175303487,260.0150429862312,271.5456686852275,248.6433013214157,242.08058073070657,236.29797968869377,234.6466988261035,239.31373751685817,246.60445039479885,286.23999376663244,325.23713492110085,340.89590579519125,343.4863716093787,336.01533770412243,323.1028697095204,301.1000148401862,275.46565278790655,258.84409191512157,249.43195274608718,246.49340788178696,233.54298468598898,234.9878046760134
2,1986-04-20 16:49:38+00:00,231.6196621784788,234.94785109977514,257.40188862873447,264.3927863237226,254.5089060694614,243.34305336676283,241.10460186174925,239.20989548501998,246.13613162884434,267.2417635818458,295.40509867169783,322.149435770267,328.77535113714146,330.05134851516925,310.17275569550156,299.0265736403345,295.2667561616123,293.2655977994384,275.2675498797843,264.18933474357414,262.59615453404786,250.89748164113405,242.85983222224428
3,1987-09-14 16:51:10+00:00,172.97145411494847,182.89986829871302,190.065238777093,202.0118574885795,205.19318277964376,204.01186560282028,216.46692682809538,221.03801498408083,232.14198378739601,240.4489383295963,258.29743298619013,259.8756575180819,245.4357762960975,247.7052835977774,247.40438694191744,242.4689337913191,246.8994635323949,258.0502011674697,268.0544028025528,267.4677075246052,260.7168934569202,250.67616514336734,244.30174202853715
4,1990-02-10 16:45:58+00:00,179.9704344306401,192.92549609780923,203.71957993002843,196.40642947721557,215.31914142381171,221.52796571732154,207.42971995564966,206.54900034708038,208.33020995624685,226.6541499359467,263.6255812561439,277.59925365465386,277.1217586709222,261.8671822564437,272.081674700308,267.51012884245677,260.8318589486098,262.37102681073816,259.96633295265224,260.43192280263844,259.538905503876,239.96497846371858,218.57457409338667
5,1990-03-14 16:44:54+00:00,187.49886525656473,191.91581606162578,196.6916537546782,204.90691821815457,208.78498123860214,205.87129508837313,199.54932460032987,207.34647934250282,223.59112492561718,225.4010934761951,249.52518803881043,261.0292058255011,261.34145529516104,268.959034437419,263.35082753753665,254.3510258437759,254.20807220973063,248.63377850310025,245.35584709663118,241.3804760071608,238.89776103812324,227.41866756472666,207.53099296885793
6,1990-04-15 16:44:33+00:00,203.31514997082158,203.34779320300495,223.92395071657586,226.0509200904564,229.200648217639,229.2650894917674,226.51455238530554,229.82181766209632,240.70957561881545,242.0525218538088,262.7935909585453,280.00521658999514,288.46040255533956,278.72607204954,272.2553010439547,276.2744679279497,266.437717038233,260.3599375866785,268.6735822216852,257.7878247472668,253.62876463296703,239.29662301563056,222.42516768104724
7,1992-08-26 16:46:43+00:00,177.0495209539231,180.272819622057,195.7044948428557,206.3150321546825,204.08060185009876,197.99453762320798,200.5388269818452,201.9169298756572,214.66634627323072,231.4046658356701,236.4443541991453,245.54710945754567,237.29987116349207,239.02912084116434,239.8980773100812,240.18734889555873,243.50164760698345,249.3909987894741,240.02415573307837,239.30656602047395,233.0229950400879,227.33555031805986,220.41553130044213
8,1993-01-17 16:45:59+00:00,192.94835861708032,201.26295524262417,213.56911317379883,215.85427719817386,227.66799993143763,223.8272045139335,220.6432551654911,221.1013166962457,223.20420148032332,238.49093001322726,264.8581547975286,278.19928952028533,276.9987603723604,259.3684920153537,275.3649576509278,276.73619434256926,264.0383895623693,264.9129835789682,261.7179422172012,262.5587901871501,258.589060694086,242.50810213697832,227.2229048532576
9,1993-02-18 16:46:17+00:00,197.42502098636925,202.98740060367686,213.7809973797406,216.04725672369926,226.26742710801898,227.77091842479263,210.6819816330533,205.23492360493915,214.58166081961068,222.4686302591007,264.1481449348611,290.3151662370801,285.45099313504215,270.3165916504204,266.9492720205572,268.1275398150007,250.7721786411415,245.63772668692474,248.7249014270276,241.93736334741524,238.03633829265837,222.4693589935937,204.09143698067342
