,dates,mex0302-0000,mex0302-0001,mex0302-0002,mex0302-0003,mex0302-0004,mex0302-0005,mex0302-0006,mex0302-0007,mex0302-0008,mex0302-0009,mex0302-0010,mex0302-0011,mex0302-0012,mex0302-0013,mex0302-0014,mex0302-0015,mex0302-0016,mex0302-0017,mex0302-0018,mex0302-0019,mex0302-0020,mex0302-0021,mex0302-0022
0,1985-09-24 16:53:30+00:00,,,,,212.04153410564416,207.5440970823425,216.16794298972297,215.2652537902826,227.4124974213428,237.38190624377103,267.548619224826,,,,,,267.8714641026811,272.6626285188689,267.1854005433011,266.2762469464392,269.45811592993715,259.35671738260777,247.36150821823537
1,1986-03-19 16:50:19+00:00,215.62311288089265,227.1085721714737,256.78147877568654,268.3121044746828,243.61331254945736,237.96513537183156,232.18253432981876,228.98796145765036,234.28374874489984,240.94571302634571,281.2100049946741,320.71014502633835,336.7804604363163,339.3709262505037,332.2428461251537,319.86930549897573,298.0820215770112,272.44765952473153,255.0716003361528,246.76901751387393,243.97841349580779,231.0279903000098,231.9698114128384
2,1986-04-20 16:49:38+00:00,228.90563629854708,231.4936363434984,254.68786274880276,261.67876044379085,250.28708803401207,239.8888386104861,237.6503871054725,234.46035019513948,241.914313593395,262.4922182919653,291.18328063624847,318.3497995383626,325.32113638086474,326.59713375889254,307.00639216891454,296.31254776040277,292.7336653403427,290.73250697816883,272.1011863531973,261.9542546071598,260.4852455163232,248.78657262340937,240.32674140097467
3,1987-09-14 16:51:10+00:00,176.87736387071885,187.8710261696935,193.97114853286337,205.91776724434987,211.269042399731,208.98302347380076,221.43808469907586,227.873357056679,238.21784340748326,247.28428040219447,264.3732926062774,265.3439311761604,250.40693416707796,252.67644146875787,251.96128165698286,246.37484354708948,250.54497930444725,261.6957169395221,272.6112975176182,270.6843390881808,263.75482326696385,253.71409495341098,247.9472578005895
4,1990-02-10 16:45:58+00:00,186.30738248378339,200.99070271090068,210.05652798317172,202.74337753035886,225.1766161731457,229.59317233041298,215.4949265687411,217.6386594400811,218.18768470558084,237.74380902894742,273.4830560054779,286.47098092905446,285.18696528401364,269.93238886953515,279.47478076230846,273.8470768956,266.7463437982102,268.28551166033856,267.3594390146527,265.65058590522705,264.46764287854296,244.8937158383856,224.48905894298707
5,1990-03-14 16:44:54+00:00,190.99616775799788,196.36692833617707,200.18895625611137,208.40422071958773,214.22522957416484,210.32240736292442,204.00043687488116,213.46675872001086,229.03137326117988,231.52137285370313,254.96543637437313,265.9254293275075,265.79256756971233,273.4101467119703,267.4310137892087,257.84832834520904,257.47222121106824,251.89792750443786,249.4360333483032,244.2606074789293,241.61788520590457,230.138791732508,210.79514197019554
6,1990-04-15 16:44:33+00:00,202.37830538656283,202.15544555031198,222.9871061323171,225.11407550619765,227.74333441990316,228.07274183907444,225.32220473261256,228.18233963964352,239.2522618210796,240.413043831356,261.33627716080946,278.6936341720329,287.2680549026466,277.53372439684705,271.16231569565286,275.3376233436909,265.5633287595915,259.485549308037,267.58059687338334,257.01630567787726,252.90010773409912,238.56796611676265,221.55077940240574
7,1992-08-26 16:46:43+00:00,180.0363613996885,184.07425291666752,198.6913352886211,209.30187260044792,208.72679809906717,201.7959709178185,204.34026027645572,207.14390065574665,219.31254252219912,236.63163661575956,241.0905504481137,249.72868608161724,241.1013044581026,242.83055413577486,243.3827244968075,243.17418934132414,246.2893653563645,252.17871653885516,243.50880291980468,241.76631697581016,235.3460931645721,229.65864844254406,223.20324904982317
8,1993-01-17 16:45:59+00:00,189.64982311693473,197.0648191515298,210.27057767365324,212.55574169802827,222.53694470898895,219.62906842283914,216.44511907439673,215.32887957099092,218.07314625787464,232.71849288797247,259.7270995750799,273.5813398200815,272.800624281266,255.17035592425933,271.5166662340913,273.4376588424237,260.95975642890005,261.83435044549896,257.8696508003647,259.8423491870302,256.02353308286166,239.94257452575397,224.14427171978838
9,1993-02-18 16:46:17+00:00,198.51519276548632,204.37489195891678,214.87116915885767,217.13742850281633,227.96324987553442,229.15840978003254,212.06947298829323,207.14272421839402,216.2774835871261,224.37643087255557,265.8439677023765,291.841406727844,286.83848449028204,271.70408300566027,268.2211390961938,269.21771159411776,251.78967230165077,246.655220347434,249.99676850266417,242.835151871394,238.8842496764161,223.3172703773514,205.1089306411827
10,1993-04-07 16:46:35+00:00,210.75879826646374,214.5107774095224,234.05496909801445,247.50192202203544,240.02626364112712,229.97372009556165,221.93765494643014,230.6199996742895,224.63825610526956,243.99088948347384,273.13218838896233,304.95151447464445,301.2032717526706,283.16781319668735,276.4910756408443,275.85912688755377,265.57145313079354,259.7386694020694,246.4656639230024,235.5438731452301,231.20587451512284,207.6679857326244,201.72160146823353
11,1993-04-23 16:46:44+00:00,206.8172570825616,210.9378448151216,236.1887299180672,246.1341957530585,237.61596529156162,239.55578582425227,230.9978490096723,224.44537572509947,218.91694533508706,239.74857036975038,278.3969927956955,296.528211109648,286.207096943123,272.1671592397167,272.8109017151174,271.27993056305075,262.5682500009511,253.33533169434241,242.302414866171,232.89851404680925,229.97120801580365,208.1526179993655,185.24646643874473
12,1993-05-09 16:46:47+00:00,211.51055442998114,216.7155320309906,228.635356160801,238.8682950232254,234.61162394147576,234.45333432259636,244.3709188522571,236.78522597499713,224.15763576549276,231.20785213488784,278.3479051534902,289.64637932327275,287.7764289106046,271.5281244020429,267.7113188602889,260.42147010011433,253.8188565810374,249.26717055275364,240.54276490554872,236.6139610279809,227.79038847561327,209.18207220030834,199.18267601384113
13,1993-05-25 16:46:51+00:00,203.09581711024532,212.2763310722372,227.51674709655057,229.92549245255967,219.57469871286435,234.67927212823452,239.5977146930534,236.82601075099444,233.85727683144788,223.12495683755418,262.3768713710763,278.72214870565426,274.88866046022633,266.98195295445055,265.3924308052635,247.2488426829437,236.6607532727946,250.91815418571747,239.43570836652972,221.59123561997566,225.95800609344553,217.22039764309665,198.36949192859603
14,1993-06-26 16:46:46+00:00,194.28676416800124,203.76662083911813,218.04767514546623,227.90080037174687,221.39408834691153,233.57678925685894,246.041557417855,243.26904895352777,247.89781221192652,251.66430778223452,248.9752958757114,252.98663516247998,259.18694600899966,267.7507439459957,254.79560448243595,260.7900652766923,245.09272766861187,241.2118293150872,247.06090160505218,241.035479685149,232.35326822846875,222.76621722452367,214.45132758852742
15,1993-08-13 16:46:43+00:00,183.7770049947752,192.600517645715,207.55553601081243,218.09255074350926,223.2112004929781,223.92583480844232,222.76875373413955,232.67642046708687,249.0579429548703,251.29287903056886,209.64880864047282,251.42644333157662,257.5456593329418,250.70259509406608,259.4791621504943,245.99837343642554,245.50147852547735,255.1053658534531,259.1009573818605,261.0833884706052,259.4478332329274,240.57077712994086,224.55135177129233
16,1993-08-29 16:46:42+00:00,179.27488732203656,189.32070681589948,203.05750418185147,210.8926930559413,214.49422106858873,202.84077289989386,217.83683441859262,226.57590524142913,222.41204990024298,227.39468310833055,215.09509158133724,256.90502333885803,250.62754030380006,242.83250730426812,246.36173146753572,242.67878753938658,245.4805353411035,258.5957030960932,260.5119069053835,262.4362208874708,258.66012093667086,238.4843696576857,226.677610033881
