,dates,aus0129-0000,aus0129-0001,aus0129-0002,aus0129-0003,aus0129-0004,aus0129-0005,aus0129-0006,aus0129-0007,aus0129-0008,aus0129-0009,aus0129-0010,aus0129-0011,aus0129-0012,aus0129-0013,aus0129-0014,aus0129-0015,aus0129-0016,aus0129-0017,aus0129-0018,aus0129-0019,aus0129-0020,aus0129-0021,aus0129-0022,aus0129-0023,aus0129-0024,aus0129-0025,aus0129-0026,aus0129-0027,aus0129-0028,aus0129-0029,aus0129-0030
0,1987-05-22 23:06:56+00:00,264.303313460423,191.54670348308545,160.90136901669,163.59758936032995,160.24929641866672,162.55988188593383,160.14550706713504,160.4261516398272,162.25259868635126,162.5492181150731,162.94498746715988,163.59042177213328,174.30686159015,175.24194487649945,180.52476284850832,190.35472311035713,191.0273174131339,188.63611113455465,186.4401123487138,176.4240898440196,181.55112436216203,182.87305757175997,192.23275609612472,184.43048304255603,176.86072461048138,181.82023204865246,195.21064562356446,219.67868146224097,218.8089861452478,231.9962539453362,236.19613751354834
1,1987-09-11 23:09:41+00:00,249.3293948218888,175.04516964641107,158.6512873110372,164.14328852518412,168.3143755029887,163.6550885716043,165.20473217755,165.01064985431069,163.23315459503505,165.90832314203877,164.2493461274282,166.44370398826183,173.4486989930595,175.4651014324778,177.54350416405163,183.5617025151435,180.32266121534508,175.39215976729363,177.84654692235057,171.31176539030915,169.28544614837995,178.07364872727294,185.65737507077228,178.65196175556946,173.32805160317074,174.72478456137338,190.95921852747702,207.18896201770173,218.29348201405702,224.17877137107973,230.29497410583207
2,1987-09-27 23:10:03+00:00,249.58762639448108,172.66323722861824,154.66860034201594,149.14620735807736,158.2818097898239,157.92160248855785,158.66771841992258,163.22490164304654,162.96720687484395,167.59764246624223,163.33049793614776,168.51028285344836,171.95891220971433,176.36987408027795,178.33820441986833,184.86663502587808,179.91843583213017,173.03282201544144,170.61074203333624,166.68924899946816,170.6913256676524,179.4499064085847,185.02143919657848,183.05683551199706,174.9986651163377,172.81222729982258,189.27810523157243,208.91889031045702,218.70509693110307,218.31454938838172,231.68204088925881
3,1987-10-06 23:04:03+00:00,224.4657693218389,167.53651155354157,150.58755759572722,147.5970581337886,157.43673735717374,166.64216203577786,172.8842019877598,159.31712418866965,163.11282232101124,156.91256717265233,159.03166375233138,159.86897389212604,167.46031426197106,170.46442181322084,173.84462646386584,182.1134603717255,182.58919653770045,185.69916686732105,169.77460480054634,165.5841082749646,175.48312141989504,178.72256986500273,189.80886568819574,181.2287246405296,174.86886632698108,177.95272936074593,194.48556702082612,210.00509116018935,219.8881924226438,221.49330874847317,231.8083453945561
4,1987-10-22 23:04:43+00:00,249.18024216862722,162.56457295872576,141.70960615833312,142.8344214633059,147.27301352708417,145.92894023554214,144.78000406422154,138.8696287140873,139.5698228889807,141.5068370260251,141.32756311562494,144.92009928345348,152.52087066424053,151.71168625871164,154.55792201444538,164.0712618862326,161.4138063456862,158.94970923027336,160.57697757529485,152.45777220241712,155.98798532767347,161.97701430969124,169.776224614108,164.19822695648793,157.69796913788375,163.85399297741174,182.13431412130132,202.47776014089072,211.76826810355584,212.33391109055924,224.24481493921647
5,1987-12-16 23:11:29+00:00,225.25918568574883,177.91236599131207,155.2659920547349,148.0069889769645,157.5805541146035,149.20877215566372,155.9125002648846,150.19202356644772,158.0407382015228,152.06414203740295,156.31811092391007,158.35971111574167,167.2102226691272,166.167931826838,165.56933283745047,178.5707200259407,172.99278035902847,173.88404973882118,171.9228153637585,168.73977876429254,169.9489394354086,179.19623384979957,189.20357325036008,177.1532376673858,167.76118578086314,171.16821795011532,189.05171295773945,206.6871591953269,214.9103255703397,,
6,1988-01-17 23:12:02+00:00,223.79545703539156,129.03989151781815,111.47289155773632,114.8001950196657,125.10519540152201,117.8761876785513,,,,,,119.57186787948864,130.4331646757689,122.09912554819915,103.07372845478693,,,,,,,,165.89919862951643,157.49549249613096,160.5473496907913,151.55440232457102,173.9709943820805,194.93443985433123,208.5613644944322,225.3049085782515,220.89518065106603
7,1988-02-18 23:12:35+00:00,234.4566032047819,141.60159468682917,127.71515749878026,124.60889478475056,132.88807811466845,130.71833884691662,129.77024436020315,132.4038167017543,137.73016494266756,136.42257907893293,131.1313919631601,133.40476311352944,134.57429799411725,140.15971541944452,139.75323709638218,151.76268588188307,151.88217715729218,156.5767431902297,154.3262192250371,149.68144985481825,154.6413496833838,161.7358333359943,167.30197351640282,160.94280925939438,151.18283775566584,153.26176789129178,175.8057314601456,199.60926723482407,213.55576886743316,216.82047195215955,217.5923395745006
8,1988-04-15 23:07:14+00:00,249.15745065690214,132.10756582111745,125.86043746460716,120.55766186278407,127.47169246592247,128.37382714606906,141.12721560492164,140.55081287015838,141.9825523730977,143.0479455581879,141.9714025981499,142.81404588142826,153.30931799174644,149.2584510738846,154.58599055925174,160.72125605135952,163.41129005695385,152.8045992840815,147.87533176394118,141.97481043008068,154.26239839668807,164.32713815701956,177.13994721239862,164.49495783367692,154.07704741501465,150.2106525692766,174.9830200580535,210.28212237637928,225.2919779153238,236.5321086820992,237.9852006274752
9,1988-05-08 23:13:14+00:00,279.6790084234908,156.58599872727848,154.14660379372248,147.53027759181492,160.51085375037158,164.74395112136972,158.29965899463454,160.0523874342187,161.28162465934798,162.9149387324889,156.5517419066171,161.43091597399936,166.18772903744565,171.56308677745898,173.21515008335672,178.1763433733815,178.67061851969947,175.70082523084494,188.09286801426538,187.3598121677584,191.2016369076235,193.53208087745145,201.6798832305304,195.67867542921812,180.3430515566478,178.67493696523314,192.85413343614695,222.79933219807603,237.62507572348812,250.61897665810358,296.7383685622167
