,dates,nzd0528-0000,nzd0528-0001,nzd0528-0002,nzd0528-0003,nzd0528-0004,nzd0528-0005,nzd0528-0006,nzd0528-0007,nzd0528-0008,nzd0528-0009,nzd0528-0010,nzd0528-0011,nzd0528-0012,nzd0528-0013,nzd0528-0014,nzd0528-0015,nzd0528-0016,nzd0528-0017,nzd0528-0018,nzd0528-0019,nzd0528-0020,nzd0528-0021,nzd0528-0022,nzd0528-0023,nzd0528-0024,nzd0528-0025,nzd0528-0026,nzd0528-0027,nzd0528-0028,nzd0528-0029,nzd0528-0030,nzd0528-0031,nzd0528-0032,nzd0528-0033,nzd0528-0034,nzd0528-0035,nzd0528-0036,nzd0528-0037,nzd0528-0038,nzd0528-0039,nzd0528-0040,nzd0528-0041,nzd0528-0042,nzd0528-0043,nzd0528-0044,nzd0528-0045,nzd0528-0046,nzd0528-0047,nzd0528-0048,nzd0528-0049,nzd0528-0050,nzd0528-0051,nzd0528-0052,nzd0528-0053,nzd0528-0054,nzd0528-0055,nzd0528-0056
10,2000-05-31 22:12:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2000-06-16 22:12:38+00:00,,111.31501364101133,168.4910301377339,192.88475662910133,204.66255814209975,,208.73915036296253,,187.40479026635816,190.63241059414273,183.2798026573253,183.1569716555644,190.61015354361416,194.6088584659797,190.65333783244296,,,,180.15764951351457,,,167.0361514296299,178.2027004776537,187.00465381655536,,179.23423990743643,179.2902044121567,168.8029021726824,166.70994338828237,,,,183.39592296932057,192.43746074952475,202.41778443441913,,,180.5329453181231,183.8387653471793,197.17281584088258,201.69464313544398,189.5094644392227,,159.04397262727846,162.9711780263542,,174.5196412444731,168.32980494001322,151.37183069089033,156.50056575168037,,,181.2401661920249,,176.45631961049136,177.23601836513356,172.82116519536729
12,2000-08-12 22:05:41+00:00,,151.76897436484737,192.21404848859612,190.6268656421294,,199.94169606260758,190.71912104406107,183.5902592070847,183.40551315971618,,186.95342386869058,189.4476536556952,193.39802412518063,198.95761283893742,197.83664387158785,181.39465438657177,181.6042469703869,,,182.8212250339734,164.7670709683483,158.68687784390755,,,,149.35286083717392,,145.62259161979796,160.57724220345756,160.5096627908764,,162.6542547732793,171.14336186788793,199.42409970186614,196.63674479189828,183.00476594546095,183.1353906458579,186.083662882323,,192.53224380050614,,,,,,162.264270522911,169.3069215335873,174.47606338652523,169.10760069853112,171.94218294116646,179.46831832887014,,170.69006496893874,,163.93989556083676,157.34419278566952,163.19399987633497
13,2000-09-13 22:05:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.2550017068383,173.4033324083629,157.9055848284636,145.533802310546,127.05961851577352,128.75616129289386,133.49053696325777,149.702885598544,166.84669837485623,161.5299471658912,159.011662175936,163.24932195000156,166.43618592696822,163.711202660247,158.75309997794122,148.13611366042224,146.72638614407904,141.6098632832937,148.23379687634258,154.50081163560216,158.4530119452943,156.4892898881932,165.1156265405549,176.0617743470771,178.11887167541042,183.1809002182858,198.47984214781266,215.81755290004037,235.74918334775128,251.3956224082483
14,2000-09-20 22:11:14+00:00,,122.78284070912527,,156.84374676842577,,181.94625307628377,,176.84698317484177,,176.15242731887997,183.52316701706025,186.02378430180715,,193.01798863744142,181.20556326822236,178.57374284889883,,189.49828652599433,191.3569576964166,189.7431631102343,190.64123983833062,187.7195220754812,188.35786845569427,190.89537676199194,186.88068483254096,189.91026006204774,188.98101974963015,191.2140825939494,188.1999487553287,,186.84129822375397,,168.59098399873182,171.67077993539783,,173.86757262284968,163.85491556417756,162.30928492957153,174.19951974434215,171.11368723047752,180.0933184187835,175.90643218019267,170.33301662583344,162.7811376704752,163.9016379177307,172.1402046563608,175.75449527895805,175.26099950935287,168.60841711901446,175.3051388128328,195.56056720148206,194.46320009476483,195.54505367420595,211.13495807047678,230.1722484929565,222.7504936497637,231.93271273946348
15,2000-10-15 22:04:43+00:00,,98.83972009778702,,130.81503121486085,,,160.51706883286732,146.01201333122333,145.88763299726637,,155.48716197182154,161.5343868367103,161.75765407193867,161.20965413476037,157.06438526716798,161.27668928877296,,171.16113751367817,179.98356915446536,,158.64649101349934,156.752544068736,171.09647925259426,183.3313958392979,180.8937551391093,181.88815085550752,172.27611898244137,155.74123874419246,162.61058481001186,169.95497852330882,165.9129801483027,158.2922939203374,153.18895409080702,150.50834991113467,149.2000010497885,154.45685579174446,151.55946740718656,144.72250619931654,142.40366514390152,147.09630052108878,147.7511051491221,160.51904825098754,162.24931978235585,148.46015584663783,142.924597998667,150.56393182937487,146.68037596358974,150.68303535645776,,,,,,,,,
16,2000-11-16 22:04:56+00:00,,,,176.66113338939041,,188.77615670032827,,177.57500759991103,172.44045453411206,170.52943810748877,167.01213685192678,165.70892292216737,168.70193033284502,164.92313801599133,163.96889024501104,168.39914329720682,,182.762206958493,186.19032724514312,169.35780023029477,163.32852237866487,171.25754191839937,,173.5659092994558,170.9584843513453,175.00596125809295,160.73992765934193,158.1203422029393,167.9247729379279,182.49304750797413,185.0615756533506,168.5655345752556,153.31119511626866,163.28224157789438,160.58841009653065,162.53343680805034,152.11742973355672,157.83461011553857,169.52131371460456,181.64267613232653,184.1792825156054,177.5288704419278,169.90289604538415,164.4815472724351,160.04604708531463,162.0046741979698,170.1862186816744,172.28372738063192,176.5853249032447,184.59863877477707,186.02752275242102,192.43997843626957,196.78244531563817,198.77106841176644,197.15368324222055,211.69519935503695,226.32990566029966
17,2000-12-25 22:11:14+00:00,203.06136096552498,,216.8610287194126,,227.8413000727283,215.88086660633357,216.3836662168086,211.66549508337954,207.5957480327029,207.4951024984538,,204.7276912138258,201.15719964542575,,192.7131903493167,191.58727101161105,189.5529125361697,187.2556235220614,189.8104416851311,188.5651323428755,191.7115980889039,192.5327521412586,199.82087929346739,194.9336807978329,202.94681194609666,201.3528011492848,180.91541451426392,178.69787600161166,183.1178658285211,195.05117004133024,,183.29763644083957,186.72193706820838,191.85852409550085,204.63481206596057,207.25392985964018,198.68616181005683,195.5681399414548,202.45765410216754,204.97729122003037,207.44723266949572,199.43514620530613,197.3212046633841,,,189.48465674446217,197.0708260267561,196.04041877979577,190.59440904563144,,,,,,,221.8921458553338,255.52943740951162
18,2001-01-03 22:05:00+00:00,202.17273473942038,,,210.0715409400372,211.36563044333263,,210.4094255733268,205.88845058292472,204.7646010680563,207.91668865070363,217.94921076027785,201.8804635310099,196.50251033846337,187.63262886673283,186.65130980135064,205.1174580647018,,198.95706060212882,,200.48260274493535,194.31393394878933,203.94893737005788,195.84307263958925,193.9211890567998,202.5477752142085,204.97980581171183,196.25178115298337,189.0193926296846,194.06886211962868,203.15343610770958,196.1025742961631,186.3103794180767,190.8846992634193,197.33701674499503,203.20798457489164,200.91963454494018,,197.047352159542,202.2820892700011,201.76377150944975,197.19175998501007,,191.34927669274458,178.38099739242665,182.14654135641075,187.9741793817986,193.7726650545898,193.27901072392044,183.63997310488702,188.73475722481845,202.4685381684568,205.15015743055815,202.96541199198862,208.24912503745634,208.7644586829887,221.57161588460983,253.9931570236987
19,2001-01-26 22:11:18+00:00,,,,,,,,,,,,,,,,162.24493309209097,176.74170551801947,177.65597120236833,178.4007110104706,,167.8375878166055,174.08597415129373,177.1854393849719,172.4797797429302,169.78857840226044,,159.07042228941867,157.66130871212565,153.70988484353236,172.2153108712531,175.97814729302056,177.27695428810793,178.70484052679174,172.327025927347,181.449003249732,182.53218480354056,172.68040653309475,173.70066709464442,177.01844738269804,186.59554701691624,200.37076321506694,183.64733563930756,,166.9200616226786,163.87564777513114,170.55436674595222,185.26399334634198,185.13222155632485,184.61237677411708,186.79042201363208,200.55156798031305,210.96533727373446,199.17678935845015,182.87861907444457,165.85290922330194,,217.52491842156834
20,2001-02-11 22:11:12+00:00,,,194.22207101718007,208.11306312618055,222.83983928267372,219.13102459997845,214.61047447907185,202.4230359854293,,193.59011507108352,,188.67021683253157,189.13534201863303,186.87958888234013,185.2195212930716,172.96820335699175,180.1446134412864,174.28478728946595,180.57273968371427,176.9366547431345,,151.94241279155412,162.19074430299278,158.93565740728576,160.33462673200972,153.4266965065708,142.73961613047538,136.522295774751,150.63172252924014,181.316391571156,,181.38410441227148,180.614120071893,177.21909223133807,184.6866759306228,176.681167836053,168.13085668290117,171.5653933548294,189.5897202395648,188.44657582058298,,192.93719054884713,188.73545488317686,183.5236507225623,168.66969049622688,172.55390137902202,184.5380219260812,182.30541172062652,180.35723507109307,185.77196262505242,190.69442725159007,193.74591144278568,186.81826553526815,171.3137384175814,173.1146115909527,177.60374370778916,205.0204294078431
21,2001-02-20 22:05:00+00:00,197.46633245942039,,211.69356292630383,,234.1526238545299,229.04996231860812,,,196.6785627091303,201.54309122892678,205.69118669489825,197.89418297011358,194.6248695262419,184.33532412746493,190.19239965164485,200.51507752728534,185.70474239670526,185.2483919480928,196.56028935623254,194.33928571313663,,180.6366583516266,190.0197579761874,180.66731555247458,181.24860020977601,,164.8427664594008,163.40891968911504,173.55124071016817,197.25321479958217,205.04272321099526,,193.7367630091405,197.99515346941755,199.5255876427675,195.77100864683788,,184.90539402581354,193.0293414873923,197.2435154148869,204.38535134497414,207.2864069853657,202.6428246761133,191.60525426611977,,183.84437527734244,197.6320656694647,196.65797115994957,196.41030028823556,197.65559481682698,209.23629741721876,214.74087827561186,211.28786759352747,195.05712112568037,189.54875112572103,200.1870425189341,223.80954299871388
22,2001-04-16 22:10:54+00:00,,162.6867117614523,,206.69821282467595,,206.40576424545168,188.25521267835092,,193.28351641072763,198.15758886806782,192.9581051321905,,190.45420047472237,184.98886526481687,187.34709975037316,,179.436072230396,,178.7690688307103,167.5272481196277,174.3584804771778,,173.32924901619936,156.96921313305265,147.84358464906074,147.39114681588555,142.94625037100428,140.87134106780636,154.81803869272423,187.12115061836448,192.601444080133,190.42537196624156,189.1491294167337,185.85714176965695,180.19740423180272,171.98389086581744,178.75725995438043,191.5510815825424,193.34019737880166,195.04087719048493,,178.56362952764803,185.4962584789243,170.61260174313978,161.29325550082032,168.53999591766956,184.10573655637808,189.02013069274062,186.35804674461136,191.63245219392712,195.5480901384867,195.6991678110196,201.2863923344157,242.38605897254536,,,
23,2001-07-14 22:03:57+00:00,,123.61494469316233,201.09550083191687,214.73187130395368,222.32304347913538,,214.65480936419624,207.89229225378872,207.77643672835976,209.29066734086808,191.67110364505777,195.36050722685854,,190.20055965227715,,,175.20626158792388,184.87670959485826,,,169.01577672903176,,158.92510437033695,,,137.9275518685586,146.84266602877057,145.9484645480897,165.56450645130332,,,,191.61230469261233,193.83742591645483,193.55598305071135,175.554218240199,,,,185.81321345946537,194.49828313481132,189.61474755434782,181.9445937976248,182.69405329992605,175.51554938361477,161.28872313739183,167.65821254569707,172.62459089986967,170.71731079143348,183.30660137800962,,,194.8709912110944,207.86655090279362,205.24329354373398,203.04684683339397,221.4639614985502
24,2001-08-15 22:03:26+00:00,,157.60899623392757,179.55678551173014,,197.69064859198497,204.41777659723877,198.26302449250593,188.08663605598971,189.71877822386833,191.04694487466946,189.59357754691578,190.00942523108858,183.62839196256692,166.65264009228642,163.84438307509737,,174.62206764101143,179.02828814559305,178.11036543200453,162.0773856714583,,170.7931767140102,162.15078530216476,154.65627405405243,145.9332556195231,147.24626072669543,138.66190758949898,141.27624321451646,159.23494298664232,182.95001646100954,177.71866830155028,,175.34666807375217,172.53767292425167,181.6258425980168,189.31315290212981,178.01355640340668,162.91451979760268,173.2444974056872,179.90807108940567,195.67208960661128,182.0071719993189,150.41677913383973,149.89778511115838,155.00732255424913,168.20843339847437,175.3750193876457,170.4232177073352,167.21469297429218,180.6489443102434,184.34708400085663,186.3976364470752,194.020875842036,207.1962881170607,212.2287436977215,196.0725419227512,191.89927068534993
25,2001-08-31 22:03:17+00:00,,122.64479287349793,153.22772513426938,,158.56671776703283,170.50057144247816,185.45145052080179,197.5867354585484,205.2932401075871,210.47580629524901,210.08767948792774,206.6848351817207,201.06613275016906,,,164.17918323315536,170.18551957107454,175.23218618163662,175.40024192414563,169.45502615115794,168.6619096746648,174.72803806131913,184.77497932784283,185.5649162292808,171.21901911741833,163.7882249706628,150.79588788325074,161.61737464793373,162.51532891744617,172.66895681713893,170.51029713883156,168.10019349000135,168.33145142962994,170.02699194354645,174.53616442057825,185.70124427317467,190.52452206402978,183.76993078855577,176.5682278388707,183.32487194401824,,184.68385877323863,177.3801609456543,160.54422847695233,151.2035666433704,156.28799908570164,179.99085335680894,186.62878126932506,164.290913525425,169.4854525214942,183.8916913876205,196.23388246939888,205.70426563287154,207.2315677234429,213.6992737769375,214.61300626911128,214.4233853416559
26,2002-01-29 22:09:33+00:00,,,,207.88674980741686,213.36290515603406,213.9978937816392,,214.46086246616792,214.6723381882512,213.55247473231555,213.73761031239792,,219.28928854021072,221.60033180718952,,206.20381065328127,212.50783412022523,210.21986701977247,220.4561677503225,217.16753989312804,214.66442512982525,215.70266401960603,226.1857401354707,224.98738462684605,,217.89129139991613,210.18782722367428,211.19001106580188,223.54959418099025,,,224.10355791743393,214.72844189033077,214.9501046912181,,222.96097077366414,,199.710524886321,196.34537962842646,195.20313796435568,200.68799689898114,202.08004351014603,195.37980264128083,188.89585197368007,189.37904430972117,193.24869096726857,219.09495373378314,224.82797974077045,,,,,,,,266.6794907319681,
27,2002-03-11 22:03:31+00:00,192.79601304952337,,,186.36572351222836,,204.6545628825799,196.71010964428675,194.20310128961233,191.6281166808788,191.62718027774784,186.34359443889713,192.234712801344,201.58343204736272,,189.04616501327575,189.49873805956346,192.91418451127294,188.6864722378063,193.03027092581522,191.70126420444322,188.38115900225225,189.67882952371963,190.70522836997677,191.63350099295144,184.81620447753025,193.85137100001668,189.57951511706642,192.8715507222708,199.87383712256954,,202.12828424564046,197.66454475941157,191.50552843766238,191.61488562696542,191.6511215631227,,188.22879822706312,183.44292018991572,185.23029341585627,189.2857415009482,,188.1594237438476,,172.86360458706707,176.19329965986364,181.84772136339538,191.19029427042497,196.40238635374033,188.73054746042706,194.10390646621684,201.27049203730962,213.98259850075917,215.22555683062905,221.7027862717671,226.0264826439027,,214.2263829286772
28,2002-05-14 22:03:19+00:00,161.55287697462146,127.42518022953782,177.6612052613491,193.09161166863757,202.9506719204324,,204.61651627501573,209.68852282355982,194.42494521479054,,200.7303735987923,181.36190149853604,,188.29173027570755,171.19996753029952,169.87075476675466,182.57948360508698,185.3015726388333,183.33175408422636,185.87047552673513,,182.72583669388374,189.62420005770142,182.72731098377403,181.35293902409188,178.10887954275498,,169.22013021487444,179.679329592294,,216.521120802926,200.92400418048473,185.6723589320828,185.35570297989702,,212.86599816773935,197.49471838997698,199.46477742825633,202.8999476942046,198.1107070140376,197.7601074097168,197.07350481920142,190.02490890578457,,166.62266707767353,165.26714275745695,176.23060471629276,179.84434498448502,181.5551311554416,183.41394357526022,191.57979829294814,203.32546713451634,212.35061339630045,190.18326199423228,197.1344274817769,234.3422953251871,237.06864766874065
29,2002-06-15 22:03:07+00:00,,115.16225512064855,,180.16797468655673,206.59166628690204,,211.19004659560946,,,,181.70065565452302,,,,,,,,,,,,,169.93887877968436,,,161.03301103612782,158.24843875130836,164.7382705354417,,,,,,198.12062299637793,,,,,193.32404457467237,181.56093033869536,,,152.78762331057388,156.8313482093978,169.23646914650118,174.28001226228898,176.62052593195665,178.83757341928134,,,,,,215.27013466030405,246.53721073314125,263.63917561859296
30,2002-08-02 22:02:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2002-08-09 22:08:57+00:00,,,168.64379862161275,181.34622351902277,191.61347378886558,195.10161388610393,203.08949550415082,193.16447751448754,194.83693085573776,203.82711785445176,,212.22347055626528,203.42677476328632,200.99295529565748,,180.67285455060102,183.28536902860267,177.44401732000145,188.5407632459274,,181.99807556176495,187.34113760528464,201.60469045122997,203.84621846445583,,,,,,,,,,,,,,,,,,186.39044739583497,183.5738698051125,,163.2729875047261,188.16996985854271,217.97499465079653,209.96821650668963,209.21927404305677,215.32964025258394,215.72189393110565,,235.81066629041527,244.89025870093116,245.17485172233722,247.65678123672785,246.32209082420522
32,2002-09-10 22:08:43+00:00,180.6626349805845,161.0031857222683,,186.22462823197438,203.67815533038413,,210.63532827048942,200.55362451001682,193.13681035353972,195.30587669636105,193.04249415392488,190.51721338925657,186.3514232276558,187.16279201399752,173.80509293993993,170.69128032382,,165.8786845441761,187.05669456852485,189.58364459970193,192.2941731158771,201.93167171616986,196.03774915880638,188.7744191583199,191.17860989966061,192.41814342296937,183.3001355939682,184.8812329402235,187.2947570424752,201.135218930022,198.2710999268452,193.02483348752253,188.40918939174583,192.5415365843283,204.76373547154333,209.49771979155045,192.1172467773886,206.068020163246,206.67667534491866,195.97402374672083,187.74281750977661,,,171.13712704661845,188.56952835100333,200.77544424296786,205.66353591517066,,200.85378162864075,206.04680759656074,220.97738708973534,236.61484658856227,222.99177456048727,226.3926858901984,222.51907701719546,232.96037791654203,263.96762599429263
33,2002-10-12 22:08:26+00:00,,162.35315505412112,,182.79113820754023,193.17787646316336,205.10176444621172,196.5505346853441,179.49591210973003,,,,,,,,,,,,,,,,174.38731609609766,176.96731665084158,179.9588165238881,166.38589723282388,156.1402221515723,,,175.22390947818099,185.42681807923356,192.4947209280464,192.27124172527505,182.5962662948155,,179.0000959183645,177.46297536096733,,180.61476701466177,167.01272843812671,183.21464010834566,193.004775257219,208.42970016583266,207.72776804023385,,,,,,,,219.23301373613526,217.79486402176215,220.07661714242695,220.5772355029545,256.14491129386846
34,2002-12-24 22:02:57+00:00,,,,,,,,,,172.59144572276642,176.41030662375775,,,,,,,,,,,,,150.2257974144014,165.93708803862202,171.92444501815427,161.16890807460834,172.4503389460527,167.00253879964916,186.62406769253587,193.84221981328278,,194.96211036682644,,180.45587621347138,180.65435540365763,187.5762154614949,192.51902675283037,186.6108270301695,186.21956712011658,191.15715212301163,188.37394356407228,,,179.18032775823005,186.3115396827472,198.90668778562176,202.81944523987644,,184.657141310266,205.2145859220966,210.33728212976095,222.9597176540208,222.1816549229169,216.93744077771993,222.11678475206193,233.22811074994348
35,2003-02-01 22:09:21+00:00,,,210.00576304047547,,,,,219.23207983158025,208.26945351667953,202.62808819567718,202.84910203475687,202.74106057130368,198.71517966890374,197.44285113596038,192.90026258615708,191.51544503316407,200.12432979759967,202.09470494070607,207.40012367677676,211.83717857002017,205.30619931689282,,217.77757237711057,,217.6039373264647,,206.0841619382586,,,215.6359763755855,223.3739124197202,217.50421053797916,221.13547699820865,,,215.77760411352776,213.12322076607308,216.12434780689185,,,,219.56508700372055,208.9530541169809,199.90584535593237,198.6046062606667,212.21035103293187,,,,223.02298778817556,238.266106161334,,248.97513357403446,,,248.33063668122574,240.62207709100255
