dates,satname,sar0048-0000,sar0048-0001,sar0048-0002,sar0048-0003,sar0048-0004,sar0048-0005,sar0048-0006,sar0048-0007
1984-05-06 09:33:51+00:00,L5,222.75,205.35,191.52,208.89,213.86,202.25,204.87,228.43
1984-06-07 09:34:42+00:00,L5,214.98,197.90,186.76,196.77,207.09,196.60,196.50,183.56
1984-08-26 09:36:33+00:00,L5,231.90,204.94,192.63,209.15,216.63,213.80,210.78,200.25
1984-09-11 09:36:38+00:00,L5,227.34,198.85,185.35,196.30,211.10,199.58,207.19,188.66
1984-09-20 09:30:28+00:00,L5,164.43,81.36,457.24,434.58,,,,597.15
1984-09-27 09:36:39+00:00,L5,228.07,204.03,186.72,201.69,216.96,201.59,203.43,198.42
1984-10-29 09:36:32+00:00,L5,227.39,206.77,185.28,200.43,212.54,199.72,198.33,186.93
1984-11-07 09:30:17+00:00,L5,238.12,182.62,193.45,212.18,218.65,205.65,208.06,197.84
1985-04-16 09:30:39+00:00,L5,248.20,211.97,224.65,234.28,236.75,217.14,209.09,196.39
1985-06-26 09:36:35+00:00,L5,233.05,219.18,214.84,214.30,220.51,214.16,226.54,197.29
1985-07-05 09:30:21+00:00,L5,,,,,,219.84,228.37,231.21
1985-07-28 09:36:22+00:00,L5,238.91,224.61,210.80,222.19,233.05,216.26,208.93,202.99
1985-08-06 09:30:06+00:00,L5,240.10,219.81,193.08,208.79,215.20,206.15,210.21,197.17
1985-08-22 09:29:56+00:00,L5,235.99,221.33,203.80,214.22,222.21,214.62,212.17,227.78
1985-09-14 09:35:49+00:00,L5,,,,,,215.00,211.38,199.46
1985-09-23 09:29:32+00:00,L5,242.93,211.74,208.20,221.30,232.69,224.59,221.31,224.07
1985-11-10 09:28:57+00:00,L5,231.52,215.51,211.27,223.13,230.35,214.09,210.86,234.78
1985-12-03 09:34:43+00:00,L5,224.18,207.38,207.27,219.86,224.11,210.81,210.66,233.16
1986-01-04 09:34:08+00:00,L5,250.70,204.42,197.53,212.45,217.27,204.21,206.36,201.78
1986-03-18 09:26:22+00:00,L5,244.14,219.11,217.66,232.96,244.10,233.26,236.98,247.96
1986-03-25 09:32:25+00:00,L5,234.89,206.55,212.41,220.80,228.24,222.26,227.28,201.64
1986-04-10 09:32:04+00:00,L5,224.13,214.98,224.58,228.91,236.46,217.14,224.91,237.29
1986-04-19 09:25:41+00:00,L5,224.53,209.91,204.02,213.63,216.85,204.13,211.00,234.22
1986-05-21 09:24:51+00:00,L5,,,,,,216.86,215.71,191.98
1986-06-29 09:29:50+00:00,L5,221.44,200.70,200.67,214.08,217.76,214.75,212.43,188.27
1986-07-24 09:22:47+00:00,L5,230.58,203.84,201.26,212.87,223.86,216.14,219.58,193.59
1986-09-01 09:27:32+00:00,L5,222.19,208.55,205.52,214.11,219.03,207.04,206.70,188.95
1986-09-10 09:21:03+00:00,L5,231.53,205.93,208.20,218.03,226.84,208.22,207.09,189.15
1986-09-17 09:27:01+00:00,L5,,,,,,210.01,207.66,194.18
1986-10-28 09:19:29+00:00,L5,237.90,214.34,200.29,219.28,224.61,211.64,216.88,227.99
1986-11-04 09:25:25+00:00,L5,,,,,,,,
1986-12-22 09:25:33+00:00,L5,224.22,199.63,194.74,214.64,223.23,199.69,200.36,187.70
1986-12-31 09:19:38+00:00,L5,229.43,204.65,204.45,214.75,222.29,214.81,216.05,231.26
1987-01-07 09:26:01+00:00,L5,222.19,178.64,198.69,215.09,220.42,207.45,208.95,185.91
1987-03-28 09:28:52+00:00,L5,225.99,214.62,255.55,261.14,274.65,263.45,254.89,265.56
1987-04-06 09:23:00+00:00,L5,,,,,277.80,260.35,260.86,279.61
1987-05-08 09:23:59+00:00,L5,,,,,,261.28,259.94,274.73
1987-05-15 09:30:21+00:00,L5,,,,,,255.30,252.68,262.30
1987-05-24 09:24:24+00:00,L5,,,,,279.66,262.16,252.14,266.22
1987-06-16 09:31:07+00:00,L5,,,,,235.24,222.96,223.15,263.19
1987-07-02 09:31:27+00:00,L5,225.27,214.98,184.04,192.31,207.45,201.09,197.98,260.45
1987-07-18 09:31:44+00:00,L5,225.31,205.14,182.95,199.36,210.04,204.52,206.76,270.34
1987-09-04 09:33:07+00:00,L5,214.52,211.47,178.13,192.68,211.91,204.28,204.25,249.04
1987-09-20 09:33:30+00:00,L5,216.51,202.38,181.64,196.54,210.73,202.13,203.58,250.68
1987-10-06 09:33:50+00:00,L5,216.88,208.91,174.39,192.84,206.82,203.43,208.88,229.54
1987-11-07 09:34:26+00:00,L5,233.58,207.79,185.46,202.76,220.81,215.44,218.11,195.57
1987-12-09 09:34:58+00:00,L5,242.50,205.48,204.17,218.44,228.59,215.13,214.24,188.04
1987-12-25 09:35:13+00:00,L5,237.85,226.84,219.68,234.32,238.56,222.61,207.41,183.24
1988-01-10 09:35:29+00:00,L5,236.37,219.93,209.91,224.85,236.67,217.61,210.45,198.34
1988-01-19 09:29:29+00:00,L5,238.30,211.06,215.04,224.09,235.66,221.28,220.02,
1988-02-11 09:36:05+00:00,L5,235.68,212.54,243.87,245.18,252.81,236.07,224.04,235.26
1988-04-15 09:36:38+00:00,L5,,,,,242.84,225.66,219.85,236.57
1988-04-24 09:30:31+00:00,L5,235.25,214.46,227.89,227.22,238.37,228.63,228.97,216.25
1988-05-01 09:36:45+00:00,L5,255.50,194.06,231.79,241.81,251.03,235.22,222.43,203.67
1988-05-17 09:36:55+00:00,L5,,,,,235.74,218.86,220.50,237.81
1988-05-26 09:30:48+00:00,L5,,,,,,234.01,231.78,249.34
1988-06-27 09:30:59+00:00,L5,,,,,,241.71,242.96,195.51
1988-07-04 09:37:12+00:00,L5,224.17,218.86,224.00,225.90,233.48,221.89,224.61,182.87
1988-07-13 09:31:03+00:00,L5,236.35,224.01,219.63,227.02,234.63,225.30,228.13,238.22
1988-07-29 09:31:06+00:00,L5,236.95,212.36,215.34,226.32,234.40,221.29,218.14,197.08
1988-08-05 09:37:16+00:00,L5,240.05,212.67,220.38,227.28,228.94,219.83,223.57,219.63
1988-08-14 09:31:04+00:00,L5,227.45,206.14,215.48,221.07,231.72,217.64,214.55,220.09
1988-08-21 09:37:17+00:00,L5,237.05,207.70,213.25,222.19,232.35,219.82,214.60,202.69
1988-09-06 09:37:19+00:00,L5,,,,222.89,228.47,212.61,210.27,183.75
1988-09-15 09:31:05+00:00,L5,226.36,191.92,209.37,213.73,216.90,203.57,208.99,191.59
1988-09-22 09:37:13+00:00,L5,232.96,211.53,220.14,225.94,228.88,214.13,209.70,187.77
1988-10-24 09:37:05+00:00,L5,230.69,211.45,206.33,217.74,220.92,212.16,210.78,222.17
1988-11-18 09:30:56+00:00,L5,240.08,213.54,209.53,224.15,234.73,219.89,223.58,225.39
1988-12-04 09:30:53+00:00,L5,,,,219.75,227.32,209.61,210.41,155.66
1988-12-11 09:36:57+00:00,L5,229.71,198.74,192.50,214.61,217.81,205.91,207.73,188.36
1988-12-27 09:36:51+00:00,L5,226.93,204.19,215.27,224.28,235.08,221.68,215.99,183.88
1989-01-05 09:30:40+00:00,L5,230.82,191.82,213.11,222.23,230.67,216.71,219.05,188.64
1989-01-12 09:36:44+00:00,L5,233.30,212.51,218.95,229.58,238.92,224.93,219.82,188.73
1989-03-01 09:36:18+00:00,L5,252.41,196.97,181.62,196.30,217.08,202.39,207.01,245.22
1989-03-17 09:35:40+00:00,L5,261.34,219.68,195.37,225.37,244.66,221.27,211.17,246.62
1989-03-26 09:29:17+00:00,L5,268.79,207.70,194.36,220.79,240.79,233.79,227.77,267.04
1989-04-02 09:35:35+00:00,L5,,,,214.10,225.28,218.50,224.21,256.64
1989-04-18 09:35:31+00:00,L5,251.96,212.79,280.36,246.56,251.77,237.88,227.33,248.57
1989-05-20 09:34:56+00:00,L5,,,,237.17,244.21,231.22,225.82,249.70
1989-06-14 09:28:10+00:00,L5,242.49,223.21,225.99,233.18,230.16,217.01,211.79,251.57
1989-06-21 09:34:19+00:00,L5,228.09,222.66,223.03,225.06,225.39,202.69,208.72,252.46
1989-07-23 09:33:45+00:00,L5,,,,,208.97,201.05,201.88,248.48
1989-08-01 09:27:23+00:00,L5,235.38,219.08,189.41,210.02,222.06,211.99,210.46,253.98
1989-09-25 09:32:16+00:00,L5,244.62,213.09,196.41,221.25,233.78,229.58,229.59,263.13
1989-10-04 09:26:00+00:00,L5,236.43,215.54,189.69,207.63,220.84,215.42,216.11,259.38
1989-10-11 09:31:53+00:00,L5,233.16,205.61,178.88,205.16,217.12,211.50,210.42,251.99
1989-10-20 09:25:15+00:00,L5,238.96,214.79,203.37,219.35,227.69,215.54,217.05,258.07
1989-10-27 09:31:15+00:00,L5,238.24,219.26,211.61,221.42,234.95,219.39,217.79,253.10
1989-11-12 09:30:54+00:00,L5,228.15,208.02,189.45,214.55,220.30,210.76,212.50,249.38
1989-12-07 09:24:00+00:00,L5,235.25,215.33,210.76,223.11,232.16,218.09,214.14,231.67
1990-01-15 09:28:57+00:00,L5,238.27,222.61,209.86,221.03,223.07,218.89,217.77,243.27
1990-02-16 09:27:59+00:00,L5,235.87,213.13,204.25,221.75,230.19,211.28,213.43,243.04
1990-04-14 09:20:34+00:00,L5,242.83,213.69,211.17,226.58,237.14,224.86,223.41,250.34
1990-04-21 09:26:46+00:00,L5,,,,,,204.32,206.97,241.52
1990-05-23 09:26:44+00:00,L5,230.59,213.36,210.28,217.71,225.80,215.55,216.15,233.31
1990-06-01 09:20:32+00:00,L5,235.60,209.95,216.34,222.95,233.30,219.01,222.90,263.77
1990-06-08 09:26:43+00:00,L5,,,,,,221.98,220.09,250.03
1990-06-17 09:20:30+00:00,L5,237.84,204.58,213.97,220.83,227.84,217.76,221.20,237.59
1990-06-24 09:26:42+00:00,L5,228.36,213.87,215.33,221.55,233.71,222.00,219.59,250.99
1990-08-04 09:20:20+00:00,L5,233.73,204.66,207.98,219.76,231.77,221.17,211.92,238.65
1990-08-11 09:26:31+00:00,L5,,,,,,226.09,224.07,248.91
1990-08-20 09:20:18+00:00,L5,222.72,223.06,211.14,221.17,228.54,216.08,211.40,251.36
1990-09-05 09:20:10+00:00,L5,226.89,219.72,213.72,225.14,235.54,218.31,210.38,240.50
1990-09-28 09:26:14+00:00,L5,237.60,204.26,210.26,221.34,230.18,217.75,223.22,264.34
1990-10-07 09:19:54+00:00,L5,221.94,214.50,201.92,212.80,219.04,208.68,206.21,236.38
1990-10-14 09:26:08+00:00,L5,232.88,219.71,211.59,220.82,231.29,203.21,198.99,233.09
1990-10-23 09:19:53+00:00,L5,212.18,165.65,180.77,190.95,201.22,190.33,187.98,226.61
1990-10-30 09:25:59+00:00,L5,238.11,183.09,186.29,208.44,210.27,187.10,187.74,218.02
1990-11-08 09:19:51+00:00,L5,,,,,,204.45,209.60,238.33
