,dates,chi0369-0000,chi0369-0001,chi0369-0002,chi0369-0003,chi0369-0004,chi0369-0005,chi0369-0006,chi0369-0007,chi0369-0008,chi0369-0009,chi0369-0010,chi0369-0011,chi0369-0012,chi0369-0013,chi0369-0014,chi0369-0015,chi0369-0016,chi0369-0017,chi0369-0018,chi0369-0019,chi0369-0020,chi0369-0021,chi0369-0022,chi0369-0023,chi0369-0024,chi0369-0025
0,1985-01-25 14:04:27+00:00,333.10078625191346,330.4314089353891,349.39338406598773,362.959434182382,366.06831196723954,378.1358189679728,381.7007187726842,380.1269405774271,399.36206021043216,,,,,,,,,,,,,,,,,
1,1986-01-12 14:01:54+00:00,355.80025738935495,362.536022408668,370.17336970728786,383.84506739179966,385.07629615821145,378.7720503457649,386.6636540831238,388.7710333753272,398.2835348015628,,,,,,,,,,,,,,,,,
2,1986-01-28 14:01:10+00:00,344.20559518697974,361.09331582886125,366.43004781850885,376.40473047941265,375.9288270885472,386.83618081951596,386.98187097970515,391.9311023348808,,,,,,,,,,,,,,,,,,
3,1986-02-04 14:07:11+00:00,347.4599133168203,368.0976341133327,373.88577216321096,383.4790047350593,392.48592094471843,,,,,,,,,,,,,,,,,,,,,
4,1986-08-15 14:01:53+00:00,333.7282736379715,335.47561206297803,352.79032035908654,368.40469573508796,,,,,379.72915142581763,386.77162917908805,378.40015011913835,381.9321025105067,388.5509188262231,386.00069728484596,382.66726499340007,390.02460912182556,,,,,,,,,63.81566087083324,
5,1986-09-16 14:00:46+00:00,336.4131439262397,333.4002176938123,340.5126051529773,356.3334845554413,361.0193865778394,364.5099174504732,369.92563955157993,368.76146060497393,378.15283069968365,382.58188589954915,378.41673078116185,384.3999420299939,385.50383294641864,382.6451246994714,389.1911478307885,382.29743945801897,390.97399580277676,398.9771237033312,,,,,,,51.026017361331704,
6,1986-09-25 13:54:18+00:00,321.3257011179022,324.24877664338834,336.77268240843694,346.55961189896897,,,,360.4095586292101,378.8191817752582,382.25876820717906,372.7682298350827,374.88523211551325,374.60523204760625,374.7401687134712,377.9190018556311,376.5571461312492,381.6669946360532,394.0428751432987,,,,,,,,
7,1986-10-11 13:53:47+00:00,325.58278704603333,331.2334880383958,342.3722949862832,351.5315280503597,361.3254031012451,365.8488883030525,364.2077544330233,359.3942528591476,377.2475432318171,381.08867994310117,381.7889067054666,380.6889029528361,384.63362829027034,384.30189634452756,,,,,,,,,,,,
8,1986-10-18 13:59:44+00:00,319.67288622986814,327.19464528770646,335.5924834834606,340.4173450020855,352.38586672454966,349.3870020162475,352.87533072027946,357.5821073249506,362.70710510034235,370.7517243538732,370.39372615322185,374.8124878584383,,,,,389.82585153702126,,,,,,,,312.0573786309227,
9,1986-11-03 13:59:10+00:00,335.210640211244,343.3623266942364,352.5641486819964,356.971615979782,365.7213066365258,366.8034631670172,382.370700710452,379.73384375402463,390.4090478572519,398.7175573672707,392.7974143309105,400.2369850600554,399.7050018441691,397.52427892938744,,,,,,,,,,,,
10,1986-11-12 13:52:38+00:00,321.655821990131,333.34795345159614,336.7672700130872,340.4013915026904,358.8836035973757,363.60005547201786,364.9749212483487,367.31722690775325,378.296913355347,378.73134509136173,377.4525048489311,382.6061847223093,384.9321626218532,391.6956840056678,,,,,,,,,,,,
11,1986-12-14 13:52:49+00:00,329.9639965829988,333.1300729763529,332.563276880885,342.2594552779508,366.23765410693335,345.21034833339985,378.2708948450775,371.3270563904668,391.12963972981095,,,,,,,,,,,,,,,,,
12,1986-12-21 13:59:13+00:00,336.0774946444239,342.5805728818585,345.60161919715785,355.50770348913153,367.17195085183175,370.5649296495196,377.0779165696944,378.2891090489454,389.00931148086136,389.590490478394,,,,,,,,,,,,,,,,
13,1986-12-30 13:53:19+00:00,341.7852950252289,349.14141559023324,353.28954658654925,361.2351624907556,372.69155217690167,369.9020949664255,382.79534935948595,386.20562726646756,390.9395443252648,385.79384446496454,390.5074930298743,392.48433331644435,394.00299699976017,,,,,,,,,,,,,
14,1987-01-06 13:59:42+00:00,328.6134845558514,332.31450971169716,337.9637658790285,343.64002813074785,355.99165611601234,354.4892680817492,367.2470992439989,372.1479627209969,383.92253390967613,388.4286481960847,,,,,,,,,,,,,,,,
15,1987-01-15 13:53:47+00:00,329.42447886642753,342.8501269062882,344.84430029740724,347.6117998896689,359.22372835725224,361.0608307042491,367.3717989580551,373.73679298966164,386.7810392454253,390.09712699816254,392.7301039785414,394.18878335818,,,,,,,,,,,,,,
16,1987-01-31 13:54:17+00:00,338.9675237804567,341.45386154800883,345.29346670107964,356.8278983753335,361.5383697193396,367.57517119490524,377.42469327129743,381.5042465970853,385.67872278041995,388.29571821718815,388.05504055597544,390.98709950304016,394.1059603480437,,,,,,,,,,,,,
17,1987-02-07 14:00:45+00:00,348.5019007690606,357.0362356977385,362.09485443984477,368.54783349244923,373.84473270894244,376.30181314181135,388.5150453604931,388.95810350517166,,,,,,,,,,,,,,,,,,
18,1987-11-15 14:02:09+00:00,304.876366519221,324.9423505389009,330.1383456787543,334.19395495004665,334.082616750661,336.1580439748498,352.2289459828126,357.9773545000851,360.209306186017,375.62264572156545,371.97407361325185,356.6923348487183,367.05232009180384,378.25912367618616,391.56083517112,386.9483364744978,395.57016337271193,,,,,,,,,
19,1987-12-08 14:08:41+00:00,282.50676309838616,309.5209322658091,312.6876831996449,325.0345623217419,333.81300400385743,350.48410593957846,359.7247223662503,361.13286059275066,357.788508560678,368.0559773422106,372.2795218602147,379.9145158892804,385.468301809336,384.91511673309884,383.8777023828406,381.1152606623866,,,,,,,,,,150.16765484781598
20,1988-01-02 14:02:54+00:00,321.8200632949244,330.9488206277537,335.4801042531337,334.00041493348505,341.0576578789235,353.47321363916683,368.15054839613583,366.25480017144207,372.85751270006006,380.7253374789755,384.7230852008671,389.1825140275908,389.02871494170313,390.0943430118599,392.77988655030475,396.0644552143526,,,,,,,,,,
21,1988-06-01 14:10:45+00:00,283.59035457178913,342.35755127850274,358.1094999730786,363.60556991679863,369.1694777924942,373.42351817130736,385.77403891110583,381.0026953419383,385.33632888230176,381.76640513723964,381.0027055105366,375.9722235443009,384.06805447008645,387.0476348419353,396.67318203663115,391.409490871979,403.827478638929,,,,,,,,,
22,1988-07-03 14:10:55+00:00,282.56252459032385,328.29617294561467,329.60575312813313,326.6643229165823,,,,,,,,388.0815642674207,400.39643161676827,,,,,,,,,,,,,
23,1988-08-04 14:10:58+00:00,264.6413494449987,307.7458569036879,325.5296732238112,320.234536488866,,,,,,,353.1710719554649,369.85232872039404,367.9053042156841,375.5057252594256,382.0537322165318,395.8159695500588,,,,,,,,,,174.04640228640028
24,1988-09-14 14:04:49+00:00,,323.9409683629304,342.1739387368471,356.08970151560595,,,,369.78005761774523,378.65878365242287,383.3599674010762,384.86733728769417,390.45844286679403,389.38548271894547,389.325406849393,392.67332097998576,400.0476000830306,,,,,,,,,,
25,1988-10-16 14:04:38+00:00,,327.7571613391463,338.04984215432836,349.1535860167617,354.7394589004935,359.756584740588,362.6311348545918,369.4152563527875,385.3883724301129,387.2997726291798,391.6092611159354,390.9648592826033,,,,,,,,,,,,,,
26,1988-11-17 14:04:38+00:00,262.01349654548693,339.7168004204756,349.66195908711967,362.29447262593703,365.4241862899548,365.6752929562216,364.0124349634385,366.78468067689175,378.6421087935111,386.7502215789393,390.5859911926567,387.9868474227974,,,,,,,,,,,,,,
27,1988-12-19 14:04:24+00:00,348.4999623409459,355.16987768894944,365.8278518945745,377.2809364114965,390.20077219140717,387.158951803577,389.7712085979108,393.2206398622461,,,,,,,,,,,,,,,,,,
28,1989-01-11 14:10:28+00:00,352.3917219601249,358.15583162692457,373.68898567396997,380.27504759778276,391.43847756457626,,,,,,,,,,,,,,,,,,,,,
29,1989-01-20 14:04:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1989-02-21 14:03:59+00:00,360.89923987796476,356.3768267220964,374.3292077165429,383.0876165710199,384.34519554092276,390.0203443231893,406.9754011340722,,,,,,,,,,,,,,,,,,,
31,1989-03-25 14:03:00+00:00,,,,,,,,399.26400137426424,384.5102501691281,390.08242001477356,384.0259878235436,375.7204207162902,387.25561452971766,392.2416654335879,,,,,,,,,,,,
32,1989-10-03 13:59:44+00:00,327.18343280623054,332.6832269262866,354.5462015112254,359.9700011041578,358.35857970270655,362.647855143277,370.45139692315513,376.29002534958727,382.165031554639,385.42249097508727,385.74975030275505,388.44268285016835,392.44837638159254,394.5325206322349,,,,,,,,,,,,
33,1989-11-04 13:58:44+00:00,357.3585588395413,352.40510383727445,360.1474097747681,368.7228203798253,363.3228560308696,369.31997958028927,377.59790360104955,382.32312733274665,390.0478548772362,,,,,,,,,,,,,,,,,
34,1989-12-22 13:57:19+00:00,346.5625084305021,356.6950283891181,364.2495204004251,373.18550074815954,382.6107952176493,389.0597221756198,398.8051612803851,,,,,,,,,,,,,,,,,,,
35,1990-03-12 13:54:43+00:00,358.58457350904786,373.2800755158756,383.60141770767484,392.3859910990457,392.09069212974333,396.4747401550369,407.3391870688399,,,,,,,,,,,,,,,,,,,
36,1990-06-07 14:00:26+00:00,347.38202494135595,358.02075636371086,369.2696881125382,370.00364930321115,383.18098125418464,383.34151594576554,401.1370918324707,,,,,,,,,,,,,,,,,,,
37,1990-09-27 13:59:57+00:00,295.8480153008074,343.8990576354636,342.0248057413571,346.21029919186657,,,,372.23111030183617,381.93280739073435,381.34565529096346,384.1624703734145,383.12274956638754,388.13319245326363,387.4086380254905,395.2220719497296,,,,,,,,,,,
