,dates,nzd0199-0000,nzd0199-0001,nzd0199-0002,nzd0199-0003,nzd0199-0004,nzd0199-0005,nzd0199-0006,nzd0199-0007,nzd0199-0008,nzd0199-0009,nzd0199-0010,nzd0199-0011
0,1999-08-12 21:52:44+00:00,,,,,,,,,,,,
1,1999-09-13 21:52:41+00:00,155.2126880333423,155.00861509754904,162.3386189162003,161.21007237109728,163.12305736944177,166.95833598507585,164.89591214570416,162.33929637079765,163.91240286450875,182.00291791070134,180.91805996594871,202.79808537130006
2,1999-09-29 21:52:52+00:00,192.84492589491458,186.35032393032398,194.46787906457266,201.81781671842717,200.86705005710388,202.41612465658608,198.61597983184086,200.55624083082247,197.5936109498299,221.94688112230455,213.30006526090833,243.79997777239063
3,1999-10-15 21:52:49+00:00,,,,,221.97997926570434,203.9979617082805,191.38980085238154,188.45623640450106,191.24662234316128,202.17143873863338,205.41964126306007,267.86490807567424
4,1999-11-16 21:52:44+00:00,168.93157723355588,159.56018873448042,164.84964219647773,179.9941157629626,175.855240801783,185.48089344090513,189.93482281811876,187.7233655717814,188.50600677927292,197.74890514717467,192.31891568137223,210.90501726077662
5,1999-12-09 21:58:57+00:00,175.33907802568788,164.4073613117266,177.82181642371313,191.99600088310748,185.8670528314034,199.83294226922737,200.14246952179354,200.04705204266162,187.421972174425,,,207.56548754916236
6,1999-12-25 21:58:52+00:00,,155.46535398557478,171.48467725942749,183.5746459353332,186.2792627832534,194.18353005804636,200.46504223903113,198.45619761769592,198.83083248704438,200.29267289139833,203.79945693781406,218.6147747608826
7,2000-02-04 21:52:37+00:00,189.65518934096886,181.1150788712729,195.7363129846096,206.79269683641664,209.2177325858559,215.17893023595718,214.59315713440898,208.78745647894866,211.31034653680578,222.22920280327963,216.72720261276137,226.27241536512622
8,2000-03-14 21:58:35+00:00,186.36315321544353,190.96745109075027,200.53744907748276,206.65471436418605,208.92031747755107,216.57687490378703,213.50378065896942,207.30582118416902,202.09554124425506,201.55720334606252,202.2832741045146,213.1412233712867
9,2000-03-30 21:58:33+00:00,200.70702892225376,196.1704269747231,193.52223625257912,193.8215470175659,198.8253557380031,210.00779158720493,206.53973334671855,204.08236762585793,196.26066662917071,196.3488226531652,200.68551717337508,
10,2000-04-15 21:58:19+00:00,,,,,,200.1771816433545,189.88416210562573,187.50180565297498,193.00386619267334,198.6604931833205,197.04838549888728,205.11233578620175
11,2000-05-01 21:58:18+00:00,195.7254586073169,193.71627777730095,195.33635813850876,198.29687715276037,203.6491678920832,209.59739395172198,197.71799461481237,197.1977047409341,197.7114596318915,202.14530356297172,200.06825833142972,220.0849668291525
12,2000-05-17 21:58:07+00:00,184.13412993919508,184.7691743538679,198.3333209797303,202.8050979089235,200.34387097050944,199.8007577853904,160.38932499505256,,181.45190777316347,203.37610656601203,205.4940567678412,221.1510478831557
13,2000-05-26 21:51:48+00:00,184.8448558600777,186.20375088602017,199.50434174902932,197.3315512522964,200.8385485306044,202.05131216875213,197.515156809187,198.58542649008302,194.6077558815532,201.16765867020595,208.43653600863186,214.3292457753348
14,2000-07-29 21:51:02+00:00,,174.78008755295448,183.75733998728936,187.94576935574335,174.76229596949918,173.41018581032068,181.186518164365,195.17243076850352,179.66055380126008,184.5526193706478,191.11446649925995,216.80912977120104
15,2000-08-05 21:57:08+00:00,160.2026865121766,150.77100735132387,157.00250890669903,157.837159225185,146.3294423445194,150.68669751385423,,172.10751162438612,156.76978052939006,154.62770639838226,165.83968423219704,189.99733692275356
16,2000-08-14 21:50:56+00:00,181.7813019671804,178.09852376709304,184.17860394984856,188.05629430067847,186.23545139635638,178.83974837226438,187.42237947585792,192.46565268078692,183.27221406341107,189.0792452150315,192.3728540395337,191.2768479082208
17,2000-09-15 21:50:25+00:00,172.61211659077892,159.22412629297477,167.48911947797484,183.63289518562067,178.84993789074153,177.54042007849003,180.49011766658305,189.74291737377092,195.03927914280183,191.78888531185686,197.80337173629133,
18,2000-10-17 21:50:01+00:00,185.17013739440185,157.1826481849787,166.1652053482824,175.29849657383522,184.71891091595862,181.78314024360964,185.27907810030086,193.12823790592947,195.2994441371174,198.6396573071008,200.48724085053652,214.73866574890317
