,dates,chi0463-0000,chi0463-0001
0,1986-08-15 14:03:05+00:00,,
1,1986-10-02 14:01:27+00:00,181.7303893362236,169.22158320124487
2,1986-12-21 14:00:25+00:00,176.81284143736906,190.3008118239985
3,1987-01-06 14:00:54+00:00,168.77269260953085,184.48666948822782
4,1987-01-22 14:01:21+00:00,166.2248760196135,187.0846800578983
5,1987-02-07 14:01:56+00:00,174.75741263396836,187.99859184569428
6,1987-03-27 14:03:45+00:00,165.14063822299573,165.64052389045656
7,1998-03-09 14:17:57+00:00,178.6355906506422,170.07464638108613
8,1998-03-25 14:18:11+00:00,172.66110698079171,
9,1998-07-31 14:19:48+00:00,,
10,1998-09-17 14:20:13+00:00,182.72370968440526,172.62323261631735
11,1998-12-22 14:20:29+00:00,179.0671488772737,193.33972660284306
12,1999-09-20 14:18:01+00:00,171.84817527350253,178.4437559769533
13,1999-10-14 14:34:26+00:00,199.03816786537791,200.83185741950774
14,1999-10-30 14:34:20+00:00,183.81860927425186,195.6625351856049
15,1999-12-25 14:16:32+00:00,185.40651238037918,201.62924730274494
16,2000-02-03 14:34:13+00:00,181.3041713214995,197.6152589078929
17,2000-02-19 14:34:06+00:00,198.03812754777204,200.37930612140994
18,2000-03-06 14:34:02+00:00,197.1630883916835,193.87308234853953
19,2000-07-28 14:32:38+00:00,,
20,2000-09-30 14:31:53+00:00,196.15914058530197,193.83491852617595
21,2000-12-03 14:31:47+00:00,192.42130574596126,200.11784799814296
22,2000-12-19 14:31:52+00:00,184.75984203547605,202.11820174277824
23,2001-01-20 14:31:57+00:00,192.07972519826316,197.61428818225747
24,2001-01-28 14:21:23+00:00,176.49742216125253,192.34685366177104
25,2001-02-21 14:31:50+00:00,179.5068652854838,200.11899115604268
26,2001-03-01 14:21:35+00:00,158.8524572008517,162.59719061822182
27,2001-03-25 14:31:37+00:00,180.47789026319552,158.4227629821554
28,2001-07-15 14:30:47+00:00,188.3514039945095,183.27079832564715
29,2001-08-16 14:30:16+00:00,,
