,dates,nzd0504-0000,nzd0504-0001,nzd0504-0002,nzd0504-0003,nzd0504-0004,nzd0504-0005,nzd0504-0006,nzd0504-0007
0,1999-08-26 22:07:32+00:00,169.47665404241224,171.18830446063646,176.4699141886838,183.07882952364633,183.79952128040873,184.84009318401257,193.73466287427254,217.4614136837767
1,2000-02-18 22:07:16+00:00,167.86604364729516,160.94700334036625,172.6048051014389,169.9785796247174,,,,
2,2000-03-21 22:07:12+00:00,168.2903751542661,170.43676515822762,180.51813098656453,181.32638549748447,177.69839641880353,177.53318857324098,188.2447307444856,203.8930319630575
3,2000-05-08 22:06:44+00:00,162.21214074417304,162.62253111163466,168.13167408200124,169.6794079180697,166.70578799077845,166.25051687496486,166.71349926301832,164.54860520123935
4,2000-06-25 22:06:19+00:00,139.05489108328192,143.24923813792722,144.39185187864564,152.47534230352412,151.55841909755333,156.62964292676185,153.8704283990885,
5,2000-07-11 22:06:05+00:00,130.4315855155485,138.5062709260493,140.98836793615294,144.89281615327673,143.53107336944518,146.64296173151345,139.37231089140084,141.70830401963758
6,2000-12-18 22:05:01+00:00,132.3426718776987,135.9648061905192,141.79010202556202,147.02339154896822,143.39386841817992,148.19703842501588,148.56659806309028,150.73108210536716
7,2001-01-03 22:05:00+00:00,151.24247545116762,152.60377046012323,156.86695742452713,161.37655781848804,161.61772042320467,161.55017744428392,163.83000172244124,171.2578744721889
8,2001-02-20 22:05:00+00:00,183.49242259945567,182.12136895999194,188.13834954773876,194.66488348948866,192.3308680737664,193.7489994423022,197.9976650505031,200.88733729274986
9,2001-03-08 22:04:56+00:00,,,,,,,200.8076841136167,209.2068603083689
10,2001-04-09 22:04:41+00:00,199.9895998990587,187.92802815760615,196.88931904128268,194.31770396396382,193.66483891008698,191.90529252497515,200.19002446824933,208.07857824313248
11,2001-05-27 22:04:24+00:00,,,,,,,,
12,2001-06-28 22:03:56+00:00,139.114859649042,141.7784906820297,148.05971703877645,155.7987536595934,155.84384546054173,151.71899947868283,,
13,2001-07-14 22:03:57+00:00,140.75060762675474,148.15457074607542,154.69848098657565,157.1645385635517,157.17538020537626,154.40576361292557,159.11927679029498,159.28988821455246
14,2001-08-15 22:03:26+00:00,123.87563343139668,133.1516986806971,140.82828481975196,146.97446686285133,147.41986902949674,149.08931251046835,150.8042051787881,157.18632411171276
15,2001-10-02 22:02:52+00:00,139.97033047818647,143.24530302368524,145.01311152684872,150.15695416601585,157.3002395535777,164.46052250849021,173.29823551843492,179.54191843255643
16,2001-11-03 22:02:58+00:00,151.09057414958556,149.2789229825603,155.7635986093947,169.4890207987401,165.0718056474659,170.91483266239294,179.58350863247796,191.77923319569607
17,2001-11-19 22:03:08+00:00,140.2591964662609,141.7912439210479,146.50213976511205,155.71303690066088,159.59081302567424,164.38119441814814,167.2576588367104,174.32057324858826
18,2002-03-11 22:03:31+00:00,162.87869720439346,163.92631521426614,168.40316474003887,170.69052567688706,168.8715584434387,174.40209126620022,180.15224470863848,186.66442568178786
19,2002-04-12 22:03:25+00:00,,,,,,,,
20,2002-06-15 22:03:07+00:00,138.4871379174561,144.8068514727974,152.26575979490727,158.72739780028655,158.0302221566199,155.9437821325681,153.58729642467992,
21,2002-08-18 22:02:45+00:00,116.64950800386498,121.0632534289839,127.42065224009124,127.83007489224008,128.7073501386985,129.24695759692128,121.93581719745939,
22,2002-11-22 22:02:45+00:00,141.0592813024253,,,,,161.60907229675297,166.05495918227427,175.14180082906398
23,2002-12-08 22:02:51+00:00,119.82720132958838,120.74193700522835,123.56712037661256,125.38319691486984,124.90303967405148,127.10271026671268,130.10608230396923,132.04026285967436
24,2002-12-24 22:02:57+00:00,123.52377616235573,125.58161127279925,128.4188159685565,128.26909567141774,126.63654309191554,129.76997944773467,132.16439823422093,134.61946118181777
25,2003-03-14 22:03:20+00:00,115.72387568781527,130.67489005198814,144.02107349853245,136.27731803064742,130.05834636354325,134.46899661902296,133.79552268347172,135.04011252576106
26,2003-08-05 22:02:59+00:00,,,,,,,,
27,2003-09-30 21:52:18+00:00,,,,,,,,
28,2003-10-24 22:02:58+00:00,145.08904974259235,146.95502528365643,148.37484699749012,154.14142402349114,156.00490152893673,158.51344472881075,162.73196909128606,170.51411797080647
29,2003-11-17 21:52:57+00:00,133.62861806953688,131.26611144786793,135.54069539358602,137.490160248893,142.26327927153744,142.14346243828993,138.2404776801837,148.8528531667385
30,2003-12-11 22:03:21+00:00,156.45637358542118,154.9738209264866,160.8888879831298,159.53006985958396,155.75633702014898,159.66872877800583,164.23902002140568,170.99209913574816
31,2004-01-12 22:03:31+00:00,,,,,,,,
32,2004-01-20 21:53:24+00:00,,186.7290961975459,197.11136950172568,181.55455739663427,181.31217999340794,175.8558516779272,194.7382066592378,210.7741394089959
33,2004-04-25 21:54:35+00:00,,,,,,,,
34,2004-05-03 22:03:47+00:00,154.44083567185328,158.36189566147002,,,172.91887158552714,162.019964633644,167.72837435965192,172.37935436352618
35,2004-05-27 21:55:30+00:00,,,,,,,,
36,2004-06-12 21:55:59+00:00,154.25648917499518,154.0102477644386,163.3828874017818,169.9017316214264,168.154885596501,159.2248943777811,155.47487609608453,162.89354439820784
37,2004-07-06 22:03:36+00:00,147.28551810449312,148.57007832226725,152.24279602041912,153.74897412791094,146.69606009650232,,,
38,2004-07-14 21:56:54+00:00,137.70321407561596,144.39715733948447,146.80292158983283,144.53174909536523,139.8155984205965,140.96465515910094,135.0937218101127,140.28315277168156
39,2004-07-30 21:57:15+00:00,154.11945090757342,156.37200353156481,161.3232338074248,163.79402959857796,163.8934562865632,163.22178526614493,169.6033252170412,174.58905124709167
40,2004-09-08 22:03:17+00:00,,,,,,,,
41,2004-09-24 22:03:12+00:00,128.42694682397314,135.3895005531349,139.49021884101933,144.71867068634845,140.70878468022016,142.28922828322524,142.80544725733853,144.71008944147837
42,2004-10-10 22:03:07+00:00,,138.00317433572894,143.56440914433438,147.7704661700726,145.12156171068114,151.28864651934572,154.77039108275585,160.29962562395556
43,2004-10-18 21:59:11+00:00,148.5331642120197,153.94676289595643,157.8262016886102,158.82796188642567,160.2073249927074,164.72551620880904,169.643859944766,176.5187313382484
44,2004-11-19 21:59:42+00:00,,,,,,,,
45,2005-01-14 22:04:00+00:00,131.90545302605324,134.65846139835747,137.98755502859137,140.14878321437737,136.85687085675502,,,
46,2005-01-22 22:00:50+00:00,163.41385046305314,165.2593512269335,167.86639129857838,177.6081216037693,174.43556364798894,177.3932845544425,184.35840953899083,183.55124056048965
47,2005-02-07 22:01:03+00:00,148.02816293387494,146.59982478992004,148.95510244728223,147.67933803552498,147.8637769719661,145.49633502639878,146.1437673551667,167.4928242436495
48,2005-03-03 22:04:17+00:00,138.4054466717363,,,149.43426340303688,142.3195110092338,139.43703344551315,140.77493247377618,136.9042600117433
49,2005-03-11 22:01:31+00:00,155.1096298576904,152.4208261932029,155.14747023436473,159.26923861007617,155.65572692095498,160.751482287431,166.69565745925405,182.4833475220733
50,2005-04-04 22:04:14+00:00,140.71798073867984,142.11278939212073,145.78668587726736,149.55169787787565,146.3969737106995,,,
51,2005-04-20 22:04:08+00:00,145.2105602322145,144.0390686980443,147.4612577327492,152.91244634390654,156.31896135918254,159.72427821263273,155.66019287903572,159.04526543659836
52,2005-05-14 22:01:54+00:00,115.5005750426536,118.96663805815058,130.91572222057744,133.35266097360073,135.7782799381047,138.65961999793603,140.29078252497618,132.55307604477576
53,2005-06-07 22:04:06+00:00,165.13986017887277,162.7158381965962,168.74384093329564,173.50236150011133,172.1216645993775,174.41235733047716,,
54,2005-06-15 22:02:10+00:00,134.00762275184806,,,,,,,
55,2005-06-23 22:04:01+00:00,156.85796963677754,151.86268300369886,159.35464493473654,166.74361506003123,,,,
56,2005-07-09 22:04:02+00:00,153.28954421044193,,,172.20055362262747,163.94188767991,167.40906019611808,174.94639833416076,
