,dates,jap0063-0000,jap0063-0001,jap0063-0002,jap0063-0003,jap0063-0004,jap0063-0005,jap0063-0006,jap0063-0007,jap0063-0008,jap0063-0009,jap0063-0010,jap0063-0011,jap0063-0012,jap0063-0013,jap0063-0014,jap0063-0015,jap0063-0016,jap0063-0017,jap0063-0018,jap0063-0019,jap0063-0020,jap0063-0021,jap0063-0022,jap0063-0023,jap0063-0024,jap0063-0025,jap0063-0026,jap0063-0027,jap0063-0028,jap0063-0029,jap0063-0030,jap0063-0031,jap0063-0032,jap0063-0033,jap0063-0034,jap0063-0035
0,1984-05-21 00:35:49+00:00,58.587906343383914,61.7611373554843,75.27871700559182,78.53480191860194,84.04207147119376,91.09971738943963,95.57639323887615,110.88556906552064,124.20497224688165,120.8634027867976,126.99338453012383,126.17299508234427,122.65104496688912,124.11149621674022,121.00989147549225,122.28744567137997,125.20811057906319,121.20614549768351,118.02167469179898,118.43151428122991,120.23113450809456,117.17975243674249,122.74841180574403,124.7983502087483,128.12216821878454,127.44789323379453,130.85667568973696,131.77106472939667,135.1229254790325,138.43348233098297,136.93646939494604,133.63387713675536,136.25501885774247,134.0918760054612,138.8630463401237,
1,1984-11-13 00:37:55+00:00,80.39974580870373,88.5814281327426,96.09994929768057,94.42073007369713,107.53660245008041,115.77101695910437,122.59985660662647,127.87699976164458,137.93753753490114,137.82023713475866,139.04591307431537,135.98539088473714,133.1409643947874,135.01139476367123,135.7439373647438,139.10203015014528,138.98579555822317,138.0080062694868,139.08652110988274,137.74789999863438,136.60724750457618,136.0939011091708,141.1049786125863,136.6761229327116,143.17436497430685,144.94178555694876,146.32862905394725,151.19745555657332,149.6663622148382,151.20669745288313,152.68070888907474,150.8784055082257,149.91295389873798,127.60100460091894,109.34051335302816,
2,1985-05-24 00:37:46+00:00,83.35220752166343,86.71460002444569,94.12143809547928,93.96950368738175,105.6312756922309,106.79490450097376,117.2464237950869,122.48156149009947,137.7339324142767,133.70173371958273,130.32703465091296,131.23727585395022,132.64817308449346,129.01239017320518,127.25558702890748,124.51828025929058,122.67682509091959,126.66564748574757,121.59615524853439,120.48151996966266,121.78939380490995,127.14435824302367,128.03008233893596,128.86452012820553,127.13378743370686,131.80137608843543,133.52974860698617,138.51907501849445,137.20513601001593,136.89614810100284,141.7230516972279,147.18944332064274,149.47799360612834,153.9965143669259,152.0359761757521,141.42346867628433
3,1985-06-25 00:37:42+00:00,78.4165361893935,84.01951092962672,94.00895641271138,94.66454984505712,97.04455114091131,103.00259150115794,118.77439144050479,129.14408602147174,133.64147267973533,132.86906318126807,134.11510981129422,134.13546426055132,126.99046675281889,124.82943843973426,125.09084004737885,127.93663700296574,129.73507343169757,129.08272547967312,122.05954759900509,124.06433522594186,125.62004106435641,129.55519555003954,127.333174898532,130.29320923169155,135.0073283589856,134.45369856608343,130.5713640516131,136.85908092572478,141.05778742199422,147.16450133049443,144.93788198334101,144.30958594896168,,,,
4,1985-10-15 00:36:37+00:00,80.63733916853256,84.77003551188913,95.93269308344071,101.25361496468123,107.22087048159683,112.49690276693056,116.59595796940235,125.30275229075154,133.27085022681052,134.3228601114738,126.65899755638947,127.63879052666809,122.20651797747783,122.49821798727946,122.63722046190374,121.67368426771336,120.07033689383083,124.70959459946364,125.00604390315318,122.58503122197166,122.54245124147474,127.67107126506436,130.69219233519328,130.55575770206747,126.99714984393178,128.14352994384424,127.8055796284048,131.23919209501844,129.50189581014166,135.9547810177096,141.74027487851558,153.96306917913984,154.5636904692371,152.8250868238237,156.97182551932775,141.02386042042707
5,1986-02-04 00:35:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1986-06-28 00:31:23+00:00,50.02050773827953,63.7783045524919,75.00012512502575,82.95130567166701,92.6786907973965,90.67850796029919,93.01697691243517,105.92776691000115,114.19858658286769,111.16076871916738,107.5382086702248,107.79763189463455,107.78759569486365,100.41174674959183,95.91901749018247,98.25768827772778,99.91946378923863,106.32088233743016,104.5439586498653,105.52026836344889,104.54010958983771,103.42145202059871,115.31637476495105,114.39840749262486,105.62273611628206,114.22899255585546,114.17039289879293,114.63517251526447,118.15273165632951,119.2565715962359,121.58056324647139,132.00830884146757,135.60664633275385,135.501876763878,136.87838209955288,125.68981307000901
7,1986-07-30 00:30:17+00:00,76.19009476957326,82.07941980624594,86.05983924413262,97.72423329225424,101.31708127997058,103.22573864826329,110.83996143235336,122.19706773975324,129.03025052395904,126.27127867952531,124.21519320412145,126.47856589358645,125.60584294192674,118.9449107255403,114.60689115902575,117.63781914735009,121.4408084793179,121.93167253992998,119.5082972431931,117.80637158928654,118.62428774731565,119.86820783426829,117.94149986584067,120.68210807938092,121.50950221141055,125.62581316466597,132.10809688744075,130.0747197965151,132.8869448533101,139.2113892258183,137.15314375957846,143.78399842888635,144.6323243778698,144.54513509672856,142.7345405674381,134.74214321448162
8,1986-09-16 00:28:35+00:00,76.95887013052811,82.86977201330255,88.9259943710777,98.5618417234287,97.59436029091746,100.60133033516334,108.79061653900992,120.15557848055093,127.85254554580372,129.4757766739888,124.02902349423378,126.27754082102408,123.84927698231287,120.58499841870672,118.91484193997108,117.25630906383108,117.76956463940314,116.94421667271794,117.30046705881443,121.13918563568087,124.83038440558165,121.47958248297631,119.96766116582687,128.47528408549397,129.69048026243237,127.32410367979786,126.45937297068646,125.82703848773637,129.286920756783,132.51045159080957,131.66554362222897,137.31717203896298,141.45296770007567,146.0465166374872,148.68023043374004,136.32191967475293
9,1986-10-18 00:27:33+00:00,87.58068011255452,99.2652200055279,105.62640079254392,112.18391413058092,115.3306951627834,125.6052557696383,132.58882461943477,138.52355127100464,148.06324031647046,144.4868996011398,145.6078985655,142.00923828554463,139.67726799606066,136.24608168770993,134.99503594741103,136.24417074608834,134.35536411783337,132.01887166809203,132.1053006033706,129.69904697027812,129.2328732469579,130.77779681853448,132.42880023833408,130.9025281568096,135.4998232805583,138.72434203374698,143.44610635907415,143.21614140317095,144.70975255248237,143.59914642633785,151.32436702969136,153.13123610373893,155.48390447643982,156.23198320874155,161.4885175331775,147.57184015092318
