,dates,jap0063-0000,jap0063-0001,jap0063-0002,jap0063-0003,jap0063-0004,jap0063-0005,jap0063-0006,jap0063-0007,jap0063-0008,jap0063-0009,jap0063-0010,jap0063-0011,jap0063-0012,jap0063-0013,jap0063-0014,jap0063-0015,jap0063-0016,jap0063-0017,jap0063-0018,jap0063-0019,jap0063-0020,jap0063-0021,jap0063-0022,jap0063-0023,jap0063-0024,jap0063-0025,jap0063-0026,jap0063-0027,jap0063-0028,jap0063-0029,jap0063-0030,jap0063-0031,jap0063-0032,jap0063-0033,jap0063-0034,jap0063-0035
0,1984-05-21 00:35:49+00:00,59.21313969021659,62.38637070231698,75.9039503524245,79.16003526543463,84.66730481802645,91.72495073627232,96.20162658570884,111.51080241235333,124.83020559371434,121.40414514081505,127.70793692650405,126.86290774091826,123.16405694377747,124.73672956357291,121.63512482232494,122.91267901821266,125.83334392589587,121.8313788445162,118.64690803863166,119.0567476280626,120.85636785492724,117.80498578357518,123.37364515257671,125.42358355558099,128.74740156561722,128.07312658062722,131.48190903656965,132.39629807622936,135.74815882586518,139.05871567781566,137.56170274177873,134.25911048358805,136.88025220457516,134.71710935229387,139.4882796869564,
1,1984-11-13 00:37:55+00:00,79.4334035133848,87.61508583742368,95.13360700236164,93.4543877783782,106.57026015476148,114.80467466378545,121.63351431130755,126.91065746632566,136.97119523958222,136.98448163610445,137.94152187966517,134.91908214507487,132.34806815247444,134.0450524683523,134.77759506942488,138.13568785482636,138.01945326290425,137.04166397416788,138.12017881456381,136.78155770331546,135.64090520925726,135.12755881385186,140.13863631726738,135.70978063739267,142.20802267898793,143.97544326162983,145.36228675862833,150.2311132612544,148.70001991951926,150.2403551575642,151.7143665937558,149.9120632129068,148.94661160341906,126.63466230560002,108.37417105770923,
2,1985-05-24 00:37:46+00:00,86.13544462697932,89.49783712976158,96.90467520079517,96.75274079269764,108.41451279754679,109.57814160628965,120.02966090040279,125.26479859541536,140.51716951959258,136.10885770255862,133.50787705698826,134.30843403912638,134.93185481193214,131.79562727852107,130.03882413422338,127.30151736460647,125.46006219623548,129.44888459106346,124.37939235385028,123.26475707497855,124.57263091022584,129.92759534833957,130.81331944425185,131.64775723352142,129.91702453902275,134.58461319375132,136.31298571230207,141.30231212381034,139.98837311533183,139.67938520631873,144.5062888025438,149.97268042595863,152.26123071144423,156.7797514722418,154.819213281068,144.20670578160022
3,1985-06-25 00:37:42+00:00,78.23316289986276,83.83613764009598,93.82558312318065,94.48117655552639,96.86117785138057,102.8192182116272,118.59101815097405,128.96071273194102,133.4580993902046,132.71047006599827,133.9055403375448,133.93312132037948,126.84000661781931,124.64606515020353,124.90746675784811,127.753263713435,129.55170014216685,128.8993521901424,121.87617430947435,123.88096193641113,125.43666777482568,129.37182226050882,127.14980160900126,130.10983594216083,134.82395506945488,134.2703252765527,130.38799076208238,136.67570763619406,140.8744141324635,146.9811280409637,144.7545086938103,144.12621265943096,,,,
4,1985-10-15 00:36:37+00:00,82.42489337767441,86.55758972103098,97.72024729258256,103.04116917382308,109.00842469073868,114.2844569760724,118.3835121785442,127.09030649989339,135.05840443595235,135.86885294100188,128.70191665255157,129.61126413675564,123.67322912344036,124.2857721964213,124.42477467104558,123.4612384768552,121.85789110297267,126.49714880860549,126.79359811229503,124.3725854311135,124.33000545061658,129.4586254742062,132.47974654433511,132.3433119112093,128.78470405307363,129.93108415298607,129.59313383754665,133.02674630416027,131.2894500192835,137.74233522685142,143.5278290876574,155.75062338828167,156.35124467837892,154.61264103296554,158.75937972846958,142.8114146295689
5,1986-02-04 00:35:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1986-06-28 00:31:23+00:00,49.90977624270582,63.667573056918194,74.88939362945203,82.8405741760933,92.56795930182278,90.56777646472547,92.90624541686145,105.81703541442744,114.08785508729397,111.06500093921174,107.41165838956914,107.67544541676011,107.69673908311087,100.30101525401811,95.80828599460875,98.14695678215406,99.80873229366492,106.21015084185645,104.43322715429159,105.40953686787518,104.429378094264,103.31072052502499,115.20564326937733,114.28767599705114,105.51200462070834,114.11826106028174,114.05966140321921,114.52444101969076,118.04200016075579,119.14584010066218,121.46983175089767,131.89757734589386,135.49591483718015,135.39114526830429,136.76765060397918,125.57908157443529
7,1986-07-30 00:30:17+00:00,76.18426652113604,82.07359155780871,86.05401099569539,97.71840504381701,101.31125303153335,103.21991039982606,110.83413318391614,122.19123949131601,129.02442227552183,126.26623803222824,124.20853234876462,126.4721347228971,125.60106078936286,118.93908247710307,114.60106291058852,117.63199089891286,121.43498023088067,121.92584429149275,119.50246899475587,117.80054334084932,118.61845949887842,119.86237958583106,117.93567161740344,120.6762798309437,121.50367396297332,125.61998491622874,132.10226863900354,130.0688915480779,132.8811166048729,139.20556097738108,137.14731551114124,143.77817018044914,144.62649612943258,144.53930684829135,142.7287123190009,134.7363149660444
8,1986-09-16 00:28:35+00:00,80.27677633941146,86.1876782221859,92.24390057996105,101.87974793231204,100.91226649980081,103.91923654404668,112.10852274789326,123.47348468943427,131.17045175468706,132.345317178969,127.82091630438617,129.93867870668845,126.57166156396075,123.90290462759006,122.23274814885443,120.57421527271443,121.08747084828649,120.26212288160129,120.61837326769778,124.45709184456422,128.148290614465,124.79748869185966,123.28556737471021,131.7931902943773,133.0083864713157,130.6420098886812,129.7772791795698,129.14494469661972,132.60482696566632,135.8283577996929,134.9834498311123,140.6350782478463,144.770873908959,149.36442284637053,151.99813664262336,139.63982588363626
9,1986-10-18 00:27:33+00:00,89.21923129756712,100.9037711905405,107.26495197755652,113.82246531559352,116.969246347796,127.2438069546509,134.22737580444738,140.16210245601724,149.70179150148306,145.9040249503399,147.48052849122868,143.81729476555853,141.02172025042998,137.88463287272253,136.63358713242363,137.88272193110095,135.99391530284598,133.65742285310463,133.7438517883832,131.33759815529072,130.8714244319705,132.41634800354709,134.06735142334668,132.5410793418222,137.1383744655709,140.36289321875958,145.08465754408675,144.85469258818355,146.34830373749497,145.23769761135046,152.96291821470396,154.76978728875153,157.12245566145242,157.87053439375416,163.1270687181901,149.21039133593578
