,dates,aus0222-0000,aus0222-0001
0,1987-05-22 23:08:08+00:00,185.19744829871254,195.66920829364804
1,1987-09-27 23:11:15+00:00,210.88765296944223,219.58698427736323
2,1987-10-13 23:11:33+00:00,197.44618657178776,199.05143345032778
3,1987-12-16 23:12:41+00:00,178.49318555633408,198.38033919519626
4,1988-01-17 23:13:14+00:00,168.98211940812243,183.35680773249376
5,1988-02-18 23:13:47+00:00,171.43728692298686,197.07117410789925
6,1988-04-22 23:14:16+00:00,191.00491269096364,197.9979776194553
7,1988-05-08 23:14:26+00:00,160.83183214202083,170.79013207232256
8,1988-06-09 23:14:39+00:00,171.6585162549568,184.74267115748714
9,1988-06-25 23:14:44+00:00,177.89582776963417,183.74755509775244
10,1988-07-27 23:14:50+00:00,172.56247360572584,181.94982879769233
11,1988-08-28 23:14:54+00:00,185.08383305323065,190.01683687481838
12,1988-09-29 23:14:45+00:00,179.61641779048173,185.2935513671755
13,1988-12-02 23:14:39+00:00,191.39594156260037,202.60024380527582
14,1989-02-20 23:14:03+00:00,155.40449070608193,171.77223175620327
15,1989-03-08 23:13:39+00:00,179.6748052818283,187.79541869988412
16,1989-06-12 23:12:05+00:00,198.26806099773765,194.9394256490606
17,1989-07-30 23:11:11+00:00,191.35940221175642,193.06241763390176
18,1989-08-15 23:10:47+00:00,183.85495593191413,193.26309779595036
19,1989-08-31 23:10:29+00:00,,
20,1989-09-16 23:09:56+00:00,193.66725408606376,213.14805947740797
21,1989-10-02 23:09:47+00:00,181.47616542728852,188.46785287072532
22,1989-10-18 23:09:03+00:00,195.3661226417056,202.88888918719573
23,1990-04-12 23:04:18+00:00,205.39180568575162,212.10861090129455
24,1990-05-30 23:04:17+00:00,183.59451546118748,182.92386474816257
25,1990-07-01 23:04:16+00:00,201.95410676282356,204.25769041582367
26,1990-08-18 23:04:04+00:00,188.80216575480043,196.02939052789907
27,1990-09-03 23:03:57+00:00,163.53921077666521,184.6514750364437
28,1991-03-30 23:05:43+00:00,195.38735589655573,205.15627716581633
29,1991-04-15 23:06:03+00:00,181.95476921266396,199.96398475485373
30,1991-05-17 23:06:34+00:00,186.5403589529031,193.34974466239285
31,1991-07-20 23:07:31+00:00,184.45897887421043,195.838014544462
32,1991-08-05 23:07:37+00:00,191.25801199925965,192.98032677528897
33,1991-08-21 23:07:41+00:00,186.46947764368596,190.19306754565164
34,1991-09-06 23:07:56+00:00,191.34753376097663,198.58167811920723
