,dates,jap0128-0000,jap0128-0001,jap0128-0002,jap0128-0003,jap0128-0004,jap0128-0005,jap0128-0006,jap0128-0007,jap0128-0008,jap0128-0009
0,1984-07-31 00:45:05+00:00,158.23260497202733,158.325534487078,172.4333676818741,169.18218724624316,167.5269070782732,174.70170224220158,171.13444738579176,170.47635453138767,167.51388916563383,169.11466745163276
1,1984-08-16 00:45:37+00:00,157.18052548201095,160.64573609677024,171.64801992936373,171.8068560495459,176.46344424910572,177.10378830011615,167.5880085146625,165.24718204489824,166.1106788831786,165.27264202727713
2,1984-11-04 00:45:22+00:00,174.2479306541141,161.60020740609713,183.0792115574736,183.27096998506784,199.10640716996483,179.32897756101985,177.36101492445314,180.61988600756774,173.92292138395814,182.16637878223344
3,1985-01-07 00:45:42+00:00,177.98202901874245,184.43783566058684,190.16759587483676,181.4103440140302,187.82836654245943,185.8825511219844,183.5679786607,177.81909690316243,184.8187986692218,190.400031527679
4,1985-03-28 00:45:48+00:00,,,158.38426934799668,153.25001034497313,163.04670391331376,169.35970609757595,170.6329414660735,145.65594421222477,145.5146243198683,164.9251014131776
5,1985-05-15 00:45:32+00:00,204.8742569416966,215.56386289728542,,,,,,,,
6,1985-08-19 00:45:02+00:00,162.68818054643563,182.52424197455676,,,,,,,,
7,1985-09-04 00:44:51+00:00,176.15770869660906,182.33569510245673,200.22125586350052,203.6988631520578,209.51711980258614,198.96562650549578,192.4566734443464,189.47038936402492,189.51127204326053,185.92756454181063
8,1985-12-09 00:43:30+00:00,167.84254842927285,174.11684386966942,191.22329323720072,194.24942257717657,192.15646208067164,193.57525845696927,181.92414733584843,191.09779397892885,187.25891405833983,184.67586565924762
9,1986-01-10 00:42:55+00:00,185.21813521854835,196.2840972397037,213.41654514967055,209.5782856894756,207.67707992685936,201.2581873650489,201.87445110079227,197.93328662737218,199.7255852634604,192.55204880091964
10,1986-04-09 00:35:13+00:00,159.7051718060458,160.66675208258522,175.28495366930744,178.28329953790075,186.7573776727898,177.8062050849892,163.93285577393902,158.4577338568971,159.07613405841624,162.5625576212252
