,dates,chi0491-0000,chi0491-0001,chi0491-0002,chi0491-0003,chi0491-0004,chi0491-0005,chi0491-0006
0,1985-01-25 14:06:03+00:00,182.78286922566065,179.479296852462,177.93706377176537,,170.36924123572328,175.05616834835257,174.96554841425126
1,1986-01-12 14:03:06+00:00,178.52127398012934,,171.4444972249887,151.1820437236278,174.42386255401726,169.14740390637849,173.55046232621297
2,1986-02-04 14:08:47+00:00,195.99631545865472,194.26838064036326,190.6198265944736,189.84180406091056,183.3036330051033,180.21643739075918,180.23720046863457
3,1986-08-15 14:03:29+00:00,164.45250215396692,156.21492170769193,173.74717512916618,168.78739471765098,168.31362814498752,170.60931980845965,164.71525966817444
4,1986-08-24 13:56:58+00:00,142.4344294632661,124.22008564372696,129.7993654543892,128.47302994048505,141.1749665312999,147.27999962060892,147.69100020640713
5,1986-08-31 14:02:52+00:00,154.7396265051941,147.78245031827493,142.67852181213675,143.71076725548565,159.53462839226202,168.8671127204994,163.12045198413296
6,1986-09-16 14:02:21+00:00,174.82665226254585,164.72047635653433,172.16694163811587,169.77896518452218,176.282809532584,181.57399162319996,179.5681817161376
7,1986-09-25 13:55:54+00:00,172.06744513901145,171.4511770914351,176.45063152944846,166.94918427053767,177.236906117481,183.09349042406294,174.71510984159113
8,1986-10-02 14:01:51+00:00,,,,134.17407951073974,150.16517869054766,146.95030548787068,145.1717331826305
9,1986-10-18 14:01:19+00:00,176.28849354365997,172.02214191106438,168.94961605512478,167.98827594477362,178.3700244376075,175.4539213791738,171.8107704000191
10,1986-10-27 13:54:50+00:00,175.86779042029158,146.03461591193653,136.89178335449668,163.671816787464,185.94512733767897,177.24940228476646,173.97786993392424
11,1986-12-21 14:00:49+00:00,198.54926347048757,186.26034835985365,185.44791036396472,180.79813237465422,185.68797035453625,182.97828694700547,183.98102542698584
12,1987-01-06 14:01:18+00:00,197.5056485453262,184.71256699770257,185.57086654676863,183.1139049948874,187.2706088295337,182.6107886974517,186.6033756357849
13,1987-01-22 14:01:45+00:00,198.05471656915668,196.2596707927316,188.74961316378045,184.5340526795279,189.05399618211192,186.61525190208468,193.54665209990986
14,1987-02-07 14:02:20+00:00,204.08888047590446,198.99612503837466,198.51005708114522,191.124667980562,194.9491481312889,185.60740941789177,192.79065179437845
15,1998-02-14 14:11:47+00:00,173.90133593287678,176.7385706141502,176.07716200850606,185.75433806109777,183.80997761661737,186.6194080806808,183.1159285548252
16,1998-03-25 14:18:35+00:00,200.74483131817684,201.14429743501768,201.76146549583518,203.6603903421417,199.2061245915803,192.67237276085427,194.4320532447664
17,1998-08-25 14:14:16+00:00,177.25487044858463,168.59943979683663,152.9995640054932,156.89369847988192,168.82174786852912,162.74770230955028,159.1422869862075
18,1998-09-01 14:20:31+00:00,185.08054127851437,182.9885910155251,177.64519716269632,171.35975437002162,174.1988742683265,166.25067182652253,165.37953418612716
19,1998-09-10 14:14:22+00:00,157.61221008349642,178.44543420860083,188.67236144960665,,,,
20,1998-09-17 14:20:38+00:00,197.72534298931123,203.23115309212395,200.92488032586644,193.36369192713738,196.5753053950103,186.63843319910683,178.99056597877996
21,1998-10-03 14:20:40+00:00,174.05334847290638,173.50117963939957,169.91333175406214,162.56729209907024,171.68967795257402,174.11823492524317,171.82262214652795
22,1998-11-29 14:14:40+00:00,210.29381315142265,201.34057666585431,193.49030214922524,187.99624803897447,187.29343584815697,186.4099490445997,191.9970417545358
23,1998-12-22 14:20:53+00:00,197.12834280201625,193.2092968962342,192.81501262731013,191.57570932250206,192.17373627122333,188.0485381185845,190.14371263997967
24,1998-12-31 14:14:46+00:00,205.02608448600964,202.86104352027883,199.50788867738692,199.00817430926145,189.97045829660183,188.11953051918996,188.50222070268373
25,1999-05-24 14:13:53+00:00,193.14666226448645,193.4400946998166,,,191.3303828766116,191.1203045182873,192.45978349732056
26,1999-08-11 14:34:44+00:00,150.3525933537332,146.52075298180222,,150.46882282834846,,213.0136841260888,231.40535468188025
27,1999-08-12 14:13:18+00:00,,,,,,,
28,1999-08-19 14:19:22+00:00,153.36639789366538,142.57348922419277,160.32026945542395,135.72193638464128,,162.73529831346985,154.8735079493753
29,1999-08-28 14:12:59+00:00,174.54185281587365,154.81253636148074,176.36216818289552,169.37056660714887,198.21631740685177,173.41885491341964,165.42442037188053
30,1999-09-12 14:34:42+00:00,165.69899142297558,148.84376789261665,143.4967797310311,141.59999082900717,155.84878543139874,168.02900394836055,161.83537671960096
31,1999-09-20 14:18:25+00:00,161.79748113502401,153.5021745972765,150.77562310932097,141.1063405545982,152.53003777920895,164.3650738316255,162.9823047319979
32,1999-10-07 14:28:42+00:00,162.6100563192962,160.89160167078057,156.1763438170773,151.0041712729929,161.25798163143926,169.6270293840061,164.79083914690784
33,1999-10-23 14:28:31+00:00,180.66513830345434,177.82141216918993,159.4492564949114,162.83352095340942,167.2412211643646,173.0019875406168,171.83769718866907
34,1999-10-30 14:34:44+00:00,198.93425373103526,197.06961672033088,185.98101746680686,188.09987834141916,183.3616798277654,183.57574027067406,181.647848662273
35,1999-11-16 14:11:19+00:00,185.85180666448738,182.6625386189044,161.75435688924586,165.04359425314226,172.3046533124589,171.5331251128345,176.8621589749633
36,1999-12-01 14:34:38+00:00,195.9854212459424,195.1395915840066,184.95697375757715,189.98654255492448,184.4113670095213,182.2919266341797,178.93777440202769
37,1999-12-10 14:28:36+00:00,199.40113056890385,205.26670181715053,196.40202496937687,201.8849748721938,199.39246975670306,197.2033783080564,191.30440556640468
38,1999-12-25 14:16:56+00:00,197.0058677204555,194.76487973770148,191.38997444433565,192.83406968719044,183.66046737868112,175.62652405707223,186.32192893334488
39,1999-12-26 14:28:29+00:00,201.1953952638463,201.07329402551227,194.81908898059882,193.67303842907134,191.19356988368017,187.3404499815661,186.25804866713165
40,2000-01-11 14:28:30+00:00,208.95051033781715,210.34568954610472,209.4235063998178,201.57901178709162,198.89547100146632,195.2924129440983,194.9273406716587
41,2000-01-27 14:28:28+00:00,213.3403089499761,209.92418050297402,208.78931397302105,204.56489055619173,196.7769832439541,194.20043657463816,192.87878940825192
42,2000-02-03 14:34:37+00:00,210.66964500836252,204.22380316286745,204.9952792955767,207.496516310388,199.7372069308399,201.16542407774904,200.66055826939697
43,2000-02-19 14:34:30+00:00,211.33012096747268,209.13731304414807,198.47962572036963,201.1748639482682,193.26293013129592,187.66335048549152,187.62250959202976
44,2000-03-31 14:28:11+00:00,200.2229667664678,201.06605906547935,191.14462763855988,,188.2937430702496,176.96220797517717,179.42244727578918
45,2000-04-16 14:27:57+00:00,217.47324203575957,212.49840190055085,202.42497145161977,198.3553087887173,198.06776582926128,183.63981076133842,193.83791120770323
46,2000-05-09 14:33:58+00:00,209.201375855646,204.21404770553795,193.56797048570874,193.32515927569298,191.6757682168542,189.26762242405124,189.24148924488506
47,2000-07-28 14:33:02+00:00,161.8844877595813,,,,157.7050946973561,164.53970962536926,154.95749261598942
48,2000-08-22 14:26:40+00:00,181.14035164902785,189.2318898656694,189.0160084253763,168.3117551984355,169.21769948406023,173.79630914151758,173.30005435671094
49,2000-09-07 14:26:24+00:00,176.3563044660641,176.03574818244743,173.96511253463112,163.4663954919078,172.49605202232254,171.00178078645115,166.62079707714855
50,2000-09-30 14:32:17+00:00,174.62103286899858,168.8245376536288,172.4698612115733,167.19224669566674,171.26017261212013,175.9494298824289,174.7343979618073
51,2000-10-01 14:14:07+00:00,171.42546952125994,153.02503112738515,154.23432994897,145.66922334482774,168.83422031812674,170.22353214470988,166.41556758671538
52,2000-10-25 14:25:57+00:00,191.48694401357025,174.54511509975507,178.39326832355331,175.42744743873894,176.002075282081,180.72481297011333,181.89572542957933
53,2000-11-01 14:32:13+00:00,178.5845412721743,168.9839383141837,173.7172711458148,171.3208528651932,172.1314960033428,171.42481390666612,169.9497676722898
54,2000-11-02 14:14:27+00:00,176.20687826079103,,165.57281767893204,163.65662003562107,160.80751789128075,164.16403611684342,165.25241548183698
55,2000-12-03 14:32:11+00:00,185.08334278494075,187.53010768483404,,185.71966042437896,187.0753064537725,174.43366876676305,177.32244074642236
56,2000-12-19 14:32:16+00:00,186.12932185823988,190.7623665019647,187.28161023077092,,185.4549847918131,180.03109570773134,181.3738995592586
57,2001-01-13 14:26:09+00:00,,,,,165.02427690630952,175.29118526224306,181.70682008082935
58,2001-01-28 14:21:47+00:00,,,179.07289181448277,176.04282151012256,178.9236148249406,183.88262189710386,179.17078725985445
59,2001-02-06 14:15:41+00:00,187.6002838978067,186.7717575262936,186.11666375926157,177.30932051210746,175.12002717621812,175.79082436418355,174.9269010894482
