dates,satname,nzd0514-0000,nzd0514-0001,nzd0514-0002,nzd0514-0003,nzd0514-0004,nzd0514-0005,nzd0514-0006,nzd0514-0007,nzd0514-0008,nzd0514-0009,nzd0514-0010,nzd0514-0011,nzd0514-0012,nzd0514-0013,nzd0514-0014,nzd0514-0015,nzd0514-0016,nzd0514-0017,nzd0514-0018,nzd0514-0019,nzd0514-0020,nzd0514-0021,nzd0514-0022,nzd0514-0023,nzd0514-0024,nzd0514-0025,nzd0514-0026,nzd0514-0027,nzd0514-0028,nzd0514-0029,nzd0514-0030,nzd0514-0031,nzd0514-0032,nzd0514-0033,nzd0514-0034,nzd0514-0035,nzd0514-0036,nzd0514-0037,nzd0514-0038,nzd0514-0039,nzd0514-0040,nzd0514-0041,nzd0514-0042,nzd0514-0043,nzd0514-0044,nzd0514-0045,nzd0514-0046,nzd0514-0047,nzd0514-0048,nzd0514-0049
2000-06-25 22:06:19+00:00,L7,291.33,286.40,,343.23,339.41,336.96,337.39,341.45,350.44,344.31,,323.47,335.04,330.79,336.15,333.40,343.35,338.50,334.93,330.68,330.97,329.07,348.06,353.52,351.80,352.00,353.62,351.32,336.87,342.48,332.71,324.92,317.70,319.07,324.30,327.24,316.37,315.22,308.67,301.24,302.52,320.84,324.54,335.36,331.84,322.71,315.61,327.41,339.71,333.61
2000-07-27 22:05:48+00:00,L7,286.68,292.16,307.40,325.84,326.76,333.70,331.80,331.10,325.60,333.25,333.02,320.21,323.23,323.83,322.75,317.84,323.22,321.91,324.69,318.67,327.40,329.38,338.46,334.47,334.23,337.67,355.03,362.42,354.95,341.36,328.22,321.39,322.71,325.39,317.91,317.27,315.04,310.44,303.52,299.26,300.87,309.35,310.48,317.06,323.05,323.64,319.99,319.40,332.47,330.10
2000-09-20 22:11:14+00:00,L7,310.62,302.50,315.63,323.93,314.91,312.10,312.89,312.26,317.35,332.55,333.65,,319.72,319.07,311.31,311.17,313.61,312.76,319.78,319.08,323.24,315.02,322.52,324.68,326.57,341.91,351.75,345.94,338.97,338.54,327.73,323.64,320.09,319.93,319.79,314.34,313.56,304.31,296.85,289.28,286.68,298.85,306.04,314.62,314.97,310.69,310.34,309.08,308.23,310.20
2000-10-22 22:11:02+00:00,L7,307.02,304.41,313.95,323.29,316.52,320.67,316.60,320.83,325.49,328.56,322.08,319.88,322.71,321.75,311.87,313.80,316.40,319.85,316.34,323.62,324.31,325.50,336.78,332.12,332.04,345.24,349.59,340.23,334.05,332.28,321.99,321.61,319.19,321.11,325.39,323.93,320.74,310.97,300.36,291.24,292.52,307.81,313.52,318.23,319.74,323.06,,,,
2000-12-18 22:05:01+00:00,L7,,,,323.89,324.21,324.39,314.66,314.10,317.84,321.21,320.66,313.75,319.79,323.15,310.13,313.07,322.87,320.37,320.20,317.99,316.23,324.26,330.07,328.54,326.82,329.06,340.18,336.85,330.02,330.78,325.36,318.36,313.35,318.44,317.85,313.76,310.42,307.98,297.42,298.59,297.36,296.85,303.48,307.03,306.85,309.51,309.89,306.52,307.01,311.54
2001-01-03 22:05:00+00:00,L7,329.01,334.96,336.90,339.34,341.12,336.27,327.30,329.35,335.92,340.33,337.27,333.91,334.62,328.15,326.69,330.34,333.09,334.60,336.40,331.70,335.15,342.57,342.90,342.93,345.14,339.38,350.09,353.18,350.03,341.63,333.68,328.85,327.14,326.90,330.50,321.09,318.88,313.62,306.07,308.42,311.73,315.88,314.60,319.88,322.88,318.98,322.20,321.52,323.24,328.01
2001-02-27 22:11:06+00:00,L7,345.57,352.90,363.70,367.79,359.91,358.46,345.84,350.66,359.04,371.48,360.67,352.43,358.26,356.73,350.61,346.36,357.99,,,,,,,,,,,,,,,,,,,,,,,328.13,326.20,331.75,333.32,339.67,342.64,338.52,337.24,332.96,330.45,343.61
2001-04-16 22:10:54+00:00,L7,314.87,325.75,320.86,338.77,332.78,333.16,330.62,333.09,338.39,341.23,333.84,325.81,324.70,328.13,330.12,332.04,335.96,327.99,331.30,336.17,339.29,340.62,340.93,342.92,344.32,343.70,355.00,343.35,344.54,338.41,326.33,323.37,325.61,323.77,331.34,329.80,322.54,316.23,308.91,310.50,305.75,312.02,317.37,323.59,326.97,322.18,315.25,310.76,315.71,323.47
2001-05-02 22:10:51+00:00,L7,311.51,331.97,337.93,346.01,345.75,341.01,332.55,337.96,340.49,341.65,332.60,330.36,337.28,336.35,331.91,334.56,342.05,339.26,340.12,340.63,340.82,336.18,346.37,349.53,350.48,350.70,350.91,354.21,352.18,349.41,330.38,330.11,330.47,325.44,335.92,334.68,332.65,322.06,317.58,320.63,317.72,322.69,325.86,330.20,324.80,328.36,320.85,320.58,329.26,334.60
2001-06-19 22:10:17+00:00,L7,,,,,,,,,,,,,,,,,,,352.56,349.98,338.83,345.79,347.28,355.00,356.34,352.01,340.52,360.22,347.90,341.22,321.28,332.31,321.28,318.16,322.94,329.15,317.93,,,297.88,308.92,309.35,306.84,310.62,,311.02,316.71,317.05,332.88,
2001-06-28 22:03:56+00:00,L7,300.60,284.52,285.50,292.42,313.38,323.15,317.06,317.73,331.65,336.65,327.17,325.78,323.89,321.52,316.92,313.80,326.41,329.49,324.46,322.44,,,,,,,,,,,,,,,,,,,,,,,,316.17,316.62,306.62,310.82,300.29,330.43,344.76
2001-08-15 22:03:26+00:00,L7,317.69,319.86,331.97,340.09,333.11,335.08,329.67,330.20,330.06,337.66,318.18,315.28,326.55,327.91,328.96,333.63,336.68,336.49,331.70,318.93,317.11,325.00,337.92,345.32,340.67,331.66,328.08,337.81,341.77,329.56,311.61,315.83,314.82,320.50,318.41,310.42,310.27,305.50,293.87,286.55,291.74,301.01,311.05,321.15,322.99,322.59,328.55,319.91,320.81,325.73
2001-08-31 22:03:17+00:00,L7,604.21,611.34,,,353.80,354.13,355.83,354.68,360.76,368.38,361.52,,,355.77,340.18,331.52,333.57,342.54,343.11,343.36,343.45,332.65,341.47,362.07,371.49,368.78,367.19,362.48,353.02,353.49,338.75,329.36,328.42,335.80,333.47,316.43,307.96,306.24,306.21,317.07,318.44,312.35,300.32,324.17,,329.14,322.92,312.99,324.41,
2002-01-29 22:09:33+00:00,L7,365.00,357.78,356.92,356.15,355.93,348.72,342.61,328.55,342.29,348.25,342.41,341.84,352.32,341.00,339.02,334.42,338.29,336.92,337.08,333.48,339.08,343.97,344.76,353.79,358.81,358.54,364.28,370.39,363.43,355.27,352.19,337.73,338.52,338.89,338.81,340.53,333.30,328.69,321.19,322.07,331.13,328.60,336.77,343.81,344.46,343.63,348.40,348.31,346.46,347.63
2002-03-11 22:03:31+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.73,,,,
2002-03-18 22:09:33+00:00,L7,330.13,347.24,350.34,351.82,350.14,348.61,331.62,328.19,328.57,332.03,317.20,320.45,326.09,324.48,322.36,327.33,323.20,320.94,322.03,324.45,325.60,329.15,329.46,335.13,334.71,341.83,347.56,343.61,339.37,326.70,325.16,321.34,318.07,320.68,315.64,312.67,321.22,314.27,298.76,306.44,306.65,310.39,320.04,330.55,332.05,329.74,329.32,327.02,331.51,335.20
2002-04-12 22:03:25+00:00,L7,360.58,358.74,359.75,358.67,358.28,349.76,339.01,338.74,333.83,338.43,323.54,326.19,333.54,328.10,326.88,330.13,337.79,331.79,323.10,335.81,341.82,337.96,337.68,338.85,350.10,350.44,338.74,347.81,350.92,340.77,334.60,330.13,330.36,338.97,341.13,331.73,329.53,322.45,315.59,314.58,316.16,324.02,329.11,338.33,349.34,346.52,338.48,334.25,338.76,343.60
2002-05-05 22:09:37+00:00,L7,318.77,336.85,345.08,342.42,338.64,329.97,319.20,317.09,309.25,313.55,313.29,309.63,313.54,315.16,305.44,306.89,309.38,311.40,313.35,307.72,314.93,320.35,314.10,320.74,323.23,323.13,331.14,334.13,321.57,318.70,310.55,299.91,302.71,302.15,308.65,310.94,306.54,301.93,292.99,286.08,291.55,296.85,310.18,308.78,312.05,307.50,305.52,292.25,304.05,298.35
2002-05-14 22:03:19+00:00,L7,337.36,350.13,358.42,360.41,356.65,351.30,337.69,333.57,335.67,336.64,333.35,331.12,338.17,330.05,321.15,320.92,335.86,335.27,325.06,322.80,322.77,328.12,328.55,331.50,329.16,323.59,329.37,336.49,,,,,307.40,,,,,,,,322.90,324.74,248.72,161.92,,,,117.24,316.32,
2002-05-30 22:03:13+00:00,L7,331.14,335.45,340.76,342.63,338.82,341.28,335.92,333.29,328.58,334.02,334.21,330.19,336.55,329.46,338.17,342.15,331.66,321.20,321.93,331.43,334.24,328.74,340.01,333.48,346.59,337.38,340.97,348.30,340.52,334.96,333.37,329.53,322.51,322.53,325.67,321.08,323.29,317.67,317.86,321.29,324.45,323.32,334.34,344.79,339.69,337.58,344.15,351.12,343.74,335.51
2002-06-15 22:03:07+00:00,L7,286.26,282.71,,339.24,333.29,,325.00,322.84,316.79,331.34,,,335.11,323.54,327.52,325.83,318.19,302.99,308.95,325.62,334.67,336.75,345.27,332.55,328.64,320.51,324.14,331.40,329.78,344.09,327.15,317.95,315.62,312.67,330.11,336.84,335.52,319.62,311.60,315.47,310.51,324.25,331.85,339.58,336.39,330.90,331.35,324.91,329.47,334.73
2002-06-22 22:09:15+00:00,L7,303.94,334.31,344.73,349.60,352.27,344.37,340.06,338.04,334.23,339.02,,332.56,342.20,334.45,326.46,337.98,339.95,312.16,317.15,328.44,341.20,347.20,349.11,344.89,341.32,336.63,335.63,334.99,347.16,352.43,342.65,321.11,319.00,326.14,329.76,344.61,346.60,331.46,323.57,325.16,326.75,329.87,339.78,346.57,343.30,339.54,336.82,335.88,338.76,337.90
2002-09-10 22:08:43+00:00,L7,338.71,335.71,337.24,339.70,341.30,336.79,323.55,326.02,333.50,335.55,328.55,322.17,328.62,326.55,328.72,325.93,320.96,322.32,326.84,330.17,323.98,327.05,327.06,327.44,327.97,334.36,343.31,350.89,352.62,346.67,335.88,332.67,331.57,330.22,333.59,332.14,334.95,331.71,321.77,322.60,316.76,320.49,329.47,337.46,340.86,345.39,339.44,337.25,337.91,338.23
2003-02-01 22:09:21+00:00,L7,349.93,334.54,337.97,340.54,347.85,348.09,343.10,342.31,341.44,342.51,336.27,326.37,337.78,338.80,337.66,335.51,339.29,337.70,332.01,338.21,333.63,330.83,337.42,338.09,343.22,350.26,357.77,361.51,359.18,350.67,342.40,346.63,345.37,352.54,359.70,356.92,350.66,341.26,336.44,339.15,353.09,354.78,352.01,354.10,358.05,362.82,361.20,347.36,344.89,346.21
2003-08-05 22:02:59+00:00,L7,315.61,329.03,331.51,337.25,335.26,336.93,330.20,,,,,,,,318.63,325.88,325.73,323.95,326.23,328.86,331.13,328.81,335.59,336.34,332.27,333.46,339.21,347.64,338.51,336.38,324.96,,,,,,322.74,314.79,307.39,312.75,313.46,320.39,322.59,329.52,328.27,326.49,321.59,313.12,324.66,318.10
2003-08-12 22:09:11+00:00,L7,386.46,365.83,364.46,,,,,,,,,,,335.78,341.89,343.75,348.32,345.63,339.70,348.59,353.48,350.34,350.16,365.85,363.79,354.63,362.80,368.70,,,,,,,,,334.07,334.24,329.90,333.57,336.70,339.77,374.72,396.10,345.56,391.93,343.23,341.91,,
2003-08-13 21:51:32+00:00,L5,370.57,358.34,366.43,365.01,362.51,355.14,346.14,349.89,350.37,357.03,350.52,345.59,349.03,340.47,340.73,347.53,349.22,343.80,341.32,347.45,350.07,349.38,357.14,366.21,362.12,357.66,366.38,371.98,369.53,349.94,343.33,336.60,339.82,348.21,344.06,339.84,339.59,333.79,330.31,333.77,340.95,379.12,388.86,394.97,391.50,388.23,346.50,345.31,350.65,368.36
2003-08-29 21:51:49+00:00,L5,367.42,365.30,368.56,355.67,354.45,340.27,336.16,342.96,349.55,350.22,348.07,341.20,341.11,338.95,336.51,342.24,343.00,342.52,339.71,344.37,342.44,350.71,352.99,356.86,364.48,355.79,360.47,370.31,363.98,348.48,346.45,341.86,339.43,341.68,339.46,339.27,342.22,335.66,330.58,332.97,341.14,337.02,346.88,354.50,349.44,347.26,360.59,340.13,343.41,347.54
2003-10-07 21:58:35+00:00,L5,342.06,345.23,350.24,354.39,347.55,343.85,334.76,340.66,349.27,352.01,346.66,348.05,350.27,345.98,338.81,338.93,343.42,344.15,345.84,337.65,340.91,347.66,353.27,350.76,352.59,354.86,358.36,362.01,357.96,348.88,346.86,343.97,343.23,341.38,339.94,338.47,335.10,327.50,323.13,331.24,331.81,338.64,349.70,352.01,346.95,346.10,343.15,345.70,345.68,356.31
2003-10-15 22:08:58+00:00,L7,,330.22,344.31,345.78,342.89,332.79,322.64,329.41,334.65,341.34,333.99,333.55,339.19,334.70,324.25,323.97,330.09,,,,,,,,,,,,,,,,,,,,,324.13,315.89,320.14,,,,,,,,336.64,340.68,341.14
2003-10-31 22:09:12+00:00,L7,,,,,,309.95,304.56,311.69,318.17,318.08,307.52,308.41,311.34,309.03,301.89,299.08,310.63,307.78,306.09,304.29,,,,,,,,,,311.03,309.83,305.72,307.05,311.92,305.05,304.61,307.68,303.07,298.99,298.90,296.06,311.07,,,,,,,,314.30
2003-11-16 22:09:23+00:00,L7,,,,,,312.62,303.70,307.34,310.98,312.87,302.83,296.06,304.24,304.62,296.14,296.74,301.40,303.67,306.09,306.33,,,,,,,,,,304.58,303.53,300.34,302.83,302.29,299.71,297.30,297.72,294.93,291.08,294.54,290.32,302.50,,,,,,,311.39,298.17
2003-11-17 21:52:57+00:00,L5,324.33,328.61,342.12,340.43,343.54,342.83,329.80,330.97,337.55,342.27,325.07,321.14,325.83,326.26,320.74,317.89,319.76,320.09,321.49,325.25,332.12,325.90,333.84,338.61,341.96,346.90,347.06,352.07,346.45,339.61,331.94,332.75,327.39,320.65,318.03,315.73,312.28,309.13,301.70,308.56,312.53,322.94,331.32,344.52,348.42,345.27,342.95,344.44,349.16,345.83
2003-12-10 21:59:17+00:00,L5,,,362.60,365.07,359.18,360.79,347.10,340.37,345.62,352.57,343.68,326.41,337.58,335.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-26 21:59:30+00:00,L5,336.52,332.89,348.17,348.25,345.93,345.74,334.06,328.28,335.12,351.38,346.01,341.16,345.06,339.78,335.67,339.11,338.81,338.91,337.53,342.03,340.61,343.43,342.75,331.79,334.65,333.39,344.39,349.48,338.82,335.02,328.72,323.12,321.61,326.87,328.63,329.06,328.00,321.48,323.08,327.99,331.43,337.11,342.99,331.64,322.08,322.18,328.75,323.23,319.20,330.87
2003-12-27 22:03:30+00:00,L7,326.03,336.35,348.25,349.74,345.10,347.97,329.85,321.35,331.67,,,,,,,332.95,330.84,326.75,325.65,330.84,328.39,330.50,338.54,339.43,336.13,335.25,343.09,349.26,340.27,335.56,324.21,319.25,315.64,,,,,317.25,306.09,316.12,322.09,322.62,334.10,332.12,322.68,325.94,330.37,324.43,326.88,329.37
2004-01-27 21:59:38+00:00,L5,339.80,340.99,347.32,353.16,356.15,352.52,341.67,333.27,352.93,361.77,343.91,344.23,353.62,345.33,342.37,341.99,344.64,328.58,335.33,333.32,340.60,346.49,351.99,355.52,346.73,352.52,359.01,363.36,366.68,355.66,347.59,340.59,327.84,338.71,345.17,345.61,345.76,336.78,320.05,,,,,,,,,,,
2004-03-31 21:59:59+00:00,L5,329.17,333.06,346.23,349.84,347.79,343.91,331.09,331.93,340.34,352.21,343.17,333.10,334.88,334.67,337.37,341.94,337.01,335.93,334.74,329.29,330.67,337.41,334.11,334.40,339.01,341.48,342.25,350.68,345.57,337.23,328.61,329.62,325.58,323.50,329.06,327.95,323.28,317.34,308.63,312.82,315.82,316.37,319.96,330.10,331.23,326.45,324.46,321.48,327.55,339.07
2004-04-08 22:10:00+00:00,L7,349.24,347.71,358.97,365.31,358.49,,,,,,,,,,,328.08,339.81,348.15,348.25,351.85,353.20,350.83,351.54,354.66,361.80,363.95,367.84,368.82,362.96,357.03,,,,,,,,321.78,323.18,325.44,333.20,334.88,341.16,344.70,344.56,341.42,342.02,340.51,346.67,
2004-04-24 22:09:55+00:00,L7,,,,358.03,351.31,353.97,343.71,350.20,355.08,356.79,349.27,342.19,353.70,346.15,342.12,345.37,345.34,349.24,345.60,,,,,,,,,352.56,360.18,351.48,346.00,344.31,336.69,338.80,339.69,336.50,337.23,331.44,328.26,335.90,327.05,,,,,,,333.29,344.88,350.31
2004-04-25 21:54:35+00:00,L5,340.05,356.78,356.44,359.64,358.37,355.30,348.96,353.13,357.09,363.24,352.50,345.46,352.11,351.13,344.81,335.22,336.69,340.27,338.55,333.70,344.02,347.60,345.42,348.76,348.35,350.14,360.33,363.12,359.39,356.64,351.88,347.12,342.16,336.82,342.99,337.20,341.53,325.83,325.21,329.10,319.19,319.97,336.79,339.94,339.43,334.33,337.59,334.63,340.57,349.20
2004-05-02 22:00:57+00:00,L5,635.81,630.14,625.47,,513.60,,,,457.90,387.87,,,429.08,,342.16,317.30,358.14,475.04,613.05,607.74,597.33,,,,,,,,,,,,,,,323.03,336.42,324.76,331.85,332.67,327.78,327.91,580.82,602.83,,465.52,,480.22,457.31,
2004-05-03 22:03:47+00:00,L7,342.36,350.09,358.24,362.01,355.84,355.62,350.78,349.60,355.41,359.53,349.13,341.58,345.94,344.36,340.66,343.24,342.54,349.56,,,,,,,344.87,356.21,362.94,367.26,361.98,358.62,348.20,345.01,342.95,335.75,335.24,339.37,340.18,332.98,,,,,,,,,,,,
2004-05-18 22:01:26+00:00,L5,357.44,358.11,366.70,368.93,365.36,360.38,353.18,353.26,354.91,361.16,357.22,350.87,348.49,348.26,348.03,352.62,355.08,349.95,356.98,354.41,351.35,351.54,363.31,365.69,365.13,365.53,373.10,381.54,364.60,359.38,353.19,344.86,351.47,337.34,340.87,351.68,345.19,338.70,336.66,335.57,338.21,338.66,347.16,351.44,352.35,355.30,351.71,352.88,348.62,356.26
2004-05-19 22:03:47+00:00,L7,,,,,,,,,,,,,,,,345.72,347.54,348.26,349.83,351.97,344.09,345.36,359.76,363.56,362.03,356.50,363.83,369.55,360.90,360.32,348.72,339.91,,,,,,325.76,326.15,326.05,333.05,334.91,339.11,345.80,343.97,343.34,345.95,346.37,349.33,349.10
2004-05-26 22:09:57+00:00,L7,297.97,340.77,348.98,347.82,345.69,350.84,349.05,349.63,353.70,353.16,347.84,345.48,,,,58.38,126.86,87.51,,,,,337.12,347.55,354.63,353.04,356.19,359.43,352.80,347.49,339.23,338.69,334.61,325.09,327.49,339.78,,,,,,,,325.88,336.30,341.28,339.92,335.64,342.50,342.96
2004-06-11 22:09:50+00:00,L7,315.68,349.24,348.35,349.04,348.78,,,,135.21,117.13,,,,,,323.88,327.02,335.01,332.08,331.36,341.88,346.21,336.25,348.44,351.05,347.07,350.40,354.44,343.29,329.76,,,,,,,,312.90,315.50,319.34,317.19,318.70,326.24,337.09,340.15,333.76,334.15,333.45,331.40,
2004-06-12 21:55:59+00:00,L5,297.25,357.49,358.04,355.75,357.73,359.10,354.34,349.37,347.17,357.01,355.33,348.77,359.23,335.52,335.48,336.00,338.68,344.03,344.91,344.93,348.30,346.18,350.49,344.29,359.74,355.83,364.42,362.92,347.61,344.74,341.10,344.51,344.89,340.92,339.28,349.67,338.80,334.86,324.40,325.09,333.63,331.59,337.76,345.96,348.11,348.08,345.86,336.03,346.07,350.03
2004-06-27 22:09:48+00:00,L7,,,,332.05,324.96,333.02,327.80,334.51,339.50,336.24,,327.11,333.22,325.97,327.26,319.85,321.29,327.95,,,,,,,,,333.22,339.00,,,316.09,322.84,324.73,322.72,327.50,329.08,324.75,313.54,306.30,308.74,,150.73,103.90,92.90,,,315.70,317.49,328.13,328.57
2004-06-28 21:56:28+00:00,L5,,,,,,,,,,,,,,,428.32,357.64,286.04,317.82,,,,,,,,,,316.98,,,,,,,,,,,,294.92,301.02,305.80,357.28,335.75,324.31,269.78,194.90,179.96,632.38,
2004-07-06 22:03:36+00:00,L7,93.11,,,,,344.64,339.40,343.20,340.75,350.86,339.20,336.29,339.24,335.28,334.15,328.56,329.33,338.65,340.24,339.55,342.07,339.92,352.19,,,,,,,325.12,330.57,335.51,334.31,337.08,336.45,338.10,333.89,322.68,312.34,319.12,322.15,326.82,329.56,337.27,,88.57,63.78,,,344.02
2004-07-29 22:09:38+00:00,L7,,,,,,,,,,,,,,,491.33,620.80,611.66,629.25,603.74,547.30,546.77,,563.33,575.78,,,,,,,,,,484.48,546.22,,448.07,,,572.32,569.48,552.69,476.99,584.20,,478.98,,,,
2004-07-30 21:57:15+00:00,L5,358.10,329.02,349.01,351.82,351.50,357.54,348.23,345.90,343.89,358.23,352.89,349.04,347.40,337.83,341.11,343.97,346.99,344.65,347.06,347.67,342.30,351.04,361.20,356.66,364.42,365.76,362.02,370.17,361.22,353.08,345.13,339.18,340.93,341.10,346.10,341.65,333.26,329.76,321.45,327.54,329.92,325.70,333.71,344.86,342.69,341.66,337.44,334.96,331.72,344.01
2004-08-15 21:57:37+00:00,L5,358.41,362.59,,,,,,,366.00,368.57,,,,,349.67,358.53,357.55,354.59,348.86,,,,,,,,,,,,,,,,,,,,,,333.75,330.04,333.03,351.72,,351.17,351.24,345.96,343.93,
2004-09-08 22:03:17+00:00,L7,322.24,328.41,334.89,337.19,334.14,334.95,334.05,332.03,329.99,341.90,341.24,328.83,328.08,328.62,332.23,332.96,337.89,330.05,323.53,323.45,,,,,,,340.75,344.49,336.98,335.74,340.46,333.68,323.30,315.62,321.68,327.25,326.20,317.46,307.22,302.39,310.48,,,,,,336.17,336.37,335.63,336.38
2004-09-24 22:03:12+00:00,L7,325.75,328.28,335.20,343.03,345.55,330.96,329.71,332.23,326.84,339.93,333.84,330.53,,,,,,,321.39,319.58,332.83,330.35,336.09,339.16,338.82,342.80,342.48,341.67,338.06,334.18,327.88,323.98,316.01,316.16,325.14,,,,,,297.29,301.47,310.02,324.11,323.20,323.07,323.97,324.75,329.12,333.26
2004-10-01 22:09:21+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-10-18 21:59:11+00:00,L5,339.98,342.42,351.64,355.73,352.99,350.17,344.99,345.50,352.40,359.27,342.08,338.53,340.66,346.04,345.85,342.24,339.96,338.53,346.34,354.22,350.03,343.58,337.99,344.16,345.30,353.47,358.81,358.19,354.72,351.54,342.12,339.83,337.60,341.04,339.50,337.06,335.07,330.04,324.12,328.14,329.56,332.03,330.74,334.22,333.41,336.74,338.16,336.21,341.70,349.56
