dates,nzd0514-0000,nzd0514-0001,nzd0514-0002,nzd0514-0003,nzd0514-0004,nzd0514-0005,nzd0514-0006,nzd0514-0007,nzd0514-0008,nzd0514-0009,nzd0514-0010,nzd0514-0011,nzd0514-0012,nzd0514-0013,nzd0514-0014,nzd0514-0015,nzd0514-0016,nzd0514-0017,nzd0514-0018,nzd0514-0019,nzd0514-0020,nzd0514-0021,nzd0514-0022,nzd0514-0023,nzd0514-0024,nzd0514-0025,nzd0514-0026,nzd0514-0027,nzd0514-0028,nzd0514-0029,nzd0514-0030,nzd0514-0031,nzd0514-0032,nzd0514-0033,nzd0514-0034,nzd0514-0035,nzd0514-0036,nzd0514-0037,nzd0514-0038,nzd0514-0039,nzd0514-0040,nzd0514-0041,nzd0514-0042,nzd0514-0043,nzd0514-0044,nzd0514-0045,nzd0514-0046,nzd0514-0047,nzd0514-0048,nzd0514-0049,satname
2000-06-25 22:06:19+00:00,316.52,318.07,336.81,345.83,339.62,340.29,336.09,338.31,342.86,343.99,339.38,334.48,335.95,331.12,334.14,334.89,340.01,338.17,336.73,336.82,338.94,340.56,349.04,352.50,352.26,350.20,353.15,354.87,348.87,345.62,334.40,328.74,325.57,325.62,328.53,325.96,323.36,314.69,309.37,307.27,306.31,314.54,318.23,326.40,327.97,320.70,319.34,318.96,321.12,323.93,L7
2000-07-27 22:05:48+00:00,313.83,315.93,334.24,344.45,339.10,340.35,336.15,338.11,341.43,343.63,339.60,333.63,335.38,330.88,333.86,333.84,338.57,337.09,336.17,335.43,338.33,339.83,348.42,351.02,350.75,349.42,354.01,356.60,350.28,345.80,334.40,328.62,325.91,326.38,327.91,325.58,323.09,314.76,309.56,307.17,306.61,314.58,317.66,325.65,327.99,321.32,319.70,319.60,322.94,325.52,L7
2000-09-20 22:11:14+00:00,311.04,315.78,332.13,343.53,338.25,339.36,334.54,335.50,339.40,344.33,339.07,328.88,332.50,330.47,331.71,332.55,336.38,336.14,335.51,334.02,337.61,337.29,346.45,349.63,349.02,350.18,354.21,356.78,350.44,345.59,334.61,328.78,326.57,326.34,327.88,325.64,324.10,315.70,310.01,305.57,306.75,317.12,320.33,327.20,326.91,323.85,319.09,319.79,323.40,325.34,L7
2000-10-22 22:11:02+00:00,311.79,315.94,331.73,343.91,337.22,339.08,334.22,335.03,338.87,345.23,338.89,329.49,333.64,331.32,331.14,331.89,335.68,335.79,334.39,334.41,338.37,338.38,347.62,349.52,348.92,352.29,356.33,356.70,350.01,345.82,334.84,329.81,327.29,327.91,329.56,326.98,325.27,316.87,311.27,306.83,307.79,319.05,321.69,328.33,328.25,325.64,320.40,321.40,325.55,327.25,L7
2000-12-18 22:05:01+00:00,305.44,304.12,322.72,337.55,334.61,334.44,328.72,330.96,332.89,341.49,337.81,327.92,333.61,330.38,329.54,327.37,330.55,332.19,332.70,330.89,332.76,331.31,342.19,342.50,341.69,349.01,356.38,355.19,347.30,344.49,335.04,329.82,326.01,329.67,327.39,325.97,322.62,315.84,310.88,304.80,306.23,313.75,314.94,321.79,325.63,321.25,317.17,322.03,327.98,331.25,L7
2001-01-03 22:05:00+00:00,314.86,316.26,328.81,336.77,334.95,334.30,326.71,328.54,329.99,340.69,339.58,330.53,333.53,329.85,327.65,326.76,328.50,331.41,333.00,331.09,333.59,334.01,341.16,340.38,340.36,346.49,355.67,355.56,349.93,344.32,335.23,330.61,327.89,331.23,328.63,324.74,323.13,315.52,310.36,306.24,308.08,312.76,312.95,318.69,323.84,320.51,318.82,320.56,323.86,329.85,L7
2001-02-27 22:11:06+00:00,327.48,328.94,339.55,342.88,339.12,337.12,328.06,330.77,335.34,346.05,342.65,336.09,338.25,334.83,330.56,330.18,333.85,331.89,333.18,332.43,333.48,333.84,340.44,340.30,340.42,347.13,354.57,352.29,347.01,343.58,335.43,331.35,327.72,330.93,330.05,325.28,323.68,315.59,310.17,309.88,310.68,315.56,316.72,322.42,326.24,322.68,322.13,321.94,321.45,330.15,L7
2001-04-16 22:10:54+00:00,328.30,334.47,340.48,345.59,342.42,341.09,331.44,334.74,339.40,347.53,342.41,335.26,338.99,336.46,334.02,334.09,338.14,335.38,335.74,336.40,337.21,340.01,344.80,344.60,344.61,347.32,355.17,351.37,348.13,343.30,334.81,331.02,328.85,331.58,332.73,328.92,325.67,318.36,312.87,313.88,314.22,318.00,318.90,324.12,328.47,324.89,323.25,322.14,323.11,333.12,L7
2001-05-02 22:10:51+00:00,329.13,341.02,346.01,349.82,347.92,344.87,334.43,337.94,342.22,349.84,344.18,337.08,341.59,339.16,337.66,337.93,343.05,339.84,341.29,340.29,341.00,342.41,346.91,348.63,348.91,348.36,355.24,354.55,352.32,347.28,336.58,332.82,331.36,332.30,335.09,331.33,328.34,320.88,316.78,319.47,318.92,320.74,321.26,326.40,329.27,325.84,323.42,323.13,325.57,335.42,L7
2001-06-19 22:10:17+00:00,329.13,341.02,346.01,353.26,350.58,347.16,337.44,341.66,346.54,353.96,346.79,340.26,344.00,341.04,341.00,341.11,345.97,342.28,345.60,344.75,343.33,345.14,348.42,352.12,353.35,350.98,352.80,357.27,353.47,346.95,332.45,333.19,330.40,328.70,333.84,332.53,327.28,322.61,319.19,316.50,317.97,321.01,320.87,326.06,332.85,325.08,323.72,323.11,328.73,338.12,L7
2001-06-28 22:03:56+00:00,325.13,341.02,346.01,353.26,345.63,344.52,334.84,338.58,344.91,352.81,345.36,339.39,342.29,338.76,338.88,337.96,343.68,341.98,343.68,342.45,343.33,345.14,348.42,352.12,353.35,350.98,352.80,357.27,353.47,346.95,332.45,333.19,330.40,328.70,333.84,332.53,327.28,322.61,319.19,316.50,317.97,321.01,320.87,325.09,331.14,322.68,322.25,320.66,330.30,341.94,L7
2001-08-15 22:03:26+00:00,322.49,336.69,344.03,352.81,343.48,343.80,334.98,338.37,343.44,351.76,340.99,335.21,340.16,338.35,338.74,338.11,344.04,341.81,342.23,339.42,338.26,340.30,346.70,352.19,351.73,348.52,346.87,352.90,350.85,343.43,326.40,329.40,326.82,326.50,330.39,329.41,324.62,319.35,314.26,311.64,313.42,317.66,319.98,325.15,330.82,323.13,323.15,320.09,329.61,340.93,L7
2001-08-31 22:03:17+00:00,317.43,332.41,338.98,349.10,342.13,342.83,336.91,339.09,343.72,351.03,341.03,331.75,336.61,338.08,336.52,335.02,339.07,341.07,341.64,339.39,338.52,338.15,345.01,353.44,354.99,351.84,350.34,354.08,350.51,344.75,328.14,328.67,326.45,327.53,330.42,326.20,320.60,315.37,311.14,309.33,311.75,313.70,313.34,322.53,328.51,321.54,320.73,316.70,328.54,341.30,L7
2002-01-29 22:09:33+00:00,338.13,335.01,339.37,343.76,342.90,341.89,339.92,334.58,341.81,347.05,335.99,324.75,335.07,338.49,330.94,328.81,333.11,334.27,332.91,327.83,329.38,330.81,338.16,350.12,353.58,349.38,350.27,353.28,348.90,342.70,330.57,324.03,323.85,327.64,327.31,319.39,313.77,310.69,302.71,304.47,309.05,310.76,314.51,328.18,330.82,330.25,331.76,324.00,327.64,331.99,L7
2002-03-11 22:03:31+00:00,354.05,344.78,339.59,341.29,339.93,334.85,333.16,317.60,333.62,333.39,326.41,328.84,337.46,330.60,321.69,319.56,327.89,322.06,322.22,319.61,326.08,333.57,333.81,341.55,347.25,346.30,354.38,358.15,350.43,343.71,339.95,325.49,326.96,325.02,328.91,330.13,321.74,319.24,306.33,308.20,315.13,317.65,331.57,338.61,334.56,339.96,343.20,337.91,336.56,331.63,L7
2002-03-18 22:09:33+00:00,340.99,344.70,343.21,345.06,343.42,340.33,331.44,321.79,330.22,331.21,320.19,323.33,330.27,326.49,320.27,321.94,324.50,320.00,320.62,320.63,324.53,330.31,330.53,337.11,339.81,342.83,349.97,349.64,343.59,334.04,331.32,322.18,321.35,321.45,321.27,320.35,320.31,315.80,301.04,305.92,309.27,312.91,325.28,334.06,332.31,336.20,335.74,331.42,333.03,331.80,L7
2002-04-12 22:03:25+00:00,344.96,346.34,344.67,346.12,344.63,340.23,331.75,324.88,329.40,330.14,317.56,321.24,327.89,324.59,318.42,321.20,326.49,320.45,317.97,322.45,327.25,330.43,330.35,334.82,340.54,342.50,343.91,346.17,342.99,333.58,329.55,321.97,321.65,324.05,325.58,321.71,320.68,315.80,302.42,305.56,307.83,314.06,325.34,334.26,335.67,337.87,335.43,329.93,332.63,331.99,L7
2002-05-05 22:09:37+00:00,339.78,345.59,346.94,347.05,345.13,339.40,329.79,324.30,325.44,327.85,318.50,319.96,326.16,323.54,317.34,319.48,323.51,320.05,318.68,320.50,325.80,329.21,327.66,332.83,337.66,339.19,341.95,344.69,339.26,331.31,326.33,317.98,318.36,320.31,322.58,320.32,318.59,313.52,301.92,302.43,305.76,311.12,322.20,328.54,331.00,332.31,328.61,321.81,326.72,325.58,L7
2002-05-14 22:03:19+00:00,337.97,344.92,347.14,347.92,345.50,340.10,330.23,324.83,326.44,327.81,319.53,320.62,326.76,323.58,316.00,317.97,324.72,321.29,318.15,319.28,323.61,327.73,326.51,331.08,334.56,334.59,338.24,341.57,339.26,331.31,326.33,317.98,314.77,320.31,322.58,320.32,318.59,313.52,301.92,302.43,307.25,312.52,322.20,328.54,331.00,332.31,328.61,321.81,323.44,325.58,L7
2002-05-30 22:03:13+00:00,336.60,343.07,345.71,346.73,344.05,340.01,330.98,326.01,326.62,328.53,321.64,321.94,328.08,324.34,319.34,321.69,325.66,320.97,318.47,321.01,325.12,327.68,328.53,331.23,336.32,334.80,338.49,342.44,339.19,331.75,327.43,319.99,315.82,320.40,322.95,320.21,319.24,314.11,304.73,305.85,309.78,314.09,324.50,331.66,332.49,333.08,331.58,327.41,326.62,327.17,L7
2002-06-15 22:03:07+00:00,329.38,343.07,345.71,345.62,342.47,340.01,330.10,325.53,325.19,328.89,321.64,321.94,329.04,324.20,320.46,322.24,324.57,318.36,317.07,321.63,326.44,328.95,330.89,331.38,335.19,332.72,336.41,340.82,337.58,333.77,327.34,319.61,315.76,319.07,324.11,322.95,321.92,315.00,305.83,307.41,309.84,315.51,325.71,332.96,333.11,332.76,331.53,326.96,327.00,328.38,L7
2002-06-22 22:09:15+00:00,326.04,341.61,345.29,345.90,343.46,340.40,331.21,326.93,326.19,329.94,321.64,323.25,330.48,325.33,320.96,323.99,326.34,317.37,316.87,322.28,328.10,331.08,333.01,332.89,335.79,333.04,336.17,339.92,338.73,336.24,329.33,319.62,316.00,319.85,324.76,325.87,325.26,317.20,308.12,309.72,311.72,317.15,327.63,334.82,334.40,333.53,332.20,328.06,328.32,329.47,L7
2002-09-10 22:08:43+00:00,323.45,339.40,343.74,344.79,342.65,339.71,329.43,327.31,325.65,329.30,320.69,321.38,328.46,324.19,320.77,323.88,324.84,316.49,316.53,322.75,327.04,329.63,331.50,330.38,332.68,330.79,334.18,338.26,338.14,335.86,327.89,319.79,315.87,319.62,324.73,325.43,326.33,318.31,309.28,310.80,310.95,316.83,326.97,334.29,334.61,333.02,331.30,327.24,327.89,329.29,L7
2003-02-01 22:09:21+00:00,337.11,326.56,326.19,330.33,334.03,333.31,327.10,326.95,331.76,329.24,321.87,315.71,323.41,325.82,321.77,320.93,323.27,320.22,319.63,325.06,320.25,322.09,325.03,324.71,327.98,334.25,344.01,348.14,347.34,341.06,331.08,331.59,330.86,332.25,340.12,337.68,335.19,330.25,319.31,321.74,324.38,330.43,337.31,342.36,342.93,350.68,346.89,335.45,334.88,331.68,L7
2003-08-05 22:02:59+00:00,323.72,338.65,344.34,348.25,347.11,347.20,337.20,,,,,,,,331.46,336.88,333.43,334.95,337.23,339.13,340.75,336.51,343.70,345.40,340.83,342.52,346.54,356.70,348.13,344.94,334.02,,,,,,331.30,321.79,318.39,323.02,325.31,328.50,326.44,333.37,335.60,330.34,325.44,320.82,331.99,329.95,L7
2003-08-12 22:09:11+00:00,350.57,346.87,347.24,348.25,347.11,347.20,337.20,,,,,,,327.18,329.51,334.17,336.58,334.14,332.32,338.12,341.74,339.12,342.40,350.56,347.53,343.51,350.58,357.64,348.13,344.94,334.02,,,,,,327.90,324.11,318.00,322.56,324.39,329.61,326.44,333.37,336.49,330.34,332.19,327.06,331.99,329.95,L7
2003-08-13 21:51:32+00:00,354.22,347.11,348.86,350.49,348.19,345.44,337.76,340.84,343.20,344.74,337.29,334.84,336.74,329.52,328.47,334.53,337.92,333.27,331.22,337.41,340.93,339.68,344.30,352.41,349.21,344.86,353.11,359.05,353.45,342.66,333.62,326.48,330.26,336.74,335.87,331.24,328.61,324.73,318.01,322.47,325.50,343.10,326.44,333.37,336.49,330.34,335.52,330.28,337.23,342.54,L5
2003-08-29 21:51:49+00:00,355.20,348.90,350.12,348.02,345.77,339.80,334.56,337.27,342.71,341.19,335.91,332.52,332.64,329.73,326.81,333.31,336.99,332.44,330.20,336.22,338.56,340.24,344.16,350.93,350.58,345.00,352.86,359.27,353.30,341.34,334.44,329.00,329.95,333.35,333.48,330.86,329.57,325.46,318.01,322.17,326.03,339.26,334.46,341.74,338.01,336.60,340.69,330.54,336.49,339.69,L5
2003-10-07 21:58:35+00:00,352.28,347.82,349.67,349.12,345.68,340.35,334.29,337.91,344.51,344.13,338.78,337.11,337.85,333.44,328.75,334.04,338.00,334.38,332.93,336.13,338.68,341.44,345.69,350.57,350.67,346.64,353.69,359.49,354.02,342.83,337.13,333.44,333.86,335.40,335.19,332.93,330.36,325.61,318.63,323.61,326.75,338.84,339.31,344.93,339.91,339.53,341.04,333.29,338.46,343.31,L5
2003-10-15 22:08:58+00:00,352.28,344.93,348.84,348.51,345.18,338.89,332.00,335.84,342.09,343.51,337.66,336.28,338.26,333.74,328.05,332.41,336.71,334.38,332.93,336.13,338.68,341.44,345.69,350.57,350.67,346.64,353.69,359.49,354.02,342.83,337.13,333.44,333.86,335.40,335.19,332.93,330.36,325.40,318.22,323.07,326.75,338.84,339.31,344.93,339.91,339.53,341.04,333.88,338.94,342.94,L7
2003-10-31 22:09:12+00:00,352.28,344.93,348.84,348.51,345.18,335.56,328.44,332.42,338.42,340.34,333.69,332.39,334.79,330.73,325.91,329.01,333.94,331.54,330.05,332.31,338.68,341.44,345.69,350.57,350.67,346.64,353.69,359.49,354.02,337.96,333.25,328.48,329.02,331.76,329.25,327.52,327.82,323.08,316.84,320.90,323.36,335.39,339.31,344.93,339.91,339.53,341.04,333.88,338.94,339.88,L7
2003-11-16 22:09:23+00:00,352.28,344.93,348.84,348.51,345.18,333.25,325.57,329.13,334.55,336.97,329.86,327.39,330.91,327.73,323.25,325.89,330.51,328.60,327.67,329.57,338.68,341.44,345.69,350.57,350.67,346.64,353.69,359.49,354.02,333.34,329.30,324.05,324.91,327.23,324.31,322.50,324.33,320.14,314.53,318.45,319.76,331.46,339.31,344.93,339.91,339.53,341.04,333.88,335.16,335.05,L7
2003-11-17 21:52:57+00:00,348.83,343.83,349.52,348.80,346.68,335.60,326.88,330.43,335.80,339.14,330.69,327.73,331.59,328.41,324.25,326.10,330.09,328.77,328.13,330.18,339.03,340.00,344.92,349.93,350.50,348.04,353.68,359.61,354.23,335.33,330.83,326.85,326.61,327.67,324.36,322.52,323.78,319.61,314.20,318.37,320.18,331.30,338.17,345.69,342.93,341.83,341.94,336.38,338.10,337.72,L5
2003-12-10 21:59:17+00:00,348.83,343.83,349.93,349.92,347.17,337.52,328.53,330.90,336.42,339.76,331.18,326.65,331.29,328.51,324.25,326.10,330.09,328.77,328.13,330.18,339.03,340.00,344.92,349.93,350.50,348.04,353.68,359.61,354.23,335.33,330.83,326.85,326.61,327.67,324.36,322.52,323.78,319.61,314.20,318.37,320.18,331.30,338.17,345.69,342.93,341.83,341.94,336.38,338.10,337.72,L5
2003-12-26 21:59:30+00:00,346.49,341.85,349.01,349.02,346.26,337.82,328.73,330.15,335.91,340.44,332.16,327.72,332.20,329.24,324.74,326.84,330.57,329.28,328.56,330.92,338.56,339.93,344.02,346.68,347.61,345.29,351.82,357.51,350.85,334.75,330.00,325.66,325.27,326.81,324.44,322.90,323.77,319.44,314.53,318.82,320.76,331.49,338.75,342.49,338.83,337.51,339.77,334.25,335.27,336.29,L5
2003-12-27 22:03:30+00:00,343.97,341.28,348.98,349.15,346.18,338.78,328.86,329.30,335.51,340.44,332.16,327.72,332.20,329.24,324.74,327.44,330.62,329.07,328.31,330.95,337.33,338.79,343.38,345.82,346.22,344.08,350.77,356.52,349.39,334.88,329.39,324.91,324.11,326.81,324.44,322.90,323.77,319.27,313.81,318.61,320.94,330.63,338.00,340.79,336.57,335.61,338.62,333.19,334.37,335.65,L7
2004-01-27 21:59:38+00:00,343.95,341.73,349.41,350.09,347.76,340.35,330.21,330.03,337.38,343.11,333.92,329.84,334.88,331.05,326.92,329.10,332.11,329.52,329.44,331.63,338.22,340.07,344.78,347.39,346.75,345.51,352.09,357.78,352.15,337.38,331.66,327.15,324.99,328.93,327.48,326.21,326.39,321.02,314.78,318.61,320.94,330.63,338.00,340.79,336.57,335.61,338.62,333.19,334.37,335.65,L5
2004-03-31 21:59:59+00:00,334.41,336.82,349.15,351.26,348.98,341.19,329.21,329.02,336.81,344.93,334.92,329.94,335.76,332.16,328.78,329.04,330.74,329.29,330.15,329.44,337.24,339.92,343.84,343.34,343.35,345.65,350.31,356.06,350.98,336.21,330.59,327.34,324.16,327.35,326.32,325.48,324.51,318.87,313.04,316.50,317.83,324.03,336.04,338.51,335.09,333.62,334.37,333.40,332.81,335.02,L5
2004-04-08 22:10:00+00:00,334.83,336.39,349.33,351.84,349.50,341.10,328.74,327.89,335.56,344.29,333.72,327.90,334.20,330.61,327.68,327.13,329.85,329.00,329.66,330.48,338.37,339.71,342.78,343.13,344.07,346.31,351.20,356.34,350.89,336.62,328.50,325.21,321.66,325.32,324.28,323.54,323.01,317.79,312.35,315.05,317.07,322.83,333.90,336.61,333.78,332.24,333.70,331.81,332.36,332.28,L7
2004-04-24 22:09:55+00:00,334.83,337.37,350.00,353.25,350.42,343.35,331.01,330.12,337.76,346.10,335.49,328.87,335.89,331.95,330.07,329.40,331.47,331.17,331.36,330.48,338.37,339.71,342.78,343.13,344.07,346.31,351.20,355.71,352.13,338.21,330.61,327.52,323.47,327.15,326.41,325.32,324.96,318.54,313.61,316.90,318.22,322.83,333.90,336.61,333.78,332.24,333.70,331.13,332.86,333.44,L7
2004-04-25 21:54:35+00:00,335.89,340.52,351.24,354.29,351.66,344.83,333.00,332.64,339.87,348.34,337.74,331.00,338.03,334.32,332.35,330.28,332.20,332.38,332.38,331.15,339.55,341.14,343.47,344.28,345.01,347.21,352.79,356.95,353.37,340.28,333.25,329.97,325.80,328.71,328.73,327.07,327.32,319.46,315.07,318.57,318.68,322.75,334.55,337.34,335.05,332.77,334.52,331.93,334.07,335.81,L5
2004-05-02 22:00:57+00:00,335.89,340.52,351.24,354.29,351.66,347.71,335.48,334.19,341.66,354.70,340.23,332.78,340.17,336.64,335.55,330.85,336.07,334.05,334.23,333.39,339.55,341.14,343.47,344.28,345.01,347.21,352.79,356.95,353.37,342.71,335.19,332.02,327.22,329.83,331.20,328.27,329.70,320.83,317.10,321.02,320.70,323.69,334.55,337.34,335.05,332.77,334.52,331.93,334.07,337.41,L5
2004-05-03 22:03:47+00:00,335.95,340.82,350.96,354.25,351.20,347.74,336.49,335.13,342.56,354.37,340.24,332.97,339.90,336.86,335.06,331.23,336.14,334.79,334.23,333.39,339.55,341.14,343.47,344.28,344.20,347.49,353.38,357.35,353.53,343.67,335.89,332.72,328.26,329.62,331.03,328.87,330.16,321.46,317.10,321.02,320.70,323.69,334.55,337.34,335.05,332.77,334.52,331.93,334.07,337.41,L7
2004-05-18 22:01:26+00:00,338.31,342.40,351.19,355.17,351.31,350.84,340.85,338.52,346.28,358.12,345.36,338.39,343.87,341.32,339.46,335.50,341.29,338.61,338.87,337.88,339.89,342.87,345.65,345.88,345.22,347.84,355.02,358.86,353.67,347.91,339.86,335.54,331.87,332.37,336.24,334.99,335.74,325.38,320.92,324.60,324.13,326.17,336.07,337.37,333.56,333.31,334.86,331.21,334.71,340.92,L5
2004-05-19 22:03:47+00:00,338.31,342.40,351.19,355.17,351.31,350.84,340.85,338.52,346.28,358.12,345.36,338.39,343.87,341.32,339.46,335.49,341.20,338.55,338.94,338.44,339.29,342.28,346.47,347.04,346.20,347.86,355.24,359.08,353.50,348.35,339.90,335.09,331.87,332.37,336.24,334.99,335.74,324.82,320.42,323.70,323.89,326.32,335.99,338.06,334.07,334.23,335.93,332.20,335.68,340.51,L7
2004-05-26 22:09:57+00:00,334.26,342.73,351.59,354.98,351.31,351.33,342.01,340.02,347.33,358.16,346.27,339.69,343.87,341.32,339.46,335.49,341.20,338.55,338.94,338.44,339.29,342.28,345.86,347.58,347.46,348.81,355.69,359.51,353.85,348.65,340.27,335.88,332.63,332.08,335.58,335.93,335.74,324.82,320.42,323.70,323.89,326.32,335.99,336.76,334.79,335.34,336.66,333.00,336.83,341.53,L7
2004-06-11 22:09:50+00:00,333.07,344.17,352.20,355.11,352.07,351.15,342.04,340.67,348.06,359.71,347.73,342.27,345.97,343.04,339.46,335.27,340.55,339.04,339.15,338.59,340.45,343.42,345.56,348.40,348.42,349.33,355.75,359.70,353.63,347.65,340.27,335.88,332.63,332.08,335.58,335.93,335.74,324.30,320.79,324.10,324.19,326.21,335.16,337.15,336.05,335.52,336.73,333.67,336.88,341.53,L7
2004-06-12 21:55:59+00:00,330.19,345.84,353.34,355.64,353.06,352.48,343.63,341.96,348.31,360.01,349.26,343.55,348.34,342.60,339.76,335.77,340.71,339.93,340.20,339.76,341.74,344.09,346.39,348.46,349.73,350.26,356.79,360.31,353.55,347.77,340.77,337.09,334.30,333.65,336.42,337.71,336.57,325.39,321.56,324.67,325.61,327.17,335.67,338.23,337.64,336.97,337.84,334.25,338.07,343.15,L5
2004-06-27 22:09:48+00:00,330.37,348.83,355.14,356.11,353.39,353.17,345.56,346.20,351.64,360.08,350.41,343.53,348.85,342.26,340.88,335.68,340.97,341.54,342.68,341.19,344.11,346.33,348.09,351.78,353.00,353.87,357.96,361.42,356.51,350.41,342.44,340.12,338.05,334.83,337.47,338.82,337.58,326.23,322.85,325.05,325.97,326.96,335.11,340.05,341.88,340.43,337.82,335.74,341.11,346.67,L7
