dates,nzd0514-0000,nzd0514-0001,nzd0514-0002,nzd0514-0003,nzd0514-0004,nzd0514-0005,nzd0514-0006,nzd0514-0007,nzd0514-0008,nzd0514-0009,nzd0514-0010,nzd0514-0011,nzd0514-0012,nzd0514-0013,nzd0514-0014,nzd0514-0015,nzd0514-0016,nzd0514-0017,nzd0514-0018,nzd0514-0019,nzd0514-0020,nzd0514-0021,nzd0514-0022,nzd0514-0023,nzd0514-0024,nzd0514-0025,nzd0514-0026,nzd0514-0027,nzd0514-0028,nzd0514-0029,nzd0514-0030,nzd0514-0031,nzd0514-0032,nzd0514-0033,nzd0514-0034,nzd0514-0035,nzd0514-0036,nzd0514-0037,nzd0514-0038,nzd0514-0039,nzd0514-0040,nzd0514-0041,nzd0514-0042,nzd0514-0043,nzd0514-0044,nzd0514-0045,nzd0514-0046,nzd0514-0047,nzd0514-0048,nzd0514-0049,satname
2005-01-14 22:04:00+00:00,,,,,336.80,337.94,337.25,335.99,341.19,335.34,331.42,333.70,337.75,335.01,325.55,331.01,337.16,333.85,332.59,335.81,335.12,337.48,,,,,,,345.62,339.99,339.39,337.47,328.82,327.48,324.76,324.72,326.61,318.32,309.42,306.83,301.76,309.19,321.67,,,,,,336.53,338.28,L7
2005-02-14 22:07:21+00:00,340.22,357.45,358.87,360.64,356.84,352.83,338.02,344.61,345.95,346.84,345.20,340.52,342.67,338.11,337.96,338.07,341.32,341.62,340.37,339.80,340.68,340.75,350.31,356.33,358.55,368.09,374.17,366.42,361.80,356.93,342.81,337.87,330.29,328.30,328.73,324.29,325.85,324.68,321.72,325.19,321.39,329.74,329.45,339.95,341.19,335.92,340.60,342.92,354.83,352.45,L5
2005-03-02 22:07:35+00:00,333.04,343.56,333.95,333.55,339.34,339.05,333.91,340.25,342.29,343.79,336.62,329.54,334.77,334.12,330.67,334.07,337.86,341.42,341.93,340.38,339.06,334.59,337.25,343.18,350.74,360.21,362.60,349.45,350.11,342.66,333.26,328.44,323.90,326.00,325.13,323.75,323.40,319.04,315.25,318.27,317.52,320.55,326.05,333.95,337.22,340.38,337.26,328.82,336.75,341.85,L5
2005-03-03 22:04:17+00:00,331.44,344.40,347.19,349.68,345.48,344.66,343.72,347.53,346.80,350.67,346.38,337.83,340.53,337.81,338.84,341.97,341.94,346.25,342.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2005-03-10 22:10:29+00:00,344.58,333.43,,,,,,,,,,,324.68,327.77,320.79,326.09,333.53,329.54,332.01,333.88,332.10,332.69,332.19,336.70,345.00,346.70,357.28,,,,,,,,,305.31,311.87,310.89,297.35,303.57,302.59,314.89,322.33,331.59,330.36,332.79,332.35,324.76,,,L7
2005-03-11 22:01:31+00:00,351.37,338.69,339.26,341.11,338.88,344.33,334.90,336.34,343.69,328.27,,,319.97,331.29,324.16,330.86,335.29,330.99,332.78,334.10,333.51,331.23,335.75,338.60,348.22,354.51,361.10,359.29,344.52,338.90,327.00,326.54,327.89,322.59,326.12,326.81,323.21,318.70,303.74,309.74,308.10,313.70,326.46,333.06,331.05,336.80,335.89,326.41,324.12,336.84,L5
2005-03-26 22:10:28+00:00,321.62,,,,,,,,,,,,321.76,321.67,317.89,325.62,330.65,332.18,334.12,339.56,339.12,338.60,342.41,344.35,349.15,357.79,,,,,,,,,,,,,,,,,,,,,,,,,L7
2005-04-04 22:04:14+00:00,,,,,,333.97,329.67,324.75,326.88,333.33,330.64,321.94,325.73,324.08,327.49,325.28,326.39,333.53,337.95,335.24,337.17,335.04,330.65,,,,,,,333.03,323.41,318.02,318.20,317.29,317.14,316.75,310.60,300.17,296.34,300.87,309.91,310.20,314.26,320.35,,,,,326.84,333.45,L7
2005-04-19 22:07:55+00:00,328.41,342.81,355.19,353.33,349.56,345.47,334.99,327.50,347.96,346.32,344.17,338.06,340.38,334.98,332.66,335.25,343.74,345.43,343.14,343.34,345.50,348.67,347.36,341.81,343.51,350.29,362.74,365.34,358.31,340.03,329.12,323.62,325.67,324.49,325.51,319.44,315.02,314.06,309.47,311.33,319.32,325.74,326.15,335.73,337.21,334.94,338.31,337.36,336.84,339.29,L5
2005-04-20 22:04:08+00:00,320.67,335.68,340.23,344.36,350.95,354.34,336.54,336.05,,,,,,,331.25,337.70,345.20,347.65,343.04,346.12,343.87,345.25,344.03,342.03,340.81,350.44,351.57,358.70,348.62,342.36,330.50,,,,,,,319.67,310.35,311.97,319.11,322.27,325.93,334.86,335.48,,,,,,L7
2005-04-27 22:10:21+00:00,,,,,,,314.55,316.28,327.31,327.90,324.25,322.45,323.61,317.51,316.89,321.06,321.40,324.08,327.37,326.70,322.58,,,,,,,,,,314.36,316.30,316.36,315.83,317.03,313.18,308.30,301.48,294.21,293.79,301.88,310.28,306.39,,,,,,,,L7
2005-05-14 22:01:54+00:00,288.43,334.09,349.87,362.12,353.13,333.41,326.41,328.94,335.68,344.05,335.50,338.36,334.78,328.41,335.11,339.78,335.40,332.89,342.08,334.84,332.27,332.24,335.62,343.20,345.94,351.44,353.91,352.04,340.70,332.81,330.09,324.29,319.63,324.70,334.07,327.06,315.46,311.40,302.35,290.12,310.51,315.04,319.35,329.33,334.03,325.85,329.94,328.72,323.64,334.34,L5
2005-05-22 22:04:12+00:00,,349.69,358.86,364.74,355.13,354.41,349.78,351.10,354.49,359.00,354.98,348.89,350.27,342.51,337.67,341.33,350.69,348.71,,,,,,355.93,361.11,363.02,362.34,362.39,358.58,352.56,336.03,330.63,342.17,343.07,341.70,336.66,340.64,330.64,324.46,,,,,,333.36,340.75,343.99,339.87,346.87,352.81,L7
2005-05-29 22:10:21+00:00,289.59,,,,,,,,,,,,322.56,318.39,321.25,318.57,317.81,320.47,323.40,321.64,320.93,319.25,326.88,330.76,328.20,328.60,336.17,,,,,,,,,306.63,312.72,299.66,295.70,277.14,298.82,302.92,308.50,310.12,315.31,316.04,311.67,,,,L7
2005-06-07 22:04:06+00:00,338.32,351.21,,353.13,345.28,345.20,,,,,,,,332.22,327.80,328.65,336.61,334.07,333.47,332.85,336.26,343.16,348.41,344.55,344.01,350.77,360.86,365.57,352.74,334.36,,,,,,342.82,326.87,318.15,311.85,310.18,320.49,322.96,331.20,340.34,335.04,338.01,335.07,328.98,338.32,,L7
2005-06-15 22:02:10+00:00,320.95,338.62,362.56,365.43,366.88,365.55,351.26,352.15,354.93,362.63,361.86,348.69,350.75,341.13,340.79,343.44,344.22,344.84,349.62,345.70,346.70,352.02,358.48,353.61,350.04,358.95,368.60,374.31,354.45,339.15,336.44,337.53,338.04,338.55,334.88,337.46,330.73,321.27,325.47,322.16,335.18,335.29,336.21,342.94,350.56,338.29,339.79,337.57,332.88,338.09,L5
2005-06-22 22:08:22+00:00,348.75,339.86,340.77,355.13,357.92,358.29,357.26,354.15,359.29,339.57,333.47,329.24,325.74,324.91,315.60,325.05,331.31,327.08,328.18,330.83,335.77,350.54,353.47,347.53,348.08,356.01,364.62,358.86,331.63,336.77,338.54,338.66,333.40,320.93,324.64,321.03,317.89,309.03,302.97,312.90,316.35,320.51,322.25,337.45,336.45,340.28,340.03,333.11,338.45,334.35,L5
2005-06-23 22:04:01+00:00,,,,,335.06,336.32,339.44,339.84,348.85,349.80,,,,,329.76,333.45,338.79,337.01,341.24,336.53,338.44,348.79,,,,,,,333.05,305.25,,,,,,,,,,,294.20,,,,,,,,,,L7
2005-06-30 22:10:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.63,299.36,,,,,,338.64,331.58,L7
2005-07-08 22:08:27+00:00,,,,,,,,,342.98,348.46,,,339.17,337.10,340.96,341.23,334.25,322.94,320.91,330.18,339.20,341.06,339.72,,,377.93,373.60,356.45,349.54,337.55,328.67,331.89,342.69,353.75,351.05,348.75,340.29,345.27,332.76,320.59,327.04,,,,377.21,368.03,348.41,336.07,349.39,382.99,L5
2005-07-09 22:04:02+00:00,343.05,359.23,353.57,363.87,369.18,356.39,350.40,354.58,356.00,356.88,345.77,346.23,349.37,339.28,345.59,345.68,343.10,342.40,,,,,,,351.91,359.67,366.87,367.54,358.07,352.81,338.40,338.16,336.66,337.09,339.66,334.93,333.70,332.86,320.67,319.39,,,,,348.90,340.84,340.41,339.12,345.36,357.74,L7
2005-07-16 22:10:12+00:00,,340.08,368.80,362.48,359.73,362.99,349.97,355.38,355.67,354.90,350.90,344.75,347.24,340.83,351.22,350.20,346.37,348.51,,,,,,,,,,363.63,357.88,347.08,343.51,340.32,334.86,330.33,327.79,330.74,333.00,324.09,318.99,319.11,324.36,,,,,,,328.42,343.46,348.84,L7
2005-08-09 22:08:46+00:00,335.45,352.68,358.13,361.72,358.82,355.82,350.59,352.39,359.66,357.13,351.66,331.38,334.77,336.24,333.69,333.93,331.86,325.14,337.35,346.22,347.12,349.29,351.36,357.65,363.51,368.86,374.82,376.19,368.75,356.56,347.87,343.14,341.06,339.99,327.08,325.41,325.44,322.15,310.79,312.54,317.66,319.78,322.10,329.08,341.48,343.02,340.11,344.74,349.98,358.10,L5
2005-08-25 22:08:52+00:00,308.67,323.77,334.81,338.99,340.39,332.53,328.01,333.31,334.71,341.66,337.84,326.79,333.65,331.93,333.78,335.49,334.93,335.29,334.99,339.47,339.00,343.27,341.35,345.40,346.01,351.34,353.05,355.35,352.15,340.56,330.74,325.25,321.68,324.79,324.22,326.87,323.39,315.41,313.68,313.45,311.74,313.94,315.59,326.04,326.87,329.12,329.35,329.89,325.04,322.32,L5
2005-08-26 22:03:51+00:00,309.39,330.37,340.35,345.10,349.24,343.94,329.35,335.75,337.40,345.75,342.14,330.52,335.68,332.97,336.17,336.25,334.10,,,,,,,344.33,349.53,351.94,357.52,359.26,352.14,344.47,331.43,329.26,324.06,325.66,325.42,325.11,324.28,319.78,317.09,,,,,,323.09,320.05,321.17,324.23,330.64,333.47,L7
2005-09-10 22:08:55+00:00,340.30,358.38,366.46,362.88,361.27,360.25,351.64,355.54,357.54,353.75,346.78,346.18,346.30,346.87,349.05,347.57,348.22,353.36,352.25,352.73,355.57,356.96,357.08,361.86,363.47,363.96,367.26,372.69,368.23,369.01,360.03,345.32,345.42,340.31,338.73,337.38,339.85,335.47,333.29,334.00,332.51,333.78,337.58,344.31,351.62,351.47,350.17,356.06,359.12,366.79,L5
2005-10-28 22:08:48+00:00,,,358.48,358.65,353.20,350.82,343.19,341.61,344.31,349.25,347.54,339.99,341.53,331.16,337.72,336.40,343.58,348.28,347.30,348.12,354.88,365.73,367.13,340.18,349.27,354.98,367.23,370.28,365.19,363.17,356.15,351.31,349.19,354.26,358.54,353.27,348.49,341.79,343.04,350.86,,,,,,,,,365.40,372.71,L5
2005-11-06 22:02:46+00:00,336.13,345.17,353.94,352.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2006-01-24 22:10:44+00:00,,,,,,,,,,,353.85,346.14,342.00,335.86,336.16,337.49,339.23,335.30,336.48,333.04,338.54,347.37,354.97,357.82,358.35,357.50,,,,,,,,,336.33,329.28,325.91,320.98,318.52,317.06,323.49,329.31,333.30,338.86,343.81,339.66,,,,,L7
2006-02-01 22:11:01+00:00,350.47,348.69,352.78,362.30,353.61,351.67,347.68,346.97,351.25,349.13,346.61,345.20,344.00,340.54,334.85,338.85,341.73,336.68,338.06,334.68,339.90,347.32,352.74,353.87,355.33,356.22,360.68,364.73,361.29,350.61,344.01,336.68,342.11,338.41,342.80,339.69,336.02,331.38,320.59,325.69,323.70,327.55,344.20,349.80,341.95,341.50,346.54,348.10,349.16,375.44,L5
2006-02-17 22:11:22+00:00,356.40,363.39,370.02,377.36,373.29,373.62,361.14,364.11,360.12,361.56,356.71,351.21,354.17,348.94,344.65,346.02,351.86,354.12,353.39,349.83,354.50,358.92,363.02,367.18,372.25,373.21,377.21,377.53,372.96,367.64,360.46,354.13,346.52,345.35,349.34,348.29,342.51,341.18,331.98,338.17,346.30,350.25,354.94,357.94,358.37,362.95,362.04,362.54,371.73,385.15,L5
2006-03-22 22:04:42+00:00,327.86,345.82,358.09,353.16,,,,,,,,333.04,337.89,334.74,336.24,340.34,340.61,342.97,344.43,337.42,342.31,340.04,346.42,353.51,352.60,352.69,356.35,360.71,,,,,,,322.75,322.81,317.83,309.59,303.57,306.57,316.76,318.72,327.92,336.47,344.16,336.97,336.68,344.03,,,L7
2006-03-29 22:10:52+00:00,356.86,347.54,346.75,353.47,347.09,345.70,346.32,346.92,,,,,,,,,,,323.03,337.36,339.75,343.51,346.19,348.80,351.69,350.06,354.63,356.77,346.38,339.30,333.74,332.44,328.45,,,,,,,,303.83,323.74,335.05,338.76,339.16,343.31,347.74,343.89,350.32,351.32,L7
2006-04-07 22:04:39+00:00,320.92,341.29,354.12,354.09,350.59,349.25,341.31,340.47,344.13,347.54,338.65,333.54,335.78,332.05,,,,,,,,333.24,343.11,342.85,343.53,345.29,350.41,352.74,344.25,335.43,329.49,327.37,324.82,324.82,324.16,330.34,,,,,,313.69,318.50,330.83,329.49,331.56,335.71,336.12,340.95,351.47,L7
2006-04-15 22:06:18+00:00,359.64,362.62,360.87,368.46,361.23,357.70,354.18,361.13,361.94,364.34,360.73,355.04,350.91,350.31,339.25,340.36,346.78,343.83,344.86,350.02,351.55,353.35,358.99,363.46,366.64,364.96,366.53,368.52,361.20,347.54,343.66,345.78,344.30,338.50,338.81,343.40,338.68,336.79,324.58,334.65,332.02,337.67,351.20,354.88,361.59,363.51,373.82,365.58,374.84,373.56,L5
2006-05-08 22:12:50+00:00,,,357.32,351.41,347.63,346.97,344.16,351.30,356.69,362.83,356.61,348.39,356.18,356.87,352.95,345.15,332.53,327.83,328.26,332.50,336.21,337.16,341.48,345.69,355.49,358.76,361.35,359.20,354.53,348.71,340.33,344.15,337.80,339.09,339.76,342.88,340.61,333.21,324.05,324.02,328.58,331.55,333.23,343.39,345.60,348.72,343.08,349.00,354.77,353.05,L5
2006-06-01 22:10:50+00:00,,362.99,367.50,369.97,358.40,362.14,356.63,358.12,364.36,373.73,371.41,354.75,356.26,345.52,346.20,349.63,,,,,,,,,,370.30,375.43,377.49,369.79,361.38,356.27,356.62,350.51,352.44,350.16,353.24,353.43,342.31,,,,,,,,366.44,360.06,364.30,363.81,368.71,L7
2006-06-25 22:13:31+00:00,369.33,371.28,376.81,381.43,370.20,366.88,358.24,357.28,367.12,358.71,327.70,333.77,359.62,344.90,346.12,341.94,347.79,335.29,342.04,347.74,345.75,344.08,341.15,351.01,352.65,358.60,371.95,367.47,356.89,364.44,354.05,351.80,353.14,335.72,333.51,342.72,335.12,330.48,311.71,332.41,329.90,332.41,342.72,347.81,351.90,350.87,360.97,351.15,365.52,378.43,L5
2006-06-26 22:04:32+00:00,,,379.00,389.68,372.63,372.57,343.81,343.03,359.85,355.53,,,356.41,350.89,348.38,345.27,359.30,335.48,345.45,341.97,346.59,,,,,,,353.12,348.48,345.45,340.92,341.74,337.64,334.31,339.16,345.91,340.45,330.88,322.95,338.32,336.51,331.71,343.83,,,,,343.64,358.95,355.52,L7
2006-07-03 22:10:40+00:00,,,359.17,361.82,353.35,342.95,327.99,,325.86,330.54,,,,,,,,,,318.03,,,,,,,,,,,,,,,,,,,,,,,292.30,308.24,,327.45,,314.07,324.73,,L7
2006-07-12 22:04:25+00:00,,,,,335.28,346.14,343.37,338.87,346.32,343.11,328.23,326.85,327.50,327.49,322.56,328.11,332.44,323.73,329.87,324.27,328.90,332.05,330.67,,,,,,,331.62,327.16,324.94,329.33,327.24,331.59,325.64,321.63,318.96,309.03,314.98,314.31,325.08,331.06,338.18,,,,,337.53,343.50,L7
2006-07-27 22:13:58+00:00,303.87,333.11,341.78,350.69,354.49,361.35,345.13,339.45,341.22,337.49,328.39,327.27,323.35,326.39,329.18,331.90,334.23,329.14,331.28,330.60,329.39,336.13,335.11,337.56,345.44,347.37,353.01,357.74,352.69,342.52,336.12,321.57,319.57,324.12,328.08,322.76,323.94,322.03,313.91,311.49,312.33,320.11,325.97,335.54,334.31,334.86,335.71,333.18,340.67,343.94,L5
2006-08-04 22:10:28+00:00,,,,,,,,,,,354.29,341.56,344.78,336.41,340.26,346.13,345.53,337.22,345.26,346.72,334.49,340.38,346.90,339.34,347.52,351.66,,,,,,,,,332.10,339.23,340.78,337.77,334.64,332.76,335.02,333.60,331.47,338.70,342.33,341.89,347.52,,,,L7
2006-08-05 22:07:55+00:00,333.31,344.99,358.11,365.04,371.32,373.13,355.72,349.31,356.33,362.99,356.57,350.52,351.00,343.90,346.19,353.00,353.19,343.19,345.03,349.83,345.22,346.08,347.35,348.46,349.07,350.74,359.46,365.44,362.81,350.67,339.29,337.69,341.57,338.15,338.64,345.40,349.62,342.63,338.05,339.22,340.37,344.14,330.85,341.26,341.37,343.14,348.10,348.41,355.73,363.54,L5
2006-08-21 22:08:07+00:00,340.20,353.10,360.36,371.86,366.92,367.84,359.61,346.81,340.32,348.15,350.33,341.14,338.76,338.32,336.30,336.44,334.97,341.67,344.77,344.26,337.70,333.43,348.29,350.15,349.55,358.53,363.45,366.98,356.99,345.30,329.10,329.69,323.34,329.26,329.33,332.66,337.19,333.54,324.88,328.17,325.48,335.94,336.03,338.08,340.61,348.19,,,,,L5
2006-08-28 22:14:23+00:00,337.71,352.26,359.41,369.47,369.02,363.37,349.77,354.59,356.67,362.59,355.84,347.59,348.34,335.79,335.11,335.45,342.83,341.35,341.06,338.03,332.49,336.53,344.32,344.40,351.81,362.64,363.75,363.89,357.08,345.55,338.71,337.91,336.86,333.92,341.00,345.28,333.48,330.77,321.62,326.68,321.66,322.81,327.86,332.74,337.32,346.77,348.24,345.66,346.77,354.97,L5
2006-09-13 22:14:35+00:00,320.23,336.83,354.00,354.22,353.89,353.30,345.06,344.85,332.84,338.37,333.29,323.67,330.38,328.41,330.83,331.13,325.62,325.62,330.91,336.33,337.29,330.33,340.90,343.77,346.30,344.98,349.68,353.05,347.79,340.81,333.16,330.28,313.11,317.96,318.15,320.26,319.25,314.26,311.00,306.54,305.74,310.70,319.23,334.28,338.99,332.50,331.71,328.27,329.94,342.25,L5
2006-09-21 22:10:16+00:00,,,,,353.12,345.09,337.31,337.82,339.18,343.12,337.11,340.40,354.44,342.29,330.06,328.20,329.99,322.89,333.02,332.72,330.40,,,,,,,,,328.55,318.84,316.68,318.73,318.58,324.61,324.24,321.13,315.15,306.75,307.03,303.44,311.71,315.83,,,,,,,331.91,L7
2006-10-31 22:15:04+00:00,332.64,347.20,357.80,355.09,357.85,354.10,334.93,351.96,357.77,365.09,359.80,349.52,352.57,345.37,346.76,347.49,348.03,350.65,352.68,353.07,332.20,333.14,334.67,341.40,340.08,338.98,342.85,348.06,340.79,333.71,329.43,332.81,332.31,337.26,337.87,338.19,339.31,328.62,326.92,325.96,324.37,318.33,315.27,316.71,324.24,322.33,322.96,325.11,322.64,336.74,L5
2006-11-08 22:10:38+00:00,,,,,,,,,,,,326.12,325.15,323.11,314.94,316.90,322.04,318.64,318.58,319.65,319.36,,,,325.79,324.08,,,,,,,,,,307.70,304.41,298.61,290.41,295.21,293.40,302.42,307.10,313.45,314.13,317.16,314.03,,,,L7
2006-11-24 22:10:49+00:00,,,,,,,,,,386.28,364.94,339.90,340.11,337.41,334.35,338.38,340.15,333.37,326.78,324.68,338.21,336.15,337.20,338.94,329.83,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2007-01-03 22:15:37+00:00,355.40,349.58,350.54,355.93,351.48,344.61,345.28,349.81,351.65,355.45,353.38,349.10,345.77,344.53,332.26,339.15,343.39,341.38,349.48,353.39,349.48,346.00,345.66,352.16,344.89,345.07,350.15,350.81,343.58,334.41,324.99,323.62,324.21,325.46,330.29,332.95,329.29,325.42,311.73,316.78,316.94,330.91,343.71,349.77,341.62,331.98,328.50,326.42,327.25,338.70,L5
2007-02-28 22:11:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.71,327.81,,,,,,,335.83,L7
2007-03-16 22:11:19+00:00,,,,,,,,,,,354.84,347.85,342.08,341.58,345.43,351.10,352.91,347.36,348.91,346.65,345.60,344.71,343.79,344.77,354.50,361.32,,,,,,,,,340.44,335.07,331.36,325.44,321.07,317.45,318.42,325.98,325.72,343.48,339.79,335.70,333.88,,,,L7
2007-05-12 22:04:59+00:00,,,,,,,,,,,,,329.40,336.27,337.19,337.75,341.64,336.25,330.20,325.71,327.71,327.16,333.07,,,,,,,336.62,333.85,327.96,323.93,320.80,321.24,323.09,319.20,304.10,298.78,310.11,310.46,307.92,306.94,313.49,,,,,324.85,329.36,L7
2007-07-06 22:11:01+00:00,319.60,354.83,356.90,356.11,359.32,357.49,351.12,354.20,355.34,,,,,,,,,,326.70,333.68,333.53,321.01,325.12,320.45,325.03,331.83,340.16,345.53,,,318.95,328.16,323.22,,,,,,,,307.12,303.79,296.16,315.10,321.34,315.47,321.54,323.12,334.64,335.48,L7
2007-07-15 22:04:48+00:00,,,,,,,,362.51,358.33,356.18,359.34,339.67,348.09,329.88,327.94,331.72,342.68,337.11,336.85,331.80,340.12,339.05,336.98,335.76,330.65,351.41,,,,,,,333.17,326.94,331.83,323.18,322.53,328.59,308.67,315.40,325.81,320.11,317.61,327.74,334.62,331.36,,,,,L7
2007-09-01 22:04:31+00:00,330.26,335.07,341.61,345.10,,,,,,,,326.69,333.62,334.93,338.56,340.88,331.98,324.47,323.82,326.98,326.00,321.56,321.22,329.36,327.68,326.96,330.80,335.56,331.46,,,,,,321.68,319.95,310.76,302.88,296.11,302.32,298.84,306.42,310.34,322.43,321.83,319.99,317.45,309.57,,,L7
2007-09-09 22:07:45+00:00,348.55,354.48,358.83,358.40,362.56,356.71,342.51,330.34,336.04,344.88,340.02,326.56,335.42,339.89,344.97,345.12,344.67,327.64,326.01,327.85,331.24,322.59,329.13,338.21,337.88,334.32,345.93,345.35,336.08,331.79,318.84,323.41,327.50,324.46,328.16,323.30,316.97,308.79,305.38,306.29,303.77,320.44,324.41,338.37,335.79,333.65,332.41,318.24,322.80,322.01,L5
2007-09-16 22:13:52+00:00,341.61,341.38,357.89,363.75,371.74,366.79,345.86,343.57,326.03,340.11,336.76,328.63,330.05,342.48,341.29,344.52,332.20,325.18,327.47,322.80,324.89,331.41,343.62,344.57,337.73,341.53,350.84,349.35,346.67,337.20,325.16,330.97,313.88,315.03,316.66,316.52,315.04,307.37,306.19,312.58,306.38,322.13,329.65,338.56,336.42,335.36,331.15,327.34,333.20,334.98,L5
2007-10-02 22:13:42+00:00,,,,,,352.95,332.14,335.31,316.62,339.11,329.41,313.65,323.09,329.33,335.37,333.54,326.63,317.06,310.59,316.00,328.12,326.63,332.02,337.96,333.00,334.77,336.95,344.86,332.45,327.29,323.01,319.07,305.33,311.42,309.56,307.30,302.73,293.90,291.67,,,,,,,,,,,,L5
2007-11-20 22:04:46+00:00,350.69,357.72,374.82,375.56,359.85,353.59,352.48,359.14,357.37,352.15,343.69,340.05,348.06,338.91,341.27,339.22,328.01,338.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.83,324.45,,,,L7
2007-12-22 22:04:56+00:00,346.47,351.94,361.29,361.81,357.38,345.46,344.30,348.48,352.17,347.32,336.92,331.60,334.05,329.61,319.48,326.63,329.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2008-01-14 22:11:08+00:00,330.27,337.94,,356.24,350.23,341.36,339.19,343.77,341.71,344.85,333.08,,,,,,,,,,,314.24,323.40,323.95,319.14,324.85,334.93,337.98,338.00,334.89,326.03,322.89,324.84,320.83,315.23,,,,,,,,310.61,316.52,318.55,,,,,,L7
2008-02-24 22:04:50+00:00,335.25,337.73,,,,,,,350.77,353.41,346.95,339.79,341.39,333.43,328.37,328.76,332.56,330.37,325.24,322.32,325.50,327.38,329.89,334.38,334.54,334.34,340.10,,,,,,319.78,321.31,323.70,320.86,320.85,315.64,304.04,306.53,301.68,306.65,315.29,326.65,325.42,326.19,322.27,,,,L7
2008-03-11 22:04:44+00:00,327.40,342.43,350.70,352.83,346.02,344.17,340.23,340.60,346.98,347.10,334.32,333.44,331.72,,,,,,,,327.12,328.93,333.47,335.02,336.09,339.11,341.70,346.32,338.50,328.30,318.00,316.44,314.50,313.64,320.03,318.59,,,,,,315.80,318.89,328.91,325.75,325.63,326.35,321.64,320.16,321.52,L7
2008-03-18 22:10:55+00:00,324.88,346.02,351.36,353.57,349.86,349.96,343.98,345.75,350.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.82,310.67,315.60,323.29,321.03,321.35,318.84,322.56,321.43,325.23,L7
2008-04-12 22:04:44+00:00,326.70,344.87,354.98,,,,,,,,334.27,335.98,337.60,333.83,339.58,339.11,332.50,329.59,328.90,326.23,331.45,335.85,334.33,334.37,334.75,336.76,339.10,343.08,,,,,,320.14,323.84,321.82,320.90,311.55,310.48,313.57,307.82,314.12,314.82,329.40,333.57,325.97,321.80,,,,L7
2008-06-15 22:04:20+00:00,,,364.14,370.07,369.20,360.62,353.11,355.13,360.74,358.48,,,352.54,347.62,343.49,342.67,344.87,346.32,344.41,343.94,346.06,,,,,,333.93,359.91,352.04,340.66,340.13,,,340.08,342.70,332.81,335.51,331.19,328.55,329.10,331.77,333.37,,,,,334.77,332.61,337.01,346.75,L7
2008-07-08 22:10:15+00:00,290.99,337.80,351.62,348.87,349.39,342.86,337.17,341.58,343.77,,,,,,,,,,328.82,331.06,334.46,333.12,329.52,323.63,328.47,333.55,333.38,339.28,334.44,333.41,319.36,321.76,320.93,,,,,,,,303.96,308.57,312.89,317.52,,324.52,317.95,317.88,328.70,334.10,L7
2008-07-17 22:03:58+00:00,341.03,345.12,350.82,359.28,354.27,351.91,350.83,351.72,354.55,357.68,342.52,331.83,344.15,338.16,333.73,335.09,340.04,335.59,,,,,,,,341.98,355.05,349.62,347.56,346.14,335.94,333.92,332.93,331.12,338.16,334.84,331.22,322.55,314.16,,,,,,,332.37,338.55,330.83,335.28,337.69,L7
2008-09-10 22:09:44+00:00,,,,,,323.60,320.16,320.23,321.76,329.56,317.10,302.82,315.83,316.23,316.43,313.49,312.77,317.45,321.08,323.48,324.51,,,,,,,,,309.92,304.86,312.57,308.79,310.43,313.22,,,,,,,,,,,,,,,,L7
2008-09-19 22:03:28+00:00,328.29,331.14,335.68,340.68,342.44,331.05,326.95,324.93,337.29,339.14,332.66,331.95,334.67,324.01,320.83,319.65,,,,,,,326.68,330.91,333.18,332.57,336.02,343.11,336.82,328.28,313.13,313.68,317.28,322.00,323.84,318.07,306.49,299.69,,,,,313.13,327.34,332.24,326.64,324.13,321.20,321.98,321.40,L7
2008-10-12 22:09:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.32,334.99,L7
2008-11-13 22:09:55+00:00,342.13,339.01,,349.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.46,,,L7
2008-11-14 21:57:52+00:00,,355.71,356.04,359.26,346.24,345.66,346.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2008-11-22 22:03:51+00:00,351.28,354.48,366.30,367.50,363.76,350.22,346.19,352.89,345.51,350.83,344.59,341.35,342.79,337.17,341.44,341.45,335.98,342.58,339.33,335.30,,,,,,335.91,345.67,,,,,,,,,,,,,,,,,,,328.54,335.07,337.23,344.35,356.93,L7
2008-12-23 22:05:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.59,339.70,347.77,352.13,354.27,348.46,336.10,326.36,,,,,,,,,,,,L5
