dates,nzd0114-0000,nzd0114-0001,nzd0114-0002,nzd0114-0003,nzd0114-0004,nzd0114-0005,nzd0114-0006,nzd0114-0007,nzd0114-0008,nzd0114-0009,nzd0114-0010,nzd0114-0011,nzd0114-0012,nzd0114-0013,nzd0114-0014,nzd0114-0015,nzd0114-0016,nzd0114-0017,nzd0114-0018,nzd0114-0019,nzd0114-0020,nzd0114-0021,nzd0114-0022,nzd0114-0023,nzd0114-0024,nzd0114-0025,nzd0114-0026,nzd0114-0027,nzd0114-0028,nzd0114-0029,nzd0114-0030,nzd0114-0031,nzd0114-0032,nzd0114-0033,nzd0114-0034,nzd0114-0035,nzd0114-0036,nzd0114-0037,satname
2003-10-17 21:53:51+00:00,273.86,265.57,273.66,275.13,279.22,280.95,271.91,267.52,,,291.97,307.41,319.67,317.56,306.66,300.16,307.95,307.73,309.80,321.74,323.97,,,366.86,354.05,351.35,344.73,336.01,330.36,320.99,304.74,300.17,297.06,304.90,305.71,299.15,292.72,,L7
2003-10-25 21:43:40+00:00,274.80,270.09,270.23,264.77,271.29,267.86,256.15,260.44,279.77,283.45,289.53,301.90,317.17,312.93,296.52,292.76,292.63,290.32,289.71,299.81,308.61,323.36,340.67,353.13,342.29,334.84,330.18,325.66,311.12,305.02,293.47,284.49,283.39,294.40,292.34,298.96,298.81,,L5
2004-02-06 21:54:44+00:00,,,,,,,,,,,,,,,,,,,,337.76,346.56,350.51,364.19,,,366.63,351.86,345.69,337.00,332.77,322.78,331.87,328.13,334.25,334.28,342.24,335.72,311.32,L7
2004-02-14 21:44:33+00:00,269.44,269.39,279.94,284.16,290.70,295.89,293.20,289.57,293.29,304.61,316.51,329.44,353.47,348.65,339.91,336.15,,,,,,,,,,,,,,,,335.75,328.93,314.92,312.89,317.95,331.27,348.48,L5
2004-02-22 21:54:43+00:00,268.49,,,283.56,296.46,297.17,279.38,283.98,295.87,301.44,306.67,333.25,350.98,,,339.15,334.02,335.14,342.05,347.54,360.61,373.92,386.40,393.53,382.80,377.03,370.84,,,345.06,336.01,340.76,336.03,348.05,344.34,353.82,350.96,291.46,L7
2004-03-01 21:44:38+00:00,283.29,279.56,282.49,287.04,,,,,,306.09,318.60,330.53,342.26,333.76,327.65,325.58,321.13,316.44,315.08,326.42,331.96,344.91,357.60,368.66,356.16,343.39,331.83,329.95,333.25,330.26,333.83,325.77,314.88,309.03,305.80,,300.21,321.21,L5
2004-03-25 21:54:54+00:00,277.56,276.71,,,291.38,290.88,278.30,279.42,288.25,291.55,296.64,313.72,327.90,329.49,,322.39,315.77,316.86,315.72,322.94,330.35,342.05,355.59,363.93,352.26,341.24,331.25,,,328.71,327.42,334.97,324.54,337.47,334.62,341.18,338.25,307.06,L7
2004-04-18 21:45:25+00:00,277.05,273.87,278.83,297.22,310.35,293.21,274.31,266.72,265.92,268.54,276.35,278.54,301.26,317.84,304.35,308.49,289.06,302.95,297.51,306.44,309.64,310.05,325.57,334.04,322.08,311.59,315.15,312.51,317.68,315.80,311.71,311.26,310.77,306.18,301.96,,300.76,282.36,L5
2004-07-23 21:48:09+00:00,279.33,269.25,270.24,276.70,276.83,259.20,271.80,273.31,279.26,285.63,293.24,303.41,314.75,321.79,316.33,310.60,,,,,,,,,,,,,,,330.61,332.00,326.28,344.23,,350.57,,345.12,L5
2004-08-16 21:54:26+00:00,270.14,263.71,262.75,270.19,271.18,254.16,259.22,,,269.96,278.77,283.73,308.60,307.87,303.17,297.32,300.62,298.83,302.03,,,334.33,345.22,358.07,347.68,334.31,328.85,330.74,333.31,327.79,327.63,328.08,322.34,331.83,,,,337.32,L7
2004-09-09 21:49:19+00:00,267.92,285.12,267.70,254.47,265.80,270.38,302.85,272.75,277.88,282.69,290.68,299.86,320.33,324.72,317.72,317.00,311.86,313.91,328.01,337.85,354.87,363.51,368.90,380.48,377.78,367.96,370.67,365.86,362.51,353.67,353.88,347.68,340.01,328.97,298.35,,,,L5
2004-09-25 21:49:43+00:00,282.77,281.25,275.68,276.12,280.83,272.82,266.95,274.91,273.08,287.71,296.11,302.81,321.49,326.65,326.74,319.97,308.30,311.69,314.84,316.04,327.70,347.61,361.33,374.00,369.57,360.30,350.95,347.87,349.71,347.80,349.42,345.86,347.86,316.10,295.37,,305.50,312.97,L5
2005-01-15 21:51:45+00:00,308.85,302.60,304.44,309.97,317.50,,305.21,299.80,303.22,304.16,310.88,327.61,355.43,355.02,349.51,343.60,342.74,343.82,346.41,349.27,356.21,364.52,379.36,393.97,386.66,381.38,389.96,383.57,382.30,378.77,373.30,374.81,374.58,,,,,399.18,L5
2005-02-08 21:55:11+00:00,268.32,254.75,,,265.64,260.03,,259.46,262.45,261.02,270.11,279.41,293.56,297.61,,,,292.36,298.71,306.23,314.30,327.78,344.51,355.97,,,337.75,,,,332.75,332.20,,,,,,,L7
2005-04-21 21:52:46+00:00,277.16,270.04,271.62,278.62,294.40,298.12,297.29,284.41,282.32,290.17,294.87,315.51,329.33,311.75,316.87,323.95,329.47,318.86,316.23,322.90,328.76,353.96,367.94,385.15,383.22,378.44,375.45,375.58,362.86,367.63,361.31,352.12,359.05,346.80,332.45,324.94,322.08,372.71,L5
2005-11-15 21:54:02+00:00,267.56,263.00,263.46,278.89,287.27,285.59,280.86,287.46,284.70,268.42,279.83,299.63,314.85,321.12,309.38,328.35,330.49,327.55,326.97,334.60,340.89,352.05,348.53,365.28,365.86,349.30,338.17,333.85,,,,,,,,,,,L5
2006-01-10 21:55:28+00:00,,,,,,,,,,,,,327.29,328.54,321.78,315.93,,,319.41,324.57,332.44,349.32,365.67,374.10,362.99,362.15,359.76,358.85,353.35,345.13,349.85,,,311.91,310.91,309.67,328.76,377.80,L7
2006-02-11 21:55:41+00:00,,265.36,272.31,272.35,272.02,275.43,266.70,275.56,288.04,294.31,287.76,,,312.01,306.52,316.04,307.94,310.65,313.38,315.81,326.81,341.66,362.25,371.15,358.36,,,347.02,341.81,337.16,334.27,323.54,316.35,318.18,326.33,326.27,322.72,320.02,L7
2006-03-15 21:55:44+00:00,,259.67,260.50,263.46,267.70,262.00,257.80,264.54,273.88,266.54,269.41,,,304.13,292.14,301.32,298.60,292.55,298.32,312.21,321.40,337.11,350.67,359.96,,,,342.66,333.64,329.59,327.35,327.96,323.16,333.17,335.65,344.28,345.33,322.38,L7
2006-03-31 21:55:42+00:00,,,268.17,272.36,271.73,271.15,269.56,271.43,290.99,274.87,274.35,291.51,,,302.21,307.40,302.00,307.16,311.47,321.47,324.87,345.26,357.98,357.01,348.51,,,,337.71,,331.27,338.07,335.73,358.89,358.86,377.29,372.56,344.43,L7
2006-04-08 21:57:12+00:00,,,,294.48,293.35,280.81,295.62,296.45,290.91,298.25,302.74,307.36,332.77,336.52,334.91,336.10,324.97,329.91,330.50,323.01,333.86,360.69,371.00,377.18,365.21,373.29,372.52,361.39,347.25,343.89,340.81,328.22,319.97,310.32,,,,322.62,L5
2006-05-02 21:55:41+00:00,260.86,253.47,245.64,257.46,,247.46,252.01,256.65,261.57,259.76,268.12,277.37,288.88,290.54,283.92,282.39,,,298.32,309.30,325.00,333.86,332.33,335.62,331.87,331.49,326.99,319.14,313.51,311.54,,,312.16,320.81,318.90,,,299.73,L7
2006-05-26 21:57:54+00:00,,,,,,,,,,,,,,298.48,269.92,289.69,290.52,290.53,297.11,310.22,319.58,333.24,348.42,348.35,342.64,346.02,340.03,327.43,318.90,313.60,318.31,319.48,324.50,307.26,,,,,L5
2006-06-27 21:58:24+00:00,279.15,265.77,271.02,270.96,274.79,280.96,268.04,273.11,279.23,277.97,289.06,296.52,312.04,308.44,297.60,291.81,288.73,301.89,307.87,317.99,329.03,341.04,350.49,360.54,348.66,344.23,344.33,335.20,322.37,322.48,319.12,329.26,321.60,324.68,323.42,,336.47,319.85,L5
2006-07-05 21:55:30+00:00,269.85,262.60,264.43,,,279.80,269.47,269.70,268.81,280.16,293.14,299.78,316.12,312.77,313.07,,,307.53,314.86,319.57,320.23,329.15,342.41,357.04,349.45,338.59,336.31,329.52,326.65,330.29,,,319.78,296.32,297.25,,,310.12,L7
2006-07-13 21:58:38+00:00,277.63,278.96,270.43,277.74,283.19,279.05,271.82,276.57,286.54,,,,,,,,,,,,,,,,358.44,355.06,344.55,340.21,335.85,339.49,336.68,342.57,335.49,,,361.72,365.07,323.36,L5
2006-07-21 21:55:21+00:00,257.85,252.28,252.28,251.69,257.05,265.25,259.84,246.81,250.04,,,299.15,312.46,298.32,306.68,300.31,296.31,297.30,307.42,314.40,322.09,,,,,,,,,,,,,,,,,,L7
2006-09-07 21:55:13+00:00,272.63,266.52,262.80,265.44,278.27,267.20,255.48,,,273.43,285.33,295.43,309.43,307.73,301.69,296.55,298.93,300.97,310.05,314.57,,,349.69,362.06,355.41,345.10,338.80,340.69,335.70,327.62,323.26,316.18,303.87,295.29,299.38,,,307.65,L7
2007-03-02 21:56:07+00:00,278.71,274.06,,,280.51,282.43,279.00,283.03,277.51,286.49,297.15,308.33,319.08,325.44,312.31,,312.51,323.37,335.71,340.40,342.49,354.69,368.37,383.19,376.01,365.99,356.02,350.89,349.46,,,,,333.23,,339.81,330.07,342.91,L7
2007-05-05 21:56:03+00:00,287.36,290.01,288.15,285.69,,,305.95,301.58,308.33,311.15,320.69,338.96,350.26,342.78,341.73,335.15,,,346.61,361.26,373.51,376.07,,,,,,,,,,,,,,,,,L7
2007-09-18 21:58:42+00:00,272.24,268.35,266.15,278.03,284.08,281.98,271.26,275.26,282.53,279.52,277.85,292.23,304.26,309.68,304.34,297.78,310.11,310.50,311.21,315.20,328.91,342.05,345.54,354.43,350.73,341.90,339.64,342.70,343.34,341.32,320.37,315.32,306.20,296.05,277.77,,,,L5
2007-10-28 21:55:34+00:00,270.05,260.44,262.88,268.94,275.02,269.83,257.11,,269.32,271.61,271.30,286.77,297.94,307.16,297.42,286.22,283.68,290.48,300.31,,,343.00,353.53,358.03,348.19,343.89,335.18,331.51,326.72,317.76,299.64,309.09,301.00,,,,,,L7
2008-01-16 21:55:59+00:00,261.08,248.64,250.61,255.57,262.27,246.21,,256.94,255.76,260.98,273.87,270.62,288.32,294.54,281.72,284.99,292.17,286.23,,299.31,310.64,322.22,330.49,340.15,337.58,329.85,323.30,321.12,324.32,,,,,,274.69,,,,L7
2008-04-21 21:55:44+00:00,,,,,,,,,,261.41,,278.03,,,313.69,288.50,278.24,275.04,282.77,295.79,317.12,315.99,325.49,350.10,344.97,,,330.56,322.45,318.53,307.46,304.43,298.25,297.59,274.31,,,,L7
2009-03-23 21:55:51+00:00,279.43,280.95,284.74,292.66,,,287.14,296.24,291.49,296.37,311.64,326.06,338.69,335.61,323.93,,,313.26,315.28,322.13,331.01,337.93,343.77,358.34,355.85,349.68,,,332.42,,,,307.27,286.87,,,,,L7
2009-05-10 21:56:03+00:00,260.20,255.14,261.27,270.63,,259.18,266.52,264.74,269.67,265.10,,295.80,312.89,308.74,302.08,298.87,,305.96,301.96,312.58,327.27,335.40,345.36,355.01,338.88,325.67,320.93,323.22,320.58,318.47,,313.05,304.35,313.66,313.70,317.96,300.24,,L7
2009-12-12 21:56:13+00:00,,,,,,,319.96,309.48,312.46,322.60,339.55,348.54,,348.57,339.68,334.73,322.98,332.14,344.31,349.05,354.75,364.07,371.66,381.89,373.58,356.43,344.05,336.12,337.09,330.07,332.74,330.51,331.65,302.07,287.30,283.96,295.94,363.88,L5
2010-01-05 21:57:00+00:00,296.19,296.78,301.55,301.87,307.86,304.92,,298.57,298.81,300.68,310.71,348.33,,376.75,362.03,364.05,352.10,361.96,,,371.84,378.91,391.62,398.83,391.05,371.78,362.42,354.95,350.14,354.98,345.75,348.31,350.27,,,,,348.43,L7
2010-03-26 21:57:49+00:00,297.13,279.16,285.27,291.69,300.13,290.29,291.64,290.18,310.05,310.72,329.45,,333.74,341.70,333.14,331.41,325.35,325.17,329.54,332.96,331.70,343.10,358.72,368.35,,,336.31,335.08,344.82,341.07,345.74,345.98,327.59,303.92,295.16,282.71,313.99,364.22,L7
2010-05-13 21:57:45+00:00,285.47,274.22,,,291.45,289.04,285.49,286.22,291.40,298.95,306.49,322.40,339.95,,,323.71,318.16,316.00,321.04,312.17,317.24,330.60,342.11,355.64,,329.74,320.48,,,322.09,319.23,324.48,316.75,297.25,290.88,306.10,313.97,308.41,L7
2010-05-29 21:57:45+00:00,,,276.66,279.64,293.06,291.75,291.78,295.39,300.21,309.16,314.24,335.97,,,330.85,325.95,323.38,,,,,,,,,,,,,,,,,,,,,316.80,L7
2010-07-16 21:57:51+00:00,259.73,256.38,,,284.16,278.88,286.22,279.85,286.39,294.22,300.02,315.65,341.55,342.41,,,311.85,307.95,311.49,318.23,316.10,326.12,341.27,346.40,,331.98,332.66,,,318.03,314.14,319.26,316.17,323.71,315.89,333.53,342.55,320.64,L7
2010-12-31 21:55:32+00:00,311.86,,,328.31,,,,,323.19,,345.44,349.69,363.21,362.23,352.67,339.72,338.55,338.71,341.97,348.18,352.27,360.82,374.67,385.56,376.32,366.53,362.69,358.97,343.93,,,,,330.16,333.65,328.27,338.03,,L5
2011-02-17 21:55:37+00:00,284.91,279.67,283.96,291.47,291.80,294.08,283.57,285.95,290.37,292.36,306.21,322.03,337.20,328.41,314.97,317.54,316.79,,,,,,,,,,,,,,,316.34,320.07,320.33,323.65,323.42,322.45,320.62,L5
2011-02-25 21:59:08+00:00,286.20,281.18,,,301.55,295.80,290.30,300.64,305.04,301.02,314.05,328.33,340.25,333.99,,,318.53,322.93,338.82,342.54,344.84,338.15,353.38,365.58,346.87,335.34,335.85,,,315.21,318.60,324.13,324.90,324.73,323.33,324.14,327.15,311.59,L7
2011-03-13 21:59:11+00:00,288.90,292.70,297.52,302.81,325.68,313.71,307.72,309.18,312.57,,,330.79,346.20,333.79,324.13,323.91,329.47,335.78,338.37,343.08,350.76,,,,362.24,351.77,343.84,343.90,331.07,335.44,346.30,340.85,336.05,332.66,329.84,328.04,333.34,,L7
2011-05-16 21:59:11+00:00,277.08,284.18,297.39,285.40,,291.37,284.90,277.08,277.83,295.03,317.32,352.85,339.49,316.57,319.07,315.66,,,338.45,336.97,311.05,320.15,329.01,345.27,343.52,335.72,336.31,,,,,,,,,,,,L7
2011-08-20 21:59:02+00:00,290.79,287.60,290.15,,,299.83,295.07,297.52,287.53,293.01,300.99,308.64,328.27,314.23,312.63,,,306.41,311.39,317.88,320.80,318.23,326.29,337.03,331.41,326.11,324.21,324.54,328.69,,,327.13,311.91,304.03,,,307.67,285.94,L7
2011-09-05 21:58:58+00:00,291.33,301.48,302.54,313.36,327.01,318.27,,,299.02,294.84,311.30,321.78,337.92,329.98,323.52,317.15,314.62,313.13,325.26,,,322.48,332.16,344.95,339.03,333.24,330.00,337.58,342.18,346.08,347.19,332.93,322.36,,,,326.84,,L7
2012-01-27 21:59:39+00:00,302.98,302.80,304.24,312.58,321.68,310.21,311.54,,,309.25,316.17,342.38,354.68,336.81,329.88,326.56,325.51,331.76,329.50,,,340.05,357.88,363.17,350.06,330.49,329.15,327.17,328.28,329.37,317.37,319.83,313.12,327.27,,328.58,307.67,,L7
2012-05-02 22:00:07+00:00,288.30,308.07,307.69,279.59,326.44,,315.34,304.81,275.97,291.40,300.69,319.77,326.27,327.87,321.56,316.19,307.91,310.96,298.34,313.47,320.26,329.42,330.40,359.61,355.81,349.17,334.93,324.12,340.81,329.01,317.05,326.50,326.35,309.71,302.50,280.95,296.16,312.58,L7
2012-06-19 22:00:05+00:00,,,271.90,281.75,292.83,270.57,,,273.31,280.81,,,,,,,279.06,279.00,,,291.39,298.64,311.18,323.62,323.77,323.62,317.18,310.93,315.14,301.85,299.15,295.16,297.71,,,299.25,301.22,293.09,L7
2012-08-22 22:00:50+00:00,289.07,288.69,291.12,293.87,296.18,,,296.53,301.34,296.94,298.20,310.50,316.66,319.85,308.00,304.10,293.03,,,304.14,315.90,324.00,334.00,345.47,339.53,334.32,330.07,330.00,322.50,321.11,314.01,,,,,,,,L7
2012-11-26 22:01:37+00:00,302.77,298.14,301.26,311.36,319.04,306.75,305.43,292.80,296.00,296.13,,,344.85,338.37,318.13,327.68,321.13,323.93,326.70,327.10,325.96,332.97,338.92,,,344.14,338.87,336.87,330.24,327.97,333.18,321.15,320.45,313.86,313.55,324.41,317.40,323.12,L7
2013-03-18 22:01:44+00:00,292.87,287.92,291.74,295.83,309.33,,,296.65,291.96,298.78,307.43,310.20,320.04,321.79,315.52,312.48,309.48,320.00,,333.08,333.87,343.02,358.98,360.78,348.75,344.30,335.12,333.69,337.89,344.83,343.07,339.08,,,332.98,331.29,328.11,309.26,L7
2013-10-20 22:07:26+00:00,290.31,283.03,284.76,291.25,295.56,292.64,278.10,281.76,288.99,289.92,289.22,307.55,320.96,317.20,315.85,308.02,310.59,305.37,312.46,326.98,336.65,347.04,356.22,364.35,351.72,349.90,346.61,337.82,336.58,339.91,335.23,329.48,327.18,335.92,338.28,338.78,325.92,312.87,L8
2013-11-05 22:07:22+00:00,,,,,,,274.07,280.86,286.89,283.93,281.14,299.13,313.21,313.68,299.61,301.64,290.09,297.78,302.37,314.17,317.00,335.09,339.71,354.14,344.14,341.23,331.90,321.54,324.94,326.24,320.75,300.61,,,,,,,L8
2013-12-15 22:01:57+00:00,289.75,282.43,280.02,286.35,287.67,276.98,276.22,,,280.17,288.90,298.33,315.69,318.25,307.15,303.03,296.68,285.36,299.48,,,333.58,342.91,361.81,349.75,342.68,332.69,330.04,331.16,325.72,319.44,305.57,295.50,285.30,,,277.02,,L7
2014-02-01 22:02:30+00:00,282.69,265.86,270.06,271.23,273.00,257.10,267.36,275.64,280.58,276.04,276.98,289.89,300.46,304.22,296.25,283.12,274.36,286.04,287.31,283.50,,311.30,323.44,,,,,,,,301.11,,297.55,323.52,322.57,338.17,,,L7
2014-02-09 22:06:33+00:00,291.44,290.03,295.52,296.39,303.18,297.65,300.39,287.24,284.02,295.76,305.96,318.34,338.57,327.60,330.04,332.56,327.54,323.63,317.24,319.58,335.49,355.55,363.49,372.52,365.32,355.26,347.71,340.51,337.35,330.50,332.21,319.91,317.87,305.83,303.91,301.16,311.46,337.02,L8
2014-03-05 22:02:25+00:00,286.39,285.08,286.80,294.54,295.50,288.58,284.30,289.16,,299.84,301.12,311.44,326.47,322.40,323.02,310.74,311.41,309.39,313.50,321.40,,,360.01,369.11,357.41,354.47,347.87,343.63,335.15,334.03,331.01,343.56,335.66,344.93,,,,303.12,L7
2014-03-29 22:05:52+00:00,294.58,285.22,287.92,282.04,296.48,303.37,289.57,275.46,273.71,281.73,287.59,304.19,327.06,312.72,306.77,308.34,310.21,299.87,295.47,305.20,316.59,325.51,335.16,347.79,337.46,335.51,332.81,330.03,321.82,318.40,317.91,309.54,306.05,288.28,297.36,302.84,283.71,,L8
2014-04-30 22:05:22+00:00,286.97,280.22,284.02,283.49,291.57,290.74,283.31,279.07,284.72,291.76,297.04,306.92,319.12,312.75,304.19,301.52,305.97,298.59,301.53,314.22,328.36,337.27,342.75,353.35,349.04,341.05,339.09,322.55,322.24,321.95,319.14,326.60,317.52,319.82,313.75,313.75,276.95,,L8
2014-05-16 22:05:09+00:00,282.68,283.97,283.58,290.13,297.18,302.37,290.64,280.54,288.63,292.07,300.42,311.81,322.20,319.60,299.98,307.37,311.33,303.44,307.58,316.25,,,,,,,,,,,,,,,,,,,L8
2014-07-27 22:03:14+00:00,269.29,270.82,272.63,276.85,284.21,275.01,276.12,,,271.96,272.96,289.61,305.49,302.04,294.33,291.43,290.45,288.97,295.97,,,310.57,322.01,342.63,335.64,327.10,318.60,316.45,315.08,312.13,302.62,292.38,284.30,284.77,,,,,L7
2014-10-07 22:05:49+00:00,290.20,287.76,282.45,290.57,297.38,299.94,286.78,277.64,272.78,283.93,288.86,305.58,323.15,320.11,310.35,303.20,301.12,300.24,305.13,314.66,313.26,327.30,342.36,350.40,341.34,332.41,321.21,318.32,312.18,309.55,313.14,299.34,287.03,266.31,262.59,,275.85,,L8
2014-11-08 22:05:52+00:00,283.36,273.93,273.08,282.67,285.91,289.30,272.67,279.52,285.97,283.40,290.96,295.14,314.66,316.14,309.38,299.84,292.93,299.86,307.90,309.67,313.74,338.95,345.48,357.04,351.31,342.31,330.08,325.09,328.87,326.57,314.98,316.96,303.38,312.02,297.11,316.27,265.19,,L8
2015-02-28 22:05:24+00:00,296.52,289.26,290.04,295.10,303.32,313.39,299.26,287.17,279.56,280.04,298.30,317.88,352.10,,329.80,307.04,310.18,317.70,317.26,317.00,322.92,320.68,330.66,354.78,354.14,331.49,318.27,325.02,324.90,321.17,317.17,287.86,288.23,286.67,287.51,277.41,289.11,306.56,L8
2015-03-16 22:05:13+00:00,259.31,250.47,255.39,266.57,271.45,274.77,265.18,259.29,259.09,267.79,277.08,282.39,307.48,305.20,294.90,281.57,284.31,281.97,283.63,294.72,298.26,297.32,305.72,330.89,326.52,313.91,301.85,301.69,303.50,295.62,290.82,270.41,271.05,254.50,248.78,,,,L8
2015-03-24 22:04:40+00:00,,267.87,271.30,,,269.22,266.22,276.92,278.73,274.13,280.66,,,308.85,297.62,282.22,278.35,280.57,284.92,282.41,278.85,299.90,312.49,328.30,,,292.37,294.07,300.88,298.14,280.56,276.86,284.26,311.48,309.77,311.96,270.77,,L7
2015-05-19 22:04:40+00:00,273.88,272.78,268.94,284.32,291.89,290.04,287.44,278.16,287.84,286.37,287.87,308.41,321.52,318.22,309.52,300.82,306.48,302.21,308.62,312.08,313.77,328.56,329.80,348.27,345.73,335.94,314.25,315.18,314.45,308.56,293.18,307.53,,,,,,,L8
2015-07-22 22:05:13+00:00,297.86,290.02,296.70,299.75,306.41,311.78,301.95,304.39,311.15,299.42,312.86,319.90,345.96,339.89,324.23,325.53,318.52,323.46,329.74,330.12,339.13,347.62,359.14,370.24,353.42,352.70,343.09,338.95,332.41,321.41,321.58,334.23,321.08,311.48,317.01,319.79,325.73,310.61,L8
2015-08-07 22:05:16+00:00,282.09,278.13,283.43,293.51,300.46,299.17,291.15,297.69,298.14,300.92,304.95,311.43,333.23,328.08,312.55,309.94,305.21,309.44,318.80,316.65,327.07,337.19,348.33,358.12,,,,,,,,,,,,,,289.55,L8
2015-08-23 22:05:24+00:00,286.45,278.80,289.95,296.13,306.33,301.21,296.64,296.07,298.68,302.67,311.54,315.74,333.79,330.24,321.55,318.43,310.94,314.56,320.99,323.44,332.51,337.86,350.21,362.79,350.50,345.74,337.33,334.45,324.87,318.66,320.72,319.82,305.30,305.29,311.79,312.49,321.02,329.08,L8
2015-09-16 22:05:34+00:00,297.82,293.48,299.71,306.89,312.99,317.72,315.95,307.80,317.71,307.36,,,352.19,344.73,336.68,335.41,324.89,332.85,337.05,339.40,347.55,355.52,,,,355.05,343.45,342.26,339.77,331.01,325.92,340.49,330.86,,,,,357.39,L7
