dates,nzd0114-0000,nzd0114-0001,nzd0114-0002,nzd0114-0003,nzd0114-0004,nzd0114-0005,nzd0114-0006,nzd0114-0007,nzd0114-0008,nzd0114-0009,nzd0114-0010,nzd0114-0011,nzd0114-0012,nzd0114-0013,nzd0114-0014,nzd0114-0015,nzd0114-0016,nzd0114-0017,nzd0114-0018,nzd0114-0019,nzd0114-0020,nzd0114-0021,nzd0114-0022,nzd0114-0023,nzd0114-0024,nzd0114-0025,nzd0114-0026,nzd0114-0027,nzd0114-0028,nzd0114-0029,nzd0114-0030,nzd0114-0031,nzd0114-0032,nzd0114-0033,nzd0114-0034,nzd0114-0035,nzd0114-0036,nzd0114-0037,satname
2004-04-18 21:45:25+00:00,275.11,273.92,277.87,283.35,292.04,289.00,276.27,276.03,284.62,292.61,300.72,314.56,332.17,328.53,317.11,320.75,310.52,312.34,312.01,323.49,331.29,340.80,355.00,362.66,351.12,345.79,338.52,328.45,324.76,326.27,320.87,323.55,318.10,320.61,318.03,330.83,322.28,310.31,L5
2004-07-23 21:48:09+00:00,275.86,273.76,277.88,285.74,293.14,287.27,279.40,278.60,284.52,292.98,301.33,314.81,331.77,330.31,322.06,323.73,315.00,317.85,317.59,328.22,335.82,344.29,357.87,365.04,353.33,347.98,340.19,329.38,329.31,330.52,327.06,330.34,324.22,327.73,322.31,341.15,326.19,315.29,L5
2004-08-16 21:54:26+00:00,275.98,272.62,273.58,282.94,289.24,278.92,272.60,275.86,282.33,287.20,295.05,307.20,324.29,322.15,312.88,317.25,312.12,314.04,314.48,325.84,333.14,341.05,354.08,363.65,352.20,341.51,335.58,324.40,328.08,329.52,327.87,328.81,322.47,329.46,321.68,348.52,322.55,314.09,L7
2004-09-09 21:49:19+00:00,274.40,273.73,269.88,274.64,283.11,273.57,277.30,273.05,277.83,279.67,287.14,295.85,314.57,320.34,310.39,311.16,304.33,308.14,310.82,322.41,331.62,337.49,348.82,359.13,349.95,338.77,336.48,336.37,337.83,331.49,330.25,330.80,324.79,329.74,311.64,345.88,319.51,317.96,L5
2004-09-25 21:49:43+00:00,275.44,274.64,271.04,274.94,281.00,269.95,275.03,271.92,274.03,278.91,287.03,293.67,313.29,319.77,313.66,310.68,302.46,306.85,310.60,320.11,330.74,338.88,350.25,361.65,354.28,343.54,341.40,339.25,340.80,336.26,334.65,332.98,329.45,325.46,298.56,350.57,303.13,319.44,L5
2005-01-15 21:51:45+00:00,281.80,280.39,276.16,277.49,282.43,264.14,281.21,280.19,283.36,286.03,293.94,303.48,324.12,327.21,322.69,317.70,315.88,317.06,322.82,334.39,346.26,352.49,363.70,376.63,370.42,360.99,360.11,357.01,356.96,352.01,346.97,345.69,342.21,330.28,296.86,350.57,305.50,348.65,L5
2005-02-08 21:55:11+00:00,279.60,277.49,277.64,277.69,280.19,264.35,283.56,276.73,279.16,281.11,289.31,298.68,319.88,322.37,324.29,319.47,315.88,312.12,318.00,327.35,338.27,347.55,359.86,372.50,370.42,360.99,355.64,357.01,356.96,352.01,347.40,345.73,346.20,325.63,296.86,,305.50,349.82,L7
2005-04-21 21:52:46+00:00,284.78,275.80,288.03,294.30,292.51,279.07,301.25,281.22,282.66,285.12,291.95,307.51,326.11,321.46,333.19,333.77,336.11,318.35,320.45,326.13,333.09,348.75,363.94,378.36,384.94,379.91,367.72,379.57,372.58,373.20,355.79,353.04,366.81,346.80,332.45,324.94,322.08,385.94,L5
2005-11-15 21:54:02+00:00,267.56,263.00,263.46,278.89,287.27,285.59,280.86,287.46,284.70,268.42,279.83,299.63,314.85,321.12,309.38,328.35,330.49,327.55,326.97,334.60,340.89,352.05,348.53,365.28,365.86,349.30,338.17,333.85,,,,,,,,,,,L5
2006-01-10 21:55:28+00:00,267.56,263.00,263.46,278.89,287.27,285.59,280.86,287.46,284.70,268.42,279.83,299.63,321.07,324.83,315.58,322.14,330.49,327.55,323.19,329.59,336.66,350.69,357.10,369.69,364.43,355.73,348.97,346.35,353.35,345.13,349.85,,,311.91,310.91,309.67,328.76,377.80,L7
2006-02-11 21:55:41+00:00,267.56,264.18,267.88,275.62,279.64,280.51,273.78,281.51,286.37,281.37,283.79,299.63,321.07,320.56,312.56,320.11,319.22,319.10,319.92,324.99,333.38,347.68,358.82,370.18,362.40,355.73,348.97,346.57,347.58,341.14,342.06,323.54,316.35,315.05,318.62,317.97,325.74,348.91,L7
2006-03-15 21:55:44+00:00,267.56,262.68,265.42,271.57,275.66,274.34,268.45,275.85,282.21,276.42,279.00,299.63,321.07,316.45,307.45,315.41,312.34,310.25,314.52,321.80,330.38,345.04,356.78,367.62,362.40,355.73,348.97,345.60,342.93,337.29,337.16,325.75,319.75,321.09,324.30,326.74,332.27,340.07,L7
2006-03-31 21:55:42+00:00,267.56,262.68,266.11,271.76,274.68,273.54,268.73,274.75,284.40,276.04,277.84,295.57,321.07,316.45,306.41,313.81,309.76,309.48,313.91,321.73,329.28,345.08,357.02,365.50,358.93,355.73,348.97,345.60,341.63,337.29,335.69,329.86,325.08,330.54,332.94,339.38,342.34,341.16,L7
2006-04-08 21:57:12+00:00,267.56,262.68,266.11,276.31,278.41,275.00,274.11,279.09,285.70,280.48,282.82,299.50,324.97,320.46,311.16,317.52,312.80,313.56,316.68,321.94,330.05,347.68,359.35,367.45,360.19,361.58,356.82,348.75,342.75,338.94,336.71,329.45,323.80,326.49,332.94,339.38,342.34,337.45,L5
2006-05-02 21:55:41+00:00,264.21,260.38,262.02,273.17,278.41,270.41,270.43,275.35,281.68,277.03,280.37,293.97,315.95,315.48,307.27,312.50,312.80,313.56,314.05,320.14,329.32,345.71,355.49,362.90,355.47,354.06,349.36,343.82,337.88,333.46,336.71,329.45,321.47,325.55,330.13,339.38,342.34,331.16,L7
2006-05-26 21:57:54+00:00,260.86,259.50,261.65,272.02,276.20,267.37,268.34,272.93,281.08,278.75,280.48,292.08,316.31,311.70,301.63,306.98,304.81,306.16,309.79,316.66,326.28,343.02,355.47,360.48,351.60,353.24,349.82,342.75,335.17,330.15,333.64,327.45,321.98,322.93,330.13,339.38,342.34,331.16,L5
2006-06-27 21:58:24+00:00,270.00,261.07,263.53,271.85,275.92,269.63,268.29,272.96,280.77,278.62,281.91,293.19,315.25,311.24,301.12,305.09,302.13,305.45,309.55,316.82,326.62,342.77,354.85,360.49,351.18,351.44,348.73,341.67,333.57,329.06,331.57,327.75,321.92,323.15,329.01,339.38,341.17,329.55,L5
2006-07-05 21:55:30+00:00,269.95,261.37,263.68,271.85,275.92,271.09,268.46,272.49,279.06,278.84,283.51,294.51,315.42,311.43,302.45,305.09,302.13,305.75,310.14,317.13,325.91,341.26,353.47,360.11,350.96,349.30,346.66,340.15,332.80,329.21,331.57,327.75,321.66,320.17,324.47,339.38,341.17,327.12,L7
2006-07-13 21:58:38+00:00,271.87,264.31,264.64,272.69,277.13,272.08,268.88,273.00,280.00,278.84,283.51,294.51,312.45,308.98,300.04,303.54,302.13,305.75,308.98,316.20,325.10,340.25,351.94,358.36,350.39,348.11,344.12,337.82,330.85,328.50,329.69,329.87,323.19,321.20,326.74,352.39,348.43,320.31,L5
2006-07-21 21:55:21+00:00,269.07,262.59,263.10,270.06,274.26,271.32,267.87,270.09,276.67,278.84,283.51,295.28,312.45,307.65,300.77,303.13,301.30,304.69,308.81,316.00,324.76,340.25,351.94,358.36,350.39,348.11,344.12,337.82,330.85,328.50,329.69,329.87,323.19,321.20,326.74,352.39,348.43,320.31,L7
2006-09-07 21:55:13+00:00,269.66,262.75,261.91,269.20,275.15,270.41,266.63,269.41,275.25,275.85,283.16,295.30,311.95,307.12,300.24,300.70,300.01,303.48,308.44,315.86,324.51,340.05,350.37,357.22,350.02,347.68,343.36,337.03,330.18,327.31,328.11,328.82,321.81,318.34,322.24,361.10,354.86,318.77,L7
2007-03-02 21:56:07+00:00,275.67,270.29,262.80,265.44,279.39,274.81,267.24,283.03,277.51,279.96,291.24,301.88,314.25,316.59,307.00,296.55,305.72,312.17,322.88,327.49,342.49,354.69,359.03,372.62,365.71,355.55,347.41,345.79,342.58,327.62,323.26,316.18,303.87,314.26,299.38,339.81,330.07,325.28,L7
2007-05-05 21:56:03+00:00,283.03,282.03,288.15,285.69,280.51,282.43,292.48,292.30,292.92,298.82,308.92,323.64,334.67,334.11,327.02,335.15,312.51,323.37,341.16,350.83,358.00,365.38,368.37,383.19,376.01,365.99,356.02,350.89,349.46,,,,,333.23,,339.81,330.07,342.91,L7
2007-09-18 21:58:42+00:00,279.80,279.18,277.15,281.86,284.08,281.98,288.61,288.42,295.43,295.33,299.27,315.60,327.26,326.23,323.03,316.46,310.11,310.50,328.91,338.23,351.21,359.06,345.54,354.43,350.73,341.90,339.64,342.70,343.34,341.32,320.37,315.32,306.20,296.05,277.77,,,,L5
2007-10-28 21:55:34+00:00,276.55,272.93,272.39,277.55,279.55,275.90,278.11,288.42,286.73,287.43,289.95,305.99,317.49,319.87,314.50,306.38,296.89,300.49,319.38,338.23,351.21,353.71,349.53,356.23,349.46,342.89,337.41,337.11,335.03,329.54,310.00,312.20,303.60,296.05,277.77,,,,L7
2008-01-16 21:55:59+00:00,267.79,259.14,259.88,267.51,273.79,266.01,264.18,266.10,269.20,270.70,274.34,283.21,296.84,303.79,294.49,289.66,295.32,295.74,305.76,307.25,319.77,335.76,343.19,350.87,345.50,338.55,332.71,331.78,331.46,329.54,310.00,312.20,303.60,296.05,276.23,,,,L7
2008-04-21 21:55:44+00:00,265.56,254.54,256.75,262.25,268.64,258.02,257.11,256.94,262.54,264.67,272.59,278.47,293.13,300.85,297.61,286.57,284.70,283.92,291.54,297.55,313.88,327.07,336.50,349.43,343.58,336.87,329.24,327.73,324.50,318.14,303.55,306.76,299.62,297.59,274.50,,,,L7
2009-03-23 21:55:51+00:00,279.43,280.95,284.74,292.66,,,287.14,296.24,291.49,296.37,311.64,326.06,338.69,335.61,323.93,,,313.26,315.28,322.13,331.01,337.93,343.77,358.34,355.85,349.68,,,332.42,,,,307.27,286.87,,,,,L7
2009-05-10 21:56:03+00:00,269.81,268.04,273.00,281.64,,259.18,276.83,280.49,280.58,280.74,311.64,310.93,325.79,322.18,313.00,298.87,,309.61,308.62,317.36,329.14,336.66,344.56,356.67,347.37,337.68,320.93,323.22,326.50,318.47,,313.05,305.81,300.26,313.70,317.96,300.24,,L7
2009-12-12 21:56:13+00:00,,,,,,,319.96,309.48,312.46,322.60,339.55,348.54,,348.57,339.68,334.73,322.98,332.14,344.31,349.05,354.75,364.07,371.66,381.89,373.58,356.43,344.05,336.12,337.09,330.07,332.74,330.51,331.65,302.07,287.30,283.96,295.94,363.88,L5
2010-01-05 21:57:00+00:00,296.19,296.78,301.55,301.87,307.86,304.92,319.96,304.02,305.63,311.64,325.13,348.44,,362.66,350.86,349.39,337.54,347.05,344.31,349.05,363.29,371.49,381.64,390.36,382.31,364.11,353.24,345.53,343.62,342.52,339.25,339.41,340.96,302.07,287.30,283.96,295.94,356.15,L7
2010-03-26 21:57:49+00:00,296.66,287.97,293.41,296.78,304.00,297.61,305.80,299.41,307.11,311.33,326.57,348.44,333.74,355.67,344.95,343.40,333.48,339.76,336.93,341.00,352.76,362.03,374.00,383.02,382.31,364.11,347.59,342.05,344.02,342.04,341.41,341.60,336.50,303.00,291.23,283.33,304.97,358.84,L7
2010-05-13 21:57:45+00:00,292.93,283.39,293.41,296.78,299.81,294.75,299.03,296.11,303.18,308.24,321.55,339.76,336.85,355.67,344.95,338.48,329.65,333.82,331.63,331.39,343.88,354.17,366.03,376.18,382.31,352.65,340.81,342.05,344.02,337.05,335.87,337.32,331.56,301.08,291.11,290.92,307.97,346.24,L7
2010-05-29 21:57:45+00:00,292.93,283.39,287.83,291.07,298.12,294.00,297.22,295.97,302.59,308.42,320.09,338.81,336.85,355.67,341.43,335.97,328.39,333.82,331.63,331.39,343.88,354.17,366.03,376.18,382.31,352.65,340.81,342.05,344.02,337.05,335.87,337.32,331.56,301.08,291.11,290.92,307.97,340.35,L7
2010-07-16 21:57:51+00:00,280.78,269.92,280.97,285.67,292.20,287.49,288.78,287.91,297.01,303.26,312.55,324.67,338.41,342.06,332.00,327.02,319.69,316.37,320.69,321.12,321.68,333.27,347.37,356.80,,330.86,329.82,335.08,344.82,327.06,326.37,329.91,320.17,308.29,300.64,307.45,323.50,327.52,L7
2010-12-31 21:55:32+00:00,285.80,256.38,,328.31,284.16,278.88,286.22,279.85,304.79,294.22,322.73,332.67,352.38,352.32,352.67,339.72,325.20,323.33,326.73,333.21,334.19,343.47,357.97,365.98,376.32,349.25,347.68,358.97,343.93,318.03,314.14,319.26,316.17,326.94,324.77,330.90,340.29,320.64,L5
2011-02-17 21:55:37+00:00,298.38,279.67,283.96,309.89,291.80,294.08,283.57,285.95,306.78,292.36,325.82,335.86,350.20,345.32,333.82,328.63,327.67,338.71,341.97,348.18,352.27,360.82,374.67,385.56,376.32,366.53,362.69,358.97,343.93,,,316.34,320.07,325.25,328.65,325.85,330.24,320.62,L5
2011-02-25 21:59:08+00:00,294.32,280.43,283.96,309.89,296.68,294.94,286.94,293.29,306.20,296.69,321.90,333.35,346.89,341.54,333.82,328.63,324.62,330.82,340.39,345.36,348.55,349.49,364.02,375.57,361.60,350.93,349.27,358.97,343.93,315.21,318.60,320.24,322.49,325.07,326.88,325.28,329.21,316.11,L7
2011-03-13 21:59:11+00:00,292.97,284.52,290.74,307.53,306.34,301.20,293.86,298.59,307.79,296.69,321.90,332.71,346.71,339.61,330.59,327.06,325.84,332.47,339.72,344.60,349.29,349.49,364.02,375.57,361.81,351.21,347.46,351.44,337.50,325.32,332.45,327.11,327.01,326.97,327.62,325.97,330.24,316.11,L7
2011-05-16 21:59:11+00:00,289.79,284.43,292.96,302.00,306.34,298.74,291.62,293.21,301.80,296.14,320.75,336.74,345.27,335.00,327.71,324.21,325.84,332.47,339.40,342.69,339.73,339.71,352.35,365.47,357.24,347.34,344.67,351.44,337.50,325.32,332.45,327.11,327.01,326.97,327.62,325.97,330.24,316.11,L7
2011-08-20 21:59:02+00:00,285.74,286.41,295.02,294.11,313.62,300.18,294.50,296.10,295.74,296.35,310.79,330.15,338.55,324.64,318.61,319.79,324.00,321.71,331.76,335.12,331.86,325.51,336.23,349.29,346.01,337.24,335.05,334.22,329.88,325.32,332.45,330.70,324.29,320.47,326.58,326.09,322.72,298.76,L7
2011-09-05 21:58:58+00:00,287.02,291.49,296.90,300.52,326.35,305.79,295.90,294.59,294.24,294.29,309.87,328.51,337.97,323.64,319.84,318.91,322.05,318.44,328.37,332.64,327.54,320.29,329.15,342.42,344.05,336.71,333.59,335.34,333.98,340.76,346.75,333.64,323.44,318.35,329.84,328.04,322.62,285.94,L7
2012-01-27 21:59:39+00:00,295.03,297.29,298.98,312.97,324.35,309.44,303.31,297.52,293.27,299.03,309.49,324.27,340.29,327.01,322.01,321.86,320.06,317.10,322.05,317.88,320.80,326.92,338.78,348.38,340.17,329.95,327.79,329.76,333.05,337.73,332.28,326.63,315.80,315.65,,328.58,314.06,285.94,L7
2012-05-02 22:00:07+00:00,295.64,305.44,305.97,296.08,324.06,310.21,313.44,304.81,275.97,300.32,308.43,331.07,340.48,332.34,325.72,321.38,316.71,321.36,313.92,313.47,320.26,334.74,344.14,361.39,352.94,339.83,332.04,325.64,334.54,329.19,317.21,323.16,319.74,318.49,302.50,304.76,301.92,312.58,L7
2012-06-19 22:00:05+00:00,295.64,305.44,294.61,291.31,313.65,290.39,313.44,304.81,274.64,293.82,308.43,331.07,340.48,332.34,325.72,321.38,304.16,307.24,313.92,313.47,305.82,322.70,333.15,348.80,343.21,334.43,327.09,320.74,328.08,320.08,311.19,313.83,312.39,318.49,302.50,302.93,301.68,302.83,L7
2012-08-22 22:00:50+00:00,288.69,298.38,290.24,285.07,305.15,270.57,315.34,300.67,283.54,289.72,299.44,315.13,321.47,323.86,314.78,310.14,293.33,294.98,298.34,308.81,309.18,317.35,325.19,342.90,339.70,335.70,327.39,321.68,326.15,317.32,310.07,310.83,312.03,309.71,302.50,290.10,298.69,302.83,L7
2012-11-26 22:01:37+00:00,295.92,293.41,288.09,295.66,302.68,288.66,305.43,294.66,290.22,291.29,298.20,310.50,330.75,329.11,313.06,315.89,297.74,301.47,326.70,315.62,311.08,318.54,328.03,334.55,331.65,334.03,328.71,325.93,322.63,316.98,315.45,308.15,309.08,313.86,313.55,311.83,309.31,308.11,L7
2013-03-18 22:01:44+00:00,297.82,293.03,296.50,303.60,314.19,306.75,305.43,294.73,293.98,297.45,307.43,310.20,332.45,330.08,316.82,320.08,315.31,321.97,326.70,330.09,329.91,338.00,348.95,360.78,348.75,344.22,337.00,335.28,334.06,336.40,338.12,330.12,320.45,313.86,323.26,327.85,322.75,316.19,L7
2013-10-20 22:07:26+00:00,290.31,283.03,284.76,291.25,295.56,292.64,278.10,281.76,288.99,289.92,289.22,307.55,320.96,317.20,315.85,308.02,310.59,305.37,312.46,326.98,336.65,347.04,356.22,364.35,351.72,349.90,346.61,337.82,336.58,339.91,335.23,329.48,327.18,335.92,338.28,338.78,325.92,312.87,L8
2013-11-05 22:07:22+00:00,290.31,283.03,284.76,291.25,295.56,292.64,276.09,281.31,287.94,286.93,285.18,303.34,317.08,315.44,307.73,304.83,300.34,301.57,307.41,320.58,326.82,341.06,347.97,359.25,347.93,345.56,339.25,329.68,330.76,333.08,327.99,315.05,327.18,335.92,338.28,338.78,325.92,312.87,L8
2013-12-15 22:01:57+00:00,290.03,282.73,282.39,288.80,291.62,284.81,276.13,281.31,287.94,284.67,286.42,301.67,316.62,316.38,307.54,304.23,299.12,296.17,304.77,320.58,326.82,338.57,346.28,360.10,348.54,344.60,337.07,329.80,330.89,330.62,325.14,311.89,311.34,310.61,338.28,338.78,301.47,312.87,L7
2014-02-01 22:02:30+00:00,287.58,277.11,278.28,282.94,285.41,275.57,273.94,279.42,285.49,282.51,284.06,298.73,312.58,313.34,304.72,298.95,292.93,293.64,300.40,308.22,326.82,331.75,340.57,360.10,348.54,344.60,337.07,329.80,330.89,330.62,319.13,311.89,306.74,314.91,330.42,338.48,301.47,312.87,L7
2014-02-09 22:06:33+00:00,288.55,280.34,282.59,286.31,289.85,281.09,279.23,281.38,285.12,285.16,288.44,302.65,317.78,316.19,309.78,305.67,299.85,299.64,303.77,311.06,329.71,336.51,345.15,363.20,352.73,347.27,339.73,332.48,332.51,330.59,321.75,313.89,309.52,312.64,321.59,326.04,304.80,324.94,L8
2014-03-05 22:02:25+00:00,288.12,281.29,283.43,287.95,290.98,282.59,280.07,282.93,285.12,287.61,290.55,304.11,319.23,317.22,311.99,306.52,301.78,301.26,305.39,313.13,329.71,336.51,347.63,364.39,353.67,348.71,341.36,334.71,333.04,331.28,323.29,319.83,314.75,319.10,321.59,326.04,304.80,317.67,L7
2014-03-29 22:05:52+00:00,289.19,281.94,284.18,286.97,291.90,286.05,281.43,281.69,282.84,286.77,290.13,304.12,320.35,316.58,311.24,306.78,302.98,301.06,303.98,311.81,326.43,334.68,345.85,361.62,350.97,346.51,339.93,333.93,331.17,329.13,322.52,318.11,313.30,313.96,315.53,320.24,299.53,317.67,L8
2014-04-30 22:05:22+00:00,288.64,281.47,284.06,285.67,291.23,285.74,282.17,281.24,281.98,287.03,291.25,304.03,320.08,315.95,309.58,305.85,302.32,300.09,302.41,309.68,324.36,333.05,343.92,359.79,350.52,345.03,338.68,331.38,328.78,326.14,320.22,317.63,311.69,311.28,309.40,313.98,287.28,320.07,L8
2014-05-16 22:05:09+00:00,287.79,281.83,283.99,286.31,292.08,288.11,284.54,281.19,282.33,288.20,294.00,305.85,321.37,316.79,309.63,306.67,305.36,300.90,303.16,310.02,326.81,332.64,344.63,360.92,351.80,345.79,340.03,333.35,329.54,326.12,320.14,321.04,311.69,311.28,309.40,313.98,287.28,320.07,L8
2014-07-27 22:03:14+00:00,284.86,280.17,282.93,284.95,291.59,287.83,284.53,281.19,282.33,287.02,291.72,304.60,319.91,314.48,307.80,305.01,304.47,301.42,302.66,310.02,326.81,328.04,341.14,357.08,348.97,342.68,337.22,330.63,326.33,323.40,317.33,318.40,309.82,311.19,309.40,313.98,290.71,320.07,L7
2014-10-07 22:05:49+00:00,282.29,280.69,280.67,285.26,292.58,292.01,284.21,279.08,282.04,284.93,289.82,303.48,317.49,313.62,302.21,300.88,302.22,297.81,302.55,315.04,320.81,325.05,335.71,348.79,342.01,333.52,326.30,319.11,316.50,314.54,311.63,306.11,296.28,290.30,288.17,313.75,276.40,,L8
