,dates,per0089-0000,per0089-0001,per0089-0002,per0089-0003,per0089-0004,per0089-0005,per0089-0006,per0089-0007,per0089-0008,per0089-0009,per0089-0010,per0089-0011,per0089-0012,per0089-0013,per0089-0014,per0089-0015,per0089-0016,per0089-0017,per0089-0018,per0089-0019,per0089-0020,per0089-0021,per0089-0022,per0089-0023,per0089-0024,per0089-0025,per0089-0026,per0089-0027
0,1984-05-06 14:44:03+00:00,,,,,89.3942345256857,72.08892753801454,108.22345185985654,136.6664215362406,135.37456695618584,121.70269902676237,114.6523813470588,,,,,150.27128270094437,155.49668905889587,173.55986121965432,189.54993902820263,197.64477668165742,212.94608787131673,209.04126546332176,186.05354350329822,181.91095107868705,196.68607491744586,209.6482263621689,211.27848345722882,191.93697660771412
1,1984-12-16 14:46:50+00:00,100.33499387750757,75.05918125544667,52.785898689270326,,58.109203917259336,86.41081536167512,105.83604358659345,125.48978278937295,143.18369939233446,151.39704381017023,135.51759919826242,134.7837022830806,144.5977351675131,139.1865950018815,150.61965316776713,155.4494537664691,129.30143088191414,142.6586790674843,173.21203787210464,176.49561408536172,176.72825429439953,191.88677802661576,189.0495100001326,164.19258677808455,196.83218219977647,214.04781893018333,200.5957992200802,188.41798202481576
2,1986-04-10 14:42:16+00:00,114.34241341975823,95.15449245972725,88.06450046999687,86.14429853556213,94.57686148984878,93.36117322584235,127.84361548528642,146.1677898819829,153.98333019914784,137.0556410998542,125.32448315338328,143.11290342796235,159.99457372033373,166.85840995982167,160.15400245790755,155.3872093473513,174.65871783710682,179.39675598132476,176.41448133585328,190.685780358021,182.40045508629646,194.95752672498372,198.80285784883728,204.70188905213138,208.01710836425121,212.32204903457486,203.64356024307423,201.58280471938315
3,1986-05-12 14:41:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1986-09-01 14:37:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1986-10-03 14:36:42+00:00,108.06335967889892,77.77417768545972,55.06850594248387,58.699485027679245,74.90924411940898,95.75253993310386,88.91137128444657,105.26604178539516,149.51231578644433,164.6300475815666,144.3632304648031,131.58943048028615,143.5674139919832,158.45402180593337,142.08463283016405,142.83109504377308,140.6461364965765,137.44183308690492,163.99355427141,179.56579891782755,174.07975403521036,176.60480629941964,194.63542574930807,192.98602307714415,203.61535975739616,213.97887479824976,184.72272210632883,177.53173827393317
6,1986-12-06 14:35:14+00:00,125.48131510310768,90.25180217044962,57.16821747311984,64.05401878550202,69.82452351265592,88.59482550250644,116.01816031885078,136.9751006691788,151.1486067332041,175.62733388906605,149.13167656564355,133.43514016843469,156.51849367932886,139.98055379333547,136.12629289629254,142.89684915402395,152.47201219058397,153.27030165586655,163.53239146506021,172.535948208145,176.23511744490224,182.24581832959058,188.05315893980097,203.52462897311594,208.2909299901526,190.79252810599954,190.47459625800704,190.59546590346955
7,1987-01-07 14:36:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,200.06170667773594,,187.15373409559783,
8,1987-04-13 14:39:36+00:00,112.09648198939288,97.17604827136041,87.01536902107264,75.71239035367239,98.80185317624994,111.50591704501771,130.19363338793465,143.94079820657154,155.42737310552633,149.08539481891881,146.84006691273973,146.68457309112804,149.00033036659258,145.0042174866085,155.05147932773264,156.4577401162796,157.20051762996113,157.5820079210289,154.90090552937608,168.1816903956409,184.39789548989327,187.12975926799075,197.10942918771315,191.2987977632904,200.27934160103473,215.59908607696363,206.9942667992877,203.51155152696273
9,1987-05-15 14:40:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1987-05-31 14:40:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1987-06-16 14:41:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1987-07-02 14:41:39+00:00,105.71367105163404,82.17466844756841,71.82109736527919,104.5189262495929,65.32621553579389,114.63033113978352,122.80420987591361,139.51517755675474,140.42643317901002,136.9467691918863,125.86846651483967,122.16353714496104,140.02899038806424,152.4573956440729,145.78731211613453,134.47419753834862,143.000236420521,133.43233687594721,141.5477034316629,152.18522052144263,165.4088714344449,185.41477232799406,195.24546722651115,173.80169149316953,162.94434641838512,190.08096035274727,181.16303571093647,171.43122942827205
13,1987-08-03 14:42:25+00:00,99.29114612356598,61.67288018312963,52.208766277137165,56.467360181408985,68.31707892039339,91.51137255356018,111.46084328985106,143.73832292530395,156.6402366310276,155.99066193970552,146.76161489868886,139.22441534306833,149.28880665382343,161.31404810846038,165.95854123151798,161.86907057875956,160.99579895228644,145.73568119210017,147.44636844021795,168.5765394105694,186.9772789616877,207.65350002695035,211.8073687377613,200.854495291096,196.2725703422187,202.7631856884803,202.8833546986413,194.72089508134775
14,1987-08-19 14:42:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1987-09-20 14:43:42+00:00,112.4887213798457,65.24039640395215,59.13303990355762,75.93231916227873,102.26449330765215,102.95704360715854,103.35201878292098,116.91363296080617,146.1826187633048,174.21767524217302,166.70047934563172,131.69221957747084,124.39824798539617,136.1027011544196,161.26269081522662,177.47723122246902,160.53006545726038,131.8397857374455,149.55228651864238,172.62908206458735,171.56467605718476,180.34327006932392,208.6221968151085,196.37568011130796,189.34013739702897,186.76844582703924,183.21465025805946,203.44498834636966
16,1987-10-06 14:44:02+00:00,89.66155414294937,55.70610167050978,50.76323378310572,70.70161130223252,80.45331647559934,98.57306574846154,114.58352884329777,117.63419374859502,135.0728796700181,158.44504298238385,162.26684379279516,143.3699543601329,118.71758936821722,127.97815453368854,133.69355261625813,150.22981048131555,161.09883255715297,153.96990914069477,130.12395642562547,154.9777542060816,173.96518661712093,180.16821989230692,197.29105323933615,192.7283357955515,191.4399734975575,191.01629684333093,169.37189520027655,175.5351402897263
17,1987-11-23 14:44:57+00:00,87.76861047955782,60.349470623613456,55.96711230510139,50.934732155490444,62.58982557001497,78.78026978106959,96.01776680913609,126.51354986797689,147.72215563279474,136.29938607445965,136.06914746616837,127.27666158611227,118.90275042823946,129.54891023741348,136.58849619506273,160.77811387881542,151.62389260939204,122.3863232958242,140.44831532362437,142.38131259866287,160.7078058830165,174.64926757682304,186.97406308358228,163.03497942818717,177.5013940902628,201.05758302698524,174.18667883588773,177.49656918722786
18,1987-12-09 14:45:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1988-03-14 14:46:39+00:00,116.38704898192097,98.76250475157394,89.96020707489738,83.27913644474427,90.59931586225815,108.3688242913208,129.970723836216,155.60731232818986,160.38349304185462,155.17174496251428,132.97594280940137,135.46003562627703,140.6719182942146,151.29878590871823,160.89081083652903,155.68667745026707,161.85954426757112,168.37158012646844,167.5422880918941,174.7682464548503,172.5812633073935,189.68773477282596,205.51766229974558,197.28337943918615,203.05241291294394,207.02131234935993,198.62693352157083,183.66281148313323
20,1988-03-30 14:46:46+00:00,118.63707315213749,87.02395470428162,69.16993643727824,70.4852286782972,83.27384617732181,99.58797162841219,110.27806550627058,137.8064770670111,167.53930565834477,161.35018698888794,155.76103475713052,143.58245728159588,138.54652926811463,137.36535512672634,154.61770112945507,162.36235989219864,166.67233770665214,162.56557821781738,158.30633106443648,162.4219436209688,169.74147575270678,180.66488684048514,203.97021528302983,188.30300146321954,190.42174894672385,205.25061563623154,193.1627232981457,184.29633278124092
21,1988-05-17 14:47:08+00:00,115.05713929135491,87.10146661356329,74.63383940850181,69.3959006088954,78.62874295830859,98.18971573641574,131.38306663761014,137.18037931466085,134.17146806261923,155.5345215215462,167.66058525334773,167.43337422312845,159.50162743945978,157.5687463546754,147.26760873973336,151.7128443091128,147.71503317610976,151.74843536487995,159.79331618094542,170.23070732747982,179.88626330592248,192.01852598523448,205.80512259173676,183.29085658569986,197.59916359618285,213.48622251854937,193.56686536972086,187.82148726107494
22,1988-06-02 14:47:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1988-07-20 14:47:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1988-08-21 14:47:29+00:00,106.63842948337216,82.8305394047528,61.78568334147264,60.81123558066281,74.10511831935011,99.65707602000865,115.07226626785953,136.273429831676,154.4210409689865,139.65505723816653,129.80202982175237,144.24024952556908,149.86151914109792,152.3002497768147,148.62520400112732,153.88690787089374,156.10296863361117,159.93591765857934,157.82348843889872,157.3873385131471,173.80031493136738,182.71449019984232,188.96561920931484,186.79715568347723,199.19798374963395,221.58591059007918,209.24817337934763,193.79663947111186
25,1988-10-24 14:47:17+00:00,106.11971483081706,75.01728290946096,73.24476176447315,50.31378411673576,56.8815434590519,88.00165511857006,127.48135905516096,138.73963155859445,136.296286765705,141.58434211550158,155.5569842859503,147.5746793920335,140.1572036329877,125.0844007821486,129.60617742904995,159.83439529322823,158.11532755285523,158.80820851899614,168.04705180733973,177.22493294306767,152.64953070208028,174.50894354747848,201.63159093190876,182.62410833459356,184.9421800092002,214.91712332525717,190.66238763422663,193.72026682365112
26,1988-12-11 14:47:08+00:00,109.96981518946204,79.22224914573492,48.73103081188273,42.71649762991861,62.890982712104375,80.70640698619769,111.11114016285008,140.88977619469364,144.36487129218932,146.42739229862173,146.52085098867522,146.50539248927535,128.80779486882992,126.88865480748983,146.83336509975226,148.18109294994352,144.40302885904742,156.94543406743026,159.3993120878547,151.68884590709914,153.31840007719498,175.53251048577803,198.20539931007227,187.77627715590245,185.90735667649614,188.4299147880449,185.06064275167213,188.09960227758367
27,1988-12-27 14:47:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1989-01-28 14:46:43+00:00,102.41293326124952,74.83645727231743,78.19782369025509,63.67550199223143,67.37066498971011,109.3421614468583,133.64237861922322,138.51432386028057,184.86299241406576,169.85308899893897,136.9885124789191,136.15440317289594,134.56265677588368,177.0001874364736,175.10287308941093,146.04179449731137,161.383032011085,165.28578093755414,157.54663842205997,150.5530953424948,173.9634673641413,195.63045064227754,208.18823707724363,209.61573246919374,204.5116857341893,204.1336148387687,194.0190669545983,194.62033309047575
29,1989-05-20 14:45:08+00:00,95.9496735619337,63.55265426420806,58.76553957814486,64.99799267853439,63.05937510822753,85.03354044382509,108.73576368185672,115.09880334773818,135.02247706174364,153.736767262844,166.23282474575183,197.91710165214621,176.16988132826322,156.23446234178155,158.06340305229085,158.53742596640868,153.80351477732788,157.2893547746957,169.28422835656082,,,,,,,,,
30,1989-11-28 14:40:39+00:00,107.62424884254798,62.01728546762582,63.38622811210645,84.10556414227479,71.02932033908593,72.4782314198929,126.55819306457539,131.2092902079937,130.79187219817445,138.89365209591514,155.17233539238296,151.66752948725122,170.98037810977934,120.30823817585387,129.46613624706268,166.93050237345363,159.3756860734,159.5308020990859,143.07064991758213,148.77008662798798,149.35207704796562,171.37205295762155,200.39694760211438,195.81641318301385,190.7001329925943,195.69869606158375,183.09972647948143,177.44504287247412
31,1989-12-30 14:39:43+00:00,94.37730936160108,72.24503353467108,47.27824518947944,39.362574687826275,64.26256145060911,86.15412387984411,108.42778856887868,107.21373239882679,115.91090326868306,135.44651663132453,145.60399118756004,145.6781072950011,145.99164384510232,124.93909142610639,137.5913405273079,145.21915804506912,142.4157832520103,134.07309861516802,138.74034148958583,152.69508468543495,167.35577945113826,174.0040964272833,186.12519408110964,185.14961301142992,188.68320494576176,196.98357448266935,182.63606574394106,170.55086206211516
32,1990-01-15 14:39:12+00:00,121.20384484315527,81.87326907401496,40.807450315330996,47.025920639276414,78.67260419276137,111.07610284154586,119.34169110529817,116.04308440136404,132.84880440102597,158.5487649313817,151.8778928532157,153.53127060819526,151.78288952447133,134.88908373666953,148.283738644919,153.19391847410893,144.10119061715577,141.3072422301675,147.82424672284296,168.17474981719351,175.3003937073227,164.35297936851256,192.86242382351506,181.7664653601769,191.3153626832432,194.6655855992535,184.64029045359945,174.12807281526477
33,1990-05-23 14:36:55+00:00,125.02076193773688,98.81483375239014,69.51856486776826,70.57393149314112,108.5577335512654,109.57553557581691,141.6792304845205,,174.0684541929874,161.3822947535665,160.12639456345707,150.67739998256732,153.40998625205023,164.33695542628672,175.97949026316593,176.9357353416388,160.6570573483351,168.48298342942905,160.82015002203795,177.05902832119318,197.58967024499674,183.42402095954893,187.958065907681,201.09465598121497,200.46963382144824,221.92991097624272,209.0051056056213,209.1597157663554
34,1990-06-08 14:36:54+00:00,124.88684082768684,102.85008103390187,84.19765283401364,80.42188256090141,102.16675675991411,116.3008685535799,143.3734084845062,,177.07084438336955,172.95535800487175,160.13702066027477,140.86251851648026,150.48786872633673,177.1228293358641,177.6265132460522,167.53667235047445,164.4847937767233,165.95782772398618,164.38959125532463,177.3587165592634,196.9775574604688,197.88005643617763,207.30769767405087,205.71095198216932,202.53480660678557,217.7397165027623,214.44858712668315,201.73988050611254
35,1990-07-10 14:36:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1990-08-11 14:36:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1990-10-30 14:36:10+00:00,109.29540613829633,75.5127509131857,61.32365753050353,63.42702660099087,80.16052989737045,87.00695826104408,97.82926175644738,120.11826713792263,134.49861299276873,120.93734635142269,128.8033320335494,139.59860868718195,141.22959455777433,127.83960929996006,132.64637953961096,137.8880719625224,132.15451720808164,142.75012002507583,140.7886260818999,,148.13902826432496,179.09732803301648,194.69189559487998,177.33345063461155,165.83360216511625,196.4506192002759,201.10445105822896,185.7827548340386
38,1990-11-15 14:36:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1991-01-02 14:36:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1991-01-18 14:37:05+00:00,119.43125031533307,92.98361749989937,78.00970263906643,73.60189399307632,86.90113084720323,99.12997204033509,120.44999180720693,137.82090753712447,144.4630942352819,123.15973569478362,121.29808130496069,134.03536212523403,123.140473631949,132.40009306188367,150.43297761587596,159.3602807933901,154.87923342214881,153.22821297648798,156.69732921999318,177.03756472010787,184.36414387690215,190.71889693397029,193.06841519341893,193.45188079479178,192.16765064063503,204.49768845123418,186.18787525376115,192.2888382049352
41,1991-02-19 14:37:38+00:00,,,,,,,,,,,,,,,,,,,,188.36443918420562,197.99953967318888,198.26104278424302,201.48477623255488,208.611969259746,199.9110269199756,222.47896645179628,201.1471793502909,178.04931425406124
42,1991-04-08 14:38:31+00:00,141.07174421067845,107.42550141026969,102.8838639578386,109.41830783161969,115.6472208390388,118.87035538670138,136.86726710240907,146.16419116052057,154.52915599491806,166.92136196699698,155.34237657688013,167.6365258829713,169.66894692020335,145.02756919621572,135.80716515736168,161.24653968957145,187.4599872251411,195.3414722122537,186.56843930661753,196.56740053945816,190.81192046717982,201.01702809212713,214.67628000030592,207.38758932213958,216.6931323511667,218.85086883000676,206.6333494436894,209.73084580243324
43,1991-04-24 14:38:45+00:00,124.74561186349521,113.16191354317354,101.94620114088349,99.76203724194247,109.28705453800859,108.90996354711852,139.4749790717642,150.7401225482637,151.363273177458,157.89109785617464,154.48362877012693,163.49483498166126,164.26100813047358,171.10430709198664,160.98469657261361,148.61843093662114,166.57783916289887,185.29147744571202,193.3067360352427,200.68330670389605,203.00138965186883,195.5338125724086,207.5141894036806,199.3395847455417,214.01211533814146,223.42717552193363,204.8360575586121,210.3295627051845
44,1991-05-26 14:39:21+00:00,115.09072583225658,82.67827533977874,72.69023016277737,75.28669952230247,86.67209213129793,99.23541766198183,121.66200752070348,141.05017247536006,153.39707811290066,141.45162575477426,140.77115189886106,146.80323412175662,147.49260416972453,155.73328171491585,161.6621616950295,160.72957826413156,152.31107534509525,169.43884130837898,181.96769814966825,191.58817313510949,195.48123975805723,195.03622659148544,207.28540577470747,200.38337369095368,200.17277816578206,211.32047041367642,202.08886860304528,196.509604396655
45,1991-06-27 14:39:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1991-08-14 14:40:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1991-08-30 14:40:24+00:00,107.48412713185843,78.82161783632164,58.50406842492064,56.44686559266302,66.28738950191037,89.094043301636,110.40135598850038,127.987315920485,133.07450715637563,136.52433646144277,136.76133969204196,140.11804729078784,128.5309906885518,133.0752588208916,160.41021175895585,155.90427221955574,159.7215625413618,164.1719475547894,171.29660163683525,179.6588371683193,176.56274772945116,184.07341455398299,201.94430057198193,205.1590188993255,199.43777441171505,212.22840381669891,212.54985820747675,197.26354488585835
