dates,satname,nzd0408-0000,nzd0408-0001,nzd0408-0002,nzd0408-0003,nzd0408-0004
1999-07-18 22:00:25+00:00,L7,166.71,,,,
1999-09-04 22:00:33+00:00,L7,349.72,343.00,351.25,339.98,343.96
1999-10-22 22:00:28+00:00,L7,360.15,349.92,360.69,353.96,355.20
1999-12-25 22:00:28+00:00,L7,347.27,342.65,348.18,338.76,351.76
2000-01-26 22:00:26+00:00,L7,349.54,343.82,347.89,337.89,346.59
2000-02-11 22:00:21+00:00,L7,344.70,335.19,340.45,332.84,339.72
2000-02-27 22:00:16+00:00,L7,344.86,337.20,342.09,339.46,344.29
2000-03-30 22:00:09+00:00,L7,351.38,345.69,354.65,342.92,354.79
2000-04-15 21:59:55+00:00,L7,343.38,342.45,352.92,344.65,354.14
2000-05-01 21:59:54+00:00,L7,350.86,348.51,356.77,354.05,355.49
2000-05-17 21:59:43+00:00,L7,341.45,345.05,356.57,353.40,358.21
2000-06-18 21:59:27+00:00,L7,,337.50,338.15,,
2000-08-05 21:58:44+00:00,L7,337.52,341.23,341.10,338.08,347.17
2000-09-06 21:58:22+00:00,L7,349.86,346.75,351.91,347.11,351.49
2000-10-08 21:58:00+00:00,L7,350.84,345.35,352.13,341.72,353.06
2000-11-09 21:57:57+00:00,L7,357.45,352.49,356.62,349.88,354.74
2000-11-25 21:57:58+00:00,L7,352.84,343.30,351.34,343.32,354.81
2001-03-17 21:57:52+00:00,L7,351.41,345.09,351.43,343.78,354.81
2001-05-20 21:57:28+00:00,L7,,340.44,344.00,,351.89
2001-06-05 21:57:16+00:00,L7,,341.03,347.21,,353.52
2001-07-07 21:57:00+00:00,L7,,341.98,348.04,,
2001-08-24 21:56:24+00:00,L7,332.48,323.32,325.94,324.63,330.92
2001-09-25 21:56:04+00:00,L7,353.27,343.87,350.97,345.31,340.60
2001-12-30 21:56:13+00:00,L7,349.64,344.83,355.41,348.26,354.94
2002-02-16 21:56:30+00:00,L7,350.56,348.35,352.79,342.06,346.28
2002-03-20 21:56:24+00:00,L7,344.44,343.76,338.25,341.88,343.15
2002-05-07 21:56:27+00:00,L7,348.84,347.45,356.20,350.52,354.63
2002-07-10 21:56:01+00:00,L7,327.57,343.50,339.39,,421.55
2002-09-12 21:55:31+00:00,L7,356.86,347.13,357.39,340.89,345.40
2002-10-14 21:55:19+00:00,L7,352.55,345.34,348.40,338.68,354.67
2002-10-30 21:55:25+00:00,L7,349.22,342.80,339.41,333.09,342.25
2003-04-08 21:56:23+00:00,L7,,,,,
2003-04-24 21:56:22+00:00,L7,,,,,
2003-05-10 21:56:22+00:00,L7,345.10,343.80,347.49,342.46,353.51
2003-07-21 21:44:09+00:00,L5,333.11,336.57,336.15,327.30,336.75
2003-07-29 21:56:05+00:00,L7,,343.03,349.79,336.19,347.18
2003-08-22 21:44:43+00:00,L5,,,,,
2003-08-30 21:55:58+00:00,L7,346.30,343.90,345.81,337.50,342.77
2003-11-18 21:56:15+00:00,L7,,338.39,342.19,336.99,341.94
2004-01-21 21:56:38+00:00,L7,354.02,342.24,352.49,344.20,355.30
2004-04-02 21:46:54+00:00,L5,342.89,345.54,355.05,349.81,358.26
2004-04-10 21:56:50+00:00,L7,347.75,,,344.32,348.25
2004-05-04 21:47:51+00:00,L5,351.11,353.44,362.14,351.02,359.25
2004-05-20 21:48:20+00:00,L5,335.82,337.52,345.03,343.30,349.04
2004-06-05 21:48:48+00:00,L5,336.09,351.04,358.18,349.81,357.34
2004-06-21 21:49:16+00:00,L5,268.40,306.65,,334.99,
2004-07-07 21:49:44+00:00,L5,344.08,344.96,351.29,343.45,357.87
2004-08-08 21:50:26+00:00,L5,332.68,338.13,337.08,332.95,346.45
2004-09-01 21:56:21+00:00,L7,356.63,346.01,352.57,339.18,340.42
2004-09-25 21:51:43+00:00,L5,365.46,357.23,360.80,352.06,358.29
2004-10-19 21:56:19+00:00,L7,,,335.65,336.59,339.86
2004-11-20 21:56:37+00:00,L7,355.79,344.19,355.55,348.52,354.83
2004-12-22 21:56:54+00:00,L7,,342.46,349.81,339.93,345.84
2005-01-15 21:53:45+00:00,L5,340.13,339.79,338.80,337.69,340.92
2005-03-04 21:54:27+00:00,L5,347.36,337.36,347.88,339.99,345.19
2005-03-12 21:57:20+00:00,L7,353.30,342.71,349.24,339.73,341.06
2005-04-05 21:54:42+00:00,L5,356.58,349.75,357.67,350.58,358.63
2005-04-13 21:57:12+00:00,L7,341.18,335.18,342.84,337.37,351.95
2005-04-21 21:54:46+00:00,L5,344.03,349.80,354.24,344.08,360.19
2005-04-29 21:57:12+00:00,L7,342.51,343.83,349.25,339.17,348.26
2005-05-31 21:57:11+00:00,L7,335.59,340.71,352.64,340.50,354.42
2005-06-08 21:55:08+00:00,L5,336.18,345.17,352.23,342.37,355.07
2005-06-16 21:57:04+00:00,L7,,,353.71,,
2005-06-24 21:55:13+00:00,L5,345.87,343.95,350.86,338.91,348.92
2005-07-10 21:55:19+00:00,L5,342.43,342.10,350.06,344.31,349.81
2005-08-03 21:57:01+00:00,L7,355.50,353.77,360.13,357.31,356.70
2005-08-27 21:55:43+00:00,L5,338.83,332.15,339.08,333.27,342.47
2005-09-20 21:56:42+00:00,L7,,,,,
2005-09-28 21:55:44+00:00,L5,352.80,342.87,350.89,344.02,347.17
2005-10-06 21:56:37+00:00,L7,353.86,345.83,355.34,347.32,354.57
2005-10-22 21:56:51+00:00,L7,342.15,335.20,338.17,333.22,339.72
2005-10-30 21:55:39+00:00,L5,348.32,340.59,349.61,343.29,363.04
2005-11-07 21:57:03+00:00,L7,349.38,337.61,340.20,336.51,341.00
2005-12-25 21:57:19+00:00,L7,361.14,346.15,357.70,352.74,354.93
2006-01-10 21:57:28+00:00,L7,,340.90,349.39,341.69,344.35
2006-01-26 21:57:35+00:00,L7,357.82,347.22,356.80,352.19,354.88
2006-02-11 21:57:40+00:00,L7,,276.67,240.60,237.47,
2006-02-19 21:58:15+00:00,L5,335.12,326.83,337.64,333.04,343.52
2006-03-15 21:57:43+00:00,L7,349.94,343.86,354.64,345.24,354.62
2006-03-31 21:57:42+00:00,L7,349.45,347.86,357.17,344.59,355.04
2006-04-16 21:57:37+00:00,L7,348.38,341.14,344.12,340.12,353.27
2006-06-19 21:57:36+00:00,L7,337.02,348.09,355.55,349.70,354.91
2006-06-27 22:00:24+00:00,L5,338.17,338.73,351.31,335.79,344.28
2006-07-21 21:57:21+00:00,L7,328.71,,,344.80,354.60
2006-09-07 21:57:12+00:00,L7,351.82,348.33,,,354.61
2006-10-09 21:57:00+00:00,L7,357.39,348.64,357.25,347.91,354.86
2006-10-25 21:57:17+00:00,L7,346.85,337.36,342.63,333.31,339.72
2006-11-02 22:01:56+00:00,L5,349.31,342.91,356.15,349.96,349.93
2006-11-10 21:57:30+00:00,L7,346.47,341.27,348.31,337.53,344.60
2006-11-26 21:57:40+00:00,L7,342.18,331.52,339.75,,
2007-01-05 22:02:28+00:00,L5,345.58,330.77,331.93,330.81,331.29
2007-01-21 22:02:33+00:00,L5,351.59,345.72,354.09,343.20,350.56
2007-01-29 21:57:57+00:00,L7,359.56,347.50,356.52,350.68,354.92
2007-03-02 21:58:07+00:00,L7,358.84,347.78,357.76,348.34,354.60
2007-03-18 21:58:09+00:00,L7,358.82,349.94,361.20,,
2007-04-19 21:58:07+00:00,L7,340.96,,,349.77,355.30
2007-07-08 21:57:51+00:00,L7,347.93,341.00,,,344.34
2007-08-25 21:57:35+00:00,L7,345.61,345.03,355.57,337.88,351.22
2007-09-10 21:57:27+00:00,L7,350.93,343.70,354.96,342.45,339.89
