dates,nzd0408-0000,nzd0408-0001,nzd0408-0002,nzd0408-0003,nzd0408-0004
2001-07-07 21:57:00+00:00,120.62560768912351,136.84495866877327,142.92216943931695,,138.32089809592722
2001-08-24 21:56:24+00:00,148.50284437871483,143.15370219284907,146.0242320608369,,146.33170085021314
2001-09-25 21:56:04+00:00,156.61483610893256,146.93033104524093,154.7244410747993,,144.39310614581262
2001-12-30 21:56:13+00:00,144.58000178495777,140.31072778017074,150.04284754514163,,148.94684317500162
2002-02-16 21:56:30+00:00,146.9746890395127,148.60198182034608,145.26062088356278,,147.83529057223043
2002-03-20 21:56:24+00:00,148.45622631161365,147.43861417274806,142.48689707179133,,148.08415301811067
2002-05-07 21:56:27+00:00,144.79420988026453,144.1509825997893,152.6335753000521,,151.09127012026178
2002-07-10 21:56:01+00:00,122.35297141970257,138.9469863356624,133.66541628606652,,215.55015364253347
2002-09-12 21:55:31+00:00,163.78638973963453,153.328458669512,164.86503627438148,,151.17480135171564
2002-10-14 21:55:19+00:00,155.78195892154346,148.20080553593831,151.79299977052307,,158.38800522362797
2002-10-30 21:55:25+00:00,154.24654024316786,146.85233828188342,144.00389280351203,,147.10755684040208
2003-04-08 21:56:23+00:00,125.35966444032228,,,,
2003-04-24 21:56:22+00:00,,,,,
2003-05-10 21:56:22+00:00,146.3295949080881,145.1496640066969,146.3011448299975,,147.3932882167341
2003-07-21 21:44:09+00:00,139.00886188165154,140.9641637069929,143.46724272435688,,146.22884172721362
2003-07-29 21:56:05+00:00,,134.2181597193319,142.0488957119932,,138.50740752414606
2003-08-22 21:44:43+00:00,,,,,
2003-08-30 21:55:58+00:00,142.17381574711357,140.86642169214872,143.2144057854997,,140.64291080500416
2003-11-18 21:56:15+00:00,,141.46370034971045,145.78801798227926,,145.84745522013674
2004-01-21 21:56:38+00:00,147.52342936621628,136.59041680365476,145.90087695904285,,147.71929188634044
2004-04-02 21:46:54+00:00,136.6775306617279,139.7169631411477,148.52391734742167,,151.24070914603317
2004-04-10 21:56:50+00:00,,,,,154.95921486361385
2004-05-04 21:47:51+00:00,142.72847268566835,145.60488778487988,153.22951673906877,,149.97817000308652
2004-05-20 21:48:20+00:00,130.76265857268717,133.72865241950137,140.78001455303666,,145.51663768014873
2004-06-05 21:48:48+00:00,133.71509322251515,143.95346477385243,157.38040946250138,,156.19139398608678
2004-06-21 21:49:16+00:00,,103.11975067705552,,,
2004-07-07 21:49:44+00:00,146.08574951190917,148.47217961489446,155.92736539343414,,158.06690011781686
2004-08-08 21:50:26+00:00,134.15641829242452,140.604036354233,138.26157377269465,,148.9734890340765
2004-09-01 21:56:21+00:00,150.94175665644025,143.7436576500582,147.46260071164684,,138.492979157497
2004-09-25 21:51:43+00:00,160.9556122888046,153.19333562528112,155.26701603546726,,152.92555301850288
2004-10-19 21:56:19+00:00,,,142.14042525880348,,148.66314082036405
2004-11-20 21:56:37+00:00,160.61322978523506,148.7406924687913,160.81323150470266,,159.24385332205568
2004-12-22 21:56:54+00:00,,136.68536008003235,140.68893521694648,,136.43285935301546
2005-01-15 21:53:45+00:00,148.21978807477714,146.94098844281882,147.29151153312583,,150.20253458167272
2005-03-04 21:54:27+00:00,151.73503517496957,141.57043192537077,151.64697817185214,,149.06923974977076
2005-03-12 21:57:20+00:00,152.9404101040693,142.36123028856366,148.5385813469769,,140.3053161073067
2005-04-05 21:54:42+00:00,148.81540058031757,144.72359897570644,151.7794178301585,,152.21413804973818
2005-04-13 21:57:12+00:00,142.2229125533203,135.96571051909748,145.69815783820283,,150.1816508177647
2005-04-21 21:54:46+00:00,136.93728950449005,142.43896740520225,145.05381101392172,,149.92466751846933
2005-04-29 21:57:12+00:00,147.84752504882965,148.6161157909438,154.89633783622736,,154.46481204765533
2005-05-31 21:57:11+00:00,134.32498136830992,139.37461698118793,146.62648905619736,,148.44197662898355
2005-06-08 21:55:08+00:00,130.36947577316394,140.52701094111072,146.75574063493718,,150.04323146756414
2005-06-16 21:57:04+00:00,,,152.48686701216806,,156.46868452806308
2005-06-24 21:55:13+00:00,137.4680828698499,139.30631501729457,147.8952384222986,,145.65102920707736
2005-07-10 21:55:19+00:00,141.0832294660277,140.98521565104997,149.67200773768187,,150.41032709882532
2005-08-03 21:57:01+00:00,148.13443844300494,148.362302224606,151.76337627137434,,148.90078180597902
2005-08-27 21:55:43+00:00,139.82855167337493,132.8656754897974,140.05910195796602,,141.79714831840207
2005-09-20 21:56:42+00:00,,,,,
2005-09-28 21:55:44+00:00,151.33129294049763,141.53218322377055,149.38897687978564,,145.62276416413513
2005-10-06 21:56:37+00:00,154.2026989064372,145.8332417627474,155.59738472184534,,154.5544975596828
2005-10-22 21:56:51+00:00,148.3376380792633,140.76203708326508,144.66970120031695,,146.73372340275785
2005-10-30 21:55:39+00:00,145.6465349986991,137.93797176001553,146.16672267760526,,159.89382267790643
2005-11-07 21:57:03+00:00,157.18912558028362,144.58767564138356,148.28537768757005,,150.04499758416594
2005-12-25 21:57:19+00:00,162.79732740328262,147.6324439549816,159.4771561126201,,156.9180725442682
2006-01-10 21:57:28+00:00,,136.8112269754376,144.09227240635295,,139.70555719675582
2006-01-26 21:57:35+00:00,153.73590665537475,143.55677266618798,152.53115685809357,,150.17262363252442
2006-02-11 21:57:40+00:00,,58.48466357550048,,,
2006-02-19 21:58:15+00:00,139.38204444223095,130.59786198960626,141.93612934905792,,148.57213860701052
2006-03-15 21:57:43+00:00,146.8606783784634,141.15530101954926,151.42501906688955,,151.13797863546043
2006-03-31 21:57:42+00:00,,147.56307335088707,156.9248519196034,,154.81453483152438
2006-04-16 21:57:37+00:00,149.05002203629354,141.71976957351947,144.85620507047975,,154.04010628127133
2006-06-19 21:57:36+00:00,139.32106617891625,149.87944766365374,157.95877736695596,,158.62664395610923
2006-06-27 22:00:24+00:00,133.13245612848675,130.65938022063523,146.71305022502227,,136.18721088543322
2006-07-21 21:57:21+00:00,,,,,141.90458951507193
2006-09-07 21:57:12+00:00,142.14937618616284,140.5848745834852,,,145.49245983547212
2006-10-09 21:57:00+00:00,157.51932615067793,148.71442633903465,157.39338920501928,,155.05577705045326
2006-10-25 21:57:17+00:00,148.45599966407426,138.7090662804455,144.42927920246308,,141.81508365238395
2006-11-02 22:01:56+00:00,144.09445919604738,138.85032281658542,151.39595256347215,,144.87678077718485
2006-11-10 21:57:30+00:00,152.48855023775903,146.1046632928384,154.72475974154096,,151.77333836460255
2006-11-26 21:57:40+00:00,143.86368438957464,134.38033660591577,143.58048245101185,,
2007-01-05 22:02:28+00:00,146.03004247665825,130.97349677493304,132.05985728273586,,131.25664516633447
2007-01-21 22:02:33+00:00,152.40307108395237,146.44807193694763,154.9910810755921,,151.52835523746208
2007-01-29 21:57:57+00:00,156.12687306489858,144.430822966122,152.82085066338476,,150.457673356165
2007-03-02 21:58:07+00:00,152.5104709112227,144.24206364613136,153.23971099437136,,148.14079308937568
2007-03-18 21:58:09+00:00,150.59392409741307,144.83346174343876,154.4288499544649,,
2007-04-19 21:58:07+00:00,139.84864661266917,,,,154.3018930766062
2007-07-08 21:57:51+00:00,152.51115790185492,144.66407000818413,,,153.75943703323483
2007-08-25 21:57:35+00:00,142.55017829892327,142.100669833368,151.94633081329542,,147.54425430467765
2007-09-10 21:57:27+00:00,140.0438684733534,135.07459389222967,146.3222205993931,,132.8048816062323
2007-10-12 21:57:23+00:00,129.3561476523993,128.6313164406764,129.31123233909062,,129.53165069730915
2007-10-28 21:57:34+00:00,147.99976515159545,140.7051906984991,145.03264900071633,,140.10177477585944
2007-12-15 21:57:56+00:00,165.40903993621123,158.48216513554036,165.62644771205674,,162.1834257364818
2008-01-16 21:57:59+00:00,146.5359554465854,142.14910466276905,145.23978729243785,,145.00835091190004
2008-02-16 22:04:21+00:00,122.24947306735915,112.5189697654888,126.83015370099197,,130.81753779737883
2008-02-25 21:58:00+00:00,145.80762079403905,140.949782162386,150.97967944655866,,148.42638444945317
2008-03-04 21:57:48+00:00,,,145.9797780545236,,139.14072337212937
2008-06-08 21:57:25+00:00,132.53412379496805,141.39595241329286,151.1349318984296,,148.7614603054971
2008-07-10 21:57:04+00:00,136.12935506009265,144.3525966883666,157.68828954350192,,
2008-08-27 21:56:41+00:00,145.36375208896382,151.43404700832312,155.70819302757457,,
2008-10-14 21:56:17+00:00,,140.09796213106557,150.65097201170153,,147.19736930155005
2008-10-30 21:56:33+00:00,155.12126118911522,143.56311557375486,153.10855235943382,,152.38387233832958
2008-11-15 21:56:47+00:00,150.86727193657447,142.78666150502193,141.73347513875785,,142.7236731275227
2009-03-23 21:57:50+00:00,151.64281100978434,147.69119523658821,152.18354493857748,,149.4980320589769
2009-05-10 21:58:03+00:00,122.12194713126483,139.934858925323,146.44126088184734,,
2009-05-26 21:58:04+00:00,122.14572423747703,142.70891960004906,147.96327884400065,,140.38313295210713
2009-07-13 21:57:57+00:00,136.8460834898112,,,,157.10193045753496
2009-07-29 21:57:52+00:00,139.58870957237224,143.01109472226526,147.41893212524317,,144.72856823837537
2009-12-04 21:58:28+00:00,151.11945138408268,144.38857089805657,148.97156560358232,,143.09233846847724
2010-01-13 21:58:24+00:00,145.54214625875906,135.96177576169293,145.3861106403645,,140.09790779921923
2010-02-22 21:59:36+00:00,156.848369455629,142.84987578380546,143.2084345828107,,145.36754925037164
2010-06-30 21:59:49+00:00,142.8840496515324,152.36308149862683,160.28588532121378,,157.95739765533202
2010-08-01 21:59:50+00:00,143.84836041002518,145.5150315196116,143.499947844887,,147.75697279873512
2010-09-18 21:59:55+00:00,152.26995255115887,144.6673052448305,154.34267305994592,,142.5450110835153
2010-10-04 21:59:53+00:00,157.32277564789484,153.37119179710166,157.4839335715243,,151.5600835953133
2010-11-21 22:00:26+00:00,150.9277667909285,139.8382654907884,150.8839336866025,,
2011-02-09 22:01:03+00:00,159.85636871472474,145.94154530405393,,,153.80798568157638
2011-03-13 22:01:11+00:00,150.47193310714667,140.46795933411912,144.04164895536917,,143.07356077637252
2011-03-29 22:01:13+00:00,151.18995920977156,139.51436927977213,151.5888918701355,,
2011-07-03 22:01:09+00:00,136.86794611652394,143.34102390869006,153.68450705058106,,153.02380358697835
2011-07-19 22:01:08+00:00,141.31104777746197,153.46301825854763,160.02599831657793,,158.8505725198167
2011-08-04 22:01:04+00:00,156.36268453607394,150.65682644680436,161.68645201286037,,
2011-08-20 22:01:01+00:00,139.9106299329595,144.70327258485534,,,146.82672639837114
2011-09-05 22:00:57+00:00,156.11317116700266,146.37281209687168,160.82930326511305,,158.42244670061913
2011-09-13 21:56:09+00:00,143.81208444636025,140.29510855283442,145.08883716651889,,139.79749421028436
2011-09-21 22:00:53+00:00,153.52886799330173,148.27184983533328,,,144.27677994364063
2011-11-24 22:01:19+00:00,,141.23197388277154,152.82567889636977,,145.81593011593762
2012-01-27 22:01:38+00:00,144.92781564922495,144.18027624099122,155.54060843420592,,151.03697354947903
2012-03-15 22:01:44+00:00,,,152.81684044796913,,156.58504591886506
2012-05-02 22:02:07+00:00,,,,,
2012-06-03 22:01:58+00:00,129.034922368154,132.73826590629568,,,145.0137581439994
2012-08-22 22:02:50+00:00,146.81268157864037,136.07491925922545,155.5088304413654,,146.8546805353545
2012-09-23 22:03:09+00:00,154.60052157359556,144.50807722549172,159.61779775324578,,148.66353230700037
2012-10-09 22:03:16+00:00,140.29352853629467,130.61890300209146,,,139.77429859496038
2012-10-25 22:03:27+00:00,152.7421629610661,142.4529402249729,156.76627357174863,,
2012-12-12 22:03:41+00:00,151.71363761389824,139.7425826903353,153.0311202740909,,171.70159219060127
2013-01-29 22:03:50+00:00,,,155.367589642258,,154.91594298151256
2013-02-14 22:03:49+00:00,154.13553443727162,143.084010269098,156.3916855888834,,158.42885312271747
2013-05-29 22:09:41+00:00,144.0172221268954,140.9482940460712,145.1921565969522,,146.30930432236318
2013-06-06 22:03:19+00:00,119.03355890273704,131.72788661513653,147.41426650574684,,136.85185687442882
2013-06-22 22:03:14+00:00,143.86870417318207,130.67458044635788,151.07239435376752,,139.74260282384293
2013-06-30 22:09:35+00:00,149.5301153024446,148.86935624340373,155.42940818394152,,151.119728221023
2013-07-16 22:09:36+00:00,144.1257171912353,138.15645689392466,144.97465723006263,,145.1898849156511
2013-07-24 22:02:56+00:00,136.0336785527596,142.96383781475532,149.01009466416104,,143.4206060575965
2013-08-25 22:03:01+00:00,,143.69083560663293,148.74593222847452,,131.56874135774146
2013-09-02 22:09:40+00:00,138.7584983901488,133.6882141531322,145.40693676604957,,135.55500226927043
2013-09-10 22:03:14+00:00,143.7524944807744,142.50392136179678,,,
2013-09-26 22:03:23+00:00,147.9255290263158,143.4767302846622,152.33728935527517,,
2013-10-12 22:03:36+00:00,,,147.4165283554639,,145.09180751379012
2013-10-28 22:03:42+00:00,156.62296650386557,146.89278343198282,158.12233136621202,,157.2523696223184
2013-11-13 22:03:48+00:00,148.80590522045242,139.6788517832799,148.60782571857578,,148.09797335770384
2014-01-16 22:04:14+00:00,143.55050072044605,134.7163934745128,144.97272362685064,,139.32561124147605
2014-01-24 22:08:45+00:00,137.10536240395035,130.69871456631677,135.6500485728416,,140.25365570515288
2014-02-01 22:04:30+00:00,151.6296452388148,141.6695753405326,149.04192815697215,,137.4292304110603
2014-02-17 22:04:20+00:00,149.829634865384,139.58261244942366,149.23325287034478,,146.26570200985228
2014-03-05 22:04:25+00:00,164.27432215132876,154.6181944629235,163.47177341312695,,156.28623289234167
2014-03-13 22:08:09+00:00,146.52431657996462,166.10711164122515,151.64274116827195,,181.83750738655613
2014-03-21 22:04:32+00:00,151.10671448327395,144.16385144761534,155.69596489728042,,145.3728658429078
2014-04-22 22:04:48+00:00,140.99203930769747,125.5846361799085,142.03623649971874,,131.620702613778
2014-04-30 22:07:22+00:00,137.3304350313889,138.61565792918435,149.44645383614167,,147.19714092479268
2014-05-08 22:04:52+00:00,137.6171755244564,141.74253525334603,144.30298645506988,,141.68943072102894
2014-05-24 22:04:59+00:00,128.73218029730808,136.509873221041,147.61335628837537,,148.2710671439462
2014-06-01 22:07:14+00:00,139.47501074997743,146.25257050286265,159.59295922733148,,220.20255435625344
2014-07-03 22:07:25+00:00,138.04334570572271,138.1458449627671,152.72469825932387,,147.15999179588087
2014-07-27 22:05:14+00:00,128.09586166698512,135.4908182185233,152.81634465870732,,149.66782315850023
2014-08-04 22:07:38+00:00,149.4898027477601,143.66721343789533,155.42168311205518,,143.85887477786684
2014-09-05 22:07:45+00:00,146.58772268556322,141.38015335620705,145.60134967081723,,138.43214965605196
2014-09-13 22:05:16+00:00,,,149.86093124982034,,146.4259632268066
2014-09-29 22:05:28+00:00,157.90180721579299,147.3891122278114,160.3438801103647,,148.75289682958265
2014-10-23 22:07:51+00:00,140.77561559056352,130.80684342228585,142.0704645448762,,133.83168063510485
2014-10-31 22:05:47+00:00,149.10430077991637,138.47282089188766,146.92599620434248,,147.80525200567916
2014-11-08 22:07:51+00:00,141.66175443422622,133.9535062574169,145.26260976683355,,136.39673778375652
2014-12-02 22:06:00+00:00,210.26700245653421,152.46852086017645,151.90812117064448,,152.0864876145521
2014-12-26 22:07:42+00:00,141.51161124749788,132.9516760194163,144.55008240387696,,144.48870620866268
2015-02-12 22:07:27+00:00,148.23708132063143,133.56471143726804,147.88915861682608,,144.41952765714234
2015-02-20 22:06:24+00:00,144.5414585905219,139.43343439964383,151.0126141789856,,142.47103786203138
2015-02-28 22:07:24+00:00,145.09458091749843,136.6894192018715,152.7004516436208,,151.79944538904718
2015-03-08 22:06:31+00:00,154.33954342961508,143.2323667220614,153.88780018838105,,152.90045916348868
2015-04-01 22:07:01+00:00,141.9068282716889,131.50231464088654,147.66797007705836,,144.4263597468581
2015-04-17 22:07:00+00:00,142.84876503104252,141.57314326310959,149.59667020893545,,142.7255354773748
2015-05-19 22:06:40+00:00,138.2324243250174,135.04380399385244,145.2552469374403,,136.3686770443847
2015-05-27 22:07:06+00:00,136.27378059055397,138.114622862234,,,143.3169419344712
2015-06-20 22:06:56+00:00,145.05336854280807,140.97281185044613,147.34799089593193,,143.1655745467408
2015-07-22 22:07:13+00:00,150.43650698980036,142.52305231262005,152.62517402320074,,140.9555037174361
2015-07-30 22:07:24+00:00,,,149.4088152172563,,140.3418658690707
2015-09-08 22:07:30+00:00,136.31670309750675,132.4035291641336,140.28824180090322,,128.33821559213828
2015-10-02 22:07:34+00:00,,,,,144.83693384124308
2015-10-10 22:07:38+00:00,149.78604493516966,138.7763116502905,145.09662754065857,,132.5667983630881
2015-10-18 22:07:54+00:00,151.67721079162794,141.887895865435,143.29685485574308,,
2016-01-06 22:09:08+00:00,150.36105159976822,138.29670433968627,150.35058389951598,,151.0359566040469
2016-02-23 22:09:30+00:00,153.01298166181252,142.40899667257915,152.8122689767787,,150.1561235654577
2016-03-18 22:07:25+00:00,139.50254701641398,133.91374009630744,144.62573004668454,,138.8461481981163
2016-03-26 22:09:46+00:00,144.26732871626444,139.37589068644172,142.3616298331371,,145.7094769476695
2016-04-19 22:07:10+00:00,138.6259263847267,133.93703707327458,152.53493078233743,,148.245009538633
2016-04-27 22:09:59+00:00,145.81090984963208,142.39180729261446,155.38548307491496,,149.88300216944447
2016-05-13 22:10:01+00:00,139.61995995688454,137.65421737428113,156.13253055689125,,160.40260365443615
2016-05-29 22:10:07+00:00,135.49874683296397,134.43285172577734,153.31398260699962,,154.6777499322492
2016-06-06 22:07:18+00:00,140.24669569593624,143.8206261903268,155.59338196621712,,150.40715398943223
2016-06-30 22:10:11+00:00,,140.94305238522358,155.62950535532445,,152.55293205989483
2016-07-08 22:07:32+00:00,141.3972989476107,,,,
2016-07-24 22:07:37+00:00,142.16650736729753,142.11735076365676,159.3147199680555,,152.54029555959448
2016-08-01 22:10:14+00:00,143.6411454413536,135.77132173314908,151.46918018035169,,147.02209862622425
2016-08-09 22:07:39+00:00,142.42320117242366,137.1888178341442,146.084360163506,,145.7554012563192
2016-08-17 22:10:15+00:00,133.72586061713434,130.08574569861528,146.2608166795252,,133.8426338727722
2016-09-02 22:10:19+00:00,,142.35252842378048,151.27111650716466,,150.09412667275768
2016-09-10 22:07:51+00:00,141.32722990758717,132.86588220642327,142.9371124539883,,140.3798830385437
2016-10-12 22:07:57+00:00,148.80592730514047,139.49635197849082,151.81690529209524,,148.4303002702311
2016-12-15 22:07:53+00:00,149.55223294906554,137.91432558727158,146.99293011108622,,151.22414311157743
2017-01-16 22:07:46+00:00,150.30267642179,143.04158636433695,144.1462691936517,,150.4349263991198
2017-01-24 22:09:39+00:00,,135.57823334119945,149.0963205411968,,138.24063639363897
2017-04-06 22:07:09+00:00,92.11796899533945,92.47207372474392,117.86042548895344,,118.3282353184092
2017-04-22 22:07:00+00:00,135.8206955160374,137.40805025228656,152.08419719024448,,137.31853504356297
2017-05-16 22:10:07+00:00,,,,,
2017-05-24 22:07:10+00:00,145.66755806955953,142.42053722331127,153.91732984542045,,160.16479236106724
2017-06-17 22:10:15+00:00,147.5903416366203,149.33863842436622,162.06453945592463,,
2017-06-25 22:07:23+00:00,137.4783899052299,133.36638973514707,144.6883683626345,,137.74661281270892
2017-07-27 22:07:33+00:00,140.62088639914845,134.72669597833107,140.77582864177882,,139.26746028142222
2017-08-04 22:10:15+00:00,141.0571580737224,137.81809360174867,149.33222409569854,,148.34127724271335
2017-08-12 22:07:40+00:00,142.62330271894973,139.02298266322865,146.09803497990396,,139.73637781053642
2017-08-28 22:07:43+00:00,129.24223111632907,129.0882396768551,137.0565966516024,,129.1050859151186
2017-09-05 22:10:14+00:00,146.88109982970747,148.1459573328987,148.77237485437993,,147.57643190436943
2017-11-08 22:10:14+00:00,144.45348780163044,139.85833211074836,149.4383175844808,,147.95039446740105
2017-11-16 22:07:52+00:00,146.63745062397453,135.87113669036594,150.4734783180697,,151.566149750811
2017-12-10 22:10:02+00:00,148.23612505330925,142.16747685551977,144.68205606735378,,152.41031916683903
2017-12-26 22:09:51+00:00,,149.0319742333525,153.35688588139314,,146.05873622250758
2018-02-12 22:09:10+00:00,144.70924824317387,130.41187908662192,145.01875822698594,,135.4171089332808
2018-04-17 22:08:19+00:00,130.06972255357226,127.32851583779734,149.1088750038872,,137.34129882848026
2018-04-25 22:06:50+00:00,133.4477262223213,126.63262295032386,149.99480701745918,,136.6673865943476
2018-05-27 22:06:28+00:00,128.80399037821465,130.61895811883807,150.31834971358538,,145.9678943902788
2018-06-20 22:07:13+00:00,132.17789557394755,142.08863347872278,143.81197977754044,,151.55612960191303
2018-06-28 22:06:40+00:00,138.74330707427166,141.3326969420459,148.7601733239409,,148.6720458965154
2018-07-06 22:06:54+00:00,127.82939846411888,137.11723614941732,149.3303330726621,,142.3576281317065
2018-08-31 22:07:11+00:00,137.27509701990846,135.3420700511252,136.88011982755066,,144.4025388005001
2018-10-18 22:07:29+00:00,138.72302968568874,130.70463534465566,144.07848855441046,,142.14076116895683
2018-11-03 22:07:33+00:00,143.6714088040089,134.8223327522038,147.4042982204921,,149.20213115645478
2018-11-11 22:04:13+00:00,155.01093349668812,141.55390185788391,152.07735890268654,,155.10205399006261
2019-01-05 22:08:53+00:00,,,,,
2019-01-21 22:08:22+00:00,,,,,
2019-02-06 22:07:53+00:00,,,141.15362301427518,,143.64147415725526
2019-02-22 22:07:24+00:00,,108.57042788472391,136.29877645897517,,129.82643998199154
2019-03-11 22:07:14+00:00,139.21748141494163,131.2989600246582,143.2100951884967,,144.3210865659901
2019-04-12 22:07:06+00:00,135.58561756701675,132.0530808774558,143.21186885980848,,140.9703326223111
2019-04-27 22:05:13+00:00,132.4286728039069,137.70523696701045,142.68897818538363,,146.71547778829392
2019-05-13 22:04:36+00:00,135.0091659211326,,,,
2019-05-22 21:58:04+00:00,140.26184012294513,142.22719111603118,160.7358315333616,,157.98962767625434
2019-05-30 22:07:21+00:00,134.8352753575935,134.57329009977875,149.19794185021587,,145.72400247802864
2019-06-15 22:07:27+00:00,130.10215995138785,142.7120802439465,151.43479996827944,,145.84476762398097
2019-07-16 22:02:13+00:00,119.86005899647012,127.15307485459392,143.29837668084522,,125.47342574777659
2019-07-17 22:07:34+00:00,149.34081036878743,147.10041001626706,167.10471700470416,,134.64308749100957
2019-07-25 21:55:40+00:00,,,,,
2019-08-01 22:01:34+00:00,,134.0474450571948,144.07865493631343,,134.24140282731784
2019-08-02 22:07:41+00:00,140.36768271000565,136.75686173230852,147.1168789630175,,144.28416731014232
2019-08-10 21:55:01+00:00,,,152.55599156701973,,
2019-08-17 22:00:54+00:00,142.76012448654473,142.56583153516786,154.18958449430403,,
2019-08-18 22:07:47+00:00,145.2461046961294,141.3992219674622,144.3956026683422,,140.29142792336253
2019-08-26 21:54:21+00:00,142.1895291497612,140.44562592004843,151.37320556314233,,148.12426205431004
2019-09-02 22:00:13+00:00,,,,,132.9107760874154
2019-09-11 21:53:39+00:00,143.68827702729854,136.12421395764233,149.3100841083349,,142.34069578903595
2019-09-18 21:59:31+00:00,147.25082596508548,133.8627693305581,149.30754270188018,,144.96325323869473
2019-10-05 22:08:00+00:00,152.41314828316567,140.60103135201626,149.93474348946353,,146.40196931371827
2019-11-14 21:50:52+00:00,153.51449071871477,142.78236865731304,151.69557887789196,,148.5261960921038
2019-11-21 21:56:43+00:00,155.41092233319992,130.1643608414314,144.96309141578143,,140.06434501966842
2019-11-22 22:07:56+00:00,147.10745835788984,131.22561256988376,150.81707015023343,,140.84747226112543
2019-12-08 22:07:56+00:00,146.11785003979242,138.76184161374582,149.90774008608122,,145.92064069323212
2019-12-23 21:55:08+00:00,134.41797018466556,133.026069682211,147.70346100729813,,
2020-01-08 21:54:17+00:00,131.17272068099567,130.56435171287484,136.3478501977993,,
2020-01-17 21:47:40+00:00,148.8806400437723,137.78620956304945,154.29200990956159,,
2020-02-02 21:46:52+00:00,151.95988967734868,140.18225380702168,139.90891558908544,,143.1372068554848
2020-02-09 21:52:42+00:00,,,142.05567120668445,,134.1383336412748
2020-02-18 21:46:03+00:00,149.54466344651823,134.37351658479042,144.05195651944376,,138.20539126045853
2020-02-25 21:51:52+00:00,,,,,143.41873052271288
2020-03-05 21:45:12+00:00,143.9180398337262,134.02257843108347,145.8647867538603,,143.092677524798
2020-03-13 22:07:30+00:00,141.84201901078805,135.6205136257911,141.44757879447576,,145.3083437882075
2020-03-21 21:44:19+00:00,133.19923076745405,127.3529435684708,141.05358079231587,,133.18196861891406
2020-04-13 21:49:11+00:00,151.92816624651087,,,,
2020-04-14 22:07:13+00:00,132.5197680654099,125.5068972070721,127.8832451017157,,
2020-04-29 21:48:15+00:00,,,149.0667066947698,,145.15540331572723
2020-05-08 21:41:31+00:00,132.2166118493453,133.24517785113454,140.71810551290594,,139.97067852136394
2020-05-16 22:07:03+00:00,137.49383162432818,130.66980465292175,147.18026475835944,,144.61604650032896
2020-06-01 22:07:08+00:00,128.01247938871472,129.55479854952466,132.33813224332974,,138.4429148983055
2020-06-09 21:39:36+00:00,,111.40983592043408,,,127.60498057787024
2020-06-16 21:45:22+00:00,,,,,141.80508248022684
2020-07-02 21:44:25+00:00,,,,,
2020-07-19 22:07:31+00:00,127.6584377832011,135.31240830959152,144.58628580324188,,142.144653544047
2020-08-03 21:42:27+00:00,,,132.56427671346054,,113.16916555913508
2020-08-19 21:41:26+00:00,,,,,
2020-08-28 21:34:40+00:00,143.58050574638148,139.50630192010823,152.2684753194798,,149.26421757034066
2020-09-20 21:39:20+00:00,153.88387203709306,144.70184670494476,150.37875916537274,,
2020-09-21 22:07:54+00:00,143.5413313265781,134.96135556814818,138.0977654314608,,145.95109827928187
2020-09-29 21:32:35+00:00,138.6206046599123,130.15109688591653,142.47147997624492,,133.21187067130703
2020-10-15 21:31:33+00:00,146.76748130292893,137.0516465772667,144.94148752951543,,145.82302321454537
