,dates,chi0343-0000,chi0343-0001,chi0343-0002,chi0343-0003,chi0343-0004,chi0343-0005,chi0343-0006,chi0343-0007,chi0343-0008,chi0343-0009,chi0343-0010,chi0343-0011,chi0343-0012,chi0343-0013,chi0343-0014,chi0343-0015,chi0343-0016,chi0343-0017,chi0343-0018,chi0343-0019,chi0343-0020,chi0343-0021,chi0343-0022,chi0343-0023,chi0343-0024,chi0343-0025,chi0343-0026,chi0343-0027,chi0343-0028,chi0343-0029,chi0343-0030,chi0343-0031,chi0343-0032,chi0343-0033,chi0343-0034,chi0343-0035,chi0343-0036,chi0343-0037,chi0343-0038,chi0343-0039,chi0343-0040,chi0343-0041,chi0343-0042,chi0343-0043,chi0343-0044,chi0343-0045,chi0343-0046,chi0343-0047,chi0343-0048,chi0343-0049,chi0343-0050
0,1985-01-25 14:04:03+00:00,189.84045174368606,162.19025859283184,157.98266280493942,170.46218988465634,148.34396186327137,128.52923871212153,149.84802929805534,175.172874463527,175.4553145973275,181.76420650982917,194.360901340576,193.98336620934666,189.83321303607426,179.71133463428598,185.51241438572941,193.1964664902059,179.83807007651646,177.680577954201,178.05343614208275,175.26893515327455,190.54609246382432,184.44176029867845,190.40166772711402,201.10648898960326,198.51963969470478,196.02841220350868,200.8539345470498,205.4944178343751,212.9185501062452,206.44118197846555,210.25574803669758,220.71441877701167,222.58619797024267,221.04311289069463,214.34752989770573,213.85554254471646,215.4133449665411,223.36790524355547,228.25676263609333,231.83692681077096,231.94786839337448,221.284415056407,220.20128109205348,222.5716837429802,221.04636610735164,222.11000073597074,217.21881320633446,195.3281934691111,191.1740190242577,188.0776946622232,183.8158276366767
1,1986-01-28 14:01:10+00:00,189.25281649014994,167.3377402364675,170.5331865153654,174.7165812171454,167.05771110341146,156.97442300937124,181.8677652250136,191.68655828966612,195.76082649536545,201.89712684275813,208.34480276153738,189.34627683024104,202.7639310695904,191.28111876523263,196.83950627918006,193.9822598034717,183.12886740379648,164.21555761581553,163.62507170177707,173.02967316654855,192.1171769234665,197.18466291859585,205.1810559520845,205.5691930260166,201.57865846996143,204.927722165283,216.59554405144115,209.60835286844107,216.23273342583929,217.39773881035694,230.4141302527061,234.10881284300373,229.26876530735248,231.39331258099463,232.32197684287715,231.38648928873263,227.13240003189284,238.21935308215475,238.91430544729667,237.38856142195044,217.49643140006762,207.0253311178663,209.67346193599542,208.65068428024034,207.50061329137964,224.51742499247885,233.5048505971815,215.04526198750926,210.6087913848952,206.7139641454501,217.32813946667258
2,1986-03-17 13:59:42+00:00,,,,,,,,202.1268503973602,197.38032825227967,198.3566205874182,207.3848412208709,193.10933692774233,200.92210494153608,196.66162114499903,204.78375041950633,218.73720038588687,214.97275368791534,,,,,,,,,,,224.79864142085665,238.93293182315125,251.89189723828844,232.83983021294603,228.4392996752915,235.34611102134662,234.30720753067268,242.04667205316068,252.32908600116124,245.207103094069,233.4955609895205,232.41317454734897,224.18230554032633,227.4091952487234,242.1624939199442,,246.49554110160307,226.97202809537177,238.05877622895935,241.23443335602903,222.52526863111427,213.2125447469859,,
3,1986-05-04 13:58:38+00:00,197.94855159065034,,,178.7239528169313,155.27438642524174,147.21692738138674,162.79027736444664,187.00342012486072,197.96836859219394,199.0917603824731,210.66004186919113,191.26407248578528,201.99332110471593,195.771668553342,191.8233050025443,192.87281937262603,172.81204324736788,163.62451975158046,171.07318735766273,184.29721281493886,183.92188003931852,190.39910340042712,188.36131469568159,196.18256221470656,190.4553997684067,195.12646810245394,194.7581023338854,194.88560684845785,206.7910036431625,206.80835164372712,220.819305386667,220.39346657317643,214.78623514816306,227.46624204118808,214.09523071308547,217.936783443461,204.83253638489538,208.76046523801324,224.69027869242115,208.5818327511455,205.5476813180873,212.48664322258784,225.34350621276369,,196.19078614995172,202.79373896076717,205.47963012206293,202.18662687856943,206.61147029756634,203.17240189037503,211.17417249296028
4,1986-05-20 13:58:12+00:00,177.63598551379522,121.00386589693632,119.74494494785681,,141.48925043359952,128.82208240846163,146.86542249953405,180.35227518021262,187.91551810566386,189.37037122688977,193.43009870069758,,153.9673301999984,172.80807963649895,183.65756489950394,177.18714310459683,162.10846755494367,133.1507664210914,156.37114515454925,158.6657495047069,155.3659398391289,158.09297501275094,160.4128375196431,,162.91749005050232,167.15965785916362,178.08232321439405,169.9861999671303,188.33090150887992,176.68335925563838,177.6060303715167,181.14792118773195,164.68059108463498,190.19657269614783,186.31529368445268,180.93285097328786,174.84659920481357,177.34629236698265,178.3801541545614,161.2313887647856,167.22510285362117,156.94569920237828,184.54747365222732,,177.52469613699782,192.484244788508,193.28043042263238,194.68153284245682,191.76451076371313,190.33825033140195,195.76606248225752
5,1986-06-05 13:57:43+00:00,,124.60895500316015,124.53826715386874,,157.38951679349657,142.37926658614296,154.79647697136775,180.98279018314287,193.16504645384668,194.10957971514648,201.6734184194873,,195.10413335933112,188.95028006581677,199.27679120832127,211.38100826187497,175.75860265502988,129.8950215426095,163.75989892367522,161.52894282510607,168.98145795265745,179.48450967829987,188.11731555433036,,,190.75820595441118,184.84940604706492,183.63751673663356,193.64035921271994,192.9176406203942,186.17225794366456,202.06932934730324,197.7151061772266,210.50949993809755,203.42863025156956,190.50045357628255,176.70859316807227,176.86386973776766,190.09889089998228,168.43256769046033,183.8469914245302,189.22301429495175,203.7723654852545,194.45777262183123,197.38238683786273,206.0684254914827,203.39139428869382,202.66620381416473,199.04277918045943,196.36391389014682,193.6240789296991
6,1986-07-23 13:56:32+00:00,183.42975485750327,133.6162381177828,135.81732326482762,,,148.0546537815145,156.29177257645063,169.20024736228012,166.75753968584888,175.21722235382614,183.56315902843284,,170.11159399347983,182.07378855205278,192.73414255260283,191.71103807425874,169.17999675954727,124.84777629485134,162.41923762005993,141.5302226400684,147.54591556413345,165.61150778256882,,,,,,174.53648617757682,188.7233276294863,180.01266301858104,170.8063007743331,193.896694778305,201.43378072953993,219.8184856371641,,184.74688943199348,187.3129508237767,175.40925622268705,175.36094923688484,163.67768641888094,169.7385130526034,182.0730660638906,198.69411266392171,177.70444026898687,187.88182107127463,195.64422164629678,199.96136234471388,187.27423866098843,187.04975070716168,178.29053937054599,187.34133724070804
7,1986-08-15 14:01:29+00:00,192.30130110421905,111.18985462259904,119.62221442098404,,,159.2220057174747,174.60003618507542,182.5237594243742,190.4126835176548,198.84573569534848,209.20014633039855,195.13599819821843,201.9821139785588,190.86924151441835,203.36401603963196,208.3114365571249,199.63941139564542,,,202.21568470754397,198.12235612347033,194.5410940918666,186.40807287102234,187.7024629465328,186.3906629716046,190.43080450602514,197.68448667193343,201.24467323756676,200.9755792407413,193.7685295871165,204.6497204369888,203.2491947467845,220.3639819639125,235.45872648744395,203.53831348341805,185.92871431777073,187.16196589476564,198.2437564982566,204.0787552550723,189.78095880487382,188.4638137003134,188.1920082661863,195.58300493650242,200.7873962103873,192.406905956861,216.2033863985985,222.2216185323627,214.51269329958973,206.15584510144558,203.5487152896856,204.92784258606815
8,1986-08-31 14:00:53+00:00,179.83802885521484,,118.76095345507967,,,141.04029457571417,152.62591177983424,175.20457744841187,185.39048175254112,183.05114033574904,180.68301023002587,,190.3068947044193,176.76310332729187,186.4718707692684,198.1178695589475,190.25089868889924,109.80027800128342,146.4706825260495,195.14480257958508,201.05002991494112,187.47524452814022,178.67485405073128,165.52027047074225,175.21228690247148,189.03259366077,181.15640268368583,183.86096650183785,195.36139797614655,191.46310270533374,187.95424439600546,191.84879586682257,205.7074133265277,204.2970615347119,194.94531169375543,185.64238956787807,179.88282656930846,182.61703599322271,192.01201086013208,172.89131903672495,173.21229477890887,170.6695866935958,193.88657354999035,180.23067409324273,184.64708011900828,204.355954889482,214.76203441795326,204.10441793695634,200.44880925055324,195.50691474914285,194.83105305591465
9,1986-09-16 14:00:22+00:00,185.11509643302972,,,178.12436959395347,156.878504727056,147.41094039029048,162.1578089266754,185.90282117522912,191.93662230642317,192.3570433546482,200.96437004677708,187.22521920591976,199.2659510742857,190.2097011096503,198.49620334889366,204.68158938361034,199.45788897153906,186.71437986229554,163.66805820119748,202.07084386646983,200.91302328652165,193.61729364344538,191.0889326325921,186.72908751766175,188.98161198115284,200.2823122120873,198.98805015281167,198.98776868127675,205.45780635646483,200.15611209427175,203.53651537278412,209.23664330217446,211.2153882762942,217.0470110504524,210.38227847566992,211.5719212491582,199.041697558934,203.01579582658744,205.7696959427707,187.63047536085315,184.80296211703325,195.14911814304116,204.6778992852233,198.15361004923778,201.45136813184715,223.46792999401936,221.23793562821962,210.7926011750234,209.07199264792962,203.49082682686685,207.33958039243885
