,dates,chi0377-0000,chi0377-0001,chi0377-0002,chi0377-0003,chi0377-0004,chi0377-0005,chi0377-0006,chi0377-0007,chi0377-0008,chi0377-0009,chi0377-0010,chi0377-0011,chi0377-0012,chi0377-0013,chi0377-0014,chi0377-0015,chi0377-0016,chi0377-0017,chi0377-0018,chi0377-0019,chi0377-0020,chi0377-0021,chi0377-0022,chi0377-0023,chi0377-0024,chi0377-0025,chi0377-0026,chi0377-0027,chi0377-0028,chi0377-0029,chi0377-0030,chi0377-0031,chi0377-0032,chi0377-0033,chi0377-0034,chi0377-0035,chi0377-0036,chi0377-0037,chi0377-0038,chi0377-0039,chi0377-0040,chi0377-0041,chi0377-0042,chi0377-0043,chi0377-0044,chi0377-0045,chi0377-0046,chi0377-0047,chi0377-0048,chi0377-0049,chi0377-0050,chi0377-0051,chi0377-0052,chi0377-0053,chi0377-0054,chi0377-0055,chi0377-0056,chi0377-0057,chi0377-0058,chi0377-0059,chi0377-0060,chi0377-0061,chi0377-0062,chi0377-0063,chi0377-0064,chi0377-0065,chi0377-0066,chi0377-0067,chi0377-0068,chi0377-0069,chi0377-0070,chi0377-0071,chi0377-0072,chi0377-0073,chi0377-0074,chi0377-0075,chi0377-0076,chi0377-0077,chi0377-0078,chi0377-0079,chi0377-0080,chi0377-0081,chi0377-0082,chi0377-0083,chi0377-0084,chi0377-0085,chi0377-0086,chi0377-0087
0,1986-08-15 14:01:53+00:00,202.42701143113598,171.619007284261,180.06864103542523,192.06102993544232,236.77896206062695,237.54682903884608,192.90026692419286,199.7152815155653,234.95961854916766,251.26201203769483,251.7601156481227,255.1105620083607,264.838717995333,241.8508188099356,227.59352837189493,219.73588447983468,243.26389375149566,236.79358349914799,145.76217609563466,212.28705103415228,175.01671914685508,165.41747452175977,222.20064749249653,203.0156333857525,211.95828596989242,236.65745568406066,239.70525613384862,238.39495005293594,245.02300161515313,249.95726066994277,243.87830847612653,236.74040880049643,243.76425945166775,248.72951730906425,238.4324770896538,229.95609245873663,233.24419944575087,240.36809497541734,235.48767841760719,235.9484079145347,227.56422697618845,215.47620919040477,212.83718622101622,221.8741532239088,217.41308999519853,217.55348745442382,231.40135322963644,222.72563392445048,217.80475097325558,207.32052993943344,193.453362092832,207.03243504882727,205.96036382714547,213.5109765830801,225.09390605065445,220.64352320259513,216.78633134011702,219.79430742863866,223.98421845699073,222.75739017999445,213.62546784972645,212.86398231315843,216.76844802984564,223.69731560637973,192.87671277501948,174.64058291098132,113.11893995732149,32.35130873556452,,189.7676978561857,191.86667163132992,194.02279211972603,184.7074585260394,196.03905126606696,199.16830031948558,201.28288389023695,207.0918384611166,202.50853197184006,197.6649875180539,191.4153408200988,172.23787474030414,179.40348230973962,190.56552956093506,190.24905596405853,183.17341171177142,169.67372503299498,189.30952603236213,183.4828239329745
1,1986-09-16 14:01:09+00:00,,,,,,,,,,,,,,,,,,246.45154652077505,153.62448665650768,204.3404862216504,196.161699066892,200.09649302875798,218.86094871702295,,,,227.25373402102068,240.69507768504644,235.53307248585742,237.8490768328075,238.37529247250603,241.36675295968863,245.68821780721572,239.4824731153228,228.24818200658072,,,,,,,215.24174790850952,230.70623590343996,230.69764670998862,217.17241619307035,222.28314205798114,228.72713427640497,237.7000045832114,210.85071039097875,203.01293458966646,206.94119274990936,213.91589736369315,212.03333118286946,221.757803545414,224.72608473122688,217.31577041291007,215.83024030757298,228.25508623457023,226.23471371449045,228.2180264444591,220.83925727241612,240.6542781800401,237.7863023727138,225.19124448193094,175.8338881753931,171.76670190700665,97.74282216559561,45.764303616792944,187.97816291176025,198.175899376497,197.8743898994742,186.37484105849705,191.7371179260639,197.1645319097939,200.03301077884507,204.33123879069,194.77428261408477,204.2734461253877,199.08566302430137,195.62776056884925,179.95649431842602,191.8001132829507,181.1517189497334,177.84318578536482,183.0204801934692,174.59675665345407,186.27963292658265,178.42082405136762
2,1986-11-03 13:59:34+00:00,206.8658104712689,184.2756640500627,188.7552976652894,199.23107790629194,233.15429405115026,226.48711892702516,195.8833358509392,209.0027790083612,247.3720169900096,245.51611450924597,251.54105186249325,253.42607769826066,261.15154837250986,234.94818661352414,227.82045362869434,229.29654244926292,248.58636474235058,216.76564381268014,157.01189008668345,198.60037271263872,189.96185383587147,180.57619293281857,228.6243013995917,218.41634383754712,227.89776703167453,240.21325468207695,233.54123563146968,239.83607079737956,246.3288658946123,246.265177539411,244.35560273207895,244.19731585577608,245.22928143853846,245.35000348700876,244.4284716962573,237.85181267912574,237.39891789954646,250.70925347251747,246.93488887693354,232.50253675287286,229.89394743454346,223.66079756173747,227.44485572350953,229.6419006595238,237.57591051726027,227.55759865947823,226.8338376815156,229.47758755178455,224.44381252681498,215.62738482811025,213.0400794048773,216.4850650744473,217.62617635376859,223.58614435692866,228.00627689035542,220.31191258719215,221.77085111746902,223.44015213913238,224.53447380324334,224.2109178421814,221.94371498279955,239.89249623290817,241.5469966394472,231.60913178612884,188.4887728994761,194.1659707909098,116.46191804238619,46.054377085408596,211.54976853557272,203.06166951841746,196.81384016942565,193.12153377738287,203.9872835763061,213.2101633964646,207.22429409671201,209.50603933704616,214.5221373452083,207.003002456099,209.30013733741455,197.57521555505912,178.94324864523665,193.54395129369652,197.94842721138298,195.56909950802427,190.75528303089243,193.9405917932307,202.33248726164524,187.04487883497796
3,1986-12-21 13:59:37+00:00,206.91963884965364,192.66768431207666,193.73591299782296,204.54276707986273,220.33497475423115,224.83119644686735,210.49958765092754,233.4109629227979,255.6795289463859,255.87403485149457,262.48632212509153,262.9710942582782,262.9618857249849,245.99619606809625,227.44311167019416,221.07123346114727,242.08480812805405,217.5005132829985,152.7108350342851,203.44291833619374,204.64396792268388,211.15003730542458,229.04961743857064,226.13332833906742,237.0052972741409,239.74550285967052,245.30919907424908,244.51825014806795,241.08221857125264,251.882779830866,252.83506408593436,236.88252025854564,243.18387291524292,240.41804884922658,245.25609764510742,243.51818874106837,229.97057571997982,245.0395948711189,248.7181929287191,238.25978074896688,229.31434231240095,226.2101592847475,224.61868682866816,220.01052885599213,236.5934411803873,229.67713951832238,227.03754441113918,237.91211928920654,229.92495297002134,221.3611384235884,216.72911419237892,218.7710383264884,223.600441829227,215.69218094838786,229.6616481506208,222.4314427938777,228.52263244119226,231.8653461208454,225.83678748465502,226.01685948146854,227.68392570519006,228.88617088232706,234.87255393767757,225.8268393751337,195.1651290874714,201.61909819717303,99.38401740978283,31.944223519830146,208.27546640182948,200.90050541067967,201.8656296368981,193.68514567877256,192.19881746044183,206.65004679020186,201.35891543965022,204.94958372888965,210.06384852632186,204.66812121638665,199.82208032789742,207.8545514332189,200.52899548815134,195.14769613625117,198.81240438039325,192.36947702983733,200.8676681994287,194.38953755014865,209.23257713014266,200.31470704020066
4,1987-01-06 14:00:06+00:00,212.29282129979325,194.39630659165587,199.4476375164451,203.50439430476413,216.74297841865112,224.53175161057467,201.8194073266346,216.7462469207764,253.58573591427395,247.76216189426466,243.59906685362728,254.87448324517555,262.1153931184003,249.73028335763476,234.70018563346488,219.2481977213125,231.09294873118407,202.88533023979903,144.70208761168573,186.90689452215665,173.01673956775326,,233.27818167420315,223.44281505470758,223.12890280738048,244.51961808662452,244.91441903293864,235.91981378104646,244.47173318506094,241.5047746497329,244.0231828950075,234.72142930822443,235.30964629506127,238.9150472711629,239.75854677873374,243.2820747220434,241.73764152859258,233.83232840507438,228.7101976158302,231.06472458530854,226.23784543922596,218.4849992143861,213.89830154530637,219.98983276152833,221.0124082141975,223.89136026309524,231.92473358895575,216.99310924089832,220.3590558939084,213.67000560340648,208.93877539815557,217.6794713918957,221.48652622307674,226.45417848613383,225.83342234832716,227.2086272412548,223.80128827891514,229.7407587701722,228.1025896971168,226.00867395985964,227.35604113567604,236.26861259249142,,,160.33015815467334,161.99941005061282,92.29222367068769,25.2631266555967,196.33542946085387,199.27133506912463,197.6291258706656,193.55405415336406,192.38670947495217,194.25859754529452,201.75452358489727,197.22639294917704,200.11734810689975,199.84869796459503,202.21854432868412,195.4205979555276,184.37982140614122,187.82928376017026,200.56978587303388,198.3805557383425,197.55049146861455,189.82651006002527,195.25715675532393,196.65509720811076
5,1987-02-07 14:01:09+00:00,213.5752335381882,201.17162642328515,207.5120814466934,225.07584795379933,233.18938184864317,232.10531002646118,220.26839481722698,234.96527742748813,280.9935848196759,287.167004660499,297.0155807286961,272.42227130456075,266.9304789163723,255.92034730389747,274.4925395258322,254.4826861264528,236.2671948944075,222.89800589033402,153.41788913848936,201.04596316429965,,244.81669230317755,249.09748348209604,240.2278176458091,236.74826709278057,249.90840111761784,265.23813537989844,263.3327504670957,262.8634660444181,258.5135160026233,245.85021109952342,251.02792947986626,266.02913384694676,259.573401935994,254.0482820684598,244.6873663466898,267.43104651199894,261.3601657313924,234.1713313289335,244.64471716848823,244.3265754323237,249.32495365316237,236.58549278625696,230.09398384200384,238.25737820688897,241.6593076488613,233.16987754872142,230.00603217701538,233.18353719632145,232.40405625715337,225.61808056404763,225.62870847357473,239.31717270687838,231.7144458876481,229.15094047270892,236.10739064594463,233.11489237581296,239.1461788592787,236.52543177747071,236.0202543346181,247.27597688052373,227.7220265303472,243.5291081459048,233.83091171659566,169.16244961677492,175.19090768283596,97.47085409379267,,219.08833045159153,222.3957517618344,203.93733499863055,208.97055587918118,196.6984543888824,213.3564612753292,207.1529401998907,205.33840410046548,213.1286142231747,220.08846667921392,216.37417353043972,202.55179096164986,206.06799385201492,209.73980078651982,208.79404921136262,206.25129044194682,214.781530478759,210.2016892858794,213.9849979403488,216.26155209642468
6,1987-12-08 14:08:41+00:00,217.1949798256204,194.1356694381816,204.54987785041573,207.70387046980338,238.22029470383382,239.60389049249545,219.48775842210927,,260.849751021679,258.22808047962656,258.2352676606077,268.5224958937118,263.0089890743871,261.39857896338515,253.3449688626494,250.12446199319356,244.27248004783223,189.13130204326487,156.86795739202327,191.25234704337345,181.56046870703275,178.58825149798201,244.62901502036667,228.95688589332832,225.41385832571686,249.66375972627324,248.40141780488983,250.43336807195737,254.7715305401188,248.5501740822628,249.0996387696453,251.12042159111206,245.19247555521738,240.02924973465764,248.39376579040086,240.52027647649857,231.44148904630802,239.6413659850627,232.84681197915629,233.93610063686413,221.9028819143507,222.68212609754158,228.54205955415276,224.9406160282115,232.55814900327647,226.4070277594546,221.7776372935132,223.45877638905534,214.10761536485782,214.00908980420718,204.92290803235193,203.56702055115838,210.9439790454158,223.66033974578195,220.10253622202126,221.26202892373263,217.18685237013815,234.08393384581086,220.40360514466886,218.1128428795378,183.54152943178747,164.5434733780395,,,151.7194419251168,161.7869672547458,91.23116656463168,2.4353969453279856,,188.94950482610923,193.527321802889,191.83437949169118,190.3472673441404,192.6335043570807,183.00000126041957,191.07546432180996,197.91516261067235,203.82705233854242,191.68351578793255,186.68555058821659,171.33738387404233,178.41963554475566,178.9232407551535,178.39554841580014,177.84282341245915,169.9833134900341,190.97595808501717,184.93506408838383
7,1988-06-01 14:10:45+00:00,,,199.73530298284913,204.71559190315014,226.0786987638953,232.09715304839332,218.34097813118342,,256.71499225058903,260.03808977586937,258.67394422527366,270.55491917542446,266.88400444947524,254.32576365039802,265.517058430035,254.52730909908672,255.43048603681578,186.55543602449228,156.51721751875007,207.5486439013009,197.26944203413203,214.8433812905732,248.45405904655067,234.4624647788232,232.69413137624883,244.32971402430488,251.64664922962743,252.3445142409601,251.2747412409893,250.62934111970978,246.16180872891155,242.53610253156805,240.5430214544569,247.4054463629971,248.26580645994474,246.94032124815288,241.84514705243888,254.27989182151913,231.0902639566356,235.94167505263505,232.84819570928389,243.96351011403186,227.88069243011032,231.38136013318154,231.55452625305574,226.6981484267854,233.80766963643478,223.62942376744098,215.2553747719348,204.4872265037711,209.6862060242692,206.73885793541461,200.55142824318847,222.03957496103376,223.5272814187084,224.68122642883384,233.05836857862178,230.96234113760838,232.20264628203483,221.0642784897732,195.29225205991813,175.26034056071043,,,158.9791350234006,164.5319125491472,100.16957122108502,45.54623014845829,,186.56377518291148,189.61302404453465,188.1656488839126,181.30539907543445,199.52486659179314,200.900446220868,194.29088484790938,202.8975852887097,202.29017115548322,207.23132831367778,197.52910905206758,174.78772486471348,196.78690497078267,198.0011440789048,200.0550011566173,191.85150080820532,184.88951752032355,200.6266470024427,192.6541821425995
8,1988-07-03 14:10:55+00:00,203.66214168578463,174.45335617215062,183.0264254677525,191.784505674027,219.29916026029193,234.0475235824357,206.7519512783664,214.94617618488564,259.7136182216964,270.7649171164645,269.6362390631149,265.40904752744933,269.5246178761427,274.9434707106857,269.3359865600189,259.19578316293024,259.75085345009984,,,195.47215600720256,,226.9672301577512,249.74650138906185,249.98232003294726,242.89780305829956,241.3722763017441,252.95053822593647,260.08716009849644,259.37610345122624,261.28846123284643,262.7828018323301,246.3977672201599,236.22799361340196,231.80414161848853,241.77060737309372,257.9478934742449,249.4280466609475,249.71668902089243,230.79237665702325,228.79687355017884,228.53996447888534,216.07779460526933,217.01681555676606,226.47697301920982,229.31300063154106,224.06222844394694,237.86761226424295,221.0040397070762,206.30079051510498,210.4544868319233,203.059575112202,213.16815523410745,220.93682504144527,211.08750047568435,210.80502463629642,228.2613748375956,228.71096070394972,235.73314350426654,232.86106422838085,206.2838548088129,187.0042061554355,,,,159.90431769315504,164.21087948381592,89.24154543143605,,206.49647294334537,185.9434830426835,192.17566787085826,183.4326295581473,181.29762270406883,187.0467794926712,202.79739807893887,203.3384084015225,204.78787976610516,198.16245352486436,204.63108233240604,196.49044786323086,186.0389321650464,194.2236471576985,197.71236213590967,192.08172921322353,189.85638362091788,192.37159452874897,189.91011905965365,193.44797206376745
9,1988-08-04 14:10:58+00:00,,185.22796054950715,197.40475096777948,,243.10451501971886,247.02671970225487,219.06932069766924,233.67123624875876,279.286512386122,278.7731016868824,265.33563351173575,274.74132089017525,289.5373640964555,298.8043521384991,,,281.3484170883637,,,,,260.3223766660257,260.8968277237056,243.22107951196662,249.67885941450345,248.11077113417213,246.9429569392798,238.7322049282359,250.34960889742862,248.44275622962658,241.14312630272377,240.40652331993866,249.9197820911339,247.3804032411435,244.48316257933996,244.8818438701374,241.7306500060876,244.7249399608696,246.43358671991686,230.51301217450353,219.02131202037012,221.36157039420684,226.26228638789024,223.8664272121525,235.93827772207445,227.52544184884383,221.40286667792063,218.85876186096672,217.98232742850982,212.933093537386,212.3127363136914,208.96999508632553,218.1751563294408,221.44498928850612,228.58523493295337,233.70518745747222,233.12310036027594,220.87732767650138,221.84170964440116,198.65580687847358,170.8486917627805,,218.8817654606627,233.65629349541376,212.38306025504428,178.75360454825756,113.3061358853965,,196.11496412801006,203.90661740993647,196.9186613436475,195.14541672965518,192.23077970868843,196.83199990237551,202.80004265781997,189.36178952567133,200.69947812875662,215.5434202762287,202.46131915812006,196.32100130887315,197.47011351883526,191.8875964527862,205.7043642829836,203.91839194839727,195.1061622696914,173.58806882902635,192.21209493255137,194.86410438023736
