,dates,jap0361-0000,jap0361-0001,jap0361-0002,jap0361-0003,jap0361-0004,jap0361-0005,jap0361-0006,jap0361-0007,jap0361-0008,jap0361-0009,jap0361-0010,jap0361-0011,jap0361-0012,jap0361-0013,jap0361-0014,jap0361-0015,jap0361-0016,jap0361-0017,jap0361-0018,jap0361-0019
0,1984-07-02 01:16:26+00:00,196.31959734066945,,183.7358289870366,179.08141748423648,164.0065923771126,178.8314549430965,188.9013403670069,206.75130125524038,190.7284713971718,184.95286291551866,185.66733203658418,177.2325799458345,175.35392430303557,201.7680768608012,202.54024339333864,186.2924600147432,198.74791084878933,201.41635718647257,218.94522663009948,227.11777718495404
1,1984-07-18 01:16:43+00:00,187.7287909546106,,174.36243129855595,173.6419317010623,164.95803067572788,183.86231703943346,189.65287215249813,201.83559749741093,183.9296432250993,182.6127566665367,181.48019349497855,183.57439470508,191.79896613087433,195.6390407179622,197.13485614158333,193.7886150345201,197.76693968529378,211.90212984200156,220.30908776933046,233.31890701614307
2,1984-10-22 01:17:58+00:00,211.83201675469854,227.35619207488458,218.39871081761316,191.42830939910561,176.4272477966102,177.0725634554809,170.41481912571962,187.5556579052854,193.86960647220104,195.83536714892654,183.01598080826088,156.75586832545878,147.97829255826787,184.23808209053175,207.1333460261149,222.09159249615848,218.21232683727692,228.4844325610336,226.73277025811944,224.45045686060888
3,1985-05-02 01:18:05+00:00,186.55053817858328,203.55496826910976,195.33148667219473,160.8558081188605,166.21990419243255,175.1059550846981,177.37237249305298,186.14770650826756,177.43512546268497,172.93292038830216,169.12514934778622,176.35392550680987,187.6638596528471,193.00291418641226,194.54371980983535,206.04182771239357,199.37727554814882,202.82206113209074,210.19305624039922,201.35559177252074
4,1985-10-09 01:16:57+00:00,190.93588913924938,197.29753157401026,187.9023102313529,204.57130447310877,193.77628426756417,195.52968537831237,208.21301140137533,219.24144487878885,213.60046091994437,215.8318956500126,,216.73135478674953,219.1219753977225,210.98267335395687,215.74215211428336,216.88748489624157,210.34977542528915,209.6783783998059,219.7880448091004,221.9251120227038
5,1986-09-26 01:08:08+00:00,192.67253632392377,207.54102440986878,193.15166732742162,,,,,,185.37427096100262,189.54144932549485,181.74949747528683,184.35907729937554,192.2418250331693,193.03938847822468,185.70572243577112,,177.87238747431846,184.19572298013617,,
6,1986-12-15 01:06:42+00:00,212.91037517201292,214.67507963521567,203.62835148389436,212.47570842152902,213.29875718530067,194.64564194341716,201.77410942045134,237.49240194957517,232.29985987252235,241.8165953113822,247.91212932833287,247.69736197992043,234.82529546107907,231.25633049359314,219.8571213998781,238.16672349346848,234.5484223458988,238.0430626195508,237.55479132989822,240.1158083300285
7,1987-03-05 01:09:24+00:00,200.9434533090484,208.78136830754272,194.10280809346165,215.9595287824112,209.21110083868192,212.3898758566784,231.93130277035613,239.73246914651892,236.90349054119852,248.09509978911154,245.87943531513355,248.5182912736334,241.00171458321395,237.8812562706428,246.33549084200752,241.59369417848586,241.4515066052735,242.8794389956891,244.79928471060958,246.62135227791129
8,1987-05-08 01:11:32+00:00,194.65329864199438,210.34026924052267,,218.54710778511514,208.08685479824757,216.49046799336375,223.75018183390927,228.95017633304158,230.17503488241042,238.88378766190257,236.97046964220496,225.107655172163,218.5829509096507,220.6536309076073,223.12749351184544,226.21646711391875,230.49046954158626,225.39208624541885,231.26036162310297,228.7989021698602
9,1987-08-12 01:13:52+00:00,197.83746243477398,205.9132814475366,203.4140402747826,200.69300097000993,180.81416316544667,189.40159612086225,213.33149599880844,219.30807372475192,211.72160917755173,205.6356293980494,203.81954134345793,206.45458309529283,199.10790620733857,199.8030910717012,201.12647706368605,208.5620263907919,207.37466018841818,211.83809979986518,222.71714313836188,219.6777024592801
10,1987-08-28 01:14:19+00:00,189.78447956886885,189.45592805431383,197.62399255192042,176.54394156757513,,167.64041299798745,179.93845941896976,197.039358269562,196.28103044585987,204.51803526971256,199.93709522482138,192.91451298539496,195.24289045471863,193.06074282715124,192.48780247890397,193.549661793385,193.66868595594445,202.24666484481665,207.38708838358778,196.71351031189434
11,1988-03-07 01:17:46+00:00,201.88738078206256,219.02821425060807,217.3624910050752,213.89873535888196,216.22890444970804,,230.35607283897147,240.4284148593318,232.28830958159594,242.45305138367215,244.6857742845853,243.8845685301243,235.92154041478716,232.42158311765286,217.79916029884683,211.30995606118728,204.4046235759118,208.50441386101735,216.88375469993622,225.46769560950537
12,1989-01-05 01:18:13+00:00,,222.80330097786543,,229.95090596682059,220.94841909423198,,226.07411873666777,228.90194547748638,229.58779107392942,232.7493933024253,231.92311148498126,237.26137086453502,241.04777999869793,243.16682720284456,229.0915885389409,209.2472420084625,210.55738750590686,230.22123800942663,234.54714673694994,228.86993764390954
13,1989-01-21 01:17:54+00:00,215.97255697315373,220.9944535003303,221.0624099752582,205.32341381092488,193.39072415431764,177.47853908103852,188.2706137278183,200.84772291641156,202.09342606492874,210.94678676751218,213.880196571461,219.89012287338616,217.08602444649802,216.15586294670757,208.81105352122464,203.23481974998523,195.27935489732036,213.00979255704442,219.77690257186885,212.91776250644511
14,1989-03-10 01:17:25+00:00,,212.6140868521848,211.97026946243176,207.1388185769972,198.56492303613018,193.8551457596544,192.4314794546561,209.41003139732922,202.44823674146537,210.51152566048492,219.97694517243104,213.04325031456668,210.58823859830525,202.71677909188296,204.56861906016346,199.8005445290208,195.49778923576525,205.561802144107,218.33471802324857,221.30464258973794
15,1989-10-04 01:13:34+00:00,193.08533249383788,204.09359978006788,188.72353295236337,182.09754732445472,153.85978310245287,,172.26426068015326,188.3220936133521,178.86183439654755,178.33084272507793,,168.46349035849494,176.65584254581424,181.62549094428462,179.31551381035612,182.88684540345912,178.67171206036795,174.75739000529646,184.55676515903014,202.9567265827033
16,1989-10-20 01:12:49+00:00,200.34046892796633,207.53718267658925,196.21801459501998,196.64352941317736,192.77241467184336,170.5834549663914,190.7156029420676,196.19343416735228,187.03662981183902,193.8633782989918,187.97575127903124,191.6732177096154,205.22529298250979,207.14971292754961,204.5580905152764,178.47933353926916,184.6818039623896,190.5901396265377,187.67813989282428,205.11628818342356
17,1990-01-08 01:10:34+00:00,213.21993547915136,216.37057031162433,212.67964398191964,212.62248837224,219.51601533960326,220.35789168671283,221.58191025549445,214.25065201496494,203.55603489808445,215.09775872299284,223.37647013538827,223.47061133242025,221.311817267928,223.09720500375457,218.54244857912116,,,225.86275387047817,238.52558785472777,250.12491764903794
18,1990-02-09 01:09:37+00:00,,213.1945480872252,204.755594547635,206.5754002498256,209.4111203398399,204.85868765868446,213.30488564397442,221.6347743548277,207.87346590368685,215.11364057368476,222.85142578126468,222.6517167886361,207.50040103889404,201.5273853527282,182.98777255379096,166.49980510673922,,200.59452928647426,231.75637799051697,231.0506337049111
19,1990-03-13 01:08:33+00:00,,210.99832186675536,206.00250414356265,201.60603325688604,,202.14466744016917,202.4609705171348,211.34107349062592,209.21857029318608,208.23203100092468,216.85917983055282,222.43613188173327,214.2078868943149,192.68486020138974,194.945556444955,193.68390312919536,192.4401525609865,204.13262546124756,219.8172775233361,228.4156441958099
20,1990-04-14 01:08:08+00:00,200.4236127497132,204.41154336194978,205.46607902972337,,,165.12255805637778,175.79229317402016,195.20671609154954,194.34557428974375,194.56459625207822,192.37815214411373,200.81621621702777,191.39971368841856,179.60595507197846,176.7423951792545,173.46627703082876,177.03013712289814,185.98769363461258,188.859066741919,194.07790263157372
21,1990-06-17 01:08:04+00:00,,215.1229370939622,219.6020994998993,216.44244965541165,200.62887068605315,198.94397763119287,213.06235519664872,227.69385740197595,232.9271901374669,234.1157738600261,239.49497562669856,237.57786265202336,226.9826975033603,213.56584348732403,207.27574694326995,213.88256434386906,213.11310147780938,224.00578551709418,232.6682402301392,226.9165741223448
22,1990-08-04 01:07:55+00:00,195.54900386284345,225.9395988218848,220.04107747540021,202.4728193206811,196.1960948445656,187.22941383688593,198.89030141023898,212.45272057335328,212.31501364283383,218.37401157625783,220.43611558644875,213.8941834727689,210.14777072102973,204.11815997491766,200.75449489446265,202.41468531663645,202.28679592440307,206.76094226619443,221.32017243534557,208.1848690693168
23,1990-09-21 01:07:42+00:00,207.56016874545116,213.87562195367371,218.9388067193912,194.2600854743808,209.1693215944035,199.69994728200658,200.95341540868668,214.89724856635198,216.87888676093107,214.00230531934133,211.0804815232624,206.31541283435203,193.80797716731678,189.22987705024667,192.60038275972897,190.46418723460516,191.62566349368282,203.92628302659253,211.12131396979385,226.16314254870798
24,1990-10-23 01:07:27+00:00,196.22540812449463,214.54903593283169,211.0615231458641,172.09187406204495,,,182.6515270508979,195.9885051541023,189.49179937825042,191.03490471581475,180.11461522213776,170.38207782321425,165.95485825815638,165.6232012268231,162.25526134360834,167.42851867686545,165.27361592651397,172.32585442944654,177.69643844143215,179.43715805970777
