,dates,mex0509-0000,mex0509-0001,mex0509-0002,mex0509-0003,mex0509-0004,mex0509-0005,mex0509-0006,mex0509-0007,mex0509-0008,mex0509-0009,mex0509-0010,mex0509-0011,mex0509-0012,mex0509-0013,mex0509-0014,mex0509-0015,mex0509-0016,mex0509-0017,mex0509-0018,mex0509-0019,mex0509-0020,mex0509-0021,mex0509-0022,mex0509-0023,mex0509-0024,mex0509-0025,mex0509-0026,mex0509-0027,mex0509-0028,mex0509-0029,mex0509-0030,mex0509-0031,mex0509-0032,mex0509-0033,mex0509-0034,mex0509-0035
0,1986-05-07 17:30:05+00:00,,232.98721752074772,230.14943384693862,228.2464249899616,231.82273361396417,240.74264104480258,236.52882943537847,246.11627559202728,251.36663582855286,265.7077125885297,269.78666722465016,280.3989855828588,288.5072158733915,291.70459802000255,281.3896498170161,279.1415404582805,272.44261195797714,264.7361679867664,260.86993541321635,263.1996078531487,269.5328571123738,267.3127375594473,282.17335856496595,289.2762535385875,280.339913817303,273.0686277543365,275.1546158846148,286.470682804029,290.48754023748927,298.2930648449661,303.98046230431646,300.41710611024826,291.2801556775464,278.3470384233234,258.62090287192405,246.45318597654412
1,1986-09-12 17:25:50+00:00,275.76509026848436,263.20550687399106,256.4295908482893,252.47613265041167,249.20590185347785,250.75465719026104,257.2876146095849,256.8298526573698,266.4102853219898,280.8752262334889,286.6865161049007,295.72313692107866,305.3292691646426,309.9539062787934,294.82688415552064,288.382656377658,282.19947822357415,279.21111202899345,274.78155555796417,287.3486268772128,296.1782907648327,303.9265767013969,308.0936142235149,314.41629561013724,307.6672534840443,302.48666179908156,298.4310860007348,303.39342631830516,305.4802533039083,307.2710902910835,313.82896642486395,303.5949347969967,298.9365371979939,285.84383149425804,273.96254352928395,267.29154584545506
2,1987-06-11 17:29:41+00:00,246.95132510509495,243.56386446290983,242.65787888165156,244.2143805814425,248.92213217234612,257.68527783164143,253.35662325608655,264.28394705299775,265.77275894354506,279.2872995167879,284.7774822209322,293.98245113289676,301.91368594803464,301.2028964210505,292.9200074216708,290.2924204708313,278.6735018978343,266.9941567601676,267.0722234926332,275.6165458333596,275.5160207201012,279.29135190501756,287.5832073583083,292.7757663614449,281.414406095103,280.2127739735223,284.4723395903687,287.4794667466518,296.5177342741006,304.3204692769289,309.27417850117405,301.3120456293754,295.7238278659544,284.2165430753648,268.0594535453905,249.9394430283489
3,1987-07-13 17:30:20+00:00,255.31167365756403,244.48569892399507,240.224957887898,245.71730586745824,239.23288587923585,248.64139358087874,253.77537053394576,262.27672724308945,262.31063291123576,271.64265596321377,281.4195901837148,285.0461069957528,292.6311450163724,293.1280641527573,286.775503292998,279.28641264805015,273.1965200562371,265.51140620290823,265.006180773919,273.85164195984396,278.06924856112187,278.5068435875114,285.9207923541783,286.5809466697375,279.4399422068322,277.07544578401775,273.5509854251603,282.3130339199307,293.19757898271195,300.21106932896697,303.9366436290421,299.79663300692573,293.3302163365602,278.8575135055229,261.4212725745673,247.08005960498642
4,1987-07-20 17:36:38+00:00,278.4859407791254,273.803111297633,268.57828385436073,265.234878548547,260.03152697162426,264.92141535187557,265.1021688700509,281.265316372028,289.5817701772162,289.4446161694485,300.6855094001889,308.765735405295,317.15955604983384,317.81315543515075,311.8328624372977,307.43813077286154,287.00197800624744,288.8410125777141,292.0218735748365,297.43524805710285,305.2950761454811,303.98246403075575,314.6313824225653,313.09799701941483,306.941901942144,308.99058697010554,307.73497928981396,307.4620551015446,317.9393600127112,327.8287385933119,335.193058744662,332.02602905188917,322.0853885227953,308.41402936248005,293.1519824112809,279.6772850174933
5,1987-09-22 17:38:24+00:00,260.4158307301964,261.34784348029876,249.0355749831142,250.91772757449849,251.99596147250116,256.5257005231092,252.326229594698,263.22574395815195,260.61065978239975,268.57733868857207,280.4838443532713,288.5056758642733,299.0023478384727,298.4981153679761,292.75277883331034,290.21200440762505,280.33057853096307,269.01909822973755,275.7545836196707,284.8973789414469,289.8275171758655,292.08754305873777,301.1528332143051,299.52578134942286,292.52885956646145,290.5163885527463,289.99933323051715,293.70738302429953,302.604001233472,305.94592090697944,311.4235970698527,307.1440718180777,296.82486849257214,285.4301264964157,274.5581607040293,266.8243039179181
6,1989-09-11 17:37:23+00:00,287.5188861397007,284.18345547108476,280.68848257285947,276.1842051344493,278.26654732279013,270.77006015725146,278.57133681174855,281.61348598142945,279.43531857573464,284.0629014914606,293.37691983280814,303.037621536915,311.81861195747405,313.20507180815287,306.99990982295077,299.4736292327033,288.1938814146197,286.1224121326388,287.3959467467374,293.68978097478026,299.523572028066,305.1021712877765,315.7584008175395,317.8663036099837,312.0434127907689,304.2302714838136,302.4994768551305,302.3836409126123,307.3390429199277,312.2723496497564,317.1495048962702,306.8053073901111,289.7528451304746,276.1524505370074,262.4403698468465,256.52585736133733
7,1989-10-13 17:36:37+00:00,281.6056117039565,276.33608877771985,267.12141703766986,270.10808711303355,267.4592746433627,260.6557294658878,265.2284051681925,268.21847912458446,267.6864578374966,281.24654195104165,287.83812446849424,294.9474100900989,299.8382254866847,304.76684502800555,300.79656176004625,287.8268733513994,279.6346572370177,274.17255835700155,270.25873632324783,277.0057636550815,287.7216129003459,296.4861539099031,305.28588587082135,303.7857446796163,297.12523835085284,294.01574261330563,293.5631546657051,290.9480642827549,292.74314476974644,303.2647769494448,302.13111013909935,295.029447122678,284.0726480371454,271.2539843748339,258.4622843804981,247.99574386633617
8,1990-03-31 17:25:16+00:00,264.01089980291044,272.64831438673144,270.14794949932684,266.2405164760081,267.96116659017906,271.6454775144395,281.4432199605461,288.2258584302506,289.17936540003245,295.9589458857431,300.7116218993188,310.5820530704723,320.86198881465947,319.61257928294583,316.91833568057837,305.3177232154015,292.21139805323816,282.1322448209986,279.5389711327963,275.9275024461548,285.2040670569328,301.67107907020437,317.29275602049,315.0275641106793,306.4729078538858,298.9319098261361,296.78811555818174,299.7443805423483,305.04566648492477,312.5302426312562,318.5575173197849,311.7211994917279,299.42970258892194,287.255921323463,274.72757479317386,265.17470753853723
9,1990-05-09 17:31:36+00:00,262.836420244949,262.4005199587452,255.65297777427674,246.98530837909905,244.32347315877166,260.7880928888661,275.2705902629135,274.57299747113296,285.5117195364976,285.8790262859876,289.5873963380327,298.7526141876173,306.63355175506695,306.8599379336623,297.19053118274167,288.6426358643653,271.41088642557617,271.91647067803547,264.2460896467958,268.9088400584542,276.2550484577676,286.8981007166142,292.8370809415673,300.34112154490714,291.407294045556,283.1821724227796,281.87219701802917,285.84317285562713,293.1422359710466,299.236389247375,303.1404291588341,296.52981355256145,292.7220849755064,278.6623462036837,263.795127886767,246.81675571786604
