dates,nzd0143-0000,nzd0143-0001,nzd0143-0002,nzd0143-0003,nzd0143-0004,nzd0143-0005,nzd0143-0006,nzd0143-0007,nzd0143-0008,nzd0143-0009,nzd0143-0010,nzd0143-0011,nzd0143-0012,satname
1999-08-26 22:04:44+00:00,,,,365.96,356.31,359.87,368.50,362.61,357.93,355.59,358.73,354.68,372.86,L7
1999-09-20 21:58:56+00:00,,,343.27,357.95,352.81,357.01,366.93,358.45,351.88,353.63,355.94,355.42,372.46,L7
1999-09-27 22:04:48+00:00,,,358.85,366.33,357.57,362.57,371.97,358.69,353.60,353.40,355.78,356.81,372.10,L7
1999-10-22 21:58:52+00:00,,,358.85,366.33,357.57,356.10,363.30,353.39,346.36,348.06,350.88,350.95,372.10,L7
1999-11-14 22:04:42+00:00,,376.83,363.47,368.64,359.69,357.92,365.83,354.11,349.74,349.74,351.36,351.84,371.43,L7
1999-12-25 21:58:28+00:00,,389.01,369.62,371.71,363.32,360.42,366.99,355.72,351.57,351.95,353.53,353.24,371.18,L7
2000-01-01 22:04:37+00:00,,389.01,369.62,371.71,363.32,360.42,366.99,355.72,347.55,351.95,353.53,353.24,371.18,L7
2000-02-11 21:58:22+00:00,,384.97,369.28,371.67,361.83,360.95,366.47,356.27,348.42,352.46,353.45,352.94,369.21,L7
2000-02-18 22:04:29+00:00,335.90,369.98,363.09,368.55,359.50,359.49,365.85,355.15,348.39,351.78,351.83,352.28,368.20,L7
2000-03-30 21:58:33+00:00,347.16,365.71,361.50,366.36,357.98,356.86,361.98,353.95,346.20,351.24,350.62,350.21,364.55,L7
2000-05-24 22:03:46+00:00,357.26,365.05,359.86,364.83,356.07,360.79,366.75,357.30,347.10,354.73,353.56,350.89,364.08,L7
2000-07-11 22:03:17+00:00,362.51,356.02,349.96,360.05,347.78,356.67,362.78,354.58,348.47,348.71,349.79,349.36,363.23,L7
2000-07-20 21:56:59+00:00,367.98,359.83,351.71,360.05,349.28,358.49,364.52,354.60,347.66,346.75,349.18,350.38,363.22,L7
2000-09-13 22:02:26+00:00,373.57,363.27,352.50,358.87,349.40,358.66,363.46,355.02,345.03,344.17,349.69,350.57,364.15,L7
2000-09-22 21:56:29+00:00,373.57,356.26,349.91,355.49,348.09,356.99,361.98,354.93,344.98,344.75,349.69,350.57,364.15,L7
2000-10-15 22:01:56+00:00,377.35,363.28,353.92,359.87,351.63,358.85,362.94,354.05,343.52,341.96,347.51,350.57,364.55,L7
2000-11-25 21:56:23+00:00,373.69,359.96,350.93,356.97,349.51,357.21,359.24,352.41,342.87,340.80,346.96,352.00,362.69,L7
2001-01-03 22:02:12+00:00,373.59,359.56,350.84,356.61,349.34,357.28,359.37,353.18,343.25,341.56,348.42,352.27,362.45,L7
2001-02-04 22:02:14+00:00,366.61,356.46,351.36,356.61,347.47,353.77,356.44,351.80,341.20,341.42,345.07,348.54,359.32,L7
2001-02-13 21:56:27+00:00,374.87,360.16,354.81,357.56,350.10,355.80,359.25,353.39,342.18,343.24,346.28,350.18,362.14,L7
2001-03-01 21:56:21+00:00,379.97,362.67,357.09,357.56,347.90,355.19,360.19,355.44,344.65,345.31,349.17,352.03,363.98,L7
