dates,satname,nzd0143-0000,nzd0143-0001,nzd0143-0002,nzd0143-0003,nzd0143-0004,nzd0143-0005,nzd0143-0006,nzd0143-0007,nzd0143-0008,nzd0143-0009,nzd0143-0010,nzd0143-0011,nzd0143-0012
1999-07-18 21:58:49+00:00,L7,,,,,,,,,,,,,
1999-08-26 22:04:44+00:00,L7,,,,366.71,357.06,360.47,369.10,363.11,358.48,356.05,359.19,355.11,373.32
1999-09-20 21:58:56+00:00,L7,417.34,381.92,364.70,368.70,368.05,369.15,380.35,366.79,359.48,363.21,364.69,366.87,383.59
1999-09-27 22:04:48+00:00,L7,345.02,347.86,341.29,354.09,338.10,350.49,358.85,339.84,335.95,335.08,337.62,343.01,353.55
1999-10-22 21:58:52+00:00,L7,361.46,353.08,351.67,353.06,345.70,353.07,353.68,351.18,339.52,344.67,348.80,345.09,
1999-11-14 22:04:42+00:00,L7,357.73,354.03,356.42,361.33,351.79,353.81,364.58,347.49,352.93,347.69,344.52,347.28,360.62
1999-12-25 21:58:28+00:00,L7,336.22,338.79,343.52,344.95,338.84,341.72,341.59,337.75,332.38,339.01,340.35,337.92,346.20
2000-01-01 22:04:37+00:00,L7,,351.62,324.90,,312.65,324.12,331.12,321.13,336.82,,,,
2000-02-11 21:58:22+00:00,L7,354.08,350.08,348.77,354.72,337.65,350.75,349.91,348.42,342.36,345.22,342.68,341.58,349.05
2000-02-18 22:04:29+00:00,L7,343.90,329.83,335.55,352.85,348.48,351.62,363.94,349.28,350.32,348.82,342.32,349.36,363.98
2000-03-30 21:58:33+00:00,L7,401.76,374.62,365.22,367.21,362.38,366.00,374.00,369.42,360.51,363.41,366.45,362.76,371.66
2000-05-24 22:03:46+00:00,L7,354.11,359.54,354.55,359.15,347.75,357.65,368.13,,,,,336.97,361.66
2000-07-11 22:03:17+00:00,L7,443.61,,366.59,,360.88,371.95,372.51,369.20,360.32,354.00,364.31,366.55,381.06
2000-07-20 21:56:59+00:00,L7,334.50,341.86,336.75,,336.06,350.95,356.64,340.86,329.32,326.17,333.99,343.60,350.36
2000-09-13 22:02:26+00:00,L7,355.86,351.06,348.80,354.75,348.19,353.36,352.64,351.94,342.32,343.56,344.48,347.68,361.11
2000-09-22 21:56:29+00:00,L7,,357.01,357.57,363.35,359.53,363.01,368.98,366.55,357.90,358.13,,,
2000-10-15 22:01:56+00:00,L7,336.12,340.13,339.55,341.21,340.11,342.36,344.92,336.02,321.54,322.72,330.95,337.92,346.89
2000-11-25 21:56:23+00:00,L7,350.77,349.74,341.48,351.83,339.32,351.24,349.33,341.24,336.37,332.19,341.99,346.53,354.96
2001-01-03 22:02:12+00:00,L7,386.54,365.58,355.98,360.18,353.31,361.69,364.18,361.08,349.17,349.24,358.81,356.50,364.32
2001-02-04 22:02:14+00:00,L7,,,,,354.87,359.38,366.99,360.97,347.53,349.15,344.52,349.81,364.71
2001-02-13 21:56:27+00:00,L7,350.32,349.05,350.91,343.76,347.38,353.13,361.32,350.60,334.64,342.74,340.93,347.76,364.84
2001-03-01 21:56:21+00:00,L7,360.34,353.71,353.63,,317.51,338.94,354.79,359.75,350.98,350.58,357.28,354.59,365.80
2001-03-17 21:56:16+00:00,L7,384.03,364.88,361.33,366.80,356.93,368.98,370.85,366.98,358.53,355.83,365.98,367.88,376.20
2001-06-05 21:55:40+00:00,L7,357.63,353.43,350.60,,357.46,363.32,367.75,361.06,347.17,348.58,362.73,356.23,371.27
2001-08-08 21:54:37+00:00,L7,338.78,342.94,343.06,347.01,340.06,346.85,346.74,342.74,334.36,337.85,340.15,346.56,362.40
2001-08-15 22:00:38+00:00,L7,465.23,,385.16,373.94,375.96,372.74,375.77,369.58,359.92,364.27,365.55,370.80,
2001-08-24 21:54:24+00:00,L7,347.83,346.36,343.16,344.62,340.05,344.01,347.54,342.05,333.57,335.23,340.94,346.89,363.12
2001-09-09 21:54:36+00:00,L7,365.69,365.38,360.63,366.37,356.96,356.37,366.02,347.79,351.96,348.15,346.40,352.13,362.19
2001-09-25 21:54:04+00:00,L7,415.88,,364.61,369.60,366.14,371.22,372.61,373.43,361.33,364.55,369.15,370.73,376.93
2001-10-11 21:54:09+00:00,L7,418.71,399.31,361.86,372.52,365.46,375.41,373.21,372.16,363.47,367.09,369.94,373.76,382.61
2001-10-18 22:00:06+00:00,L7,337.25,337.78,342.05,342.05,340.46,345.78,342.55,338.59,331.61,329.73,334.75,340.58,348.21
2002-01-06 22:00:31+00:00,L7,386.85,366.87,355.55,362.67,356.19,357.67,368.70,360.93,357.61,353.94,358.46,362.47,372.49
2002-01-15 21:54:47+00:00,L7,339.93,344.81,341.05,350.57,335.67,349.30,347.33,341.27,343.02,336.23,338.49,341.11,347.52
2002-01-22 22:00:40+00:00,L7,393.09,370.04,358.48,362.24,354.17,355.89,365.80,358.24,350.15,352.11,364.21,360.61,369.90
2002-01-31 21:54:50+00:00,L7,330.67,335.46,336.80,336.42,331.54,331.47,339.62,335.15,328.80,327.00,333.31,338.20,344.82
2002-02-16 21:54:54+00:00,L7,356.26,358.09,359.90,359.81,352.65,355.92,356.36,354.50,338.18,345.44,341.70,347.03,358.94
2002-02-23 22:00:43+00:00,L7,426.94,,366.50,367.86,371.42,367.15,373.92,372.23,361.76,363.94,366.37,366.39,377.64
2002-03-27 22:00:37+00:00,L7,376.88,365.02,,,,,,,,344.34,317.04,170.81,
2002-04-28 22:00:38+00:00,L7,334.44,339.13,336.06,342.20,331.35,343.04,350.58,341.96,329.62,329.27,336.18,342.40,347.23
2002-05-07 21:54:52+00:00,L7,,,235.74,251.80,319.90,360.72,366.46,354.42,341.11,338.89,342.98,357.24,383.30
2002-05-30 22:00:25+00:00,L7,340.61,342.94,330.60,,328.98,345.29,351.42,338.12,330.26,328.77,339.09,342.59,348.09
2002-06-24 21:54:04+00:00,L7,356.51,360.94,352.19,,357.99,366.37,371.17,361.73,355.74,351.42,360.84,352.75,365.50
