dates,nzd0143-0000,nzd0143-0001,nzd0143-0002,nzd0143-0003,nzd0143-0004,nzd0143-0005,nzd0143-0006,nzd0143-0007,nzd0143-0008,nzd0143-0009,nzd0143-0010,nzd0143-0011,nzd0143-0012,satname
2005-04-12 21:58:55+00:00,410.06,390.39,375.77,375.18,365.20,368.34,376.96,361.43,364.42,349.50,351.10,350.81,356.13,L5
2005-04-13 21:55:12+00:00,400.39,385.16,,,,,,,,349.86,350.78,354.97,357.76,L7
2005-05-06 22:01:25+00:00,341.31,341.19,344.51,348.85,341.94,347.76,357.25,354.79,348.23,347.76,350.78,347.49,356.92,L7
2005-05-07 21:53:16+00:00,354.39,354.97,355.57,353.58,348.52,353.96,362.57,356.92,349.18,350.31,349.45,354.59,364.18,L5
2005-05-22 22:01:24+00:00,,,340.05,,340.27,348.33,356.60,351.15,348.61,343.63,,,,L7
2005-05-23 21:53:24+00:00,365.73,362.08,359.53,362.16,350.87,354.53,367.74,349.94,355.23,352.64,351.23,350.49,353.05,L5
2005-06-08 21:53:09+00:00,386.75,375.45,363.41,349.54,348.47,353.99,368.60,353.73,359.63,361.76,359.99,358.31,366.70,L5
2005-07-17 21:59:35+00:00,,338.57,346.59,350.93,335.05,351.10,357.61,354.42,348.04,343.59,348.63,352.96,377.88,L5
2005-07-26 21:53:30+00:00,389.43,380.88,373.76,368.20,364.49,363.36,366.54,362.67,358.35,361.30,359.11,359.05,365.04,L5
2005-08-19 21:54:56+00:00,376.09,363.99,363.93,365.40,358.41,367.63,371.19,366.54,360.45,354.68,361.82,351.18,354.69,L7
2005-09-11 22:00:53+00:00,374.86,364.28,363.81,368.12,360.90,358.09,370.38,364.11,358.06,354.82,354.85,352.46,364.59,L7
2005-09-20 21:55:06+00:00,426.21,397.77,382.71,387.20,374.07,374.14,377.36,362.28,363.49,353.82,357.46,356.76,,L7
2005-10-05 21:59:53+00:00,390.28,368.27,361.15,356.40,348.77,351.14,352.29,349.30,344.66,345.98,342.13,343.83,354.00,L5
2005-10-22 21:54:51+00:00,409.32,386.87,376.09,380.82,368.72,368.55,367.71,357.26,,,,,,L7
2005-10-30 21:53:39+00:00,380.59,360.89,360.30,363.75,353.24,364.38,363.72,359.66,351.77,352.03,354.50,346.67,353.12,L5
2005-11-22 22:00:23+00:00,385.38,364.95,361.61,367.94,354.02,360.24,367.94,358.00,362.16,359.13,359.04,353.81,362.97,L5
2006-01-10 21:55:28+00:00,,345.38,348.46,352.86,340.08,354.21,355.39,354.10,344.75,342.24,348.26,337.31,349.46,L7
2006-02-03 21:55:55+00:00,411.00,,381.89,380.95,365.80,369.89,372.79,364.30,361.05,357.49,361.12,355.13,365.34,L5
2006-04-08 21:57:12+00:00,,348.67,348.27,358.36,345.57,362.10,363.30,358.27,358.59,350.47,366.51,343.34,353.23,L5
2006-04-24 21:57:52+00:00,,,,,,,,,,,,383.73,339.78,L5
2006-05-02 21:55:41+00:00,389.00,373.96,370.01,362.82,358.97,366.45,364.31,359.79,349.52,354.40,353.47,353.95,354.61,L7
2006-05-17 22:03:57+00:00,401.52,381.01,373.57,364.05,364.59,363.16,370.40,357.76,352.84,364.52,368.01,358.06,371.55,L5
2006-06-19 21:55:36+00:00,373.10,341.86,345.23,,348.67,355.12,360.42,357.28,349.50,349.47,355.03,352.47,356.35,L7
2006-06-26 22:01:44+00:00,366.48,364.58,361.30,,348.48,350.80,355.44,345.75,347.58,350.91,353.85,347.54,349.87,L7
2006-06-27 21:58:48+00:00,387.43,374.83,368.21,345.64,354.12,359.39,363.93,345.55,344.92,347.14,344.76,347.57,349.05,L5
2006-07-04 22:04:41+00:00,,348.49,349.93,360.32,356.11,358.34,363.65,363.69,356.96,360.61,355.61,350.24,363.42,L5
2006-07-05 21:55:54+00:00,,341.06,344.24,353.07,347.35,348.92,356.07,352.51,,,,,,L7
2006-07-21 21:55:45+00:00,,,361.38,,,,,,,,350.31,347.54,,L7
2006-07-28 22:01:30+00:00,,,373.92,,366.36,371.99,375.25,359.15,356.56,353.06,353.62,354.65,,L7
2006-08-13 22:01:29+00:00,410.16,376.17,370.84,364.29,369.53,366.55,365.78,356.93,361.80,358.18,358.60,355.92,370.07,L7
2006-08-21 22:05:19+00:00,347.62,335.56,346.39,354.77,349.08,357.80,360.23,357.81,352.08,365.17,332.97,330.70,350.55,L5
2006-08-22 21:55:41+00:00,339.32,,,,,,,,,,,,,L7
2006-09-07 21:55:13+00:00,359.14,355.74,360.09,365.21,355.00,354.92,349.16,359.00,355.44,351.58,352.85,348.01,353.91,L7
2006-09-23 21:55:06+00:00,391.03,376.80,374.20,376.22,367.84,366.81,370.59,355.56,349.65,337.57,343.24,351.82,362.15,L7
2006-10-09 21:55:00+00:00,424.98,,,,,,,,,,,344.02,359.19,L7
2006-10-16 22:01:19+00:00,382.20,,355.01,356.20,350.59,359.83,360.83,361.74,350.05,354.28,352.69,350.39,359.79,L7
2006-11-18 22:00:29+00:00,,369.82,361.98,359.61,355.64,352.58,356.85,346.98,344.77,342.96,332.94,331.15,323.03,L5
2006-11-25 22:06:43+00:00,420.96,382.53,354.25,,336.18,368.00,367.86,357.28,348.03,350.90,348.96,352.53,354.46,L5
2006-12-11 22:06:52+00:00,389.20,376.03,,371.77,365.18,363.73,360.28,352.69,347.42,334.63,382.49,339.58,,L5
2007-02-13 22:06:47+00:00,368.80,349.23,348.04,353.12,350.35,353.07,358.22,356.23,348.18,352.95,350.19,344.28,354.06,L5
2007-03-02 21:56:31+00:00,352.24,353.96,352.64,358.68,349.11,352.58,358.82,351.38,350.15,344.27,345.08,343.22,345.94,L7
2007-03-09 22:02:19+00:00,391.81,378.70,372.24,,,,,,,,338.39,348.19,354.60,L7
2007-03-18 21:56:09+00:00,361.05,356.97,356.22,361.64,352.87,356.06,358.84,356.17,354.27,352.31,356.29,346.20,,L7
2007-04-19 21:56:31+00:00,,,381.83,385.56,365.64,375.16,376.50,365.10,370.18,,,,,L7
2007-05-05 21:56:27+00:00,,388.04,379.87,378.91,361.68,366.96,369.74,355.55,360.14,353.18,352.27,349.99,353.50,L7
2007-05-21 21:56:21+00:00,,,369.08,362.14,361.20,345.62,359.76,350.87,339.59,324.91,332.41,323.44,339.35,L7
2007-05-28 22:02:04+00:00,,352.28,348.39,,344.07,362.63,363.97,355.29,350.48,347.51,352.16,349.60,355.62,L7
2007-06-06 21:56:17+00:00,388.62,378.98,366.21,355.51,348.92,341.76,350.29,353.97,345.26,347.64,342.28,338.74,339.70,L7
2007-09-10 21:55:51+00:00,344.02,347.35,348.64,356.81,350.70,354.35,363.20,356.87,352.58,348.08,353.97,350.92,363.60,L7
2007-09-18 21:58:42+00:00,383.63,371.49,367.55,374.65,364.31,376.20,373.92,368.56,357.90,356.83,357.67,354.30,368.10,L5
2007-10-12 21:55:47+00:00,398.10,372.73,369.83,369.17,365.29,363.64,361.70,357.64,349.86,355.62,349.64,350.63,359.03,L7
2007-10-28 21:55:58+00:00,433.43,397.05,382.31,378.95,373.15,373.63,377.33,361.92,358.13,354.13,354.83,353.46,362.49,L7
2007-11-20 22:01:58+00:00,,401.55,,385.79,358.82,365.43,370.88,365.83,353.74,354.68,353.18,358.15,,L7
2007-12-31 21:55:59+00:00,,,,,,,,,,,,,358.72,L7
2008-01-23 22:02:09+00:00,407.31,385.38,373.36,,,,,,,,347.32,351.96,359.92,L7
2008-02-01 21:55:57+00:00,,347.69,344.98,352.92,342.04,351.31,358.03,356.39,348.24,341.89,342.99,342.48,354.00,L7
2008-02-24 22:02:02+00:00,419.35,392.68,376.55,372.81,371.81,370.41,,,,354.83,352.32,351.09,357.91,L7
2008-05-07 21:56:04+00:00,412.03,386.71,372.49,370.93,358.40,365.22,368.75,356.62,351.72,345.50,347.22,346.95,355.74,L7
2008-05-14 22:01:48+00:00,,385.67,365.69,384.58,366.34,362.17,362.23,355.34,350.48,349.40,354.47,358.37,,L7
2008-05-30 22:01:41+00:00,,400.30,,391.70,373.11,361.59,362.99,353.63,345.18,343.61,354.37,352.53,,L7
2008-06-24 21:55:40+00:00,,,361.19,,359.45,357.03,362.65,354.27,347.52,350.77,,,,L7
2008-08-18 22:00:56+00:00,,,,,,,,,,,,,361.92,L7
2008-08-27 21:54:42+00:00,,,335.87,,384.41,344.83,350.33,346.69,338.52,339.84,343.57,342.68,363.75,L7
2008-09-03 22:00:49+00:00,,,,,,,,,,,,,352.38,L7
2008-09-19 22:00:40+00:00,425.66,393.10,383.54,380.50,379.14,378.92,388.17,375.21,363.20,364.38,363.48,366.46,386.62,L7
2008-10-14 21:54:18+00:00,365.48,355.29,,,,,,,356.85,351.74,343.94,347.97,358.12,L7
2008-10-29 21:55:24+00:00,376.99,360.31,349.02,355.05,342.73,354.43,355.02,346.42,343.48,340.05,339.19,353.37,363.62,L5
2008-11-14 21:55:04+00:00,392.55,369.21,359.45,359.69,348.08,359.56,359.84,350.02,340.57,334.80,342.37,340.52,354.42,L5
2008-12-25 21:50:10+00:00,367.27,358.46,353.52,360.45,351.26,357.89,362.85,359.51,350.32,349.48,355.24,353.61,361.28,L5
2009-01-25 22:01:34+00:00,,,,,,,,,,,,,346.18,L7
2009-02-02 21:57:22+00:00,376.09,368.06,361.12,363.76,356.34,356.68,367.70,360.58,356.21,352.30,351.82,352.95,365.54,L5
2009-02-11 21:51:25+00:00,,391.10,378.94,374.83,373.18,372.24,378.62,364.62,359.02,354.84,356.26,361.19,368.78,L5
2009-03-07 21:56:07+00:00,379.66,,341.60,351.86,341.01,354.43,356.83,358.50,347.41,352.53,354.63,357.74,369.63,L7
2009-03-14 22:01:58+00:00,,393.92,376.07,378.79,365.41,371.90,377.34,362.80,356.66,353.91,356.32,362.00,365.35,L7
2009-03-23 21:56:15+00:00,,,348.14,353.72,348.01,352.42,360.96,358.12,350.13,350.25,356.11,354.96,,L7
2009-04-08 21:55:56+00:00,349.79,,346.51,351.94,344.74,350.76,360.87,354.96,347.22,346.79,350.29,347.20,352.30,L7
2009-06-02 22:02:15+00:00,,408.22,,,378.22,356.20,360.16,354.41,342.74,349.10,353.72,352.02,370.20,L7
2009-06-18 22:02:13+00:00,,387.62,,,375.46,356.28,356.32,351.91,342.68,346.94,351.16,353.04,,L7
2009-08-05 22:02:01+00:00,,,356.66,363.96,352.06,359.12,367.92,360.30,349.68,348.59,349.46,,,L7
2009-08-30 21:55:48+00:00,372.24,353.14,,,,,,,,,,355.15,359.15,L7
2009-09-06 22:01:59+00:00,,,,,363.22,366.51,374.75,358.19,,,,,,L7
2009-11-25 22:02:33+00:00,379.70,360.28,354.76,360.81,352.83,360.96,365.65,363.98,356.51,360.44,353.84,353.45,357.69,L7
2009-11-26 21:56:28+00:00,394.60,364.42,358.89,361.45,359.28,363.10,374.63,369.39,360.80,362.96,358.59,361.32,366.11,L5
2010-01-05 21:57:24+00:00,415.95,391.91,377.82,377.82,370.33,373.40,373.88,357.83,359.81,360.11,361.05,363.27,368.60,L7
2010-01-13 21:56:25+00:00,351.03,349.76,350.45,349.39,345.00,348.12,357.41,348.19,349.16,346.39,346.41,347.11,354.09,L5
2010-01-21 21:57:38+00:00,,,,363.26,358.64,358.33,364.47,355.15,352.98,,,,,L7
2010-01-29 21:56:29+00:00,363.01,358.38,351.64,355.35,347.86,355.90,360.07,356.77,348.91,348.23,350.38,347.96,359.02,L5
2010-02-06 21:57:27+00:00,357.01,353.22,354.06,358.83,349.66,355.90,362.82,359.88,349.34,347.83,354.84,351.08,353.07,L7
2010-02-14 21:56:56+00:00,363.66,339.78,328.84,333.69,,,415.65,366.42,341.93,331.84,332.23,334.27,350.54,L5
2010-02-21 22:02:44+00:00,384.92,374.53,367.97,371.19,366.55,369.31,383.56,376.77,367.36,368.08,364.18,374.52,354.84,L5
2010-03-26 21:57:49+00:00,,,,,351.40,,,,335.68,346.09,,,,L7
2010-04-18 22:04:01+00:00,,390.92,370.75,369.53,357.94,362.69,372.16,356.60,349.57,348.60,344.55,,,L7
2010-05-04 22:03:59+00:00,378.29,375.11,368.40,369.52,359.61,362.96,374.34,367.31,360.98,356.04,356.95,352.61,363.12,L7
2010-06-14 21:58:10+00:00,400.06,388.25,379.17,364.24,364.89,361.17,362.24,350.87,358.61,376.78,345.34,352.18,349.48,L7
2010-06-21 22:03:58+00:00,,,330.53,,345.61,351.44,352.48,346.63,334.29,335.85,350.59,345.93,,L7
