,dates,per0231-0000,per0231-0001,per0231-0002,per0231-0003,per0231-0004,per0231-0005,per0231-0006
0,1984-11-11 14:17:42+00:00,150.71974082153662,137.00891340187874,138.00047968402137,126.37185815913293,123.16722673756543,111.95454324873987,118.26595964833504
1,1985-03-03 14:18:15+00:00,119.1487081770314,129.70524848275446,114.48601984015804,126.07766912679685,111.9531015741564,119.79298031667315,122.17403941331597
2,1985-03-19 14:18:14+00:00,117.1306841530222,115.66954649469105,102.17073162639592,114.0068357431482,98.01712324722766,103.14798372882294,114.08624328598876
3,1985-04-20 14:18:05+00:00,107.37257612955662,91.34718907169312,95.77351603391776,106.56545716845491,91.13004350626737,94.89433060120174,95.64598342950785
4,1987-02-21 14:08:52+00:00,121.57177178543117,102.03701240494837,145.1009176413904,139.93530697669422,,147.6465468702129,103.92739269603385
5,1987-12-06 14:16:14+00:00,,,,,,,
6,1988-02-24 14:17:33+00:00,134.7383023845286,145.39783736887065,154.05950219238525,161.4487919785928,,141.62475095674998,131.6605695439235
7,1988-03-27 14:17:51+00:00,125.93902008498506,126.53960064361056,115.56893021918457,125.21828644182804,107.02519328842163,114.19810812745102,107.22958388842594
8,1988-06-15 14:18:24+00:00,155.29530844574137,141.98347520288917,133.7148079591189,134.63450156212002,120.15970221399346,119.39254561947257,123.95356325518398
9,1988-11-06 14:18:26+00:00,136.47581031016023,144.2899006222814,143.99246386652683,136.94310221488854,105.91346488112666,124.32953840372708,143.58542549945156
10,1989-11-09 14:12:17+00:00,153.98411735210928,128.76765027634914,130.3785915803759,123.45101866807006,136.19384969886744,111.02852153848102,122.43174404438727
11,1989-12-27 14:10:55+00:00,139.51786602976188,138.2941194968464,116.78890879115684,125.07950138295412,109.39559912928082,119.53064312582937,118.79463653956475
12,1990-02-13 14:09:22+00:00,149.77785667481433,143.06732623967352,152.23469150298897,145.41686081114614,146.97865983570833,156.34098640822768,162.1011325286157
13,1990-03-01 14:08:49+00:00,164.95602301496638,164.97193567560683,160.59535922358586,164.27132257138484,157.72686468012125,155.44766336162442,152.5794771710643
14,1990-04-18 14:08:03+00:00,157.25062331500814,164.58846980675386,185.48680479468527,144.67347209680403,133.53720888916243,148.36698034639025,133.99854755843904
15,1990-05-04 14:07:57+00:00,171.76073581083492,171.87511046506023,181.6575150346771,152.3672426952716,140.2822948263969,124.89159882322681,151.88224788867208
16,1990-11-28 14:07:06+00:00,113.15942822655235,109.0922597185659,,152.33527969957763,130.748813659379,122.30333723934596,111.04670440944406
17,1991-01-15 14:08:05+00:00,127.95779228839129,128.94409558554077,,150.36068696146467,125.46221497675668,124.12315613538027,115.18942364977201
18,1991-01-31 14:08:23+00:00,162.0783303836465,166.568453739008,174.0946488651095,163.7605393314869,146.85426899183992,146.8596005105312,131.50237730910908
19,1991-03-04 14:08:58+00:00,211.4508057287468,211.93902998201196,201.66277923831998,185.57520229119365,183.59258478700548,164.15704498073066,164.16600870668694
20,1991-04-05 14:09:31+00:00,237.56288041566,231.71184405580186,222.49639112083224,211.27851124096324,204.23691341908088,195.93045540489163,194.98076411083167
21,1992-11-01 14:09:07+00:00,,,,,,,
22,1993-01-20 14:09:31+00:00,229.06007193890758,223.36588172150306,210.84787818468195,202.2442516914885,200.06540542237238,189.35456640689893,192.36252858594614
23,1994-12-25 14:01:08+00:00,207.34782233950378,200.30747427957425,192.47995417652243,191.02476666443005,186.09570101776174,182.15835324510104,179.8092734174634
