,dates,chi0121-0000,chi0121-0001,chi0121-0002
0,1985-03-05 14:07:53+00:00,233.30332390142925,189.8706041575164,185.37234528594888
1,1986-02-04 14:04:23+00:00,222.50400452505673,173.65298263061453,175.59343185071322
2,1986-04-09 14:03:01+00:00,238.35446337085972,185.22724303755433,188.1822908277864
3,1986-07-30 13:59:40+00:00,231.93098415174947,,189.2043650800754
4,1986-09-16 13:57:58+00:00,250.36231584591016,179.39743168163682,181.32328360019412
5,1987-02-07 13:57:57+00:00,220.74921892328075,178.18602035770385,170.39667651716388
6,1987-11-22 14:05:40+00:00,224.50759445626724,171.60803011436343,173.2991351348543
7,1988-01-25 14:06:43+00:00,237.72767130426132,186.0204210109239,182.9621065699591
8,1988-02-26 14:07:12+00:00,230.23040622270747,179.18808198755866,181.91898104284516
9,1988-03-13 14:07:22+00:00,,174.6917131665646,175.88934919248922
10,1988-03-29 14:07:29+00:00,,,
11,1988-04-14 14:07:33+00:00,235.86769842629238,188.04265940849217,186.19450580750933
12,1988-04-30 14:07:40+00:00,194.34058362494886,163.94700592690333,168.56118011883956
13,1988-06-17 14:08:03+00:00,230.203893521948,174.60261624397876,172.30317327779636
14,1988-07-03 14:08:07+00:00,238.002889760684,170.5344933892801,169.9573580318502
15,1988-08-20 14:08:12+00:00,222.34541000400893,172.2328330648031,173.66015962360282
16,1988-09-21 14:08:10+00:00,235.65775621369448,175.746676824484,182.95294524989737
17,1988-11-08 14:08:03+00:00,229.48797980407278,174.9115011396164,175.86688753822344
18,1988-11-24 14:08:03+00:00,228.83099960407924,176.72440158010303,176.91825206314346
19,1989-02-28 14:07:14+00:00,219.2207613895045,170.25123702744168,173.21882051860172
20,1989-05-03 14:06:13+00:00,255.1249893850793,188.8819477746603,188.38276481274661
21,1989-06-04 14:05:41+00:00,,165.8605640658393,171.73636514074346
22,1989-09-24 14:03:11+00:00,233.23973544468964,185.33779053396486,180.24861510105427
23,1989-12-29 14:00:29+00:00,232.21820676025558,175.9914431371925,
24,1990-02-15 13:58:56+00:00,,177.37175849411153,182.3602755213848
25,1990-04-04 13:57:29+00:00,,149.37086653005144,178.61184581886096
26,1990-04-20 13:57:41+00:00,250.6552652841822,188.1542947091653,190.2981434767153
27,1990-05-06 13:57:37+00:00,239.783285452505,177.6316528023873,179.19729109272518
28,1990-06-07 13:57:38+00:00,230.31064871091593,178.32621501408585,174.09875418460294
29,1990-08-26 13:57:21+00:00,245.3348495790208,187.78929017768823,188.37760214126027
30,1991-02-02 13:58:00+00:00,232.5672047161996,174.08369761334498,181.2310424775199
31,1991-03-22 13:59:00+00:00,250.43840650790543,186.47903983398547,185.24500702606667
32,1991-05-25 14:00:04+00:00,240.65648268174075,173.33346253014543,177.89667755926396
33,1991-06-10 14:00:15+00:00,239.57950895237647,175.6536623975539,174.5216379159983
34,1991-09-30 14:01:25+00:00,233.78231256405635,198.83419648568562,201.2442551883761
35,1991-11-01 14:01:35+00:00,210.29996681581338,200.45118402491474,206.44695992866622
36,1991-12-03 14:01:54+00:00,246.53271246680833,206.33367622750728,210.55784332783224
37,1992-01-20 14:01:43+00:00,224.56143593885716,202.59896447861334,203.83789454294669
38,1992-02-05 14:01:40+00:00,224.79409724934953,207.09084524880666,207.96552520366066
39,1992-06-28 14:00:40+00:00,207.11795745499626,193.48267568331894,195.20769925816836
40,1992-11-03 13:58:42+00:00,221.73501944655777,184.15142758530044,189.95487903721053
41,1992-12-05 13:58:39+00:00,195.2526869164872,183.45934957910853,185.07460113307124
42,1992-12-21 13:58:49+00:00,186.57001178407538,180.27712102040155,188.93292828599786
43,1993-01-06 13:58:59+00:00,238.52248824192782,200.1083149434819,204.99889720384064
44,1993-01-22 13:59:11+00:00,243.12895808420535,197.006608897077,205.28327499170217
45,1993-02-23 13:59:25+00:00,214.46750092482566,192.14731775792558,200.38209213749263
46,1993-03-11 13:59:37+00:00,210.7977580741242,191.77080180322483,190.52440100352536
47,1993-03-27 13:59:37+00:00,208.10748287129488,192.76544099465988,194.79895046246062
48,1993-04-28 13:59:53+00:00,224.6850859166452,186.42456246210935,190.91354811071812
49,1993-07-17 13:59:51+00:00,217.20700385551342,183.74381508295681,185.5936667194666
50,1994-01-25 13:58:43+00:00,236.76110752913482,188.22967415650643,190.2277478906982
51,1994-02-10 13:58:34+00:00,204.92477775635987,189.8580513450738,194.36438328991952
52,1994-02-26 13:58:19+00:00,216.2486220452604,192.5541982223047,190.35994879131187
53,1994-05-01 13:57:14+00:00,238.87762755799264,182.81501816463108,185.4676999759235
54,1994-05-17 13:56:56+00:00,,171.53509866608982,178.72814786312824
55,1995-05-04 13:45:34+00:00,239.87605973527468,184.3391343716352,184.70923298088857
56,1995-10-11 13:38:02+00:00,,183.36498898342802,183.58403081887016
57,1995-12-30 13:39:37+00:00,,170.00483272289117,178.3189348467398
58,1996-01-15 13:40:45+00:00,232.0991869417486,191.46971105878475,196.52521516991789
59,1996-01-31 13:41:53+00:00,236.52157979696932,196.13485866565796,197.48054318270886
60,1996-02-16 13:42:59+00:00,227.73038627269213,180.80420153459306,184.7312364607806
61,1996-03-03 13:44:03+00:00,243.83152603860182,191.71481356597732,192.68000694274
62,1996-03-19 13:45:05+00:00,234.33626227151683,182.48746505548604,186.5454405312977
63,1996-04-20 13:47:05+00:00,196.95236002596695,176.0746619574915,182.0928863522377
64,1996-05-22 13:48:57+00:00,215.40935754724126,191.55857778011023,196.16731801683866
65,1996-10-13 13:56:40+00:00,250.92817346797057,191.04928553784515,199.23314064259486
66,1996-12-16 13:59:44+00:00,238.88184636151695,196.61237515655378,197.1901189812748
67,1997-01-01 14:00:30+00:00,232.6102141132872,195.96621781887774,197.0444215671314
68,1997-02-02 14:01:58+00:00,239.72707812922323,186.6707689023658,196.35568824666467
69,1997-05-25 14:06:11+00:00,249.7863060314752,199.23738531242222,195.25114536364077
70,1997-06-10 14:06:44+00:00,227.5128533049867,184.89610897224458,185.6887227238434
71,1997-09-30 14:10:18+00:00,207.9491087429626,178.7063397229673,177.93495941519475
72,1997-11-17 14:11:32+00:00,228.5871650832314,186.40179848108937,196.0354646397703
73,1998-02-21 14:13:42+00:00,,170.71674369243124,179.86279961898654
74,1998-03-25 14:14:11+00:00,230.96570484464223,183.59893292398877,187.65139157868265
75,1998-06-29 14:15:30+00:00,,168.99614884245398,177.9069170937997
76,1998-07-31 14:15:48+00:00,231.45334649597098,188.53912114331658,185.6904987388321
77,1998-09-17 14:16:14+00:00,253.31241105399502,198.30996443854914,207.6185255824767
78,1998-11-20 14:16:29+00:00,,179.5357609013225,182.16017341130387
79,1998-12-13 14:22:34+00:00,235.3413720835674,185.5477623493267,187.01718762894998
80,1999-01-07 14:16:30+00:00,205.66757543960085,187.92468754074943,185.62320238796656
81,1999-02-24 14:16:41+00:00,225.64509816646705,179.1641282314791,182.7115874869251
