,dates,chi0121-0000,chi0121-0001,chi0121-0002
0,1985-03-05 14:07:53+00:00,231.61109785677337,189.22872531299174,184.44162096138814
1,1986-02-04 14:04:23+00:00,228.06183776702812,175.76112627412093,178.6502401337975
2,1986-04-09 14:03:01+00:00,228.98026868631905,181.6715140192803,183.02648375128905
3,1986-07-30 13:59:40+00:00,233.93188951632766,,190.30486303059342
4,1986-09-16 13:57:58+00:00,242.3787969881723,176.36920039077074,176.9323482284383
5,1987-02-07 13:57:57+00:00,225.18176410302172,179.86733059829524,172.83457636602142
6,1987-11-22 14:05:40+00:00,220.95356477993982,170.2599498923082,171.34441881287424
7,1988-01-25 14:06:43+00:00,243.48738866148585,188.20514138780217,186.1299511164326
8,1988-02-26 14:07:12+00:00,234.12031614928577,180.66356506315734,184.05843150246324
9,1988-03-13 14:07:22+00:00,,176.14494638802825,177.99653736361154
10,1988-03-29 14:07:29+00:00,,,
11,1988-04-14 14:07:33+00:00,232.6443818984379,186.82002210482324,184.42168171718936
12,1988-04-30 14:07:40+00:00,187.45301388524004,161.33447947391033,164.7730167619997
13,1988-06-17 14:08:03+00:00,220.94487412936763,171.09057440541378,167.21071261187717
14,1988-07-03 14:08:07+00:00,229.2863639947366,167.22822499530005,165.1632688605791
15,1988-08-20 14:08:12+00:00,224.485782741081,173.04469858576147,174.83736462899247
16,1988-09-21 14:08:10+00:00,238.06198484913455,176.65862561723713,184.27527099938942
17,1988-11-08 14:08:03+00:00,226.55138764762114,173.79762135613475,174.25176185217504
18,1988-11-24 14:08:03+00:00,224.90660711984495,175.23583891366934,174.7598361968146
19,1989-02-28 14:07:14+00:00,220.91690249817057,170.89460089624606,174.15169812836805
20,1989-05-03 14:06:13+00:00,251.31777243857104,187.4378310018468,186.28879549216708
21,1989-06-04 14:05:41+00:00,,160.5885402610719,164.0919306238307
22,1989-09-24 14:03:11+00:00,236.20446536055206,186.4623432606713,181.8792165547786
23,1989-12-29 14:00:29+00:00,230.2430385176384,175.2422413899929,
24,1990-02-15 13:58:56+00:00,,177.54825128536726,182.6161900687056
25,1990-04-04 13:57:29+00:00,,150.76556486695122,180.63415840736562
26,1990-04-20 13:57:41+00:00,252.88249088758153,188.99910442079954,191.52311755858494
27,1990-05-06 13:57:37+00:00,236.0451623508592,176.21374403969406,177.14132338681998
28,1990-06-07 13:57:38+00:00,220.97146302891042,174.7837652726355,168.9622020594999
29,1990-08-26 13:57:21+00:00,246.42510932120913,188.2028369764493,188.97724499946384
30,1991-02-02 13:58:00+00:00,229.2034493543004,172.80779040710735,179.38097702847534
31,1991-03-22 13:59:00+00:00,251.37671315109776,186.83494925036877,185.76107567982245
32,1991-05-25 14:00:04+00:00,236.2013922035145,171.64360062461134,175.44637779623952
33,1991-06-10 14:00:15+00:00,234.634487531541,173.777964617237,171.8018761345388
34,1991-09-30 14:01:25+00:00,238.36530424961958,200.57257264227857,203.76490061543586
35,1991-11-01 14:01:35+00:00,216.2919287668115,202.7239971787416,209.7425390017152
36,1991-12-03 14:01:54+00:00,247.49988520771205,206.70053485336732,211.0897883353293
37,1992-01-20 14:01:43+00:00,219.77036540190835,200.78166186114998,201.20280574762484
38,1992-02-05 14:01:40+00:00,220.3497570800629,205.40506104666343,205.521138110553
39,1992-06-28 14:00:40+00:00,201.43683823921572,191.3277683945746,192.08308368948906
40,1992-11-03 13:58:42+00:00,227.23154620033793,186.23631704363083,192.9779687517896
41,1992-12-05 13:58:39+00:00,199.27181138750004,184.9838450681134,187.2851195921283
42,1992-12-21 13:58:49+00:00,187.95261235255805,180.80155571879152,189.69335859866334
43,1993-01-06 13:58:59+00:00,239.38891552691905,200.43695977571994,205.4754322105858
44,1993-01-22 13:59:11+00:00,239.2841110561128,195.54821864504189,203.16860912625128
45,1993-02-23 13:59:25+00:00,208.34516044568426,189.82505067963058,197.01480487396486
46,1993-03-11 13:59:37+00:00,202.43787453999172,188.59981149717458,185.9264650597525
47,1993-03-27 13:59:37+00:00,202.69517934367173,190.7124982772856,191.8221835222679
48,1993-04-28 13:59:53+00:00,224.83450928363382,186.4812402909671,190.99573096256188
49,1993-07-17 13:59:51+00:00,210.5932854747477,181.23516328335603,181.95612161004544
50,1994-01-25 13:58:43+00:00,236.42374977869036,188.1017108718551,190.04220112795375
51,1994-02-10 13:58:34+00:00,199.21840840636554,187.69356641921388,191.22588014742263
52,1994-02-26 13:58:19+00:00,208.4213324036715,189.58522628928822,186.05493948843798
53,1994-05-01 13:57:14+00:00,239.90656250139736,183.20530383281908,186.0336141947961
54,1994-05-17 13:56:56+00:00,,171.68264748267458,178.94209364717614
55,1995-05-04 13:45:34+00:00,236.23027344066426,182.95624991505883,182.70405051885285
56,1995-10-11 13:38:02+00:00,,181.76758398979453,181.2677935781016
57,1995-12-30 13:39:37+00:00,,172.5734119009429,182.04337465491483
58,1996-01-15 13:40:45+00:00,238.0639481694118,193.7322066968639,199.80583384513264
59,1996-01-31 13:41:53+00:00,237.63682695502857,196.5578834497494,198.09392911964144
60,1996-02-16 13:42:59+00:00,228.03071286134397,180.9181185164955,184.8964160845391
61,1996-03-03 13:44:03+00:00,239.7614401361223,190.17098787882992,190.44145969637626
62,1996-03-19 13:45:05+00:00,224.6364859551048,178.80823955615733,181.2105635572711
63,1996-04-20 13:47:05+00:00,187.75426501146003,172.58572936578196,177.0339340942589
64,1996-05-22 13:48:57+00:00,212.52404867147465,190.4641502755091,194.58039813516703
65,1996-10-13 13:56:40+00:00,243.48224776091317,188.22496889034062,195.1378815037133
66,1996-12-16 13:59:44+00:00,245.45454616579315,199.105468185762,200.8051038736267
67,1997-01-01 14:00:30+00:00,237.9310502615552,197.98446601304835,199.9708814486788
68,1997-02-02 14:01:58+00:00,244.86420481762744,188.61933419796742,199.181107925287
69,1997-05-25 14:06:11+00:00,240.27256931036317,195.62872655613836,190.01859016702917
70,1997-06-10 14:06:44+00:00,224.68402452408918,183.82310495190416,184.13286689434977
71,1997-09-30 14:10:18+00:00,201.0454699327451,176.0877181052986,174.13795806957512
72,1997-11-17 14:11:32+00:00,224.92930693250517,185.014335044607,194.0236426568709
73,1998-02-21 14:13:42+00:00,,172.26962265500455,182.11447411471786
74,1998-03-25 14:14:11+00:00,231.2205768973302,183.69560853018075,187.79157120766104
75,1998-06-29 14:15:30+00:00,,168.11493747904936,176.62916061686303
76,1998-07-31 14:15:48+00:00,233.57125904644622,189.34246728315202,186.85535064159347
77,1998-09-17 14:16:14+00:00,250.92362941942974,197.40387485302438,206.3046956834658
78,1998-11-20 14:16:29+00:00,,177.89870886151908,179.78644795358892
79,1998-12-13 14:22:34+00:00,240.6215723016998,187.5505969148252,189.92129774892283
80,1999-01-07 14:16:30+00:00,209.3609766905963,189.32563284285115,187.65457307601406
81,1999-02-24 14:16:41+00:00,231.54301022157938,181.40126728686653,185.9554391172369
82,1999-03-28 14:16:13+00:00,,173.59092237263854,181.02930949104416
83,1999-04-29 14:16:09+00:00,231.54265103504943,182.04696786596216,179.21419711831655
84,1999-07-18 14:15:11+00:00,233.13846652533337,177.942865553782,179.41793396753934
85,1999-08-27 14:30:24+00:00,214.58809199590888,179.71568706564318,187.49719953341653
86,1999-10-06 14:14:03+00:00,,,183.4444316556836
87,1999-11-15 14:30:20+00:00,243.6845812775673,187.6679082539641,192.96270833377957
88,1999-12-01 14:30:15+00:00,258.83799284782236,199.64774089493616,201.03714335964236
89,1999-12-17 14:30:24+00:00,243.3411960891351,186.78460469555034,194.6712027152545
