dates,nzd0072-0000,nzd0072-0001,nzd0072-0002,nzd0072-0003
2005-06-07 22:01:19+00:00,170.63711049778607,172.31127886187556,164.44237193074872,168.87074040623298
2005-07-09 22:01:14+00:00,166.64497737452794,172.0131389287803,165.35210334073935,171.24973132786798
2005-07-17 21:59:35+00:00,187.0711924358078,159.05136760377252,155.33267096026177,153.68940284628886
2005-07-25 22:01:13+00:00,182.1622627772172,172.98499465329314,169.3299391128434,
2005-08-10 22:01:10+00:00,181.45564237739205,177.02423104281553,166.27120988565096,168.16356034290345
2005-09-19 21:59:56+00:00,184.93456938139485,177.24025421178118,162.4474679616724,162.0852725661024
2005-10-05 21:59:53+00:00,,,,
2005-11-14 22:01:17+00:00,177.0380097594876,173.6140226709053,,217.02410460199016
2006-02-18 22:01:53+00:00,163.5850947056113,150.29906164921582,148.24773077145176,160.56865049155672
2006-03-14 22:02:55+00:00,83.6075391788675,129.1166965337151,131.4520681165747,143.3455295483502
2006-04-15 22:03:30+00:00,,,,
2006-05-17 22:03:57+00:00,,,,
2006-06-10 22:01:49+00:00,176.16619083793321,172.38569190672717,162.40537251663304,167.85509617973986
2006-06-26 22:01:44+00:00,,169.95796107742734,158.76119925391177,161.97437344879387
2006-08-13 22:01:29+00:00,187.00560371678344,180.7619848798783,172.8110204285091,176.83169253140042
2006-09-14 22:01:21+00:00,177.61907655252392,176.38098306542346,171.48309577454356,179.61060434291338
2006-11-25 22:06:19+00:00,125.17860253878632,122.57012545980731,117.28945207593486,134.18614619226668
2006-12-03 22:01:31+00:00,173.2607949844733,173.3754665413373,168.2443130643705,180.59058790516954
2006-12-11 22:06:28+00:00,,,,
2006-12-19 22:02:00+00:00,173.329475113424,168.2688508091448,161.65567361794243,165.64440747822565
2007-02-13 22:06:47+00:00,,,,
2007-03-09 22:02:19+00:00,170.75818359149474,160.73894525056554,155.53895430183496,157.17614369947358
2007-03-25 22:02:21+00:00,,,,154.18073166319317
2007-04-10 22:02:20+00:00,179.87909061145976,175.00977166144068,173.0858657568803,179.67004068518676
2007-05-12 22:02:11+00:00,172.7727703737856,169.19226350626397,162.70345447961657,171.46085259110913
2007-05-28 22:02:04+00:00,185.89999765718974,175.5470592747347,170.08085082230804,178.97724707857526
2007-06-13 22:02:04+00:00,171.86990225606215,172.2691806078167,167.53831541081996,180.71969221750857
2007-09-17 22:01:36+00:00,176.34004848541684,178.10830408036043,182.75462491912148,183.67858760061543
2007-11-20 22:01:58+00:00,170.90143155079915,167.1295400455177,158.39195840322367,157.48308698844443
2008-01-23 22:02:09+00:00,181.41539316180396,176.45780542887903,173.9791662456384,166.20274039035158
2008-03-11 22:01:56+00:00,184.02456563285938,169.69503964394258,173.70647767848246,177.1651188033051
2008-04-28 22:01:53+00:00,181.47858562584955,167.24185105072294,166.23207706596398,175.51872341168288
2008-07-01 22:01:22+00:00,177.0822086923031,176.05300187000347,176.44880991128616,184.89668331779953
2008-08-02 22:01:03+00:00,169.8925592588498,169.0723853230759,170.51846740598288,174.78682655832222
2008-08-18 22:00:56+00:00,172.21523244940826,173.84380036053753,172.64695531768805,175.39296115331635
2008-10-29 21:55:00+00:00,,,,
2008-12-16 21:56:05+00:00,164.26205131069813,174.28380430933655,171.36878511915705,184.02962931660772
2009-01-01 21:56:07+00:00,,,,
2009-01-17 21:56:32+00:00,,,,
2009-01-25 22:01:34+00:00,179.9615787969194,170.13404928131155,167.79131852457854,166.60158687019782
2009-03-30 22:02:04+00:00,175.57806838465444,165.0395902667045,164.2602618796617,165.36232466262885
2009-06-02 22:02:15+00:00,164.07967691961605,165.15919403222816,160.7425693974183,168.6398296698153
2009-06-18 22:02:13+00:00,180.8669038625331,173.16928487170648,173.7145727920414,182.86723445843245
2009-07-04 22:02:11+00:00,173.13485589798597,172.52143527403038,169.07320012122761,175.66556296529504
2009-07-20 22:02:06+00:00,176.4135818758762,174.4246495421575,172.9666053565823,184.10492704972722
2009-08-05 22:02:01+00:00,173.54524657606055,177.40639827949605,171.46796714249754,182.08881494467633
2009-09-06 22:01:59+00:00,173.58038385624337,160.6279355207977,150.82714230803154,156.03902880405923
2009-11-25 22:02:33+00:00,173.4443284383427,174.3705250712416,168.0139256110519,172.6541640329788
2009-12-27 22:03:02+00:00,174.0190002411655,171.28903287430623,165.15714387752644,171.3800231106831
2010-01-20 22:02:37+00:00,165.70217134704615,169.04239754038332,164.76750141555874,173.6255869558299
2010-02-05 22:02:17+00:00,,,,
2010-03-17 22:03:57+00:00,177.30738969386732,158.57250884085082,151.88656551095374,160.1952747484939
2010-05-04 22:03:59+00:00,175.97033903912035,169.99275184620492,164.08261275350912,166.24095914038486
2010-06-21 22:03:58+00:00,165.60849436136922,170.29490105175051,167.10036604466404,176.12310615453956
2010-07-07 22:04:01+00:00,172.765782740654,174.2528014037481,172.95829783327937,178.00160976450385
2010-07-23 22:04:02+00:00,179.42056611732744,174.15079575070487,170.83583914998457,176.39932148470675
2010-09-25 22:04:05+00:00,171.64473036492956,182.67526298659547,172.90144494298733,168.86159815238724
2010-10-11 22:04:09+00:00,153.49836348771032,167.9039300061183,165.49854529324534,166.722237833558
2011-01-07 22:01:44+00:00,173.90870853678217,168.56764807197743,168.1505882219993,167.13499035013177
2011-01-15 22:05:06+00:00,174.83740133025614,172.82691291994146,166.43725306942613,173.7641617717835
2011-02-16 22:05:15+00:00,158.34704968185605,155.48058309763715,145.93977355902535,155.95757454203698
2011-03-12 22:01:43+00:00,,,,
2011-04-05 22:05:26+00:00,179.02630399561997,178.4039358185004,160.29958805254492,161.42236843154495
2011-05-07 22:05:25+00:00,164.40576620213417,152.7218564547456,150.71316764326662,156.98469890878576
2011-07-10 22:05:20+00:00,169.00970397860607,173.5084336463168,178.97643423397508,180.2633185141328
2011-07-26 22:05:18+00:00,166.95635177447232,168.21933654652344,170.8484865818325,174.77802849522948
2011-08-11 22:05:13+00:00,163.40129773709074,167.77845412783157,158.44636888388263,160.0659799595073
2011-08-27 22:05:11+00:00,171.25299777039032,176.5407569707748,168.65686640136295,175.77604507780765
2011-09-12 22:05:05+00:00,172.11228411716573,166.54610993614003,163.28618332591233,164.38237810584275
2011-10-14 22:05:04+00:00,,,154.6393142237189,159.58196103590902
2012-01-18 22:05:49+00:00,172.86716800266765,167.97742967548209,158.54025760470597,159.73203270271674
2012-04-07 22:05:52+00:00,169.65877201895174,157.5889741139813,153.56171986551902,161.17141751884066
2012-04-23 22:06:04+00:00,165.2440557688213,170.846114139856,166.10750032720202,165.8933698919994
2012-06-26 22:06:18+00:00,179.5754203535444,175.03633208979926,168.30485084937388,175.64535907913285
2012-07-12 22:06:34+00:00,172.58063217662817,174.08643811518755,169.18005861748523,172.88555466599533
2012-11-17 22:07:47+00:00,184.99282504015116,167.2568606450547,157.47704564516414,168.90163838565633
2013-01-04 22:07:58+00:00,176.82857440039973,172.51260495011573,161.5934868111474,161.26715000730943
2013-04-26 22:07:43+00:00,,,,185.0540436926761
2013-05-12 22:07:41+00:00,181.21426219839609,175.56621075619464,169.99111042255026,167.39853919973305
2013-05-20 22:13:50+00:00,,,,
2013-05-28 22:07:35+00:00,176.80191765709142,178.6279392543344,179.62212134544586,184.2715805944457
2013-06-29 22:07:21+00:00,169.95740951214185,163.25985140343315,175.19369914563256,177.66368170917403
2013-07-15 22:07:11+00:00,176.65067735784584,172.95882871180356,175.6646752869077,182.64231169449036
2013-08-16 22:07:07+00:00,173.90381442765403,171.6715885168693,173.05619377209567,188.99381983437877
2013-10-19 22:07:51+00:00,177.9856840603662,175.68932050721503,173.48572435569343,185.29706001912203
2014-01-31 22:12:28+00:00,159.1924616597018,157.6551755604422,151.7013871943219,159.8657372236803
2014-02-08 22:08:40+00:00,177.47362000800297,175.51643186608013,165.83509373227034,170.45696051203956
2014-03-28 22:08:46+00:00,172.5909453740628,169.5081803202636,165.82720150234258,175.06179344403392
2014-04-05 22:11:34+00:00,164.0950528749726,154.28941071309814,146.94798046777709,145.73404215239034
2014-04-29 22:09:01+00:00,176.49685559550952,176.47739821422172,170.04193100891305,172.42792578054298
2014-05-15 22:09:08+00:00,181.26509811484792,177.90822813938837,171.17689348178644,170.0578103619386
2014-05-23 22:11:18+00:00,,,,
2014-05-31 22:09:12+00:00,182.42922170053825,174.3470147840884,170.7780909843744,171.62605036331124
2014-07-02 22:09:19+00:00,178.01844462331354,174.44018390379796,168.1174774361802,176.96850166709743
2014-08-03 22:09:27+00:00,178.46388837105238,174.9627749616159,170.1446540054893,175.73877524892643
2014-09-20 22:09:32+00:00,180.1886744571077,170.26856134960317,165.06857302613994,175.91683592775289
2014-10-06 22:09:44+00:00,172.46576358893694,172.51813662606443,164.0808274888849,174.4359703683763
2014-12-09 22:10:12+00:00,182.41147364943862,173.5267136843605,164.24114059283608,169.72408237571736
2015-01-10 22:10:23+00:00,183.38511656083674,175.51589366897065,166.9992841748819,171.33327871774085
2015-03-15 22:10:46+00:00,150.29577542093824,159.3956525510544,144.74080944286663,145.20030509067166
2015-03-31 22:10:52+00:00,172.09059978442065,174.17218748528535,164.52169415531787,173.8884566080145
2015-04-24 22:10:44+00:00,163.4561431012066,155.68123296620828,150.369708843263,152.0720157136594
2015-05-02 22:11:08+00:00,173.49542229578995,171.9884508661017,163.91809793288868,168.32754021174622
2015-05-18 22:11:16+00:00,176.58416022345548,175.06413937822268,168.21579533533534,176.36317448105123
2015-06-03 22:11:21+00:00,184.18287345248808,176.63340695264927,166.47342780854473,169.15978590879322
2015-07-21 22:11:34+00:00,,,,
2015-08-06 22:11:37+00:00,,174.26890782710575,165.9557796453197,150.52715955882226
2015-08-22 22:11:39+00:00,179.6749845089022,179.356065147299,167.83573821916218,173.55338279025125
2015-09-23 22:11:46+00:00,179.10283522278726,179.91899928275427,166.94098585745434,175.85848793802398
2015-10-09 22:11:54+00:00,177.6566046750903,178.95784018935638,167.0207819035855,177.27320612750452
2016-01-29 22:13:36+00:00,173.82203683189212,166.31790593691295,162.35186153345336,169.99951156747093
2016-04-02 22:13:58+00:00,,173.5896744779873,165.8306671510844,170.3577516054707
2016-05-04 22:14:11+00:00,165.24988861435077,171.49905393358017,166.54480343580602,168.8760552184391
2016-05-20 22:14:14+00:00,169.0474925678863,171.98425551735798,165.86419690617,172.20153933926284
2016-05-28 22:11:27+00:00,,159.87157091567326,158.68123626361105,162.9007600492505
2016-09-09 22:14:31+00:00,170.9500749691649,177.76924791511152,170.32367563108465,175.43270087869905
2016-10-19 22:12:09+00:00,,,,
2016-11-12 22:14:22+00:00,183.45303232523844,176.6496171256144,167.06699091077758,174.99942199684475
2016-12-22 22:12:03+00:00,,,149.93640707852924,151.78116245598696
2017-01-31 22:13:49+00:00,,,165.51566899118606,167.65862421110387
2017-02-16 22:13:47+00:00,,174.40461284880308,165.74107611391136,
2017-03-12 22:11:33+00:00,,,,
2017-04-05 22:14:04+00:00,187.18371621474714,175.46430024524773,167.18536998426222,173.21994231049317
2017-04-29 22:11:06+00:00,,153.86265457794846,149.8957141546066,158.63753352036827
2017-06-08 22:14:24+00:00,175.9213157300498,178.1511169739867,172.33794592773427,179.38961077385068
2017-07-10 22:14:28+00:00,181.322864694154,174.39768852302757,163.8789913423769,174.05180672586263
2017-07-26 22:14:27+00:00,171.38862875389574,175.11148637341273,166.94932558256687,171.64035919510164
2018-03-23 22:12:54+00:00,168.05355661713008,168.7795736817123,150.62701861013656,156.1475088223798
2018-04-24 22:12:23+00:00,174.95806296434716,177.17373854882973,173.47814043377107,181.66619422356652
2018-05-26 22:11:51+00:00,173.807203623368,173.77056704974015,163.9099699016175,178.0785364889382
2018-06-11 22:11:34+00:00,162.40756117883004,164.03928190665258,160.50613360340034,161.70606232335297
2018-06-27 22:11:16+00:00,175.94536917574283,178.0115765340216,176.43461681702126,181.6443044298856
2018-07-29 22:10:41+00:00,,165.2691803122901,152.48345418217815,167.49387991162962
2018-08-14 22:10:23+00:00,182.7017224214799,166.5984777720622,164.74236147506886,171.45324675194425
2018-08-30 22:10:04+00:00,192.23937370011268,163.22293650202914,161.3462375622576,165.6200191714948
2019-01-05 22:06:53+00:00,177.6273782186654,170.7986279591657,163.55994870876216,159.11582475839757
2019-05-13 22:02:36+00:00,175.12513626280798,176.55160142248545,170.34173006153128,174.5605557037469
2019-05-29 22:02:00+00:00,163.037722532654,175.31966709521456,147.14729732629962,
2019-06-14 22:01:26+00:00,159.59427091542813,167.04638082582525,156.00303943222775,165.07587233112753
2019-07-16 22:00:13+00:00,168.6064777566987,173.93305327152095,171.32356261725346,171.3392606948496
2019-07-24 22:11:48+00:00,154.43591075647612,157.90860202141704,146.66593238794718,146.84750676728368
2019-08-01 21:59:34+00:00,168.37633317728495,177.5411609720761,166.8513243297412,167.27691415806703
2019-09-10 22:11:39+00:00,169.98992849906566,168.07068156478798,159.60112244389367,
2019-10-04 21:56:51+00:00,175.74984522831633,178.85183398473728,172.90677558176077,177.40837900234982
2019-11-21 21:54:43+00:00,171.1893871636402,169.19341357423747,167.78079344285334,174.8339543889389
2019-12-23 21:53:08+00:00,166.20109417489905,171.70351778806688,165.50649118442664,160.56562139244784
2020-02-09 21:50:42+00:00,182.3026696654721,176.02274345845098,169.783967357085,172.3954224791745
2020-02-25 21:49:52+00:00,182.27982637566427,165.47161696353962,171.04886185737408,179.41685379554312
2020-05-07 22:11:12+00:00,,,,
2020-05-31 21:44:18+00:00,,,,
2020-06-08 22:11:24+00:00,,,,
2020-06-16 21:43:22+00:00,162.98283379092055,168.13549588457295,164.86218847046837,178.24317897654535
2020-06-24 22:11:32+00:00,,155.65685428559752,152.51880194814805,159.5660566871029
2020-07-02 21:42:25+00:00,168.17425678068625,178.6651177790378,173.72376628840587,177.46979601166348
2020-08-03 21:40:27+00:00,,158.81168113868648,155.65844246412698,159.30222996531646
2020-09-20 21:37:20+00:00,195.64126911870787,167.1863960098334,183.567921611363,
2020-10-06 21:36:19+00:00,,,,
2020-12-17 22:12:09+00:00,,159.10361058421543,157.80440300356616,163.1224035377877
2021-04-16 21:22:11+00:00,182.3960745042738,178.31900321731675,172.65311434225694,178.84564654503754
2021-05-02 21:20:50+00:00,177.3701996212669,175.58312372661084,167.53042575082492,174.68346312277396
2021-05-18 21:19:29+00:00,182.96558300172862,182.42427616899744,177.92749997930193,175.9654312194779
2021-05-26 22:11:31+00:00,150.0310887788442,151.85472103298324,145.16132767262042,145.8007359503636
2021-06-03 21:18:07+00:00,163.4633344863587,180.0489275797095,171.39979066662892,177.64263665989452
2021-07-21 21:14:07+00:00,,167.13932720200404,169.8331487518437,
2021-08-22 21:11:18+00:00,170.2802883483212,176.34100305336622,169.86191957809038,169.96613594051763
2021-11-10 21:04:07+00:00,170.52333861561516,178.83576540014093,170.50950346782602,179.20994558182468
2021-11-26 21:02:34+00:00,172.62310507291167,176.07939120126576,166.8806287502279,172.8624990917485
2022-01-21 22:11:35+00:00,169.17616169982247,162.28697741512994,155.12443049496162,158.81225630189516
2022-01-29 20:56:24+00:00,175.36468732787793,174.18429483804826,167.76467488877003,172.19221749293962
2022-05-06 20:44:37+00:00,,,,
2022-06-09 20:43:06+00:00,,159.71970976385202,,209.32304996941954
2022-06-26 20:42:04+00:00,,,172.03367920718517,195.14046284462177
2022-07-16 22:12:03+00:00,,175.13609520137584,171.98081823276468,172.69025712074102
2022-07-30 20:39:09+00:00,,,170.87047166232648,188.5820811811287
2022-09-02 22:12:20+00:00,167.83849484495522,160.0275924279288,154.26121223940365,161.8280869998053
2022-10-06 20:32:29+00:00,170.97062769312768,198.45885256256878,171.48131736897045,186.13694884602901
2022-10-23 20:30:45+00:00,179.5611786231035,173.97278161602412,165.1736543021761,167.08094500260404
2022-12-30 20:20:35+00:00,,166.91347099166072,159.25498219839622,164.12693636114332
2023-01-04 20:25:07+00:00,,,,
2023-02-07 20:18:55+00:00,167.1577462728462,164.7677606926237,164.24877103673597,173.13836193410592
2023-03-01 20:19:31+00:00,,173.05228079715963,163.68103933966674,174.52215303544256
2023-03-18 20:14:51+00:00,175.65254539527731,177.08432591055734,166.68475002101417,178.29027889558336
2023-04-09 20:13:23+00:00,,168.3161800317523,151.79152111302432,
2023-04-26 20:07:56+00:00,,,,
2023-05-23 20:09:24+00:00,,,156.6882182591146,
2023-06-09 20:02:35+00:00,,,,
2023-08-24 19:57:10+00:00,,,150.58673787817608,
2023-09-15 19:51:48+00:00,190.53543821041123,180.55745928797742,,
2023-10-12 19:48:46+00:00,183.56295610290465,183.5901953178796,174.93121087502553,
2024-01-11 19:37:01+00:00,,,160.33114740769588,169.67492148960733
