dates,nzd0072-0000,nzd0072-0001,nzd0072-0002,nzd0072-0003,satname
2005-01-14 22:01:13+00:00,371.95,369.72,365.22,369.58,L7
2005-02-23 21:58:31+00:00,371.99,368.82,362.96,366.51,L5
2005-03-03 22:01:30+00:00,372.53,369.48,363.45,366.48,L7
2005-03-11 21:58:44+00:00,372.66,368.73,363.92,366.84,L5
2005-03-19 22:01:30+00:00,369.21,368.04,362.57,364.80,L7
2005-04-12 21:58:55+00:00,369.21,368.04,362.57,363.87,L5
2005-04-20 22:01:20+00:00,369.60,368.43,362.95,364.64,L7
2005-04-28 21:58:59+00:00,370.42,368.47,363.29,365.18,L5
2005-05-30 21:59:15+00:00,371.36,369.73,364.94,367.32,L5
2005-06-07 22:01:19+00:00,371.00,369.83,364.74,367.44,L7
2005-07-09 22:01:14+00:00,370.72,369.82,364.42,367.60,L7
2005-07-17 21:59:35+00:00,371.64,368.07,363.19,365.60,L5
2005-07-25 22:01:13+00:00,372.37,368.47,363.75,366.18,L7
2005-08-10 22:01:10+00:00,373.02,369.20,363.98,366.35,L7
2005-09-19 21:59:56+00:00,376.00,370.00,363.71,366.27,L5
2005-10-05 21:59:53+00:00,376.60,370.98,364.30,366.91,L5
2005-11-14 22:01:17+00:00,376.90,371.35,363.83,367.18,L7
2006-02-18 22:01:53+00:00,378.98,375.17,364.08,364.01,L7
2006-03-14 22:02:55+00:00,378.98,375.17,351.87,357.08,L5
2006-04-15 22:03:30+00:00,378.92,373.12,344.65,353.70,L5
2006-05-17 22:03:57+00:00,379.62,374.36,352.93,357.83,L5
2006-06-10 22:01:49+00:00,378.84,373.79,355.55,359.96,L7
2006-06-26 22:01:44+00:00,377.97,372.63,355.99,360.00,L7
2006-08-13 22:01:29+00:00,379.30,374.36,359.08,362.48,L7
2006-09-14 22:01:21+00:00,378.94,374.63,366.29,370.15,L7
2006-12-03 22:01:31+00:00,377.29,374.27,366.64,372.70,L7
2007-02-13 22:06:47+00:00,373.28,369.09,363.53,371.89,L5
2007-03-09 22:02:19+00:00,371.79,366.62,361.00,367.94,L7
2007-03-25 22:02:21+00:00,370.00,363.49,357.78,361.85,L7
2007-04-10 22:02:20+00:00,373.08,366.51,361.84,365.56,L7
2007-05-12 22:02:11+00:00,374.44,366.82,361.69,366.28,L7
2007-05-28 22:02:04+00:00,376.45,368.13,362.90,367.77,L7
2007-06-13 22:02:04+00:00,375.94,367.81,362.52,367.60,L7
2007-09-17 22:01:36+00:00,378.69,373.62,370.78,374.15,L7
2007-11-20 22:01:58+00:00,375.87,372.31,368.88,373.94,L7
2008-01-23 22:02:09+00:00,373.19,372.16,371.05,366.63,L7
2008-03-11 22:01:56+00:00,374.86,371.51,371.62,369.17,L7
2008-04-28 22:01:53+00:00,377.28,369.16,367.22,366.98,L7
2008-07-01 22:01:22+00:00,379.98,372.09,372.32,374.38,L7
2008-08-02 22:01:03+00:00,379.26,371.43,372.46,378.56,L7
2008-08-18 22:00:56+00:00,377.35,371.82,372.53,377.85,L7
2008-12-16 21:56:05+00:00,370.80,373.62,373.55,379.57,L5
2009-01-25 22:01:34+00:00,369.68,371.79,371.14,374.98,L7
2009-03-30 22:02:04+00:00,371.75,370.29,368.92,372.31,L7
2009-06-02 22:02:15+00:00,370.19,368.68,366.51,370.95,L7
2009-06-18 22:02:13+00:00,375.87,368.26,366.91,370.82,L7
2009-07-04 22:02:11+00:00,375.82,368.80,366.97,371.51,L7
2009-07-20 22:02:06+00:00,376.15,369.65,367.81,373.44,L7
2009-08-05 22:02:01+00:00,375.15,370.85,368.30,376.01,L7
2009-09-06 22:01:59+00:00,374.72,369.54,365.94,373.29,L7
2009-11-25 22:02:33+00:00,374.42,370.53,365.98,373.76,L7
2009-12-27 22:03:02+00:00,374.34,371.18,365.44,372.57,L7
2010-01-20 22:02:37+00:00,371.23,370.22,363.72,370.37,L5
2010-03-17 22:03:57+00:00,371.59,367.99,362.10,368.39,L7
2010-05-04 22:03:59+00:00,372.45,368.56,362.68,368.04,L7
2010-06-21 22:03:58+00:00,371.48,367.85,362.52,368.94,L7
2010-07-07 22:04:01+00:00,371.30,368.37,364.03,370.52,L7
2010-07-23 22:04:02+00:00,374.66,369.28,365.00,370.85,L7
2010-09-25 22:04:05+00:00,372.72,372.07,368.23,369.33,L7
2010-10-11 22:04:09+00:00,369.72,371.36,367.68,368.80,L7
2011-01-07 22:01:44+00:00,367.51,370.74,368.17,365.50,L5
2011-01-15 22:05:06+00:00,369.18,371.09,367.58,366.85,L7
2011-02-16 22:05:15+00:00,365.09,367.61,361.56,362.97,L7
2011-03-12 22:01:43+00:00,366.89,368.84,362.91,364.54,L5
2011-04-05 22:05:26+00:00,367.23,371.10,363.65,367.29,L7
2011-05-07 22:05:25+00:00,368.71,368.46,361.14,365.67,L7
2011-07-10 22:05:20+00:00,369.04,369.26,362.78,367.69,L7
2011-07-26 22:05:18+00:00,366.71,368.15,362.59,367.49,L7
2011-08-11 22:05:13+00:00,366.92,368.19,362.23,366.70,L7
2011-08-27 22:05:11+00:00,368.94,370.99,365.25,369.35,L7
2011-09-12 22:05:05+00:00,368.24,369.82,364.57,368.24,L7
2011-10-14 22:05:04+00:00,364.42,367.05,363.15,367.31,L7
2012-01-18 22:05:49+00:00,365.34,368.92,361.87,365.82,L7
2012-04-07 22:05:52+00:00,361.41,363.30,356.58,361.35,L7
2012-04-23 22:06:04+00:00,369.01,366.35,360.20,362.98,L7
2012-06-26 22:06:18+00:00,371.71,368.58,362.44,366.39,L7
2012-07-12 22:06:34+00:00,372.08,369.48,363.53,367.13,L7
2013-01-04 22:07:58+00:00,374.80,372.93,364.89,365.88,L7
2013-04-26 22:07:43+00:00,376.05,372.75,361.89,373.87,L7
2013-05-12 22:07:41+00:00,377.66,373.96,365.94,371.66,L7
2013-05-20 22:13:50+00:00,375.68,373.69,366.18,372.95,L8
2013-05-28 22:07:35+00:00,374.16,374.36,369.29,374.71,L7
2013-06-29 22:07:21+00:00,374.20,372.32,370.67,375.35,L7
2013-07-07 22:13:24+00:00,372.96,372.52,373.16,378.37,L8
2013-07-15 22:07:11+00:00,373.61,372.68,373.68,379.04,L7
2013-08-16 22:07:07+00:00,374.70,372.81,373.84,380.71,L7
2013-09-25 22:13:17+00:00,373.60,371.50,372.59,379.16,L8
2013-10-19 22:07:51+00:00,373.85,371.76,372.64,379.79,L7
2013-11-28 22:13:25+00:00,374.30,370.43,371.97,380.02,L8
2013-12-14 22:13:21+00:00,373.61,369.67,370.22,377.25,L8
2013-12-30 22:12:49+00:00,374.03,370.72,368.96,377.07,L8
2014-01-15 22:12:57+00:00,373.90,370.85,367.06,373.78,L8
2014-01-31 22:12:28+00:00,371.87,369.27,365.25,371.94,L8
2014-02-08 22:08:40+00:00,372.60,369.94,365.25,371.69,L7
2014-03-28 22:08:46+00:00,372.59,370.40,364.28,369.88,L7
2014-04-05 22:11:58+00:00,371.50,368.59,362.40,366.86,L8
2014-04-21 22:11:18+00:00,371.15,367.68,361.07,364.20,L8
2014-04-29 22:09:01+00:00,371.55,368.54,361.92,365.04,L7
2014-05-15 22:09:08+00:00,372.22,369.36,362.67,365.57,L7
2014-05-23 22:11:18+00:00,371.66,369.36,362.40,365.24,L8
2014-05-31 22:09:12+00:00,372.01,369.52,362.87,364.97,L7
2014-07-02 22:09:19+00:00,372.20,370.14,363.51,366.87,L7
2014-07-26 22:11:19+00:00,371.99,370.02,363.50,367.80,L8
2014-08-03 22:09:27+00:00,373.89,371.58,365.15,369.36,L7
2014-08-11 22:11:51+00:00,373.21,370.27,365.61,368.49,L8
2014-09-20 22:09:32+00:00,373.78,370.15,365.42,369.03,L7
2014-10-06 22:09:44+00:00,374.75,371.81,366.82,371.23,L7
2014-10-14 22:11:38+00:00,374.84,370.89,365.77,370.02,L8
2014-12-09 22:10:12+00:00,375.56,370.16,365.30,370.73,L7
2015-01-02 22:11:27+00:00,375.76,369.69,364.50,369.08,L8
2015-01-10 22:10:23+00:00,376.33,370.24,364.72,369.32,L7
2015-03-07 22:11:06+00:00,378.34,369.20,361.72,368.16,L8
2015-03-15 22:10:46+00:00,375.01,367.98,359.50,365.22,L7
2015-03-31 22:10:52+00:00,374.13,368.56,359.52,365.01,L7
2015-04-24 22:11:08+00:00,372.28,367.40,358.54,363.03,L8
2015-05-02 22:11:08+00:00,372.64,368.00,359.27,363.83,L7
2015-05-10 22:10:28+00:00,372.67,367.90,359.71,364.16,L8
2015-05-18 22:11:16+00:00,372.91,368.43,360.66,365.26,L7
2015-06-03 22:11:21+00:00,373.87,369.17,361.18,365.62,L7
2015-06-27 22:11:10+00:00,374.35,369.25,361.45,365.76,L8
2015-07-29 22:11:01+00:00,374.45,369.16,361.35,366.43,L8
2015-08-06 22:11:37+00:00,375.40,369.16,361.35,365.60,L7
2015-08-22 22:11:39+00:00,375.77,370.09,361.94,366.27,L7
2015-09-23 22:11:46+00:00,377.93,372.62,364.47,369.01,L7
2015-10-09 22:11:54+00:00,378.50,373.17,364.79,369.38,L7
2015-10-17 22:11:26+00:00,377.38,373.74,365.10,368.78,L8
2015-12-20 22:11:57+00:00,378.88,377.22,366.44,370.56,L8
2016-01-29 22:13:36+00:00,376.20,376.41,365.80,369.69,L7
2016-02-22 22:11:18+00:00,373.12,375.05,364.71,370.22,L8
2016-03-09 22:11:16+00:00,371.46,374.40,365.11,370.10,L8
2016-04-02 22:13:58+00:00,369.87,373.44,364.83,368.87,L7
2016-04-26 22:11:21+00:00,366.88,371.98,364.06,368.45,L8
2016-05-04 22:14:11+00:00,366.79,371.75,364.19,368.25,L7
2016-05-12 22:11:20+00:00,367.61,372.23,365.00,369.18,L8
2016-05-20 22:14:14+00:00,367.73,371.93,364.96,369.27,L7
2016-05-28 22:11:27+00:00,367.73,370.78,364.96,369.27,L8
2016-06-13 22:11:30+00:00,368.71,370.90,365.45,369.86,L8
2016-06-29 22:11:15+00:00,368.87,370.53,365.59,369.76,L8
2016-07-15 22:11:22+00:00,368.34,370.29,364.93,369.44,L8
2016-08-16 22:11:29+00:00,367.94,370.46,364.87,368.60,L8
2016-09-09 22:14:31+00:00,368.73,371.10,365.55,369.66,L7
2016-11-04 22:12:09+00:00,370.77,370.37,365.85,371.08,L8
2016-11-12 22:14:22+00:00,371.98,370.28,364.99,370.81,L7
2016-11-20 22:11:45+00:00,372.60,371.12,366.11,370.76,L8
2016-12-22 22:11:39+00:00,371.78,372.75,363.12,367.71,L8
2017-01-31 22:13:49+00:00,373.55,374.59,364.05,367.39,L7
2017-02-16 22:13:47+00:00,375.43,376.03,364.85,368.37,L7
2017-03-12 22:11:33+00:00,374.37,371.85,363.54,366.75,L8
2017-04-05 22:14:04+00:00,378.20,371.85,363.54,366.75,L7
2017-05-31 22:11:01+00:00,378.46,372.39,362.77,366.21,L8
2017-06-08 22:14:24+00:00,377.79,373.75,364.25,368.70,L7
2017-07-02 22:11:12+00:00,376.79,373.04,365.66,371.08,L8
2017-07-10 22:14:28+00:00,377.04,372.88,365.10,371.20,L7
2017-07-26 22:14:27+00:00,376.14,373.49,365.73,371.57,L7
2017-09-20 22:11:34+00:00,376.26,374.69,366.49,372.45,L8
2018-01-10 22:11:30+00:00,369.94,374.18,367.57,370.26,L8
2018-04-16 22:11:06+00:00,374.26,376.19,368.60,369.93,L8
2018-04-24 22:12:23+00:00,374.95,376.30,369.90,373.47,L7
2018-05-18 22:10:23+00:00,374.52,376.84,370.57,375.02,L8
2018-05-26 22:11:51+00:00,374.50,375.96,368.82,375.29,L7
2018-06-11 22:11:34+00:00,373.00,373.83,367.22,372.79,L7
2018-06-27 22:11:16+00:00,373.46,374.46,368.51,374.05,L7
2018-07-29 22:10:41+00:00,372.11,374.62,367.21,373.98,L7
2018-08-06 22:11:10+00:00,371.41,371.45,364.32,369.67,L8
2018-08-14 22:10:23+00:00,372.54,371.34,364.68,370.12,L7
2018-08-30 22:10:04+00:00,374.58,370.65,364.58,369.85,L7
2018-09-07 22:11:24+00:00,373.52,370.48,363.73,368.46,L8
2018-09-23 22:11:05+00:00,373.52,370.48,363.65,367.85,L8
2018-12-12 22:11:17+00:00,374.06,366.85,360.79,364.50,L8
2019-01-05 22:06:53+00:00,374.08,365.64,359.10,361.61,L7
2019-02-14 22:11:33+00:00,375.24,366.09,360.50,361.65,L8
2019-03-02 22:11:29+00:00,370.47,366.51,358.74,359.31,L8
2019-05-13 22:02:36+00:00,373.64,368.20,361.42,362.97,L7
2019-05-21 22:11:03+00:00,375.14,370.71,363.66,365.63,L8
2019-05-29 22:02:00+00:00,372.53,368.98,360.55,365.63,L7
2019-06-06 22:11:11+00:00,372.29,369.69,362.36,366.89,L8
2019-06-14 22:01:26+00:00,370.49,370.58,361.74,367.09,L7
2019-06-22 22:11:40+00:00,369.99,371.39,362.31,367.48,L8
2019-07-16 22:00:13+00:00,369.33,371.91,363.31,369.14,L7
2019-07-24 22:11:25+00:00,367.82,370.82,361.75,366.76,L8
2019-08-01 21:59:34+00:00,367.76,371.44,362.26,366.81,L7
2019-08-25 22:11:59+00:00,368.43,372.13,363.16,368.55,L8
2019-09-10 22:11:39+00:00,368.70,372.30,363.64,370.24,L8
2019-09-26 22:12:09+00:00,370.20,372.31,364.06,370.76,L8
2019-10-04 21:56:51+00:00,370.46,372.81,364.75,371.32,L7
2019-11-21 21:54:43+00:00,368.93,371.19,363.37,370.45,L7
2019-11-29 22:12:08+00:00,369.91,371.69,364.76,370.48,L8
2019-12-23 21:53:08+00:00,370.52,371.02,364.27,368.89,L7
2019-12-31 22:12:02+00:00,371.28,370.13,364.38,368.80,L8
2020-02-01 22:11:53+00:00,374.38,370.33,364.98,370.47,L8
2020-02-09 21:50:42+00:00,374.93,370.79,365.33,370.72,L7
2020-02-17 22:11:50+00:00,375.25,370.75,364.36,369.41,L8
2020-02-25 21:49:52+00:00,375.82,369.95,364.81,369.70,L7
2020-03-20 22:11:13+00:00,375.26,369.93,364.80,369.57,L8
2020-04-21 22:10:57+00:00,374.12,369.53,363.86,369.26,L8
2020-06-08 22:11:24+00:00,374.32,370.53,364.76,368.81,L8
2020-06-16 21:43:22+00:00,373.25,370.19,364.61,369.63,L7
2020-06-24 22:11:08+00:00,371.98,369.06,363.69,369.81,L8
2020-07-02 21:42:25+00:00,371.19,370.87,364.94,370.77,L7
2020-07-10 22:11:39+00:00,371.91,371.65,365.83,371.34,L8
2020-07-26 22:11:20+00:00,372.12,372.05,366.39,372.06,L8
2020-08-03 21:40:27+00:00,369.57,370.67,365.69,371.75,L7
2020-09-12 22:12:02+00:00,367.10,370.49,364.39,370.28,L8
2020-09-20 21:37:20+00:00,368.22,370.74,365.08,370.50,L7
2020-10-06 21:36:19+00:00,369.08,370.74,365.08,370.50,L7
2020-11-15 22:11:42+00:00,369.30,369.06,364.57,368.88,L8
2020-12-17 22:12:09+00:00,370.62,367.72,363.35,366.90,L8
2021-01-18 22:11:57+00:00,370.93,364.45,358.96,363.84,L8
2021-02-03 22:11:56+00:00,374.14,363.65,357.27,360.99,L8
2021-04-16 21:22:11+00:00,374.29,365.88,361.81,368.11,L7
2021-04-24 22:11:25+00:00,374.02,366.61,362.44,369.22,L8
2021-05-02 21:20:50+00:00,374.44,367.83,363.09,369.99,L7
2021-05-18 21:19:29+00:00,375.97,370.60,365.14,371.68,L7
2021-05-26 22:11:31+00:00,373.11,370.60,362.63,367.96,L8
2021-06-03 21:18:07+00:00,373.01,371.94,363.62,369.18,L7
2021-07-13 22:11:43+00:00,371.54,372.16,364.40,369.58,L8
2021-07-21 21:14:07+00:00,372.06,372.77,366.09,369.58,L7
2021-08-22 21:11:18+00:00,371.74,374.15,367.29,370.46,L7
2021-10-01 22:12:10+00:00,373.58,374.63,367.53,371.48,L8
2021-11-06 22:12:48+00:00,370.28,374.08,366.72,369.30,L9
2021-11-10 21:04:07+00:00,370.26,374.58,367.06,370.43,L7
2021-11-18 22:11:44+00:00,366.77,373.91,366.01,369.92,L8
2021-11-26 21:02:34+00:00,368.86,374.06,368.32,373.01,L7
2021-12-28 22:11:42+00:00,368.87,373.03,367.21,371.69,L9
2022-01-21 22:11:35+00:00,369.27,373.99,365.83,370.88,L8
2022-01-29 20:56:24+00:00,370.21,374.06,366.09,371.13,L7
2022-01-29 22:11:41+00:00,370.00,373.35,364.72,369.63,L9
2022-03-26 22:11:35+00:00,369.74,372.44,363.39,368.30,L8
2022-05-06 20:44:37+00:00,368.74,372.01,362.46,366.74,L7
2022-05-21 22:10:55+00:00,371.24,371.62,362.34,366.96,L9
2022-06-09 20:43:06+00:00,371.15,369.64,361.76,366.38,L7
2022-06-26 20:42:04+00:00,371.15,369.64,361.76,371.89,L7
2022-07-08 22:11:15+00:00,370.45,369.55,362.66,372.50,L9
2022-07-16 22:11:39+00:00,370.88,370.45,364.29,372.79,L8
2022-07-30 20:39:09+00:00,373.15,371.52,368.60,380.16,L7
2022-08-09 22:11:34+00:00,372.75,370.39,366.82,376.58,L9
2022-09-02 22:12:20+00:00,372.16,369.22,365.28,374.90,L8
2022-10-06 20:32:53+00:00,373.26,369.41,366.54,378.04,L7
2022-10-23 20:30:45+00:00,373.90,370.00,366.38,376.85,L7
2022-12-30 20:20:35+00:00,374.21,369.10,364.25,371.10,L7
2022-12-31 22:12:15+00:00,372.89,366.25,360.94,366.88,L9
2023-02-07 20:18:55+00:00,370.41,363.73,356.18,364.24,L7
2023-03-01 20:19:31+00:00,370.41,365.26,357.37,365.65,L7
2023-03-13 22:11:23+00:00,372.51,368.25,358.96,366.28,L8
2023-03-18 20:14:51+00:00,373.90,369.94,360.39,368.18,L7
2023-03-29 22:11:37+00:00,374.49,370.36,361.23,368.50,L8
2023-04-09 20:13:47+00:00,374.22,370.65,360.61,366.74,L7
2023-05-16 22:10:40+00:00,371.66,370.34,360.49,367.61,L8
2023-05-24 22:10:53+00:00,372.48,369.63,361.27,368.18,L9
2023-06-09 22:10:48+00:00,372.09,368.58,360.43,367.22,L9
2023-06-17 22:11:17+00:00,371.77,368.33,360.28,366.88,L8
2023-06-25 22:11:08+00:00,370.04,366.99,359.15,365.48,L9
2023-07-11 22:11:24+00:00,370.67,368.99,361.36,369.17,L9
2023-07-27 22:11:03+00:00,370.37,369.21,361.58,369.75,L9
2023-08-20 22:11:23+00:00,371.47,368.98,361.93,369.52,L8
2023-08-28 22:11:20+00:00,371.44,368.86,361.90,369.35,L9
2023-09-15 19:51:48+00:00,371.42,368.08,360.92,368.33,L7
2023-09-29 22:11:50+00:00,370.98,367.99,360.72,367.86,L9
2023-10-12 19:48:46+00:00,371.85,368.82,362.41,367.86,L7
2023-10-31 22:11:33+00:00,370.84,367.66,361.46,367.09,L9
2023-11-24 22:11:40+00:00,370.38,367.70,360.04,364.85,L8
2024-01-11 19:37:01+00:00,372.70,370.61,363.50,368.31,L7
2024-01-11 22:11:32+00:00,372.22,369.60,362.27,367.44,L8
2024-02-04 22:11:43+00:00,372.93,370.11,362.60,367.28,L9
2024-04-16 22:10:55+00:00,368.43,366.48,360.13,367.23,L8
2024-05-10 22:11:24+00:00,370.74,368.35,362.44,369.09,L9
2024-05-18 22:10:55+00:00,371.29,368.21,361.39,368.04,L8
2024-05-26 22:11:12+00:00,374.36,369.42,363.04,370.04,L9
2024-06-11 22:10:42+00:00,374.36,369.42,363.70,369.12,L9
2024-08-06 22:10:57+00:00,374.50,371.13,364.53,368.15,L8
2024-10-09 22:11:21+00:00,375.05,372.17,365.48,369.02,L8
2024-12-04 22:12:00+00:00,368.82,371.11,365.67,368.10,L9
2024-12-28 22:11:50+00:00,368.94,371.37,364.84,369.75,L8
2025-01-29 22:11:28+00:00,369.62,370.28,365.00,369.92,L8
2025-02-06 22:11:55+00:00,370.20,368.99,364.74,370.04,L9
2025-04-11 22:11:17+00:00,368.38,366.21,361.95,367.44,L9
2025-05-13 22:10:58+00:00,367.12,367.29,361.79,367.68,L9
2025-05-21 22:10:52+00:00,368.69,368.24,361.87,367.70,L8
2025-05-29 22:11:15+00:00,368.69,368.24,361.87,370.02,L9
2025-06-30 22:11:07+00:00,370.73,369.78,361.64,370.24,L9
2025-08-01 22:11:18+00:00,370.16,370.39,360.05,369.15,L9
2025-08-09 22:11:25+00:00,370.05,367.93,358.05,366.97,L8
2025-09-18 22:11:37+00:00,369.87,368.71,359.34,367.69,L9
2025-09-26 22:11:39+00:00,368.21,367.50,358.47,366.26,L8
2025-10-04 22:12:06+00:00,368.23,367.79,358.96,366.73,L9
2025-11-05 22:11:46+00:00,367.58,368.36,359.27,367.12,L9
2025-11-13 22:12:04+00:00,368.85,367.83,359.23,366.19,L8
2025-12-07 22:12:09+00:00,368.09,366.41,359.33,363.95,L9
