dates,satname,nzd0072-0000,nzd0072-0001,nzd0072-0002,nzd0072-0003
2007-03-09 22:02:19+00:00,L7,359.74,354.39,348.13,349.86
2007-03-25 22:02:21+00:00,L7,,,,353.98
2007-04-10 22:02:20+00:00,L7,382.73,375.86,374.33,380.78
2007-05-12 22:02:11+00:00,L7,391.45,375.43,369.21,379.38
2007-05-28 22:02:04+00:00,L7,394.78,379.93,374.73,383.56
2007-06-13 22:02:04+00:00,L7,377.31,375.57,370.36,384.69
2007-09-17 22:01:36+00:00,L7,369.75,375.64,381.07,381.12
2007-11-20 22:01:58+00:00,L7,382.34,371.27,363.85,363.42
2008-01-23 22:02:09+00:00,L7,359.91,364.76,362.93,349.10
2008-03-11 22:01:56+00:00,L7,366.01,360.74,363.62,365.39
2008-04-28 22:01:53+00:00,L7,387.43,371.33,369.06,378.96
2008-07-01 22:01:22+00:00,L7,392.13,382.36,383.58,392.17
2008-08-02 22:01:03+00:00,L7,361.05,364.66,366.27,369.13
2008-08-18 22:00:56+00:00,L7,360.98,367.81,366.72,367.86
2008-10-29 21:55:00+00:00,L5,,,,
2008-12-16 21:56:05+00:00,L5,346.48,365.27,361.81,370.52
2009-01-01 21:56:07+00:00,L5,,,,
2009-01-17 21:56:32+00:00,L5,,,,
2009-01-25 22:01:34+00:00,L7,373.93,366.34,364.35,362.54
2009-03-30 22:02:04+00:00,L7,362.69,358.80,358.10,357.40
2009-06-02 22:02:15+00:00,L7,376.82,371.01,367.17,376.17
2009-06-18 22:02:13+00:00,L7,395.75,380.53,382.03,391.86
2009-07-04 22:02:11+00:00,L7,384.06,376.33,373.08,381.21
2009-07-20 22:02:06+00:00,L7,386.94,379.72,378.41,390.62
2009-08-05 22:02:01+00:00,L7,371.91,376.06,370.12,381.25
2009-09-06 22:01:59+00:00,L7,363.03,355.89,345.36,349.42
2009-11-25 22:02:33+00:00,L7,375.47,375.16,368.77,372.93
2009-12-27 22:03:02+00:00,L7,382.20,375.12,369.20,374.48
2010-01-20 22:02:37+00:00,L5,353.81,362.71,358.34,365.79
2010-02-05 22:02:17+00:00,L5,525.97,493.82,,561.67
2010-03-17 22:03:57+00:00,L7,364.87,352.63,345.09,352.13
2010-05-04 22:03:59+00:00,L7,372.76,368.84,362.81,364.02
2010-06-21 22:03:58+00:00,L7,380.19,377.68,374.66,385.31
2010-07-07 22:04:01+00:00,L7,384.87,380.01,379.26,385.32
2010-07-23 22:04:02+00:00,L7,388.46,378.63,375.70,382.15
2010-09-25 22:04:05+00:00,L7,355.31,366.67,,344.65
2010-10-11 22:04:09+00:00,L7,340.14,358.54,355.26,354.19
2011-01-07 22:01:44+00:00,L5,356.12,360.04,359.44,356.33
2011-01-15 22:05:06+00:00,L7,382.00,376.40,370.14,377.28
2011-02-16 22:05:15+00:00,L7,364.72,359.15,349.31,360.03
2011-03-12 22:01:43+00:00,L5,374.47,374.09,367.31,371.22
2011-04-05 22:05:26+00:00,L7,548.98,380.73,361.04,361.88
2011-05-07 22:05:25+00:00,L7,352.80,346.08,343.88,348.83
2011-07-10 22:05:20+00:00,L7,383.50,381.19,387.28,389.63
2011-07-26 22:05:18+00:00,L7,374.33,372.32,371.83,379.36
2011-08-11 22:05:13+00:00,L7,376.70,373.94,366.14,369.15
2011-08-27 22:05:11+00:00,L7,380.11,380.87,372.76,381.26
2011-09-12 22:05:05+00:00,L7,368.97,365.06,361.64,362.36
2011-10-14 22:05:04+00:00,L7,331.11,,350.12,354.25
2012-01-18 22:05:49+00:00,L7,382.79,373.06,364.12,366.66
2012-04-07 22:05:52+00:00,L7,360.47,353.90,348.61,355.03
2012-04-23 22:06:04+00:00,L7,355.48,366.81,362.07,360.44
2012-06-26 22:06:18+00:00,L7,378.12,374.18,367.96,375.20
2012-07-12 22:06:34+00:00,L7,380.83,377.74,372.99,376.11
2012-11-17 22:07:47+00:00,L7,202.48,174.92,144.08,139.53
2013-01-04 22:07:58+00:00,L7,371.62,369.93,358.79,358.01
2013-04-26 22:07:43+00:00,L7,,,,380.90
2013-05-12 22:07:41+00:00,L7,370.13,369.35,363.59,359.71
2013-05-20 22:13:50+00:00,L8,381.85,379.59,373.76,385.16
2013-05-28 22:07:35+00:00,L7,356.04,367.72,369.13,370.58
2013-06-29 22:07:21+00:00,L7,372.67,363.11,374.97,377.13
2013-07-07 22:13:24+00:00,L8,371.24,374.62,375.35,380.96
2013-07-15 22:07:11+00:00,L7,375.28,372.49,375.17,381.81
2013-08-16 22:07:07+00:00,L7,392.38,380.66,382.62,401.54
2013-09-25 22:13:17+00:00,L8,359.63,358.40,359.43,361.57
2013-10-19 22:07:51+00:00,L7,370.31,370.25,369.18,380.91
2013-10-27 22:13:07+00:00,L8,,,,
2013-11-28 22:13:25+00:00,L8,383.85,376.83,370.75,380.60
2013-12-14 22:13:21+00:00,L8,374.78,368.17,362.20,362.80
2013-12-30 22:12:49+00:00,L8,384.60,376.97,370.86,
2014-01-15 22:12:57+00:00,L8,368.16,375.11,365.87,363.14
2014-01-31 22:12:28+00:00,L8,347.99,352.06,345.75,352.88
2014-02-08 22:08:40+00:00,L7,383.99,378.81,369.18,374.56
2014-03-28 22:08:46+00:00,L7,382.90,375.08,371.54,381.70
2014-04-05 22:11:58+00:00,L8,356.93,350.35,343.23,340.87
2014-04-21 22:11:18+00:00,L8,369.61,363.69,358.92,
2014-04-29 22:09:01+00:00,L7,371.11,373.72,366.79,367.67
2014-05-15 22:09:08+00:00,L7,373.38,374.02,366.32,365.19
2014-05-23 22:11:18+00:00,L8,376.74,376.45,367.25,371.62
2014-05-31 22:09:12+00:00,L7,370.42,367.58,364.01,363.24
2014-07-02 22:09:19+00:00,L7,369.37,369.69,363.30,370.99
2014-07-26 22:11:19+00:00,L8,369.58,376.16,368.36,375.50
2014-08-03 22:09:27+00:00,L7,377.67,374.70,369.93,375.64
2014-08-11 22:11:51+00:00,L8,364.75,357.01,366.05,356.21
2014-09-20 22:09:32+00:00,L7,388.96,374.43,369.52,381.75
2014-10-06 22:09:44+00:00,L7,384.11,378.24,370.01,381.70
2014-10-14 22:11:38+00:00,L8,370.15,357.16,350.14,353.21
2014-12-09 22:10:12+00:00,L7,365.07,364.41,354.72,358.63
2015-01-02 22:11:27+00:00,L8,384.08,374.27,366.11,368.57
2015-01-10 22:10:23+00:00,L7,371.02,368.42,359.52,363.16
2015-03-07 22:11:06+00:00,L8,369.70,357.72,351.33,357.49
2015-03-15 22:10:46+00:00,L7,359.46,364.36,349.39,351.00
2015-03-31 22:10:52+00:00,L7,380.29,378.09,368.54,378.78
2015-04-24 22:11:08+00:00,L8,358.47,353.15,347.68,348.88
2015-05-02 22:11:08+00:00,L7,378.03,374.02,366.34,371.74
2015-05-10 22:10:28+00:00,L8,369.88,365.19,361.16,364.35
2015-05-18 22:11:16+00:00,L7,370.96,370.54,366.30,371.77
2015-06-03 22:11:21+00:00,L7,378.15,373.30,362.73,364.88
2015-06-27 22:11:10+00:00,L8,394.54,380.63,374.59,379.99
2015-07-21 22:11:34+00:00,L7,,,,
2015-07-29 22:11:01+00:00,L8,394.87,380.86,372.36,383.51
2015-08-06 22:11:37+00:00,L7,382.26,463.29,,355.14
2015-08-22 22:11:39+00:00,L7,379.92,379.49,367.95,373.68
2015-09-23 22:11:46+00:00,L7,389.70,385.31,372.82,382.74
2015-10-09 22:11:54+00:00,L7,387.69,384.27,372.56,383.84
2015-10-17 22:11:26+00:00,L8,354.16,372.43,360.56,353.02
2015-12-20 22:11:57+00:00,L8,380.87,380.30,369.26,379.73
2016-01-29 22:13:36+00:00,L7,362.92,361.00,356.46,363.09
2016-02-22 22:11:18+00:00,L8,365.10,368.09,357.80,360.31
2016-03-09 22:11:16+00:00,L8,353.18,365.19,361.73,362.58
2016-04-02 22:13:58+00:00,L7,376.91,377.54,369.61,372.69
2016-04-26 22:11:21+00:00,L8,347.27,370.25,358.99,359.96
2016-05-04 22:14:11+00:00,L7,377.12,377.28,372.56,375.98
2016-05-12 22:11:20+00:00,L8,369.94,373.35,368.32,372.82
2016-05-20 22:14:14+00:00,L7,370.80,370.95,366.12,371.79
2016-05-28 22:11:27+00:00,L8,611.73,358.76,,
2016-06-13 22:11:30+00:00,L8,384.70,376.62,374.84,381.09
2016-06-29 22:11:15+00:00,L8,384.75,377.70,372.24,380.58
2016-07-15 22:11:22+00:00,L8,373.28,374.18,365.54,374.66
2016-08-16 22:11:29+00:00,L8,375.34,373.70,367.57,367.61
2016-09-09 22:14:31+00:00,L7,372.89,379.18,371.73,377.09
2016-10-19 22:12:09+00:00,L8,,,,
2016-11-04 22:12:09+00:00,L8,,,,364.32
2016-11-12 22:14:22+00:00,L7,391.38,380.92,371.39,381.29
2016-11-20 22:11:45+00:00,L8,368.32,373.29,369.18,365.78
2016-12-22 22:11:39+00:00,L8,429.78,,352.68,355.27
2017-01-31 22:13:49+00:00,L7,,,354.82,355.43
2017-02-16 22:13:47+00:00,L7,,369.37,361.30,
2017-03-12 22:11:33+00:00,L8,362.84,358.10,359.04,361.68
2017-04-05 22:14:04+00:00,L7,398.41,,,
2017-04-29 22:11:06+00:00,L8,487.67,,,
2017-05-31 22:11:01+00:00,L8,374.70,379.15,367.89,378.08
2017-06-08 22:14:24+00:00,L7,377.35,378.82,372.78,379.98
2017-07-02 22:11:12+00:00,L8,381.24,375.57,363.20,369.61
2017-07-10 22:14:28+00:00,L7,371.95,368.06,357.40,366.67
2017-07-26 22:14:27+00:00,L7,357.65,368.85,360.90,362.97
2017-09-20 22:11:34+00:00,L8,365.22,367.54,365.59,364.20
2018-01-10 22:11:30+00:00,L8,375.94,379.17,368.51,374.56
2018-03-23 22:12:54+00:00,L7,623.72,,,
2018-04-16 22:11:06+00:00,L8,372.30,373.02,368.48,365.05
2018-04-24 22:12:23+00:00,L7,385.61,382.45,379.02,388.20
2018-05-18 22:10:23+00:00,L8,359.67,369.82,363.06,368.51
2018-05-26 22:11:51+00:00,L7,383.99,378.54,368.55,384.25
2018-06-11 22:11:34+00:00,L7,376.07,369.87,366.60,368.96
2018-06-27 22:11:16+00:00,L7,377.24,378.87,376.97,382.49
2018-07-29 22:10:41+00:00,L7,353.15,371.84,350.10,363.12
2018-08-06 22:11:10+00:00,L8,376.25,355.43,350.86,347.47
2018-08-14 22:10:23+00:00,L7,367.10,361.28,357.50,361.87
2018-08-30 22:10:04+00:00,L7,382.24,357.65,356.14,358.57
2018-09-07 22:11:24+00:00,L8,374.56,376.19,363.34,364.07
2018-09-23 22:11:05+00:00,L8,,,365.21,364.03
2018-12-12 22:11:17+00:00,L8,368.16,354.16,354.84,360.93
2019-01-05 22:06:53+00:00,L7,372.55,367.26,359.99,355.39
2019-02-14 22:11:33+00:00,L8,372.11,371.00,361.29,364.31
2019-03-02 22:11:29+00:00,L8,375.11,370.39,357.25,358.30
2019-05-13 22:02:36+00:00,L7,388.85,383.63,379.73,382.96
2019-05-21 22:11:03+00:00,L8,371.61,376.31,367.17,369.87
2019-05-29 22:02:00+00:00,L7,366.18,364.47,348.38,
2019-06-06 22:11:11+00:00,L8,358.57,367.03,366.65,364.60
2019-06-14 22:01:26+00:00,L7,373.48,373.82,363.62,378.53
2019-06-22 22:11:40+00:00,L8,359.56,373.82,362.42,364.96
2019-07-08 22:11:44+00:00,L8,278.80,265.33,294.02,
2019-07-16 22:00:13+00:00,L7,369.89,373.97,371.27,371.37
2019-07-24 22:11:25+00:00,L8,354.85,361.38,348.07,348.16
2019-08-01 21:59:34+00:00,L7,362.42,374.70,364.10,363.45
2019-08-25 22:11:59+00:00,L8,382.34,380.31,373.25,383.99
2019-09-10 22:11:39+00:00,L8,381.39,374.37,364.76,326.44
2019-09-26 22:12:09+00:00,L8,398.11,379.72,376.69,384.85
2019-10-04 21:56:51+00:00,L7,368.78,375.77,369.62,372.94
2019-11-21 21:54:43+00:00,L7,382.41,374.57,373.22,381.77
2019-11-29 22:12:08+00:00,L8,354.12,355.30,348.40,358.79
2019-12-23 21:53:08+00:00,L7,372.78,374.02,368.58,365.03
2019-12-31 22:12:02+00:00,L8,369.62,355.37,358.97,360.31
2020-02-01 22:11:53+00:00,L8,375.46,373.44,362.23,361.23
2020-02-09 21:50:42+00:00,L7,369.87,368.54,361.48,364.50
2020-02-17 22:11:50+00:00,L8,384.98,374.61,359.21,363.07
2020-02-25 21:49:52+00:00,L7,367.26,357.81,363.26,369.18
2020-03-20 22:11:13+00:00,L8,372.09,372.18,362.46,373.39
2020-04-21 22:10:57+00:00,L8,374.58,377.99,368.21,380.50
2020-05-07 22:11:12+00:00,L8,457.66,480.89,,
2020-05-31 21:44:18+00:00,L7,625.25,,,
2020-06-08 22:11:24+00:00,L8,357.67,365.18,361.28,361.88
2020-06-16 21:43:22+00:00,L7,372.86,373.09,369.70,384.62
2020-06-24 22:11:08+00:00,L8,342.99,351.76,347.39,352.76
2020-07-02 21:42:25+00:00,L7,380.72,385.58,384.74,385.54
2020-07-10 22:11:39+00:00,L8,373.00,375.57,370.45,371.94
2020-07-26 22:11:20+00:00,L8,370.11,373.61,369.61,376.51
2020-08-03 21:40:27+00:00,L7,343.18,355.91,352.57,356.06
2020-08-27 22:11:32+00:00,L8,,,,
2020-09-12 22:12:02+00:00,L8,382.47,373.22,356.56,358.55
2020-09-20 21:37:20+00:00,L7,361.62,,,
2020-10-06 21:36:19+00:00,L7,368.87,,,
2020-11-15 22:11:42+00:00,L8,370.41,358.67,359.07,360.51
2020-12-17 22:12:09+00:00,L8,360.71,349.75,346.99,350.51
2021-01-18 22:11:57+00:00,L8,355.91,356.60,348.14,
2021-02-03 22:11:56+00:00,L8,365.46,361.44,355.19,357.78
2021-04-16 21:22:11+00:00,L7,374.23,374.49,368.34,374.21
2021-04-24 22:11:25+00:00,L8,382.23,376.30,372.31,381.55
2021-05-02 21:20:50+00:00,L7,376.67,374.99,366.81,373.60
2021-05-18 21:19:29+00:00,L7,387.44,382.07,377.79,375.83
2021-05-26 22:11:31+00:00,L8,350.96,,343.56,343.92
2021-06-03 21:18:07+00:00,L7,381.51,387.26,378.09,385.37
2021-07-13 22:11:43+00:00,L8,353.58,355.41,358.29,358.75
2021-07-21 21:14:07+00:00,L7,377.73,372.37,375.29,
2021-08-22 21:11:18+00:00,L7,362.45,372.40,365.92,364.72
2021-10-01 22:12:10+00:00,L8,398.14,383.54,375.33,386.22
2021-11-06 22:12:48+00:00,L9,344.53,363.11,355.36,358.80
2021-11-10 21:04:07+00:00,L7,371.61,378.99,370.85,379.50
2021-11-18 22:11:44+00:00,L8,354.16,375.54,366.96,370.19
2021-11-26 21:02:34+00:00,L7,373.87,376.56,367.26,372.07
2021-12-28 22:11:42+00:00,L9,378.29,375.93,365.81,372.13
2022-01-21 22:11:35+00:00,L8,354.15,355.02,347.27,349.38
2022-01-29 20:56:24+00:00,L7,380.23,376.25,369.93,375.25
2022-01-29 22:11:41+00:00,L9,375.98,372.03,357.87,362.61
2022-03-02 22:11:50+00:00,L9,,,,
2022-03-26 22:11:35+00:00,L8,373.62,371.97,362.22,362.78
2022-05-06 20:44:37+00:00,L7,368.90,373.55,,
2022-05-21 22:10:55+00:00,L9,372.28,376.37,371.24,380.61
2022-06-09 20:43:06+00:00,L7,,365.72,,
2022-06-26 20:42:04+00:00,L7,624.99,,,405.15
2022-07-08 22:11:15+00:00,L9,375.88,376.75,372.96,378.45
2022-07-16 22:11:39+00:00,L8,360.97,369.50,365.01,364.20
2022-07-30 20:39:09+00:00,L7,375.95,,363.69,380.70
2022-08-09 22:11:34+00:00,L9,383.04,371.68,366.78,365.60
2022-09-02 22:12:20+00:00,L8,362.32,357.41,352.08,358.42
2022-10-06 20:32:53+00:00,L7,381.92,,,387.46
2022-10-23 20:30:45+00:00,L7,375.97,372.22,363.27,364.81
2022-12-30 20:20:35+00:00,L7,,373.11,366.48,374.59
2022-12-31 22:12:15+00:00,L9,369.77,353.05,342.05,338.19
2023-01-04 20:25:07+00:00,L7,599.29,,,
2023-02-07 20:18:55+00:00,L7,353.95,360.33,354.20,363.52
2023-03-01 20:19:31+00:00,L7,,375.82,366.55,377.88
2023-03-13 22:11:23+00:00,L8,371.35,374.44,360.64,361.66
2023-03-18 20:14:51+00:00,L7,380.73,380.00,368.85,381.32
2023-03-29 22:11:37+00:00,L8,380.30,374.68,368.66,372.99
2023-04-09 20:13:47+00:00,L7,,368.44,350.67,
2023-04-26 20:07:56+00:00,L7,,,,
2023-05-16 22:10:40+00:00,L8,374.28,378.14,371.82,383.05
2023-05-23 20:09:24+00:00,L7,623.47,,,
2023-05-24 22:10:53+00:00,L9,370.41,358.80,363.37,367.05
2023-06-09 20:02:35+00:00,L7,,,,
2023-06-09 22:10:48+00:00,L9,364.63,355.16,348.69,354.70
2023-06-17 22:11:17+00:00,L8,371.20,366.85,360.06,365.08
2023-06-25 22:11:08+00:00,L9,354.80,351.02,345.87,350.32
2023-07-11 22:11:24+00:00,L9,378.80,378.57,370.75,381.93
2023-07-27 22:11:03+00:00,L9,375.26,376.87,369.77,382.61
2023-08-20 22:11:23+00:00,L8,368.16,358.64,360.18,362.43
2023-08-24 19:57:10+00:00,L7,,,,
2023-08-28 22:11:20+00:00,L9,383.19,379.09,371.46,382.16
2023-09-15 19:51:48+00:00,L7,377.77,374.52,,
2023-09-29 22:11:50+00:00,L9,370.53,370.57,363.05,364.30
2023-10-12 19:48:46+00:00,L7,375.71,379.31,370.25,
2023-10-31 22:11:33+00:00,L9,344.72,344.73,341.30,347.87
2023-11-24 22:11:40+00:00,L8,374.25,373.52,362.17,365.44
2024-01-11 19:37:01+00:00,L7,,,358.11,364.32
2024-01-11 22:11:32+00:00,L8,362.42,357.68,348.22,356.34
2024-02-04 22:11:43+00:00,L9,377.58,378.94,369.99,378.11
2024-04-16 22:10:55+00:00,L8,380.76,375.98,368.98,377.16
2024-05-10 22:11:24+00:00,L9,358.98,355.83,357.07,361.31
2024-05-18 22:10:55+00:00,L8,383.05,373.20,361.42,369.13
2024-05-26 22:11:12+00:00,L9,373.63,368.72,360.37,363.80
2024-06-11 22:10:42+00:00,L9,599.72,,363.83,357.35
2024-08-06 22:10:57+00:00,L8,360.20,371.83,359.92,361.82
