,dates,per0161-0000,per0161-0001,per0161-0002,per0161-0003,per0161-0004,per0161-0005,per0161-0006,per0161-0007,per0161-0008,per0161-0009,per0161-0010,per0161-0011,per0161-0012,per0161-0013,per0161-0014,per0161-0015,per0161-0016,per0161-0017,per0161-0018,per0161-0019,per0161-0020,per0161-0021
0,1986-05-05 14:36:17+00:00,178.25115965654695,160.21150994501252,165.87906503653204,181.75483381799293,192.06113391387797,180.12226961270483,175.2360462789374,173.75231470524315,180.51451838963172,177.13054298750026,176.5833622642362,183.9245495180908,198.3461646297976,194.72008874196703,185.90150159280967,176.85203680963056,167.0665145603662,167.2487151517038,159.52601424795586,152.98722219104494,148.749452560993,153.47833783403732
1,1987-03-05 14:32:51+00:00,191.49935817933758,169.2228059803864,168.9307780291225,189.54142084934279,202.96158225105137,189.16722934695986,182.31596580924332,182.40762381668745,177.69694503849274,182.71545360623477,178.7584890440031,187.43178988224085,187.06379833172642,190.950255607271,187.63115300541043,184.55216226965152,172.29776896382157,173.04598383797932,161.49800249656468,155.9915760681708,152.5061944761399,161.62565693805783
2,1987-05-24 14:35:24+00:00,180.08946028989536,158.68127669702477,157.8795815631535,169.84428154393706,187.35566526808176,181.0512204296511,174.90144235380004,174.63151027803747,173.35080746486932,175.25600457513056,170.6607140692535,180.70294890064253,184.63991169040023,190.7549565903669,179.5145435361054,178.4284570895732,166.24934329664075,167.7763074619642,150.28099588594517,157.81323842090666,150.536077004077,150.99033124455082
3,1987-12-18 14:39:56+00:00,179.54492309345565,155.94562164475195,160.9834520008666,174.07778890929916,185.8716402337036,175.2606037902866,169.29319482916958,166.18959858145263,166.7602660786843,164.13638638277885,167.90924238606564,172.29728417781217,185.59569682839242,182.6639197653524,172.27620740069042,164.74302828133202,162.38656824514152,156.31292324714113,145.7396987120842,137.68922481346476,132.95909156560617,147.1148399769653
4,1988-03-23 14:41:20+00:00,186.7965752209004,158.5842635664234,155.48392784436663,169.95536019896852,185.48900118470723,173.46911549148322,168.39816889029748,169.29867858229454,163.82119465784612,164.36385348810524,162.99602541317205,176.5416321880753,189.2462411424153,183.7622530048992,174.4597270713901,171.71071668602582,165.51995924091844,165.65908463644436,157.96943165997433,146.3113586839867,141.73531452693712,146.45175678020576
5,1988-04-08 14:41:26+00:00,194.21970341073006,170.39437309263243,167.76921482184977,182.57450015154078,196.77395413262462,181.80288545918975,181.77767267420094,177.0393018578276,179.98575876561503,179.0248151193366,177.02294258239883,183.69825190597805,202.2131788804048,197.18733845659332,191.2165104766009,190.46423401445537,176.5266131122121,179.54369352987564,164.29506968437155,163.72580030548042,154.15453008855758,158.15631388114224
6,1989-05-13 14:39:54+00:00,184.82605830273747,164.7365238343031,161.96113307523646,175.12064866305542,194.5719129026388,183.97292719526257,174.66333870418555,175.65389067876276,179.74032941460462,176.04066409894241,175.03462385112053,189.4557598233198,198.28711146391413,193.23116804910728,185.04375568159037,180.98479178824996,176.76496448155365,171.08865752388846,164.84764714315878,157.9873307254489,148.62970517933093,155.72032954368652
7,1989-10-04 14:36:59+00:00,185.5309788626156,163.45963791243906,168.6021232248911,184.8918132860647,199.43166123843224,179.0723634208636,176.41480493066183,168.164831037678,169.17521753021052,179.96798518879424,178.82386369497607,180.65324114612162,184.54022361628628,183.9358058858954,177.09839137566868,178.51612507001383,168.58796448309525,168.89817266902827,163.58670173381364,154.27575697254048,145.0024044393011,152.55232948917816
8,1989-10-20 14:36:14+00:00,,,,,,,,,,,,,,,144.30587010926263,,,,,,,
9,1989-12-23 14:34:34+00:00,195.6374483069436,170.00123976844776,174.3868403213318,180.30216037095346,194.55942656288354,187.74177870002154,174.2505624719433,173.60386855023452,178.84206738703534,182.73203234775775,179.98382240791446,181.57775618070832,190.31420263476508,192.50193956397726,183.14345657085542,179.13470855012602,168.1109122521333,164.90877530761034,157.35075456447726,148.50440737474955,145.0122362311886,155.16337491921993
10,1990-01-24 14:33:32+00:00,196.40318073257438,171.97411971758393,173.63860940985293,186.26222076040492,205.62417628794512,188.58490970978187,183.30662983956952,179.63156582532946,185.54883520466188,183.37412840621738,187.22602525161867,182.55910142853045,192.98495864943766,198.43994229838606,194.4191108263224,187.00830182362537,174.0794589946985,174.6817294339543,160.5151755485151,154.4185502929413,150.61233014117784,168.02533811795706
