dates,satname,nzd0391-0000,nzd0391-0001,nzd0391-0002,nzd0391-0003,nzd0391-0004,nzd0391-0005,nzd0391-0006,nzd0391-0007,nzd0391-0008,nzd0391-0009,nzd0391-0010,nzd0391-0011,nzd0391-0012,nzd0391-0013,nzd0391-0014,nzd0391-0015,nzd0391-0016,nzd0391-0017,nzd0391-0018,nzd0391-0019,nzd0391-0020,nzd0391-0021
2003-11-18 21:56:15+00:00,L7,347.46,344.34,349.80,354.94,351.07,348.89,347.55,351.13,354.60,358.41,357.66,365.67,363.67,367.33,369.28,367.68,362.68,366.18,366.77,369.62,367.75,378.45
2003-12-12 21:46:09+00:00,L5,348.56,351.95,355.80,359.50,357.31,357.22,354.53,357.92,363.58,360.06,358.61,363.89,363.12,367.16,368.31,361.54,363.53,363.18,370.70,367.08,364.18,371.09
2003-12-28 21:45:57+00:00,L5,353.12,343.77,346.71,359.39,363.59,365.86,363.14,365.83,368.90,371.54,371.31,379.35,365.95,366.17,370.40,363.99,366.21,365.05,369.15,365.57,364.59,370.52
2004-03-09 21:56:51+00:00,L7,348.78,335.92,343.45,347.17,351.08,348.49,347.56,350.08,355.29,352.71,354.99,365.60,355.95,356.75,364.27,364.88,355.13,354.00,359.96,368.35,365.76,369.51
2004-04-02 21:46:30+00:00,L5,374.75,353.65,353.31,359.76,355.75,355.65,353.19,359.67,360.93,363.39,372.96,382.21,375.09,373.10,386.99,381.48,372.40,374.61,375.43,378.58,377.37,385.51
2004-04-10 21:56:50+00:00,L7,348.25,344.77,350.22,353.53,355.34,350.12,351.42,354.95,360.00,362.10,360.22,367.00,361.37,361.11,366.99,363.08,361.63,364.09,363.15,367.10,355.82,362.30
2004-06-21 21:49:16+00:00,L5,357.98,360.75,,,554.54,,,369.90,387.64,372.55,378.72,374.98,385.73,,,,,,,,,
2004-07-07 21:49:21+00:00,L5,359.47,354.41,359.16,373.68,373.03,364.69,359.68,364.27,365.46,371.79,368.96,378.01,370.84,368.65,374.91,371.21,368.38,376.44,371.19,375.18,374.07,372.00
2004-07-31 21:56:03+00:00,L7,368.62,357.18,349.25,351.51,353.16,354.28,353.34,355.61,356.57,360.04,362.42,376.16,366.95,367.75,388.95,379.70,367.09,367.59,368.43,369.91,370.25,380.28
2004-09-09 21:51:19+00:00,L5,,334.36,338.78,340.17,333.89,335.92,336.29,344.06,344.94,354.39,356.10,359.71,349.70,351.18,356.88,364.43,357.92,352.99,349.50,357.49,355.56,372.48
2004-09-25 21:51:43+00:00,L5,371.14,351.65,352.65,358.90,358.64,355.50,355.76,361.71,360.92,363.32,368.98,380.28,377.46,386.02,388.29,378.88,374.48,372.64,377.28,378.28,380.09,391.69
2004-10-19 21:56:19+00:00,L7,342.94,337.24,342.59,350.56,351.97,345.82,345.39,347.36,352.93,354.14,354.37,364.67,358.70,363.46,364.44,364.27,360.56,359.46,363.46,357.88,357.20,358.09
2004-10-27 21:52:23+00:00,L5,,360.54,358.17,365.55,357.04,355.03,349.96,357.10,357.49,354.50,355.45,365.71,356.31,361.74,379.31,365.46,358.97,357.65,362.08,371.01,371.97,385.55
2004-11-04 21:56:31+00:00,L7,351.50,341.48,347.53,351.42,349.51,344.45,348.29,349.45,351.16,358.10,356.73,368.11,362.20,360.67,374.95,370.72,362.21,363.81,363.08,366.07,359.75,369.99
2004-11-12 21:52:39+00:00,L5,362.57,349.72,349.76,357.73,345.82,346.62,347.54,349.25,350.73,356.55,356.68,365.11,361.42,369.65,388.32,381.52,370.23,370.07,372.33,376.49,374.15,387.63
2004-11-20 21:56:37+00:00,L7,353.08,343.92,349.91,360.12,359.79,356.36,355.76,357.31,362.29,366.14,362.09,372.56,367.80,367.56,374.51,374.36,372.28,379.24,375.78,375.68,366.09,374.53
2004-12-06 21:56:47+00:00,L7,358.47,342.31,352.18,358.73,357.15,353.58,352.16,359.38,363.36,365.57,362.19,370.26,364.68,366.73,373.83,371.67,364.56,366.25,364.86,369.20,366.52,379.04
2005-01-15 21:53:45+00:00,L5,354.85,350.42,357.24,361.37,357.60,354.69,356.81,358.91,359.00,361.48,358.79,368.14,364.88,367.49,368.53,365.43,363.77,362.64,366.00,364.10,363.81,367.00
2005-02-24 21:57:17+00:00,L7,359.62,338.88,342.69,350.05,347.03,344.25,344.76,350.78,352.15,355.74,359.61,368.21,362.39,363.76,372.53,370.79,362.65,364.73,372.08,373.55,377.71,385.22
2005-03-04 21:54:27+00:00,L5,357.51,350.82,354.90,352.76,350.92,350.87,349.10,351.82,351.32,362.21,360.52,371.89,367.81,366.67,376.64,369.27,365.37,362.51,368.72,369.52,364.09,370.57
2005-04-05 21:54:42+00:00,L5,360.90,351.41,353.08,362.10,357.01,354.08,357.07,363.51,364.91,368.50,367.78,378.03,373.45,368.18,380.31,376.53,374.95,372.29,375.70,382.88,382.93,388.37
2005-04-13 21:56:48+00:00,L7,336.96,336.34,352.71,356.74,353.82,351.15,349.16,355.17,360.22,363.67,361.60,369.78,364.29,363.02,366.00,362.90,359.98,362.02,359.10,362.45,357.93,361.03
2005-04-21 21:54:22+00:00,L5,376.29,358.23,361.52,368.52,365.14,361.93,361.11,362.67,364.67,363.31,364.64,373.97,367.62,370.29,380.74,377.42,377.72,379.14,378.71,384.85,390.65,389.59
2005-05-31 21:57:11+00:00,L7,351.94,351.00,353.24,364.46,359.45,356.60,354.81,359.03,366.25,367.20,364.34,374.70,371.91,372.75,373.23,372.64,367.34,369.28,370.88,370.73,369.37,361.85
2005-06-08 21:55:08+00:00,L5,359.46,343.54,357.57,369.40,366.99,364.70,364.12,367.24,366.96,367.66,370.31,372.11,373.51,372.25,381.16,373.79,372.41,372.43,370.75,376.16,381.62,382.07
2005-07-10 21:54:55+00:00,L5,349.25,356.62,353.08,368.57,355.23,354.88,365.31,371.40,373.48,364.57,361.86,371.46,365.30,355.94,370.61,367.69,370.26,370.17,364.66,373.36,372.15,372.25
2005-08-03 21:57:01+00:00,L7,375.37,361.13,361.06,369.90,367.73,361.13,363.71,369.78,373.51,375.03,374.42,383.11,376.28,382.68,394.02,386.06,381.52,384.50,388.86,384.26,388.61,389.64
2005-08-27 21:55:43+00:00,L5,341.04,332.40,341.26,346.22,349.43,347.46,348.77,348.03,353.13,356.61,358.93,365.73,361.79,362.49,364.88,361.59,357.97,356.38,359.63,366.88,362.33,372.40
2005-09-20 21:56:42+00:00,L7,337.26,334.61,344.30,353.78,350.12,346.10,344.75,345.25,351.25,353.34,351.75,356.64,352.98,359.73,363.12,358.51,352.48,354.92,357.09,364.38,363.98,367.16
2005-09-28 21:55:20+00:00,L5,360.01,349.77,355.68,365.66,361.86,360.40,362.43,362.87,363.47,363.99,367.00,376.07,372.68,377.93,384.60,372.76,368.85,374.41,377.15,379.12,375.78,383.05
2005-10-22 21:56:27+00:00,L7,334.05,334.44,341.59,342.90,345.10,341.72,343.72,344.16,350.83,349.95,350.72,359.33,355.96,359.08,362.69,362.04,355.43,358.81,366.02,380.48,378.01,377.51
2005-10-30 21:55:39+00:00,L5,360.35,353.79,355.70,358.69,343.51,338.52,340.12,344.30,349.93,353.60,352.93,360.92,355.43,365.21,386.20,381.00,374.75,372.57,376.08,382.95,380.10,389.48
2005-11-07 21:57:03+00:00,L7,353.28,344.78,352.37,355.24,353.10,349.05,350.81,351.67,354.70,359.34,358.50,365.61,361.29,361.58,363.78,364.06,361.75,360.93,360.02,368.49,357.72,357.10
2005-12-25 21:57:19+00:00,L7,356.44,347.10,354.88,366.28,365.16,357.02,355.00,357.03,362.68,362.83,361.36,369.42,363.45,368.86,375.67,370.46,368.45,368.44,368.26,374.16,372.38,378.86
2006-01-10 21:57:28+00:00,L7,350.26,338.15,343.43,347.32,348.92,347.80,342.33,350.15,349.15,362.95,360.79,367.83,364.16,367.62,374.09,367.64,365.23,371.62,377.41,381.83,379.22,385.60
2006-01-26 21:57:12+00:00,L7,350.14,336.85,345.45,350.33,349.29,347.93,348.83,353.78,355.34,359.18,364.18,371.30,365.15,369.92,378.75,370.52,367.63,368.11,375.32,374.89,372.36,382.57
2006-02-11 21:57:16+00:00,L7,350.81,345.58,345.66,355.18,352.39,348.06,349.16,353.11,360.45,361.62,359.51,368.79,364.34,363.46,374.80,373.01,365.50,369.48,371.40,374.22,372.36,380.79
2006-02-19 21:57:51+00:00,L5,340.43,338.87,337.38,343.37,343.17,336.15,343.09,339.99,351.57,360.03,358.21,365.99,357.08,364.54,365.12,364.28,361.92,362.02,363.10,366.09,364.08,369.84
2006-03-15 21:57:19+00:00,L7,357.44,344.56,341.94,351.74,347.45,346.25,342.52,350.02,353.39,358.87,360.72,368.56,362.80,362.49,372.43,368.95,364.94,368.77,371.26,369.80,370.42,377.28
2006-03-31 21:57:18+00:00,L7,351.31,349.86,348.65,356.87,352.14,347.98,348.17,351.85,364.59,360.77,359.95,368.54,362.34,366.44,372.85,369.35,364.95,366.03,367.69,371.47,367.94,375.20
2006-06-19 21:57:36+00:00,L7,360.84,358.82,360.46,363.70,360.78,358.90,368.18,366.02,369.67,371.39,370.62,379.21,375.74,376.92,380.47,377.73,373.11,373.65,375.23,380.52,376.95,376.90
2006-06-27 22:00:24+00:00,L5,348.44,345.33,349.06,360.54,355.76,356.10,351.79,349.31,358.51,364.20,364.08,370.29,368.34,368.06,374.21,369.57,362.23,363.27,368.14,376.38,370.95,373.16
2006-07-21 21:57:21+00:00,L7,364.60,354.36,353.24,365.13,363.76,356.77,355.50,357.93,364.60,363.56,366.16,379.08,373.53,377.78,383.06,379.11,371.88,373.48,376.56,379.46,376.37,381.06
2006-10-25 21:57:17+00:00,L7,364.84,351.54,354.24,361.55,357.72,352.53,353.40,355.70,358.11,361.28,359.99,370.16,363.34,364.82,372.36,364.26,362.21,365.14,369.88,369.40,371.01,374.33
2006-11-02 22:01:32+00:00,L5,367.35,355.89,358.26,356.52,353.94,352.59,353.07,355.01,359.03,360.55,360.34,371.45,377.13,372.30,389.25,382.52,374.63,378.04,375.59,376.93,373.47,385.89
2006-11-10 21:57:30+00:00,L7,351.15,347.79,355.56,359.66,354.17,354.86,352.18,355.38,366.45,363.25,361.57,367.85,363.67,363.43,366.67,363.97,361.91,364.59,365.44,364.23,361.84,361.94
2006-12-12 21:57:47+00:00,L7,356.30,344.27,351.60,358.27,354.50,353.98,352.20,350.89,357.11,363.00,361.21,370.01,366.94,368.26,372.02,366.02,365.96,378.93,379.66,378.03,371.92,379.03
2006-12-28 21:57:50+00:00,L7,352.40,350.65,354.23,358.11,352.30,349.40,351.47,350.79,355.60,357.88,359.99,370.09,363.32,369.47,371.30,370.72,366.28,366.85,369.77,369.53,366.08,364.41
2007-01-05 22:02:28+00:00,L5,356.88,338.99,347.73,355.89,357.68,355.15,355.17,358.48,358.96,363.12,363.94,372.53,364.28,369.19,370.99,365.02,362.33,363.42,367.61,372.99,372.74,374.29
2007-01-21 22:02:33+00:00,L5,360.04,348.56,350.66,356.60,353.80,351.50,359.43,362.81,363.70,366.02,365.98,376.07,368.22,370.16,374.24,370.33,366.50,368.73,373.64,376.41,372.97,382.25
2007-01-29 21:57:57+00:00,L7,365.39,351.53,351.66,358.29,357.36,352.14,354.51,355.06,359.63,362.88,361.73,372.47,368.43,368.65,380.01,372.95,374.58,374.18,373.44,376.34,374.62,386.35
2007-02-06 22:02:35+00:00,L5,341.94,334.12,334.94,346.02,343.46,344.77,340.54,347.71,347.85,358.59,358.04,366.54,359.11,361.62,366.89,361.89,358.32,361.72,363.66,365.13,366.53,370.24
2007-03-02 21:58:07+00:00,L7,368.05,353.29,354.54,364.93,360.92,355.49,355.70,356.40,363.43,367.41,364.72,374.45,373.71,373.95,388.92,379.17,374.47,378.52,380.48,385.95,389.51,394.10
2007-03-18 21:58:09+00:00,L7,367.81,357.69,356.93,367.81,360.65,359.69,357.81,362.43,361.54,366.02,364.91,377.33,374.27,375.58,385.73,385.22,378.70,375.99,381.11,383.24,380.79,386.82
2007-04-19 21:57:43+00:00,L7,363.78,350.10,353.51,361.67,361.31,352.93,353.25,356.42,359.10,362.38,363.91,371.44,371.57,371.59,379.63,378.65,370.79,376.20,374.35,379.00,375.31,378.53
2007-06-06 21:57:53+00:00,L7,347.15,346.36,356.40,368.53,364.78,359.63,355.97,365.41,373.44,374.49,373.40,381.57,377.33,381.64,375.64,379.27,372.39,380.59,377.77,377.71,373.85,365.09
2007-08-25 21:57:35+00:00,L7,365.95,358.79,355.49,366.01,361.89,355.67,351.68,358.61,365.45,364.01,364.25,369.61,367.56,369.93,383.34,373.49,367.04,368.45,370.11,373.10,375.27,386.30
2007-09-10 21:57:27+00:00,L7,353.45,352.99,351.57,357.32,357.16,350.46,350.90,355.74,357.88,364.73,360.58,370.43,360.93,363.13,379.86,369.54,363.66,364.83,370.19,374.35,372.78,386.51
2007-09-26 21:57:23+00:00,L7,372.22,355.77,356.35,364.42,362.61,358.55,355.17,361.58,368.13,368.22,367.25,375.94,373.98,376.42,394.36,376.13,371.81,375.46,376.92,381.32,380.26,403.23
2007-10-12 21:57:23+00:00,L7,352.28,341.24,346.55,352.59,350.37,347.23,350.72,352.60,355.10,358.04,357.02,367.27,363.88,365.78,372.26,365.32,364.82,367.37,369.11,366.20,369.43,379.31
2007-10-28 21:57:34+00:00,L7,350.74,339.18,345.49,351.92,355.10,351.98,351.77,353.40,357.28,360.69,360.65,365.47,359.71,366.15,371.48,364.85,362.80,367.10,365.99,371.26,373.16,379.98
2007-12-15 21:57:32+00:00,L7,349.50,352.08,356.96,355.81,351.63,344.97,355.63,350.77,344.36,359.04,357.77,364.98,360.19,357.13,366.29,362.56,362.50,362.44,365.27,364.59,364.53,367.94
2007-12-31 21:57:58+00:00,L7,338.27,331.04,333.66,339.34,335.35,332.56,331.01,339.03,346.59,351.98,352.99,363.35,353.83,357.48,366.85,364.14,360.81,354.48,356.97,360.29,362.91,365.80
2008-01-16 21:57:59+00:00,L7,338.17,337.53,345.02,353.42,345.59,343.74,343.88,347.56,348.99,356.44,356.37,365.22,358.53,360.44,366.62,362.53,361.40,359.57,365.12,360.30,366.05,365.94
2008-02-25 21:58:00+00:00,L5,346.22,335.01,339.17,343.00,348.76,335.78,334.03,344.38,352.91,356.54,356.60,363.58,357.81,357.79,362.27,361.74,359.16,361.48,363.11,359.23,359.54,360.78
2008-03-04 21:57:24+00:00,L7,350.23,345.62,352.15,353.86,353.59,345.04,346.57,350.78,353.70,355.11,358.10,365.65,367.14,362.37,376.87,371.00,369.67,371.69,369.44,370.38,370.73,379.97
2008-06-08 21:57:25+00:00,L7,359.46,358.94,355.39,365.29,360.05,356.08,354.49,352.96,358.07,364.17,361.56,372.52,372.95,366.97,367.99,369.63,368.41,368.44,363.83,368.67,364.08,361.67
2008-07-10 21:56:40+00:00,L7,,,328.21,346.69,346.37,349.82,349.03,350.05,360.92,362.08,359.67,368.24,364.05,367.60,375.09,377.97,368.47,376.02,369.60,374.60,373.14,378.05
2008-08-27 21:56:41+00:00,L7,357.79,358.86,357.73,362.96,364.54,358.78,357.11,356.14,364.35,361.73,362.52,366.26,366.21,369.78,378.20,371.64,369.66,371.63,373.29,373.92,372.00,379.16
2008-10-14 21:55:54+00:00,L7,362.94,351.62,350.33,354.54,353.47,349.46,348.58,354.61,355.91,357.04,357.38,368.49,361.98,366.11,377.09,366.16,364.67,367.63,371.57,375.73,375.64,387.41
2008-11-15 21:56:23+00:00,L7,349.84,341.01,347.97,351.28,346.93,346.45,343.76,350.42,349.19,354.73,354.13,363.17,359.14,365.95,368.91,363.85,356.05,356.50,362.23,366.93,366.30,375.03
2008-12-01 21:56:59+00:00,L7,348.44,342.66,339.62,346.21,346.36,345.85,346.97,352.74,351.31,359.06,357.43,366.09,360.76,366.52,364.82,363.17,361.28,360.84,359.13,361.66,363.55,367.46
2008-12-25 21:52:09+00:00,L5,343.56,327.97,334.77,342.83,347.12,342.01,343.53,346.59,354.67,360.47,357.65,367.97,361.19,362.90,372.60,365.98,355.98,357.90,364.89,369.36,368.55,385.42
2009-03-07 21:57:43+00:00,L7,352.82,349.62,346.91,354.36,353.15,351.63,350.87,355.54,364.78,363.68,362.59,373.31,371.69,370.42,379.44,373.94,370.59,371.31,372.25,372.74,370.78,380.46
2009-03-23 21:57:26+00:00,L7,367.10,356.72,356.06,367.52,365.32,359.00,355.46,360.68,367.53,366.25,364.68,374.52,373.21,374.78,384.79,378.03,373.44,374.10,377.60,380.57,376.13,382.65
2009-05-10 21:57:39+00:00,L7,341.32,342.53,347.60,351.60,358.51,346.66,349.51,360.85,363.37,360.60,367.86,380.96,377.16,375.80,379.84,373.34,365.62,377.37,,,,
2009-07-13 21:57:57+00:00,L7,341.05,348.20,349.45,358.74,361.31,353.33,353.06,355.36,357.73,361.79,357.35,368.96,368.71,369.42,371.29,371.25,367.36,368.70,369.89,369.45,370.39,363.08
2009-07-29 21:57:52+00:00,L7,344.39,348.81,353.75,361.52,357.17,354.98,352.80,349.80,356.23,359.67,358.17,369.91,366.98,364.80,370.17,372.69,362.64,366.56,364.81,369.56,364.33,361.43
2009-10-01 21:57:20+00:00,L7,347.98,340.28,349.67,357.11,355.74,349.01,348.10,348.39,356.41,356.09,359.48,367.26,362.14,364.08,374.99,367.05,361.01,362.12,367.95,363.49,365.97,373.88
2009-11-18 21:58:17+00:00,L7,349.74,348.93,349.53,354.65,352.36,348.16,347.57,349.53,353.73,351.89,354.17,363.96,354.23,358.26,362.98,361.75,356.46,358.07,361.27,366.30,360.59,363.23
2009-12-04 21:58:28+00:00,L7,350.58,338.11,338.25,348.36,346.37,341.06,343.20,349.13,350.94,354.12,352.79,365.40,361.84,364.22,367.52,365.02,362.76,365.04,367.30,368.61,365.81,374.61
2010-01-13 21:58:24+00:00,L5,345.66,328.45,332.72,347.45,353.18,353.35,355.06,353.26,360.55,359.83,363.86,369.09,361.65,368.77,375.53,370.52,367.80,375.02,376.43,382.29,378.56,388.67
2010-01-29 21:58:29+00:00,L5,360.59,352.11,347.70,361.54,357.27,356.82,358.86,363.82,363.41,364.19,365.49,373.69,366.64,368.70,382.36,374.56,374.89,373.67,377.50,384.79,379.63,399.76
2010-02-22 21:59:36+00:00,L7,352.00,345.19,350.92,359.07,357.96,354.08,344.40,355.83,352.20,354.44,359.08,367.04,360.36,366.65,367.07,366.06,359.10,363.75,364.12,366.09,363.87,361.52
