,dates,chi0164-0000,chi0164-0001,chi0164-0002,chi0164-0003
0,1986-07-30 13:59:40+00:00,184.1103745134258,198.55108424524286,205.2301210434285,
1,1988-06-17 14:08:03+00:00,,183.03144558125487,186.70194361601565,170.72398262942582
2,1988-08-20 14:08:12+00:00,186.34236491885386,190.5714517606951,189.95795696624808,176.6220815826313
3,1988-09-21 14:08:10+00:00,190.5069677014529,191.81983775141813,193.96246378749495,181.03478134925254
4,1989-05-03 14:06:13+00:00,193.6906116319572,197.65865681612357,195.23907259478358,180.0440710081456
5,1989-09-24 14:03:11+00:00,189.45677237013422,197.2628330924809,203.98889594724423,185.56025742480344
6,1990-02-15 13:58:56+00:00,,,,
7,1990-07-09 13:57:35+00:00,,,,170.29367572469238
8,1990-09-27 13:57:10+00:00,193.32087718020057,203.97148707473747,209.37630211623414,185.6587234428864
9,1991-02-02 13:58:00+00:00,193.572033220379,202.31143987416112,206.14605829832067,187.51243436069288
10,1991-09-30 14:01:25+00:00,203.84236435405006,206.00900280356635,200.15396800427354,195.47539386141534
11,1991-12-03 14:01:54+00:00,198.65611772210613,212.14442415267322,207.23020711291147,199.45036895746313
12,1992-01-20 14:01:43+00:00,194.8252943482151,196.91731965436824,197.9899270849859,200.70038804366123
13,1992-02-05 14:01:40+00:00,195.47918003623707,201.37633275032155,192.36235308478962,198.87717167847003
14,1992-12-05 13:58:39+00:00,190.30048728182115,200.0103375835337,189.5010968074511,184.88667120569235
15,1993-01-06 13:58:59+00:00,,,,
16,1993-01-22 13:59:11+00:00,205.51604647910332,208.9382859813427,198.0415652690187,202.30298271542517
17,1993-05-30 14:00:00+00:00,198.0958027053656,199.35341913595886,196.8955130687551,186.94862464422667
18,1993-08-02 13:59:50+00:00,197.70638863463168,197.26986821319508,193.58421780886053,189.60981393219058
19,1994-01-25 13:58:43+00:00,,,,
20,1994-02-26 13:58:19+00:00,198.05338768811234,199.16450343237923,194.4565391990535,198.9119739339609
21,1995-05-04 13:45:34+00:00,196.086952057521,202.76203311165114,198.48185467111387,187.95780647188863
22,1995-05-20 13:44:50+00:00,,199.57444391551914,,
23,1995-10-11 13:38:02+00:00,,,,
24,1996-01-15 13:40:45+00:00,,,,
25,1996-03-03 13:44:03+00:00,205.80561708847344,210.68744490730606,,
26,1996-03-19 13:45:05+00:00,197.17101775063645,202.24900111946675,198.22555654895837,196.49160020901414
27,1996-04-20 13:47:05+00:00,193.21756622668042,197.72781204130717,192.25755945486372,191.73425344585195
28,1996-10-13 13:56:40+00:00,198.3224844052569,208.291626620928,204.7335257471924,188.9999565042054
29,1996-12-16 13:59:44+00:00,,,,
30,1997-01-01 14:00:30+00:00,206.61005449783897,,,
31,1997-02-02 14:01:58+00:00,211.32360018624377,215.77250440746326,217.51564279641184,200.01682035498584
32,1997-06-10 14:06:44+00:00,186.08302798015174,185.07271945833202,188.50651607664142,181.69878240878322
33,1997-07-12 14:07:50+00:00,193.46967746576928,198.5825472807047,197.87847985221651,186.87279731013496
34,1997-11-01 14:11:10+00:00,179.4076141157567,189.68145179720227,183.50396091564528,175.61578591489112
35,1998-02-21 14:13:42+00:00,169.78218471393802,,,
36,1998-03-25 14:14:11+00:00,,,,
37,1998-06-13 14:15:19+00:00,193.2849349935625,197.60218549109976,195.03041111677243,186.74428038763602
38,1998-06-29 14:15:30+00:00,186.965670953526,190.20354233288995,191.41710300361615,180.9648812265361
39,1998-07-31 14:15:48+00:00,,,171.05811580205452,166.6790207090959
40,1998-09-01 14:16:07+00:00,195.79578607520054,201.02890958756313,192.3862539700408,189.33754534530425
41,1998-09-17 14:16:14+00:00,201.441930989153,208.5694773285736,206.5334134295429,188.3624916889033
42,1999-04-29 14:16:09+00:00,,,,
43,1999-07-18 14:15:11+00:00,220.78553937749496,214.72772100908497,211.88987151915717,218.36433835380012
44,1999-08-27 14:30:24+00:00,222.68223713255406,217.86827648890863,219.02648728963675,229.33927106448024
45,1999-12-01 14:30:15+00:00,222.09531240649193,216.04867436849483,212.33237967238355,226.93178968860263
46,2000-01-18 14:30:13+00:00,212.86116455876814,215.22226032616433,212.33432861654742,227.69901337632774
47,2000-02-11 14:11:30+00:00,,,,
48,2000-02-19 14:30:07+00:00,190.71175920813795,198.4282619897866,189.13740500101656,212.9866284240663
49,2000-03-06 14:30:02+00:00,211.04674122099308,208.93224198645652,206.7630722407486,228.46309869224763
50,2000-03-14 14:11:10+00:00,,,,
51,2000-03-22 14:30:04+00:00,208.87333666197645,211.18731518137986,206.38813225416132,219.90220857669172
52,2000-04-07 14:29:52+00:00,209.5969381125788,213.64438544242228,210.14393093400602,226.73455137347335
53,2000-04-15 14:12:01+00:00,,,,
54,2000-05-25 14:29:25+00:00,221.82592011623376,213.82742844953808,215.9795468821002,229.78537829622817
55,2000-06-02 14:13:32+00:00,219.38906589415348,209.67773457776053,207.95277671287042,223.91980076977512
56,2000-06-18 14:13:53+00:00,219.56211151502444,214.537837544417,213.13069851834652,222.7585243909898
57,2000-06-26 14:29:09+00:00,215.43682979293695,213.84347089776992,208.6320962949132,223.84856923796048
58,2000-07-12 14:28:56+00:00,216.01522115366737,210.68957889260142,211.25302752508276,230.61108446953156
59,2000-11-09 14:16:18+00:00,213.4670092521721,207.275967364919,206.3940177098904,223.15349253063624
60,2000-11-25 14:16:39+00:00,218.8086323617325,211.4690719657813,208.90902195850194,229.0596217769886
61,2000-12-19 14:27:52+00:00,213.7931385024513,212.1564616114888,209.47709838928506,228.40521651877071
62,2001-01-28 14:17:24+00:00,,,,
63,2001-02-21 14:27:51+00:00,,,,
64,2001-03-25 14:27:38+00:00,211.77820082501967,214.49322141788417,213.88598795229,227.3451835738099
65,2001-05-12 14:27:23+00:00,203.89657092743815,205.94545709708223,203.78213654691046,211.7295316895783
66,2001-06-05 14:17:49+00:00,200.89509937826568,204.83906568823954,194.45516545959794,207.9617839111848
67,2001-07-31 14:26:36+00:00,205.14938860038203,209.84543738577582,204.29642369265466,216.06775886790817
68,2002-01-23 14:26:19+00:00,205.28494294826552,208.45064783919884,209.81180962172937,223.4141663209579
69,2002-01-31 14:16:19+00:00,203.53160049680267,207.67824427342822,201.63213295388033,216.25119507226438
70,2002-02-16 14:15:57+00:00,203.0334358468648,197.6996832878402,199.09957085688276,207.97567374115565
71,2002-04-13 14:26:16+00:00,210.7999151311302,212.61453281562234,209.443593685233,229.99318011296702
72,2002-04-29 14:26:17+00:00,215.46217046887054,207.50410774336777,208.732832648942,221.72048107823716
73,2002-05-15 14:26:10+00:00,205.3409329592198,202.53551147057263,199.81676923307327,215.57664823608619
74,2002-08-19 14:25:35+00:00,199.88494618890624,205.78802040052847,204.36461023976855,214.07340419623955
75,2003-02-11 14:26:08+00:00,199.54532167297612,202.53282576015692,200.42855267628366,211.98518001202058
76,2003-09-15 14:14:57+00:00,,,,
77,2003-10-01 14:15:10+00:00,,,,
78,2003-12-28 14:26:21+00:00,194.86110900599277,201.67412744680456,195.08037669678237,195.00670755496813
79,2004-01-13 14:26:22+00:00,198.89529859802434,201.5351210065315,198.25746425218543,214.64536638661687
80,2004-01-29 14:26:31+00:00,202.85368839033814,200.78261929181522,,
81,2004-02-06 14:16:20+00:00,196.6475477822143,207.76357888061779,207.90704876919858,216.63018934387222
