,dates,usa_HI_0041-0000,usa_HI_0041-0001,usa_HI_0041-0002,usa_HI_0041-0003,usa_HI_0041-0004,usa_HI_0041-0005,usa_HI_0041-0006,usa_HI_0041-0007,usa_HI_0041-0008,usa_HI_0041-0009,usa_HI_0041-0010
0,1999-08-02 20:59:19+00:00,200.40900327029814,199.9980603911834,202.15467087856848,193.20000931697032,198.4358540356974,190.2664139015376,204.79120602628683,198.40069308066998,202.58430484748277,182.08626452445964,184.1673051791002
1,1999-09-03 20:59:21+00:00,200.70964447616768,200.83850804954187,200.8556792957904,188.18870577272963,185.36666723368296,181.74740149671246,186.63817918767768,198.74349372992145,194.45573673397956,175.85635602353778,184.62976524525064
2,2000-01-09 20:59:15+00:00,205.00549819227805,200.34994786716493,201.21614236645692,188.57756265420977,188.66785562864305,195.19600488404527,204.94073080670157,197.17554933382752,195.94358196455738,185.49907150550138,186.44973083288076
3,2000-01-25 20:59:13+00:00,215.56478525370937,207.75958233912002,207.71342662713235,199.04315467085473,200.5458188967144,205.54668342752115,210.14982433294165,203.63779214942397,204.29633920799958,193.58181334874808,190.47298326822292
4,2000-02-26 20:59:03+00:00,209.18457972851542,207.7063889448083,211.8983083192631,189.89702054756853,199.7155730376107,202.60690657909308,211.27150596959632,199.33302336289853,201.733986403097,191.74264221533426,195.47275366768943
5,2000-03-29 20:58:57+00:00,208.86516388090948,201.9400500277974,204.17686050771974,184.6739602716916,186.599340019319,191.9195130122389,210.56945667819483,197.96505724153397,190.63403328985547,183.6964920751817,186.69409342989215
6,2000-07-03 20:58:02+00:00,211.71420904696765,212.5621072157291,209.96589272216636,193.09788477137155,199.52052694907255,195.88428512095527,209.97772871520812,203.38583664029278,205.44776722984798,193.4254667579414,193.29881539159743
7,2000-07-19 20:57:48+00:00,205.98143961085646,207.5604524731778,207.10220240478182,190.05509462548895,192.05291898619382,194.43767454149753,206.82785353211796,205.48093196525215,201.40044937270883,183.00145823079882,183.94919617931643
8,2000-09-21 20:56:52+00:00,196.86073196149158,201.26004527341814,197.42366594339106,195.13063928612317,190.8157385256301,196.08927094343102,201.51316569835174,202.35636234064847,203.0230790992477,189.7035516570498,189.13307952151814
9,2000-10-23 20:56:40+00:00,198.9296740481859,207.93325928605873,205.7165875487495,193.05354846999495,196.28511196974995,198.7143657508892,204.94767564108844,204.77403796842384,202.84197764799075,192.6921829387895,189.6844027371037
10,2000-11-08 20:56:43+00:00,210.64432997962786,208.31270333931684,213.00519324468496,192.39588204337716,200.12363715493194,194.3656763907093,206.94924608900288,204.7372377130327,206.79067599966857,199.3823875580462,195.64189143571411
11,2000-11-24 20:56:45+00:00,198.5383738558948,201.81322191834624,197.68308875425464,187.47169878542124,194.8599306993695,197.046728439782,208.3565738695739,201.26797297096692,201.84379833995393,200.46208158313163,192.30074900658056
12,2000-12-10 20:56:47+00:00,202.53239917085904,198.43914315161499,203.77472565564614,191.9701643952441,191.15947038406594,201.21096386589448,207.27311712905822,202.7127949801142,203.12818984668098,196.29670091346603,189.67142707364548
13,2000-12-26 20:56:52+00:00,205.78574277543206,204.2121490691352,211.01804600527112,191.54603514469517,201.03120379382773,204.19000814578538,211.30828009836574,199.30029924909576,200.1746810943792,199.27732767631113,196.40847763986844
14,2001-01-11 20:56:53+00:00,200.44799094629852,197.40998925457728,204.85218699489906,186.43129428555838,189.90186106242757,198.4968763435858,211.1552751423165,194.9851230614318,193.1188383494008,186.36861713620408,184.2629587358
