,dates,per0135-0000,per0135-0001,per0135-0002
447,2016-03-04 15:10:50+00:00,191.17293719578623,178.55321333614316,180.72801401478708
448,2016-03-12 15:13:01+00:00,,,
449,2016-03-19 15:19:15+00:00,185.19014378453969,167.94324271887763,172.65470850808208
450,2016-03-20 15:10:44+00:00,181.31842211064338,170.09820504345512,172.8942487089303
451,2016-03-27 15:16:50+00:00,180.58713771402014,171.6738681427703,168.982316829887
452,2016-03-28 15:13:06+00:00,,,
453,2016-04-04 15:19:18+00:00,,,
454,2016-04-05 15:10:35+00:00,173.26497533611402,168.73345573480356,170.2432047808617
455,2016-04-21 15:10:29+00:00,,,161.65589536791134
456,2016-04-29 15:13:18+00:00,,,
457,2016-05-07 15:10:32+00:00,195.71051757621441,181.90114248178023,174.4984274685124
458,2016-05-23 15:10:34+00:00,,,
459,2016-06-08 15:10:38+00:00,,,
460,2016-07-02 15:13:31+00:00,,,
461,2016-08-11 15:10:59+00:00,,,
462,2016-09-28 15:11:10+00:00,,,
463,2016-10-05 15:17:24+00:00,,,
464,2016-10-06 15:13:42+00:00,,,
465,2016-11-07 15:13:33+00:00,209.78647134679017,197.26165160835654,192.23348934937422
466,2016-11-15 15:11:17+00:00,,,
467,2016-11-23 15:13:28+00:00,,,194.46109247855793
468,2016-12-16 15:19:33+00:00,,197.7860740362925,196.62656217318246
469,2016-12-17 15:11:12+00:00,204.55032718235375,197.77835502212076,197.52967012117705
470,2016-12-24 15:17:22+00:00,188.48358638681108,178.59038784903944,187.0149843877816
471,2016-12-25 15:13:19+00:00,,,
472,2017-01-02 15:11:09+00:00,,165.5355202317147,
473,2017-02-10 15:17:05+00:00,197.55636344308544,186.63617015879822,185.28595647926036
474,2017-02-19 15:10:52+00:00,192.81855865930305,187.92543674401995,184.88201259725156
475,2017-02-26 15:17:00+00:00,193.79594613007393,185.7036085950092,184.77890450485583
476,2017-02-27 15:13:01+00:00,,,
477,2017-03-07 15:10:45+00:00,178.57883249615264,166.3993049000962,164.15454966423817
478,2017-04-08 15:10:28+00:00,209.45794885641055,194.71666938980488,199.74192306494348
479,2017-04-16 15:13:18+00:00,,,
480,2017-04-23 15:19:32+00:00,,,
481,2017-05-01 15:16:24+00:00,187.26264708656896,180.05490913874385,175.57469587328677
482,2017-05-02 15:13:23+00:00,234.52735570838487,192.277354330601,171.4331857537094
