,dates,chi0004-0000,chi0004-0001,chi0004-0002,chi0004-0003,chi0004-0004,chi0004-0005,chi0004-0006,chi0004-0007,chi0004-0008
0,1985-03-28 14:12:25+00:00,221.1797980518611,208.79157786500585,222.58065801299975,248.06623056396614,246.80856085832497,196.96069414426532,193.72832972506427,221.9003262653411,221.6136776421933
1,1985-11-07 14:10:41+00:00,233.25558456632362,208.85025414216526,225.1638499119639,235.86945513178964,232.4392451672218,191.8308223841188,198.7070735542929,229.2246310474058,224.05716260864276
2,1986-07-21 14:04:35+00:00,234.8084524994454,217.02917007556607,229.3091952157863,255.15507550291312,253.6094018911786,207.61252694348659,198.89505189774965,233.2797553678947,226.39287068163432
3,1986-11-10 14:00:41+00:00,225.83815890803973,209.34943031905968,220.3820681242851,233.1733502457999,222.34049352578734,192.5581046873626,196.44445866757607,213.13575345118474,208.76871779769257
4,1987-01-13 14:01:42+00:00,237.34541210108614,219.3864270388283,228.62463085832817,245.14389370478634,244.91105081124743,199.9370288226356,204.43289914796722,230.62618880742374,229.76930291240137
5,1987-11-29 14:10:21+00:00,211.05941303628148,198.91772241987562,209.37572664320658,,224.91164429892999,187.0124085079373,182.70931529244223,201.8721924598877,206.6923830524418
6,1987-12-15 14:10:35+00:00,225.97190002133348,203.96137848928524,215.22884576691925,237.03275728432573,237.03516642653827,198.97573607569325,191.91736799930064,220.59710973454756,216.24144328007202
7,1988-02-01 14:11:26+00:00,233.06152507357996,219.5148245688971,224.9373076574185,241.25535668874025,244.76504304536678,199.61419235299843,202.54359195421972,233.50742458656705,226.4833574527568
8,1988-02-17 14:11:41+00:00,241.77712580308858,215.5621446841831,222.771148669987,221.4364514093087,221.00346486505794,196.0741380585507,196.16988796376273,220.18186334216776,213.98128413666248
9,1988-03-04 14:11:51+00:00,246.30656793109645,222.98684406021576,226.9944745606514,245.5744307272319,251.4414882047882,202.79139376913017,198.4673851989181,230.72708187985592,231.18863305557028
10,1988-03-20 14:12:00+00:00,224.08349277935318,204.78266722423106,220.84406542224187,225.15228608354738,226.4234722000937,193.74882368758688,189.78479899045888,211.92715503950734,203.45917840137318
11,1988-04-21 14:12:11+00:00,225.88523516005117,204.43945088864606,215.22714325161294,220.46096080316903,215.16847087195814,189.71088907690535,188.38577284904412,215.85125207148857,210.62171124232316
12,1988-06-08 14:12:34+00:00,229.38253852125857,213.26255267336302,225.87243659624244,240.81567875413913,243.75767180961185,196.9259172716633,199.49778288677092,222.55954440579737,220.5513909729546
13,1988-10-14 14:12:36+00:00,241.29999090929164,220.1153799409316,234.46186034806178,261.4154133813119,261.93591980479295,212.035116763639,211.04699474006344,238.39171441067694,238.51257958052676
14,1988-12-01 14:12:36+00:00,241.75010935952358,222.62483903776797,233.61342839042948,250.33604474817847,245.9576226393271,204.2879390706692,213.29969314527264,244.8000923391985,229.37726195518903
15,1988-12-17 14:12:23+00:00,229.955420919553,213.73380732411286,226.97838251852008,246.75769005788007,237.58682776915333,205.491301617809,200.82039438474789,226.19128356433689,226.39321371975254
16,1989-03-23 14:10:57+00:00,229.58713465094615,216.16386937018586,223.41072332879028,235.11063650697844,236.19403726151737,199.86329414905762,195.82871996712257,220.25248543350307,223.32814193572628
17,1989-04-24 14:10:54+00:00,,,,,,,,,
18,1989-05-10 14:10:41+00:00,223.6917487515224,216.69975725137513,229.5317144744354,249.14600065868032,249.1615717983616,200.1301298072771,207.8484461540024,234.57394396717078,229.26616851950993
19,1989-05-26 14:10:24+00:00,216.20843062865762,209.488927529723,220.4847555862892,243.7470425469443,239.27563145684758,185.5155679741919,186.99650239176265,212.24135747068462,217.67155687697604
20,1989-09-15 14:07:51+00:00,231.3055150913396,208.36112194119312,232.49977612341,248.57556970014716,254.30146649295028,199.71672298986542,196.48625951776566,230.91635191614728,232.4260716729579
21,1989-12-20 14:05:21+00:00,236.22353194753018,216.56506693704213,232.33781703499864,242.76800151065217,242.40165835204306,207.08401315766363,202.23535465150226,225.44438328608013,229.7237642524392
22,1990-01-21 14:04:21+00:00,226.84651980641013,203.05371284251868,217.40804610332427,,236.06638141717346,189.76023604115161,189.33806049261247,217.73896004229192,211.74819888940092
23,1990-02-22 14:03:18+00:00,239.21727139674712,224.43341730348791,225.8091819355875,245.263753869525,251.70848089898874,208.14590582105419,208.49163989923755,233.9860774843828,238.36788151017575
24,1990-03-10 14:02:44+00:00,229.93247686327496,212.25575146022973,223.44661654093113,234.41672966156457,245.524620068262,197.92799299104874,194.8810242800235,215.86612855917815,224.38711016009302
25,1990-04-11 14:02:13+00:00,232.61483566228685,212.25062008906914,217.31642013066968,240.13962915884738,238.85046438896072,197.21727749791225,201.9800460322004,224.0378261452254,212.0413635137338
26,1990-05-13 14:02:18+00:00,229.3371612694341,211.47026495765186,225.956409868645,235.66549192922216,240.18378143217737,195.82028151779483,195.7969608830262,219.68910154357846,214.08536485962063
27,1990-12-07 14:01:18+00:00,232.61149316329062,204.89704935080755,220.59995751513972,256.5404997666443,244.50506603058756,202.80645832337444,195.67170492214268,,
28,1991-02-09 14:02:42+00:00,231.85150465209273,216.12422198059386,230.75578546677787,253.7644209510223,252.79994974898554,201.0210036197205,197.80877535325686,229.89774776394898,229.66519913405054
29,1991-03-29 14:03:36+00:00,238.02191526808087,222.1055109582706,233.1008666527213,248.47310099483713,253.1181435382596,203.92453116985448,198.27202675015042,225.73551988307267,227.49695651434502
30,1991-04-14 14:03:58+00:00,227.39266530063904,193.23563139169923,200.15845872153244,207.8598448562153,223.27510628337993,188.3224068310265,168.6047316606737,188.37698093430186,189.03366393751318
31,1991-04-30 14:04:13+00:00,232.68443420797772,210.267529801889,217.8328926027617,234.88760072760232,236.91826171410582,201.86196182802144,191.71513782776765,217.49404611728713,212.1080237145615
32,1991-06-01 14:04:45+00:00,225.4349871273447,215.52859690317877,224.14745586579107,243.82960906491175,225.8633295745612,195.78027454854455,199.52753793414465,221.4799426601215,223.12458478680054
33,1991-06-17 14:04:55+00:00,226.29937937879197,218.2406086841176,221.66158363422528,252.6941698158538,250.85404737397633,199.05047080116657,194.37451373109576,216.80594186756568,222.34896048008082
34,1991-12-26 14:06:22+00:00,229.40767110261825,201.03017448783433,209.68328136866057,236.68511128080686,241.60373458080184,189.28339509370582,186.22321851550515,208.7970235082462,212.40829015010135
35,1992-02-28 14:06:12+00:00,232.16542124283657,202.18208487945523,205.2342367853594,210.86153518732797,210.2113302428751,191.70791239985058,188.65545829191362,212.27382633968116,212.33919992920292
36,1992-03-15 14:06:13+00:00,230.06045591126207,208.33612222833221,218.3205559578768,,229.50748198611504,188.51510068389138,188.78535535303644,213.71281402607482,220.99117634669813
37,1992-10-25 14:03:27+00:00,232.73885806699988,209.89445851748107,225.280039145664,248.28311752880657,250.0196202545786,192.886061413829,,,
38,1992-11-10 14:03:07+00:00,241.6139342351053,219.65065813953248,231.3611741519744,255.2869961854564,257.8030460306617,206.63024640440293,194.97039180709785,224.2185107037672,232.03116984882436
39,1992-12-28 14:03:27+00:00,,,,,,,,,
40,1993-01-29 14:03:50+00:00,218.98291518068774,206.0153231694147,223.26941434375559,241.75816882684438,238.66836975686934,192.6206000030226,190.57042693990383,211.69453814277398,222.2155636383551
41,1993-02-14 14:03:59+00:00,239.6299641794124,216.34771512613767,228.09695486154448,247.528296297645,246.4386683138383,204.5376564768307,205.4619849223025,224.39654049467939,223.27656209846242
42,1993-03-18 14:04:12+00:00,233.12862354355067,212.1347061111486,228.48713561239887,244.42731311994726,251.30828311357692,200.93417861788333,195.5754971456528,212.70785933213415,236.48849259904344
43,1993-04-19 14:04:25+00:00,220.85994550547832,198.5546125525239,217.71080908600757,229.3558596801707,216.70244506513225,185.7816921468652,182.15305740377573,206.84399723951523,
44,1993-05-05 14:04:29+00:00,231.11436695806393,207.79691132411025,222.4206722447571,226.48638617768637,230.16708392801488,197.29344727872177,192.00392059468942,222.13620983363998,217.75408671485698
45,1993-06-06 14:04:35+00:00,221.11283987334647,202.94063073661815,218.2338929663333,227.70765849773957,238.32121682361404,196.38451639773942,193.31145679192406,221.81557135120298,215.39712969619242
46,1993-09-10 14:04:23+00:00,,,,,,,,,
47,1993-11-29 14:03:56+00:00,237.04695734200112,210.34467609370952,226.19952114511005,251.55058228307135,252.08567433292993,198.79721922012965,193.56677956453208,216.55543753481305,221.1459859087695
48,1993-12-31 14:03:39+00:00,239.06913674838327,216.46354840820894,231.65982082155168,251.7037595803597,259.92470266587134,198.28915474028196,192.63726104351917,220.46673799276897,231.61676893841212
49,1994-01-16 14:03:24+00:00,230.58088260145615,206.06256873165904,218.27880954599047,,254.40577705696563,196.55892587507978,190.64178807873844,213.09185433412472,221.4801043113789
50,1994-10-31 13:57:08+00:00,241.8279565482119,214.90375860534758,232.4515496357464,242.03881772764112,247.80528455704496,202.55431248938,,,
51,1995-01-03 13:55:03+00:00,228.97017747705115,205.46446246610824,224.1343880747557,244.29284225554417,246.1465186884531,195.49012717473016,191.8419181368008,210.99097958094035,220.77555753541492
52,1995-03-24 13:51:52+00:00,232.10792568121173,212.65751335869444,218.26065861100753,238.98113477183296,243.43459935117076,192.8843930354304,197.35865694136285,225.19789862099367,223.11837951919424
53,1995-11-03 13:41:33+00:00,235.13627230702303,214.62110363776873,231.25263113475083,253.39081626210114,253.62659182554657,199.97161028707387,198.2803069214993,221.53860481283675,223.0572114101489
54,1995-12-05 13:42:21+00:00,241.84517006674193,221.814953919012,232.9697685044395,251.94602552001933,257.18535452909936,200.0307307584814,201.99471352477235,228.17220068422694,227.0296204270497
55,1996-02-07 13:46:57+00:00,243.47124211542658,223.382945935384,224.6945537209594,245.81264630889294,247.17961351356968,201.57577642071894,192.78332409467902,219.75137472488163,222.14499909115267
56,1996-02-23 13:48:02+00:00,238.4677930404248,210.6962299840095,213.09085291427306,231.6246431754029,239.4637649544453,196.75105152418197,195.21790171397947,215.90324764287334,212.0080857773851
57,1996-03-10 13:49:05+00:00,203.7116733059681,190.83707316786285,195.79995315627963,221.4199102763852,,177.7361007379965,194.9501513223859,201.63010305192174,214.55892151603663
58,1996-04-11 13:51:07+00:00,217.83969556991525,187.45108174446116,214.4632835645781,233.45784966312988,236.28290554356502,192.40871306071773,183.7356639278396,202.37621472016684,214.0277013724832
59,1996-04-27 13:52:05+00:00,229.75849129840904,213.01036836083316,228.06048966358287,245.79593914821783,245.0637380929179,202.2105399495315,201.61067332862012,223.4623946109204,222.30882211345903
60,1996-05-13 13:53:01+00:00,212.87328418447422,192.242139891961,206.113831062072,226.89086371188222,231.83568131274936,191.65924482504616,191.2726079982419,208.44034641779785,212.41754421320698
61,1996-11-05 14:02:23+00:00,232.3193738438413,215.88651707000062,222.47905729565045,238.01158690694243,236.52875734294255,201.26976489779256,201.4581625507537,226.42669032409233,216.99282921168654
62,1996-11-21 14:03:06+00:00,233.508427766468,207.13608757821618,224.48745036579285,240.05973875620802,237.48497090823852,199.8400763383078,188.54920618244302,228.41623133845388,214.39408068013915
63,1996-12-07 14:03:54+00:00,241.51301625592,224.4638776169468,229.18386922378252,256.6232209117997,255.94033959292327,207.3775916458774,210.65805590891873,235.11766373220027,233.34059043049893
64,1996-12-23 14:04:39+00:00,233.7046168839142,212.10743325552278,221.97561726105937,245.79572754349428,247.31293994522994,,,,
65,1997-01-08 14:05:25+00:00,221.68035070407163,200.27669319343582,211.4997433999645,215.7614309212657,236.85056561620533,194.40843785180098,189.40888467953312,209.13637515596295,215.47609041517455
66,1997-01-24 14:06:09+00:00,242.82932530148472,218.9758885365519,234.64362136538352,238.45198211324572,250.3809543638482,215.2966679342752,200.17855371286194,218.61791435928282,223.71488415249564
67,1997-02-09 14:06:51+00:00,225.13295339202958,198.09160651494503,202.66910518728156,219.19307191587964,232.61506372562621,184.6767155466465,172.65422828885153,199.89156805912233,196.83641822093003
68,1997-07-19 14:12:39+00:00,214.2028938061691,197.93265292776167,206.1304022534716,217.72190128536357,211.16413035685508,182.43107493398418,191.32720421193454,212.96445673282062,213.2577505142808
69,1997-10-07 14:15:05+00:00,214.20834271080562,206.42867410761377,224.63967538942407,246.13662973894117,233.43515399250572,187.6535766420171,191.03590933260244,207.72645107153676,211.6902557076796
70,1998-01-11 14:17:26+00:00,234.2106625134857,210.80146225894825,227.81011933655364,246.03946354009247,241.1445340252732,197.54397602120142,199.84640246419448,217.91125269976814,221.04338986069322
71,1998-02-12 14:18:07+00:00,243.05227263212655,219.8950649275146,222.82419927667343,235.35845858310776,237.14180247745244,200.62609883506525,207.23468083391538,228.80118836953557,223.6314087180016
72,1998-03-16 14:18:39+00:00,232.07451399481852,216.7416146965601,217.5001065300575,240.04519371525535,237.56775619326567,195.84275690836645,196.67574037269935,217.92002814837832,220.85088403335607
73,1998-04-01 14:18:50+00:00,225.55711333650893,207.01423668590877,212.70137017258713,223.96121504584474,234.34610936551346,196.2286700847669,193.97270604195876,212.1577254601575,214.57276595110815
74,1998-05-03 14:19:17+00:00,213.02316846283406,200.22123051277327,212.26914773428126,235.28877384781885,222.00340334653487,188.0914987264871,194.40698473672015,218.27481055549202,220.42326914592604
75,1998-05-19 14:19:32+00:00,230.88436949896743,215.3128214638161,226.0294174558064,245.5947356144019,246.5689509957873,195.21463596279185,198.51766254581102,219.04240310699728,225.26872228700526
76,1998-08-07 14:20:26+00:00,222.6917425218504,201.61525791287985,229.74596278280046,248.41812787675576,246.9407995659164,193.6610371422624,199.2550829649114,227.13608168163506,226.60001337133068
77,1998-09-08 14:20:44+00:00,217.57902037839213,201.81199715186617,209.36152321368107,220.78291139700957,232.8941738275098,188.66438530795782,189.853014441013,219.6871867662418,211.23923570779388
78,1999-01-14 14:21:01+00:00,254.31464950155157,,,,,,,,
79,1999-01-30 14:21:05+00:00,233.01847101302315,211.9540777464452,223.49965721361906,231.55309969231854,235.9812145576222,192.0410878310279,198.010689575808,218.74543843038575,217.9406654633483
80,1999-03-03 14:21:13+00:00,228.87856360368878,205.5067239297366,220.13958262766153,229.51449076071236,230.65254830817352,194.36583056342081,195.7787725064632,216.72933708414234,215.37357412798036
81,1999-03-19 14:21:00+00:00,211.9006656884824,192.75478803504504,209.51291375380237,223.2350365746468,221.1646783282638,193.2124975228116,191.3110627962679,212.56804510737032,208.73519126632058
82,1999-05-06 14:20:41+00:00,221.46484297604948,203.43045182195854,218.00710553139066,236.9028442855068,236.27981078512528,186.79587069979385,186.40707621885775,214.95288352553288,212.67357983451737
83,1999-06-23 14:19:55+00:00,220.8889645770967,207.19875247932868,225.31306422672634,243.21952604685018,234.73956247657983,192.0600765462487,195.7952743040239,220.1297952244669,221.0544945751013
84,1999-10-21 14:34:53+00:00,236.6619411454593,214.14433827740243,229.60210442718738,249.48946097888683,250.70533585037057,198.27290667753834,195.03446718147634,222.8480368204943,228.6369402968403
85,1999-10-29 14:18:21+00:00,,,,219.94499520246617,221.39907044054968,182.77893916485252,,,
86,1999-11-06 14:34:56+00:00,234.99869149882767,214.51360500213838,237.10789440305268,258.92554869495507,252.4122143981154,203.15096430657803,201.55706894400052,231.13611998803287,231.03575083976034
87,1999-11-14 14:17:46+00:00,219.31321709524448,204.68203926347326,215.04370070834594,240.20979404802117,238.5652921816788,193.28119822019994,198.63638344982613,228.85639058640407,226.7465928506804
88,1999-11-22 14:34:50+00:00,222.27843354655,206.79512829159998,227.33540421076805,240.55991409629226,235.09321324666666,193.2713351998029,193.02566869259775,,
89,1999-12-08 14:34:57+00:00,234.63192196296984,211.88872972443025,227.0559116134348,256.16573553806063,256.0852118970205,200.91032855024196,198.02097083202247,228.08072964066085,225.21243896838544
90,1999-12-16 14:17:10+00:00,221.751729810541,204.96860727031105,219.47872120056493,221.66718904995713,232.6519201308774,189.80258036737254,187.16164351950533,213.2699414519125,213.68988378294546
91,2000-01-09 14:34:53+00:00,243.45958167499623,223.73014437503204,235.0511253427801,257.4399282715007,264.81365454420836,203.7958697724738,202.79246482239225,226.68535231219457,239.02484928410038
92,2000-01-17 14:16:53+00:00,247.45328889155212,223.5165468892567,233.16618453681346,254.0492000939309,250.94793588309105,213.47143764353464,207.67116842510674,,241.68898501688318
93,2000-02-10 14:34:46+00:00,240.94505123940155,225.02832842786927,234.21844198062917,255.993735509544,250.86635030375538,210.46688235172883,209.21498732086442,231.58017805717552,237.1681366311525
94,2000-02-18 14:15:48+00:00,237.4628733869839,220.4801456486263,228.87690458096864,,250.0263717288873,202.8672259468663,203.870020947488,229.67924740844646,230.8398644594672
95,2000-03-05 14:15:21+00:00,,,179.73677767194667,185.60546339213397,,159.3686636686324,161.77124078855257,176.94188159450667,185.75854021221335
96,2000-03-13 14:34:36+00:00,231.26178057978936,209.14097477050402,,,,,,,
97,2000-03-21 14:16:05+00:00,213.5637461472511,205.6586805417973,215.21236955135137,225.69316170248996,,186.5835473876604,185.72969256623438,211.96569992490151,212.35320825111188
98,2000-03-29 14:34:34+00:00,226.76663647362335,208.89742849269248,220.4907756691921,226.32379172521507,237.13305559973574,195.43625262999996,197.77795855867632,219.29286408900538,223.90802650048994
99,2000-04-14 14:34:21+00:00,233.33385390556026,217.8806239419123,223.9356852879225,247.5508612532323,249.66765241921024,201.31680723275625,197.9304274814078,224.97078836072725,221.0037807896498
100,2000-04-22 14:17:03+00:00,232.6667813739128,214.55682714333489,222.5130908739948,238.71728016340035,239.37153218784772,206.06717246191315,200.15312635802806,224.43696306788874,226.78876541764149
101,2000-05-16 14:34:09+00:00,233.1677533047725,215.40676730634607,225.67140293579243,233.61373613641467,229.19292591208497,202.4656479952546,198.647021831113,216.19840483140237,220.4291973753612
102,2000-05-24 14:17:55+00:00,236.09224375504147,215.9175459185252,222.01435101434322,247.11422378269498,244.54015869556534,195.80324090192954,194.2211579082388,222.1926024782564,223.5510681103066
103,2000-09-29 14:20:28+00:00,233.187203387042,205.24148541216,222.19288571798842,237.82990947334855,233.43308149085775,193.6432561991782,,,
104,2000-11-08 14:32:21+00:00,230.37649888280677,214.3851813239198,226.95813854377377,245.9783960092441,239.83804227434086,192.68571649656067,194.9575163527837,218.79828917976508,222.90548714361174
105,2000-11-16 14:21:03+00:00,239.54519335969462,221.03951716470402,225.52020144407683,250.60702582496094,252.94342981502115,208.08914645133063,202.26137620806523,232.38445554114648,232.7772994533148
106,2000-11-24 14:32:22+00:00,237.20398038221163,221.3600573750804,233.79779752388072,253.7627698843908,253.54506639215384,207.12176091005,201.73342705445089,228.63937332038594,233.8017807689905
107,2001-01-27 14:32:33+00:00,234.3700223439901,214.09714355797843,221.6570959055293,241.54679265482824,251.03978059025064,197.91819191940232,203.3235909771478,219.32635335426073,225.30419244135518
108,2001-02-04 14:22:03+00:00,234.91517594547022,219.6794610211009,223.07468953470104,237.37602914493237,237.75677037960756,202.51003777283145,208.85071066171483,226.30423352325863,224.93335744310397
109,2001-02-12 14:32:28+00:00,216.34045706396716,194.9346439302935,208.55993924865908,211.8153603316319,219.62798809302186,193.14310151204768,194.4446715158833,206.98811669618843,210.1540713045321
110,2001-03-08 14:22:10+00:00,,,,,214.68562920908582,,,,
111,2001-04-01 14:32:09+00:00,231.02253308597517,216.08034553216763,225.2198833625201,241.77373767481336,244.2823738712774,196.1942850064081,198.91955774486215,220.28504526277297,224.9748361708444
112,2001-04-25 14:22:09+00:00,224.29540626284734,213.58961073952895,221.12416107904173,234.74428175056792,236.94294252843864,195.61872565754285,192.06270789514676,227.4694389927014,212.06452848020788
113,2001-05-11 14:22:13+00:00,218.25058113081658,199.83216674105117,209.1840679222501,218.28202203545072,220.85114818259257,196.60082178645675,191.7722556090767,218.46276890404044,217.751772515066
114,2001-07-06 14:31:24+00:00,220.64072772302808,201.96497031209535,216.14758935839902,231.52494070846984,225.891550375427,192.08426039077798,191.9699238201818,217.61920643477347,219.2663865409364
115,2001-07-22 14:31:19+00:00,235.64881960287437,215.15209697328083,223.82686850828125,234.83274400713444,239.33109493099096,195.76455872360748,192.85634994301918,223.5845223991883,218.76546423160698
116,2001-10-26 14:30:20+00:00,228.40110297593145,208.95834185207724,233.4350222765815,249.374417111059,253.10057333444195,202.97447873655835,199.8146150670192,229.93066523679528,223.609018339339
117,2001-11-03 14:21:42+00:00,232.15033579305097,220.45043919213208,235.76062116157698,267.43626627022206,265.31675366919416,205.54769636997753,199.359889407154,225.99587754317093,235.1697929184862
118,2001-12-21 14:21:26+00:00,250.5601275055101,228.634811666837,244.8423078055787,259.52874280909475,259.2700480797221,215.11357336524077,208.49190861596674,241.4881752439593,240.3698741828892
119,2002-01-06 14:21:03+00:00,238.83637870897542,218.26586259808653,234.55274717893602,248.3270910624146,245.89572300556878,210.81932200960148,208.54034144658505,236.6599728411631,216.3718045452074
120,2002-01-14 14:30:48+00:00,229.78979710091554,212.3312355548959,225.75257321399678,230.24102072778896,237.83101944377054,191.5646850398522,194.09784553322567,222.58828565276417,216.6568624302085
