,dates,jap0228-0000,jap0228-0001,jap0228-0002,jap0228-0003,jap0228-0004
0,1984-07-31 00:45:29+00:00,145.67920390313165,112.02987318209533,115.65926243059074,118.50884314291814,121.45999678534822
1,1984-08-16 00:46:00+00:00,150.69846639833918,122.99087673333077,125.270148940495,124.93987633963746,131.9200922702914
2,1984-09-17 00:46:20+00:00,157.1907575550392,124.45550089224926,120.39318950979015,122.58930118325415,131.0819027145287
3,1984-10-26 00:52:25+00:00,142.95178419414813,101.82352652996263,114.22967994887578,109.46200924206036,115.16065618028505
4,1984-11-04 00:46:10+00:00,159.81940036806222,112.7201277117409,117.83589854274713,120.74034384465388,124.02652415200637
5,1984-11-27 00:52:18+00:00,154.70128790660232,120.36258863864916,122.1211237649899,125.29646796125414,139.76356780027706
6,1984-12-13 00:52:28+00:00,136.75835279068653,121.6819878393523,121.40355345032225,116.597177200824,123.10535615269886
7,1985-01-07 00:46:30+00:00,,118.82694921296853,113.98477055210971,113.98297612799846,137.10470787863548
8,1985-01-14 00:52:44+00:00,159.34354848421492,125.1458184722762,126.42936156231252,121.44356331756202,137.6840455737774
9,1985-02-15 00:52:50+00:00,153.08824855749006,115.50833984324967,121.69968557668273,121.373735949808,131.09899672987868
10,1985-08-26 00:51:56+00:00,147.01443581267503,125.64766375683932,128.07150130054976,117.52466534181039,120.32176033503202
11,1985-12-09 00:44:17+00:00,157.39162860354645,129.7797198228432,129.98848624577028,137.72784459516149,141.9808439794365
12,1986-01-10 00:43:42+00:00,157.54908992044602,134.46513929343473,127.1166466039335,125.3289568734426,129.58154128440611
13,1986-01-17 00:49:45+00:00,158.4928376205877,139.2856308476351,129.94839749309963,133.88090285879716,138.69443400982644
14,1986-06-10 00:46:19+00:00,150.10105289363662,110.59629544297576,118.95645230110469,122.08857663505671,128.19006335392046
15,1986-06-26 00:45:48+00:00,133.03720111477725,105.95889813779776,105.24415640267839,111.74332201145964,105.55385440104543
16,1986-09-23 00:36:32+00:00,157.3903204543764,129.94612181491752,131.98371167884406,125.13095713602553,126.60433159462686
17,1986-09-30 00:42:29+00:00,139.01891290069565,127.88908535007735,134.01442120350757,123.27357812033517,130.03279117026926
18,1986-10-09 00:36:01+00:00,158.13937857575394,120.56690744377305,127.38400244290682,126.83007126198002,130.07747272312685
19,1986-10-16 00:41:58+00:00,150.51483763715734,123.79710281519054,129.1115069684536,135.4680529661775,130.76030527736333
20,1986-11-10 00:34:53+00:00,145.24988502204047,115.29984506705729,123.17849163866063,123.86217194402656,130.91361269700556
21,1986-11-26 00:34:27+00:00,162.0037405120607,129.2418837336316,133.0508269942347,137.27975288554487,136.0475163109173
22,1986-12-12 00:34:54+00:00,163.14752820629639,130.91264865991866,128.00378673065418,140.94054354419603,145.72352276500112
23,1987-01-13 00:35:52+00:00,163.91495405031637,133.3021405057074,128.61300118760064,134.53556141344797,141.5973900695323
24,1987-02-05 00:42:47+00:00,,,125.72891691670654,125.65911386496587,131.10091024490586
25,1987-02-14 00:36:58+00:00,155.7916120403969,119.65561072832283,118.72113346940462,124.28112777103073,124.94998717417961
26,1987-03-18 00:38:11+00:00,153.39681640048912,120.79934314814722,120.16310468083927,123.15330488697892,125.83636024593581
27,1987-03-25 00:44:37+00:00,141.92250431464404,107.30231293868164,114.36780560559355,111.35491156576416,115.76331111584808
28,1987-04-19 00:39:16+00:00,153.6961362498258,125.23070710880216,128.679783656425,130.34672528254976,135.47663913785797
