,dates,jap0364-0000,jap0364-0001,jap0364-0002,jap0364-0003,jap0364-0004,jap0364-0005,jap0364-0006,jap0364-0007,jap0364-0008,jap0364-0009,jap0364-0010,jap0364-0011,jap0364-0012,jap0364-0013,jap0364-0014,jap0364-0015,jap0364-0016,jap0364-0017,jap0364-0018,jap0364-0019,jap0364-0020,jap0364-0021,jap0364-0022,jap0364-0023,jap0364-0024,jap0364-0025,jap0364-0026,jap0364-0027,jap0364-0028,jap0364-0029,jap0364-0030,jap0364-0031,jap0364-0032,jap0364-0033,jap0364-0034,jap0364-0035,jap0364-0036,jap0364-0037,jap0364-0038,jap0364-0039,jap0364-0040,jap0364-0041,jap0364-0042,jap0364-0043,jap0364-0044,jap0364-0045,jap0364-0046,jap0364-0047,jap0364-0048,jap0364-0049,jap0364-0050,jap0364-0051,jap0364-0052,jap0364-0053,jap0364-0054,jap0364-0055,jap0364-0056,jap0364-0057,jap0364-0058,jap0364-0059,jap0364-0060,jap0364-0061,jap0364-0062,jap0364-0063,jap0364-0064,jap0364-0065,jap0364-0066,jap0364-0067,jap0364-0068,jap0364-0069,jap0364-0070,jap0364-0071,jap0364-0072,jap0364-0073,jap0364-0074,jap0364-0075,jap0364-0076,jap0364-0077,jap0364-0078,jap0364-0079,jap0364-0080,jap0364-0081,jap0364-0082,jap0364-0083,jap0364-0084,jap0364-0085,jap0364-0086,jap0364-0087,jap0364-0088,jap0364-0089,jap0364-0090,jap0364-0091
0,1984-07-02 01:16:26+00:00,332.9547735464849,236.15621275204632,220.90109438406606,217.2732901307977,223.6079769536085,,,226.25646383430126,204.063294617597,211.45902973707612,221.25902518237882,214.3706208673687,221.18886904444497,225.48463961013556,220.00644853143507,220.56054745308992,,224.28436839643265,234.02722641757984,236.10360981260675,243.8931284066424,239.864011347448,221.69333801923636,218.94055121788864,212.66398667220486,212.54588771746052,216.23383829349535,215.17209790034192,216.8827276984734,210.94900481224434,209.6552918259905,207.86824841303397,207.0311829853906,212.6664854706217,206.2751012151885,215.44094472131997,222.2550054698371,218.0805831493792,223.66017871771783,220.20121203759456,224.2389509280601,220.83909843803562,217.3936896348742,227.7081684276277,223.9099278552361,217.66502775875134,201.1610197745114,,,,233.32504731424473,240.0363549386532,,,,,,198.34457046493395,201.0359858703036,202.2900432346277,211.85978533870042,215.97285986164198,218.6454194830364,228.55541110207693,227.00468722545008,234.26935951822196,229.9721672055398,238.99766948974337,240.31342695375096,241.88495863251882,246.89745730428803,249.34877577535192,258.85818298753287,269.88821350038535,279.1043770308386,266.76345081859995,272.0113193467285,269.8778795745198,266.553039498799,,272.33358915891375,275.28504060803954,273.0993217898602,257.6148840539607,257.6704968297785,234.7596319996258,,223.3407947855493,208.71752310716005,201.06215968866417,183.71423949152128,162.59282714851463
1,1984-10-22 01:17:58+00:00,297.2569768025983,260.76351905654224,249.29097890546296,237.21213279665238,225.93084642282187,223.02477198658616,230.07613275842982,226.9584477338601,221.01357267392126,227.94946392570913,236.92935164534484,233.79994946934988,228.9055777708955,232.2085759161233,229.33441819865894,237.75434836029694,,232.2230737886353,235.3743198027928,233.8043536814977,240.28282202485622,254.2555396228285,246.14429944543127,235.92809073182312,231.05122685286784,221.05444697633794,224.52353490089195,229.0427407856951,232.14616970909262,229.40510015528199,221.69773140503406,215.48692159905713,215.2903846589126,215.56077072918484,218.25963794847675,225.64683525494033,236.87561542653444,234.30947014113104,224.48344704475815,238.16518667120863,238.44665933814906,239.5809451330366,232.68521928059124,226.22336803520707,234.76947480462917,224.15517160864064,222.71024616985943,239.65120294971075,,255.1332403446738,,240.89918147458206,229.9047766265627,227.25922908320473,230.1956934628337,230.54997259933938,223.0835244207555,222.496650819893,217.92891105749626,211.8767898667601,201.0155319323007,208.32703175498398,214.69597485356445,230.84050381598402,234.07256560786132,232.2444640116866,231.66425045403582,234.30922746393836,236.4122783546058,238.4679950873997,248.7257472144517,267.26272713114525,284.7908004877503,294.78019644029155,297.400813947522,287.3226166233855,291.99486905919866,272.3762498536087,272.52938237952367,270.6802863719441,281.29503009874503,279.81923483251575,287.30930960714,277.1515811657123,264.6722258532944,260.6827163438056,234.35926211808857,235.67624777108654,221.87867913588178,206.35532574064717,194.07121535097505,169.45869779533461
2,1985-05-18 01:18:02+00:00,,,,250.81589384820364,214.62257823673775,211.1724135645993,209.04041249433482,206.79186897018687,203.56398252639895,205.12316023873473,207.13504091845135,208.8336054120911,205.91966359615193,206.28187315630038,208.6890062712799,207.77673608581222,206.47956556308105,214.41886306974118,214.6495301364273,218.63213980706104,221.26556771021762,225.45484157764375,221.3492315876913,206.17952343829074,207.06200155880464,202.07381583998247,205.7947172285372,209.10844572204047,213.2283571228148,235.067037396849,204.38220924242404,195.31351565388871,205.0230739624451,199.8295679346833,196.40905506874617,206.51016546002649,210.6785168426275,210.07915982957212,212.27948898598973,213.55714680513347,223.44888253732307,222.58768975496793,219.80409630699245,213.56160387737077,213.46854097349507,216.83325063471298,216.94200643381134,214.44241655706375,,,229.85477871622382,222.06176356395954,224.69426497515485,219.7605188946167,222.6844819803443,221.26528831837135,202.19430601697198,212.07551454117433,221.47927154273353,221.14090382968288,221.09848515463685,216.70807207944398,217.91641164609234,222.8607499820506,228.55756573006173,231.22844918499686,236.2137671978662,235.3316041927872,251.34718995410537,258.83676635863713,260.1026434199246,273.43542622975565,281.2770796841006,287.6846900810428,298.5286298489699,288.75328417269435,291.5908223418907,286.4897583414693,289.31504749434487,288.8566879124835,,282.9501763863183,281.2190332751237,274.18135105869027,265.51902917518277,259.2101838757962,241.57554721943384,236.12018535011907,225.01031383062318,208.393256456912,189.31225716173606,167.57100085393225
3,1985-10-09 01:16:57+00:00,,264.8701785487036,254.69122924378524,244.48394177811664,235.64417141190322,236.24743387044057,237.29603723189442,235.88104444846198,229.06739590908057,230.03296133279773,225.39664473721322,220.14079595267967,221.17443860775288,223.71626635171583,222.58207924014835,220.8931274204693,223.42459411533207,227.6988198932649,234.40846458478637,241.02490828203688,235.8573424850279,230.75703175271602,223.80643475904486,226.99965305563276,219.55597945454272,214.30567058134108,220.4433271015892,216.88476380590174,215.04107719146143,215.87726486904893,218.3788255569658,214.99114498534533,215.0428811307648,218.04738499602007,216.40468513865568,211.12183051328066,221.88271837682538,221.63016659472345,223.7367295178341,232.54535536272522,232.41594661701905,231.771155125295,224.1438786628915,228.03066796370692,228.11695646845237,224.78069358203933,226.55253522014124,234.99516984853128,,230.4268918929732,233.42027243618654,238.34650038173828,232.39758868884277,229.4367534925341,230.12904565584307,233.62024618995795,230.64622212885186,234.74463056201907,235.88739523056816,240.48877419673047,245.87338953841106,245.08829200180503,250.360345688855,238.77017792562572,252.32768984591388,250.75697695191093,251.26607020752863,259.68845585590066,264.2693317129873,274.02178227810697,279.03212965852003,290.3139785523936,303.1272733066525,308.3418767493736,312.8950335995464,302.20657792219527,308.1930206368615,306.9991465461939,305.4299460499539,306.36543647710516,307.2393704577388,312.41066162777145,309.6756206558573,304.35613769407246,288.74468240935323,275.8202188957707,263.0681399054806,256.6766508997477,244.21149791094743,,210.88958933147302,187.5833227593876
4,1986-08-09 01:09:48+00:00,,,,,198.80672349662615,233.0037764045089,221.13452116072477,214.71383378060767,216.3420379512457,213.3819609878077,202.570178327601,196.6850199360079,196.96265803263543,207.18094857240422,204.85139264388445,202.5996398613781,201.7944896015161,212.32824896800707,218.39113624513084,221.47325155677152,217.74198587149274,,,,196.95367387399133,198.59451894545344,201.53271409361136,,,,,,,,,,,,,,,,,212.9491943297001,220.93290613383326,201.70790036409747,203.319445224759,,,,213.54796430113237,217.49095477299156,217.84193266504707,223.1297394666448,218.21315872013145,201.81101833991139,,223.1356947589768,221.43162815815538,222.6749986169976,,,,,,,,,,,,,,,,290.2775137297142,284.95330849273836,,,,,,,,,,,,,,,
5,1986-09-26 01:08:08+00:00,200.924095016102,,,,223.42641227580506,244.01482502489262,227.8203106829535,217.92531340437225,205.73357356656769,201.004697007764,214.07006300654146,222.88790877232103,215.327982321958,214.44900651122123,217.74939056501478,216.4854930517812,217.0313029575888,201.1183992932371,221.30000746712864,220.47206409664736,220.50736399964873,208.91442605177903,208.20132105353306,214.47399898690122,211.09280364182834,199.99791731017874,208.21958714170813,207.3232356423488,205.09601757659206,201.47379847752168,194.14394506507745,195.21857543876595,199.09102923596708,197.0891690647271,195.52519758292132,209.78235783103636,208.79911733033993,207.50196998069572,214.1129536146675,211.90042766555538,220.03226020561675,216.5554191204667,204.12645556265815,201.9546805872682,212.1127781786523,193.86773090002492,189.69705851728142,,,204.40508206843757,216.51868703350823,211.46854518517287,217.73574737581566,214.45705352792248,207.3650415371463,209.0711684941999,215.0511941483612,210.09143698825196,212.69752737627513,220.10454396792883,221.41814369636697,219.54598311001465,218.7074435429308,227.35447158808685,235.11214146855664,234.57839840921753,231.326349040233,227.75520548830306,246.23446473537055,241.97886589288763,251.5010276371669,265.2157196394274,272.2118124934142,282.025439877137,285.6485824359772,284.5344371166794,,285.15873154149665,271.06772051502827,272.49924998984596,278.9427055583766,,276.06735873935526,260.8553395217933,,242.15816296500995,,210.51192440114013,198.387527951678,179.8266811978224,173.046253758074,157.61124464396474
6,1986-12-15 01:06:42+00:00,239.55240961269973,247.29773882283814,255.61768111475726,,244.06856307925045,243.83102650645148,243.9887598839991,241.48694664505243,241.59073920383454,240.18630532492014,240.0034682845489,239.57020219320088,232.93316265069492,239.52006792488825,240.05814886055208,243.8143909522328,240.09403767257774,245.9201442337859,251.77267041439902,244.55752136380897,246.58435864615615,246.39064897097592,237.53879412983537,230.04572797549403,226.79567931680694,221.72943868561867,221.8546978459185,217.4363206511037,218.3955644681044,224.85547046726808,227.58557502388783,218.895220795075,220.45889541834444,221.41732841240795,222.91558916780747,229.06095244440544,224.9620598079226,228.62708521591549,230.56076820680823,238.7584983285968,237.5033502014778,236.34412415515905,234.1063685957052,234.51407297741707,229.061553998372,236.66725038587504,236.76624453352252,225.36543624271144,229.09294126589606,232.68959376109785,245.23059767809806,251.65358379154725,241.55533300935812,248.93023099152663,244.3991694894005,244.49869595352544,246.096402971215,240.2153151190053,244.9860857301508,240.77261446549255,245.67326377071623,254.25353290090624,246.677095764361,251.01236244898752,245.6348772998922,247.50026060303713,248.56292597178333,243.66209321242997,253.01496354877816,267.72261420446944,270.8662882127303,282.8314396665059,289.8420470285348,294.3866211568026,300.2535208834478,291.81908817216504,302.0622508415944,303.8010061329559,298.44776603887595,290.759356347888,,293.4235073587069,298.1174117604351,278.53109559095896,271.6165622808606,251.2538868927679,246.7568318349077,228.1037804479546,214.31640339122364,198.6074359503951,183.9071744794123,178.45560381964899
7,1987-01-16 01:07:39+00:00,209.27163892274632,252.30118660344738,246.71000009127815,251.31460373517083,251.33262887724982,240.2713515879302,238.79796139983287,245.2618169033853,268.5098210224092,247.77482445054048,242.0927238721951,235.1886601260489,235.44292849853792,236.63177737172086,239.36083708622797,240.85881646004444,237.3815338884999,239.00637448197506,249.73624370675748,244.2768141975281,244.27364001092357,238.18558780284934,242.4209850261895,244.50071273650565,233.0627901744477,233.55032069683796,229.53548548946569,230.01350011236084,238.31379461191116,219.19343634381866,217.27307851465306,218.04769669746565,220.91671578577441,216.80751619377855,222.71496188856125,228.721782411371,223.79434433048925,222.03731378792963,231.29043763483713,228.5995678072082,238.5925415091772,230.76117432688181,234.12977218405433,237.14012723029208,236.7423627795721,244.11578126072322,230.30326131144494,202.9908681448408,234.65281072337908,233.05202562322253,243.7543448789501,243.68144441460777,244.32662528180109,236.6066071865494,232.61938986557448,238.71526945271907,234.1164446854701,238.01053685384215,241.49667194680615,229.74091799581967,233.34746689755727,239.36395274648046,234.78931931162515,245.65861992615964,248.51954894373648,238.10955581897653,230.6259825863874,241.52109105890557,254.90269617866804,271.6743220277432,274.08110680356333,280.3247448902651,299.4750765169123,304.16635790527164,302.91568317148455,308.2185912987652,308.2151010174876,311.57764365176547,302.9103439718911,306.1936165364977,301.8260327674739,310.1822383594365,307.71005617532023,297.43135805687655,278.3759290958051,262.00667597813487,255.6174672079061,234.93836343361733,213.45247697352474,203.27929352788732,185.37726139972793,176.73616984695022
8,1987-03-05 01:09:24+00:00,,,,,232.38566326736353,225.9056517251272,222.33472868574677,229.40186813907133,236.98884452868953,233.34512085806762,229.74595988762448,221.5904473219377,236.10165238103653,236.59111836475242,239.1692319740813,239.47431459699052,238.0048173146777,238.66181082178917,238.51049992910217,243.77307226221663,243.97247995742774,241.81372448079688,233.13813630219911,223.08499707105568,219.98763360799038,224.98069660486982,224.7906165437884,224.1330885798946,225.80117626056492,222.57216618038737,227.2595855071496,218.5897275412524,227.8913194189937,227.5225067881217,237.24469603330445,240.24017707616812,230.61167114998446,234.42040659096904,239.7403966354688,239.725897243193,248.27561451149987,238.3297778908845,244.03487162083093,242.06084434208847,241.63431269718382,242.3284101097892,195.96477331228414,,219.8515340377272,,229.30771989295292,235.85387144216654,249.28768252635473,234.9657919011133,243.00594916713575,243.58769268042386,229.4456929822104,237.75212852525297,236.7525376431567,229.2704001147253,231.42236390000312,240.66292540694832,238.793127461611,239.3106415384356,239.0505529950009,233.75968618284648,232.16733774726066,242.9091538163991,243.19911021079926,259.67662514667506,270.9919134526002,279.9680405387053,279.84369194513476,291.69899649243257,298.9567356047895,293.2002425957378,296.6174015729266,297.65100632997854,,295.32017497998686,292.21480632444536,299.8118381277768,302.2157849275083,286.08138382883806,271.9480486790889,263.1297315580065,249.98797992240208,232.19462616510955,212.84196414957864,205.71729619981352,200.73594037397132,183.12601294387756
9,1987-08-12 01:13:52+00:00,,224.38410364425866,237.9964888269741,234.2134974046531,234.84906875846355,230.38010082564847,230.0042323762768,222.94733567499924,224.20166800733105,225.15761816891222,212.46197159001449,218.27936246260364,222.44071197236264,229.53227089518586,228.03699772884022,228.138084920123,227.53961564306854,233.6435145092283,239.91211228127798,245.1704599135947,232.21528993110556,227.6916701703062,225.19820560673114,220.7677514973754,216.78846749690305,216.56729589695834,216.42983876449426,212.74082297831777,217.0042190274522,217.90729621931203,218.21579935173247,217.843532313538,221.59082129508414,215.45276717373082,220.7514124723555,225.24901122129882,219.34864943556772,224.4801470255629,232.23959396131661,233.63864877037406,238.04209979541517,231.0164337702432,235.51605059626317,228.96172342461438,224.81449774702736,212.90534206028033,218.85650043910414,192.60113801795646,207.20731100280813,227.7625150351037,240.4400785938637,243.57764790300143,241.08646784070294,233.46740887247324,234.5843408264689,233.78143695428292,227.79546046733697,215.3368676957035,226.50526579468783,227.13174351860232,229.8366234125618,225.38853756849903,229.9772740346571,235.6522933430214,,247.50130648227739,258.00227543899274,262.32959851823256,265.7179743932943,263.5230943812891,269.35582181141507,284.23175673286437,292.50217244185086,301.1920911173139,304.353561683439,302.70735168971606,304.4149616147917,301.1034485115586,299.87588771688235,300.3943562347666,300.1441005749971,291.19029009107527,288.8753620971136,283.93055804367657,263.46478262136515,251.90327345181575,236.1786261430637,218.1054887440971,206.50197840081148,191.40667416378957,185.99938114091935,174.3061169382762
