dates,satname,nzd0560-0000,nzd0560-0001,nzd0560-0002,nzd0560-0003,nzd0560-0004,nzd0560-0005,nzd0560-0006,nzd0560-0007,nzd0560-0008,nzd0560-0009,nzd0560-0010,nzd0560-0011,nzd0560-0012,nzd0560-0013,nzd0560-0014,nzd0560-0015,nzd0560-0016,nzd0560-0017,nzd0560-0018,nzd0560-0019,nzd0560-0020,nzd0560-0021,nzd0560-0022,nzd0560-0023,nzd0560-0024,nzd0560-0025,nzd0560-0026,nzd0560-0027,nzd0560-0028,nzd0560-0029,nzd0560-0030,nzd0560-0031
2005-01-13 22:07:16+00:00,L5,330.48,344.01,344.68,344.97,326.58,325.66,321.68,327.94,323.01,314.99,326.81,312.46,314.65,318.78,326.21,332.74,340.98,333.54,328.76,325.79,326.00,325.62,306.81,304.68,308.85,318.41,324.73,336.75,345.36,338.33,341.21,442.38
2005-03-18 22:07:46+00:00,L5,326.53,329.91,329.89,323.55,322.77,326.05,304.89,296.67,294.57,314.18,317.41,304.68,309.08,328.57,333.23,341.71,351.15,338.65,330.75,316.68,303.84,295.61,299.30,304.61,309.89,303.60,318.96,334.31,337.49,335.60,339.51,350.08
2005-03-26 22:10:28+00:00,L7,338.75,358.43,355.13,333.89,329.15,321.89,314.09,312.06,335.61,344.66,327.12,300.93,311.10,327.84,337.11,349.05,356.96,350.31,349.05,341.01,318.95,313.58,316.39,323.51,337.14,323.99,320.86,341.66,347.35,351.42,369.65,417.28
2005-04-11 22:10:46+00:00,L7,,518.32,595.08,,351.18,349.42,372.12,361.69,333.51,328.90,328.94,329.97,335.61,342.36,350.23,365.08,369.68,353.19,354.73,347.23,345.95,333.21,315.34,316.86,322.00,418.06,407.39,355.17,365.93,483.87,502.79,407.95
2005-04-19 22:08:19+00:00,L5,,,,,,,,111.83,146.94,340.28,530.95,539.33,539.12,557.65,579.14,595.95,615.41,606.22,606.10,577.61,523.79,546.28,549.09,,,504.76,362.85,371.59,332.29,252.80,163.40,102.20
2005-04-27 22:10:21+00:00,L7,,344.30,334.25,336.25,320.33,308.92,315.29,289.00,304.80,310.92,310.26,291.64,311.57,324.90,330.90,343.94,360.24,347.51,337.20,333.59,339.22,325.53,318.02,313.51,316.15,333.41,353.65,347.99,343.50,359.31,363.39,368.54
2005-05-13 22:10:48+00:00,L7,,374.11,378.00,,,,,,,,,,,,,,,418.69,524.72,308.74,482.32,,,,,,519.55,335.49,333.77,339.73,354.34,618.68
2005-07-08 22:08:27+00:00,L5,,382.53,375.40,357.69,359.84,326.17,280.43,270.44,287.48,283.52,313.63,331.92,347.58,348.48,350.49,342.75,345.62,331.61,343.42,331.86,329.72,328.70,354.44,363.21,362.12,356.41,336.23,339.70,340.06,352.44,383.20,378.13
2005-07-16 22:10:12+00:00,L7,287.27,281.17,270.16,280.74,285.18,269.42,252.19,233.08,230.43,249.21,257.56,257.95,318.20,302.91,225.38,247.39,272.60,290.94,286.98,274.91,282.94,264.56,,296.22,306.16,302.93,309.44,300.37,290.94,310.82,324.20,328.21
2005-07-24 22:09:02+00:00,L5,,,,,346.24,320.49,320.25,269.10,294.98,297.11,324.30,353.89,341.36,332.31,324.71,331.57,350.00,357.89,358.03,345.94,326.08,327.61,314.56,320.36,335.45,371.20,379.59,358.13,336.24,337.51,358.59,361.76
2005-08-09 22:09:10+00:00,L5,,347.82,340.75,339.54,335.54,330.30,310.58,245.89,244.68,298.28,338.81,358.57,357.22,342.92,337.36,330.05,335.61,339.41,351.78,346.72,331.01,312.14,314.85,321.62,335.78,335.48,347.47,363.71,349.18,346.05,344.70,351.52
2005-09-02 22:09:58+00:00,L7,309.53,297.47,304.37,297.44,297.22,292.15,293.40,239.23,281.37,297.14,323.39,334.02,328.26,321.95,321.87,325.19,325.69,309.00,312.16,313.48,319.98,321.72,315.03,302.54,308.54,323.41,342.86,344.76,340.80,339.17,335.74,348.12
2005-09-10 22:08:55+00:00,L5,310.80,316.28,308.07,301.00,296.52,305.32,299.45,280.71,290.39,305.19,330.40,333.19,326.40,320.21,302.20,305.43,312.11,309.08,299.50,311.85,320.98,315.90,315.49,309.53,302.99,318.47,327.10,340.15,334.38,332.02,341.20,349.36
2005-09-18 22:10:15+00:00,L7,300.37,302.09,277.33,,,,,,,,,,,,,,,,,,,,,,306.48,324.28,338.50,348.23,342.70,343.98,355.10,360.46
2005-11-13 22:09:32+00:00,L5,301.72,309.75,304.02,301.53,307.84,305.45,298.59,293.61,301.75,319.94,319.56,314.75,325.04,327.16,317.71,323.42,331.38,317.27,335.28,343.48,328.54,314.51,316.11,316.21,318.21,328.69,333.92,333.63,337.40,333.46,341.13,355.85
2006-01-08 22:10:37+00:00,L7,294.00,297.86,295.98,292.81,287.64,285.18,,,,,,62.12,103.42,121.26,127.48,131.65,,,,,,,294.79,294.02,298.71,311.54,309.41,310.67,317.26,325.91,332.56,340.91
2006-02-01 22:11:01+00:00,L5,386.40,397.09,373.35,345.88,337.03,327.25,330.07,350.62,361.96,333.42,331.96,334.49,336.69,347.91,362.89,362.58,374.07,355.75,345.13,350.67,337.04,351.33,363.85,339.68,347.31,369.11,360.57,365.23,392.02,387.96,447.41,473.12
2006-02-09 22:11:13+00:00,L7,327.50,337.87,318.99,311.26,305.33,294.43,298.18,319.29,325.47,316.93,308.67,314.05,324.25,332.11,344.63,343.29,344.97,332.09,332.77,332.75,322.80,323.61,329.97,316.52,314.56,330.38,332.64,334.10,343.82,342.55,347.28,360.97
2006-02-17 22:11:46+00:00,L5,345.97,351.33,333.62,327.93,317.55,305.56,321.24,334.98,328.76,325.17,321.70,326.21,327.65,346.44,352.24,345.70,349.78,342.49,347.75,343.51,330.50,339.96,339.95,326.08,332.44,350.75,345.65,348.90,351.23,348.44,404.31,426.47
2006-03-29 22:11:16+00:00,L7,298.13,364.86,313.95,321.03,327.16,314.42,285.79,290.51,360.56,352.11,337.91,328.68,328.56,330.52,348.54,362.68,371.77,366.90,367.52,342.35,327.85,324.82,349.79,347.57,343.30,349.85,372.87,376.50,365.83,361.59,418.53,392.49
2006-04-22 22:12:36+00:00,L5,287.96,294.36,291.16,284.76,296.85,292.36,277.93,253.41,297.35,300.68,306.84,312.43,324.14,317.90,333.86,333.34,347.60,329.79,327.23,320.12,313.73,310.82,324.06,327.83,319.51,331.32,342.56,347.97,347.43,352.39,361.85,357.24
2006-06-01 22:10:50+00:00,L7,281.93,278.24,270.72,269.07,286.23,316.82,244.99,,,,,,,,,,,,,,,56.17,314.33,326.51,335.44,329.71,335.74,339.98,344.46,364.08,374.13,375.65
2006-06-25 22:13:31+00:00,L5,293.32,276.38,275.36,278.32,,333.02,254.13,239.20,246.45,327.13,288.38,262.76,268.97,333.41,381.29,376.58,370.76,369.92,355.92,350.48,339.76,335.52,,316.80,332.89,392.23,396.37,381.86,364.54,377.87,399.35,404.16
2006-07-03 22:11:04+00:00,L7,289.12,290.23,276.37,285.33,280.40,272.91,266.87,244.88,246.62,250.22,276.03,269.97,261.78,229.25,249.26,251.25,302.89,293.89,298.65,294.42,299.40,286.59,,296.11,306.01,323.06,330.01,335.77,342.01,350.11,353.00,355.89
2006-07-11 22:13:45+00:00,L5,318.91,306.62,301.95,320.73,342.34,324.96,274.97,283.67,293.76,340.56,319.27,282.11,289.46,513.23,498.33,502.52,492.70,462.73,505.30,483.98,468.96,493.13,496.58,452.74,,382.34,417.95,456.72,447.29,433.91,444.81,462.10
2006-07-19 22:10:56+00:00,L7,298.01,301.11,290.60,290.83,292.84,271.69,258.08,253.11,243.40,271.07,274.76,261.88,264.58,287.58,291.58,326.02,323.91,502.25,515.12,286.84,296.73,429.23,,287.61,286.78,306.50,327.23,354.48,370.35,402.92,406.67,339.07
2006-07-27 22:14:22+00:00,L5,288.97,292.37,284.99,280.13,,348.88,256.52,243.85,302.45,330.65,336.43,322.14,267.85,277.96,331.83,349.38,362.47,351.31,345.07,325.93,316.93,330.77,329.77,321.58,310.35,318.79,346.02,374.95,381.02,382.04,367.54,374.67
2006-08-04 22:10:28+00:00,L7,266.53,275.84,267.07,275.17,276.82,265.58,243.67,233.18,225.75,297.61,281.77,248.82,258.42,260.59,288.03,322.51,331.41,311.37,296.48,288.73,283.44,285.43,294.44,293.89,293.71,297.10,317.99,336.16,342.72,341.03,331.80,327.23
2006-08-28 22:14:47+00:00,L5,,350.76,343.28,337.28,321.27,316.84,308.40,298.20,312.34,319.01,313.73,300.07,295.69,305.37,310.59,327.05,338.75,324.75,328.77,331.81,331.75,324.89,326.94,322.78,320.77,324.15,332.66,359.23,370.29,367.37,357.50,366.64
2006-09-21 22:10:16+00:00,L7,317.54,317.98,296.04,309.76,303.07,266.39,248.95,213.58,200.89,214.96,209.13,238.00,223.82,222.10,221.79,290.01,305.30,298.93,319.48,328.93,319.46,309.12,319.53,311.40,313.83,322.18,325.46,341.45,342.61,355.28,365.89,370.02
2007-02-04 22:15:45+00:00,L5,330.09,335.71,338.07,346.53,340.42,325.15,319.78,324.21,329.72,339.72,352.38,339.67,326.89,328.87,340.75,362.98,374.20,349.42,328.06,322.14,340.69,355.49,345.72,336.98,339.82,326.61,337.50,363.30,391.40,369.59,358.92,441.34
2007-03-16 22:11:19+00:00,L7,320.22,323.33,325.86,322.84,316.69,311.55,304.98,294.03,310.64,319.86,322.43,316.08,289.46,293.74,318.07,347.04,345.02,324.33,318.11,318.51,320.54,317.31,314.09,311.42,310.23,312.75,314.78,321.94,319.60,333.01,345.81,342.33
2007-07-06 22:11:01+00:00,L7,271.18,263.27,261.74,272.40,,307.25,238.18,220.80,223.07,220.45,247.24,248.53,248.61,234.21,225.97,244.38,331.34,323.45,296.44,282.92,286.93,253.86,306.23,302.82,306.45,306.66,312.51,313.40,306.19,308.80,331.30,350.56
2007-08-07 22:11:16+00:00,L7,293.29,297.14,285.05,287.19,309.65,305.37,258.27,251.53,251.52,268.56,281.99,265.53,266.68,290.96,311.01,323.10,328.06,309.38,312.89,317.19,311.38,300.44,296.43,297.73,292.66,299.47,310.81,315.52,310.61,295.49,307.61,314.03
2008-01-14 22:11:08+00:00,L7,310.14,324.15,317.35,305.72,303.58,298.87,299.83,309.81,305.01,299.31,294.45,291.20,296.80,298.67,309.57,331.28,343.01,334.04,312.43,304.35,305.92,307.35,304.39,290.87,283.11,290.47,309.44,327.22,331.32,324.88,326.02,330.60
2008-06-22 22:10:50+00:00,L7,289.36,274.35,284.97,287.67,297.12,302.50,262.94,239.01,256.12,323.78,333.80,272.78,268.33,241.49,251.32,247.71,368.07,358.62,356.02,316.07,295.99,259.87,,325.00,319.75,321.47,320.91,341.88,349.34,359.94,358.77,366.15
2008-07-08 22:10:15+00:00,L7,,,,,,,,,274.13,550.13,554.50,293.24,284.14,312.17,304.49,515.62,526.74,517.34,497.43,414.14,428.50,430.63,,341.97,318.25,313.80,,,,,,
2008-08-09 22:09:59+00:00,L7,279.97,313.35,283.66,274.69,306.20,305.81,242.59,236.43,290.12,298.83,310.49,291.63,266.93,265.24,300.72,295.51,309.70,332.32,333.48,321.19,273.66,261.66,291.97,310.85,321.94,321.72,322.37,328.29,320.28,318.94,325.16,343.35
2008-10-12 22:09:49+00:00,L7,322.93,327.13,321.08,311.74,305.33,295.57,294.92,297.36,301.63,301.74,307.04,301.65,302.36,320.68,332.22,334.26,336.65,333.24,332.09,326.74,306.60,285.77,287.21,302.19,324.24,331.07,340.92,340.70,334.52,328.41,347.96,362.46
2009-01-24 22:06:06+00:00,L5,,626.15,535.62,351.86,335.92,342.11,339.80,318.54,319.39,306.69,301.76,307.12,324.58,347.92,348.70,354.51,351.81,341.35,340.55,344.84,336.25,316.15,309.69,300.17,305.28,320.10,339.90,350.61,341.75,339.55,340.81,351.18
2009-04-22 22:11:10+00:00,L7,330.57,345.01,338.55,329.24,327.70,321.59,301.98,244.95,305.73,311.61,326.03,328.19,314.84,326.94,337.25,341.43,346.99,339.64,334.44,314.57,305.14,295.48,308.62,319.76,315.75,305.07,315.06,328.80,350.28,356.36,357.26,359.03
2009-05-24 22:11:14+00:00,L7,399.67,388.78,390.38,370.48,365.32,346.99,372.74,377.56,365.10,341.48,340.26,351.21,347.64,348.92,351.66,369.69,387.62,359.18,345.46,325.76,337.12,315.93,,,,620.77,614.79,611.30,,602.76,,
2009-12-02 22:11:36+00:00,L7,328.90,313.13,337.99,340.26,307.66,275.63,269.09,286.22,304.98,308.34,319.79,320.37,318.95,311.69,313.47,316.14,323.13,333.56,346.10,348.69,329.49,309.04,297.82,302.01,311.47,317.13,327.65,360.58,363.26,344.73,335.83,341.37
2010-01-27 22:11:38+00:00,L5,317.79,336.32,321.06,314.60,304.11,296.76,285.39,260.52,284.48,297.93,297.56,291.72,,,309.23,320.66,336.63,328.71,322.89,320.90,319.94,317.87,316.96,313.38,320.82,322.38,326.04,338.43,334.86,332.60,333.38,334.52
2010-02-20 22:12:45+00:00,L7,324.98,333.08,320.13,313.80,307.98,311.77,305.12,287.48,283.02,289.88,305.84,327.29,326.99,329.52,326.58,324.72,317.49,311.17,330.60,336.51,322.89,314.82,304.78,308.84,326.23,327.74,328.21,341.10,345.36,344.75,338.15,342.95
2010-04-09 22:13:24+00:00,L7,,335.00,322.89,283.90,288.33,293.36,264.99,291.67,307.44,317.60,324.22,326.04,317.52,311.78,301.28,314.34,328.99,333.81,345.84,344.85,336.81,326.44,314.05,312.63,306.80,312.73,331.30,342.21,346.12,345.76,335.41,348.25
2010-05-27 22:13:18+00:00,L7,,,,,,,,459.94,508.34,521.64,624.06,619.68,493.78,504.74,588.20,430.77,447.93,367.52,370.13,360.72,333.24,332.01,335.66,325.18,344.53,351.81,344.56,342.49,334.44,344.06,357.23,359.48
2010-08-31 22:13:27+00:00,L7,,338.42,311.63,295.95,295.21,300.42,299.67,296.55,316.67,330.58,330.45,317.99,294.49,283.25,274.66,320.65,344.67,341.84,354.09,360.55,355.57,339.34,311.30,312.07,323.67,332.16,348.16,363.01,361.84,351.90,348.77,359.14
2010-10-02 22:13:01+00:00,L7,301.58,301.71,221.89,,,256.87,259.40,269.43,278.53,287.67,286.75,280.60,273.31,273.86,275.03,288.61,305.26,310.52,321.56,325.86,322.05,311.27,300.86,291.43,296.20,319.79,333.95,341.00,340.42,337.00,332.46,343.87
2010-11-27 22:10:35+00:00,L5,314.25,329.45,322.18,311.23,300.02,291.47,295.41,293.73,301.43,300.63,304.12,301.02,,,,,,,,,,,,,,,,,350.12,340.77,339.69,347.51
2010-12-13 22:11:01+00:00,L5,306.54,317.06,308.90,286.68,291.24,280.85,281.34,279.90,278.24,287.74,292.12,286.27,289.42,298.34,307.99,313.05,317.88,307.38,312.85,331.02,332.69,326.49,312.75,307.89,312.92,323.81,337.50,348.86,345.74,341.86,333.89,351.99
2011-02-07 22:14:12+00:00,L7,305.46,316.30,318.73,316.16,303.86,295.89,303.15,295.88,292.68,291.75,298.72,310.73,318.14,326.06,326.20,315.92,305.01,306.85,326.95,331.81,326.75,328.81,,,,312.98,321.47,340.97,342.23,353.50,359.39,366.08
2011-03-03 22:11:08+00:00,L5,303.47,315.04,314.45,301.93,302.11,304.71,303.11,287.62,283.50,293.69,305.24,304.21,306.69,309.27,318.85,327.56,331.71,325.33,323.82,323.74,326.94,326.56,325.74,325.04,327.71,338.02,344.21,355.63,347.02,344.83,355.34,358.71
2011-04-28 22:14:24+00:00,L7,310.34,317.41,315.42,292.62,291.71,286.32,239.01,245.76,241.44,258.31,264.53,296.74,313.81,311.74,305.15,325.61,338.85,335.47,331.96,309.57,304.22,302.24,310.45,309.99,310.83,325.19,345.76,358.08,356.73,355.48,349.92,363.16
2011-05-14 22:14:45+00:00,L7,287.66,277.22,280.48,277.84,287.20,300.24,251.58,238.84,235.14,241.82,265.00,275.55,306.57,309.11,282.66,295.95,336.20,334.93,332.38,306.19,308.93,309.67,305.00,294.52,300.04,322.83,340.89,341.98,345.67,344.45,351.02,352.10
2011-07-01 22:14:18+00:00,L7,280.14,262.25,265.90,274.34,270.04,258.64,241.80,226.38,231.45,217.12,311.72,256.92,259.84,237.34,225.18,243.38,339.60,333.62,326.09,,,,,,,,,,,,,
2011-08-18 22:14:11+00:00,L7,,337.59,344.98,,295.15,314.63,312.34,241.11,247.49,308.63,350.01,335.12,316.29,292.89,269.68,295.32,355.20,357.98,360.45,357.49,332.73,300.77,291.38,301.41,312.06,326.81,340.16,351.41,352.46,356.50,354.77,349.56
2011-12-24 22:14:43+00:00,L7,331.31,343.39,340.92,337.26,330.79,339.37,329.55,295.18,295.48,305.09,315.28,339.26,325.08,322.13,331.63,340.01,342.64,331.95,330.75,336.90,340.73,326.16,327.93,316.61,308.00,316.72,339.81,358.00,351.83,349.30,345.14,351.20
2012-01-25 22:14:47+00:00,L7,307.07,312.22,301.33,312.60,320.41,306.14,271.10,264.57,275.66,280.55,316.41,320.05,323.49,324.86,308.04,323.49,326.16,322.95,331.40,331.22,316.36,309.61,313.38,304.86,295.39,308.45,311.83,328.16,338.16,334.06,326.75,327.81
2012-02-26 22:14:55+00:00,L7,320.57,338.83,327.93,325.65,323.91,300.55,289.71,287.90,306.33,320.41,333.64,336.43,327.21,324.09,327.39,331.89,329.31,321.74,340.74,340.97,319.57,324.16,335.20,323.64,314.49,312.77,318.87,340.86,350.93,356.64,351.07,357.43
